id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,ger_t,ger_f,ger_m,oos_child
3_23_434_0,2011,Rural,3,India,23,Madhya Pradesh,434,Ratlam,97,96.2,97.80000000000001,6.2
3_23_434_0,2011,Total,3,India,23,Madhya Pradesh,434,Ratlam,105.8,104.9,106.7,
3_23_434_0,2011,Urban,3,India,23,Madhya Pradesh,434,Ratlam,132,131.3,132.6,
3_23_435_0,2011,Rural,3,India,23,Madhya Pradesh,435,Ujjain,91.2,91.2,91.2,2
3_23_435_0,2011,Total,3,India,23,Madhya Pradesh,435,Ujjain,93.30000000000001,92.30000000000001,94.2,
3_23_435_0,2011,Urban,3,India,23,Madhya Pradesh,435,Ujjain,97.30000000000001,94.40000000000001,99.90000000000001,
3_23_436_0,2011,Rural,3,India,23,Madhya Pradesh,436,Shajapur,90.40000000000001,93.2,87.80000000000001,3.7
3_23_436_0,2011,Total,3,India,23,Madhya Pradesh,436,Shajapur,91.30000000000001,92.80000000000001,90,
3_23_436_0,2011,Urban,3,India,23,Madhya Pradesh,436,Shajapur,95.40000000000001,91.10000000000001,99.40000000000001,
3_23_437_0,2011,Rural,3,India,23,Madhya Pradesh,437,Dewas,84.30000000000001,88.60000000000001,80.2,1.2
3_23_437_0,2011,Total,3,India,23,Madhya Pradesh,437,Dewas,92.2,94,90.5,
3_23_437_0,2011,Urban,3,India,23,Madhya Pradesh,437,Dewas,114.7,109.9,119.1,
3_23_438_0,2011,Rural,3,India,23,Madhya Pradesh,438,Dhar,,,,.3
3_23_438_0,2011,Total,3,India,23,Madhya Pradesh,438,Dhar,,,,
3_23_438_0,2011,Urban,3,India,23,Madhya Pradesh,438,Dhar,,,,
3_23_439_0,2011,Rural,3,India,23,Madhya Pradesh,439,Indore,,,,.9
3_23_439_0,2011,Total,3,India,23,Madhya Pradesh,439,Indore,,,,
3_23_439_0,2011,Urban,3,India,23,Madhya Pradesh,439,Indore,,,,
3_23_440_0,2011,Rural,3,India,23,Madhya Pradesh,440,Khargone (West Nimar),,,,6.9
3_23_440_0,2011,Total,3,India,23,Madhya Pradesh,440,Khargone (West Nimar),,,,
3_23_440_0,2011,Urban,3,India,23,Madhya Pradesh,440,Khargone (West Nimar),,,,
3_23_441_0,2011,Rural,3,India,23,Madhya Pradesh,441,Barwani,,,,4.3
3_23_441_0,2011,Total,3,India,23,Madhya Pradesh,441,Barwani,,,,
3_23_441_0,2011,Urban,3,India,23,Madhya Pradesh,441,Barwani,,,,
3_23_442_0,2011,Rural,3,India,23,Madhya Pradesh,442,Rajgarh,,,,5.7
3_23_442_0,2011,Total,3,India,23,Madhya Pradesh,442,Rajgarh,,,,
3_23_442_0,2011,Urban,3,India,23,Madhya Pradesh,442,Rajgarh,,,,
3_23_443_0,2011,Rural,3,India,23,Madhya Pradesh,443,Vidisha,,,,2
3_23_443_0,2011,Total,3,India,23,Madhya Pradesh,443,Vidisha,,,,
3_23_443_0,2011,Urban,3,India,23,Madhya Pradesh,443,Vidisha,,,,
3_23_444_0,2011,Rural,3,India,23,Madhya Pradesh,444,Bhopal,,,,1.3
3_23_444_0,2011,Total,3,India,23,Madhya Pradesh,444,Bhopal,,,,
3_23_444_0,2011,Urban,3,India,23,Madhya Pradesh,444,Bhopal,,,,
3_23_445_0,2011,Rural,3,India,23,Madhya Pradesh,445,Sehore,,,,.9
3_23_445_0,2011,Total,3,India,23,Madhya Pradesh,445,Sehore,,,,
3_23_445_0,2011,Urban,3,India,23,Madhya Pradesh,445,Sehore,,,,
3_23_446_0,2011,Rural,3,India,23,Madhya Pradesh,446,Raisen,,,,.3
3_23_446_0,2011,Total,3,India,23,Madhya Pradesh,446,Raisen,,,,
3_23_446_0,2011,Urban,3,India,23,Madhya Pradesh,446,Raisen,,,,
3_23_447_0,2011,Rural,3,India,23,Madhya Pradesh,447,Betul,,,,2.9
3_23_447_0,2011,Total,3,India,23,Madhya Pradesh,447,Betul,,,,
3_23_447_0,2011,Urban,3,India,23,Madhya Pradesh,447,Betul,,,,
3_23_448_0,2011,Rural,3,India,23,Madhya Pradesh,448,Harda,,,,2.6
3_23_448_0,2011,Total,3,India,23,Madhya Pradesh,448,Harda,,,,
3_23_448_0,2011,Urban,3,India,23,Madhya Pradesh,448,Harda,,,,
3_23_449_0,2011,Rural,3,India,23,Madhya Pradesh,449,Hoshangabad,,,,1.7
3_23_449_0,2011,Total,3,India,23,Madhya Pradesh,449,Hoshangabad,,,,
3_23_449_0,2011,Urban,3,India,23,Madhya Pradesh,449,Hoshangabad,,,,
3_23_450_0,2011,Rural,3,India,23,Madhya Pradesh,450,Katni,,,,1.2
3_23_450_0,2011,Total,3,India,23,Madhya Pradesh,450,Katni,,,,
3_23_450_0,2011,Urban,3,India,23,Madhya Pradesh,450,Katni,,,,
3_23_451_0,2011,Rural,3,India,23,Madhya Pradesh,451,Jabalpur,,,,1.1
3_23_451_0,2011,Total,3,India,23,Madhya Pradesh,451,Jabalpur,,,,
3_23_451_0,2011,Urban,3,India,23,Madhya Pradesh,451,Jabalpur,,,,
3_23_452_0,2011,Rural,3,India,23,Madhya Pradesh,452,Narsimhapur,,,,.5
3_23_452_0,2011,Total,3,India,23,Madhya Pradesh,452,Narsimhapur,,,,
3_23_452_0,2011,Urban,3,India,23,Madhya Pradesh,452,Narsimhapur,,,,
3_23_453_0,2011,Rural,3,India,23,Madhya Pradesh,453,Dindori,,,,1.4
3_23_453_0,2011,Total,3,India,23,Madhya Pradesh,453,Dindori,,,,
3_23_453_0,2011,Urban,3,India,23,Madhya Pradesh,453,Dindori,,,,
3_23_454_0,2011,Rural,3,India,23,Madhya Pradesh,454,Mandla,,,,1.3
3_23_454_0,2011,Total,3,India,23,Madhya Pradesh,454,Mandla,,,,
3_23_454_0,2011,Urban,3,India,23,Madhya Pradesh,454,Mandla,,,,
3_23_455_0,2011,Rural,3,India,23,Madhya Pradesh,455,Chhindwara,,,,.7000000000000001
3_23_455_0,2011,Total,3,India,23,Madhya Pradesh,455,Chhindwara,,,,
3_23_455_0,2011,Urban,3,India,23,Madhya Pradesh,455,Chhindwara,,,,
3_23_456_0,2011,Rural,3,India,23,Madhya Pradesh,456,Seoni,,,,1.5
3_23_456_0,2011,Total,3,India,23,Madhya Pradesh,456,Seoni,,,,
3_23_456_0,2011,Urban,3,India,23,Madhya Pradesh,456,Seoni,,,,
3_23_457_0,2011,Rural,3,India,23,Madhya Pradesh,457,Balaghat,,,,.7000000000000001
3_23_457_0,2011,Total,3,India,23,Madhya Pradesh,457,Balaghat,,,,
3_23_457_0,2011,Urban,3,India,23,Madhya Pradesh,457,Balaghat,,,,
3_23_458_0,2011,Rural,3,India,23,Madhya Pradesh,458,Guna,100.9,101.3,100.5,.7000000000000001
3_23_458_0,2011,Total,3,India,23,Madhya Pradesh,458,Guna,106.6,106,107.1,
3_23_458_0,2011,Urban,3,India,23,Madhya Pradesh,458,Guna,126,122.4,129.2,
3_23_459_0,2011,Rural,3,India,23,Madhya Pradesh,459,Ashoknagar,100.9,101.3,100.5,.7000000000000001
3_23_459_0,2011,Total,3,India,23,Madhya Pradesh,459,Ashoknagar,106.6,106,107.1,
3_23_459_0,2011,Urban,3,India,23,Madhya Pradesh,459,Ashoknagar,126,122.4,129.2,
3_23_460_0,2011,Rural,3,India,23,Madhya Pradesh,460,Shahdol,100.3,102,98.60000000000001,1.3
3_23_460_0,2011,Total,3,India,23,Madhya Pradesh,460,Shahdol,100.9,101.7,100.1,
3_23_460_0,2011,Urban,3,India,23,Madhya Pradesh,460,Shahdol,103.7,100.4,106.7,
3_23_461_0,2011,Rural,3,India,23,Madhya Pradesh,461,Anuppur,100.3,102,98.60000000000001,1.3
3_23_461_0,2011,Total,3,India,23,Madhya Pradesh,461,Anuppur,100.9,101.7,100.1,
3_23_461_0,2011,Urban,3,India,23,Madhya Pradesh,461,Anuppur,103.7,100.4,106.7,
3_23_462_0,2011,Rural,3,India,23,Madhya Pradesh,462,Sidhi,99.40000000000001,104.1,94.80000000000001,2
3_23_462_0,2011,Total,3,India,23,Madhya Pradesh,462,Sidhi,100.7,104.8,96.90000000000001,
3_23_462_0,2011,Urban,3,India,23,Madhya Pradesh,462,Sidhi,117.4,113.4,120.9,
3_23_463_0,2011,Rural,3,India,23,Madhya Pradesh,463,Singrauli,99.40000000000001,104.1,94.80000000000001,2
3_23_463_0,2011,Total,3,India,23,Madhya Pradesh,463,Singrauli,100.7,104.8,96.90000000000001,
3_23_463_0,2011,Urban,3,India,23,Madhya Pradesh,463,Singrauli,117.4,113.4,120.9,
3_23_464_0,2011,Rural,3,India,23,Madhya Pradesh,464,Jhabua,33.6,32,35.1,9.5
3_23_464_0,2011,Total,3,India,23,Madhya Pradesh,464,Jhabua,37.9,35.9,39.8,
3_23_464_0,2011,Urban,3,India,23,Madhya Pradesh,464,Jhabua,95.90000000000001,91.60000000000001,99.5,
3_23_465_0,2011,Rural,3,India,23,Madhya Pradesh,465,Alirajpur,33.6,32,35.1,9.5
3_23_465_0,2011,Total,3,India,23,Madhya Pradesh,465,Alirajpur,37.9,35.9,39.8,
3_23_465_0,2011,Urban,3,India,23,Madhya Pradesh,465,Alirajpur,95.90000000000001,91.60000000000001,99.5,
3_23_466_0,2011,Rural,3,India,23,Madhya Pradesh,466,Khandwa (East Nimar),,,,3.8
3_23_466_0,2011,Total,3,India,23,Madhya Pradesh,466,Khandwa (East Nimar),,,,
3_23_466_0,2011,Urban,3,India,23,Madhya Pradesh,466,Khandwa (East Nimar),,,,
3_23_467_0,2011,Rural,3,India,23,Madhya Pradesh,467,Burhanpur,,,,3.8
3_23_467_0,2011,Total,3,India,23,Madhya Pradesh,467,Burhanpur,,,,
3_23_467_0,2011,Urban,3,India,23,Madhya Pradesh,467,Burhanpur,,,,
3_24_468_0,2011,Rural,3,India,24,Gujarat,468,Kachchh,89.80000000000001,87.30000000000001,92.2,1.3
3_24_468_0,2011,Total,3,India,24,Gujarat,468,Kachchh,81.80000000000001,80.40000000000001,83,
3_24_468_0,2011,Urban,3,India,24,Gujarat,468,Kachchh,64.10000000000001,65.2,63.2,
3_24_469_0,2011,Rural,3,India,24,Gujarat,469,Banas Kantha,87.2,83.10000000000001,90.90000000000001,4.3
3_24_469_0,2011,Total,3,India,24,Gujarat,469,Banas Kantha,85.60000000000001,81.30000000000001,89.5,
3_24_469_0,2011,Urban,3,India,24,Gujarat,469,Banas Kantha,73.2,66.60000000000001,78.60000000000001,
3_24_470_0,2011,Rural,3,India,24,Gujarat,470,Patan,87.40000000000001,84.80000000000001,89.7,3.6
3_24_470_0,2011,Total,3,India,24,Gujarat,470,Patan,87.40000000000001,84.60000000000001,89.90000000000001,
3_24_470_0,2011,Urban,3,India,24,Gujarat,470,Patan,87.60000000000001,83.7,90.80000000000001,
3_24_471_0,2011,Rural,3,India,24,Gujarat,471,Mahesana,95,94.7,95.30000000000001,4.600000000000001
3_24_471_0,2011,Total,3,India,24,Gujarat,471,Mahesana,90,89.2,90.7,
3_24_471_0,2011,Urban,3,India,24,Gujarat,471,Mahesana,73.7,70.3,76.2,
3_24_472_0,2011,Rural,3,India,24,Gujarat,472,Sabar Kantha,88.2,88.30000000000001,88.10000000000001,2.6
3_24_472_0,2011,Total,3,India,24,Gujarat,472,Sabar Kantha,88,87.60000000000001,88.40000000000001,
3_24_472_0,2011,Urban,3,India,24,Gujarat,472,Sabar Kantha,86.80000000000001,83.30000000000001,89.7,
3_24_473_0,2011,Rural,3,India,24,Gujarat,473,Gandhinagar,124.5,120.2,128.2,1.4
3_24_473_0,2011,Total,3,India,24,Gujarat,473,Gandhinagar,99.90000000000001,97.80000000000001,101.7,
3_24_473_0,2011,Urban,3,India,24,Gujarat,473,Gandhinagar,63.7,63.5,63.90000000000001,
3_24_474_0,2011,Rural,3,India,24,Gujarat,474,Ahmadabad,148.4,143.7,152.5,3.4
3_24_474_0,2011,Total,3,India,24,Gujarat,474,Ahmadabad,73.5,73.90000000000001,73.3,
3_24_474_0,2011,Urban,3,India,24,Gujarat,474,Ahmadabad,56,56.7,55.40000000000001,
3_24_475_0,2011,Rural,3,India,24,Gujarat,475,Surendranagar,86.5,86,87,1.6
3_24_475_0,2011,Total,3,India,24,Gujarat,475,Surendranagar,86.10000000000001,85.10000000000001,87,
3_24_475_0,2011,Urban,3,India,24,Gujarat,475,Surendranagar,84.90000000000001,82.40000000000001,87,
3_24_476_0,2011,Rural,3,India,24,Gujarat,476,Rajkot,95.7,95.30000000000001,96.2,3.3
3_24_476_0,2011,Total,3,India,24,Gujarat,476,Rajkot,69.90000000000001,70.8,69.2,
3_24_476_0,2011,Urban,3,India,24,Gujarat,476,Rajkot,49.40000000000001,50.6,48.40000000000001,
3_24_477_0,2011,Rural,3,India,24,Gujarat,477,Jamnagar,87.7,88.90000000000001,86.60000000000001,.6000000000000001
3_24_477_0,2011,Total,3,India,24,Gujarat,477,Jamnagar,65.3,66.3,64.3,
3_24_477_0,2011,Urban,3,India,24,Gujarat,477,Jamnagar,34.8,35,34.7,
3_24_478_0,2011,Rural,3,India,24,Gujarat,478,Porbandar,105.1,102.5,107.6,.3
3_24_478_0,2011,Total,3,India,24,Gujarat,478,Porbandar,89.80000000000001,89.30000000000001,90.30000000000001,
3_24_478_0,2011,Urban,3,India,24,Gujarat,478,Porbandar,71.90000000000001,73.60000000000001,70.40000000000001,
3_24_479_0,2011,Rural,3,India,24,Gujarat,479,Junagadh,92.10000000000001,92.80000000000001,91.5,2
3_24_479_0,2011,Total,3,India,24,Gujarat,479,Junagadh,90.60000000000001,89.90000000000001,91.2,
3_24_479_0,2011,Urban,3,India,24,Gujarat,479,Junagadh,87.2,83.5,90.40000000000001,
3_24_480_0,2011,Rural,3,India,24,Gujarat,480,Amreli,95.10000000000001,96.2,94.10000000000001,3.1
3_24_480_0,2011,Total,3,India,24,Gujarat,480,Amreli,93.40000000000001,94.7,92.2,
3_24_480_0,2011,Urban,3,India,24,Gujarat,480,Amreli,88.2,90,86.7,
3_24_481_0,2011,Rural,3,India,24,Gujarat,481,Bhavnagar,99.30000000000001,98,100.5,2.2
3_24_481_0,2011,Total,3,India,24,Gujarat,481,Bhavnagar,89.2,88.2,90,
3_24_481_0,2011,Urban,3,India,24,Gujarat,481,Bhavnagar,71.90000000000001,71.10000000000001,72.5,
3_24_482_0,2011,Rural,3,India,24,Gujarat,482,Anand,99.2,98.60000000000001,99.7,1.9
3_24_482_0,2011,Total,3,India,24,Gujarat,482,Anand,92.40000000000001,91.30000000000001,93.30000000000001,
3_24_482_0,2011,Urban,3,India,24,Gujarat,482,Anand,75,72.5,77.2,
3_24_483_0,2011,Rural,3,India,24,Gujarat,483,Kheda,94.90000000000001,93.80000000000001,95.80000000000001,1.4
3_24_483_0,2011,Total,3,India,24,Gujarat,483,Kheda,91.5,90.30000000000001,92.5,
3_24_483_0,2011,Urban,3,India,24,Gujarat,483,Kheda,78.60000000000001,76.80000000000001,80,
3_24_484_0,2011,Rural,3,India,24,Gujarat,484,Panch Mahals,86.30000000000001,85.7,86.90000000000001,.7000000000000001
3_24_484_0,2011,Total,3,India,24,Gujarat,484,Panch Mahals,86.80000000000001,86.2,87.40000000000001,
3_24_484_0,2011,Urban,3,India,24,Gujarat,484,Panch Mahals,90.2,89.90000000000001,90.5,
3_24_485_0,2011,Rural,3,India,24,Gujarat,485,Dohad,80.5,79.10000000000001,81.90000000000001,4.100000000000001
3_24_485_0,2011,Total,3,India,24,Gujarat,485,Dohad,80.60000000000001,79.2,81.90000000000001,
3_24_485_0,2011,Urban,3,India,24,Gujarat,485,Dohad,81.5,81.40000000000001,81.60000000000001,
3_24_486_0,2011,Rural,3,India,24,Gujarat,486,Vadodara,73.2,72.2,74.10000000000001,4.5
3_24_486_0,2011,Total,3,India,24,Gujarat,486,Vadodara,70.8,70.3,71.2,
3_24_486_0,2011,Urban,3,India,24,Gujarat,486,Vadodara,67.7,67.7,67.60000000000001,
3_24_487_0,2011,Rural,3,India,24,Gujarat,487,Narmada,84.40000000000001,84.80000000000001,84,5.5
3_24_487_0,2011,Total,3,India,24,Gujarat,487,Narmada,81.90000000000001,82.2,81.60000000000001,
3_24_487_0,2011,Urban,3,India,24,Gujarat,487,Narmada,56.40000000000001,53.90000000000001,58.40000000000001,
3_24_488_0,2011,Rural,3,India,24,Gujarat,488,Bharuch,100.1,98.80000000000001,101.2,5.9
3_24_488_0,2011,Total,3,India,24,Gujarat,488,Bharuch,89.60000000000001,89.60000000000001,89.7,
3_24_488_0,2011,Urban,3,India,24,Gujarat,488,Bharuch,67.40000000000001,68.90000000000001,66.2,
3_24_489_0,2011,Rural,3,India,24,Gujarat,489,The Dangs,111.8,112.2,111.4,9.5
3_24_489_0,2011,Total,3,India,24,Gujarat,489,The Dangs,100.5,101,99.90000000000001,
3_24_489_0,2011,Urban,3,India,24,Gujarat,489,The Dangs,,,,
3_24_490_0,2011,Rural,3,India,24,Gujarat,490,Navsari,109.4,111.2,107.8,1.8
3_24_490_0,2011,Total,3,India,24,Gujarat,490,Navsari,96.7,99.5,94.2,
3_24_490_0,2011,Urban,3,India,24,Gujarat,490,Navsari,66.40000000000001,70.40000000000001,63.1,
3_24_491_0,2011,Rural,3,India,24,Gujarat,491,Valsad,100.8,98.90000000000001,102.5,1
3_24_491_0,2011,Total,3,India,24,Gujarat,491,Valsad,84.2,83.30000000000001,85.10000000000001,
3_24_491_0,2011,Urban,3,India,24,Gujarat,491,Valsad,51.8,50.90000000000001,52.5,
3_24_492_0,2011,Rural,3,India,24,Gujarat,492,Surat,122.8,123.3,122.3,4.5
3_24_492_0,2011,Total,3,India,24,Gujarat,492,Surat,57.1,60.7,54.2,
3_24_492_0,2011,Urban,3,India,24,Gujarat,492,Surat,39.40000000000001,42.40000000000001,37,
3_24_493_0,2011,Rural,3,India,24,Gujarat,493,Tapi,91.80000000000001,91.60000000000001,92,.6000000000000001
3_24_493_0,2011,Total,3,India,24,Gujarat,493,Tapi,90.80000000000001,90.5,91,
3_24_493_0,2011,Urban,3,India,24,Gujarat,493,Tapi,80.60000000000001,79.90000000000001,81.30000000000001,
3_25_494_0,2011,Rural,3,India,25,Daman & Diu,494,Diu,77.2,81.7,72.90000000000001,0
3_25_494_0,2011,Total,3,India,25,Daman & Diu,494,Diu,86.60000000000001,87.7,85.5,
3_25_494_0,2011,Urban,3,India,25,Daman & Diu,494,Diu,102.1,98,106,
3_25_495_0,2011,Rural,3,India,25,Daman & Diu,495,Daman,217.8,210,224.8,0
3_25_495_0,2011,Total,3,India,25,Daman & Diu,495,Daman,79,77.90000000000001,80,
3_25_495_0,2011,Urban,3,India,25,Daman & Diu,495,Daman,40.90000000000001,40.3,41.40000000000001,
3_26_496_0,2011,Rural,3,India,26,Dadra & Nagar Haveli,496,Dadra & Nagar Haveli,108.4,106.6,110.1,3.1
3_26_496_0,2011,Total,3,India,26,Dadra & Nagar Haveli,496,Dadra & Nagar Haveli,92.5,91.30000000000001,93.7,
3_26_496_0,2011,Urban,3,India,26,Dadra & Nagar Haveli,496,Dadra & Nagar Haveli,67.3,65.40000000000001,68.8,
3_27_497_0,2011,Rural,3,India,27,Maharashtra,497,Nandurbar,68.10000000000001,66.60000000000001,69.5,7.100000000000001
3_27_497_0,2011,Total,3,India,27,Maharashtra,497,Nandurbar,70.10000000000001,69.40000000000001,70.7,
3_27_497_0,2011,Urban,3,India,27,Maharashtra,497,Nandurbar,81.5,87.30000000000001,77.10000000000001,
3_27_498_0,2011,Rural,3,India,27,Maharashtra,498,Dhule,77,76.10000000000001,77.7,1.2
3_27_498_0,2011,Total,3,India,27,Maharashtra,498,Dhule,81.60000000000001,80.5,82.5,
3_27_498_0,2011,Urban,3,India,27,Maharashtra,498,Dhule,95.10000000000001,93.7,96.2,
3_27_499_0,2011,Rural,3,India,27,Maharashtra,499,Jalgaon,82.90000000000001,82.40000000000001,83.40000000000001,.8
3_27_499_0,2011,Total,3,India,27,Maharashtra,499,Jalgaon,87.80000000000001,87.10000000000001,88.40000000000001,
3_27_499_0,2011,Urban,3,India,27,Maharashtra,499,Jalgaon,99.10000000000001,98.10000000000001,99.80000000000001,
3_27_500_0,2011,Rural,3,India,27,Maharashtra,500,Buldana,82.40000000000001,83,81.80000000000001,.9
3_27_500_0,2011,Total,3,India,27,Maharashtra,500,Buldana,89.7,89,90.30000000000001,
3_27_500_0,2011,Urban,3,India,27,Maharashtra,500,Buldana,117.3,112,121.9,
3_27_501_0,2011,Rural,3,India,27,Maharashtra,501,Akola,84.7,85.2,84.30000000000001,1.4
3_27_501_0,2011,Total,3,India,27,Maharashtra,501,Akola,89.80000000000001,89.5,90.10000000000001,
3_27_501_0,2011,Urban,3,India,27,Maharashtra,501,Akola,97.7,96.2,99.10000000000001,
3_27_502_0,2011,Rural,3,India,27,Maharashtra,502,Washim,84.10000000000001,85.2,83.2,1
3_27_502_0,2011,Total,3,India,27,Maharashtra,502,Washim,91.10000000000001,91,91.2,
3_27_502_0,2011,Urban,3,India,27,Maharashtra,502,Washim,123.7,118,128.8,
3_27_503_0,2011,Rural,3,India,27,Maharashtra,503,Amravati,81.80000000000001,81.30000000000001,82.2,.6000000000000001
3_27_503_0,2011,Total,3,India,27,Maharashtra,503,Amravati,88.60000000000001,87.90000000000001,89.30000000000001,
3_27_503_0,2011,Urban,3,India,27,Maharashtra,503,Amravati,101.8,100.6,102.9,
3_27_504_0,2011,Rural,3,India,27,Maharashtra,504,Wardha,89.7,88.80000000000001,90.5,.5
3_27_504_0,2011,Total,3,India,27,Maharashtra,504,Wardha,88.30000000000001,87.5,89,
3_27_504_0,2011,Urban,3,India,27,Maharashtra,504,Wardha,85.30000000000001,84.80000000000001,85.80000000000001,
3_27_505_0,2011,Rural,3,India,27,Maharashtra,505,Nagpur,103.2,100.7,105.6,.6000000000000001
3_27_505_0,2011,Total,3,India,27,Maharashtra,505,Nagpur,89.7,89.2,90.10000000000001,
3_27_505_0,2011,Urban,3,India,27,Maharashtra,505,Nagpur,83.10000000000001,83.40000000000001,82.7,
3_27_506_0,2011,Rural,3,India,27,Maharashtra,506,Bhandara,93.10000000000001,92.10000000000001,94.10000000000001,0
3_27_506_0,2011,Total,3,India,27,Maharashtra,506,Bhandara,87.80000000000001,87.10000000000001,88.40000000000001,
3_27_506_0,2011,Urban,3,India,27,Maharashtra,506,Bhandara,64,64.5,63.6,
3_27_507_0,2011,Rural,3,India,27,Maharashtra,507,Gondiya,91.5,90.90000000000001,92.2,.1
3_27_507_0,2011,Total,3,India,27,Maharashtra,507,Gondiya,87.7,87.30000000000001,88.10000000000001,
3_27_507_0,2011,Urban,3,India,27,Maharashtra,507,Gondiya,67.60000000000001,68,67.2,
3_27_508_0,2011,Rural,3,India,27,Maharashtra,508,Gadchiroli,88.40000000000001,87.30000000000001,89.30000000000001,1.2
3_27_508_0,2011,Total,3,India,27,Maharashtra,508,Gadchiroli,86.30000000000001,85.40000000000001,87.10000000000001,
3_27_508_0,2011,Urban,3,India,27,Maharashtra,508,Gadchiroli,67.90000000000001,68.10000000000001,67.60000000000001,
3_27_509_0,2011,Rural,3,India,27,Maharashtra,509,Chandrapur,97,95.40000000000001,98.5,.3
3_27_509_0,2011,Total,3,India,27,Maharashtra,509,Chandrapur,88.40000000000001,87.40000000000001,89.40000000000001,
3_27_509_0,2011,Urban,3,India,27,Maharashtra,509,Chandrapur,71.90000000000001,71.60000000000001,72.2,
3_27_510_0,2011,Rural,3,India,27,Maharashtra,510,Yavatmal,90.60000000000001,90,91.10000000000001,.3
3_27_510_0,2011,Total,3,India,27,Maharashtra,510,Yavatmal,91.5,90.60000000000001,92.30000000000001,
3_27_510_0,2011,Urban,3,India,27,Maharashtra,510,Yavatmal,95,92.90000000000001,96.90000000000001,
3_27_511_0,2011,Rural,3,India,27,Maharashtra,511,Nanded,77.2,78.7,75.8,2.1
3_27_511_0,2011,Total,3,India,27,Maharashtra,511,Nanded,85,85.90000000000001,84.2,
3_27_511_0,2011,Urban,3,India,27,Maharashtra,511,Nanded,106.4,105.9,106.9,
3_27_512_0,2011,Rural,3,India,27,Maharashtra,512,Hingoli,80.7,81.30000000000001,80.2,2.6
3_27_512_0,2011,Total,3,India,27,Maharashtra,512,Hingoli,83.90000000000001,84.2,83.7,
3_27_512_0,2011,Urban,3,India,27,Maharashtra,512,Hingoli,101,100,101.9,
3_27_513_0,2011,Rural,3,India,27,Maharashtra,513,Parbhani,79.40000000000001,80.60000000000001,78.40000000000001,2.6
3_27_513_0,2011,Total,3,India,27,Maharashtra,513,Parbhani,91.90000000000001,91,92.80000000000001,
3_27_513_0,2011,Urban,3,India,27,Maharashtra,513,Parbhani,119.3,113.6,124.6,
3_27_514_0,2011,Rural,3,India,27,Maharashtra,514,Jalna,83.40000000000001,84.60000000000001,82.30000000000001,2.3
3_27_514_0,2011,Total,3,India,27,Maharashtra,514,Jalna,87.7,88.40000000000001,87.10000000000001,
3_27_514_0,2011,Urban,3,India,27,Maharashtra,514,Jalna,106.1,104.3,107.7,
3_27_515_0,2011,Rural,3,India,27,Maharashtra,515,Aurangabad,84.90000000000001,85.90000000000001,84,.2
3_27_515_0,2011,Total,3,India,27,Maharashtra,515,Aurangabad,77.60000000000001,79.2,76.10000000000001,
3_27_515_0,2011,Urban,3,India,27,Maharashtra,515,Aurangabad,67.60000000000001,70.10000000000001,65.5,
3_27_516_0,2011,Rural,3,India,27,Maharashtra,516,Nashik,82.80000000000001,82.5,83.10000000000001,.9
3_27_516_0,2011,Total,3,India,27,Maharashtra,516,Nashik,82.30000000000001,81.80000000000001,82.7,
3_27_516_0,2011,Urban,3,India,27,Maharashtra,516,Nashik,81.5,80.7,82.10000000000001,
3_27_517_0,2011,Rural,3,India,27,Maharashtra,517,Thane,109.3,105.8,112.6,5.300000000000001
3_27_517_0,2011,Total,3,India,27,Maharashtra,517,Thane,86.60000000000001,85.30000000000001,87.7,
3_27_517_0,2011,Urban,3,India,27,Maharashtra,517,Thane,77.80000000000001,77.10000000000001,78.40000000000001,
3_27_518_0,2011,Rural,3,India,27,Maharashtra,518,Mumbai Suburban,,,,
3_27_518_0,2011,Total,3,India,27,Maharashtra,518,Mumbai Suburban,75.40000000000001,76.80000000000001,74.10000000000001,
3_27_518_0,2011,Urban,3,India,27,Maharashtra,518,Mumbai Suburban,75.40000000000001,76.80000000000001,74.10000000000001,
3_27_519_0,2011,Rural,3,India,27,Maharashtra,519,Mumbai,,,,
3_27_519_0,2011,Total,3,India,27,Maharashtra,519,Mumbai,116.2,111.5,120.5,
3_27_519_0,2011,Urban,3,India,27,Maharashtra,519,Mumbai,116.2,111.5,120.5,
3_27_520_0,2011,Rural,3,India,27,Maharashtra,520,Raigarh,103.4,102.1,104.7,1.2
3_27_520_0,2011,Total,3,India,27,Maharashtra,520,Raigarh,89.40000000000001,88.60000000000001,90.2,
3_27_520_0,2011,Urban,3,India,27,Maharashtra,520,Raigarh,63.8,63.1,64.5,
3_27_521_0,2011,Rural,3,India,27,Maharashtra,521,Pune,86.30000000000001,85.5,87,.5
3_27_521_0,2011,Total,3,India,27,Maharashtra,521,Pune,85.80000000000001,85.10000000000001,86.5,
3_27_521_0,2011,Urban,3,India,27,Maharashtra,521,Pune,85.5,84.80000000000001,86.2,
3_27_522_0,2011,Rural,3,India,27,Maharashtra,522,Ahmadnagar,87.60000000000001,86.10000000000001,89,.6000000000000001
3_27_522_0,2011,Total,3,India,27,Maharashtra,522,Ahmadnagar,86.80000000000001,85.5,87.90000000000001,
3_27_522_0,2011,Urban,3,India,27,Maharashtra,522,Ahmadnagar,83.40000000000001,83.2,83.5,
3_27_523_0,2011,Rural,3,India,27,Maharashtra,523,Bid,85.10000000000001,87.5,83,.1
