id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,wkp_15_t,wkp_15_f,wkp_15_m,wkp_7_t,wkp_7_f,wkp_7_m,lfp_15_u_t,lfp_15_u_f,lfp_15_u_m,lfp_15_w_t,lfp_15_w_f,lfp_15_w_m,emp_7_t,emp_7_f,emp_7_m
3_33_619_0,2011,Rural,3,India,33,Tamil Nadu,619,Thiruvarur,69.90000000000001,69.60000000000001,70.10000000000001,90.40000000000001,90.7,90.10000000000001,65.8,41.6,86.10000000000001,62.2,33.6,86.2,49.6,33,66.40000000000001
3_33_619_0,2011,Total,3,India,33,Tamil Nadu,619,Thiruvarur,70.7,70.7,70.7,90.40000000000001,90.60000000000001,90.10000000000001,63.40000000000001,39.3,85.10000000000001,60.40000000000001,32.8,85.2,47.3,29.5,65.5
3_33_619_0,2011,Urban,3,India,33,Tamil Nadu,619,Thiruvarur,75.40000000000001,76.10000000000001,74.60000000000001,90.2,90.5,89.90000000000001,50.8,29.4,78.30000000000001,50.8,29.4,78.30000000000001,38.3,15.6,61.90000000000001
3_33_620_0,2011,Rural,3,India,33,Tamil Nadu,620,Thanjavur,75.2,76.60000000000001,73.90000000000001,89.90000000000001,90.30000000000001,89.5,59,34.3,84.80000000000001,56.40000000000001,29.7,84.30000000000001,48.40000000000001,32.2,65.40000000000001
3_33_620_0,2011,Total,3,India,33,Tamil Nadu,620,Thanjavur,75.7,79.5,71.90000000000001,90.10000000000001,90.5,89.7,51.1,28.7,75.8,49.3,25.9,75.2,44.90000000000001,26.5,64.2
3_33_620_0,2011,Urban,3,India,33,Tamil Nadu,620,Thanjavur,76.5,84.40000000000001,68.8,90.40000000000001,90.7,89.90000000000001,38.3,20.2,60,37.9,20.1,59.3,38.6,16.3,62
3_33_621_0,2011,Rural,3,India,33,Tamil Nadu,621,Pudukkottai,75.40000000000001,76.80000000000001,73.8,88.80000000000001,89.10000000000001,88.5,66.90000000000001,54.8,80.40000000000001,62.40000000000001,46.6,80.10000000000001,56.2,45.3,67.3
3_33_621_0,2011,Total,3,India,33,Tamil Nadu,621,Pudukkottai,75.60000000000001,76.90000000000001,74.2,88.90000000000001,89.2,88.60000000000001,64.7,49.8,81.2,60.8,42.7,81,52.90000000000001,40,66.2
3_33_621_0,2011,Urban,3,India,33,Tamil Nadu,621,Pudukkottai,76.90000000000001,77.30000000000001,76.60000000000001,89.40000000000001,89.7,89,50.8,18.2,86.2,50.8,18.2,86.2,39.7,17.9,61.8
3_33_622_0,2011,Rural,3,India,33,Tamil Nadu,622,Sivaganga,78.30000000000001,81.30000000000001,75.2,89.7,89.90000000000001,89.5,69.90000000000001,66.5,73.90000000000001,67.8,62,74.40000000000001,56.8,46.90000000000001,66.7
3_33_622_0,2011,Total,3,India,33,Tamil Nadu,622,Sivaganga,76,78.5,73.60000000000001,89.80000000000001,90,89.5,64.3,55.7,73.3,63,52.8,73.7,51.6,37.9,65.40000000000001
3_33_622_0,2011,Urban,3,India,33,Tamil Nadu,622,Sivaganga,72.5,73.8,71.5,89.90000000000001,90.10000000000001,89.7,55.1,36,72.60000000000001,55.1,36,72.60000000000001,40,17.9,62.3
3_33_623_0,2011,Rural,3,India,33,Tamil Nadu,623,Madurai,72.2,71.60000000000001,72.8,89.2,89.60000000000001,88.80000000000001,67,57.8,76.80000000000001,63.6,51.1,76.80000000000001,59.1,50.40000000000001,67.60000000000001
3_33_623_0,2011,Total,3,India,33,Tamil Nadu,623,Madurai,74.8,74.7,75,89.7,90,89.40000000000001,59,42,74.90000000000001,57.2,38.40000000000001,74.8,49.7,33.2,66.2
3_33_623_0,2011,Urban,3,India,33,Tamil Nadu,623,Madurai,77.60000000000001,78.5,76.90000000000001,90,90.2,89.7,51.2,24.6,73.2,51,24.4,73.10000000000001,43.8,22.3,65.3
3_33_624_0,2011,Rural,3,India,33,Tamil Nadu,624,Theni,77.90000000000001,82.10000000000001,74.60000000000001,90.2,90.40000000000001,89.90000000000001,73.40000000000001,63.5,82,73.3,63.2,82,58.8,51,66.5
3_33_624_0,2011,Total,3,India,33,Tamil Nadu,624,Theni,74.8,79,71.2,90.40000000000001,90.7,90.10000000000001,65.7,47.2,83.10000000000001,65.7,46.90000000000001,83.40000000000001,52.5,39.6,65.40000000000001
3_33_624_0,2011,Urban,3,India,33,Tamil Nadu,624,Theni,71.90000000000001,76.5,67.8,90.60000000000001,90.90000000000001,90.30000000000001,57.90000000000001,32.3,84.30000000000001,58.1,32,85,47.2,30,64.5
3_33_625_0,2011,Rural,3,India,33,Tamil Nadu,625,Virudhunagar,73.60000000000001,75.3,71.7,89.5,89.80000000000001,89.2,68.3,59.8,78.40000000000001,67.40000000000001,58.3,78.10000000000001,59.5,52,67
3_33_625_0,2011,Total,3,India,33,Tamil Nadu,625,Virudhunagar,74.7,74.90000000000001,74.40000000000001,89.90000000000001,90.10000000000001,89.60000000000001,63.8,51.5,77.90000000000001,63.2,50.5,77.80000000000001,54.40000000000001,42.2,66.8
3_33_625_0,2011,Urban,3,India,33,Tamil Nadu,625,Virudhunagar,76.10000000000001,74.40000000000001,78,90.2,90.5,90,58,40.3,77.30000000000001,57.8,39.8,77.30000000000001,49.5,32.8,66.60000000000001
3_33_626_0,2011,Rural,3,India,33,Tamil Nadu,626,Ramanathapuram,75.5,75,76.3,89.80000000000001,89.90000000000001,89.60000000000001,68.10000000000001,55.8,86.90000000000001,58.7,40.3,86.60000000000001,54.3,43.1,65.40000000000001
3_33_626_0,2011,Total,3,India,33,Tamil Nadu,626,Ramanathapuram,75.2,76.3,73.8,89.60000000000001,89.7,89.5,65.3,50.6,86.30000000000001,57.8,38.5,85.60000000000001,49.7,34.9,64.3
3_33_626_0,2011,Urban,3,India,33,Tamil Nadu,626,Ramanathapuram,74.5,80.80000000000001,68,89.2,89.30000000000001,89.2,57,34.2,85,55.3,32.7,83.10000000000001,39.1,15.9,61.7
3_33_627_0,2011,Rural,3,India,33,Tamil Nadu,627,Thoothukkudi,77.2,84.5,68.90000000000001,89.60000000000001,89.90000000000001,89.2,56.1,39.6,79.10000000000001,55.40000000000001,38.5,79.10000000000001,53.40000000000001,40.8,66.5
3_33_627_0,2011,Total,3,India,33,Tamil Nadu,627,Thoothukkudi,75.10000000000001,79.40000000000001,70.2,89.5,89.80000000000001,89.2,53,29.8,82.10000000000001,52.5,28.9,82,47.8,30.7,65.3
3_33_627_0,2011,Urban,3,India,33,Tamil Nadu,627,Thoothukkudi,72.40000000000001,72.90000000000001,71.8,89.40000000000001,89.7,89.2,48.8,14.9,85.60000000000001,48.40000000000001,14.4,85.40000000000001,42.1,20.6,64.10000000000001
3_33_628_0,2011,Rural,3,India,33,Tamil Nadu,628,Tirunelveli,75.8,77.40000000000001,74.2,89.30000000000001,89.60000000000001,88.90000000000001,66.10000000000001,51.8,81.5,64.3,48.2,81.60000000000001,57.1,48.5,66
3_33_628_0,2011,Total,3,India,33,Tamil Nadu,628,Tirunelveli,73.7,76.60000000000001,70.5,89.5,89.90000000000001,89.2,61.3,46,79.80000000000001,59.7,43.5,79.40000000000001,52.1,40.1,64.60000000000001
3_33_628_0,2011,Urban,3,India,33,Tamil Nadu,628,Tirunelveli,71.60000000000001,75.8,66.60000000000001,89.80000000000001,90.2,89.5,56.1,40.5,77.80000000000001,54.8,39.1,76.7,47.1,31.5,63.2
3_33_629_0,2011,Rural,3,India,33,Tamil Nadu,629,Kanniyakumari,65.5,72.3,58.6,89.80000000000001,90,89.5,60.40000000000001,44.6,80,53.2,34.9,75.7,42.3,20.5,64.3
3_33_629_0,2011,Total,3,India,33,Tamil Nadu,629,Kanniyakumari,73.90000000000001,78.5,69.10000000000001,90.30000000000001,90.5,90,55.5,38.8,75.10000000000001,50.2,32.6,70.7,40.3,18.1,62.90000000000001
3_33_629_0,2011,Urban,3,India,33,Tamil Nadu,629,Kanniyakumari,80,83,76.90000000000001,90.40000000000001,90.60000000000001,90.10000000000001,52.6,35.2,72.3,48.40000000000001,31.2,67.90000000000001,39.8,17.6,62.7
3_33_630_0,2011,Rural,3,India,33,Tamil Nadu,630,Dharmapuri,76.3,73.2,79.60000000000001,88.7,88.90000000000001,88.5,64.90000000000001,55.6,73.8,63.90000000000001,55.5,71.90000000000001,58.5,51,65.5
3_33_630_0,2011,Total,3,India,33,Tamil Nadu,630,Dharmapuri,76.80000000000001,73.90000000000001,79.80000000000001,88.90000000000001,89.10000000000001,88.7,64.5,54.7,73.90000000000001,63.5,54.6,72.10000000000001,56.1,46.8,65
3_33_630_0,2011,Urban,3,India,33,Tamil Nadu,630,Dharmapuri,81.30000000000001,81,81.60000000000001,89.60000000000001,89.90000000000001,89.40000000000001,60.3,46.40000000000001,74,60.3,46.40000000000001,74,44.90000000000001,27.5,62.3
3_33_631_0,2011,Rural,3,India,33,Tamil Nadu,631,Krishnagiri,76.80000000000001,73.5,79.80000000000001,88.5,88.80000000000001,88.30000000000001,69.2,52,83.40000000000001,69.2,51.90000000000001,83.40000000000001,55.6,44.1,66.7
3_33_631_0,2011,Total,3,India,33,Tamil Nadu,631,Krishnagiri,77.10000000000001,75.40000000000001,78.7,88.40000000000001,88.60000000000001,88.2,65,45.40000000000001,82.60000000000001,64.90000000000001,45.40000000000001,82.60000000000001,52.8,38.8,66.3
3_33_631_0,2011,Urban,3,India,33,Tamil Nadu,631,Krishnagiri,78.30000000000001,82.90000000000001,72.8,88.10000000000001,88.2,87.90000000000001,45.8,22.3,78.2,45.8,22.3,78.2,43.1,20.6,64.90000000000001
3_33_632_0,2011,Rural,3,India,33,Tamil Nadu,632,Coimbatore,77.30000000000001,73.7,81.5,91.7,91.80000000000001,91.5,70.60000000000001,55.3,86.80000000000001,70.60000000000001,55.3,86.80000000000001,58.8,45.3,72.5
3_33_632_0,2011,Total,3,India,33,Tamil Nadu,632,Coimbatore,79.2,77.60000000000001,80.80000000000001,90.80000000000001,91,90.60000000000001,58.7,36.5,80.60000000000001,58.8,36.5,80.80000000000001,50,30.8,69.2
3_33_632_0,2011,Urban,3,India,33,Tamil Nadu,632,Coimbatore,80.10000000000001,79.60000000000001,80.5,90.5,90.7,90.30000000000001,53.3,27.5,77.90000000000001,53.40000000000001,27.5,78.2,47.1,26.1,68.10000000000001
3_33_633_0,2011,Rural,3,India,33,Tamil Nadu,633,Tiruppur,82,80.2,84,91.7,91.90000000000001,91.5,69,55,83.30000000000001,68.8,54.7,83.30000000000001,62.5,51.3,73.60000000000001
3_33_633_0,2011,Total,3,India,33,Tamil Nadu,633,Tiruppur,81.40000000000001,79.90000000000001,82.90000000000001,90.30000000000001,90.5,90.10000000000001,63,44.90000000000001,80.5,62.5,44,80.40000000000001,56.6,40,73
3_33_633_0,2011,Urban,3,India,33,Tamil Nadu,633,Tiruppur,80,78,81.90000000000001,89.40000000000001,89.5,89.2,60.2,39.5,79.5,59.3,37.8,79.30000000000001,52.8,32.7,72.60000000000001
3_34_634_0,2011,Rural,3,India,34,Puducherry,634,Yanam,,,,,,,,,,,,,,,
3_34_634_0,2011,Total,3,India,34,Puducherry,634,Yanam,67.10000000000001,66.7,67.7,88.80000000000001,89.5,88.2,47.1,13.5,85.90000000000001,39.6,12.8,70.5,33.9,10.7,58.40000000000001
3_34_634_0,2011,Urban,3,India,34,Puducherry,634,Yanam,67.10000000000001,66.7,67.7,88.80000000000001,89.5,88.2,47.1,13.5,85.90000000000001,39.6,12.8,70.5,33.9,10.7,58.40000000000001
3_34_635_0,2011,Rural,3,India,34,Puducherry,635,Puducherry,74.40000000000001,81.10000000000001,67.8,88.7,89.10000000000001,88.30000000000001,53.3,32.5,78.10000000000001,50.8,32.6,72.5,43.2,25.6,61.5
3_34_635_0,2011,Total,3,India,34,Puducherry,635,Puducherry,76.2,78.7,73.60000000000001,89.5,89.80000000000001,89.2,50,25.4,76,47.8,24.6,72.3,40.90000000000001,21.1,61.5
3_34_635_0,2011,Urban,3,India,34,Puducherry,635,Puducherry,77.10000000000001,77.30000000000001,76.90000000000001,89.80000000000001,90.10000000000001,89.60000000000001,48.2,21.1,74.90000000000001,46.1,19.7,72.10000000000001,39.90000000000001,19.1,61.5
3_34_636_0,2011,Rural,3,India,34,Puducherry,636,Mahe,,,,,,,,,,,,,,,
3_34_636_0,2011,Total,3,India,34,Puducherry,636,Mahe,71.10000000000001,77.80000000000001,66.2,89.10000000000001,90.10000000000001,88,37.3,16.5,55.1,35.5,15.2,52.90000000000001,31.7,13.3,54
3_34_636_0,2011,Urban,3,India,34,Puducherry,636,Mahe,71.10000000000001,77.80000000000001,66.2,89.10000000000001,90.10000000000001,88,37.3,16.5,55.1,35.5,15.2,52.90000000000001,31.7,13.3,54
3_34_637_0,2011,Rural,3,India,34,Puducherry,637,Karaikal,73.10000000000001,65.7,83.40000000000001,88.7,89.2,88.2,37.8,18.5,58.90000000000001,37.8,18.5,58.90000000000001,39.1,17.9,61.3
3_34_637_0,2011,Total,3,India,34,Puducherry,637,Karaikal,75.3,71,80.5,88.90000000000001,89.30000000000001,88.40000000000001,40.5,18,65.10000000000001,39.90000000000001,17.1,64.7,38.40000000000001,16.6,61.40000000000001
3_34_637_0,2011,Urban,3,India,34,Puducherry,637,Karaikal,78.60000000000001,80.5,76.7,89,89.40000000000001,88.7,44.6,17.1,73.90000000000001,43.1,15,73.10000000000001,37.7,15.2,61.6
3_35_638_0,2011,Rural,3,India,35,Andaman & Nicobar Islands,638,Nicobars,78.30000000000001,79.60000000000001,77.40000000000001,88.10000000000001,86.80000000000001,89.10000000000001,71.5,59.40000000000001,80.80000000000001,59.90000000000001,32.8,80.80000000000001,52.8,31.5,68.8
3_35_638_0,2011,Total,3,India,35,Andaman & Nicobar Islands,638,Nicobars,78.30000000000001,79.60000000000001,77.40000000000001,88.10000000000001,86.80000000000001,89.10000000000001,71.5,59.40000000000001,80.80000000000001,59.90000000000001,32.8,80.80000000000001,52.8,31.5,68.8
3_35_638_0,2011,Urban,3,India,35,Andaman & Nicobar Islands,638,Nicobars,,,,,,,,,,,,,,,
3_35_639_0,2011,Rural,3,India,35,Andaman & Nicobar Islands,639,North  & Middle Andaman,80.60000000000001,82,79.2,88.7,88.40000000000001,89,63,44.1,83.40000000000001,59.90000000000001,38.40000000000001,83.10000000000001,41.1,17.7,62.7
3_35_639_0,2011,Total,3,India,35,Andaman & Nicobar Islands,639,North  & Middle Andaman,80.60000000000001,82,79.2,88.80000000000001,88.5,89.10000000000001,63,44.1,83.40000000000001,59.90000000000001,38.40000000000001,83.10000000000001,41.1,17.7,62.6
3_35_639_0,2011,Urban,3,India,35,Andaman & Nicobar Islands,639,North  & Middle Andaman,,,,90.90000000000001,90.2,91.60000000000001,,,,,,,41.5,20.4,61.3
3_35_640_0,2011,Rural,3,India,35,Andaman & Nicobar Islands,640,South Andaman,72.8,76.2,69.7,89.30000000000001,88.5,89.90000000000001,51.6,24.8,78.30000000000001,51.3,24,78.5,45.8,19.1,68.60000000000001
3_35_640_0,2011,Total,3,India,35,Andaman & Nicobar Islands,640,South Andaman,75.10000000000001,76.5,73.8,89.60000000000001,89.10000000000001,90.2,54.6,29.2,80.40000000000001,53.8,28.8,79.2,45.40000000000001,19.5,67.60000000000001
3_35_640_0,2011,Urban,3,India,35,Andaman & Nicobar Islands,640,South Andaman,76.90000000000001,76.60000000000001,77.30000000000001,89.90000000000001,89.40000000000001,90.30000000000001,56.8,32.4,81.90000000000001,55.6,32.3,79.7,45.1,19.8,66.90000000000001
3_3_35_0,2011,Rural,3,India,3,Punjab,35,Gurdaspur,71,73.40000000000001,68.7,88.5,89.2,87.90000000000001,48.40000000000001,21,75.7,48.90000000000001,21.7,75.8,36.3,12,58.90000000000001
3_3_35_0,2011,Total,3,India,3,Punjab,35,Gurdaspur,71.90000000000001,73.7,70.2,89,89.5,88.5,48.40000000000001,20.9,75.60000000000001,48.8,21.5,75.8,37,12.3,59.40000000000001
3_3_35_0,2011,Urban,3,India,3,Punjab,35,Gurdaspur,74.7,74.7,74.7,90.10000000000001,90.30000000000001,89.90000000000001,48.40000000000001,20.8,75.60000000000001,48.7,21.1,75.90000000000001,38.7,13.1,60.5
3_3_36_0,2011,Rural,3,India,3,Punjab,36,Kapurthala,75.60000000000001,78.10000000000001,73,89.2,89.7,88.80000000000001,49.8,24.3,78.7,49.8,24.3,78.7,38.1,12.9,61.8
3_3_36_0,2011,Total,3,India,3,Punjab,36,Kapurthala,77.30000000000001,78.5,76.2,89.40000000000001,89.7,89.2,49,24.4,74.2,49,24.4,74.2,39,13.9,61.90000000000001
3_3_36_0,2011,Urban,3,India,3,Punjab,36,Kapurthala,79.7,79.10000000000001,80.2,89.80000000000001,89.7,89.90000000000001,48,24.6,68.90000000000001,48,24.6,68.90000000000001,40.6,15.9,62.3
3_3_37_0,2011,Rural,3,India,3,Punjab,37,Jalandhar,73.7,75.60000000000001,71.7,89.80000000000001,90.2,89.40000000000001,59,37.9,81.40000000000001,58.6,37.1,81.40000000000001,37.8,12.9,61.7
3_3_37_0,2011,Total,3,India,3,Punjab,37,Jalandhar,76.40000000000001,78.10000000000001,74.7,89.7,89.90000000000001,89.5,55.6,30.8,79.7,55.2,30.4,79.5,39.40000000000001,14.3,62.40000000000001
3_3_37_0,2011,Urban,3,India,3,Punjab,37,Jalandhar,79.7,81.5,78.10000000000001,89.60000000000001,89.7,89.5,51.7,22.2,77.90000000000001,51.40000000000001,22.2,77.40000000000001,40.8,15.7,63.1
3_3_38_0,2011,Rural,3,India,3,Punjab,38,Hoshiarpur,75.90000000000001,79.10000000000001,72.7,89.30000000000001,89.90000000000001,88.7,45.90000000000001,20.2,74.3,45.90000000000001,20.2,74.3,34.5,11.7,56.90000000000001
3_3_38_0,2011,Total,3,India,3,Punjab,38,Hoshiarpur,75.60000000000001,79,72.40000000000001,89.40000000000001,90,88.80000000000001,46.90000000000001,20.5,74.60000000000001,46.8,20.5,74.3,35.2,12.5,57.40000000000001
3_3_38_0,2011,Urban,3,India,3,Punjab,38,Hoshiarpur,74.60000000000001,78.7,71.40000000000001,89.80000000000001,90.10000000000001,89.5,51.1,22,75.7,50.40000000000001,22,74.40000000000001,38.1,15.3,59.3
3_3_39_0,2011,Rural,3,India,3,Punjab,39,Shahid Bhagat Singh Nagar,68.90000000000001,66.2,71.7,89.90000000000001,90.30000000000001,89.40000000000001,53.3,30.7,74.8,53.3,30.7,74.8,37.2,12.7,61
3_3_39_0,2011,Total,3,India,3,Punjab,39,Shahid Bhagat Singh Nagar,70.60000000000001,70.10000000000001,71.10000000000001,89.80000000000001,90.2,89.40000000000001,52.8,27.4,77.80000000000001,52.5,26.7,77.80000000000001,37.2,12.6,60.8
3_3_39_0,2011,Urban,3,India,3,Punjab,39,Shahid Bhagat Singh Nagar,77.60000000000001,87.80000000000001,68.7,89.40000000000001,89.60000000000001,89.2,51,16.1,89.80000000000001,49.5,13.3,89.80000000000001,37.1,12.3,60.1
3_3_40_0,2011,Rural,3,India,3,Punjab,40,Fatehgarh Sahib,69.90000000000001,75,65.60000000000001,89.7,90,89.40000000000001,63.8,39.5,87.40000000000001,63.1,39.5,86,39.8,13.4,63.40000000000001
3_3_40_0,2011,Total,3,India,3,Punjab,40,Fatehgarh Sahib,71.5,74.90000000000001,68.8,89.5,89.60000000000001,89.30000000000001,64.3,37.5,88.30000000000001,63.2,36.4,87.2,40,12.8,63.8
3_3_40_0,2011,Urban,3,India,3,Punjab,40,Fatehgarh Sahib,77.5,74.2,79.90000000000001,89,88.80000000000001,89.10000000000001,65.90000000000001,28.9,90.90000000000001,63.40000000000001,23.3,90.60000000000001,40.40000000000001,11.4,64.7
3_3_41_0,2011,Rural,3,India,3,Punjab,41,Ludhiana,73,72.40000000000001,73.5,89.60000000000001,89.80000000000001,89.40000000000001,50.8,17,81.90000000000001,50.6,16.6,81.90000000000001,41.5,18.1,62.5
3_3_41_0,2011,Total,3,India,3,Punjab,41,Ludhiana,72.60000000000001,70.8,74.2,89,89.10000000000001,88.90000000000001,52,16,81.30000000000001,51.90000000000001,15.8,81.30000000000001,41.3,15.9,63.40000000000001
3_3_41_0,2011,Urban,3,India,3,Punjab,41,Ludhiana,72.40000000000001,69.60000000000001,74.60000000000001,88.60000000000001,88.60000000000001,88.7,52.8,15.3,81,52.7,15.2,80.90000000000001,41.1,14.3,64.10000000000001
3_3_42_0,2011,Rural,3,India,3,Punjab,42,Moga,72.90000000000001,72.40000000000001,73.40000000000001,89.2,89.5,89.10000000000001,55.90000000000001,35.7,74.60000000000001,55.40000000000001,34.6,74.60000000000001,40,15.3,62.2
3_3_42_0,2011,Total,3,India,3,Punjab,42,Moga,71.2,71.8,70.7,89.2,89.40000000000001,89,56.5,34.7,77,55.3,32.4,76.80000000000001,40.40000000000001,15.9,62.40000000000001
3_3_42_0,2011,Urban,3,India,3,Punjab,42,Moga,65.90000000000001,69.60000000000001,62.6,89.10000000000001,89.40000000000001,88.90000000000001,58.40000000000001,31.3,85.40000000000001,54.90000000000001,25,84.60000000000001,41.8,17.9,63.1
3_3_43_0,2011,Rural,3,India,3,Punjab,43,Firozpur,66.7,67.3,66.2,87.40000000000001,87.80000000000001,87.10000000000001,69.90000000000001,56.3,83,66,49.7,81.7,43.8,21.4,64.2
3_3_43_0,2011,Total,3,India,3,Punjab,43,Firozpur,68.5,69.5,67.60000000000001,87.80000000000001,88.10000000000001,87.5,65.2,47.90000000000001,82.10000000000001,62.1,42.6,81.10000000000001,42.5,19,63.6
3_3_43_0,2011,Urban,3,India,3,Punjab,43,Firozpur,73.90000000000001,76.40000000000001,71.7,88.7,88.90000000000001,88.60000000000001,52.3,24.6,79.60000000000001,51.3,22.7,79.40000000000001,38.90000000000001,12.4,62.1
3_3_44_0,2011,Rural,3,India,3,Punjab,44,Muktsar,78.60000000000001,77.90000000000001,79.30000000000001,88.5,89,88.10000000000001,62.3,39.5,82.60000000000001,59.1,34.1,81.40000000000001,43.2,18.1,66
3_3_44_0,2011,Total,3,India,3,Punjab,44,Muktsar,79,78.40000000000001,79.5,88.40000000000001,88.90000000000001,88,58.2,32.3,81.5,55.90000000000001,28.4,80.60000000000001,42,16.5,65.10000000000001
3_3_44_0,2011,Urban,3,India,3,Punjab,44,Muktsar,79.90000000000001,79.80000000000001,80.10000000000001,88.2,88.60000000000001,87.80000000000001,47.6,14.1,78.7,47.6,14.1,78.7,39.1,12.5,63
3_3_45_0,2011,Rural,3,India,3,Punjab,45,Faridkot,75.2,74.8,75.5,88.80000000000001,89.10000000000001,88.60000000000001,79.60000000000001,66.90000000000001,88.80000000000001,77.5,62,88.80000000000001,40.6,14.3,64.5
3_3_45_0,2011,Total,3,India,3,Punjab,45,Faridkot,75.5,73.7,76.80000000000001,88.80000000000001,89,88.5,70.8,50.5,86,69,46.2,86,40.40000000000001,14.1,64
3_3_45_0,2011,Urban,3,India,3,Punjab,45,Faridkot,76.40000000000001,71.40000000000001,81.10000000000001,88.7,88.90000000000001,88.5,47.1,9.4,78.2,46,6.7,78.2,40,13.7,63.1
3_3_46_0,2011,Rural,3,India,3,Punjab,46,Bathinda,76,71.2,80.30000000000001,89.40000000000001,89.5,89.30000000000001,65,53.40000000000001,74.40000000000001,62.90000000000001,48.90000000000001,74.10000000000001,46.5,23.4,66.7
3_3_46_0,2011,Total,3,India,3,Punjab,46,Bathinda,76.40000000000001,74.8,77.90000000000001,89.10000000000001,89.2,89,57.8,37.9,74.90000000000001,56.2,35.3,74.10000000000001,44.40000000000001,20.3,65.40000000000001
3_3_46_0,2011,Urban,3,India,3,Punjab,46,Bathinda,77.30000000000001,81.5,73.60000000000001,88.60000000000001,88.60000000000001,88.60000000000001,44.90000000000001,12.6,75.8,44.2,12.9,74,40.8,14.8,63.1
3_3_47_0,2011,Rural,3,India,3,Punjab,47,Mansa,76.60000000000001,79.2,74.40000000000001,89,89.30000000000001,88.7,82.90000000000001,76.40000000000001,88.5,73.3,56,88.30000000000001,50.1,34.1,64.3
3_3_47_0,2011,Total,3,India,3,Punjab,47,Mansa,76.2,79.2,73.7,89,89.30000000000001,88.7,76.2,66.10000000000001,85.40000000000001,67.7,48.7,84.80000000000001,48,30.3,63.6
3_3_47_0,2011,Urban,3,India,3,Punjab,47,Mansa,74.90000000000001,79,71.2,89,89.5,88.60000000000001,53.2,32.5,73.60000000000001,48.40000000000001,24.8,71.60000000000001,40,16.4,61.2
3_3_48_0,2011,Rural,3,India,3,Punjab,48,Patiala,74.60000000000001,74.3,74.8,88.10000000000001,88.60000000000001,87.7,57.2,29.4,82.90000000000001,55.3,28.5,80,38.8,12.2,62.8
3_3_48_0,2011,Total,3,India,3,Punjab,48,Patiala,75.5,75.40000000000001,75.7,88.80000000000001,89.10000000000001,88.40000000000001,54,25.7,80.10000000000001,52.90000000000001,25.2,78.30000000000001,39.2,13.9,62
3_3_48_0,2011,Urban,3,India,3,Punjab,48,Patiala,77.10000000000001,77.10000000000001,77.2,89.7,90,89.5,49.1,20.1,75.60000000000001,49.1,20.1,75.60000000000001,39.90000000000001,16.4,60.8
3_3_49_0,2011,Rural,3,India,3,Punjab,49,Amritsar,73.8,76.3,71.7,87.7,88.30000000000001,87.2,46.6,9.700000000000001,81.40000000000001,45.2,10.3,78.2,41.7,18.7,62.8
3_3_49_0,2011,Total,3,India,3,Punjab,49,Amritsar,74.90000000000001,76.3,73.7,88.7,89.10000000000001,88.30000000000001,46.3,10.6,79.5,45.6,10.7,77.90000000000001,41.6,17.5,63.2
3_3_49_0,2011,Urban,3,India,3,Punjab,49,Amritsar,76,76.3,75.8,89.5,89.90000000000001,89.2,46.1,11.5,77.7,45.90000000000001,11.2,77.7,41.40000000000001,16.4,63.40000000000001
3_3_50_0,2011,Rural,3,India,3,Punjab,50,Tarn Taran,77.10000000000001,82.30000000000001,72.5,87.60000000000001,88.30000000000001,87.10000000000001,44.6,13,76.10000000000001,44.2,13,75.3,39,14.6,61.2
3_3_50_0,2011,Total,3,India,3,Punjab,50,Tarn Taran,76.7,81.7,72.40000000000001,87.7,88.30000000000001,87.2,44.2,12.2,75.7,43.90000000000001,12.2,75,38.8,14.3,61
3_3_50_0,2011,Urban,3,India,3,Punjab,50,Tarn Taran,73.60000000000001,76.3,71.3,88.60000000000001,88.90000000000001,88.2,40.6,5.100000000000001,72.5,40.6,5.100000000000001,72.5,37.3,12.4,59.6
3_3_51_0,2011,Rural,3,India,3,Punjab,51,Rupnagar,76.40000000000001,73.2,79.60000000000001,89.10000000000001,89.5,88.80000000000001,42.1,9.300000000000001,72.60000000000001,42,8.5,73.10000000000001,38.90000000000001,17,59.2
3_3_51_0,2011,Total,3,India,3,Punjab,51,Rupnagar,78.2,77.10000000000001,79.40000000000001,89.30000000000001,89.7,89,43.40000000000001,13.7,71.10000000000001,42.8,12.1,71.40000000000001,38.2,15.9,58.7
3_3_51_0,2011,Urban,3,India,3,Punjab,51,Rupnagar,82.80000000000001,87.5,78.80000000000001,90,90.10000000000001,89.80000000000001,46.2,23.7,67.5,44.7,20.5,67.5,36.2,12.8,57.40000000000001
3_3_52_0,2011,Rural,3,India,3,Punjab,52,Sahibzada Ajit Singh Nagar,70.10000000000001,67.8,71.60000000000001,88.2,88.60000000000001,87.90000000000001,61.5,25,84,60.40000000000001,20,85.40000000000001,40.7,16.5,61.90000000000001
3_3_52_0,2011,Total,3,India,3,Punjab,52,Sahibzada Ajit Singh Nagar,71.40000000000001,74.3,69.3,88.40000000000001,88.60000000000001,88.10000000000001,52.5,15.6,80.7,52.1,13.9,81.30000000000001,40.5,17.6,60.8
3_3_52_0,2011,Urban,3,India,3,Punjab,52,Sahibzada Ajit Singh Nagar,72.3,78.40000000000001,67.7,88.5,88.7,88.30000000000001,46.5,10.5,78.2,46.5,10.5,78.2,40.3,18.5,59.8
