id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,phc,shc,inst_bth,drrh,dpt,full_imm
3_6_69_0,2011,Total,3,India,6,Haryana,69,Panchkula,,,64.3,97.5,88.7,78.10000000000001
3_6_69_0,2011,Urban,3,India,6,Haryana,69,Panchkula,,,,,,
3_6_70_0,2011,Rural,3,India,6,Haryana,70,Ambala,.6000000000000001,0,52.3,77.10000000000001,73.8,69.8
3_6_70_0,2011,Total,3,India,6,Haryana,70,Ambala,,,55.40000000000001,74,82,79.10000000000001
3_6_70_0,2011,Urban,3,India,6,Haryana,70,Ambala,,,,,,
3_6_71_0,2011,Rural,3,India,6,Haryana,71,Yamunanagar,.5,.08,43.90000000000001,88.7,78.7,62.90000000000001
3_6_71_0,2011,Total,3,India,6,Haryana,71,Yamunanagar,,,52.3,88.10000000000001,82.10000000000001,70
3_6_71_0,2011,Urban,3,India,6,Haryana,71,Yamunanagar,,,,,,
3_6_72_0,2011,Rural,3,India,6,Haryana,72,Kurukshetra,.6000000000000001,.06,60.7,82.40000000000001,76.90000000000001,63.7
3_6_72_0,2011,Total,3,India,6,Haryana,72,Kurukshetra,,,64.2,79.5,77.90000000000001,67.8
3_6_72_0,2011,Urban,3,India,6,Haryana,72,Kurukshetra,,,,,,
3_6_73_0,2011,Rural,3,India,6,Haryana,73,Kaithal,.6000000000000001,0,41.1,97.7,82.5,68.8
3_6_73_0,2011,Total,3,India,6,Haryana,73,Kaithal,,,48,98.30000000000001,83.5,72.5
3_6_73_0,2011,Urban,3,India,6,Haryana,73,Kaithal,,,,,,
3_6_74_0,2011,Rural,3,India,6,Haryana,74,Karnal,.5,.05,46.7,88.30000000000001,90.7,73.3
3_6_74_0,2011,Total,3,India,6,Haryana,74,Karnal,,,51.3,88.30000000000001,89.90000000000001,75.2
3_6_74_0,2011,Urban,3,India,6,Haryana,74,Karnal,,,,,,
3_6_75_0,2011,Rural,3,India,6,Haryana,75,Panipat,.6000000000000001,.05,38.8,84.7,72.3,59.1
3_6_75_0,2011,Total,3,India,6,Haryana,75,Panipat,,,39,85.60000000000001,70.7,57
3_6_75_0,2011,Urban,3,India,6,Haryana,75,Panipat,,,,,,
3_6_76_0,2011,Rural,3,India,6,Haryana,76,Sonipat,.6000000000000001,.06,48.90000000000001,79.10000000000001,79.30000000000001,72
3_6_76_0,2011,Total,3,India,6,Haryana,76,Sonipat,,,53.7,83.7,81.60000000000001,73
3_6_76_0,2011,Urban,3,India,6,Haryana,76,Sonipat,,,,,,
3_6_77_0,2011,Rural,3,India,6,Haryana,77,Jind,.4,.08,35.6,88,58.6,48.6
3_6_77_0,2011,Total,3,India,6,Haryana,77,Jind,,,42.1,88.30000000000001,66.40000000000001,55.40000000000001
3_6_77_0,2011,Urban,3,India,6,Haryana,77,Jind,,,,,,
3_6_78_0,2011,Rural,3,India,6,Haryana,78,Fatehabad,.6000000000000001,.05,47.2,79.30000000000001,76.3,66.10000000000001
3_6_78_0,2011,Total,3,India,6,Haryana,78,Fatehabad,,,48.6,81.40000000000001,72.5,62.8
3_6_78_0,2011,Urban,3,India,6,Haryana,78,Fatehabad,,,,,,
3_6_79_0,2011,Rural,3,India,6,Haryana,79,Sirsa,.5,.07,44.1,87.5,66,55.6
3_6_79_0,2011,Total,3,India,6,Haryana,79,Sirsa,,,53.5,87.80000000000001,69.5,61.3
3_6_79_0,2011,Urban,3,India,6,Haryana,79,Sirsa,,,,,,
3_6_80_0,2011,Rural,3,India,6,Haryana,80,Hisar,.4,.07,42.7,72.7,71.90000000000001,53.1
3_6_80_0,2011,Total,3,India,6,Haryana,80,Hisar,,,48.6,79.7,69.60000000000001,55.8
3_6_80_0,2011,Urban,3,India,6,Haryana,80,Hisar,,,,,,
3_6_81_0,2011,Rural,3,India,6,Haryana,81,Bhiwani,.4,0,35.3,76.60000000000001,69,54
3_6_81_0,2011,Total,3,India,6,Haryana,81,Bhiwani,,,35.7,81.30000000000001,70.8,58.40000000000001
3_6_81_0,2011,Urban,3,India,6,Haryana,81,Bhiwani,,,,,,
3_6_82_0,2011,Rural,3,India,6,Haryana,82,Rohtak,.7000000000000001,.08,42.1,78.90000000000001,81.30000000000001,68.3
3_6_82_0,2011,Total,3,India,6,Haryana,82,Rohtak,,,52.8,74.5,86.7,75.7
3_6_82_0,2011,Urban,3,India,6,Haryana,82,Rohtak,,,,,,
3_6_83_0,2011,Rural,3,India,6,Haryana,83,Jhajjar,.6000000000000001,.06,49.6,94.40000000000001,78.30000000000001,65.2
3_6_83_0,2011,Total,3,India,6,Haryana,83,Jhajjar,,,48,95,81.2,64.8
3_6_83_0,2011,Urban,3,India,6,Haryana,83,Jhajjar,,,,,,
3_6_84_0,2011,Rural,3,India,6,Haryana,84,Mahendragarh,.6000000000000001,.08,54.7,73,78.5,68.40000000000001
3_6_84_0,2011,Total,3,India,6,Haryana,84,Mahendragarh,,,56.8,76.7,79.40000000000001,67.7
3_6_84_0,2011,Urban,3,India,6,Haryana,84,Mahendragarh,,,,,,
3_6_85_0,2011,Rural,3,India,6,Haryana,85,Rewari,.7000000000000001,.07,61.40000000000001,89.7,83.90000000000001,65.5
3_6_85_0,2011,Total,3,India,6,Haryana,85,Rewari,,,65,86.5,82.2,67.3
3_6_85_0,2011,Urban,3,India,6,Haryana,85,Rewari,,,,,,
3_6_86_0,2011,Rural,3,India,6,Haryana,86,Gurgaon,.7000000000000001,.06,41.5,72.7,69.10000000000001,66.3
3_6_86_0,2011,Total,3,India,6,Haryana,86,Gurgaon,,,52.3,77.10000000000001,74.7,70.5
3_6_86_0,2011,Urban,3,India,6,Haryana,86,Gurgaon,,,,,,
3_6_87_0,2011,Rural,3,India,6,Haryana,87,Mewat,.5,.05,14,74.3,12.6,9.600000000000001
3_6_87_0,2011,Total,3,India,6,Haryana,87,Mewat,,,14.8,74.8,14,11
3_6_87_0,2011,Urban,3,India,6,Haryana,87,Mewat,,,,,,
3_6_88_0,2011,Rural,3,India,6,Haryana,88,Faridabad,.7000000000000001,.08,31.1,82,43.6,33.3
3_6_88_0,2011,Total,3,India,6,Haryana,88,Faridabad,,,39.1,80.60000000000001,54.8,46.40000000000001
3_6_88_0,2011,Urban,3,India,6,Haryana,88,Faridabad,,,,,,
3_6_89_0,2011,Rural,3,India,6,Haryana,89,Palwal,.6000000000000001,.07,22.5,78.2,28.1,21.5
3_6_89_0,2011,Total,3,India,6,Haryana,89,Palwal,,,26.9,77.7,34.4,28.7
3_6_89_0,2011,Urban,3,India,6,Haryana,89,Palwal,,,,,,
3_7_90_0,2011,Rural,3,India,7,NCT Of Delhi,90,North West,.7000000000000001,0,69.40000000000001,68.2,53.8,53.8
3_7_90_0,2011,Total,3,India,7,NCT Of Delhi,90,North West,,,65.40000000000001,80.90000000000001,67.2,56.8
3_7_90_0,2011,Urban,3,India,7,NCT Of Delhi,90,North West,,,,,,
3_7_91_0,2011,Rural,3,India,7,NCT Of Delhi,91,North,2.8,0,23.8,78.60000000000001,0,0
3_7_91_0,2011,Total,3,India,7,NCT Of Delhi,91,North,,,73.90000000000001,86.2,76.60000000000001,67.90000000000001
3_7_91_0,2011,Urban,3,India,7,NCT Of Delhi,91,North,,,,,,
3_7_92_0,2011,Rural,3,India,7,NCT Of Delhi,92,North East,1.4,0,66.7,63.6,75,75
3_7_92_0,2011,Total,3,India,7,NCT Of Delhi,92,North East,,,59,72.8,65.90000000000001,51
3_7_92_0,2011,Urban,3,India,7,NCT Of Delhi,92,North East,,,,,,
3_7_93_0,2011,Rural,3,India,7,NCT Of Delhi,93,East,,0,22.2,100,0,0
3_7_93_0,2011,Total,3,India,7,NCT Of Delhi,93,East,,,74.5,80,78.60000000000001,73.8
3_7_93_0,2011,Urban,3,India,7,NCT Of Delhi,93,East,,,,,,
3_7_94_0,2011,Rural,3,India,7,NCT Of Delhi,94,New Delhi,,,,,,
3_7_94_0,2011,Total,3,India,7,NCT Of Delhi,94,New Delhi,,,70.90000000000001,70.90000000000001,82.90000000000001,75.7
3_7_94_0,2011,Urban,3,India,7,NCT Of Delhi,94,New Delhi,,,,,,
3_7_95_0,2011,Rural,3,India,7,NCT Of Delhi,95,Central,,,,,,
3_7_95_0,2011,Total,3,India,7,NCT Of Delhi,95,Central,,,88.10000000000001,74.10000000000001,83.10000000000001,75.40000000000001
3_7_95_0,2011,Urban,3,India,7,NCT Of Delhi,95,Central,,,,,,
3_7_96_0,2011,Rural,3,India,7,NCT Of Delhi,96,West,9.300000000000001,0,15.4,100,50,50
3_7_96_0,2011,Total,3,India,7,NCT Of Delhi,96,West,,,67.5,75.60000000000001,74.7,65.90000000000001
3_7_96_0,2011,Urban,3,India,7,NCT Of Delhi,96,West,,,,,,
3_7_97_0,2011,Rural,3,India,7,NCT Of Delhi,97,South West,1.1,0,72.3,30,81.30000000000001,70.60000000000001
3_7_97_0,2011,Total,3,India,7,NCT Of Delhi,97,South West,,,69.40000000000001,55.2,85.30000000000001,75.60000000000001
3_7_97_0,2011,Urban,3,India,7,NCT Of Delhi,97,South West,,,,,,
3_7_98_0,2011,Rural,3,India,7,NCT Of Delhi,98,South,5.7,0,56.7,100,92.30000000000001,84.60000000000001
3_7_98_0,2011,Total,3,India,7,NCT Of Delhi,98,South,,,59.2,94.60000000000001,75.60000000000001,67.40000000000001
3_7_98_0,2011,Urban,3,India,7,NCT Of Delhi,98,South,,,,,,
3_8_100_0,2011,Rural,3,India,8,Rajasthan,100,Hanumangarh,.3,.06,35,0,70,55.2
3_8_100_0,2011,Total,3,India,8,Rajasthan,100,Hanumangarh,,,33.5,0,73.2,58.5
3_8_100_0,2011,Urban,3,India,8,Rajasthan,100,Hanumangarh,,,,,,
3_8_101_0,2011,Rural,3,India,8,Rajasthan,101,Bikaner,.3,.05,19.8,70,45.7,37
3_8_101_0,2011,Total,3,India,8,Rajasthan,101,Bikaner,,,29.9,75,46.6,39.7
3_8_101_0,2011,Urban,3,India,8,Rajasthan,101,Bikaner,,,,,,
3_8_102_0,2011,Rural,3,India,8,Rajasthan,102,Churu,.3,.08,25.3,46.2,52.1,45.2
3_8_102_0,2011,Total,3,India,8,Rajasthan,102,Churu,,,30.5,47.1,46.1,38.3
3_8_102_0,2011,Urban,3,India,8,Rajasthan,102,Churu,,,,,,
3_8_103_0,2011,Rural,3,India,8,Rajasthan,103,Jhunjhunun,.4,.08,58.2,58.3,68.60000000000001,64.3
3_8_103_0,2011,Total,3,India,8,Rajasthan,103,Jhunjhunun,,,59,57.1,68.7,63.90000000000001
3_8_103_0,2011,Urban,3,India,8,Rajasthan,103,Jhunjhunun,,,,,,
3_8_104_0,2011,Rural,3,India,8,Rajasthan,104,Alwar,.2,.07,42.8,38.1,28.7,25
3_8_104_0,2011,Total,3,India,8,Rajasthan,104,Alwar,,,46,38.6,29.6,26.3
3_8_104_0,2011,Urban,3,India,8,Rajasthan,104,Alwar,,,,,,
3_8_105_0,2011,Rural,3,India,8,Rajasthan,105,Bharatpur,.3,.05,40.3,45.6,25.3,17.9
3_8_105_0,2011,Total,3,India,8,Rajasthan,105,Bharatpur,,,44.2,47.8,28,20.5
3_8_105_0,2011,Urban,3,India,8,Rajasthan,105,Bharatpur,,,,,,
3_8_106_0,2011,Rural,3,India,8,Rajasthan,106,Dhaulpur,.6000000000000001,.06,45.2,45.5,36,31.2
3_8_106_0,2011,Total,3,India,8,Rajasthan,106,Dhaulpur,,,48.5,41.7,35.4,31.7
3_8_106_0,2011,Urban,3,India,8,Rajasthan,106,Dhaulpur,,,,,,
3_8_107_0,2011,Rural,3,India,8,Rajasthan,107,Karauli,.5,.04,48.7,53.5,37.7,28.2
3_8_107_0,2011,Total,3,India,8,Rajasthan,107,Karauli,,,52,58.5,41.40000000000001,30.6
3_8_107_0,2011,Urban,3,India,8,Rajasthan,107,Karauli,,,,,,
3_8_108_0,2011,Rural,3,India,8,Rajasthan,108,Sawai Madhopur,.4,.06,45.6,65.5,29.7,21.6
3_8_108_0,2011,Total,3,India,8,Rajasthan,108,Sawai Madhopur,,,49,64.3,35.3,27.9
3_8_108_0,2011,Urban,3,India,8,Rajasthan,108,Sawai Madhopur,,,,,,
3_8_109_0,2011,Rural,3,India,8,Rajasthan,109,Dausa,.4,.05,59.1,65.60000000000001,49.6,38.1
3_8_109_0,2011,Total,3,India,8,Rajasthan,109,Dausa,,,60.6,66.2,50,38.8
3_8_109_0,2011,Urban,3,India,8,Rajasthan,109,Dausa,,,,,,
3_8_110_0,2011,Rural,3,India,8,Rajasthan,110,Jaipur,.1,.06,56.6,78.60000000000001,50.7,42.3
3_8_110_0,2011,Total,3,India,8,Rajasthan,110,Jaipur,,,62.5,68.40000000000001,60.2,50.40000000000001
3_8_110_0,2011,Urban,3,India,8,Rajasthan,110,Jaipur,,,,,,
3_8_111_0,2011,Rural,3,India,8,Rajasthan,111,Sikar,.3,.08,57.40000000000001,63,58.7,48.1
3_8_111_0,2011,Total,3,India,8,Rajasthan,111,Sikar,,,59.40000000000001,64.5,54.5,43.90000000000001
3_8_111_0,2011,Urban,3,India,8,Rajasthan,111,Sikar,,,,,,
3_8_112_0,2011,Rural,3,India,8,Rajasthan,112,Nagaur,.2,.07,32,88.2,47.90000000000001,38
3_8_112_0,2011,Total,3,India,8,Rajasthan,112,Nagaur,,,39.3,88,52.1,42.90000000000001
3_8_112_0,2011,Urban,3,India,8,Rajasthan,112,Nagaur,,,,,,
3_8_113_0,2011,Rural,3,India,8,Rajasthan,113,Jodhpur,.2,.06,31,30,43,40.7
3_8_113_0,2011,Total,3,India,8,Rajasthan,113,Jodhpur,,,38.2,29.2,50.90000000000001,44.2
3_8_113_0,2011,Urban,3,India,8,Rajasthan,113,Jodhpur,,,,,,
3_8_114_0,2011,Rural,3,India,8,Rajasthan,114,Jaisalmer,.8,.09,24,60,50,37.5
3_8_114_0,2011,Total,3,India,8,Rajasthan,114,Jaisalmer,,,26.5,56.5,46.2,35
3_8_114_0,2011,Urban,3,India,8,Rajasthan,114,Jaisalmer,,,,,,
3_8_115_0,2011,Rural,3,India,8,Rajasthan,115,Barmer,.3,.05,19.7,59.1,58.3,53.1
3_8_115_0,2011,Total,3,India,8,Rajasthan,115,Barmer,,,21.4,59.1,58.8,53.6
3_8_115_0,2011,Urban,3,India,8,Rajasthan,115,Barmer,,,,,,
3_8_116_0,2011,Rural,3,India,8,Rajasthan,116,Jalor,.4,.05,33.4,67.90000000000001,55.8,48.8
3_8_116_0,2011,Total,3,India,8,Rajasthan,116,Jalor,,,35.2,69,57.7,51.8
3_8_116_0,2011,Urban,3,India,8,Rajasthan,116,Jalor,,,,,,
3_8_117_0,2011,Rural,3,India,8,Rajasthan,117,Sirohi,.6000000000000001,.07,40.1,28.2,67.3,59.8
3_8_117_0,2011,Total,3,India,8,Rajasthan,117,Sirohi,,,46.3,33.3,67.8,61.7
3_8_117_0,2011,Urban,3,India,8,Rajasthan,117,Sirohi,,,,,,
3_8_118_0,2011,Rural,3,India,8,Rajasthan,118,Pali,.3,.08,34.7,50,69.90000000000001,54.8
3_8_118_0,2011,Total,3,India,8,Rajasthan,118,Pali,,,38.3,47.8,67,52.1
3_8_118_0,2011,Urban,3,India,8,Rajasthan,118,Pali,,,,,,
3_8_119_0,2011,Rural,3,India,8,Rajasthan,119,Ajmer,.3,.07,37.1,22.2,44.3,41.90000000000001
3_8_119_0,2011,Total,3,India,8,Rajasthan,119,Ajmer,,,48.90000000000001,41.7,53.40000000000001,51.7
3_8_119_0,2011,Urban,3,India,8,Rajasthan,119,Ajmer,,,,,,
3_8_120_0,2011,Rural,3,India,8,Rajasthan,120,Tonk,.5,.06,39.40000000000001,53.8,43.40000000000001,38.7
3_8_120_0,2011,Total,3,India,8,Rajasthan,120,Tonk,,,47.7,47.6,51.5,45.6
3_8_120_0,2011,Urban,3,India,8,Rajasthan,120,Tonk,,,,,,
3_8_121_0,2011,Rural,3,India,8,Rajasthan,121,Bundi,.6000000000000001,.07,49.3,55.2,51.40000000000001,43.7
3_8_121_0,2011,Total,3,India,8,Rajasthan,121,Bundi,,,53.8,58.3,57.5,49.40000000000001
3_8_121_0,2011,Urban,3,India,8,Rajasthan,121,Bundi,,,,,,
3_8_122_0,2011,Rural,3,India,8,Rajasthan,122,Bhilwara,.3,.08,33.9,93.80000000000001,67.3,63.40000000000001
3_8_122_0,2011,Total,3,India,8,Rajasthan,122,Bhilwara,,,38.7,85,70.5,67.8
3_8_122_0,2011,Urban,3,India,8,Rajasthan,122,Bhilwara,,,,,,
3_8_123_0,2011,Rural,3,India,8,Rajasthan,123,Rajsamand,.6000000000000001,.08,36.8,75.60000000000001,62.8,61.3
3_8_123_0,2011,Total,3,India,8,Rajasthan,123,Rajsamand,,,41.2,75,67.90000000000001,66.7
3_8_123_0,2011,Urban,3,India,8,Rajasthan,123,Rajsamand,,,,,,
3_8_124_0,2011,Rural,3,India,8,Rajasthan,124,Dungarpur,.5,.06,43.5,82.40000000000001,91.10000000000001,87.80000000000001
3_8_124_0,2011,Total,3,India,8,Rajasthan,124,Dungarpur,,,46.3,84.2,91.40000000000001,88.2
3_8_124_0,2011,Urban,3,India,8,Rajasthan,124,Dungarpur,,,,,,
3_8_125_0,2011,Rural,3,India,8,Rajasthan,125,Banswara,.3,.07,43.8,72.2,96.7,86.7
3_8_125_0,2011,Total,3,India,8,Rajasthan,125,Banswara,,,46.40000000000001,72.2,96.80000000000001,87.10000000000001
3_8_125_0,2011,Urban,3,India,8,Rajasthan,125,Banswara,,,,,,
3_8_126_0,2011,Rural,3,India,8,Rajasthan,126,Chittaurgarh,.5,.11,40.8,75,68.8,68.8
3_8_126_0,2011,Total,3,India,8,Rajasthan,126,Chittaurgarh,,,45,76.5,67.90000000000001,67.90000000000001
3_8_126_0,2011,Urban,3,India,8,Rajasthan,126,Chittaurgarh,,,,,,
3_8_127_0,2011,Rural,3,India,8,Rajasthan,127,Kota,.5,.12,63.5,76.5,63.6,62.2
3_8_127_0,2011,Total,3,India,8,Rajasthan,127,Kota,,,64.90000000000001,75.90000000000001,71.90000000000001,68.5
3_8_127_0,2011,Urban,3,India,8,Rajasthan,127,Kota,,,,,,
3_8_128_0,2011,Rural,3,India,8,Rajasthan,128,Baran,.5,.09,54.5,60,58.3,52.6
3_8_128_0,2011,Total,3,India,8,Rajasthan,128,Baran,,,58.7,56.3,56.90000000000001,52.2
3_8_128_0,2011,Urban,3,India,8,Rajasthan,128,Baran,,,,,,
3_8_129_0,2011,Rural,3,India,8,Rajasthan,129,Jhalawar,.5,.12,41.1,63.5,40.90000000000001,39.8
3_8_129_0,2011,Total,3,India,8,Rajasthan,129,Jhalawar,,,44.40000000000001,65.5,44.2,43.3
3_8_129_0,2011,Urban,3,India,8,Rajasthan,129,Jhalawar,,,,,,
3_8_130_0,2011,Rural,3,India,8,Rajasthan,130,Udaipur,.2,.08,32.7,91.7,80.40000000000001,75.90000000000001
3_8_130_0,2011,Total,3,India,8,Rajasthan,130,Udaipur,,,39.2,91.40000000000001,81.5,77.10000000000001
3_8_130_0,2011,Urban,3,India,8,Rajasthan,130,Udaipur,,,,,,
3_8_131_0,2011,Rural,3,India,8,Rajasthan,131,Pratapgarh,.4,.09,39.1,79.60000000000001,82,77.10000000000001
3_8_131_0,2011,Total,3,India,8,Rajasthan,131,Pratapgarh,,,43.5,80,82.10000000000001,77.40000000000001
3_8_131_0,2011,Urban,3,India,8,Rajasthan,131,Pratapgarh,,,,,,
3_8_99_0,2011,Rural,3,India,8,Rajasthan,99,Ganganagar,.4,.08,34.4,77.80000000000001,77.40000000000001,58.5
3_8_99_0,2011,Total,3,India,8,Rajasthan,99,Ganganagar,,,40.90000000000001,78.60000000000001,74.3,56.8
3_8_99_0,2011,Urban,3,India,8,Rajasthan,99,Ganganagar,,,,,,
3_9_132_0,2011,Rural,3,India,9,Uttar Pradesh,132,Saharanpur,.2,.03,30.3,96.40000000000001,43.5,35.2
3_9_132_0,2011,Total,3,India,9,Uttar Pradesh,132,Saharanpur,,,31.9,90,46.3,38
3_9_132_0,2011,Urban,3,India,9,Uttar Pradesh,132,Saharanpur,,,,,,
3_9_133_0,2011,Rural,3,India,9,Uttar Pradesh,133,Muzaffarnagar,.2,.02,32.3,69.40000000000001,39,29
3_9_133_0,2011,Total,3,India,9,Uttar Pradesh,133,Muzaffarnagar,,,31.3,71.7,39.6,30.5
3_9_133_0,2011,Urban,3,India,9,Uttar Pradesh,133,Muzaffarnagar,,,,,,
3_9_134_0,2011,Rural,3,India,9,Uttar Pradesh,134,Bijnor,.2,.03,36.8,62.8,41.5,39.40000000000001
3_9_134_0,2011,Total,3,India,9,Uttar Pradesh,134,Bijnor,,,36.5,62.7,41.5,37.7
3_9_134_0,2011,Urban,3,India,9,Uttar Pradesh,134,Bijnor,,,,,,
3_9_135_0,2011,Rural,3,India,9,Uttar Pradesh,135,Moradabad,.1,.01,19.1,76,35.9,27.5
3_9_135_0,2011,Total,3,India,9,Uttar Pradesh,135,Moradabad,,,24.3,75.3,36.7,26.6
3_9_135_0,2011,Urban,3,India,9,Uttar Pradesh,135,Moradabad,,,,,,
3_9_136_0,2011,Rural,3,India,9,Uttar Pradesh,136,Rampur,.2,.03,21.8,74.5,33.7,32.6
3_9_136_0,2011,Total,3,India,9,Uttar Pradesh,136,Rampur,,,23.5,75.8,35.3,33.3
3_9_136_0,2011,Urban,3,India,9,Uttar Pradesh,136,Rampur,,,,,,
3_9_137_0,2011,Rural,3,India,9,Uttar Pradesh,137,Jyotiba Phule Nagar,.2,.04,27.1,81,36.9,32.7
3_9_137_0,2011,Total,3,India,9,Uttar Pradesh,137,Jyotiba Phule Nagar,,,27.2,81.40000000000001,36.6,30.2
3_9_137_0,2011,Urban,3,India,9,Uttar Pradesh,137,Jyotiba Phule Nagar,,,,,,
3_9_138_0,2011,Rural,3,India,9,Uttar Pradesh,138,Meerut,.2,.02,29.9,80,39.3,36.1
3_9_138_0,2011,Total,3,India,9,Uttar Pradesh,138,Meerut,,,38.40000000000001,84.80000000000001,40,35.6
3_9_138_0,2011,Urban,3,India,9,Uttar Pradesh,138,Meerut,,,,,,
3_9_139_0,2011,Rural,3,India,9,Uttar Pradesh,139,Baghpat,.3,.03,31.4,78.80000000000001,37.1,32.6
3_9_139_0,2011,Total,3,India,9,Uttar Pradesh,139,Baghpat,,,32.2,80.40000000000001,37.8,32.6
3_9_139_0,2011,Urban,3,India,9,Uttar Pradesh,139,Baghpat,,,,,,
3_9_140_0,2011,Rural,3,India,9,Uttar Pradesh,140,Ghaziabad,.2,.03,36.5,68.10000000000001,25.8,17.5
3_9_140_0,2011,Total,3,India,9,Uttar Pradesh,140,Ghaziabad,,,39.3,70.90000000000001,39.5,31.5
3_9_140_0,2011,Urban,3,India,9,Uttar Pradesh,140,Ghaziabad,,,,,,
3_9_141_0,2011,Rural,3,India,9,Uttar Pradesh,141,Gautam Buddha Nagar,.6000000000000001,.03,25.8,88.10000000000001,40.6,33.6
3_9_141_0,2011,Total,3,India,9,Uttar Pradesh,141,Gautam Buddha Nagar,,,27.5,76.80000000000001,40.5,31.5
3_9_141_0,2011,Urban,3,India,9,Uttar Pradesh,141,Gautam Buddha Nagar,,,,,,
3_9_142_0,2011,Rural,3,India,9,Uttar Pradesh,142,Bulandshahr,.1,.03,26.6,81.5,38.2,22.9
3_9_142_0,2011,Total,3,India,9,Uttar Pradesh,142,Bulandshahr,,,29.5,79.80000000000001,40.1,27.5
3_9_142_0,2011,Urban,3,India,9,Uttar Pradesh,142,Bulandshahr,,,,,,
3_9_143_0,2011,Rural,3,India,9,Uttar Pradesh,143,Aligarh,.1,.03,28.5,87.30000000000001,31.2,27.3
3_9_143_0,2011,Total,3,India,9,Uttar Pradesh,143,Aligarh,,,32.1,88.10000000000001,32.2,29.2
3_9_143_0,2011,Urban,3,India,9,Uttar Pradesh,143,Aligarh,,,,,,
3_9_144_0,2011,Rural,3,India,9,Uttar Pradesh,144,Mahamaya Nagar,.3,.02,27.6,67,36.2,23.8
3_9_144_0,2011,Total,3,India,9,Uttar Pradesh,144,Mahamaya Nagar,,,29.3,70.5,38.8,24.8
3_9_144_0,2011,Urban,3,India,9,Uttar Pradesh,144,Mahamaya Nagar,,,,,,
3_9_145_0,2011,Rural,3,India,9,Uttar Pradesh,145,Mathura,.2,.04,33.3,76.60000000000001,25.6,16.3
3_9_145_0,2011,Total,3,India,9,Uttar Pradesh,145,Mathura,,,39.90000000000001,73.40000000000001,28.9,20.4
3_9_145_0,2011,Urban,3,India,9,Uttar Pradesh,145,Mathura,,,,,,
3_9_146_0,2011,Rural,3,India,9,Uttar Pradesh,146,Agra,.1,.03,30.1,67.10000000000001,30.3,22.4
3_9_146_0,2011,Total,3,India,9,Uttar Pradesh,146,Agra,,,36.2,67.3,29.9,24.8
3_9_146_0,2011,Urban,3,India,9,Uttar Pradesh,146,Agra,,,,,,
3_9_147_0,2011,Rural,3,India,9,Uttar Pradesh,147,Firozabad,.2,.02,17.1,73.40000000000001,38.5,28
3_9_147_0,2011,Total,3,India,9,Uttar Pradesh,147,Firozabad,,,25.9,75.40000000000001,35.8,27.5
3_9_147_0,2011,Urban,3,India,9,Uttar Pradesh,147,Firozabad,,,,,,
3_9_148_0,2011,Rural,3,India,9,Uttar Pradesh,148,Mainpuri,.3,.02,19.3,75.8,42.90000000000001,27.4
3_9_148_0,2011,Total,3,India,9,Uttar Pradesh,148,Mainpuri,,,20.9,76,44.5,28
3_9_148_0,2011,Urban,3,India,9,Uttar Pradesh,148,Mainpuri,,,,,,
3_9_149_0,2011,Rural,3,India,9,Uttar Pradesh,149,Budaun,.1,.03,9.700000000000001,77.60000000000001,16,11.7
3_9_149_0,2011,Total,3,India,9,Uttar Pradesh,149,Budaun,,,10.9,79.7,17.8,13.5
3_9_149_0,2011,Urban,3,India,9,Uttar Pradesh,149,Budaun,,,,,,
3_9_150_0,2011,Rural,3,India,9,Uttar Pradesh,150,Bareilly,.1,.02,12.6,73.40000000000001,37,32
3_9_150_0,2011,Total,3,India,9,Uttar Pradesh,150,Bareilly,,,15.4,73.5,38.2,32
3_9_150_0,2011,Urban,3,India,9,Uttar Pradesh,150,Bareilly,,,,,,
3_9_151_0,2011,Rural,3,India,9,Uttar Pradesh,151,Pilibhit,.2,.03,15.8,73.2,32.5,23.1
3_9_151_0,2011,Total,3,India,9,Uttar Pradesh,151,Pilibhit,,,18.9,72,33,23.1
3_9_151_0,2011,Urban,3,India,9,Uttar Pradesh,151,Pilibhit,,,,,,
3_9_152_0,2011,Rural,3,India,9,Uttar Pradesh,152,Shahjahanpur,.2,.02,6.2,63.40000000000001,26,19.9
3_9_152_0,2011,Total,3,India,9,Uttar Pradesh,152,Shahjahanpur,,,8.9,64.8,27,21.7
3_9_152_0,2011,Urban,3,India,9,Uttar Pradesh,152,Shahjahanpur,,,,,,
3_9_153_0,2011,Rural,3,India,9,Uttar Pradesh,153,Kheri,.1,.05,14.1,80.90000000000001,20.6,16
3_9_153_0,2011,Total,3,India,9,Uttar Pradesh,153,Kheri,,,14.6,80.80000000000001,20.9,15.9
3_9_153_0,2011,Urban,3,India,9,Uttar Pradesh,153,Kheri,,,,,,
3_9_154_0,2011,Rural,3,India,9,Uttar Pradesh,154,Sitapur,.1,.05,19.8,81.80000000000001,20.7,14.7
3_9_154_0,2011,Total,3,India,9,Uttar Pradesh,154,Sitapur,,,21.3,81.80000000000001,24.2,18.5
3_9_154_0,2011,Urban,3,India,9,Uttar Pradesh,154,Sitapur,,,,,,
3_9_155_0,2011,Rural,3,India,9,Uttar Pradesh,155,Hardoi,.1,.01,10,75.5,30.4,26.3
3_9_155_0,2011,Total,3,India,9,Uttar Pradesh,155,Hardoi,,,13.4,73.8,30.1,26.5
