id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,neo_mr,imr_t,imr_f,imr_m,u5mr_t,u5mr_f,u5mr_m,morb_chd_ari,morb_chd_dia,morb_chd_fev,morb_ari,morb_dia,morb_fev,morb_art,morb_ast,morb_diab,morb_hyp,morb_tub
3_5_62_0,2011,Total,3,India,5,Uttarakhand,62,Pithoragarh,11,20,24,18,24,26,22,1,4.800000000000001,6.100000000000001,73,955,2212,4878,1526,307,1214,121
3_5_62_0,2011,Urban,3,India,5,Uttarakhand,62,Pithoragarh,,,,,,,,.5,2.1,5.2,55,498,1969,3987,874,758,2466,72
3_5_63_0,2011,Rural,3,India,5,Uttarakhand,63,Bageshwar,20,32,32,33,40,39,41,1.2,2,3.1,257,401,1113,4001,1168,139,409,86
3_5_63_0,2011,Total,3,India,5,Uttarakhand,63,Bageshwar,18,31,31,31,39,38,39,1.2,1.9,3.1,250,385,1076,3922,1144,157,429,86
3_5_63_0,2011,Urban,3,India,5,Uttarakhand,63,Bageshwar,,,,,,,,.8,.8,3.1,115,86,373,2379,688,516,831,86
3_5_64_0,2011,Rural,3,India,5,Uttarakhand,64,Almora,20,20,21,19,26,26,25,3,5.2,5.9,233,446,772,1504,510,150,466,96
3_5_64_0,2011,Total,3,India,5,Uttarakhand,64,Almora,19,20,20,20,25,25,26,3.1,5.300000000000001,6.100000000000001,239,448,776,1512,492,182,583,92
3_5_64_0,2011,Urban,3,India,5,Uttarakhand,64,Almora,,,,,,,,4.5,5.9,10.1,328,469,833,1619,258,610,2135,47
3_5_65_0,2011,Rural,3,India,5,Uttarakhand,65,Champawat,32,31,26,35,34,31,37,1.5,8.6,11.1,139,1390,3191,3821,1466,364,902,124
3_5_65_0,2011,Total,3,India,5,Uttarakhand,65,Champawat,25,37,34,39,44,43,44,1.6,8.300000000000001,10.5,116,1280,2881,3464,1304,415,917,126
3_5_65_0,2011,Urban,3,India,5,Uttarakhand,65,Champawat,19,,,,,,,2.4,6.800000000000001,7.7,0,736,1357,1702,506,667,989,138
3_5_66_0,2011,Rural,3,India,5,Uttarakhand,66,Nainital,30,27,23,30,36,33,39,5.100000000000001,9.600000000000001,14.5,243,407,1561,1104,344,544,893,89
3_5_66_0,2011,Total,3,India,5,Uttarakhand,66,Nainital,29,31,29,33,38,36,40,5.800000000000001,8.4,14.3,728,453,2603,1041,378,937,1372,124
3_5_66_0,2011,Urban,3,India,5,Uttarakhand,66,Nainital,23,37,36,37,41,40,41,6.800000000000001,6.7,14.1,1418,517,4086,952,426,1497,2053,172
3_5_67_0,2011,Rural,3,India,5,Uttarakhand,67,Udham Singh Nagar,25,44,41,47,49,47,51,10.6,16.5,26.1,431,1141,4584,617,419,470,309,302
3_5_67_0,2011,Total,3,India,5,Uttarakhand,67,Udham Singh Nagar,23,37,37,37,44,43,45,8.800000000000001,13.5,23.8,419,855,4603,676,385,675,408,272
3_5_67_0,2011,Urban,3,India,5,Uttarakhand,67,Udham Singh Nagar,,25,31,20,35,36,34,5.5,7.9,19.6,396,361,4638,777,326,1029,579,221
3_5_68_0,2011,Rural,3,India,5,Uttarakhand,68,Hardwar,18,81,89,75,111,121,103,13.1,15.4,43.6,5741,687,21041,625,385,127,508,405
3_5_68_0,2011,Total,3,India,5,Uttarakhand,68,Hardwar,21,72,75,68,94,99,89,12.4,13,41.90000000000001,4392,535,18379,648,346,532,875,370
3_5_68_0,2011,Urban,3,India,5,Uttarakhand,68,Hardwar,25,47,41,52,54,49,58,10.6,7.300000000000001,37.6,1945,259,13552,690,275,1265,1540,306
3_6_69_0,2011,Rural,3,India,6,Haryana,69,Panchkula,,,,,,,,,,,,,,,,,,
3_6_69_0,2011,Total,3,India,6,Haryana,69,Panchkula,,,,,,,,,,,,,,,,,,
3_6_69_0,2011,Urban,3,India,6,Haryana,69,Panchkula,,,,,,,,,,,,,,,,,,
3_6_70_0,2011,Rural,3,India,6,Haryana,70,Ambala,,,,,,,,,,,,,,,,,,
3_6_70_0,2011,Total,3,India,6,Haryana,70,Ambala,,,,,,,,,,,,,,,,,,
3_6_70_0,2011,Urban,3,India,6,Haryana,70,Ambala,,,,,,,,,,,,,,,,,,
3_6_71_0,2011,Rural,3,India,6,Haryana,71,Yamunanagar,,,,,,,,,,,,,,,,,,
3_6_71_0,2011,Total,3,India,6,Haryana,71,Yamunanagar,,,,,,,,,,,,,,,,,,
3_6_71_0,2011,Urban,3,India,6,Haryana,71,Yamunanagar,,,,,,,,,,,,,,,,,,
3_6_72_0,2011,Rural,3,India,6,Haryana,72,Kurukshetra,,,,,,,,,,,,,,,,,,
3_6_72_0,2011,Total,3,India,6,Haryana,72,Kurukshetra,,,,,,,,,,,,,,,,,,
3_6_72_0,2011,Urban,3,India,6,Haryana,72,Kurukshetra,,,,,,,,,,,,,,,,,,
3_6_73_0,2011,Rural,3,India,6,Haryana,73,Kaithal,,,,,,,,,,,,,,,,,,
3_6_73_0,2011,Total,3,India,6,Haryana,73,Kaithal,,,,,,,,,,,,,,,,,,
3_6_73_0,2011,Urban,3,India,6,Haryana,73,Kaithal,,,,,,,,,,,,,,,,,,
3_6_74_0,2011,Rural,3,India,6,Haryana,74,Karnal,,,,,,,,,,,,,,,,,,
3_6_74_0,2011,Total,3,India,6,Haryana,74,Karnal,,,,,,,,,,,,,,,,,,
3_6_74_0,2011,Urban,3,India,6,Haryana,74,Karnal,,,,,,,,,,,,,,,,,,
3_6_75_0,2011,Rural,3,India,6,Haryana,75,Panipat,,,,,,,,,,,,,,,,,,
3_6_75_0,2011,Total,3,India,6,Haryana,75,Panipat,,,,,,,,,,,,,,,,,,
3_6_75_0,2011,Urban,3,India,6,Haryana,75,Panipat,,,,,,,,,,,,,,,,,,
3_6_76_0,2011,Rural,3,India,6,Haryana,76,Sonipat,,,,,,,,,,,,,,,,,,
3_6_76_0,2011,Total,3,India,6,Haryana,76,Sonipat,,,,,,,,,,,,,,,,,,
3_6_76_0,2011,Urban,3,India,6,Haryana,76,Sonipat,,,,,,,,,,,,,,,,,,
3_6_77_0,2011,Rural,3,India,6,Haryana,77,Jind,,,,,,,,,,,,,,,,,,
3_6_77_0,2011,Total,3,India,6,Haryana,77,Jind,,,,,,,,,,,,,,,,,,
3_6_77_0,2011,Urban,3,India,6,Haryana,77,Jind,,,,,,,,,,,,,,,,,,
3_6_78_0,2011,Rural,3,India,6,Haryana,78,Fatehabad,,,,,,,,,,,,,,,,,,
3_6_78_0,2011,Total,3,India,6,Haryana,78,Fatehabad,,,,,,,,,,,,,,,,,,
3_6_78_0,2011,Urban,3,India,6,Haryana,78,Fatehabad,,,,,,,,,,,,,,,,,,
3_6_79_0,2011,Rural,3,India,6,Haryana,79,Sirsa,,,,,,,,,,,,,,,,,,
3_6_79_0,2011,Total,3,India,6,Haryana,79,Sirsa,,,,,,,,,,,,,,,,,,
3_6_79_0,2011,Urban,3,India,6,Haryana,79,Sirsa,,,,,,,,,,,,,,,,,,
3_6_80_0,2011,Rural,3,India,6,Haryana,80,Hisar,,,,,,,,,,,,,,,,,,
3_6_80_0,2011,Total,3,India,6,Haryana,80,Hisar,,,,,,,,,,,,,,,,,,
3_6_80_0,2011,Urban,3,India,6,Haryana,80,Hisar,,,,,,,,,,,,,,,,,,
3_6_81_0,2011,Rural,3,India,6,Haryana,81,Bhiwani,,,,,,,,,,,,,,,,,,
3_6_81_0,2011,Total,3,India,6,Haryana,81,Bhiwani,,,,,,,,,,,,,,,,,,
3_6_81_0,2011,Urban,3,India,6,Haryana,81,Bhiwani,,,,,,,,,,,,,,,,,,
3_6_82_0,2011,Rural,3,India,6,Haryana,82,Rohtak,,,,,,,,,,,,,,,,,,
3_6_82_0,2011,Total,3,India,6,Haryana,82,Rohtak,,,,,,,,,,,,,,,,,,
3_6_82_0,2011,Urban,3,India,6,Haryana,82,Rohtak,,,,,,,,,,,,,,,,,,
3_6_83_0,2011,Rural,3,India,6,Haryana,83,Jhajjar,,,,,,,,,,,,,,,,,,
3_6_83_0,2011,Total,3,India,6,Haryana,83,Jhajjar,,,,,,,,,,,,,,,,,,
3_6_83_0,2011,Urban,3,India,6,Haryana,83,Jhajjar,,,,,,,,,,,,,,,,,,
3_6_84_0,2011,Rural,3,India,6,Haryana,84,Mahendragarh,,,,,,,,,,,,,,,,,,
3_6_84_0,2011,Total,3,India,6,Haryana,84,Mahendragarh,,,,,,,,,,,,,,,,,,
3_6_84_0,2011,Urban,3,India,6,Haryana,84,Mahendragarh,,,,,,,,,,,,,,,,,,
3_6_85_0,2011,Rural,3,India,6,Haryana,85,Rewari,,,,,,,,,,,,,,,,,,
3_6_85_0,2011,Total,3,India,6,Haryana,85,Rewari,,,,,,,,,,,,,,,,,,
3_6_85_0,2011,Urban,3,India,6,Haryana,85,Rewari,,,,,,,,,,,,,,,,,,
3_6_86_0,2011,Rural,3,India,6,Haryana,86,Gurgaon,,,,,,,,,,,,,,,,,,
3_6_86_0,2011,Total,3,India,6,Haryana,86,Gurgaon,,,,,,,,,,,,,,,,,,
3_6_86_0,2011,Urban,3,India,6,Haryana,86,Gurgaon,,,,,,,,,,,,,,,,,,
3_6_87_0,2011,Rural,3,India,6,Haryana,87,Mewat,,,,,,,,,,,,,,,,,,
3_6_87_0,2011,Total,3,India,6,Haryana,87,Mewat,,,,,,,,,,,,,,,,,,
3_6_87_0,2011,Urban,3,India,6,Haryana,87,Mewat,,,,,,,,,,,,,,,,,,
3_6_88_0,2011,Rural,3,India,6,Haryana,88,Faridabad,,,,,,,,,,,,,,,,,,
3_6_88_0,2011,Total,3,India,6,Haryana,88,Faridabad,,,,,,,,,,,,,,,,,,
3_6_88_0,2011,Urban,3,India,6,Haryana,88,Faridabad,,,,,,,,,,,,,,,,,,
3_6_89_0,2011,Rural,3,India,6,Haryana,89,Palwal,,,,,,,,,,,,,,,,,,
3_6_89_0,2011,Total,3,India,6,Haryana,89,Palwal,,,,,,,,,,,,,,,,,,
3_6_89_0,2011,Urban,3,India,6,Haryana,89,Palwal,,,,,,,,,,,,,,,,,,
3_7_90_0,2011,Rural,3,India,7,NCT Of Delhi,90,North West,,,,,,,,,,,,,,,,,,
3_7_90_0,2011,Total,3,India,7,NCT Of Delhi,90,North West,,,,,,,,,,,,,,,,,,
3_7_90_0,2011,Urban,3,India,7,NCT Of Delhi,90,North West,,,,,,,,,,,,,,,,,,
3_7_91_0,2011,Rural,3,India,7,NCT Of Delhi,91,North,,,,,,,,,,,,,,,,,,
3_7_91_0,2011,Total,3,India,7,NCT Of Delhi,91,North,,,,,,,,,,,,,,,,,,
3_7_91_0,2011,Urban,3,India,7,NCT Of Delhi,91,North,,,,,,,,,,,,,,,,,,
3_7_92_0,2011,Rural,3,India,7,NCT Of Delhi,92,North East,,,,,,,,,,,,,,,,,,
3_7_92_0,2011,Total,3,India,7,NCT Of Delhi,92,North East,,,,,,,,,,,,,,,,,,
3_7_92_0,2011,Urban,3,India,7,NCT Of Delhi,92,North East,,,,,,,,,,,,,,,,,,
3_7_93_0,2011,Rural,3,India,7,NCT Of Delhi,93,East,,,,,,,,,,,,,,,,,,
3_7_93_0,2011,Total,3,India,7,NCT Of Delhi,93,East,,,,,,,,,,,,,,,,,,
3_7_93_0,2011,Urban,3,India,7,NCT Of Delhi,93,East,,,,,,,,,,,,,,,,,,
3_7_94_0,2011,Rural,3,India,7,NCT Of Delhi,94,New Delhi,,,,,,,,,,,,,,,,,,
3_7_94_0,2011,Total,3,India,7,NCT Of Delhi,94,New Delhi,,,,,,,,,,,,,,,,,,
3_7_94_0,2011,Urban,3,India,7,NCT Of Delhi,94,New Delhi,,,,,,,,,,,,,,,,,,
3_7_95_0,2011,Rural,3,India,7,NCT Of Delhi,95,Central,,,,,,,,,,,,,,,,,,
3_7_95_0,2011,Total,3,India,7,NCT Of Delhi,95,Central,,,,,,,,,,,,,,,,,,
3_7_95_0,2011,Urban,3,India,7,NCT Of Delhi,95,Central,,,,,,,,,,,,,,,,,,
3_7_96_0,2011,Rural,3,India,7,NCT Of Delhi,96,West,,,,,,,,,,,,,,,,,,
3_7_96_0,2011,Total,3,India,7,NCT Of Delhi,96,West,,,,,,,,,,,,,,,,,,
3_7_96_0,2011,Urban,3,India,7,NCT Of Delhi,96,West,,,,,,,,,,,,,,,,,,
3_7_97_0,2011,Rural,3,India,7,NCT Of Delhi,97,South West,,,,,,,,,,,,,,,,,,
3_7_97_0,2011,Total,3,India,7,NCT Of Delhi,97,South West,,,,,,,,,,,,,,,,,,
3_7_97_0,2011,Urban,3,India,7,NCT Of Delhi,97,South West,,,,,,,,,,,,,,,,,,
3_7_98_0,2011,Rural,3,India,7,NCT Of Delhi,98,South,,,,,,,,,,,,,,,,,,
3_7_98_0,2011,Total,3,India,7,NCT Of Delhi,98,South,,,,,,,,,,,,,,,,,,
3_7_98_0,2011,Urban,3,India,7,NCT Of Delhi,98,South,,,,,,,,,,,,,,,,,,
3_8_100_0,2011,Rural,3,India,8,Rajasthan,100,Hanumangarh,41,58,64,52,78,87,70,3.8,8,10.8,144,131,1051,113,251,74,110,59
3_8_100_0,2011,Total,3,India,8,Rajasthan,100,Hanumangarh,39,54,61,48,73,81,65,3.6,9.1,11.2,164,156,1056,140,251,164,207,80
3_8_100_0,2011,Urban,3,India,8,Rajasthan,100,Hanumangarh,38,41,50,33,52,59,46,2.8,12,12.4,239,252,1075,239,252,505,571,159
3_8_101_0,2011,Rural,3,India,8,Rajasthan,101,Bikaner,49,62,69,55,79,91,69,6.4,14.4,17.6,409,692,2248,364,575,174,346,132
3_8_101_0,2011,Total,3,India,8,Rajasthan,101,Bikaner,45,54,61,49,72,82,63,5.300000000000001,13,16.8,342,640,2330,406,518,408,581,125
3_8_101_0,2011,Urban,3,India,8,Rajasthan,101,Bikaner,27,40,46,35,59,67,51,3,10,15.2,237,558,2460,474,428,779,955,115
3_8_102_0,2011,Rural,3,India,8,Rajasthan,102,Churu,34,60,68,54,74,80,69,4,6.2,7.9,197,667,260,235,322,52,164,124
3_8_102_0,2011,Total,3,India,8,Rajasthan,102,Churu,33,55,62,50,69,77,61,3.4,5.5,7.600000000000001,296,716,306,289,319,58,202,112
3_8_102_0,2011,Urban,3,India,8,Rajasthan,102,Churu,25,43,48,39,55,69,42,2.1,3.9,7.100000000000001,529,830,415,415,311,73,290,83
3_8_103_0,2011,Rural,3,India,8,Rajasthan,103,Jhunjhunun,41,58,64,52,77,84,70,4.800000000000001,7.9,11.3,349,517,943,467,405,76,156,92
3_8_103_0,2011,Total,3,India,8,Rajasthan,103,Jhunjhunun,35,54,61,48,74,79,69,4.3,7.2,11,348,421,824,390,350,95,168,83
3_8_103_0,2011,Urban,3,India,8,Rajasthan,103,Jhunjhunun,23,42,47,36,63,61,64,2.7,4.9,10.3,345,104,429,137,169,156,208,52
3_8_104_0,2011,Rural,3,India,8,Rajasthan,104,Alwar,41,61,67,55,83,91,75,10,20.2,27.7,355,1481,4854,324,280,64,184,103
3_8_104_0,2011,Total,3,India,8,Rajasthan,104,Alwar,41,59,65,54,82,91,74,10.6,19.3,26.8,679,1426,4784,344,296,100,292,106
3_8_104_0,2011,Urban,3,India,8,Rajasthan,104,Alwar,,44,53,36,68,84,52,16.6,8.300000000000001,16.1,3606,930,4155,521,437,423,1268,127
3_8_105_0,2011,Rural,3,India,8,Rajasthan,105,Bharatpur,52,57,62,52,78,90,67,5.100000000000001,17.9,21.8,53,1325,2599,246,244,22,207,72
3_8_105_0,2011,Total,3,India,8,Rajasthan,105,Bharatpur,48,55,62,49,75,88,64,4.9,16.3,21.2,111,1174,3007,265,229,76,292,87
3_8_105_0,2011,Urban,3,India,8,Rajasthan,105,Bharatpur,,47,60,36,64,77,52,3.9,8.4,18.2,359,523,4758,349,165,310,659,155
3_8_106_0,2011,Rural,3,India,8,Rajasthan,106,Dhaulpur,42,66,75,59,83,95,73,13.3,29.6,29.4,125,745,1154,51,136,26,21,57
3_8_106_0,2011,Total,3,India,8,Rajasthan,106,Dhaulpur,43,63,71,56,77,88,68,13.7,29.4,29.2,117,641,957,112,131,61,40,54
3_8_106_0,2011,Urban,3,India,8,Rajasthan,106,Dhaulpur,59,51,58,46,58,65,52,15,28.4,28.2,93,338,385,292,117,163,93,47
3_8_107_0,2011,Rural,3,India,8,Rajasthan,107,Karauli,29,66,72,62,80,85,76,5,18.1,21.3,119,320,458,96,154,51,95,219
3_8_107_0,2011,Total,3,India,8,Rajasthan,107,Karauli,25,68,71,66,80,83,78,5.4,17,20.2,127,336,466,136,195,61,136,207
3_8_107_0,2011,Urban,3,India,8,Rajasthan,107,Karauli,22,78,65,88,83,70,92,8.200000000000001,10.5,13.2,160,400,500,300,360,100,300,160
3_8_108_0,2011,Rural,3,India,8,Rajasthan,108,Sawai Madhopur,35,70,73,67,85,85,85,3.4,7.9,12.8,180,478,641,395,235,46,155,214
3_8_108_0,2011,Total,3,India,8,Rajasthan,108,Sawai Madhopur,32,67,70,64,78,80,77,3.1,8.5,12.8,172,428,571,382,282,87,185,197
3_8_108_0,2011,Urban,3,India,8,Rajasthan,108,Sawai Madhopur,22,54,59,50,56,64,50,2.1,10.7,13.1,146,276,358,341,423,211,276,146
3_8_109_0,2011,Rural,3,India,8,Rajasthan,109,Dausa,37,58,66,51,89,100,80,12.5,18.9,27.7,727,2086,6413,683,933,49,227,210
3_8_109_0,2011,Total,3,India,8,Rajasthan,109,Dausa,36,57,65,50,87,97,78,12.3,18.7,27.4,743,2021,6118,650,905,49,230,205
3_8_109_0,2011,Urban,3,India,8,Rajasthan,109,Dausa,34,47,52,41,66,69,64,10.8,15.8,24.5,897,1398,3325,343,633,53,264,158
3_8_110_0,2011,Rural,3,India,8,Rajasthan,110,Jaipur,32,68,78,59,88,96,81,2.8,8.4,12.4,75,309,808,394,459,41,174,192
3_8_110_0,2011,Total,3,India,8,Rajasthan,110,Jaipur,30,55,65,47,74,87,63,3.8,7.300000000000001,9.9,73,273,633,377,368,274,431,143
3_8_110_0,2011,Urban,3,India,8,Rajasthan,110,Jaipur,22,44,54,36,61,78,46,4.800000000000001,6.300000000000001,7.800000000000001,71,240,470,362,284,490,669,98
3_8_111_0,2011,Rural,3,India,8,Rajasthan,111,Sikar,44,59,66,54,82,90,76,3.8,10.6,14.3,234,450,1046,260,246,37,193,78
3_8_111_0,2011,Total,3,India,8,Rajasthan,111,Sikar,41,56,63,50,82,91,75,3.2,9.700000000000001,13.1,206,495,1059,281,242,105,281,79
3_8_111_0,2011,Urban,3,India,8,Rajasthan,111,Sikar,19,48,56,40,82,94,71,1.6,7.100000000000001,9.9,123,632,1099,345,230,312,550,82
3_8_112_0,2011,Rural,3,India,8,Rajasthan,112,Nagaur,42,61,68,55,78,90,68,3.7,9.200000000000001,8.9,22,2327,1361,96,138,36,112,49
3_8_112_0,2011,Total,3,India,8,Rajasthan,112,Nagaur,39,59,67,52,75,88,64,3.5,8.300000000000001,8.300000000000001,29,1984,1216,105,158,59,115,50
3_8_112_0,2011,Urban,3,India,8,Rajasthan,112,Nagaur,24,46,60,34,58,77,42,2.6,4.3,5.600000000000001,66,131,434,158,263,184,131,53
3_8_113_0,2011,Rural,3,India,8,Rajasthan,113,Jodhpur,43,60,66,54,78,85,72,6.9,15.7,16.9,33,230,1382,23,89,17,53,25
3_8_113_0,2011,Total,3,India,8,Rajasthan,113,Jodhpur,44,54,61,48,71,78,65,8.300000000000001,17.2,18.9,84,182,1158,65,94,142,184,26
3_8_113_0,2011,Urban,3,India,8,Rajasthan,113,Jodhpur,53,44,52,37,58,65,51,10.5,19.8,22.1,176,95,757,140,103,367,419,29
3_8_114_0,2011,Rural,3,India,8,Rajasthan,114,Jaisalmer,60,60,72,50,81,94,70,6.300000000000001,14.7,31.1,40,229,9606,99,130,48,166,29
3_8_114_0,2011,Total,3,India,8,Rajasthan,114,Jaisalmer,58,58,69,48,78,91,67,6.9,14.2,28.2,41,314,8042,102,125,53,192,32
3_8_114_0,2011,Urban,3,India,8,Rajasthan,114,Jaisalmer,,45,51,39,63,77,50,9.9,11,10.5,49,702,867,120,105,75,314,45
3_8_115_0,2011,Rural,3,India,8,Rajasthan,115,Barmer,43,73,77,69,87,93,82,6.300000000000001,20.1,24.6,312,447,3618,118,368,29,194,111
3_8_115_0,2011,Total,3,India,8,Rajasthan,115,Barmer,42,72,76,68,86,92,81,6.300000000000001,17.8,24.4,297,425,3514,135,349,46,204,124
3_8_115_0,2011,Urban,3,India,8,Rajasthan,115,Barmer,33,57,60,55,74,82,65,6.4,8.5,23.4,137,183,2360,321,137,229,321,275
3_8_116_0,2011,Rural,3,India,8,Rajasthan,116,Jalor,50,81,86,76,101,106,97,3.3,18.3,27.3,134,606,5055,323,503,80,331,161
3_8_116_0,2011,Total,3,India,8,Rajasthan,116,Jalor,47,79,83,75,99,104,94,3.8,18.1,27.5,137,592,4795,382,476,89,372,153
3_8_116_0,2011,Urban,3,India,8,Rajasthan,116,Jalor,,,,,,,,11.8,16.3,30.7,164,437,1803,1065,164,191,847,55
3_8_117_0,2011,Rural,3,India,8,Rajasthan,117,Sirohi,37,66,69,63,92,99,84,2.7,16.1,18,285,778,1557,434,511,82,371,171
3_8_117_0,2011,Total,3,India,8,Rajasthan,117,Sirohi,33,62,66,59,85,93,78,2.6,16.7,18.3,385,902,1599,397,486,120,439,162
3_8_117_0,2011,Urban,3,India,8,Rajasthan,117,Sirohi,,34,40,28,45,51,39,2,20.8,20.3,901,1538,1820,206,356,319,788,113
3_8_118_0,2011,Rural,3,India,8,Rajasthan,118,Pali,43,60,59,60,85,90,81,5.600000000000001,13.6,16.1,219,204,699,397,640,123,446,148
3_8_118_0,2011,Total,3,India,8,Rajasthan,118,Pali,41,55,56,55,78,83,73,5.600000000000001,14.5,16.7,190,212,662,330,545,157,438,132
3_8_118_0,2011,Urban,3,India,8,Rajasthan,118,Pali,,34,39,30,50,57,43,5.5,18.5,19.6,91,238,531,91,210,274,412,73
3_8_119_0,2011,Rural,3,India,8,Rajasthan,119,Ajmer,36,64,78,51,85,101,71,5.5,12.6,14,501,984,2571,507,401,79,328,134
3_8_119_0,2011,Total,3,India,8,Rajasthan,119,Ajmer,35,57,69,46,77,89,66,5.800000000000001,12,14.2,329,1030,2342,529,389,150,438,101
3_8_119_0,2011,Urban,3,India,8,Rajasthan,119,Ajmer,23,43,52,35,61,68,55,6.2,10.8,14.6,66,1099,1991,563,372,257,607,49
3_8_120_0,2011,Rural,3,India,8,Rajasthan,120,Tonk,41,59,59,59,86,88,83,8.700000000000001,14,18.4,101,70,270,131,188,79,96,121
3_8_120_0,2011,Total,3,India,8,Rajasthan,120,Tonk,40,51,51,52,73,75,71,8.1,13.1,17.7,97,75,241,104,155,82,104,112
3_8_120_0,2011,Urban,3,India,8,Rajasthan,120,Tonk,35,,,,,,,6.2,10.1,15.4,82,91,146,18,46,91,128,82
3_8_121_0,2011,Rural,3,India,8,Rajasthan,121,Bundi,48,72,74,70,90,93,88,8.4,10,17.2,52,30,259,80,163,22,110,146
3_8_121_0,2011,Total,3,India,8,Rajasthan,121,Bundi,45,65,67,63,81,85,79,7.600000000000001,10.8,16,52,40,226,108,142,53,133,127
3_8_121_0,2011,Urban,3,India,8,Rajasthan,121,Bundi,32,36,38,33,46,52,40,4.5,14.2,11.3,52,73,115,199,73,157,210,63
3_8_122_0,2011,Rural,3,India,8,Rajasthan,122,Bhilwara,42,75,74,75,95,100,91,3,9.600000000000001,16.9,180,336,1187,140,183,68,185,128
3_8_122_0,2011,Total,3,India,8,Rajasthan,122,Bhilwara,37,68,65,71,85,86,84,3.2,9.800000000000001,16,180,324,1075,120,154,83,181,125
3_8_122_0,2011,Urban,3,India,8,Rajasthan,122,Bhilwara,27,,,,,,,3.7,10.6,12.2,183,274,621,37,37,146,164,110
3_8_123_0,2011,Rural,3,India,8,Rajasthan,123,Rajsamand,47,70,75,66,97,105,89,16.5,33,35.8,666,864,4372,476,424,116,256,111
3_8_123_0,2011,Total,3,India,8,Rajasthan,123,Rajsamand,46,65,68,63,89,95,83,16.2,32,33.8,627,771,3800,478,389,152,273,114
3_8_123_0,2011,Urban,3,India,8,Rajasthan,123,Rajsamand,41,,,,,,,14.3,24.5,18.4,415,271,722,487,199,343,361,126
3_8_124_0,2011,Rural,3,India,8,Rajasthan,124,Dungarpur,45,66,71,62,88,95,81,4.100000000000001,8.9,15.4,532,524,2858,275,305,52,110,120
3_8_124_0,2011,Total,3,India,8,Rajasthan,124,Dungarpur,39,67,70,63,87,94,82,4.2,8.6,15.1,509,504,2724,289,297,87,133,126
3_8_124_0,2011,Urban,3,India,8,Rajasthan,124,Dungarpur,21,75,56,96,84,68,102,6.300000000000001,2.3,9.700000000000001,228,274,1119,457,206,503,411,206
3_8_125_0,2011,Rural,3,India,8,Rajasthan,125,Banswara,40,62,66,59,102,107,97,2.2,5,11,333,223,2121,246,246,46,108,113
3_8_125_0,2011,Total,3,India,8,Rajasthan,125,Banswara,41,62,66,58,99,104,94,3.3,5.600000000000001,11.1,350,249,2137,237,236,56,151,119
3_8_125_0,2011,Urban,3,India,8,Rajasthan,125,Banswara,49,,,,,,,,,,,,,,,,,
3_8_126_0,2011,Rural,3,India,8,Rajasthan,126,Chittaurgarh,39,66,67,66,79,84,75,6.5,15.1,17.3,479,963,2199,458,469,102,162,124
3_8_126_0,2011,Total,3,India,8,Rajasthan,126,Chittaurgarh,36,62,64,61,75,78,72,7.100000000000001,15.5,17.8,617,1162,2164,469,421,111,221,109
3_8_126_0,2011,Urban,3,India,8,Rajasthan,126,Chittaurgarh,30,41,47,34,50,47,53,10.2,17.2,21.1,1220,2038,2008,521,208,149,476,45
3_8_127_0,2011,Rural,3,India,8,Rajasthan,127,Kota,44,44,46,42,62,63,60,8.200000000000001,17,26.6,213,453,2193,175,386,116,340,160
3_8_127_0,2011,Total,3,India,8,Rajasthan,127,Kota,42,36,36,35,45,46,44,6.4,18.2,24.9,158,307,1283,208,236,189,412,115
3_8_127_0,2011,Urban,3,India,8,Rajasthan,127,Kota,30,27,26,28,30,30,30,4.600000000000001,19.4,23.3,113,187,530,236,113,250,471,79
3_8_128_0,2011,Rural,3,India,8,Rajasthan,128,Baran,55,61,61,61,80,83,78,16.2,11.6,37.5,446,256,6372,159,242,62,227,109
3_8_128_0,2011,Total,3,India,8,Rajasthan,128,Baran,54,62,64,60,79,83,75,17.6,12.3,39,608,241,5965,147,216,67,285,111
3_8_128_0,2011,Urban,3,India,8,Rajasthan,128,Baran,33,71,88,57,71,88,57,27.3,17.8,49.8,1539,154,3632,77,62,92,616,123
3_8_129_0,2011,Rural,3,India,8,Rajasthan,129,Jhalawar,41,69,71,67,88,93,83,8.5,17.6,37.1,518,583,5784,212,188,81,177,84
3_8_129_0,2011,Total,3,India,8,Rajasthan,129,Jhalawar,39,65,68,62,82,87,77,8,18.4,35.5,483,594,5343,196,185,123,246,77
3_8_129_0,2011,Urban,3,India,8,Rajasthan,129,Jhalawar,31,,,,,,,4.600000000000001,22.9,25.2,298,653,3068,114,170,341,597,43
3_8_130_0,2011,Rural,3,India,8,Rajasthan,130,Udaipur,34,65,66,64,98,99,97,10.5,19,31.7,906,292,4841,343,273,37,115,104
3_8_130_0,2011,Total,3,India,8,Rajasthan,130,Udaipur,34,62,62,62,88,89,86,11.4,17.7,30.5,851,304,3996,319,263,201,392,84
3_8_130_0,2011,Urban,3,India,8,Rajasthan,130,Udaipur,35,47,42,50,54,54,54,,12,25.2,691,338,1558,250,235,676,1191,29
3_8_131_0,2011,Rural,3,India,8,Rajasthan,131,Pratapgarh,37.7,64.3,66.3,63,93,96.7,89.7,6.4,13,20,572.7000000000001,492.7000000000001,3053.7,349,329.3,61.7,128.3,113.7
