id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,gdp,gdp_pc,sgdp_s1,sgdp_s2,sgdp_s3,sgdp_s4,sgdp_s5,sgdp_s6,sgdp_s7,sgdp_s8,sgdp_s9,sgdp_s10,sgdp_s11
3_3_53_0,2011,Total,3,India,3,Punjab,53,Sangrur,1375,880,43.3,0,13.2,3.1,4.100000000000001,13.5,4.100000000000001,3.9,3.4,5,6.5
3_3_54_0,2011,Total,3,India,3,Punjab,54,Barnala,677,766,30.8,0,9,2.6,5.9,19,7.5,5.300000000000001,5,4.9,10
3_4_55_0,2011,Total,3,India,4,Chandigarh,55,Chandigarh,,,,,,,,,,,,,
3_5_56_0,2011,Total,3,India,5,Uttarakhand,56,Uttarkashi,133,424,40.2,1.5,2.3,2,12.2,8.6,3.3,2.7,5.9,9.1,12.2
3_5_57_0,2011,Total,3,India,5,Uttarakhand,57,Chamoli,210,533,34.4,.9,3.2,6.800000000000001,14.4,10,5.100000000000001,2,4.5,9.200000000000001,9.5
3_5_58_0,2011,Total,3,India,5,Uttarakhand,58,Rudraprayag,91.5,379,25.2,0,2.7,1.2,19.7,16.7,6.7,2,5.7,3.7,16.4
3_5_59_0,2011,Total,3,India,5,Uttarakhand,59,Tehri Garhwal,338,527,26.6,2.5,4.7,1.9,22.4,15.1,6,2.6,3,3.9,11.3
3_5_60_0,2011,Total,3,India,5,Uttarakhand,60,Dehradun,922,677,9.300000000000001,1.4,3.6,2,14.6,24.2,9.600000000000001,5.7,7.5,9.700000000000001,12.3
3_5_61_0,2011,Total,3,India,5,Uttarakhand,61,Garhwal,332,449,20.5,.8,9.9,2.5,13.3,17.2,6.800000000000001,3.6,5,6.4,14.1
3_5_62_0,2011,Total,3,India,5,Uttarakhand,62,Pithoragarh,227,462,30.4,1,4.5,2.6,15.3,14.1,5.800000000000001,2.8,4.800000000000001,7.600000000000001,11.2
3_5_63_0,2011,Total,3,India,5,Uttarakhand,63,Bageshwar,97.40000000000001,368,32.3,2.4,3.3,1.6,17,13.7,6.600000000000001,1.9,4.4,4.4,12.2
3_5_64_0,2011,Total,3,India,5,Uttarakhand,64,Almora,323,483,37.3,.2,3.7,1.6,13.1,12.8,5.4,3.4,4.7,6.800000000000001,11
3_5_65_0,2011,Total,3,India,5,Uttarakhand,65,Champawat,114,478,41.6,1.6,3.7,1.8,10.8,15.9,8.700000000000001,1.8,2.9,3.6,7.600000000000001
3_5_66_0,2011,Total,3,India,5,Uttarakhand,66,Nainital,538,664,20.2,5.100000000000001,8.4,1.4,10.3,20.5,10.7,4.9,3.8,4.600000000000001,10.1
3_5_67_0,2011,Total,3,India,5,Uttarakhand,67,Udham Singh Nagar,715,545,27.6,.4,11.9,.6000000000000001,9.1,21.1,8.200000000000001,3.1,6.100000000000001,2.7,9.1
3_5_68_0,2011,Total,3,India,5,Uttarakhand,68,Hardwar,1264,823,17,.7000000000000001,33,.6000000000000001,8.1,14.7,6.5,1.6,8.800000000000001,2.8,6.2
3_6_69_0,2011,Total,3,India,6,Haryana,69,Panchkula,546,1068,20.7,.4,10.5,1.5,8.9,18.3,7.9,11.9,11,2.7,6.300000000000001
3_6_70_0,2011,Total,3,India,6,Haryana,70,Ambala,1089,997,15.1,0,6.9,2,8.4,37.1,11.1,4.3,5.7,3.3,6.100000000000001
3_6_71_0,2011,Total,3,India,6,Haryana,71,Yamunanagar,829,787,25.8,.1,20.5,2,11,7.4,14.2,3.6,6,2.7,6.600000000000001
3_6_72_0,2011,Total,3,India,6,Haryana,72,Kurukshetra,628,705,38.40000000000001,.1,7.4,2.5,12.9,6.4,10.8,3.4,5.7,3.7,8.700000000000001
3_6_73_0,2011,Total,3,India,6,Haryana,73,Kaithal,653,644,48,0,5.9,1.5,12.9,5.300000000000001,8.800000000000001,1.7,4.4,3.5,7.9
3_6_74_0,2011,Total,3,India,6,Haryana,74,Karnal,1181,863,34.8,.1,12.3,1.6,9.1,17.8,6.7,2.7,5.4,3.7,5.800000000000001
3_6_75_0,2011,Total,3,India,6,Haryana,75,Panipat,1383,1324,10.9,.1,12.6,4.600000000000001,9.9,46.7,4.800000000000001,2.3,3.1,1.5,3.5
3_6_76_0,2011,Total,3,India,6,Haryana,76,Sonipat,1032,753,25.6,.2,17.7,2.4,10.1,13.6,9.700000000000001,3.5,5.9,3.4,7.9
3_6_77_0,2011,Total,3,India,6,Haryana,77,Jind,783,612,46.3,0,6.100000000000001,1.7,13.5,3.7,9.300000000000001,1.6,5.100000000000001,4.3,8.4
3_6_78_0,2011,Total,3,India,6,Haryana,78,Fatehabad,636,733,51.40000000000001,0,8.200000000000001,1.2,14,4,6.600000000000001,1.6,4,3.1,6
3_6_79_0,2011,Total,3,India,6,Haryana,79,Sirsa,888,743,52,0,6.300000000000001,1.2,13.2,4.7,7,1.9,4.3,3.3,6.100000000000001
3_6_80_0,2011,Total,3,India,6,Haryana,80,Hisar,1318,797,31.1,0,23.6,1.9,11.6,7.5,6.7,2.4,4.600000000000001,3.8,6.800000000000001
3_6_81_0,2011,Total,3,India,6,Haryana,81,Bhiwani,862,564,38.3,.3,8.1,2.2,15.6,3.3,9.1,2.4,5.9,5.5,9.200000000000001
3_6_82_0,2011,Total,3,India,6,Haryana,82,Rohtak,678,672,24.5,0,11.6,2.3,12.5,7.2,12.6,5.300000000000001,7.5,5.5,11.1
3_6_83_0,2011,Total,3,India,6,Haryana,83,Jhajjar,662,695,21.8,0,27.3,1,10.4,8.4,10.5,2.6,5.9,3.6,8.5
3_6_84_0,2011,Total,3,India,6,Haryana,84,Mahendragarh,449,514,39.1,.2,8,2.8,13.9,1,10.5,2.2,5.800000000000001,5.4,11.1
3_6_85_0,2011,Total,3,India,6,Haryana,85,Rewari,848,1032,13.9,0,40.8,.7000000000000001,6.7,17.5,6.600000000000001,2.1,4,2.6,5.2
3_6_86_0,2011,Total,3,India,6,Haryana,86,Gurgaon,1789,2180,5.300000000000001,0,39.40000000000001,.5,3.1,18.6,4.100000000000001,3.9,21.3,1,2.7
3_6_87_0,2011,Total,3,India,6,Haryana,87,Mewat,2129,2180,5.300000000000001,0,39.40000000000001,.5,3.1,18.6,4.100000000000001,3.9,21.3,1,2.7
3_6_88_0,2011,Total,3,India,6,Haryana,88,Faridabad,1462,1074,8.9,1.2,30.5,1.7,7.4,22.6,7,3.6,10.1,1.5,5.5
3_6_89_0,2011,Total,3,India,6,Haryana,89,Palwal,1098,1074,8.9,1.2,30.5,1.7,7.4,22.6,7,3.6,10.1,1.5,5.5
3_7_90_0,2011,Total,3,India,7,NCT Of Delhi,90,North West,,,,,,,,,,,,,
3_7_91_0,2011,Total,3,India,7,NCT Of Delhi,91,North,,,,,,,,,,,,,
3_7_92_0,2011,Total,3,India,7,NCT Of Delhi,92,North East,,,,,,,,,,,,,
3_7_93_0,2011,Total,3,India,7,NCT Of Delhi,93,East,,,,,,,,,,,,,
3_7_94_0,2011,Total,3,India,7,NCT Of Delhi,94,New Delhi,,,,,,,,,,,,,
3_7_95_0,2011,Total,3,India,7,NCT Of Delhi,95,Central,,,,,,,,,,,,,
3_7_96_0,2011,Total,3,India,7,NCT Of Delhi,96,West,,,,,,,,,,,,,
3_7_97_0,2011,Total,3,India,7,NCT Of Delhi,97,South West,,,,,,,,,,,,,
3_7_98_0,2011,Total,3,India,7,NCT Of Delhi,98,South,,,,,,,,,,,,,
3_8_100_0,2011,Total,3,India,8,Rajasthan,100,Hanumangarh,771,474,40.3,2.1,9.700000000000001,2.3,7,14.8,6.2,2.3,5.800000000000001,2.9,6.5
3_8_101_0,2011,Total,3,India,8,Rajasthan,101,Bikaner,881,491,35.1,.8,9.5,3.8,10,13.2,5.7,3.5,7.2,4.800000000000001,6.4
3_8_102_0,2011,Total,3,India,8,Rajasthan,102,Churu,571,277,26.2,.9,6.600000000000001,4,15.8,9,8.5,3.9,9,5.9,10.3
3_8_103_0,2011,Total,3,India,8,Rajasthan,103,Jhunjhunun,729,355,29,.7000000000000001,7.4,5.100000000000001,15.8,10.4,4.7,3.1,7.300000000000001,4.7,11.8
3_8_104_0,2011,Total,3,India,8,Rajasthan,104,Alwar,1631,506,25.1,.9,20,3.9,7.800000000000001,19.3,4.600000000000001,2.6,5.100000000000001,3.4,7.100000000000001
3_8_105_0,2011,Total,3,India,8,Rajasthan,105,Bharatpur,767,340,34.2,1.5,5.7,2.6,10.6,10.3,7.300000000000001,3.3,7.5,5.4,11.6
3_8_106_0,2011,Total,3,India,8,Rajasthan,106,Dhaulpur,290,275,30.6,.2,8.4,1.9,13.5,11.3,6.5,1.7,8.700000000000001,6.7,10.5
3_8_107_0,2011,Total,3,India,8,Rajasthan,107,Karauli,438,339,39.2,1.7,4.5,1.6,15.3,10.2,3.8,2,7.7,4.4,9.600000000000001
3_8_108_0,2011,Total,3,India,8,Rajasthan,108,Sawai Madhopur,447,373,36.1,.1,5.800000000000001,2.3,13.8,10.3,5.9,3.5,8.1,4.7,9.4
3_8_109_0,2011,Total,3,India,8,Rajasthan,109,Dausa,416,295,26.7,1.7,6.9,2.6,20.5,9.200000000000001,5.600000000000001,3.4,6.7,4.9,11.7
3_8_110_0,2011,Total,3,India,8,Rajasthan,110,Jaipur,3388,596,15.5,.2,17.5,4.2,11.8,14.9,8.200000000000001,7.800000000000001,7.100000000000001,4.3,8.700000000000001
3_8_111_0,2011,Total,3,India,8,Rajasthan,111,Sikar,917,373,28.4,2.6,7.9,3.7,17.5,10.7,5.5,3,6.800000000000001,4,9.9
3_8_112_0,2011,Total,3,India,8,Rajasthan,112,Nagaur,999,335,29.4,3.1,8.6,4.5,13.4,11.4,6.800000000000001,2.4,7.9,4.4,8.300000000000001
3_8_113_0,2011,Total,3,India,8,Rajasthan,113,Jodhpur,1396,451,20.4,1.7,15.3,4.600000000000001,11.4,14.7,8.4,5,6.9,3.5,8.1
3_8_114_0,2011,Total,3,India,8,Rajasthan,114,Jaisalmer,227,417,28.1,6.800000000000001,3.7,5.300000000000001,18,8.700000000000001,5.7,2.2,6.300000000000001,8.1,7.300000000000001
3_8_115_0,2011,Total,3,India,8,Rajasthan,115,Barmer,648,307,31.5,2.1,10.7,3.5,10.7,13.2,6.100000000000001,2,8.200000000000001,4.7,7.4
3_8_116_0,2011,Total,3,India,8,Rajasthan,116,Jalor,508,327,38.1,.1,5.9,4.600000000000001,13.4,10.8,4.9,2.4,8.300000000000001,4.100000000000001,7.300000000000001
3_8_117_0,2011,Total,3,India,8,Rajasthan,117,Sirohi,435,477,21.8,3.1,12.9,4.600000000000001,16.8,13.3,5.100000000000001,3.5,6.600000000000001,4.5,7.9
3_8_118_0,2011,Total,3,India,8,Rajasthan,118,Pali,847,434,22.1,1.2,14.9,2.9,14.8,14.3,6.4,3.6,8,4.100000000000001,7.5
3_8_119_0,2011,Total,3,India,8,Rajasthan,119,Ajmer,1127,482,19.1,1.4,12.4,4,14.6,11.9,8,6.300000000000001,7,4.600000000000001,10.5
3_8_120_0,2011,Total,3,India,8,Rajasthan,120,Tonk,522,402,35.1,.3,9.600000000000001,1.8,12.3,12.9,4.800000000000001,2.5,6.7,4.7,9.300000000000001
3_8_121_0,2011,Total,3,India,8,Rajasthan,121,Bundi,468,454,39.2,4.600000000000001,6,2.8,10.1,11.9,5.300000000000001,2.4,6.5,4.2,7
3_8_122_0,2011,Total,3,India,8,Rajasthan,122,Bhilwara,1340,621,18.9,6.300000000000001,22.7,2.3,8,20.9,4.3,2.3,5.800000000000001,3,5.4
3_8_123_0,2011,Total,3,India,8,Rajasthan,123,Rajsamand,480,455,11.3,15.5,11.1,3.3,18,11.9,5.100000000000001,2.1,10.1,4.5,7.100000000000001
3_8_124_0,2011,Total,3,India,8,Rajasthan,124,Dungarpur,374,315,24.9,1.5,10.6,1.8,16.3,11.9,4.4,2.2,9.800000000000001,6.100000000000001,10.6
3_8_125_0,2011,Total,3,India,8,Rajasthan,125,Banswara,482,300,30.8,1.3,12.2,1.6,7.7,14.5,4.800000000000001,2.3,9,5.9,10
3_8_126_0,2011,Total,3,India,8,Rajasthan,126,Chittaurgarh,811,419,36.4,1.6,8.700000000000001,3.9,9.1,12.9,5.2,2.6,8,4,7.600000000000001
3_8_127_0,2011,Total,3,India,8,Rajasthan,127,Kota,953,566,20.7,3.6,12.6,4.5,13.3,13,8,4.5,6.9,4.4,8.5
3_8_128_0,2011,Total,3,India,8,Rajasthan,128,Baran,530,483,53.2,.2,3.8,1.4,7,12.1,3.8,2,6,3.7,6.800000000000001
3_8_129_0,2011,Total,3,India,8,Rajasthan,129,Jhalawar,524,415,45.1,1.9,6.800000000000001,1.7,7.4,13.4,3.4,2.3,6.7,4.2,7.100000000000001
3_8_130_0,2011,Total,3,India,8,Rajasthan,130,Udaipur,1309,462,20.1,9.4,10,2.6,14.6,12,6.7,3.9,7.4,4.600000000000001,8.800000000000001
3_8_131_0,2011,Total,3,India,8,Rajasthan,131,Pratapgarh,,,,,,,,,,,,,
3_8_99_0,2011,Total,3,India,8,Rajasthan,99,Ganganagar,1006,525,32.7,2.1,12,2.5,7.9,15,8.4,3.2,5.5,3.3,7.4
3_9_132_0,2011,Total,3,India,9,Uttar Pradesh,132,Saharanpur,1398,460,42,.4,11.6,1,3.9,15,8,2.8,6.600000000000001,2.7,6
3_9_133_0,2011,Total,3,India,9,Uttar Pradesh,133,Muzaffarnagar,1593,420,44.2,.5,9.800000000000001,1.2,4.7,15.1,6.5,2.5,6.5,2.2,6.9
3_9_134_0,2011,Total,3,India,9,Uttar Pradesh,134,Bijnor,409,185,40.90000000000001,.6000000000000001,7.600000000000001,.9,4.3,13.6,5.800000000000001,2.6,9.4,4.5,9.9
3_9_135_0,2011,Total,3,India,9,Uttar Pradesh,135,Moradabad,1427,346,28.9,.5,20.1,.5,5.4,13.7,8.1,3.2,7.800000000000001,4.100000000000001,7.800000000000001
3_9_136_0,2011,Total,3,India,9,Uttar Pradesh,136,Rampur,704,339,39,.3,15.9,.5,2.8,15.3,6.600000000000001,2.6,7.2,3.9,5.9
3_9_137_0,2011,Total,3,India,9,Uttar Pradesh,137,Jyotiba Phule Nagar,775,500,36.2,.3,19.6,.5,3.9,15.6,5.9,3.3,5.300000000000001,3.1,6.300000000000001
3_9_138_0,2011,Total,3,India,9,Uttar Pradesh,138,Meerut,1523,475,29.9,.3,14.6,1.2,7.600000000000001,12.4,7.4,4.600000000000001,8.300000000000001,5.2,8.4
3_9_139_0,2011,Total,3,India,9,Uttar Pradesh,139,Baghpat,907,276,46.8,.4,8.5,.9,3.9,15.5,4.4,2.5,8.1,2.7,6.300000000000001
3_9_140_0,2011,Total,3,India,9,Uttar Pradesh,140,Ghaziabad,1942,520,17.7,.4,25.6,1.5,8.200000000000001,12.1,8.800000000000001,4.100000000000001,10.7,2.3,8.4
3_9_141_0,2011,Total,3,India,9,Uttar Pradesh,141,Gautam Buddha Nagar,1605,1202,8.6,.2,55.40000000000001,.6000000000000001,1.8,17.9,3.4,1.9,5,1.2,4
3_9_142_0,2011,Total,3,India,9,Uttar Pradesh,142,Bulandshahr,1426,464,40.90000000000001,.4,12.6,1.2,4.600000000000001,15,6.7,2.7,6.300000000000001,3.1,6.5
3_9_143_0,2011,Total,3,India,9,Uttar Pradesh,143,Aligarh,1144,353,31.7,.4,14.7,1.9,6.800000000000001,13,7.300000000000001,2.9,8.300000000000001,4.800000000000001,8.200000000000001
3_9_144_0,2011,Total,3,India,9,Uttar Pradesh,144,Mahamaya Nagar,593,442,39.8,.2,7.800000000000001,2.2,4.100000000000001,13.3,7.9,3.4,11.4,3.8,6
3_9_145_0,2011,Total,3,India,9,Uttar Pradesh,145,Mathura,871,392,31.7,.2,14.3,2,7.100000000000001,12.8,9.1,3.8,4.100000000000001,4.600000000000001,10.3
3_9_146_0,2011,Total,3,India,9,Uttar Pradesh,146,Agra,1576,400,23.4,.3,18.3,1.5,6.7,11.6,9.200000000000001,6.4,8.4,7.600000000000001,6.5
3_9_147_0,2011,Total,3,India,9,Uttar Pradesh,147,Firozabad,755,336,31.4,.4,20.8,1.3,3.2,14.6,7.800000000000001,3,7.7,3,7
3_9_148_0,2011,Total,3,India,9,Uttar Pradesh,148,Mainpuri,453,268,46.7,.7000000000000001,4.9,1.6,4,14.4,4.7,3.4,7.5,5.4,6.7
3_9_149_0,2011,Total,3,India,9,Uttar Pradesh,149,Budaun,1318,390,35.4,.4,17.8,.8,5.100000000000001,14.9,5.9,2.7,6.600000000000001,2.6,7.9
3_9_150_0,2011,Total,3,India,9,Uttar Pradesh,150,Bareilly,891,310,46.5,.5,11.6,.9,2.5,16.3,3.6,2,5.9,5,5.100000000000001
3_9_151_0,2011,Total,3,India,9,Uttar Pradesh,151,Pilibhit,569,320,41.7,.3,11.3,.5,4.7,14.8,6.4,2.3,6.600000000000001,5.300000000000001,6.100000000000001
3_9_152_0,2011,Total,3,India,9,Uttar Pradesh,152,Shahjahanpur,767,278,39.1,.5,12.7,.9,5.2,14.5,7,2.7,7.5,3.3,6.5
3_9_153_0,2011,Total,3,India,9,Uttar Pradesh,153,Kheri,1078,308,50.40000000000001,.2,9.5,.5,4.100000000000001,16.7,3.5,1.7,5.800000000000001,3,4.600000000000001
3_9_154_0,2011,Total,3,India,9,Uttar Pradesh,154,Sitapur,972,250,42.90000000000001,.2,9.4,.8,5.100000000000001,14.7,4.7,2.6,7.4,5.800000000000001,6.4
3_9_155_0,2011,Total,3,India,9,Uttar Pradesh,155,Hardoi,850,234,42.40000000000001,.4,11.4,.7000000000000001,3.8,15.1,4.100000000000001,2.6,8.1,3.4,7.800000000000001
3_9_156_0,2011,Total,3,India,9,Uttar Pradesh,156,Unnao,810,282,40.40000000000001,.3,10.6,.7000000000000001,5,14.2,6.5,3.2,7.7,4.2,7.2
3_9_157_0,2011,Total,3,India,9,Uttar Pradesh,157,Lucknow,2251,558,14.8,.2,8.6,2.1,7.100000000000001,6.5,11.4,11,9.5,20.6,8
3_9_158_0,2011,Total,3,India,9,Uttar Pradesh,158,Rae Bareli,663,216,36.9,.4,8.800000000000001,1.3,4.7,12.8,8.300000000000001,3.7,8.9,5.2,9
3_9_159_0,2011,Total,3,India,9,Uttar Pradesh,159,Farrukhabad,512,305,41.1,.4,12.2,.8,4.100000000000001,14.9,4.800000000000001,2.9,7.9,3.7,7.2
3_9_160_0,2011,Total,3,India,9,Uttar Pradesh,160,Kannauj,447,306,42.90000000000001,.3,13.7,.8,2.4,15.9,4.600000000000001,3,6.800000000000001,4.2,5.300000000000001
3_9_161_0,2011,Total,3,India,9,Uttar Pradesh,161,Etawah,442,314,37.2,.4,6.7,1.6,5.5,12.3,7,3,7.9,9.9,8.4
3_9_162_0,2011,Total,3,India,9,Uttar Pradesh,162,Auraiya,317,256,38.3,.9,4.600000000000001,2,5.300000000000001,12.2,7.800000000000001,3.8,8.200000000000001,6.5,10.4
3_9_163_0,2011,Total,3,India,9,Uttar Pradesh,163,Kanpur Dehat,430,256,38.5,.8,14.6,1.4,2.2,14.8,8.200000000000001,4.5,6.800000000000001,1.9,6.300000000000001
3_9_164_0,2011,Total,3,India,9,Uttar Pradesh,164,Kanpur Nagar,2091,469,7.600000000000001,.2,17.7,2.1,8.800000000000001,7.100000000000001,11.9,10.1,10.1,15.3,9.300000000000001
3_9_165_0,2011,Total,3,India,9,Uttar Pradesh,165,Jalaun,561,365,47.8,.3,3.9,1,4.600000000000001,14.4,5.7,3.3,7.100000000000001,4.800000000000001,7.100000000000001
3_9_166_0,2011,Total,3,India,9,Uttar Pradesh,166,Jhansi,808,435,26.8,.8,12.6,1.4,6,11.3,16.5,4.2,8.1,5.600000000000001,6.800000000000001
3_9_167_0,2011,Total,3,India,9,Uttar Pradesh,167,Lalitpur,298,281,42.5,3.9,3.6,.5,6.2,13.2,8.5,2.4,7.7,5.7,5.9
3_9_168_0,2011,Total,3,India,9,Uttar Pradesh,168,Hamirpur,316,289,36.9,4.2,5,.6000000000000001,8.4,12.5,6.800000000000001,2.3,8.9,4.800000000000001,9.5
3_9_169_0,2011,Total,3,India,9,Uttar Pradesh,169,Mahoba,297,394,46.90000000000001,4,2.4,.4,7.7,14.4,5.9,1.6,7.100000000000001,3.1,6.5
3_9_170_0,2011,Total,3,India,9,Uttar Pradesh,170,Banda,353,197,42.8,.7000000000000001,8,.9,3.3,14.2,6.9,3,8.5,3.2,8.5
3_9_171_0,2011,Total,3,India,9,Uttar Pradesh,171,Chitrakoot,160,182,37.6,1.2,3.8,.6000000000000001,8.6,11.9,6.9,2.7,10,6.4,10.3
3_9_172_0,2011,Total,3,India,9,Uttar Pradesh,172,Fatehpur,527,216,36.3,1.2,6.4,.9,7.4,12,8.5,3.2,9.4,5.9,8.9
3_9_173_0,2011,Total,3,India,9,Uttar Pradesh,173,Pratapgarh,448,154,33,.7000000000000001,1.8,1.1,4.7,9.700000000000001,12.5,5,12.1,5.5,13.8
3_9_174_0,2011,Total,3,India,9,Uttar Pradesh,174,Kaushambi,332,249,31.6,1,2,1.7,6.100000000000001,9.600000000000001,11.4,5.4,8.1,16.7,6.4
3_9_175_0,2011,Total,3,India,9,Uttar Pradesh,175,Allahabad,1556,289,15.3,1,17.8,1.6,8.6,9.4,11.3,4.3,8.800000000000001,13.3,8.6
3_9_176_0,2011,Total,3,India,9,Uttar Pradesh,176,Bara Banki,402,255,38.40000000000001,1.2,2.4,.5,12.6,11.7,7,2.3,9.300000000000001,4.5,10.2
3_9_177_0,2011,Total,3,India,9,Uttar Pradesh,177,Faizabad,474,212,26,.5,8.700000000000001,1.8,13.9,9.800000000000001,7.5,3.5,10.5,8.5,9.4
3_9_178_0,2011,Total,3,India,9,Uttar Pradesh,178,Ambedkar Nagar,409,188,38.6,1.2,4.5,2.4,7.2,12.3,4.800000000000001,3.4,10.1,4.4,11.2
3_9_179_0,2011,Total,3,India,9,Uttar Pradesh,179,Sultanpur,737,216,34.8,.6000000000000001,13.1,1,5.7,13.5,7.600000000000001,3.6,8.200000000000001,3.9,8
3_9_180_0,2011,Total,3,India,9,Uttar Pradesh,180,Bahraich,592,492,44.3,1.2,7.5,1.2,3.6,14.5,5.9,4.800000000000001,5.5,5,6.7
3_9_181_0,2011,Total,3,India,9,Uttar Pradesh,181,Shrawasti,161,127,44,.5,4.100000000000001,.6000000000000001,2.9,13.5,5.100000000000001,3.7,12,4.7,8.9
3_9_182_0,2011,Total,3,India,9,Uttar Pradesh,182,Balrampur,495,169,29.2,.6000000000000001,6,1.8,9.300000000000001,9.800000000000001,10.2,6,10.1,5.600000000000001,11.4
3_9_183_0,2011,Total,3,India,9,Uttar Pradesh,183,Gonda,562,190,44.5,.2,4.7,.9,3.1,13.7,7.100000000000001,3,9,6.100000000000001,7.800000000000001
3_9_184_0,2011,Total,3,India,9,Uttar Pradesh,184,Siddharthnagar,356,162,41.3,.9,4,1,6.4,12.9,5.5,3.1,9.300000000000001,5.4,10.1
3_9_185_0,2011,Total,3,India,9,Uttar Pradesh,185,Basti,1314,339,29.9,.5,16.1,1.1,5.2,12.8,9.300000000000001,3.4,8.300000000000001,6,7.4
3_9_186_0,2011,Total,3,India,9,Uttar Pradesh,186,Sant Kabir Nagar,252,166,39.6,.4,5.300000000000001,1,5.9,12.5,6.5,3.1,9.9,4.800000000000001,11
3_9_187_0,2011,Total,3,India,9,Uttar Pradesh,187,Mahrajganj,435,185,45.8,.4,4.800000000000001,1.2,4.4,14.2,4.5,2.9,9.600000000000001,4.2,8
3_9_188_0,2011,Total,3,India,9,Uttar Pradesh,188,Gorakhpur,934,231,22.2,.5,6.800000000000001,1.8,12.7,8.200000000000001,14.6,5.9,10.1,7.2,9.9
3_9_189_0,2011,Total,3,India,9,Uttar Pradesh,189,Kushinagar,572,182,43.1,.3,8.5,.4,3.3,14.4,6.4,2.5,9,2.8,9.300000000000001
3_9_190_0,2011,Total,3,India,9,Uttar Pradesh,190,Deoria,459,158,33,.5,6.7,.6000000000000001,7.600000000000001,11.2,8.700000000000001,2.9,11.3,3.7,13.8
3_9_191_0,2011,Total,3,India,9,Uttar Pradesh,191,Azamgarh,706,167,36.2,1,6.7,1,5.300000000000001,12,8.200000000000001,3.8,10,5.600000000000001,10.3
3_9_192_0,2011,Total,3,India,9,Uttar Pradesh,192,Mau,457,229,29.2,.8,17.2,2,5.2,13,5.9,3.2,9.1,3.7,10.9
3_9_193_0,2011,Total,3,India,9,Uttar Pradesh,193,Ballia,487,188,46.3,.3,5.2,.5,4.3,14.4,7.2,2.5,9.600000000000001,3.4,6.5
3_9_194_0,2011,Total,3,India,9,Uttar Pradesh,194,Jaunpur,667,161,31.4,.7000000000000001,9.600000000000001,1.1,4.100000000000001,11.6,9,4.2,11,5.4,12
3_9_195_0,2011,Total,3,India,9,Uttar Pradesh,195,Ghazipur,576,176,33.3,.5,4.800000000000001,1,8.6,11,9.1,4,9.9,5.4,12.4
3_9_196_0,2011,Total,3,India,9,Uttar Pradesh,196,Chandauli,437,246,26.2,2,9.200000000000001,1.4,5.800000000000001,10.3,14.2,6.300000000000001,7.600000000000001,9,7.9
3_9_197_0,2011,Total,3,India,9,Uttar Pradesh,197,Varanasi,958,284,13.8,.4,19.1,1.5,7.300000000000001,9.300000000000001,13.7,5.800000000000001,11.4,6.9,10.7
3_9_198_0,2011,Total,3,India,9,Uttar Pradesh,198,Sant Ravidas Nagar (Bhadohi),367,253,13.8,.5,30.2,1.4,3.3,12.4,14,6.800000000000001,7.7,2.8,7.100000000000001
3_9_199_0,2011,Total,3,India,9,Uttar Pradesh,199,Mirzapur,472,207,27.3,2.1,6,1.7,7.4,9.800000000000001,11.9,3.8,9.300000000000001,11.7,8.9
3_9_200_0,2011,Total,3,India,9,Uttar Pradesh,200,Sonbhadra,870,538,9.300000000000001,33.5,12.2,7.7,1.9,19.8,4.4,1.2,4.9,2.1,3.1
3_9_201_0,2011,Total,3,India,9,Uttar Pradesh,201,Etah,473,293,42.7,.5,10.6,1.1,3.2,14.9,6.300000000000001,2.5,7.600000000000001,4.4,6.300000000000001
3_9_202_0,2011,Total,3,India,9,Uttar Pradesh,202,Kanshiram Nagar,401,293,42.7,.5,10.6,1.1,3.2,14.9,6.300000000000001,2.5,7.600000000000001,4.4,6.300000000000001
