id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,lp_inf_ser_t,lp_inf_ser_6,lp_inf_ser_7,lp_inf_ser_8,lp_inf_ser_9,lp_inf_ser_11,kl_inf_ser_t,kl_inf_ser_6,kl_inf_ser_7,kl_inf_ser_8,kl_inf_ser_9,kl_inf_ser_11
3_24_486_0,2011,Rural,3,India,24,Gujarat,486,Vadodara,320.6,404.2000000000001,165.4,192.8,131.5,113.8,2457.5,2632.8,2033.4,2099.8,3052.5,2028.7
3_24_486_0,2011,Total,3,India,24,Gujarat,486,Vadodara,484.7000000000001,709.1,275.9,241.8,250.3,178.4,5830.700000000001,5767.6,4260.3,7092.700000000001,8725.6,5805.1
3_24_486_0,2011,Urban,3,India,24,Gujarat,486,Vadodara,521,798.5,301.9,248.5,254.6,187.3,6570.700000000001,6687.200000000001,4766.400000000001,7770.400000000001,8929.6,6314.6
3_24_487_0,2011,Rural,3,India,24,Gujarat,487,Narmada,215.1,246,304.5,44.1,93.40000000000001,72.10000000000001,773.3000000000001,449,2266.4,153.6,676.3000000000001,345.2000000000001
3_24_487_0,2011,Total,3,India,24,Gujarat,487,Narmada,285.6,367,276.8,44.1,114.2,68.2,799.1,556,2072.1,153.6,803.3000000000001,371
3_24_487_0,2011,Urban,3,India,24,Gujarat,487,Narmada,706.5,960.2000000000001,98.10000000000001,,390.1,40.1,952.6,1081,509.5,,2486.1,501.2000000000001
3_24_488_0,2011,Rural,3,India,24,Gujarat,488,Bharuch,248.1,357.2000000000001,238.9,2.2,48.8,69.10000000000001,1359.5,1230.7,1701.6,1628,942.6,1198.6
3_24_488_0,2011,Total,3,India,24,Gujarat,488,Bharuch,430.8,645.9000000000001,240.2,22.4,88,83.60000000000001,2405.5,2608.5,1808.4,1876.8,3202.6,1548.1
3_24_488_0,2011,Urban,3,India,24,Gujarat,488,Bharuch,561,799.4000000000001,241.8,178.6,111.8,91.7,3151.1,3340.8,1957.7,3799.7,4574.3,1744
3_24_489_0,2011,Rural,3,India,24,Gujarat,489,The Dangs,268.7,281.3,289.1,235.7,224.6,140.1,1994.8,1608.3,3594.7,3899.7,4204.6,2108.3
3_24_489_0,2011,Total,3,India,24,Gujarat,489,The Dangs,268.7,281.3,289.1,235.7,224.6,140.1,1994.8,1608.3,3594.7,3899.7,4204.6,2108.3
3_24_489_0,,Urban,3,India,24,Gujarat,489,The Dangs,,,,,,,,,,,,
3_24_490_0,2011,Rural,3,India,24,Gujarat,490,Navsari,239.9,300,234.7,,75.60000000000001,69.8,1713.7,1802.7,1593.7,,1570.5,1690
3_24_490_0,2011,Total,3,India,24,Gujarat,490,Navsari,398.8,557,223.5,532.3000000000001,138.4,88.90000000000001,3792.4,4462.1,1854,6925.700000000001,8095.3,3571.8
3_24_490_0,2011,Urban,3,India,24,Gujarat,490,Navsari,502,688.6,210.2,532.3000000000001,152.5,102.4,5141.400000000001,5823.200000000001,2165.6,6925.700000000001,9551.800000000001,4902.6
3_24_491_0,2011,Rural,3,India,24,Gujarat,491,Valsad,327.9,553.8000000000001,241.5,99.5,50.1,87.90000000000001,2150.7,1616,2645.6,1285.3,1203.5,2533.9
3_24_491_0,2011,Total,3,India,24,Gujarat,491,Valsad,496.8,819.6,420.8,137.4,83.90000000000001,96,3113.6,3142,2734.4,3012.4,3703.8,3259.3
3_24_491_0,2011,Urban,3,India,24,Gujarat,491,Valsad,714.2000000000001,1087.2,1618.3,230.2,93.2,103.6,4353.1,4679.2,3327.1,7231.400000000001,4389.2,3945.4
3_24_492_0,2011,Rural,3,India,24,Gujarat,492,Surat,446.5,521.9,271.9,257.1,111.2,160,2263.1,2083.9,3438.2,621.4000000000001,1838.7,2140.5
3_24_492_0,2011,Total,3,India,24,Gujarat,492,Surat,705.6,1001.7,307.9,304.1,290.9,174.4,4801.2,4321.6,2766.1,3770.5,2987.7,8327.4
3_24_492_0,2011,Urban,3,India,24,Gujarat,492,Surat,730.4000000000001,1059.3,310.8,306.4,292.1,175.1,5044.1,4590.3,2711.9,3923.6,2995.8,8653.5
3_24_493_0,2011,Rural,3,India,24,Gujarat,493,Tapi,446.5,521.9,271.9,257.1,111.2,160,2263.1,2083.9,3438.2,621.4000000000001,1838.7,2140.5
3_24_493_0,2011,Total,3,India,24,Gujarat,493,Tapi,705.6,1001.7,307.9,304.1,290.9,174.4,4801.2,4321.6,2766.1,3770.5,2987.7,8327.4
3_24_493_0,2011,Urban,3,India,24,Gujarat,493,Tapi,730.4000000000001,1059.3,310.8,306.4,292.1,175.1,5044.1,4590.3,2711.9,3923.6,2995.8,8653.5
3_25_494_0,,Rural,3,India,25,Daman & Diu,494,Diu,,,,,,,,,,,,
3_25_494_0,2011,Total,3,India,25,Daman & Diu,494,Diu,652.9000000000001,818,122.8,,209.7,155.4,5510.6,5818.6,3803.4,,11503.9,3717.7
3_25_494_0,2011,Urban,3,India,25,Daman & Diu,494,Diu,652.9000000000001,818,122.8,,209.7,155.4,5510.6,5818.6,3803.4,,11503.9,3717.7
3_25_495_0,2011,Rural,3,India,25,Daman & Diu,495,Daman,672.9000000000001,752.2000000000001,469,,247.4,432.8,4398.400000000001,4500.8,3204.3,,17896.1,2361.4
3_25_495_0,2011,Total,3,India,25,Daman & Diu,495,Daman,713.6,819.6,465.1,,240.9,359.7000000000001,5107,5483.3,3232.8,,14573.8,2178.6
3_25_495_0,2011,Urban,3,India,25,Daman & Diu,495,Daman,966,1248,417,,228.1,94.40000000000001,9496.200000000001,11727.3,3589,,7952.8,1515.6
3_26_496_0,2011,Rural,3,India,26,Dadra & Nagar Haveli,496,Dadra & Nagar Haveli,313.9,399.3,299.1,8.6,216.5,131.9,3327.4,3505.2,3193,88.40000000000001,4111.5,3183.8
3_26_496_0,2011,Total,3,India,26,Dadra & Nagar Haveli,496,Dadra & Nagar Haveli,342.6,443.5,306.9,16.1,249.4,147.1,3420.5,3492.9,3143.9,378.5,5146.1,3411.1
3_26_496_0,2011,Urban,3,India,26,Dadra & Nagar Haveli,496,Dadra & Nagar Haveli,398,511.4,344.7000000000001,39.6,257.2,172.3,3600.4,3474,2907.5,1295.3,5390,3787.8
3_27_497_0,2011,Rural,3,India,27,Maharashtra,497,Nandurbar,231.6,277.8,229.9,49.8,154.6,113.3,631.9000000000001,296.6,2434.1,58.5,839.4000000000001,649.7000000000001
3_27_497_0,2011,Total,3,India,27,Maharashtra,497,Nandurbar,298.3,404.7000000000001,233.4,110.6,156.9,98.10000000000001,1121.4,1102.7,1986.9,433.2000000000001,1536.5,846.6
3_27_497_0,2011,Urban,3,India,27,Maharashtra,497,Nandurbar,408.3,663.7000000000001,241.7,207.4,178.6,85.60000000000001,1902.9,2748.5,945.9000000000001,988.7000000000001,7927.900000000001,980.2000000000001
3_27_498_0,2011,Rural,3,India,27,Maharashtra,498,Dhule,254.4,286.6,270.2,54.7,54,48.8,1351.5,1148.3,2343.5,302.5,3935.9,1355.8
3_27_498_0,2011,Total,3,India,27,Maharashtra,498,Dhule,374.4,434.2000000000001,246.3,186.4,244.2,109.8,1978.4,1663.2,2057.7,2109.9,4434,3206.2
3_27_498_0,2011,Urban,3,India,27,Maharashtra,498,Dhule,690.6,912.8000000000001,207.5,440.4,1431.8,166.8,3630.2,3331.9,1592.2,5539.6,7544.400000000001,4934
3_27_499_0,2011,Rural,3,India,27,Maharashtra,499,Jalgaon,309.6,430.8,326.9,31.4,304,59.40000000000001,980.2000000000001,676.2000000000001,2826.1,78.10000000000001,3663.9,1453
3_27_499_0,2011,Total,3,India,27,Maharashtra,499,Jalgaon,503.6,722.2000000000001,281.3,75,271,108,1626.9,1568.4,1875,294.4,3636.7,1764.1
3_27_499_0,2011,Urban,3,India,27,Maharashtra,499,Jalgaon,595.3000000000001,857.3000000000001,270.6,441.4,230,119.5,1940.6,1992.6,1650.4,2110.5,3603,1839.9
3_27_500_0,2011,Rural,3,India,27,Maharashtra,500,Buldana,290.6,417.1,192,36.4,62.1,74.90000000000001,2150,2246.3,2158.9,347.7000000000001,1657.5,2339.7
3_27_500_0,2011,Total,3,India,27,Maharashtra,500,Buldana,390.1,586.6,144.1,37.9,139.3,83.30000000000001,2201.6,2117.1,1404.7,370.6,7681.200000000001,2412.6
3_27_500_0,2011,Urban,3,India,27,Maharashtra,500,Buldana,599.9,957,83.2,150,194.8,104.1,2309.2,1834.9,444.6,1714.1,12007.4,2590.6
3_27_501_0,2011,Rural,3,India,27,Maharashtra,501,Akola,310.1,424.4,230.1,1.8,120.5,130.7,1690.9,1311.2,2416.7,125.8,1785.3,3100.4
3_27_501_0,2011,Total,3,India,27,Maharashtra,501,Akola,382.7000000000001,516.5,143.5,8.9,501.3,268.9,2789,2854.4,831.6,311.5,9277.9,3885.2
3_27_501_0,2011,Urban,3,India,27,Maharashtra,501,Akola,407,550.3000000000001,128.2,178.5,519.7000000000001,348.7000000000001,3142.9,3389.3,552.1,4751.400000000001,9640,4339
3_27_502_0,2011,Rural,3,India,27,Maharashtra,502,Washim,256,314,344.6,18,155.4,92.10000000000001,1595.5,1267.6,3006,103.3,2008.8,1735
3_27_502_0,2011,Total,3,India,27,Maharashtra,502,Washim,287.6,378,292.4,26.5,193.8,101,1891.5,1523.7,2443.6,364.8,3323.8,2639.4
3_27_502_0,2011,Urban,3,India,27,Maharashtra,502,Washim,404.3,636.1,155.9,935.4000000000001,414.6,120.3,2960.4,2557.1,975.6,21795,10879,4587
3_27_503_0,2011,Rural,3,India,27,Maharashtra,503,Amravati,404.5,553.7000000000001,172.1,60.3,142.5,96.60000000000001,2158.4,2461.1,2301.1,73.8,2062.9,788.9000000000001
3_27_503_0,2011,Total,3,India,27,Maharashtra,503,Amravati,403.5,567.3000000000001,163.2,204.5,266.6,133.1,2612,2895.6,2076.9,1034.7,5724.400000000001,1914.7
3_27_503_0,2011,Urban,3,India,27,Maharashtra,503,Amravati,402.9,577.6,156.3,317.1,305,149.1,2920.4,3226.6,1894.9,1607,6858.400000000001,2399
3_27_504_0,2011,Rural,3,India,27,Maharashtra,504,Wardha,265.5,421.7000000000001,212.3,15,125.2,121.2,1239.4,1113.2,1994.8,194.6,1735.7,1220
3_27_504_0,2011,Total,3,India,27,Maharashtra,504,Wardha,365,543,203.7,15,191.8,135,1642.3,1660.8,1848.2,194.6,3507.9,1559.2
3_27_504_0,2011,Urban,3,India,27,Maharashtra,504,Wardha,534.3000000000001,691.2000000000001,186.1,,408.5,156.4,2236.1,2330.1,1544.2,,9278.1,2084.3
3_27_505_0,2011,Rural,3,India,27,Maharashtra,505,Nagpur,212.5,270,157.9,33.6,235.6,87.5,2300.9,1925.2,2034.8,1233.3,5940.1,2310
3_27_505_0,2011,Total,3,India,27,Maharashtra,505,Nagpur,331.4,479.7000000000001,191.8,121,172.2,116.1,3948.5,3902.8,2530.6,2681,7520,3920.7
3_27_505_0,2011,Urban,3,India,27,Maharashtra,505,Nagpur,347.1,510.3,195.8,164,163.7,117.1,4147.5,4191.8,2588.4,2921.2,7725.6,3980.4
3_27_506_0,2011,Rural,3,India,27,Maharashtra,506,Bhandara,332.1,502.4,97,27.4,77,91.5,1032.4,1004.3,920.3000000000001,280.7,1738.6,1461.2
3_27_506_0,2011,Total,3,India,27,Maharashtra,506,Bhandara,414.7000000000001,637.1,145.4,24.7,91.10000000000001,104.9,1676.6,1731.3,1043.1,246.5,2977.6,2127.7
3_27_506_0,2011,Urban,3,India,27,Maharashtra,506,Bhandara,595.8000000000001,951.1,149.6,10.7,115.4,131.2,3025.5,3425.7,1048,112.9,5104.5,3436.9
3_27_507_0,2011,Rural,3,India,27,Maharashtra,507,Gondiya,235.4,365.3,215.8,37.9,119.1,60.40000000000001,1101.3,1310.6,2764.1,504.3,1767.8,407.4
3_27_507_0,2011,Total,3,India,27,Maharashtra,507,Gondiya,289.8,450.8,211.1,39.6,127.1,80.10000000000001,1264.4,1442.8,2070.6,564.4,1816.4,1027.9
3_27_507_0,2011,Urban,3,India,27,Maharashtra,507,Gondiya,436.5,679.1,204.8,52.8,203.5,108.1,1699.4,1795.9,1149.2,1003.9,2284.6,1907.4
3_27_508_0,2011,Rural,3,India,27,Maharashtra,508,Gadchiroli,258.7,411.7000000000001,258.7,43.90000000000001,46.90000000000001,104.6,884.6,972.6,2411.8,204.8,1404.5,1534.3
3_27_508_0,2011,Total,3,India,27,Maharashtra,508,Gadchiroli,286.7,428.8,454.1,43.8,71.60000000000001,126.2,1327.2,1427.4,4888.900000000001,204,2442.5,1779.7
3_27_508_0,2011,Urban,3,India,27,Maharashtra,508,Gadchiroli,487,526.5,1345.9,25.7,126.3,220.5,4490.5,4017.1,16196.9,36.4,4742.6,2854.2
3_27_509_0,2011,Rural,3,India,27,Maharashtra,509,Chandrapur,193.9,300.1,241.5,29.8,95.80000000000001,146.7,629.7000000000001,782.7000000000001,1257.4,144.7,1292.8,759
3_27_509_0,2011,Total,3,India,27,Maharashtra,509,Chandrapur,396.2000000000001,560.8000000000001,261.8,39.8,226.3,112.8,2447.3,3014,3432.8,279.6,4358.900000000001,1154.2
3_27_509_0,2011,Urban,3,India,27,Maharashtra,509,Chandrapur,478,638.6,264.3,136.7,233,99.2,3152.5,3655.5,3706,1479.8,4515.7,1312.2
3_27_510_0,2011,Rural,3,India,27,Maharashtra,510,Yavatmal,343.7000000000001,622.3000000000001,250.2,11.7,95.7,71.40000000000001,1138.1,1286.9,3574.5,108.4,1472.4,893.1
3_27_510_0,2011,Total,3,India,27,Maharashtra,510,Yavatmal,353.8,607,244,12.1,99.60000000000001,102.4,1669.8,1674.2,3285.7,122.9,2148.3,1909.6
3_27_510_0,2011,Urban,3,India,27,Maharashtra,510,Yavatmal,380.5,568.6,236.8,32.4,110.6,161.9,3071.8,2645.8,2949.9,929.1,4059.2,3836.4
3_27_511_0,2011,Rural,3,India,27,Maharashtra,511,Nanded,413.4,619.6,256.4,13,188,93.7,2057.7,2514.2,1916.7,181.1,2574.2,823.9000000000001
3_27_511_0,2011,Total,3,India,27,Maharashtra,511,Nanded,521.1,863.1,218.4,71.5,169.3,136.9,2883.2,3315.3,1556.5,1162.7,6049,3431.8
3_27_511_0,2011,Urban,3,India,27,Maharashtra,511,Nanded,618.8000000000001,1105.7,169.9,122.1,162.9,158.9,3653.1,4185.6,1097.6,1897.5,7239.1,4619.7
3_27_512_0,2011,Rural,3,India,27,Maharashtra,512,Hingoli,250.1,499.4,280.1,11.6,95.10000000000001,96.40000000000001,1684.4,1833.7,4132.8,375,2483.6,471
3_27_512_0,2011,Total,3,India,27,Maharashtra,512,Hingoli,294.4,514.9,253.1,11.6,97.60000000000001,112.8,1881.9,2237.3,2884.2,375,2431.8,926.1
3_27_512_0,2011,Urban,3,India,27,Maharashtra,512,Hingoli,373.4,530.5,204.1,,102.7,164.7,2207.7,2636.9,610.9,,2329.1,2273.1
3_27_513_0,2011,Rural,3,India,27,Maharashtra,513,Parbhani,335.9,429.9,247.8,33.4,47.5,204.7,1609.2,1498.8,1748.9,307.8,2300.1,1984.1
3_27_513_0,2011,Total,3,India,27,Maharashtra,513,Parbhani,492.4,683.2000000000001,209,33.4,197.5,158.1,4223.6,4804.5,1746.2,307.8,7243.1,3157.9
3_27_513_0,2011,Urban,3,India,27,Maharashtra,513,Parbhani,561.7000000000001,782.3000000000001,169.8,,204.9,144.8,5359.8,6099.900000000001,1743.3,,7489.6,3519.6
3_27_514_0,2011,Rural,3,India,27,Maharashtra,514,Jalna,395.4,504.7000000000001,321.6,23.6,281.7,105,1149.7,965.8000000000001,2086.8,111.4,4436.5,1191.8
3_27_514_0,2011,Total,3,India,27,Maharashtra,514,Jalna,449.4,671.6,262.6,23.6,169.1,102.2,1997,2264.1,2291.1,111.4,4245.7,1236.2
3_27_514_0,2011,Urban,3,India,27,Maharashtra,514,Jalna,507.7000000000001,928.2000000000001,220,,137.9,100.4,2911.3,4260.6,2438.6,,4192.7,1265.8
3_27_515_0,2011,Rural,3,India,27,Maharashtra,515,Aurangabad,929.5,1274.6,439.1,87,196.8,122.1,1788.5,1439.9,5415.900000000001,89.5,1820.9,1951.2
3_27_515_0,2011,Total,3,India,27,Maharashtra,515,Aurangabad,535.2000000000001,786.7000000000001,249,66.8,235.6,142.7,2312.5,2274.9,1789.9,250.9,4149.7,2958.9
3_27_515_0,2011,Urban,3,India,27,Maharashtra,515,Aurangabad,351.2000000000001,482.7000000000001,233.1,65.40000000000001,242.9,164.5,2556.9,2795,1488.3,261.5,4585.1,4030.7
3_27_516_0,2011,Rural,3,India,27,Maharashtra,516,Nashik,741.4000000000001,978.9000000000001,188,56.5,116.6,98.60000000000001,2793,3174.8,2673.8,1259.8,11937.5,1137.7
3_27_516_0,2011,Total,3,India,27,Maharashtra,516,Nashik,621.6,845.4000000000001,254.4,87.2,194.2,141.2,5364,5867.700000000001,2488,1051.8,10798.3,4809
3_27_516_0,2011,Urban,3,India,27,Maharashtra,516,Nashik,570.6,780,267.2,110.1,198.2,164.4,6458.8,7187.3,2452.3,895.9000000000001,10742.1,6808.700000000001
3_27_517_0,2011,Rural,3,India,27,Maharashtra,517,Thane,315.2000000000001,390.5,312.7000000000001,30.2,120.3,83.30000000000001,2523.5,2990.1,1732.8,35.2,4158.8,1110
3_27_517_0,2011,Total,3,India,27,Maharashtra,517,Thane,597.2000000000001,914.3000000000001,296.8,196.3,255.2,206.2,7377.8,7916.8,2259.8,8567.9,8687.1,10723.4
3_27_517_0,2011,Urban,3,India,27,Maharashtra,517,Thane,639.1,998.6,293.4,299.1,270.6,210.3,8062.700000000001,8709.9,2371.6,10176.2,9204.5,11046.2
3_27_518_0,,Rural,3,India,27,Maharashtra,518,Mumbai Suburban,,,,,,,,,,,,
3_27_518_0,2011,Total,3,India,27,Maharashtra,518,Mumbai Suburban,946.7000000000001,1377.7,405.1,447.7000000000001,392.6,252.2,14897.4,16330.8,5235,24273.7,17746.2,17295.6
3_27_518_0,2011,Urban,3,India,27,Maharashtra,518,Mumbai Suburban,946.7000000000001,1377.7,405.1,447.7000000000001,392.6,252.2,14897.4,16330.8,5235,24273.7,17746.2,17295.6
3_27_519_0,,Rural,3,India,27,Maharashtra,519,Mumbai,,,,,,,,,,,,
3_27_519_0,2011,Total,3,India,27,Maharashtra,519,Mumbai,946.7000000000001,1377.7,405.1,447.7000000000001,392.6,252.2,14897.4,16330.8,5235,24273.7,17746.2,17295.6
3_27_519_0,2011,Urban,3,India,27,Maharashtra,519,Mumbai,946.7000000000001,1377.7,405.1,447.7000000000001,392.6,252.2,14897.4,16330.8,5235,24273.7,17746.2,17295.6
3_27_520_0,2011,Rural,3,India,27,Maharashtra,520,Raigarh,351.1,406,371.5,541.8000000000001,148.4,183,1450,1300.4,1989.5,853.6,1990.6,1551.8
3_27_520_0,2011,Total,3,India,27,Maharashtra,520,Raigarh,925.5,1316,332.6,496.1,239.8,192,4380.900000000001,4790.7,2491.9,2481.2,6057.6,3838.4
3_27_520_0,2011,Urban,3,India,27,Maharashtra,520,Raigarh,1307.8,1839.6,304.6,302.1,259.9,202.1,6317.5,6799.1,2853.3,7174.700000000001,6952,6570.3
3_27_521_0,2011,Rural,3,India,27,Maharashtra,521,Pune,320.5,497.7000000000001,347.4,5.5,87.90000000000001,126.3,2656,3015.5,8517.6,844.6,2258.1,2047.9
3_27_521_0,2011,Total,3,India,27,Maharashtra,521,Pune,671.5,988.1,453.8,113.9,944.4000000000001,206.8,8399.200000000001,6861.6,5796.5,2678.8,9523,14261.9
3_27_521_0,2011,Urban,3,India,27,Maharashtra,521,Pune,799.9000000000001,1182.7,468.9,228.4,954.7000000000001,235.4,10491.5,8387.700000000001,5410.8,4574.2,9610.1,18594.5
3_27_522_0,2011,Rural,3,India,27,Maharashtra,522,Ahmadnagar,467.7000000000001,845.6,360.7000000000001,17.3,389.9,139.7,2407.5,2583.3,8042.200000000001,735.8000000000001,8876,1832.4
3_27_522_0,2011,Total,3,India,27,Maharashtra,522,Ahmadnagar,549.8000000000001,864.9000000000001,345.3,18.4,323.9,169.3,3178.8,3575.7,7142.5,784.4000000000001,5111.5,2513.6
3_27_522_0,2011,Urban,3,India,27,Maharashtra,522,Ahmadnagar,730.5,893.1,310.8,112.8,308.8,233.9,4858.900000000001,5020.6,5126.400000000001,4795.1,4253.900000000001,3999.1
3_27_523_0,2011,Rural,3,India,27,Maharashtra,523,Bid,511.6,679.7000000000001,194.4,,330.7000000000001,96.80000000000001,3523.8,2542.5,2232,,12997.7,655.8000000000001
3_27_523_0,2011,Total,3,India,27,Maharashtra,523,Bid,711.4000000000001,1004.4,206.5,186.1,337.9,118,4035.8,3927.3,1953.3,848.3000000000001,11584.4,1643.7
3_27_523_0,2011,Urban,3,India,27,Maharashtra,523,Bid,1051.8,1591,216.7,186.1,375.7000000000001,150.8,4907.2,6426.900000000001,1717.7,848.3000000000001,4120.5,3172.1
3_27_524_0,2011,Rural,3,India,27,Maharashtra,524,Latur,452.3,901.9000000000001,219.9,21.6,,105.9,1514.2,806,2029.6,105.9,,2027.7
3_27_524_0,2011,Total,3,India,27,Maharashtra,524,Latur,804.3000000000001,1624.3,227.3,66.60000000000001,243.3,115.6,3894,3767.5,2860.8,2959.3,12789.4,3629.4
3_27_524_0,2011,Urban,3,India,27,Maharashtra,524,Latur,1513.8,2731.2,300.8,232.1,243.3,133.5,8811,8140.3,11172.6,4620,12789.4,7884.900000000001
3_27_525_0,2011,Rural,3,India,27,Maharashtra,525,Osmanabad,345.2000000000001,432.9,215.4,42.5,228.1,87.80000000000001,1325.7,1000.1,2072,834.7000000000001,2153.5,832.4000000000001
3_27_525_0,2011,Total,3,India,27,Maharashtra,525,Osmanabad,522.2000000000001,695.1,228.9,69,229,127,2192.7,2076.7,2322.3,2166.6,2481,2593
3_27_525_0,2011,Urban,3,India,27,Maharashtra,525,Osmanabad,933.6,1243,319.2000000000001,103,234.2,154.8,4208.2,4326,3996.8,3881.8,4364.3,3840
3_27_526_0,2011,Rural,3,India,27,Maharashtra,526,Solapur,433.6,689.2000000000001,295.8,25.1,155.1,186.3,1937.5,1592.1,3153.3,146.2,2912.9,1576
3_27_526_0,2011,Total,3,India,27,Maharashtra,526,Solapur,371.9,491.6,219.8,25.1,219.1,176.1,3970,4596.1,2364.8,146.2,9217.5,2274.8
3_27_526_0,2011,Urban,3,India,27,Maharashtra,526,Solapur,335.9,413.7000000000001,135.3,,259.4,167.7,5165.6,5800.5,1488.2,,13188.5,2852.9
3_27_527_0,2011,Rural,3,India,27,Maharashtra,527,Satara,370,561.4,301.9,24.2,147.3,176,2956,2904.6,5037,232.3,4005.8,2704.7
3_27_527_0,2011,Total,3,India,27,Maharashtra,527,Satara,572,839.6,331.8,49.1,425.7000000000001,212.1,11273.3,16222.8,4946.6,743.4000000000001,9927.900000000002,5922.5
3_27_527_0,2011,Urban,3,India,27,Maharashtra,527,Satara,789,1083.6,433.9,606.4,455.9,240.9,20206.4,27899,4637.1,12170.4,10569.7,8493
3_27_528_0,2011,Rural,3,India,27,Maharashtra,528,Ratnagiri,370.1,670.6,195,2.3,181.3,185.4,2750,2741.1,3474.5,301,3784.5,3068.1
3_27_528_0,2011,Total,3,India,27,Maharashtra,528,Ratnagiri,456.5,731.8000000000001,221.4,3.2,187.7,188.8,3341.8,3448.9,3806.3,560.5,5574.1,3392.1
3_27_528_0,2011,Urban,3,India,27,Maharashtra,528,Ratnagiri,636,810.2000000000001,372.1,49.7,190.1,195.3,4541.7,4355,5697.200000000001,11216.9,6220.8,4004
3_27_529_0,2011,Rural,3,India,27,Maharashtra,529,Sindhudurg,332.3,550,274,5.600000000000001,22.9,77.7,1367.5,1237.4,2149.5,132.2,1321.3,1076.1
3_27_529_0,2011,Total,3,India,27,Maharashtra,529,Sindhudurg,342.6,548.5,276.4,5.600000000000001,97.10000000000001,98.30000000000001,1589.5,1585.8,2356.7,145.5,1093.9,1232.1
3_27_529_0,2011,Urban,3,India,27,Maharashtra,529,Sindhudurg,388.5,543.4,302.1,5.2,103,160.9,2555.2,2695.4,4491.6,344.9,1075.7,1707.8
3_27_530_0,2011,Rural,3,India,27,Maharashtra,530,Kolhapur,237.6,284.1,333.6,8.300000000000001,,126.4,1373.1,1030.5,2719.5,493.5,,2102.3
3_27_530_0,2011,Total,3,India,27,Maharashtra,530,Kolhapur,474.2000000000001,613.1,347.9,8.300000000000001,290.2,229.6,4187,3696.6,4133.1,493.5,8705.4,6076.3
3_27_530_0,2011,Urban,3,India,27,Maharashtra,530,Kolhapur,617.6,779.7000000000001,395.6,,290.2,253.2,5925.900000000001,5074.700000000001,8648.700000000001,,8705.4,6989.3
3_27_531_0,2011,Rural,3,India,27,Maharashtra,531,Sangli,324.8,615.5,326.2000000000001,5.4,123.2,111,1311.4,969.7000000000001,3789.7,183.3,2389.1,903.5
3_27_531_0,2011,Total,3,India,27,Maharashtra,531,Sangli,328.8,503.2000000000001,352.3,13.7,388.5,117.2,1427.6,1195.7,3456.8,244.2,1760.4,1136.7
3_27_531_0,2011,Urban,3,India,27,Maharashtra,531,Sangli,336.2000000000001,378.2000000000001,413,115.6,538.6,130.7,1638.8,1447.3,2681.9,991.9000000000001,1404.6,1592
3_28_532_0,2011,Rural,3,India,28,Andhra Pradesh,532,Adilabad,240.4,446.8,266.3,6.800000000000001,206.1,81.30000000000001,1010.1,1016.8,1927.1,411.1,2710.8,695.2000000000001
3_28_532_0,2011,Total,3,India,28,Andhra Pradesh,532,Adilabad,308.6,556.8000000000001,271.3,9,389.8,87.80000000000001,1118.7,1193.2,1875.8,408.9,3235.7,770.7000000000001
3_28_532_0,2011,Urban,3,India,28,Andhra Pradesh,532,Adilabad,591.2000000000001,831.9000000000001,306.6,36.7,413.3,129.4,1568.7,1634.4,1513,379.8,3302.8,1252.4
3_28_533_0,2011,Rural,3,India,28,Andhra Pradesh,533,Nizamabad,261.4,466.6,333.8,17.2,165.3,88.2,1234.1,1547,1970.2,436.3,4234,943.9000000000001
3_28_533_0,2011,Total,3,India,28,Andhra Pradesh,533,Nizamabad,424.1,719.9000000000001,317.2000000000001,16.3,212.1,92.90000000000001,1929,2473.9,2449.3,427.3,4306.8,1176
3_28_533_0,2011,Urban,3,India,28,Andhra Pradesh,533,Nizamabad,787.4000000000001,1077.4,275.7,7.9,229.3,117.8,3480.1,3782,3641.5,348.2000000000001,4333.400000000001,2400.4
3_28_534_0,2011,Rural,3,India,28,Andhra Pradesh,534,Karimnagar,383,616.6,399.9,6.800000000000001,133.3,78.90000000000001,3130.6,2610.2,6786.8,317.8,3384.3,1267.4
3_28_534_0,2011,Total,3,India,28,Andhra Pradesh,534,Karimnagar,374.1,562.8000000000001,367.9,59,164.2,94.30000000000001,2968.8,2593.6,5925.200000000001,939.3000000000001,4751.8,1537.4
3_28_534_0,2011,Urban,3,India,28,Andhra Pradesh,534,Karimnagar,351.7000000000001,467.7000000000001,222.5,89.90000000000001,208.7,188.3,2551.3,2564.2,2013.2,1389.8,6712.900000000001,3248.5
3_28_535_0,2011,Rural,3,India,28,Andhra Pradesh,535,Medak,424.2000000000001,645,297.2,121.2,242,98.90000000000001,2487.3,2211.5,3441,3128.7,5393.8,1398.9
3_28_535_0,2011,Total,3,India,28,Andhra Pradesh,535,Medak,538.1,833.1,286.2,117.8,259.9,116.5,2873.4,2647.9,3333.1,3011,6638.3,2194.3
3_28_535_0,2011,Urban,3,India,28,Andhra Pradesh,535,Medak,804.1,1198,226.9,74.5,294.1,151.2,3762.9,3494.5,2750.1,1774.4,9012.1,3699.7
3_28_536_0,,Rural,3,India,28,Andhra Pradesh,536,Hyderabad,,,,,,,,,,,,
3_28_536_0,2011,Total,3,India,28,Andhra Pradesh,536,Hyderabad,675.2000000000001,1016.2,301,319.8,282.1,204,4613.3,5010.6,3306.6,5392.200000000001,7721.1,4349.1
