id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,m_tmp_1,m_tmp_2,m_tmp_3,m_tmp_4,m_tmp_5,m_tmp_6,m_tmp_7,m_tmp_8,m_tmp_9,m_tmp_10,m_tmp_11,m_tmp_12,m_dec_tmp_1,m_dec_tmp_2,m_dec_tmp_3,m_dec_tmp_4,m_dec_tmp_5,m_dec_tmp_6,m_dec_tmp_7,m_dec_tmp_8,m_dec_tmp_9,m_dec_tmp_10,m_dec_tmp_11,m_dec_tmp_12,sd_dec_tmp_1,sd_dec_tmp_2,sd_dec_tmp_3,sd_dec_tmp_4,sd_dec_tmp_5,sd_dec_tmp_6,sd_dec_tmp_7,sd_dec_tmp_8,sd_dec_tmp_9,sd_dec_tmp_10,sd_dec_tmp_11,sd_dec_tmp_12,a_dec_tmp_1,a_dec_tmp_2,a_dec_tmp_3,a_dec_tmp_4,a_dec_tmp_5,a_dec_tmp_6,a_dec_tmp_7,a_dec_tmp_8,a_dec_tmp_9,a_dec_tmp_10,a_dec_tmp_11,a_dec_tmp_12,m_pre_1,m_pre_2,m_pre_3,m_pre_4,m_pre_5,m_pre_6,m_pre_7,m_pre_8,m_pre_9,m_pre_10,m_pre_11,m_pre_12,m_dec_pre_1,m_dec_pre_2,m_dec_pre_3,m_dec_pre_4,m_dec_pre_5,m_dec_pre_6,m_dec_pre_7,m_dec_pre_8,m_dec_pre_9,m_dec_pre_10,m_dec_pre_11,m_dec_pre_12,sd_dec_pre_1,sd_dec_pre_2,sd_dec_pre_3,sd_dec_pre_4,sd_dec_pre_5,sd_dec_pre_6,sd_dec_pre_7,sd_dec_pre_8,sd_dec_pre_9,sd_dec_pre_10,sd_dec_pre_11,sd_dec_pre_12,a_dec_pre_1,a_dec_pre_2,a_dec_pre_3,a_dec_pre_4,a_dec_pre_5,a_dec_pre_6,a_dec_pre_7,a_dec_pre_8,a_dec_pre_9,a_dec_pre_10,a_dec_pre_11,a_dec_pre_12
3_6_86_0,2011,Total,3,India,6,Haryana,86,Gurgaon,12.996655,17.574636,23.567728,28.169725,33.254181,32.434433,30.981331,29.924877,29.259741,26.621317,22.134647,15.898219,13.906114,17.880135,23.890385,29.679802,32.40218,33.026001,31.315302,30.264008,29.168076,26.441231,20.890169,15.792627,.80986881,1.1316073,1.3160069,1.2298133,1.4035214,1.344081,.91785669,.50031823,.65975714,.66826946,.52779174,.7679286,.31157467,-.97032452,-1.3414831,-.98588729,-.080703244,.5017786,-.66051412,-.93927181,-.1959241,-.27171674,-.30454239,-.3640897,.71936405,45.117779,2.9601552,7.6462812,20.582521,65.077309,129.20415,188.40501,189.70747,.5233106,1.1632993,.66965735,7.6270967,20.878942,9.423377,10.395526,26.122181,63.446655,184.42986,200.8094,123.42579,8.2319965,6.2703857,4.1791043,8.245676,18.792658,12.380504,11.985623,21.073847,33.355556,140.67149,86.193283,68.737297,14.549745,10.428633,5.8943892,5.5045862,-6.809803,1.0877966,-1.0010988,-7.1094556,-14.087956,29.80286,36.789165,-22.268866,1.9827598,-3.1056275,3.3232322
3_6_87_0,2011,Total,3,India,6,Haryana,87,Mewat,13.171762,17.853857,23.816572,28.453857,33.541412,32.559616,30.930302,29.892725,29.292431,26.804428,22.31687,16.148983,14.087274,18.130871,24.132725,29.941931,32.726894,33.218201,31.305357,30.214167,29.197454,26.583857,21.123917,16.048967,.81649089,1.1270113,1.2865227,1.1940459,1.3554169,1.353512,.89564413,.47297385,.64760578,.66744763,.51193994,.75917274,.31138432,-.97656322,-1.3464469,-.968485,-.068597749,.4667871,-.6513477,-.90890378,-.1838541,-.25273079,-.32101026,-.40313891,.56552058,41.353344,2.2999568,7.5525069,20.402008,69.932693,130.61122,198.45815,187.49513,.54997939,1.1205208,.54791236,6.5453081,19.090187,8.3280087,9.6063108,24.743412,65.028679,189.85506,206.58994,125.96963,8.2469158,6.3373442,3.4805903,6.9446282,16.998156,10.664954,10.63295,19.747665,34.004307,135.15923,83.91629,66.576263,14.157323,10.159169,5.2427092,5.1231356,-6.0399079,.77677876,-.56876284,-7.0670404,-15.321796,26.041821,36.887047,-20.855005,2.2529564,-2.8874938,3.8174222
3_6_88_0,2011,Total,3,India,6,Haryana,88,Faridabad,13.000354,17.701061,23.69891,28.300131,33.497913,32.496922,31.099068,30.10029,29.499069,26.800356,22.199135,15.899713,13.945851,18.009157,24.016138,29.86289,32.561981,33.188477,31.444586,30.481998,29.32679,26.563698,21.000097,15.83683,.84706485,1.1174712,1.3114311,1.230969,1.4221447,1.3993825,.90894228,.4877682,.66600162,.68377322,.52901256,.74876112,.34747857,-.97206283,-1.3474036,-.97349775,-.043344583,.50244874,-.67223614,-.96520174,-.17444465,-.27097771,-.28417352,-.34012297,.70545292,46.90686,2.8034608,8.9866066,21.979555,80.024246,118.89842,195.0556,197.28461,.70221502,1.3970774,.70201892,7.7048173,21.555784,10.066329,10.918882,27.445761,70.893936,192.05894,215.95836,137.32201,9.833848,6.8979249,3.9457016,8.3367977,19.092707,13.272211,12.523828,22.24527,37.690899,151.4239,90.94735,75.478729,17.666773,11.35374,6.4723902,5.316215,-7.0477257,.95200568,-1.0126982,-8.4624224,-16.818649,30.825623,37.156048,-25.220863,2.1957314,-3.3524055,4.2136474
3_6_89_0,2011,Total,3,India,6,Haryana,89,Palwal,13.104559,17.847586,23.808874,28.446568,33.600365,32.527145,31.040754,30.041771,29.46879,26.844168,22.269028,16.029417,14.03576,18.121939,24.118534,29.977438,32.710251,33.244766,31.405712,30.40624,29.30925,26.607712,21.09973,15.973026,.83366048,1.1160195,1.2972447,1.2093637,1.3850797,1.3953782,.90028024,.47882587,.6563285,.67431045,.51749784,.74763358,.33743587,-.97246236,-1.3468381,-.97380698,-.05022547,.48065493,-.6674611,-.94599682,-.18205675,-.26468891,-.30656856,-.37572274,.65014213,44.034004,2.5087578,8.7123442,21.365145,80.696503,122.67389,198.58138,194.27441,.68364507,1.2503613,.63527954,7.2141356,20.430305,9.2594147,10.295143,25.95434,69.826523,191.96082,214.88124,135.22482,9.5762615,6.3359442,3.6746609,7.6973863,17.992033,12.073427,11.55621,20.877691,36.586723,145.27969,87.633362,72.324883,16.776022,10.278707,5.9682932,5.2012115,-6.5523477,.80257124,-.76602423,-8.016674,-16.753386,29.645838,38.137981,-23.481808,2.3199079,-2.9131474,4.2005925
3_7_90_0,2011,Total,3,India,7,NCT Of Delhi,90,North West,12.9,17.416571,23.149712,27.900003,33.049713,32.166283,31.016573,30.166861,29.366859,26.700001,21.93314,15.816571,13.719688,17.634806,23.505976,29.459114,32.12405,32.818024,31.352987,30.535013,29.190962,26.387842,20.718132,15.596831,.8106429,1.1026353,1.3209052,1.2664812,1.3838468,1.3246353,.88733178,.52361923,.67764169,.68032008,.56258035,.75500029,.35476905,-.89089924,-1.3120877,-.98736227,-.096375085,.52511746,-.65529257,-.96103221,-.15206529,-.30563426,-.30590025,-.30136383,1.5508637,48.273769,4.0331411,9.3520155,20.385157,79.602432,126.68056,195.10692,198.17274,.75028795,1.4337171,1.4497122,10.068166,22.395348,12.142388,12.036899,27.286875,73.392357,192.84528,214.39882,132.44904,10.278671,6.5239577,4.7160988,10.420733,19.66608,16.288647,13.583331,22.510763,39.749916,152.36134,91.275307,75.009789,17.914385,10.483917,7.0589242,6.4334736,-7.2179809,1.8520482,-1.5840089,-7.4759316,-15.211356,37.259636,41.236713,-22.736013,2.0268042,-3.2285831,4.1678524
3_7_91_0,2011,Total,3,India,7,NCT Of Delhi,91,North,12.9,17.4,23.099997,27.9,33,32.099998,31.000002,30.200001,29.4,26.699997,21.9,15.8,13.718183,17.627272,23.49091,29.463638,32.090908,32.790909,31.345455,30.563635,29.200001,26.381817,20.709093,15.572727,.80545604,1.09469,1.318025,1.2737011,1.393788,1.330382,.88765603,.52270699,.68622798,.67530203,.55506599,.75929397,.35848495,-.88060498,-1.2975761,-.97696805,-.080909006,.51909196,-.66212201,-.97363603,-.159999,-.30181798,-.295757,-.29272699,1.6999998,49.5,3.9999998,9.6999998,20.699999,82.900002,126.19999,196.3,202.10001,.80000001,1.4999999,1.4,10.327271,22.9,12.136364,12.390909,27.636366,75.472725,195.95454,218.11818,136.72728,10.781817,6.7363639,4.6181808,10.756232,20.051252,16.315762,14.039518,22.839968,41.132607,155.24361,92.516693,77.450562,18.966326,10.820626,7.1983352,6.6493945,-7.4099994,1.8569691,-1.6309091,-7.6630292,-15.48939,38.165451,42.308491,-23.040613,2.181514,-3.376363,4.4684849
3_7_92_0,2011,Total,3,India,7,NCT Of Delhi,92,North East,12.9,17.4,23.1,27.899998,32.999996,32.099998,31,30.200001,29.4,26.699997,21.899998,15.800001,13.718182,17.627272,23.49091,29.463634,32.090908,32.790909,31.345457,30.563633,29.199997,26.381815,20.709091,15.572727,.80545592,1.09469,1.318025,1.2737011,1.393788,1.330382,.88765603,.52270693,.68622798,.67530203,.55506599,.75929397,.35848501,-.88060498,-1.2975761,-.97696799,-.080908999,.51909196,-.66212201,-.97363591,-.159999,-.30181801,-.29575697,-.29272699,1.7,49.5,4,9.6999998,20.700001,82.900002,126.20001,196.3,202.10001,.80000001,1.5,1.3999999,10.327271,22.9,12.136364,12.390909,27.636362,75.472725,195.95451,218.11818,136.72728,10.781817,6.7363629,4.6181808,10.756234,20.051252,16.315762,14.039517,22.839968,41.132607,155.24362,92.516693,77.450562,18.966326,10.820626,7.1983352,6.649395,-7.4099998,1.8569691,-1.6309091,-7.6630301,-15.489391,38.165451,42.308491,-23.040613,2.1815143,-3.376363,4.4684849
3_7_93_0,2011,Total,3,India,7,NCT Of Delhi,93,East,12.9,17.4,23.1,27.9,33,32.099998,31,30.200001,29.400003,26.700001,21.9,15.8,13.718184,17.627274,23.490908,29.463634,32.090912,32.790909,31.345455,30.563635,29.200001,26.381821,20.709091,15.572727,.8054561,1.09469,1.318025,1.2737011,1.3937881,1.3303819,.88765603,.52270699,.68622798,.67530203,.55506605,.75929403,.35848501,-.8806051,-1.2975761,-.97696799,-.080908999,.51909196,-.66212201,-.97363609,-.159999,-.30181801,-.295757,-.29272699,1.7,49.5,3.9999998,9.6999989,20.699999,82.900002,126.2,196.3,202.10001,.80000001,1.5,1.3999999,10.327271,22.9,12.136364,12.390909,27.636366,75.472733,195.95454,218.11818,136.72726,10.781817,6.7363625,4.6181808,10.756232,20.05125,16.315762,14.039518,22.839968,41.132607,155.24361,92.516701,77.450554,18.966326,10.820626,7.1983352,6.649395,-7.4099994,1.8569691,-1.6309091,-7.6630301,-15.489391,38.165455,42.308491,-23.040609,2.181514,-3.376363,4.4684849
3_7_94_0,2011,Total,3,India,7,NCT Of Delhi,94,New Delhi,12.900002,17.4,23.100002,27.9,33,32.099998,31,30.200003,29.4,26.700001,21.9,15.8,13.718183,17.627272,23.49091,29.463634,32.090908,32.790909,31.345455,30.563637,29.200001,26.381817,20.709093,15.572727,.80545604,1.09469,1.318025,1.2737011,1.3937881,1.330382,.88765609,.52270705,.68622798,.67530203,.55506605,.75929403,.35848501,-.88060498,-1.2975761,-.97696799,-.080908999,.51909196,-.66212201,-.97363603,-.15999901,-.30181801,-.295757,-.29272702,1.7000002,49.5,4,9.7000008,20.700001,82.899994,126.2,196.3,202.10002,.80000001,1.5,1.4000002,10.327272,22.9,12.136365,12.390909,27.636366,75.472733,195.95454,218.11818,136.72728,10.781817,6.7363639,4.6181808,10.756232,20.051254,16.315763,14.039518,22.839968,41.132607,155.24364,92.516701,77.450562,18.966328,10.820626,7.1983352,6.649395,-7.4099998,1.8569691,-1.6309092,-7.6630301,-15.489391,38.165455,42.308491,-23.040615,2.1815143,-3.3763635,4.4684854
3_7_95_0,2011,Total,3,India,7,NCT Of Delhi,95,Central,12.9,17.4,23.1,27.9,33,32.099998,31,30.200001,29.4,26.700001,21.9,15.8,13.718183,17.627272,23.49091,29.463634,32.090908,32.790909,31.345455,30.563635,29.200001,26.381817,20.709093,15.572727,.80545604,1.09469,1.318025,1.2737011,1.393788,1.330382,.88765603,.52270699,.68622798,.67530203,.55506599,.75929397,.35848504,-.88060498,-1.2975761,-.97696787,-.080908991,.51909196,-.66212201,-.97363603,-.159999,-.30181801,-.29575703,-.29272699,1.6999998,49.499996,4,9.6999998,20.699999,82.900002,126.19999,196.29997,202.09998,.80000001,1.5,1.3999999,10.327271,22.9,12.136362,12.390907,27.636362,75.472733,195.95451,218.11816,136.72728,10.781816,6.7363625,4.6181808,10.756232,20.05125,16.315762,14.039518,22.839968,41.132607,155.24361,92.516701,77.450554,18.966326,10.820626,7.1983342,6.6493945,-7.4099994,1.8569689,-1.6309091,-7.6630292,-15.48939,38.165451,42.308483,-23.040613,2.181514,-3.376363,4.4684844
3_7_96_0,2011,Total,3,India,7,NCT Of Delhi,96,West,12.900002,17.414129,23.142387,27.900003,33.042385,32.156513,31.01413,30.171743,29.37174,26.700003,21.928257,15.814129,13.719466,17.633696,23.503756,29.45978,32.119164,32.814026,31.351875,30.539228,29.192293,26.386955,20.716797,15.593279,.80987865,1.1014645,1.3204805,1.2675449,1.3853116,1.325482,.88737947,.52348477,.67890686,.67958069,.56147307,.75563306,.35531655,-.88938236,-1.3099493,-.98583072,-.094096184,.52422959,-.65629882,-.96288937,-.15323432,-.30507192,-.30440563,-.30009118,1.5728388,48.454449,4.0282583,9.4032907,20.431549,80.088333,126.60974,195.2827,198.75142,.75761294,1.4434839,1.4423869,10.106345,22.469706,12.141502,12.089061,27.338369,73.698898,193.30344,214.94685,133.07944,10.352809,6.5552545,4.7016706,10.470169,19.722836,16.292641,13.650551,22.559273,39.953655,152.78604,91.458229,75.369438,18.069387,10.53353,7.0794654,6.4652896,-7.2462745,1.8527731,-1.5909194,-7.5035005,-15.252324,37.393108,41.394642,-22.780895,2.0496004,-3.2503579,4.2121501
3_7_97_0,2011,Total,3,India,7,NCT Of Delhi,97,South West,12.901161,17.453411,23.25675,27.904646,33.155586,32.304352,31.051088,30.098982,29.301308,26.701162,22.00334,15.851089,13.72536,17.654402,23.542419,29.454664,32.196251,32.877254,31.36931,30.476448,29.174242,26.402084,20.739702,15.64841,.82157642,1.1188993,1.326625,1.2514502,1.3641709,1.3138714,.88692564,.52504903,.66012484,.69052178,.57740569,.74623382,.34716561,-.91268748,-1.341887,-1.0082473,-.12707546,.53705299,-.64166099,-.93556213,-.13625661,-.31295037,-.32617429,-.31929502,1.2390411,45.775173,4.0859203,8.6433954,19.766476,72.929604,127.56197,192.68898,190.20914,.64905649,1.2991291,1.5416538,9.515975,21.363754,12.130345,11.307281,26.58145,69.150734,186.54083,206.88599,123.84283,9.2545433,6.0984955,4.9053955,9.7171173,18.879545,16.198484,12.647513,21.841423,36.926228,146.51506,88.758308,70.073311,15.781394,9.8127155,6.7698636,5.9832225,-6.8272138,1.8315961,-1.4824344,-7.1087832,-14.667235,35.349972,39.018723,-22.14835,1.7154827,-2.9309678,3.5596924
3_7_98_0,2011,Total,3,India,7,NCT Of Delhi,98,South,12.943354,17.530062,23.360125,28.073416,33.216766,32.273411,31.043356,30.156645,29.443356,26.743355,22.030066,15.843355,13.816713,17.792805,23.719503,29.637051,32.295853,32.964325,31.388807,30.528162,29.25518,26.460642,20.835215,15.687024,.82383358,1.1047945,1.315136,1.2551322,1.4063308,1.3604103,.8968696,.50753009,.6775381,.67904526,.54383045,.75468469,.35388649,-.92041159,-1.3195156,-.97552341,-.06474974,.5118649,-.66645706,-.96995705,-.1660421,-.28815508,-.29037029,-.31308985,1.2664232,48.3727,3.4797077,9.3964958,21.263647,81.599266,122.99153,195.69298,199.93211,.75664228,1.4566424,1.0964963,9.184206,22.3127,11.233735,11.75631,27.565413,73.462502,194.25571,217.15642,136.948,10.360065,6.8151956,4.3265018,9.7010803,19.633627,14.987323,13.385485,22.591568,39.626057,153.59036,91.840233,76.58316,18.389925,11.06684,6.8837557,6.0668249,-7.2519412,1.4632024,-1.3634051,-8.0169859,-16.070515,34.944633,40.048763,-23.99264,2.1855874,-3.3713703,4.3569374
3_8_100_0,2011,Total,3,India,8,Rajasthan,100,Hanumangarh,12.991257,17.684397,24.103386,28.469383,34.602421,34.564751,32.585224,31.066427,29.450457,27.347363,23.084591,16.353605,13.780534,17.618603,23.828791,29.875362,33.59425,34.242424,32.41082,31.321745,30.035707,27.348909,21.582752,15.974924,.81084704,1.2678158,1.3998492,1.3044025,1.1887666,.95705622,.81441522,.6568355,.55213612,.80195093,.91177714,.73917681,.038574282,-1.1105387,-1.7430847,-1.2871472,-.82640922,.38168949,-.32273129,-.31663498,.05636292,-.68226892,-1.1028128,-.82190877,.17887552,22.117985,6.2301188,9.0525589,11.753632,27.942532,146.47958,114.39749,121.37654,.048905283,1.6949167,2.9196057,5.1069751,16.26796,8.9746065,10.076733,17.073704,34.651047,94.271973,79.796455,49.054424,2.9123907,4.6077743,6.8086104,5.1223617,16.592585,9.8951855,8.9891205,12.976652,17.276377,55.044682,42.376431,34.522427,3.1613772,5.404747,6.4884076,2.4682112,-4.9016457,2.7790046,-1.6602203,-.66428775,-5.7421165,25.681187,28.147642,-6.8566694,.29371265,-.85425889,-2.1277413
3_8_101_0,2011,Total,3,India,8,Rajasthan,101,Bikaner,13.736238,18.798862,25.142075,29.447273,35.195885,35.539764,33.247478,31.640465,29.221098,27.344774,23.931555,16.880171,14.694919,18.48385,25.120243,30.623055,34.324669,34.85141,32.986137,31.683413,30.626373,28.071903,22.452785,16.873838,.77345896,1.1412007,1.5010872,1.3825612,1.3347306,.828089,.97908413,.72462744,.78066123,.86990255,.98148447,.8533076,-.58629608,-1.4002094,-2.0555816,-1.2772925,-.89228672,.024131138,-.40332335,-.25591761,-.16961795,-.88720554,-1.6014931,-1.3911833,.14493988,14.323668,6.4887395,8.3774252,12.901579,14.218254,148.6823,77.225967,104.86564,.17316705,.14869444,.15343744,2.5130134,11.282176,6.4199262,13.437862,13.77815,29.743883,71.817078,51.88287,38.447735,2.1519654,3.3073599,4.4162555,3.0938225,12.706912,7.8093243,13.782309,11.776772,20.352043,59.006096,35.442986,32.726879,2.3860366,6.6646705,5.0975142,1.6779879,-4.2377415,1.778412,-3.6001749,2.9656456,-2.4167919,25.697268,24.948483,-6.2136192,.79089695,-.14518014,-2.3700497
3_8_102_0,2011,Total,3,India,8,Rajasthan,102,Churu,13.479149,18.298012,24.451748,28.826405,34.395168,34.245018,32.033714,30.548895,28.938755,27.028843,23.21417,16.65048,14.376248,18.238573,24.4837,30.176607,33.459717,33.953259,31.970978,30.717525,29.810495,27.410173,21.828802,16.490271,.7651,1.2327487,1.4258981,1.256808,1.2496386,.97175962,.88826764,.62807816,.66120368,.7719115,.83103281,.80510044,-.27669093,-1.3214161,-1.8320824,-1.2575183,-.5711965,.23833294,-.50137901,-.52888638,-.15069422,-.71494389,-1.2100338,-1.0385827,.14644061,22.326452,5.1709924,6.7457857,16.710175,27.133751,177.35809,107.84463,138.0345,.077847719,.59145081,.60734785,3.883975,14.536071,6.6019506,9.67062,19.692137,38.720146,107.67078,83.243706,55.821381,3.223171,4.8501725,5.357655,4.2471914,14.94361,8.0571461,10.051635,15.941452,19.596384,79.296028,45.48661,40.542057,3.8015921,8.5748129,5.7816401,2.6773448,-4.9357996,1.5156375,-1.7670875,-.21366943,-4.1535196,31.154936,36.140034,-8.5229511,.71381813,-1.1102132,-1.8807223
3_8_103_0,2011,Total,3,India,8,Rajasthan,103,Jhunjhunun,13.290731,17.802162,23.795853,28.169243,33.478298,33.152786,31.008884,29.682276,28.482708,26.424242,22.528854,16.303684,14.215037,17.955238,24.004431,29.582094,32.673241,33.138912,31.100201,29.857292,29.073851,26.657829,21.216192,16.203987,.75462228,1.1810795,1.3902894,1.2356539,1.2736986,1.0979533,.8782925,.54755801,.63264233,.70813507,.64146972,.81795061,-.095171608,-1.1941777,-1.6146866,-1.1189249,-.36234933,.31859371,-.57423794,-.71575218,-.23683633,-.51265943,-.80411196,-.77481318,.22559616,28.435383,3.8153722,5.2363801,19.018383,36.825584,177.87199,135.11407,159.00156,.12048261,.73476565,.24160495,4.3847117,15.783652,6.2557583,8.2326927,22.344,47.586369,139.25476,118.66118,74.669594,3.4934676,6.782424,5.4078083,4.8239889,15.530933,7.8726087,8.9264517,17.742388,22.237652,99.664948,58.68568,47.720325,4.9465518,12.110647,5.7684064,3.4907615,-5.190886,1.1007748,-1.1940479,-2.4149323,-6.8537526,31.482349,39.724319,-11.782916,1.0395619,-2.5158143,-.68699688
3_8_104_0,2011,Total,3,India,8,Rajasthan,104,Alwar,13.345875,17.855179,23.851154,28.364534,33.289967,32.540943,30.513958,29.348913,28.724163,26.63312,22.356537,16.40313,14.291924,18.176903,24.168188,29.785633,32.643566,33.026833,30.856953,29.59152,28.829157,26.45649,21.162716,16.246777,.77443969,1.1544647,1.2693121,1.1706612,1.2790452,1.2454485,.86084914,.45476237,.62522978,.65566462,.48913038,.79787529,.22425582,-1.0097569,-1.3410702,-.92858666,-.10221702,.40381515,-.58955967,-.79094237,-.19583076,-.24777564,-.38509503,-.48712823,.35961062,34.836044,1.8204589,4.8315649,19.435266,52.195255,158.49712,206.14018,180.22038,.34869277,.97504681,.35150602,4.7619357,15.927262,6.581635,8.1872149,23.005035,60.65731,194.40083,192.10674,110.03521,6.433547,7.7914901,2.8817565,5.0276308,14.745328,8.1244259,8.7487535,18.113878,32.593224,117.83228,79.671722,56.789452,10.114571,12.174603,3.697011,4.7900324,-4.8458447,.70540935,-.052574966,-4.9720411,-13.354016,18.241179,34.776302,-15.06303,2.4088013,-3.3629906,3.0456111
3_8_105_0,2011,Total,3,India,8,Rajasthan,105,Bharatpur,13.6679,18.439001,24.452475,29.146404,34.085506,32.832451,30.828592,29.648718,29.16724,27.105921,22.61953,16.6213,14.571028,18.672773,24.751789,30.585873,33.388523,33.654324,31.211367,29.919205,29.121943,26.858248,21.563957,16.557959,.79546756,1.1111585,1.2545629,1.1196425,1.2331542,1.3852226,.85687351,.42974555,.627056,.63217837,.4724704,.76879734,.25594056,-1.0183215,-1.3778217,-.95790499,-.09210626,.33012286,-.64128631,-.84432256,-.20468311,-.2460694,-.40090469,-.53749549,.33176544,31.375982,1.4059899,7.1818795,20.319969,84.171799,144.53247,222.20938,173.38663,.54907322,1.1298364,.3509571,4.5763593,15.268402,6.0984864,7.0997248,21.467882,65.983994,197.94798,217.78868,121.89447,8.5870972,7.1688271,2.3265483,4.5150108,13.376174,7.5875726,7.024869,16.974409,33.016403,121.13314,77.258728,56.694141,13.225287,10.692327,3.5126841,4.1322141,-4.5276394,.18790139,.21677797,-6.7184987,-16.975378,22.536238,44.562241,-14.484163,2.9482784,-2.4218507,3.5194244
3_8_106_0,2011,Total,3,India,8,Rajasthan,106,Dhaulpur,14.054837,19.032591,25.183992,29.80117,34.670399,33.156868,30.912121,29.623697,29.21413,27.316786,22.845928,16.881767,14.963084,19.16736,25.354065,31.185753,34.079971,34.156475,31.216137,29.816027,29.218855,27.146948,21.942198,16.960747,.76105732,1.0900329,1.2480304,1.0897952,1.140152,1.4936348,.86441779,.38790843,.58307999,.60768944,.42589009,.79531938,.15498845,-1.0878063,-1.4602258,-1.0318412,-.21219744,.15604649,-.63388115,-.81896424,-.30740175,-.32739237,-.52607584,-.70313245,.28868195,20.214205,1.2607011,7.6880164,18.879892,120.47773,160.53143,235.74324,171.0575,.6869272,1.2171708,.30624482,4.5438914,11.391639,5.7515984,5.721076,17.610853,71.936249,205.83876,226.45023,127.25056,11.584828,7.972188,2.3978782,4.2655282,9.8908825,7.3653316,4.9875426,13.966983,36.331806,118.9566,69.609451,54.92083,16.113436,11.831889,3.3865137,4.2824574,-3.5648015,-.33632293,.21853916,-6.1782374,-20.379906,30.017179,60.931339,-6.2109442,3.9644947,-2.2644215,3.2454221
3_8_107_0,2011,Total,3,India,8,Rajasthan,107,Karauli,14.189505,18.953606,24.948538,29.55134,34.246174,32.938999,30.284792,29.117285,28.794727,27.343763,23.002165,17.383204,15.168736,19.263435,25.285643,30.883104,33.710701,33.67775,30.715263,29.308508,28.836107,26.978022,22.015242,17.201752,.79943478,1.1550604,1.1947217,1.0347631,1.089564,1.2832417,.80402589,.39716691,.61447871,.61943358,.45504212,.78947359,.20477444,-1.0305066,-1.3020277,-.8719871,-.061732013,.27292916,-.5366469,-.69215846,-.18407561,-.20409925,-.4627693,-.63792229,.2,21.236633,.71388876,5.0658002,18.8032,71.735268,194.72354,273.91837,170.39465,.36730665,1.1184548,.19492927,3.0840268,9.9360094,4.4199576,5.7361712,18.548241,69.607742,238.85468,236.83875,114.54919,7.4560299,10.931672,1.4513839,2.9772968,9.4063454,5.5735388,5.0683813,14.997538,37.619007,120.95974,90.158867,48.140339,10.176735,15.611005,2.0577092,4.3383322,-3.0566936,-.046408314,.7851451,-4.5053129,-15.842539,10.561886,46.088058,-6.1462245,3.2632554,-4.0967216,2.993871
3_8_108_0,2011,Total,3,India,8,Rajasthan,108,Sawai Madhopur,14.722907,19.352024,25.357275,29.851345,34.375214,33.156921,30.162592,29.023043,28.75094,27.599092,23.468645,17.984587,15.752531,19.749681,25.700035,31.092316,33.956612,33.747864,30.59078,29.153713,28.932053,27.250998,22.449112,17.741711,.80066812,1.2088087,1.1753314,1.0041953,1.0323786,1.1632015,.75717705,.38763896,.60374165,.62314576,.46136642,.82191688,.1447847,-1.0293394,-1.2512964,-.80101007,-.052822832,.26294452,-.44676727,-.58235872,-.18306746,-.17093027,-.4969604,-.67707503,.13772106,22.23978,.4038581,2.463268,16.700958,57.1502,224.11784,296.55667,176.8502,.23772107,.87357193,.11523108,2.2393229,9.5354595,3.5973191,5.0034533,16.883125,78.008324,259.93781,235.44595,109.40272,6.7102618,14.311852,1.0148726,2.3372974,9.7038698,4.6482964,4.7421989,14.368459,47.691929,136.18538,111.15028,50.208118,8.7467079,21.224754,1.4099261,4.4083486,-2.6620116,.08612179,.83912724,-2.7743564,-16.307827,-4.1300082,35.616238,-4.1476607,3.6955445,-5.9639645,2.8989966
3_8_109_0,2011,Total,3,India,8,Rajasthan,109,Dausa,14.019454,18.562443,24.56942,29.077425,33.754845,32.89146,30.342758,29.119223,28.695459,27.096863,22.902763,17.20966,15.011788,18.918406,24.925055,30.423288,33.232658,33.387577,30.734606,29.311657,28.82501,26.840883,21.822355,17.008945,.78233719,1.1818839,1.2199843,1.0823342,1.145925,1.1955179,.79388869,.41484335,.60977209,.63204193,.4596903,.81105399,.19490825,-1.0197217,-1.3064368,-.84947759,-.063621998,.323809,-.51813734,-.66681409,-.18296622,-.19663113,-.4410485,-.5871343,.21754926,27.604469,.85775858,3.6057591,18.667397,53.676895,190.74316,248.75877,176.44971,.31489363,.90369463,.22548121,2.9374032,12.089581,4.8781161,7.2087698,20.467497,70.040482,227.38007,211.53581,108.12459,6.846611,10.110123,1.8299916,3.0280354,11.587681,5.9777207,7.1508412,16.484175,40.423363,120.95789,91.407951,51.645756,9.6212473,15.13584,2.4203548,4.1598649,-3.5964632,.30794534,.85858959,-3.6944168,-15.439447,5.7306485,34.836506,-9.1165476,3.3599944,-4.1069155,3.5288532
