id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,yieldvus_all,yieldvus_sel7,yieldvus_sel6,yieldvus_sel1,yieldvus_sel2,yieldvus_sel3,yieldvus_sel4,yieldvus_sel5,yieldp_all,yieldp_sel7,yieldp_sel6,yieldp_sel1,yieldp_sel2,yieldp_sel3,yieldp_sel4,yieldp_sel5
3_27_510_0,2011,Total,3,India,27,Maharashtra,510,Yavatmal,1.3,.8200000000000001,.59,.24,.33,.3,3.5,.34,1.4,1,2.4,.75,.44,.71,59.2,1.1
3_27_511_0,2011,Total,3,India,27,Maharashtra,511,Nanded,.74,.32,.2,.27,.39,.17,3.3,.37,2.3,.39,.8300000000000001,.8200000000000001,.54,.42,55,1.2
3_27_512_0,2011,Total,3,India,27,Maharashtra,512,Hingoli,1.1,,.21,.36,.47,.17,2.7,.41,2.3,,.86,1.1,.6900000000000001,.41,44.6,1.3
3_27_513_0,2011,Total,3,India,27,Maharashtra,513,Parbhani,1.2,,.2,.28,.47,.14,4.600000000000001,.46,2.7,,.84,.88,.62,.34,76.80000000000001,1.5
3_27_514_0,2011,Total,3,India,27,Maharashtra,514,Jalna,1.7,.55,.45,.3,.52,,4.800000000000001,.55,4.800000000000001,.67,1.9,.99,.66,,79.7,1.8
3_27_515_0,2011,Total,3,India,27,Maharashtra,515,Aurangabad,1.3,.73,.65,.25,.55,,4.7,.5700000000000001,3.6,.89,2.7,.9,.77,,78.2,1.8
3_27_516_0,2011,Total,3,India,27,Maharashtra,516,Nashik,.8100000000000001,.6800000000000001,.61,.19,.59,.35,4.3,.5,6.5,.8200000000000001,2.5,.84,.88,.85,71.5,1.6
3_27_517_0,2011,Total,3,India,27,Maharashtra,517,Thane,.78,.66,.72,.18,.58,.88,,.31,1.8,.8,3,.72,.67,2.1,,1
3_27_518_0,2011,Total,3,India,27,Maharashtra,518,Mumbai Suburban,,,,,,,,,,,,,,,,
3_27_519_0,2011,Total,3,India,27,Maharashtra,519,Mumbai,,,,,,,,,,,,,,,,
3_27_520_0,2011,Total,3,India,27,Maharashtra,520,Raigarh,1,.8200000000000001,.72,.21,.49,1.1,,,2.4,1,3,.84,.65,2.6,,
3_27_521_0,2011,Total,3,India,27,Maharashtra,521,Pune,1.2,.75,.61,.22,.44,.42,5.7,.52,15.9,.91,2.5,.7000000000000001,.79,1,96.30000000000001,1.7
3_27_522_0,2011,Total,3,India,27,Maharashtra,522,Ahmadnagar,.8300000000000001,.65,.6900000000000001,.2,.43,.3,4.5,.5,8,.79,2.9,.66,.74,.71,75.90000000000001,1.6
3_27_523_0,2011,Total,3,India,27,Maharashtra,523,Bid,1,.48,.24,.23,.33,.16,5.2,.4,6.9,.58,.99,.8100000000000001,.47,.38,86.40000000000001,1.3
3_27_524_0,2011,Total,3,India,27,Maharashtra,524,Latur,.7000000000000001,.34,.22,.28,.49,.16,3.7,.35,5.9,.41,.91,.87,.65,.38,61.7,1.1
3_27_525_0,2011,Total,3,India,27,Maharashtra,525,Osmanabad,.6,.42,.24,.24,.42,.21,4.4,.32,5.7,.51,.98,.75,.5700000000000001,.5,73,1
3_27_526_0,2011,Total,3,India,27,Maharashtra,526,Solapur,1.1,.5,.62,.19,.37,.05,5.2,.41,15,.61,2.6,.6,.64,.12,87.40000000000001,1.3
3_27_527_0,2011,Total,3,India,27,Maharashtra,527,Satara,1.2,1.1,.5600000000000001,.29,.8300000000000001,.77,5.100000000000001,.52,13.1,1.4,2.3,.9300000000000001,1.3,1.9,85.40000000000001,1.7
3_27_528_0,2011,Total,3,India,27,Maharashtra,528,Ratnagiri,.92,.62,.72,.32,.67,1.1,,,2.3,.75,3,1.3,.63,2.6,,
3_27_529_0,2011,Total,3,India,27,Maharashtra,529,Sindhudurg,1.1,.6900000000000001,.72,.29,.8300000000000001,1.1,,,2.6,.8300000000000001,3,1.2,.76,2.7,,
3_27_530_0,2011,Total,3,India,27,Maharashtra,530,Kolhapur,2.4,1.2,.6,.45,1.1,1.1,5,.74,30.1,1.4,2.5,1.6,1.8,2.5,84.40000000000001,2.4
3_27_531_0,2011,Total,3,India,27,Maharashtra,531,Sangli,1.2,.74,.5700000000000001,.19,.8300000000000001,.8200000000000001,5.300000000000001,.54,14.3,.89,2.4,.6,1.3,2,88.5,1.7
3_28_532_0,2011,Total,3,India,28,Andhra Pradesh,532,Adilabad,2.1,1.2,.98,.4,.5700000000000001,.98,5.100000000000001,.38,1.8,1.4,4.100000000000001,1.2,.8100000000000001,2.4,85,1.2
3_28_533_0,2011,Total,3,India,28,Andhra Pradesh,533,Nizamabad,1.9,1.5,1,.24,.8300000000000001,1.4,4.4,.37,4.3,1.9,4.2,.8100000000000001,1.3,3.4,73.60000000000001,1.2
3_28_534_0,2011,Total,3,India,28,Andhra Pradesh,534,Karimnagar,2.6,1.4,.99,.2,.5600000000000001,1.4,5.5,.35,3.3,1.7,4.100000000000001,.6900000000000001,.59,3.4,92.5,1.1
3_28_535_0,2011,Total,3,India,28,Andhra Pradesh,535,Medak,1.2,1.5,.4,.31,.38,1.2,4.800000000000001,.33,5.300000000000001,1.8,1.7,.97,.54,2.9,81.2,1.1
3_28_536_0,2011,Total,3,India,28,Andhra Pradesh,536,Hyderabad,,,,,,,,,,,,,,,,
3_28_537_0,2011,Total,3,India,28,Andhra Pradesh,537,Rangareddy,1.3,1.4,.55,.41,.47,1.1,4.7,.23,2.4,1.7,2.3,1.3,.54,2.7,78.60000000000001,.74
3_28_538_0,2011,Total,3,India,28,Andhra Pradesh,538,Mahbubnagar,.91,1.4,.32,.23,.33,1.1,5.100000000000001,.34,1.4,1.8,1.3,.74,.45,2.7,85.5,1.1
3_28_539_0,2011,Total,3,India,28,Andhra Pradesh,539,Nalgonda,1.7,.97,.45,.18,.5,1.4,4.9,,2.4,1.2,1.9,.59,.46,3.3,81.90000000000001,
3_28_540_0,2011,Total,3,India,28,Andhra Pradesh,540,Warangal,2.8,1.3,.89,.24,.5600000000000001,1.2,,,2.7,1.6,3.7,.75,.5,2.8,,
3_28_541_0,2011,Total,3,India,28,Andhra Pradesh,541,Khammam,2.6,1.2,1.4,.27,.58,1.3,5.600000000000001,,3.3,1.5,5.7,.8200000000000001,.52,3,94.40000000000001,
3_28_542_0,2011,Total,3,India,28,Andhra Pradesh,542,Srikakulam,.99,.92,1.4,.34,.53,.85,4.5,,3.1,1.1,5.800000000000001,1.4,.48,2.1,74.8,
3_28_543_0,2011,Total,3,India,28,Andhra Pradesh,543,Vizianagaram,1.2,.86,.88,.31,.48,.96,3.1,,4.9,1,3.6,1.2,.44,2.3,51.90000000000001,
3_28_544_0,2011,Total,3,India,28,Andhra Pradesh,544,Visakhapatnam,1.1,1.1,.71,.24,.53,.6,3,,10.8,1.4,2.9,.98,.5700000000000001,1.4,50.6,
3_28_545_0,2011,Total,3,India,28,Andhra Pradesh,545,East Godavari,1.5,1.8,1.7,.35,.26,1.5,5.4,,5.800000000000001,2.2,6.9,1.2,.24,3.6,89.90000000000001,
3_28_546_0,2011,Total,3,India,28,Andhra Pradesh,546,West Godavari,1.7,1.6,1.8,1.1,.33,1.4,6,,8.200000000000001,2,7.4,3.5,.31,3.5,101,
3_28_547_0,2011,Total,3,India,28,Andhra Pradesh,547,Krishna,2,1.9,1.9,1,1.1,1.5,5.5,,4.800000000000001,2.3,7.800000000000001,3.2,1,3.6,93,
3_28_548_0,2011,Total,3,India,28,Andhra Pradesh,548,Guntur,3.3,2.1,2.2,2,.75,1.4,5,,4.100000000000001,2.5,9,6.300000000000001,.8300000000000001,3.5,84.2,
3_28_549_0,2011,Total,3,India,28,Andhra Pradesh,549,Prakasam,1.4,1.9,1.6,.51,.66,1.5,4.600000000000001,,2.2,2.3,6.5,1.9,1.2,3.7,77.80000000000001,
3_28_550_0,2011,Total,3,India,28,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,1.6,2.4,1.7,.52,.59,1.6,5.5,,4.9,2.9,7.100000000000001,2.2,.74,3.8,92.80000000000001,
3_28_551_0,2011,Total,3,India,28,Andhra Pradesh,551,Y.S.R.,.85,.49,1.7,.47,.32,1,5,.27,1.4,.59,6.9,1.6,.63,2.4,83.5,.89
3_28_552_0,2011,Total,3,India,28,Andhra Pradesh,552,Kurnool,.9300000000000001,.5600000000000001,1.2,.65,.66,1.4,5.100000000000001,.16,1.9,.6900000000000001,5,2,1.3,3.3,85.7,.51
3_28_553_0,2011,Total,3,India,28,Andhra Pradesh,553,Anantapur,.29,.14,1.4,.24,.47,1.2,5.5,.28,.64,.17,5.600000000000001,.79,.88,2.9,91.7,.92
3_28_554_0,2011,Total,3,India,28,Andhra Pradesh,554,Chittoor,1.2,.66,1.4,.28,.35,1.3,5.100000000000001,,9.5,.8,5.800000000000001,1.1,.33,3,85,
3_29_555_0,2011,Total,3,India,29,Karnataka,555,Belgaum,.86,.49,.6,.32,.29,.51,5.100000000000001,.33,7,.6,2.5,1,.45,1.2,85,1.1
3_29_556_0,2011,Total,3,India,29,Karnataka,556,Bagalkot,.8300000000000001,.77,.71,.33,.19,1.2,6.2,.44,7.4,.9400000000000001,2.9,1,.3,2.9,104,1.4
3_29_557_0,2011,Total,3,India,29,Karnataka,557,Bijapur,.35,.42,.46,.27,.3,1.2,3.2,.27,1.5,.51,1.9,.85,.42,2.9,53.40000000000001,.89
3_29_558_0,2011,Total,3,India,29,Karnataka,558,Bidar,.64,.51,.28,.31,.35,.31,3.4,.39,2.6,.61,1.2,.97,.38,.75,56.90000000000001,1.3
3_29_559_0,2011,Total,3,India,29,Karnataka,559,Raichur,.73,.58,.5700000000000001,.32,.19,1.2,,.15,1.4,.71,2.4,1.1,.32,3,,.49
3_29_560_0,2011,Total,3,India,29,Karnataka,560,Koppal,.49,.47,.48,.15,.25,1.4,5.2,.14,1.1,.5700000000000001,2,.53,.3,3.4,86.5,.47
3_29_561_0,2011,Total,3,India,29,Karnataka,561,Gadag,.66,.31,.5,.26,.18,.6800000000000001,5.2,.18,1.1,.38,2.1,.8200000000000001,.22,1.6,86.40000000000001,.58
3_29_562_0,2011,Total,3,India,29,Karnataka,562,Dharwad,.91,.5700000000000001,.5600000000000001,.24,.37,.41,3.7,.27,1.4,.7000000000000001,2.3,.73,.55,1,61.8,.86
3_29_563_0,2011,Total,3,India,29,Karnataka,563,Uttara Kannada,2.3,1.2,.9500000000000001,.34,.29,.72,5.2,,2.7,1.5,3.9,1.1,.31,1.7,86.5,
3_29_564_0,2011,Total,3,India,29,Karnataka,564,Haveri,1.2,.54,.5700000000000001,.29,.3,.54,2.9,.2,1.8,.65,2.3,.91,.39,1.3,49.40000000000001,.66
3_29_565_0,2011,Total,3,India,29,Karnataka,565,Bellary,.77,.27,.5600000000000001,.31,.33,1.4,7.7,.32,1.9,.33,2.3,1,.54,3.4,129,1
3_29_566_0,2011,Total,3,India,29,Karnataka,566,Chitradurga,.67,.3,.36,.28,.5,.85,,.58,1.1,.37,1.5,1,.54,2,,1.9
3_29_567_0,2011,Total,3,India,29,Karnataka,567,Davanagere,1.4,.7000000000000001,.67,.49,.64,1.4,6.300000000000001,.28,3.1,.86,2.8,1.6,.67,3.4,106,.89
3_29_568_0,2011,Total,3,India,29,Karnataka,568,Shimoga,3.4,.92,.79,.38,.4,1,6,,3.9,1.1,3.3,1.4,.39,2.4,99.80000000000001,
3_29_569_0,2011,Total,3,India,29,Karnataka,569,Udupi,1.9,1.7,.73,,.42,.97,5.2,,2.5,2.1,3,,.43,2.3,86.40000000000001,
3_29_570_0,2011,Total,3,India,29,Karnataka,570,Chikmagalur,1.7,.8,.64,.39,.44,1,3.4,.33,2.2,.97,2.7,1.5,.5600000000000001,2.5,57,1.1
3_29_571_0,2011,Total,3,India,29,Karnataka,571,Tumkur,.78,.26,.47,.31,.64,1.1,5.2,,1.4,.32,1.9,1.2,.66,2.6,86.40000000000001,
3_29_572_0,2011,Total,3,India,29,Karnataka,572,Bangalore,.75,.38,.66,.58,.74,1.3,,,2.4,.46,2.7,2.3,.73,3.1,,
3_29_573_0,2011,Total,3,India,29,Karnataka,573,Mandya,1.2,.71,.37,.36,.36,1.3,7,,8.300000000000001,.86,1.5,1.4,.47,3.2,117,
3_29_574_0,2011,Total,3,India,29,Karnataka,574,Hassan,3.5,.54,.8300000000000001,.36,.34,1.1,6,,3.2,.66,3.4,1.4,.4,2.6,101,
3_29_575_0,2011,Total,3,India,29,Karnataka,575,Dakshina Kannada,5.2,,.4,,.33,.97,5.2,,3.4,,1.6,,.33,2.3,86.5,
3_29_576_0,2011,Total,3,India,29,Karnataka,576,Kodagu,5.600000000000001,.59,1.1,.31,.24,1,,,3.4,.72,4.5,1.3,.34,2.4,,
3_29_577_0,2011,Total,3,India,29,Karnataka,577,Mysore,1.1,.61,.8,.44,.48,1.3,6.800000000000001,,2.5,.74,3.3,1.7,.59,3,114,
3_29_578_0,2011,Total,3,India,29,Karnataka,578,Chamarajanagar,1,.47,.6,.24,.46,1.2,4.9,,4.100000000000001,.5700000000000001,2.5,.89,.5700000000000001,2.8,82.60000000000001,
3_29_579_0,2011,Total,3,India,29,Karnataka,579,Gulbarga,.5600000000000001,.53,.42,.3,.4,.96,3.1,.33,.98,.65,1.7,.97,.43,2.3,51.3,1.1
3_29_580_0,2011,Total,3,India,29,Karnataka,580,Yadgir,.5600000000000001,.53,.42,.3,.4,.96,3.1,.33,.98,.65,1.7,.97,.43,2.3,51.3,1.1
3_29_581_0,2011,Total,3,India,29,Karnataka,581,Kolar,.61,.59,.6800000000000001,.37,.77,.72,,,2.2,.72,2.8,1.5,.75,1.7,,
3_29_582_0,2011,Total,3,India,29,Karnataka,582,Chikkaballapura,.59,.5,.78,.35,.54,1.2,,,1.9,.6,3.2,1.4,.5600000000000001,2.9,,
3_29_583_0,2011,Total,3,India,29,Karnataka,583,Bangalore Rural,.96,.71,1.1,.5600000000000001,.78,1.7,5.2,,2.9,.87,4.7,2.3,.8,4.2,86.5,
3_29_584_0,2011,Total,3,India,29,Karnataka,584,Ramanagara,.96,.71,1.1,.5600000000000001,.78,1.7,5.2,,2.9,.87,4.7,2.3,.8,4.2,86.5,
3_2_23_0,2011,Total,3,India,2,Himachal Pradesh,23,Chamba,.5,,.63,.18,.42,.51,,.42,1.9,,2.6,.71,.4,1.2,,1.3
3_2_24_0,2011,Total,3,India,2,Himachal Pradesh,24,Kangra,.46,,.44,.13,.51,.63,.85,.39,1.6,,1.8,.5700000000000001,.54,1.5,14.3,1.3
3_2_25_0,2011,Total,3,India,2,Himachal Pradesh,25,Lahul & Spiti,4.2,,.55,,6.5,,,.33,8.6,,2.3,,5.600000000000001,,,1.1
3_2_26_0,2011,Total,3,India,2,Himachal Pradesh,26,Kullu,.51,.53,.65,.21,.41,.5700000000000001,,.4,2,.64,2.7,.84,.38,1.4,,1.3
3_2_27_0,2011,Total,3,India,2,Himachal Pradesh,27,Mandi,.44,.8200000000000001,.67,.23,.5600000000000001,.5600000000000001,,.23,1.6,1,2.8,.91,.59,1.4,,.73
3_2_28_0,2011,Total,3,India,2,Himachal Pradesh,28,Hamirpur,.32,,.44,.11,.33,.61,.63,.18,1.2,,1.8,.5,.32,1.5,10.5,.59
3_2_29_0,2011,Total,3,India,2,Himachal Pradesh,29,Una,.47,,.51,,.39,.9300000000000001,.98,.37,1.8,,2.1,,.43,2.2,16.5,1.2
3_2_30_0,2011,Total,3,India,2,Himachal Pradesh,30,Bilaspur,.35,,.47,,.26,.87,.48,.2,1.3,,1.9,,.31,2.1,8,.66
3_2_31_0,2011,Total,3,India,2,Himachal Pradesh,31,Solan,.53,,.58,,.37,1,.9300000000000001,.45,1.9,,2.4,,.34,2.5,15.6,1.4
3_2_32_0,2011,Total,3,India,2,Himachal Pradesh,32,Sirmaur,.54,.8200000000000001,.66,.18,.59,.5600000000000001,1.7,.41,2.3,1,2.7,.72,.53,1.4,28.9,1.3
3_2_33_0,2011,Total,3,India,2,Himachal Pradesh,33,Shimla,.4,.8200000000000001,.52,.38,.37,.41,.75,.24,1.6,1,2.2,1.5,.35,1,12.5,.79
3_2_34_0,2011,Total,3,India,2,Himachal Pradesh,34,Kinnaur,.55,,.55,.25,.75,.62,,.4,1.5,,2.3,1,.64,1.5,,1.3
3_30_585_0,2011,Total,3,India,30,Goa,585,North Goa,,,,,,,,,,,,,,,,
3_30_586_0,2011,Total,3,India,30,Goa,586,South Goa,,,,,,,,,,,,,,,,
3_31_587_0,2011,Total,3,India,31,Lakshadweep,587,Lakshadweep,,,,,,,,,,,,,,,,
3_32_588_0,2011,Total,3,India,32,Kerala,588,Kasaragod,3.8,,,.2,.51,.9,3.6,,2.1,,,.64,.78,2.2,60,
3_32_589_0,2011,Total,3,India,32,Kerala,589,Kannur,2.1,,,,.53,.77,10.7,,3.8,,,,.8100000000000001,1.9,180,
3_32_590_0,2011,Total,3,India,32,Kerala,590,Wayanad,2.3,,,.18,.5,1.1,,,3.6,,,.5600000000000001,.76,2.6,,
3_32_591_0,2011,Total,3,India,32,Kerala,591,Kozhikode,2.2,,,,.58,.5600000000000001,,,3.1,,,,.76,1.4,,
3_32_592_0,2011,Total,3,India,32,Kerala,592,Malappuram,2.6,,,,.5,.9,,,7.300000000000001,,,,.74,2.2,,
3_32_593_0,2011,Total,3,India,32,Kerala,593,Palakkad,1.4,.61,,.17,.54,1.1,5.100000000000001,,3.7,.74,,.5600000000000001,.75,2.6,86.2,
3_32_594_0,2011,Total,3,India,32,Kerala,594,Thrissur,1.4,,,,.6900000000000001,1.1,,,3.1,,,,1,2.5,,
3_32_595_0,2011,Total,3,India,32,Kerala,595,Ernakulam,2.2,,,,.47,.8200000000000001,,,9,,,,.71,2,,
3_32_596_0,2011,Total,3,India,32,Kerala,596,Idukki,2.1,,,.29,.55,1.1,5.300000000000001,,4.7,,,.9400000000000001,.8200000000000001,2.6,88.2,
3_32_597_0,2011,Total,3,India,32,Kerala,597,Kottayam,2.1,,,,.64,1.1,3.1,,8.9,,,,.87,2.7,51.8,
3_32_598_0,2011,Total,3,India,32,Kerala,598,Alappuzha,1.5,,,,.66,1.2,5.4,,4.800000000000001,,,,.87,3,89.80000000000001,
3_32_599_0,2011,Total,3,India,32,Kerala,599,Pathanamthitta,3.5,,,,.4,1.1,10.2,,17.6,,,,.78,2.7,171,
3_32_600_0,2011,Total,3,India,32,Kerala,600,Kollam,3.1,,,.25,.5,.92,,,15.6,,,1,.73,2.2,,
3_32_601_0,2011,Total,3,India,32,Kerala,601,Thiruvananthapuram,3.1,.8200000000000001,,,.45,1,,,16.6,1,,,.72,2.5,,
3_33_602_0,2011,Total,3,India,33,Tamil Nadu,602,Thiruvallur,1.9,3.3,.72,.51,.5700000000000001,1.5,6.300000000000001,,9.5,4,3,2.2,.48,3.5,106,
3_33_603_0,2011,Total,3,India,33,Tamil Nadu,603,Chennai,,,,,,,,,,,,,,,,
3_33_604_0,2011,Total,3,India,33,Tamil Nadu,604,Kancheepuram,1.9,3.2,,.62,.38,1.5,7.100000000000001,,5.100000000000001,3.9,,2.4,.35,3.6,119,
3_33_605_0,2011,Total,3,India,33,Tamil Nadu,605,Vellore,1.9,1.5,1.5,.4,.59,1.5,5.2,,12.7,1.8,6.100000000000001,1.5,.5700000000000001,3.5,86.80000000000001,
3_33_606_0,2011,Total,3,India,33,Tamil Nadu,606,Tiruvannamalai,1.9,1.3,1.4,.35,.44,1.3,5.800000000000001,,13.2,1.6,5.7,1.4,.42,3.1,96.60000000000001,
3_33_607_0,2011,Total,3,India,33,Tamil Nadu,607,Viluppuram,2.5,2.2,1.1,.29,.54,1.3,6.5,,21.7,2.7,4.7,1.2,.52,3.1,108,
3_33_608_0,2011,Total,3,India,33,Tamil Nadu,608,Salem,2.9,1.2,.91,.33,.54,1.7,5.300000000000001,,12.9,1.5,3.8,1.2,.47,4.2,89.30000000000001,
3_33_609_0,2011,Total,3,India,33,Tamil Nadu,609,Namakkal,4,1.4,1.3,.24,.75,1.9,7.800000000000001,,31,1.7,5.4,.77,.63,4.600000000000001,132,
3_33_610_0,2011,Total,3,India,33,Tamil Nadu,610,Erode,4.100000000000001,1.6,2,.33,1,1.9,6.7,,31,1.9,8.5,1.3,.92,4.600000000000001,113,
3_33_611_0,2011,Total,3,India,33,Tamil Nadu,611,The Nilgiris,9.9,1.2,,.45,.42,1.6,6.300000000000001,,15.6,1.4,,1.8,.33,3.8,106,
3_33_612_0,2011,Total,3,India,33,Tamil Nadu,612,Dindigul,1.7,2.4,1.5,.35,.62,1.7,7.7,,10.1,2.9,6.4,1.1,.58,4.2,129,
3_33_613_0,2011,Total,3,India,33,Tamil Nadu,613,Karur,1.7,2,1.4,.17,.45,1.7,5.600000000000001,,12.9,2.4,6,.55,.44,4.100000000000001,94.60000000000001,
3_33_614_0,2011,Total,3,India,33,Tamil Nadu,614,Tiruchirappalli,2,1.4,.9400000000000001,.14,.55,1.6,6.4,,9.5,1.7,3.9,.45,.53,3.9,108,
3_33_615_0,2011,Total,3,India,33,Tamil Nadu,615,Perambalur,2.3,7.4,.48,.43,1.3,2.6,10,,11,9,2,1.4,1.3,6.4,168,
3_33_616_0,2011,Total,3,India,33,Tamil Nadu,616,Ariyalur,1.9,1.6,.58,.45,.45,1.3,6.9,,13.6,1.9,2.4,1.5,.44,3.1,116,
3_33_617_0,2011,Total,3,India,33,Tamil Nadu,617,Cuddalore,1.8,2.2,.46,.46,.4,1,6.4,,16.3,2.7,1.9,1.9,.38,2.5,108,
3_33_618_0,2011,Total,3,India,33,Tamil Nadu,618,Nagapattinam,.7000000000000001,2.2,1.5,.5700000000000001,.19,.8300000000000001,4.100000000000001,,2.6,2.7,6.100000000000001,1.8,.17,2,69.3,
3_33_619_0,2011,Total,3,India,33,Tamil Nadu,619,Thiruvarur,.73,2.5,1.4,,.27,.8300000000000001,6.2,,2.4,3,6,,.25,2,104,
3_33_620_0,2011,Total,3,India,33,Tamil Nadu,620,Thanjavur,1.3,2.4,1.3,.58,.58,.96,6.100000000000001,,7.2,2.9,5.4,1.9,.55,2.3,101,
3_33_621_0,2011,Total,3,India,33,Tamil Nadu,621,Pudukkottai,1.3,1.2,1.6,.33,.46,.8,6.2,,8.9,1.5,6.7,1.2,.44,1.9,103,
3_33_622_0,2011,Total,3,India,33,Tamil Nadu,622,Sivaganga,1.1,.99,.87,.41,.43,.71,6.2,,7.600000000000001,1.2,3.6,1.5,.41,1.7,105,
3_33_623_0,2011,Total,3,India,33,Tamil Nadu,623,Madurai,1.7,1.5,.76,.3,.44,1.7,5.800000000000001,,8,1.8,3.2,1.1,.4,4,96.80000000000001,
3_33_624_0,2011,Total,3,India,33,Tamil Nadu,624,Theni,2.7,1.6,1.4,.75,1.1,2.1,7.9,,22.8,2,6,2.5,1,5.100000000000001,132,
3_33_625_0,2011,Total,3,India,33,Tamil Nadu,625,Virudhunagar,1.2,.85,1,.41,.46,1.2,6.300000000000001,,6.2,1,4.2,1.4,.39,2.9,105,
3_33_626_0,2011,Total,3,India,33,Tamil Nadu,626,Ramanathapuram,.67,1.2,1.2,.34,.35,.6900000000000001,6.2,,1.7,1.4,5,1.2,.33,1.7,103,
3_33_627_0,2011,Total,3,India,33,Tamil Nadu,627,Thoothukkudi,1.1,1.1,.9300000000000001,.55,.38,2,6.2,,5.300000000000001,1.3,3.9,2,.33,4.9,103,
3_33_628_0,2011,Total,3,India,33,Tamil Nadu,628,Tirunelveli,1.8,1.4,.91,.92,.44,1.7,5.600000000000001,,8.700000000000001,1.7,3.8,3,.4,4.100000000000001,94.60000000000001,
3_33_629_0,2011,Total,3,India,33,Tamil Nadu,629,Kanniyakumari,3,1.2,,,.36,1.9,6.100000000000001,,16,1.5,,,.35,4.5,102,
3_33_630_0,2011,Total,3,India,33,Tamil Nadu,630,Dharmapuri,3,1.7,1.2,.44,.44,1.6,5,,19.5,2.1,5.100000000000001,1.6,.43,3.9,84.30000000000001,
3_33_631_0,2011,Total,3,India,33,Tamil Nadu,631,Krishnagiri,3,1.7,1.2,.44,.44,1.6,5,,19.5,2.1,5.100000000000001,1.6,.43,3.9,84.30000000000001,
3_33_632_0,2011,Total,3,India,33,Tamil Nadu,632,Coimbatore,2.5,2.1,3.9,.17,.72,2.7,13.3,,15.3,2.6,16.1,.52,.9300000000000001,6.600000000000001,223,
3_33_633_0,2011,Total,3,India,33,Tamil Nadu,633,Tiruppur,3.3,1.9,3,.25,.87,2.3,10,,23.1,2.3,12.3,.92,.9300000000000001,5.600000000000001,168,
3_34_634_0,2011,Total,3,India,34,Puducherry,634,Yanam,,,,,,,,,,,,,,,,
3_34_635_0,2011,Total,3,India,34,Puducherry,635,Puducherry,,,,,,,,,,,,,,,,
3_34_636_0,2011,Total,3,India,34,Puducherry,636,Mahe,,,,,,,,,,,,,,,,
3_34_637_0,2011,Total,3,India,34,Puducherry,637,Karaikal,,,,,,,,,,,,,,,,
3_35_638_0,2011,Total,3,India,35,Andaman & Nicobar Islands,638,Nicobars,,,,,,,,,,,,,,,,
3_35_639_0,2011,Total,3,India,35,Andaman & Nicobar Islands,639,North  & Middle Andaman,,,,,,,,,,,,,,,,
3_35_640_0,2011,Total,3,India,35,Andaman & Nicobar Islands,640,South Andaman,,,,,,,,,,,,,,,,
3_3_35_0,2011,Total,3,India,3,Punjab,35,Gurdaspur,1.3,,.55,,.49,1.3,.39,1.3,3.6,,2.3,,.5,3.2,6.5,4
3_3_36_0,2011,Total,3,India,3,Punjab,36,Kapurthala,1.4,,1,,,1.6,.36,1.3,4,,4.2,,,3.8,6,4.2
3_3_37_0,2011,Total,3,India,3,Punjab,37,Jalandhar,1.4,,.8300000000000001,,1.1,1.6,.36,1.3,4,,3.5,,1,3.9,6,4.2
3_3_38_0,2011,Total,3,India,3,Punjab,38,Hoshiarpur,1.1,.9,.85,,.61,1.5,.32,1.1,3.5,1.1,3.5,,.67,3.5,5.4,3.7
3_3_39_0,2011,Total,3,India,3,Punjab,39,Shahid Bhagat Singh Nagar,1.4,,.9,,1,1.7,.37,1.3,4,,3.7,,1,4.100000000000001,6.2,4.100000000000001
3_3_40_0,2011,Total,3,India,3,Punjab,40,Fatehgarh Sahib,1.6,,.84,.23,1,1.8,.45,1.4,4.5,,3.5,1,1,4.4,7.5,4.7
3_3_41_0,2011,Total,3,India,3,Punjab,41,Ludhiana,1.6,,.96,,1.1,1.9,.36,1.4,4.4,,4,,.9300000000000001,4.5,6,4.4
3_3_42_0,2011,Total,3,India,3,Punjab,42,Moga,1.9,,,,.96,1.9,,1.7,5.100000000000001,,,,.86,4.7,,5.600000000000001
3_3_43_0,2011,Total,3,India,3,Punjab,43,Firozpur,2.2,,,.32,.88,1.6,.36,1.3,4,,,1,1,4,6,4.3
3_3_44_0,2011,Total,3,India,3,Punjab,44,Muktsar,3,,,,1.2,1.7,,1.5,4.4,,,,1.3,4,,4.7
3_3_45_0,2011,Total,3,India,3,Punjab,45,Faridkot,2,,,.23,1.2,1.8,,1.4,4.3,,,1,1,4.3,,4.4
3_3_46_0,2011,Total,3,India,3,Punjab,46,Bathinda,3.4,.62,,,.85,1.9,,1.4,4.4,.75,,,.88,4.5,,4.4
3_3_47_0,2011,Total,3,India,3,Punjab,47,Mansa,2.9,.8200000000000001,,.23,.77,1.7,,1.4,4.2,1,,1,.89,4.2,,4.5
3_3_48_0,2011,Total,3,India,3,Punjab,48,Patiala,1.6,,.72,,1.4,1.7,.48,1.4,4.4,,3,,1.2,4.2,8,4.600000000000001
3_3_49_0,2011,Total,3,India,3,Punjab,49,Amritsar,1.2,,.96,.23,.9400000000000001,1.2,.36,1.3,3.4,,4,1,.89,2.8,6,4.100000000000001
