id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,elev,rough,irr_all,ac_irr,irr_gw,irr_sw,lcrt
3_33_613_0,2011,Total,3,India,33,Tamil Nadu,613,Karur,163,61.8,22.3,20.2,18.5,3.8,0
3_33_614_0,2011,Total,3,India,33,Tamil Nadu,614,Tiruchirappalli,162,130,26.6,23,16.3,10.3,0
3_33_615_0,2011,Total,3,India,33,Tamil Nadu,615,Perambalur,130,59.2,13.8,12.3,9.5,4.2,0
3_33_616_0,2011,Total,3,India,33,Tamil Nadu,616,Ariyalur,58.8,21.8,21.9,19.7,14.3,7.600000000000001,0
3_33_617_0,2011,Total,3,India,33,Tamil Nadu,617,Cuddalore,39.90000000000001,31.5,51,37.8,28.4,22.6,0
3_33_618_0,2011,Total,3,India,33,Tamil Nadu,618,Nagapattinam,5.2,4.3,54.2,53.7,7.800000000000001,46.40000000000001,0
3_33_619_0,2011,Total,3,India,33,Tamil Nadu,619,Thiruvarur,12,8.700000000000001,54.6,54,5.7,48.90000000000001,0
3_33_620_0,2011,Total,3,India,33,Tamil Nadu,620,Thanjavur,33.5,18.9,52.40000000000001,47.90000000000001,9.9,42.40000000000001,0
3_33_621_0,2011,Total,3,India,33,Tamil Nadu,621,Pudukkottai,83.2,42.6,28.8,21.9,8.700000000000001,20.1,0
3_33_622_0,2011,Total,3,India,33,Tamil Nadu,622,Sivaganga,81.90000000000001,42.1,22.5,21.7,3.8,18.7,0
3_33_623_0,2011,Total,3,India,33,Tamil Nadu,623,Madurai,216,169,24.2,23.5,10.3,13.9,0
3_33_624_0,2011,Total,3,India,33,Tamil Nadu,624,Theni,566,352,21.7,17.2,17.7,4,0
3_33_625_0,2011,Total,3,India,33,Tamil Nadu,625,Virudhunagar,135,170,13.2,9.9,8.4,4.800000000000001,0
3_33_626_0,2011,Total,3,India,33,Tamil Nadu,626,Ramanathapuram,19.9,14.3,20,17.1,2.9,17.1,0
3_33_627_0,2011,Total,3,India,33,Tamil Nadu,627,Thoothukkudi,41.7,30.7,9.200000000000001,7.2,4.2,5,0
3_33_628_0,2011,Total,3,India,33,Tamil Nadu,628,Tirunelveli,225,316,16.4,13,6.7,9.700000000000001,0
3_33_629_0,2011,Total,3,India,33,Tamil Nadu,629,Kanniyakumari,216,318,20.6,17.4,2.3,18.3,0
3_33_630_0,2011,Total,3,India,33,Tamil Nadu,630,Dharmapuri,483,147,15.1,14.9,11.6,3.5,0
3_33_631_0,2011,Total,3,India,33,Tamil Nadu,631,Krishnagiri,656,199,8.5,8.300000000000001,6.5,2,0
3_33_632_0,2011,Total,3,India,33,Tamil Nadu,632,Coimbatore,512,320,15.3,15.3,9.4,5.9,0
3_33_633_0,2011,Total,3,India,33,Tamil Nadu,633,Tiruppur,372,254,35.9,34.3,21.1,14.8,0
3_34_634_0,2011,Total,3,India,34,Puducherry,634,Yanam,4.600000000000001,2.1,15.8,15.1,3.6,12.2,4.9
3_34_635_0,2011,Total,3,India,34,Puducherry,635,Puducherry,15.8,8.4,50.40000000000001,43.1,41.6,8.800000000000001,0
3_34_636_0,2011,Total,3,India,34,Puducherry,636,Mahe,21.6,5.7,3.2,3.2,1.6,1.6,0
3_34_637_0,2011,Total,3,India,34,Puducherry,637,Karaikal,3.7,1.6,48.2,48.2,5.300000000000001,42.90000000000001,0
3_35_638_0,2011,Total,3,India,35,Andaman & Nicobar Islands,638,Nicobars,82.80000000000001,78.10000000000001,.3,.3,0,.3,2.6
3_35_639_0,2011,Total,3,India,35,Andaman & Nicobar Islands,639,North  & Middle Andaman,66,64.8,.2,.2,0,.2,0
3_35_640_0,2011,Total,3,India,35,Andaman & Nicobar Islands,640,South Andaman,65.60000000000001,53.6,.1,.1,0,.1,0
3_3_35_0,2011,Total,3,India,3,Punjab,35,Gurdaspur,283,89.7,70.7,65.10000000000001,56.90000000000001,13.8,96.80000000000001
3_3_36_0,2011,Total,3,India,3,Punjab,36,Kapurthala,223,10,49.1,49,46.3,2.8,58.7
3_3_37_0,2011,Total,3,India,3,Punjab,37,Jalandhar,233,9.4,77.2,77.10000000000001,75.8,1.4,46.5
3_3_38_0,2011,Total,3,India,3,Punjab,38,Hoshiarpur,318,90.5,67,61.2,63.40000000000001,3.5,73.60000000000001
3_3_39_0,2011,Total,3,India,3,Punjab,39,Shahid Bhagat Singh Nagar,272,40,80.5,79.10000000000001,77.5,3,54
3_3_40_0,2011,Total,3,India,3,Punjab,40,Fatehgarh Sahib,268,6.7,93.30000000000001,93.2,91,2.3,70.40000000000001
3_3_41_0,2011,Total,3,India,3,Punjab,41,Ludhiana,246,12.5,77.5,77.5,73.10000000000001,4.5,81
3_3_42_0,2011,Total,3,India,3,Punjab,42,Moga,219,5.100000000000001,83.10000000000001,82.90000000000001,60.2,22.9,90.40000000000001
3_3_43_0,2011,Total,3,India,3,Punjab,43,Firozpur,191,9.4,73.60000000000001,72.60000000000001,37.9,35.7,43.3
3_3_44_0,2011,Total,3,India,3,Punjab,44,Muktsar,196,3.6,80.60000000000001,80.30000000000001,28.7,51.90000000000001,0
3_3_45_0,2011,Total,3,India,3,Punjab,45,Faridkot,203,6.2,57,56.90000000000001,20.9,36.1,7.800000000000001
3_3_46_0,2011,Total,3,India,3,Punjab,46,Bathinda,209,5.800000000000001,83.90000000000001,83.90000000000001,33.2,50.8,5.600000000000001
3_3_47_0,2011,Total,3,India,3,Punjab,47,Mansa,217,4.800000000000001,90.90000000000001,90.90000000000001,41.90000000000001,49.1,1.3
3_3_48_0,2011,Total,3,India,3,Punjab,48,Patiala,251,11.7,92,91.90000000000001,87.2,4.7,86.7
3_3_49_0,2011,Total,3,India,3,Punjab,49,Amritsar,229,6.5,75.8,75.8,59.40000000000001,16.4,100
3_3_50_0,2011,Total,3,India,3,Punjab,50,Tarn Taran,218,7.5,79.2,79.2,60.40000000000001,18.8,100
3_3_51_0,2011,Total,3,India,3,Punjab,51,Rupnagar,309,47.3,45.8,44.90000000000001,42.5,3.3,29.2
3_3_52_0,2011,Total,3,India,3,Punjab,52,Sahibzada Ajit Singh Nagar,314,44.1,60.1,59.3,57.3,2.8,90.40000000000001
3_3_53_0,2011,Total,3,India,3,Punjab,53,Sangrur,236,8.1,85.80000000000001,85.80000000000001,72,13.8,91.10000000000001
3_3_54_0,2011,Total,3,India,3,Punjab,54,Barnala,228,5,86.80000000000001,86.80000000000001,66.90000000000001,20,86.7
3_4_55_0,2011,Total,3,India,4,Chandigarh,55,Chandigarh,339,17,13.7,13,13.2,.5,77.10000000000001
3_5_56_0,2011,Total,3,India,5,Uttarakhand,56,Uttarkashi,3585,1435,.6000000000000001,.6000000000000001,0,.6000000000000001,0
3_5_57_0,2011,Total,3,India,5,Uttarakhand,57,Chamoli,3640,1493,.6000000000000001,.6000000000000001,0,.6000000000000001,0
3_5_58_0,2011,Total,3,India,5,Uttarakhand,58,Rudraprayag,2472,1149,1.1,1.1,0,1.1,0
3_5_59_0,2011,Total,3,India,5,Uttarakhand,59,Tehri Garhwal,1860,984,2.4,2.4,0,2.3,.1
3_5_60_0,2011,Total,3,India,5,Uttarakhand,60,Dehradun,1089,621,6.600000000000001,6.600000000000001,2,4.600000000000001,48.2
3_5_61_0,2011,Total,3,India,5,Uttarakhand,61,Garhwal,1153,553,2,2,.2,1.8,5.800000000000001
3_5_62_0,2011,Total,3,India,5,Uttarakhand,62,Pithoragarh,3326,1567,1.2,1.2,0,1.2,0
3_5_63_0,2011,Total,3,India,5,Uttarakhand,63,Bageshwar,2270,1159,1.7,1.6,0,1.7,0
3_5_64_0,2011,Total,3,India,5,Uttarakhand,64,Almora,1423,333,2.3,2.3,0,2.3,0
3_5_65_0,2011,Total,3,India,5,Uttarakhand,65,Champawat,1144,478,2.5,2.5,.3,2.2,0
3_5_66_0,2011,Total,3,India,5,Uttarakhand,66,Nainital,869,592,11.6,11.6,3,8.6,26
3_5_67_0,2011,Total,3,India,5,Uttarakhand,67,Udham Singh Nagar,225,20,50.90000000000001,50.8,41.2,9.700000000000001,1.1
3_5_68_0,2011,Total,3,India,5,Uttarakhand,68,Hardwar,302,94.5,43.2,41.8,33.7,9.600000000000001,83.5
3_6_69_0,2011,Total,3,India,6,Haryana,69,Panchkula,497,201,20.9,20.8,18.6,2.3,49.6
3_6_70_0,2011,Total,3,India,6,Haryana,70,Ambala,283,20.8,69.3,69.2,65.5,3.8,94.10000000000001
3_6_71_0,2011,Total,3,India,6,Haryana,71,Yamunanagar,300,47.40000000000001,69.60000000000001,69.5,61.7,7.9,89.2
3_6_72_0,2011,Total,3,India,6,Haryana,72,Kurukshetra,255,6.800000000000001,95.5,93.80000000000001,88,7.5,78.10000000000001
3_6_73_0,2011,Total,3,India,6,Haryana,73,Kaithal,238,4.800000000000001,85.90000000000001,84.7,52.40000000000001,33.4,100
3_6_74_0,2011,Total,3,India,6,Haryana,74,Karnal,245,7.2,93.60000000000001,92.90000000000001,80.10000000000001,13.5,84.80000000000001
3_6_75_0,2011,Total,3,India,6,Haryana,75,Panipat,232,4,88.30000000000001,82.40000000000001,68.8,19.5,84.60000000000001
3_6_76_0,2011,Total,3,India,6,Haryana,76,Sonipat,223,4.5,88.80000000000001,87.90000000000001,43.8,45,82.7
3_6_77_0,2011,Total,3,India,6,Haryana,77,Jind,228,3.1,77.90000000000001,77.80000000000001,32.8,45.1,62
3_6_78_0,2011,Total,3,India,6,Haryana,78,Fatehabad,216,5.7,95.7,95.5,34.4,61.3,0
3_6_79_0,2011,Total,3,India,6,Haryana,79,Sirsa,199,5.2,80.60000000000001,79.5,15.4,65.3,0
3_6_80_0,2011,Total,3,India,6,Haryana,80,Hisar,215,4.600000000000001,77.30000000000001,77,23.5,53.8,0
3_6_81_0,2011,Total,3,India,6,Haryana,81,Bhiwani,229,17.7,44,42.3,29.3,14.7,0
3_6_82_0,2011,Total,3,India,6,Haryana,82,Rohtak,220,1.9,81.90000000000001,81.5,31.4,50.5,30.2
3_6_83_0,2011,Total,3,India,6,Haryana,83,Jhajjar,218,3.9,78.80000000000001,78.10000000000001,41.90000000000001,37,11
3_6_84_0,2011,Total,3,India,6,Haryana,84,Mahendragarh,296,35.6,67.40000000000001,62.5,61.1,6.300000000000001,17.6
3_6_85_0,2011,Total,3,India,6,Haryana,85,Rewari,250,19.2,67.3,66.8,58.1,9.200000000000001,0
3_6_86_0,2011,Total,3,India,6,Haryana,86,Gurgaon,232,22.8,59.8,59.8,48.1,11.7,27.6
3_6_87_0,2011,Total,3,India,6,Haryana,87,Mewat,216,43.90000000000001,80.2,79.10000000000001,70.40000000000001,9.800000000000001,55.40000000000001
3_6_88_0,2011,Total,3,India,6,Haryana,88,Faridabad,208,23.7,77.10000000000001,74.90000000000001,52.8,24.3,54.40000000000001
3_6_89_0,2011,Total,3,India,6,Haryana,89,Palwal,192,3.3,98.90000000000001,98.5,72.5,26.4,47.6
3_7_90_0,2011,Total,3,India,7,NCT Of Delhi,90,North West,214,3.4,57.6,57.6,39.40000000000001,18.2,78.60000000000001
3_7_91_0,2011,Total,3,India,7,NCT Of Delhi,91,North,214,8.200000000000001,20,20,16.9,3.2,98.7
3_7_92_0,2011,Total,3,India,7,NCT Of Delhi,92,North East,208,1.6,28.3,28.3,25.3,2.9,29
3_7_93_0,2011,Total,3,India,7,NCT Of Delhi,93,East,205,2.4,6.5,6.5,6.300000000000001,.2,4.100000000000001
3_7_94_0,2011,Total,3,India,7,NCT Of Delhi,94,New Delhi,223,10.5,0,0,0,0,98.60000000000001
3_7_95_0,2011,Total,3,India,7,NCT Of Delhi,95,Central,222,12.7,0,0,0,0,83.30000000000001
3_7_96_0,2011,Total,3,India,7,NCT Of Delhi,96,West,215,4.2,37.1,37.1,32.9,4.2,100
3_7_97_0,2011,Total,3,India,7,NCT Of Delhi,97,South West,221,14.1,45.1,45.1,37.9,7.300000000000001,66.5
3_7_98_0,2011,Total,3,India,7,NCT Of Delhi,98,South,244,28.9,15.2,15.2,14.6,.6000000000000001,96.5
3_8_100_0,2011,Total,3,India,8,Rajasthan,100,Hanumangarh,193,10.7,32.3,30.3,2.2,30.2,0
3_8_101_0,2011,Total,3,India,8,Rajasthan,101,Bikaner,212,56.8,6,6,2.1,3.9,0
3_8_102_0,2011,Total,3,India,8,Rajasthan,102,Churu,267,40,1.7,1.7,1.6,.1,0
3_8_103_0,2011,Total,3,India,8,Rajasthan,103,Jhunjhunun,353,68.10000000000001,31.7,31.6,31.4,.2,18.3
3_8_104_0,2011,Total,3,India,8,Rajasthan,104,Alwar,324,91.2,53.90000000000001,51.6,52.40000000000001,1.5,16.7
3_8_105_0,2011,Total,3,India,8,Rajasthan,105,Bharatpur,202,28.3,55.90000000000001,55.5,54.3,1.6,28.9
3_8_106_0,2011,Total,3,India,8,Rajasthan,106,Dhaulpur,198,41.2,25.7,23.1,24.2,1.4,0
3_8_107_0,2011,Total,3,India,8,Rajasthan,107,Karauli,276,54.3,22.9,20.5,21.4,1.6,3.7
3_8_108_0,2011,Total,3,India,8,Rajasthan,108,Sawai Madhopur,264,50,19.9,19.7,18.8,1,49.7
3_8_109_0,2011,Total,3,India,8,Rajasthan,109,Dausa,298,47.90000000000001,41.8,41.5,41.5,.3,80.5
3_8_110_0,2011,Total,3,India,8,Rajasthan,110,Jaipur,391,62,32.4,32.4,32,.4,67.40000000000001
3_8_111_0,2011,Total,3,India,8,Rajasthan,111,Sikar,426,71.8,22.8,22.8,22.6,.2,29.5
3_8_112_0,2011,Total,3,India,8,Rajasthan,112,Nagaur,343,48.1,11.9,11.9,11.8,0,5.5
3_8_113_0,2011,Total,3,India,8,Rajasthan,113,Jodhpur,254,41.2,4.5,4.5,4.100000000000001,.4,2.2
3_8_114_0,2011,Total,3,India,8,Rajasthan,114,Jaisalmer,165,63.7,1.1,1.1,.2,.9,.5
3_8_115_0,2011,Total,3,India,8,Rajasthan,115,Barmer,155,64.8,3.9,3.9,3.7,.2,1.1
3_8_116_0,2011,Total,3,India,8,Rajasthan,116,Jalor,132,81.10000000000001,20.8,16.7,20.4,.4,6.600000000000001
3_8_117_0,2011,Total,3,India,8,Rajasthan,117,Sirohi,354,169,16.1,13.7,15.8,.3,26.1
3_8_118_0,2011,Total,3,India,8,Rajasthan,118,Pali,295,87.30000000000001,16.8,11.4,16.2,.6000000000000001,9.9
3_8_119_0,2011,Total,3,India,8,Rajasthan,119,Ajmer,417,61.40000000000001,12.5,11.9,11,1.5,70.8
3_8_120_0,2011,Total,3,India,8,Rajasthan,120,Tonk,304,27.1,20,19.6,17.3,2.6,99.5
3_8_121_0,2011,Total,3,India,8,Rajasthan,121,Bundi,294,70.3,26.6,24.3,15.9,10.6,33.9
3_8_122_0,2011,Total,3,India,8,Rajasthan,122,Bhilwara,429,64.3,14.4,10.4,12.1,2.3,95
3_8_123_0,2011,Total,3,India,8,Rajasthan,123,Rajsamand,627,114,5.100000000000001,2.9,4.9,.2,81.5
3_8_124_0,2011,Total,3,India,8,Rajasthan,124,Dungarpur,236,65.60000000000001,15.3,6.300000000000001,8.6,6.7,0
3_8_125_0,2011,Total,3,India,8,Rajasthan,125,Banswara,251,80.2,8.9,8,2.3,6.600000000000001,0
3_8_126_0,2011,Total,3,India,8,Rajasthan,126,Chittaurgarh,441,48,9.600000000000001,7.4,8.800000000000001,.8,66.90000000000001
3_8_127_0,2011,Total,3,India,8,Rajasthan,127,Kota,288,65.10000000000001,34.5,33.6,19,15.5,1.3
3_8_128_0,2011,Total,3,India,8,Rajasthan,128,Baran,319,62.7,34.6,34.4,23,11.6,0
3_8_129_0,2011,Total,3,India,8,Rajasthan,129,Jhalawar,365,51.40000000000001,23,19.3,20,3,0
3_8_130_0,2011,Total,3,India,8,Rajasthan,130,Udaipur,513,175,3.3,2.3,2.8,.5,49.2
3_8_131_0,2011,Total,3,India,8,Rajasthan,131,Pratapgarh,408,106,7.800000000000001,6.4,5.9,1.9,11.4
3_8_99_0,2011,Total,3,India,8,Rajasthan,99,Ganganagar,168,14.1,50.5,49.1,1.3,49.3,.1
3_9_132_0,2011,Total,3,India,9,Uttar Pradesh,132,Saharanpur,296,77.80000000000001,67,67,54.8,12.2,83.2
3_9_133_0,2011,Total,3,India,9,Uttar Pradesh,133,Muzaffarnagar,241,7.800000000000001,84,83.80000000000001,69.40000000000001,14.5,73
3_9_134_0,2011,Total,3,India,9,Uttar Pradesh,134,Bijnor,242,25,71.3,70.60000000000001,57.40000000000001,13.9,37.9
3_9_135_0,2011,Total,3,India,9,Uttar Pradesh,135,Moradabad,200,10,88.5,88.5,74,14.6,50.7
3_9_136_0,2011,Total,3,India,9,Uttar Pradesh,136,Rampur,192,11.6,78,77.90000000000001,69.60000000000001,8.4,6.600000000000001
3_9_137_0,2011,Total,3,India,9,Uttar Pradesh,137,Jyotiba Phule Nagar,206,8.700000000000001,81.40000000000001,81.30000000000001,72.7,8.700000000000001,92.2
3_9_138_0,2011,Total,3,India,9,Uttar Pradesh,138,Meerut,224,6.9,76,76,64.40000000000001,11.6,40.7
3_9_139_0,2011,Total,3,India,9,Uttar Pradesh,139,Baghpat,225,6,95.90000000000001,95.2,85.7,10.2,52.6
3_9_140_0,2011,Total,3,India,9,Uttar Pradesh,140,Ghaziabad,213,4.600000000000001,74.3,72.2,59.5,14.8,43.3
3_9_141_0,2011,Total,3,India,9,Uttar Pradesh,141,Gautam Buddha Nagar,200,6.5,78.7,76.10000000000001,56.3,22.4,33.2
3_9_142_0,2011,Total,3,India,9,Uttar Pradesh,142,Bulandshahr,199,6.600000000000001,82.10000000000001,81.60000000000001,64.2,17.9,42.8
3_9_143_0,2011,Total,3,India,9,Uttar Pradesh,143,Aligarh,185,4.9,86.30000000000001,85.5,67.8,18.5,40.7
3_9_144_0,2011,Total,3,India,9,Uttar Pradesh,144,Mahamaya Nagar,176,3.9,51,50.90000000000001,40.8,10.2,4.9
3_9_145_0,2011,Total,3,India,9,Uttar Pradesh,145,Mathura,180,5.9,76.10000000000001,76.10000000000001,45.90000000000001,30.2,38.2
3_9_146_0,2011,Total,3,India,9,Uttar Pradesh,146,Agra,165,14,55.2,53.90000000000001,48.6,6.600000000000001,5
3_9_147_0,2011,Total,3,India,9,Uttar Pradesh,147,Firozabad,161,6.5,78.10000000000001,74.40000000000001,66.40000000000001,11.7,0
3_9_148_0,2011,Total,3,India,9,Uttar Pradesh,148,Mainpuri,155,4,75.10000000000001,69.8,55.8,19.3,8.4
3_9_149_0,2011,Total,3,India,9,Uttar Pradesh,149,Budaun,171,10.7,80.60000000000001,80.60000000000001,44.6,36,94.5
3_9_150_0,2011,Total,3,India,9,Uttar Pradesh,150,Bareilly,175,9.5,85.7,81.40000000000001,51.90000000000001,33.8,9.800000000000001
3_9_151_0,2011,Total,3,India,9,Uttar Pradesh,151,Pilibhit,182,10.7,67.5,67.10000000000001,47,20.5,54.8
3_9_152_0,2011,Total,3,India,9,Uttar Pradesh,152,Shahjahanpur,156,8,82.80000000000001,82.7,53.3,29.6,41
3_9_153_0,2011,Total,3,India,9,Uttar Pradesh,153,Kheri,149,14,59,55.1,49.6,9.4,94.40000000000001
3_9_154_0,2011,Total,3,India,9,Uttar Pradesh,154,Sitapur,131,8.800000000000001,67.2,66.90000000000001,57.6,9.600000000000001,100
3_9_155_0,2011,Total,3,India,9,Uttar Pradesh,155,Hardoi,138,6.300000000000001,69.40000000000001,69.2,48.40000000000001,21,69.8
3_9_156_0,2011,Total,3,India,9,Uttar Pradesh,156,Unnao,123,5.7,55.3,55.2,44.1,11.2,51.2
3_9_157_0,2011,Total,3,India,9,Uttar Pradesh,157,Lucknow,122,5,60.90000000000001,60.90000000000001,46.90000000000001,14.1,100
3_9_158_0,2011,Total,3,India,9,Uttar Pradesh,158,Rae Bareli,113,4.100000000000001,52.1,51.8,34.8,17.3,73.3
3_9_159_0,2011,Total,3,India,9,Uttar Pradesh,159,Farrukhabad,148,6.4,58.8,58.40000000000001,51.5,7.300000000000001,59.5
3_9_160_0,2011,Total,3,India,9,Uttar Pradesh,160,Kannauj,142,5.100000000000001,76.90000000000001,73.7,66.40000000000001,10.5,2
3_9_161_0,2011,Total,3,India,9,Uttar Pradesh,161,Etawah,144,9.5,51.5,51,28.1,23.4,0
3_9_162_0,2011,Total,3,India,9,Uttar Pradesh,162,Auraiya,141,5.800000000000001,55.40000000000001,55.3,31.7,23.7,0
3_9_163_0,2011,Total,3,India,9,Uttar Pradesh,163,Kanpur Dehat,132,6.5,45,45,27.2,17.8,0
3_9_164_0,2011,Total,3,India,9,Uttar Pradesh,164,Kanpur Nagar,125,6.600000000000001,67.2,67,47.5,19.6,0
3_9_165_0,2011,Total,3,India,9,Uttar Pradesh,165,Jalaun,139,12,44.1,44.1,16.8,27.4,0
3_9_166_0,2011,Total,3,India,9,Uttar Pradesh,166,Jhansi,202,41,44.8,44.5,23.9,20.9,0
3_9_167_0,2011,Total,3,India,9,Uttar Pradesh,167,Lalitpur,364,40.90000000000001,41.7,36.6,21.7,20,0
3_9_168_0,2011,Total,3,India,9,Uttar Pradesh,168,Hamirpur,131,15.4,43.1,41.5,27,16.2,0
3_9_169_0,2011,Total,3,India,9,Uttar Pradesh,169,Mahoba,183,31.5,44,30.7,24.9,19.1,0
3_9_170_0,2011,Total,3,India,9,Uttar Pradesh,170,Banda,123,17.3,44.90000000000001,42.6,24.1,20.8,0
3_9_171_0,2011,Total,3,India,9,Uttar Pradesh,171,Chitrakoot,161,67.10000000000001,22.9,22.9,11.5,11.4,7.600000000000001
3_9_172_0,2011,Total,3,India,9,Uttar Pradesh,172,Fatehpur,113,6.4,47.40000000000001,43.7,44.5,2.8,0
3_9_173_0,2011,Total,3,India,9,Uttar Pradesh,173,Pratapgarh,99.40000000000001,5.5,68.2,59.8,39.3,28.9,53.40000000000001
3_9_174_0,2011,Total,3,India,9,Uttar Pradesh,174,Kaushambi,101,5.9,44.6,43.3,36.6,8,.1
3_9_175_0,2011,Total,3,India,9,Uttar Pradesh,175,Allahabad,102,18.6,49.7,49.5,27.3,22.4,32.5
3_9_176_0,2011,Total,3,India,9,Uttar Pradesh,176,Bara Banki,116,6.300000000000001,62.8,62.6,44.5,18.4,100
3_9_177_0,2011,Total,3,India,9,Uttar Pradesh,177,Faizabad,103,5.100000000000001,56.3,56.3,46.7,9.600000000000001,100
3_9_178_0,2011,Total,3,India,9,Uttar Pradesh,178,Ambedkar Nagar,88.80000000000001,3.8,80.2,80.2,71.40000000000001,8.800000000000001,100
3_9_179_0,2011,Total,3,India,9,Uttar Pradesh,179,Sultanpur,99.2,6.7,62,60.8,43.2,18.7,100
3_9_180_0,2011,Total,3,India,9,Uttar Pradesh,180,Bahraich,124,12.5,54,48.8,29.3,24.7,93.10000000000001
3_9_181_0,2011,Total,3,India,9,Uttar Pradesh,181,Shrawasti,130,19.3,40.3,37.7,33.4,6.9,88.80000000000001
3_9_182_0,2011,Total,3,India,9,Uttar Pradesh,182,Balrampur,118,26.2,33.6,33.4,25.3,8.300000000000001,82.10000000000001
3_9_183_0,2011,Total,3,India,9,Uttar Pradesh,183,Gonda,103,5.2,73,72.60000000000001,60.7,12.2,100
3_9_184_0,2011,Total,3,India,9,Uttar Pradesh,184,Siddharthnagar,90.40000000000001,4,69.60000000000001,65.40000000000001,43.1,26.5,86.90000000000001
3_9_185_0,2011,Total,3,India,9,Uttar Pradesh,185,Basti,88.80000000000001,3.8,90.5,90,78.7,11.8,100
3_9_186_0,2011,Total,3,India,9,Uttar Pradesh,186,Sant Kabir Nagar,81.60000000000001,2.7,92.30000000000001,91.5,72.8,19.5,100
3_9_187_0,2011,Total,3,India,9,Uttar Pradesh,187,Mahrajganj,93.10000000000001,7.4,78.5,75.90000000000001,57.3,21.2,82.10000000000001
3_9_188_0,2011,Total,3,India,9,Uttar Pradesh,188,Gorakhpur,78.7,4.100000000000001,89,88.2,69.60000000000001,19.4,100
3_9_189_0,2011,Total,3,India,9,Uttar Pradesh,189,Kushinagar,85,5.600000000000001,76.10000000000001,74,52.5,23.6,100
3_9_190_0,2011,Total,3,India,9,Uttar Pradesh,190,Deoria,73.8,4.4,47.5,45.7,34.5,13,100
3_9_191_0,2011,Total,3,India,9,Uttar Pradesh,191,Azamgarh,80.10000000000001,3.6,79.10000000000001,79.10000000000001,64.60000000000001,14.4,100
3_9_192_0,2011,Total,3,India,9,Uttar Pradesh,192,Mau,72.60000000000001,2.8,58.5,58.3,48.2,10.3,100
3_9_193_0,2011,Total,3,India,9,Uttar Pradesh,193,Ballia,63.2,4.800000000000001,62.7,61.8,40.8,21.9,100
3_9_194_0,2011,Total,3,India,9,Uttar Pradesh,194,Jaunpur,86,4,70.10000000000001,69.7,48.90000000000001,21.2,57.7
3_9_195_0,2011,Total,3,India,9,Uttar Pradesh,195,Ghazipur,70.2,4.4,68,68,41,27.1,76.3
3_9_196_0,2011,Total,3,India,9,Uttar Pradesh,196,Chandauli,140,92.60000000000001,57.7,56.3,25,32.6,34.8
3_9_197_0,2011,Total,3,India,9,Uttar Pradesh,197,Varanasi,79.80000000000001,4.100000000000001,47.3,46.6,35.7,11.6,5.9
3_9_198_0,2011,Total,3,India,9,Uttar Pradesh,198,Sant Ravidas Nagar (Bhadohi),86,3.9,63.90000000000001,63.1,41.5,22.4,0
3_9_199_0,2011,Total,3,India,9,Uttar Pradesh,199,Mirzapur,158,70.3,24.8,23.4,14.8,10,60
3_9_200_0,2011,Total,3,India,9,Uttar Pradesh,200,Sonbhadra,306,74.2,10.3,10.1,4.4,5.9,55.5
3_9_201_0,2011,Total,3,India,9,Uttar Pradesh,201,Etah,167,5.800000000000001,75.90000000000001,74.8,48.40000000000001,27.5,31.4
3_9_202_0,2011,Total,3,India,9,Uttar Pradesh,202,Kanshiram Nagar,166,7.5,80.30000000000001,79.7,46.40000000000001,34,99.80000000000001
