id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,bank_t,bank_slm,e_fin1,e_fin2,e_fin3,e_fin4,e_fin5,e_pr_fin1,e_pr_fin2,e_pr_fin3,e_pr_fin4,e_pr_fin5
3_24_492_0,2011,Urban,3,India,24,Gujarat,492,Surat,53.90000000000001,17.6,95.30000000000001,1.4,1.9,.5,.8,94.7,.9,1.9,.5,.7000000000000001
3_24_493_0,2011,Rural,3,India,24,Gujarat,493,Tapi,40.2,,84.2,7.100000000000001,5.100000000000001,.5,3.2,80.7,1.7,4.2,.5,2.7
3_24_493_0,2011,Total,3,India,24,Gujarat,493,Tapi,42.7,,93,2.6,2.6,.5,1.3,91.80000000000001,1.1,2.4,.5,1.1
3_24_493_0,2011,Urban,3,India,24,Gujarat,493,Tapi,66.3,40.40000000000001,95.30000000000001,1.4,1.9,.5,.8,94.7,.9,1.9,.5,.7000000000000001
3_25_494_0,2011,Rural,3,India,25,Daman & Diu,494,Diu,67.60000000000001,,85.2,11.4,2.4,.2,.8,83.90000000000001,8.4,2.4,.2,.8
3_25_494_0,2011,Total,3,India,25,Daman & Diu,494,Diu,75.90000000000001,,89.90000000000001,8,1.4,.4,.4,88.5,4,1.4,.4,.4
3_25_494_0,2011,Urban,3,India,25,Daman & Diu,494,Diu,84.30000000000001,,93.7,5.300000000000001,.5,.5,0,92.30000000000001,.4,.5,.5,0
3_25_495_0,2011,Rural,3,India,25,Daman & Diu,495,Daman,67.8,,80.90000000000001,8.9,7.100000000000001,1.9,1.2,79.80000000000001,7,7.100000000000001,1.9,1.2
3_25_495_0,2011,Total,3,India,25,Daman & Diu,495,Daman,63.2,,86.10000000000001,6.9,4.800000000000001,1.3,.9,84.90000000000001,4.7,4.800000000000001,1.3,.9
3_25_495_0,2011,Urban,3,India,25,Daman & Diu,495,Daman,62.40000000000001,,95.80000000000001,3.3,.5,.1,.3,94.30000000000001,.3,.5,.1,.3
3_26_496_0,2011,Rural,3,India,26,Dadra & Nagar Haveli,496,Dadra & Nagar Haveli,39.3,,70.40000000000001,9.600000000000001,15.1,1.5,3.4,69,2.6,14.8,1.5,3.1
3_26_496_0,2011,Total,3,India,26,Dadra & Nagar Haveli,496,Dadra & Nagar Haveli,56.7,,75.40000000000001,7.300000000000001,13.5,1.1,2.7,74,2.2,13.3,1.1,2.4
3_26_496_0,2011,Urban,3,India,26,Dadra & Nagar Haveli,496,Dadra & Nagar Haveli,73.10000000000001,,84.30000000000001,3.1,10.7,.5,1.4,82.7,1.5,10.7,.5,1.2
3_27_497_0,2011,Rural,3,India,27,Maharashtra,497,Nandurbar,29.6,,80.10000000000001,14.7,1.9,2.7,.6000000000000001,69.2,1.5,1.8,2.6,.6000000000000001
3_27_497_0,2011,Total,3,India,27,Maharashtra,497,Nandurbar,33.7,,83.30000000000001,9.800000000000001,4.100000000000001,1.7,1.1,76.40000000000001,1.5,4.100000000000001,1.7,1
3_27_497_0,2011,Urban,3,India,27,Maharashtra,497,Nandurbar,56.40000000000001,34.1,87.60000000000001,3,7.100000000000001,.4,1.8,86.10000000000001,1.6,7.100000000000001,.4,1.7
3_27_498_0,2011,Rural,3,India,27,Maharashtra,498,Dhule,38.3,,86.90000000000001,5.300000000000001,5.9,1.5,.4,80.40000000000001,2.6,5.800000000000001,1.5,.3
3_27_498_0,2011,Total,3,India,27,Maharashtra,498,Dhule,43.6,,88.60000000000001,3.9,5.4,1.6,.5,83.30000000000001,2.1,5.300000000000001,1.6,.4
3_27_498_0,2011,Urban,3,India,27,Maharashtra,498,Dhule,58.1,31.7,91.30000000000001,1.6,4.600000000000001,1.8,.7000000000000001,88,1.2,4.5,1.8,.6000000000000001
3_27_499_0,2011,Rural,3,India,27,Maharashtra,499,Jalgaon,46.40000000000001,,93.30000000000001,2.4,2.7,.8,.8,82.90000000000001,1.4,2.5,.8,.8
3_27_499_0,2011,Total,3,India,27,Maharashtra,499,Jalgaon,50.40000000000001,,93,2.2,3.1,.8,.9,85.90000000000001,1.6,3,.8,.8
3_27_499_0,2011,Urban,3,India,27,Maharashtra,499,Jalgaon,59.7,28.2,92.5,2.1,3.7,.9,.9,90,1.9,3.7,.8,.8
3_27_500_0,2011,Rural,3,India,27,Maharashtra,500,Buldana,61.7,,88.2,4.600000000000001,5.7,.8,.7000000000000001,79.80000000000001,2.7,5.5,.8,.6000000000000001
3_27_500_0,2011,Total,3,India,27,Maharashtra,500,Buldana,61.3,,88.10000000000001,3.7,6.5,.8,.9,81.7,2.3,6.4,.8,.8
3_27_500_0,2011,Urban,3,India,27,Maharashtra,500,Buldana,60,40.6,88,2.2,7.800000000000001,.8,1.2,85,1.6,7.800000000000001,.8,1.1
3_27_501_0,2011,Rural,3,India,27,Maharashtra,501,Akola,57,,92.7,3.3,2.5,.9,.5,80.40000000000001,1.2,2.3,.9,.4
3_27_501_0,2011,Total,3,India,27,Maharashtra,501,Akola,56.5,,91.5,3,3.5,1.4,.6000000000000001,84.10000000000001,1.7,3.4,1.3,.5
3_27_501_0,2011,Urban,3,India,27,Maharashtra,501,Akola,55.7,33.3,90.60000000000001,2.7,4.4,1.7,.7000000000000001,87,2.1,4.2,1.7,.5
3_27_502_0,2011,Rural,3,India,27,Maharashtra,502,Washim,63.6,,89.30000000000001,6.300000000000001,3.5,.5,.4,80.80000000000001,2.4,3.4,.5,.3
3_27_502_0,2011,Total,3,India,27,Maharashtra,502,Washim,62,,90.40000000000001,5.600000000000001,3.3,.4,.3,84.30000000000001,2.6,3.3,.4,.2
3_27_502_0,2011,Urban,3,India,27,Maharashtra,502,Washim,53.7,41.6,92.80000000000001,4,2.9,.1,.2,91.80000000000001,3.3,2.9,.1,.1
3_27_503_0,2011,Rural,3,India,27,Maharashtra,503,Amravati,52.5,,89.60000000000001,4.3,4.3,1.5,.3,77.30000000000001,1.8,4.2,1.4,.2
3_27_503_0,2011,Total,3,India,27,Maharashtra,503,Amravati,54.3,,91.60000000000001,2.9,3.9,1.3,.3,84.80000000000001,1.5,3.8,1.2,.2
3_27_503_0,2011,Urban,3,India,27,Maharashtra,503,Amravati,57.8,33.8,93.30000000000001,1.8,3.6,1.1,.3,91.10000000000001,1.3,3.6,1.1,.2
3_27_504_0,2011,Rural,3,India,27,Maharashtra,504,Wardha,67.2,,93.30000000000001,2.9,2.2,1,.6000000000000001,86.10000000000001,1.8,2.1,1,.4
3_27_504_0,2011,Total,3,India,27,Maharashtra,504,Wardha,68.3,,92.90000000000001,2.7,2.8,.9,.7000000000000001,87.40000000000001,1.9,2.8,.8,.6000000000000001
3_27_504_0,2011,Urban,3,India,27,Maharashtra,504,Wardha,70.90000000000001,50.7,92.30000000000001,2.3,3.9,.6000000000000001,.9,89.5,1.9,3.9,.6000000000000001,.8
3_27_505_0,2011,Rural,3,India,27,Maharashtra,505,Nagpur,66.3,,87.2,4.2,4.600000000000001,2.9,1.1,75.90000000000001,2.2,4.4,2.8,.8
3_27_505_0,2011,Total,3,India,27,Maharashtra,505,Nagpur,70.8,,89.7,1.9,4.100000000000001,2.9,1.3,84.60000000000001,1.2,4,2.8,1.1
3_27_505_0,2011,Urban,3,India,27,Maharashtra,505,Nagpur,73,57.8,90.5,1.2,4,2.9,1.4,87.40000000000001,.9,3.9,2.9,1.2
3_27_506_0,2011,Rural,3,India,27,Maharashtra,506,Bhandara,57.8,,83.60000000000001,4.5,7.7,3.1,1,73.7,3,7.5,3.1,.8
3_27_506_0,2011,Total,3,India,27,Maharashtra,506,Bhandara,60.5,,81.90000000000001,3.9,9.700000000000001,3.6,.9,74,2.8,9.5,3.5,.8
3_27_506_0,2011,Urban,3,India,27,Maharashtra,506,Bhandara,71.90000000000001,68.3,78,2.6,14,4.5,.8,74.7,2.2,13.9,4.5,.8
3_27_507_0,2011,Rural,3,India,27,Maharashtra,507,Gondiya,70.60000000000001,,90,4.4,3.5,1.6,.6000000000000001,81.40000000000001,2.8,3.4,1.5,.5
3_27_507_0,2011,Total,3,India,27,Maharashtra,507,Gondiya,70.10000000000001,,89.80000000000001,4.100000000000001,3.8,1.7,.5,82.2,2.8,3.7,1.7,.4
3_27_507_0,2011,Urban,3,India,27,Maharashtra,507,Gondiya,67.60000000000001,63.3,89.10000000000001,3.1,5,2.3,.5,85.80000000000001,2.7,4.9,2.2,.4
3_27_508_0,2011,Rural,3,India,27,Maharashtra,508,Gadchiroli,76.5,,82.40000000000001,11.7,2.8,1.8,1.3,71,4.100000000000001,2.6,1.7,1
3_27_508_0,2011,Total,3,India,27,Maharashtra,508,Gadchiroli,75.7,,84,10.3,2.8,1.5,1.3,74.2,3.7,2.6,1.5,1
3_27_508_0,2011,Urban,3,India,27,Maharashtra,508,Gadchiroli,70,48.40000000000001,90.7,4.7,2.7,.6000000000000001,1.3,87.10000000000001,2.1,2.5,.6000000000000001,1.3
3_27_509_0,2011,Rural,3,India,27,Maharashtra,509,Chandrapur,65.3,,86.7,4.9,6.5,1,.9,75.7,2.6,6.4,1,.7000000000000001
3_27_509_0,2011,Total,3,India,27,Maharashtra,509,Chandrapur,67.8,,88,4.100000000000001,6.100000000000001,.9,.9,80,2.4,6,.8,.8
3_27_509_0,2011,Urban,3,India,27,Maharashtra,509,Chandrapur,72.60000000000001,56.8,90.10000000000001,2.8,5.4,.6000000000000001,1,87.2,2.2,5.4,.6000000000000001,1
3_27_510_0,2011,Rural,3,India,27,Maharashtra,510,Yavatmal,57,,91.7,3.4,3.5,.9,.5,81.10000000000001,1.6,3.4,.8,.4
3_27_510_0,2011,Total,3,India,27,Maharashtra,510,Yavatmal,58.3,,92.30000000000001,2.8,3.7,.7000000000000001,.5,84.5,1.4,3.6,.7000000000000001,.4
3_27_510_0,2011,Urban,3,India,27,Maharashtra,510,Yavatmal,63.40000000000001,39.1,93.60000000000001,1.5,3.9,.5,.5,91.10000000000001,1.1,3.9,.5,.3
3_27_511_0,2011,Rural,3,India,27,Maharashtra,511,Nanded,44.5,,96.80000000000001,1.8,.7000000000000001,.4,.3,81.30000000000001,.4,.7000000000000001,.4,.3
3_27_511_0,2011,Total,3,India,27,Maharashtra,511,Nanded,47.2,,96.40000000000001,1.3,1.1,.9,.3,85.7,.4,1.1,.9,.3
3_27_511_0,2011,Urban,3,India,27,Maharashtra,511,Nanded,55.1,42.1,95.90000000000001,.5,1.8,1.5,.3,92,.5,1.8,1.5,.3
3_27_512_0,2011,Rural,3,India,27,Maharashtra,512,Hingoli,67.7,,93.30000000000001,3.1,1.8,.6000000000000001,1.1,77.10000000000001,1.9,1.7,.6000000000000001,.6000000000000001
3_27_512_0,2011,Total,3,India,27,Maharashtra,512,Hingoli,66.2,,88.90000000000001,3.8,4.3,1.6,1.4,74.90000000000001,2.4,4.2,1.6,1
3_27_512_0,2011,Urban,3,India,27,Maharashtra,512,Hingoli,56.90000000000001,43.40000000000001,76.40000000000001,5.600000000000001,11.2,4.5,2.3,68.8,3.7,11,4.4,2
3_27_513_0,2011,Rural,3,India,27,Maharashtra,513,Parbhani,62.7,,87.30000000000001,4.9,5.100000000000001,1.2,1.6,76.40000000000001,3,4.9,1.1,.9
3_27_513_0,2011,Total,3,India,27,Maharashtra,513,Parbhani,60.5,,91.30000000000001,3.2,3.9,.8,.9,82.2,1.8,3.7,.7000000000000001,.5
3_27_513_0,2011,Urban,3,India,27,Maharashtra,513,Parbhani,55.2,39.40000000000001,95.60000000000001,1.4,2.5,.3,.1,88.60000000000001,.6000000000000001,2.3,.3,0
3_27_514_0,2011,Rural,3,India,27,Maharashtra,514,Jalna,68.3,,85.7,4.800000000000001,5.2,2.5,1.7,79.40000000000001,2.4,5.100000000000001,2.5,1.4
3_27_514_0,2011,Total,3,India,27,Maharashtra,514,Jalna,66.60000000000001,,87.10000000000001,4.3,5.100000000000001,2.1,1.4,81.80000000000001,2.4,5,2.1,1.1
3_27_514_0,2011,Urban,3,India,27,Maharashtra,514,Jalna,58.5,43.1,90.60000000000001,3.1,4.9,.9,.5,88.10000000000001,2.5,4.9,.9,.4
3_27_515_0,2011,Rural,3,India,27,Maharashtra,515,Aurangabad,62.3,,91.60000000000001,3.3,3.3,1,.8,79.10000000000001,1.8,3.2,1,.7000000000000001
3_27_515_0,2011,Total,3,India,27,Maharashtra,515,Aurangabad,63.90000000000001,,93,2.3,3.1,.8,.8,86.80000000000001,1.4,3,.8,.7000000000000001
3_27_515_0,2011,Urban,3,India,27,Maharashtra,515,Aurangabad,65.90000000000001,45.1,94,1.6,2.9,.7000000000000001,.8,92.2,1.2,2.9,.7000000000000001,.7000000000000001
3_27_516_0,2011,Rural,3,India,27,Maharashtra,516,Nashik,58.90000000000001,,83.7,6.7,6.800000000000001,1.7,1.1,69.3,4.600000000000001,6.7,1.6,1
3_27_516_0,2011,Total,3,India,27,Maharashtra,516,Nashik,62.3,,85.2,3.5,8.800000000000001,1.4,1,77.7,2.5,8.6,1.4,.9
3_27_516_0,2011,Urban,3,India,27,Maharashtra,516,Nashik,66.60000000000001,29.7,86.30000000000001,1.4,10,1.3,1,83.2,1.1,9.800000000000001,1.3,.9
3_27_517_0,2011,Rural,3,India,27,Maharashtra,517,Thane,56,,89,4.2,4.2,1.8,.8,74.8,2.2,3.9,1.7,.6000000000000001
3_27_517_0,2011,Total,3,India,27,Maharashtra,517,Thane,74.3,,89.10000000000001,1.9,6,1.9,1.1,85.2,1.4,5.9,1.9,1
3_27_517_0,2011,Urban,3,India,27,Maharashtra,517,Thane,79.40000000000001,56.8,89.10000000000001,1.3,6.4,2,1.2,87.7,1.2,6.300000000000001,2,1.1
3_27_518_0,2011,Rural,3,India,27,Maharashtra,518,Mumbai Suburban,,,,,,,,,,,,
3_27_518_0,2011,Total,3,India,27,Maharashtra,518,Mumbai Suburban,86.10000000000001,,92.10000000000001,1.3,3.5,2.2,.9,90.5,1.1,3.4,2.2,.9
3_27_518_0,2011,Urban,3,India,27,Maharashtra,518,Mumbai Suburban,86.10000000000001,81.30000000000001,92.10000000000001,1.3,3.5,2.2,.9,90.5,1.1,3.4,2.2,.9
3_27_519_0,2011,Rural,3,India,27,Maharashtra,519,Mumbai,,,,,,,,,,,,
3_27_519_0,2011,Total,3,India,27,Maharashtra,519,Mumbai,87.80000000000001,,92.10000000000001,1.3,3.5,2.2,.9,90.5,1.1,3.4,2.2,.9
3_27_519_0,2011,Urban,3,India,27,Maharashtra,519,Mumbai,87.80000000000001,77.60000000000001,92.10000000000001,1.3,3.5,2.2,.9,90.5,1.1,3.4,2.2,.9
3_27_520_0,2011,Rural,3,India,27,Maharashtra,520,Raigarh,55.5,,89.10000000000001,3,4.9,1.4,1.6,74.10000000000001,1.4,4.7,1.3,1.4
3_27_520_0,2011,Total,3,India,27,Maharashtra,520,Raigarh,65.60000000000001,,86.2,2.8,8.1,1.2,1.8,75.2,1.7,7.800000000000001,1.1,1.6
3_27_520_0,2011,Urban,3,India,27,Maharashtra,520,Raigarh,83,60,81.80000000000001,2.4,13,.8,2,76.90000000000001,2,12.6,.8,1.9
3_27_521_0,2011,Rural,3,India,27,Maharashtra,521,Pune,75.40000000000001,,85.90000000000001,3.7,7.300000000000001,1.8,1.4,73.90000000000001,2.2,6.9,1.6,1.2
3_27_521_0,2011,Total,3,India,27,Maharashtra,521,Pune,80.80000000000001,,86.7,2.2,8,1.8,1.2,81.40000000000001,1.6,7.800000000000001,1.7,1.1
3_27_521_0,2011,Urban,3,India,27,Maharashtra,521,Pune,83.90000000000001,68.10000000000001,87,1.7,8.300000000000001,1.8,1.2,84.10000000000001,1.4,8.1,1.7,1.1
3_27_522_0,2011,Rural,3,India,27,Maharashtra,522,Ahmadnagar,70,,85.60000000000001,5.300000000000001,6.9,1,1.3,75.10000000000001,2.4,6.600000000000001,1,1.1
3_27_522_0,2011,Total,3,India,27,Maharashtra,522,Ahmadnagar,70.40000000000001,,85.60000000000001,3.7,8.6,.9,1.2,78,1.8,8.300000000000001,.9,1
3_27_522_0,2011,Urban,3,India,27,Maharashtra,522,Ahmadnagar,71.8,46.40000000000001,85.60000000000001,1.3,11.2,.9,1.1,82.40000000000001,.9,11.1,.9,1
3_27_523_0,2011,Rural,3,India,27,Maharashtra,523,Bid,66.2,,95.80000000000001,1.9,1.6,.4,.2,89.2,1.2,1.6,.4,.2
3_27_523_0,2011,Total,3,India,27,Maharashtra,523,Bid,65.5,,92.80000000000001,2,4.600000000000001,.3,.3,86.60000000000001,1.4,4.4,.3,.3
3_27_523_0,2011,Urban,3,India,27,Maharashtra,523,Bid,62.6,54.7,85,2.2,12.2,.1,.5,79.90000000000001,1.8,11.8,.1,.4
3_27_524_0,2011,Rural,3,India,27,Maharashtra,524,Latur,64.5,,93.30000000000001,3.8,2.1,.6000000000000001,.3,85.30000000000001,2.3,1.9,.5,.2
3_27_524_0,2011,Total,3,India,27,Maharashtra,524,Latur,64.40000000000001,,92.10000000000001,3,4.100000000000001,.6000000000000001,.2,85.30000000000001,1.8,4,.5,.2
3_27_524_0,2011,Urban,3,India,27,Maharashtra,524,Latur,64.2,57.5,89.80000000000001,1.6,8,.5,.1,85.30000000000001,.9,7.9,.5,.1
3_27_525_0,2011,Rural,3,India,27,Maharashtra,525,Osmanabad,68.90000000000001,,86.90000000000001,4.9,5.600000000000001,1.1,1.5,76.10000000000001,1.7,5.4,1.1,1.4
3_27_525_0,2011,Total,3,India,27,Maharashtra,525,Osmanabad,69.10000000000001,,86.90000000000001,4.4,5,1.8,1.9,77.7,1.8,4.800000000000001,1.8,1.8
3_27_525_0,2011,Urban,3,India,27,Maharashtra,525,Osmanabad,70,51.6,86.7,3.3,3.4,3.6,3,82,2,3.3,3.6,2.9
3_27_526_0,2011,Rural,3,India,27,Maharashtra,526,Solapur,72.40000000000001,,86,4.4,7.100000000000001,.8,1.7,76.2,3.3,6.9,.8,1.5
3_27_526_0,2011,Total,3,India,27,Maharashtra,526,Solapur,69.7,,87.40000000000001,3.4,7.100000000000001,.9,1.4,80.80000000000001,2.7,6.9,.8,1.2
3_27_526_0,2011,Urban,3,India,27,Maharashtra,526,Solapur,64,50.2,89,2.1,7,.9,1,86.60000000000001,1.8,7,.9,.9
3_27_527_0,2011,Rural,3,India,27,Maharashtra,527,Satara,79.60000000000001,,82.5,4.4,10,1.8,1.3,72.90000000000001,2.9,9.800000000000001,1.7,1.1
3_27_527_0,2011,Total,3,India,27,Maharashtra,527,Satara,79.80000000000001,,80.40000000000001,3.9,12.8,1.4,1.5,72.90000000000001,2.7,12.6,1.4,1.2
3_27_527_0,2011,Urban,3,India,27,Maharashtra,527,Satara,80.5,52.3,75.2,2.6,19.7,.6000000000000001,1.8,72.8,2.1,19.6,.6000000000000001,1.4
3_27_528_0,2011,Rural,3,India,27,Maharashtra,528,Ratnagiri,54.90000000000001,,86.60000000000001,4.100000000000001,6.5,1.6,1.3,72.60000000000001,2.8,6.300000000000001,1.4,1
3_27_528_0,2011,Total,3,India,27,Maharashtra,528,Ratnagiri,59.1,,84.90000000000001,4.2,8.300000000000001,1.4,1.1,73,3,8.1,1.3,1
3_27_528_0,2011,Urban,3,India,27,Maharashtra,528,Ratnagiri,82,38.1,78.60000000000001,4.9,15.1,.6000000000000001,.7000000000000001,74.40000000000001,3.7,15,.6000000000000001,.6000000000000001
3_27_529_0,2011,Rural,3,India,27,Maharashtra,529,Sindhudurg,61.40000000000001,,82.5,4.7,9.9,1.3,1.7,69.7,3.5,9.600000000000001,1.3,1.4
3_27_529_0,2011,Total,3,India,27,Maharashtra,529,Sindhudurg,63.5,,82.30000000000001,4.5,10.5,1.2,1.4,71,3.5,10.3,1.2,1.2
3_27_529_0,2011,Urban,3,India,27,Maharashtra,529,Sindhudurg,79.5,,81.30000000000001,3.7,13.6,.9,.5,77.40000000000001,3.4,13.5,.9,.4
3_27_530_0,2011,Rural,3,India,27,Maharashtra,530,Kolhapur,77.30000000000001,,78.7,4.4,12.5,2.1,2.3,71.2,3.1,12.2,2,2.1
3_27_530_0,2011,Total,3,India,27,Maharashtra,530,Kolhapur,75.3,,78.2,4,14.2,1.5,2.1,73.3,3.2,14,1.4,2
3_27_530_0,2011,Urban,3,India,27,Maharashtra,530,Kolhapur,70.90000000000001,51.1,77.7,3.5,16.2,.7000000000000001,1.9,75.7,3.3,16.1,.7000000000000001,1.8
3_27_531_0,2011,Rural,3,India,27,Maharashtra,531,Sangli,81.40000000000001,,76.60000000000001,4,16.1,1.3,2.1,66.8,3.2,15.6,1.2,1.9
3_27_531_0,2011,Total,3,India,27,Maharashtra,531,Sangli,78.7,,77.30000000000001,3.6,15.5,1.1,2.5,69.8,3,15.1,1,2.3
3_27_531_0,2011,Urban,3,India,27,Maharashtra,531,Sangli,70.8,48.3,78.5,3.1,14.5,.8,3.2,75,2.7,14.3,.8,3
3_28_532_0,2011,Rural,3,India,28,Andhra Pradesh,532,Adilabad,49.8,,83.30000000000001,11.3,2.3,2.1,1,77.2,4,2.2,2,.7000000000000001
3_28_532_0,2011,Total,3,India,28,Andhra Pradesh,532,Adilabad,53,,85.7,8.5,2.8,2.1,.9,80.80000000000001,3.1,2.7,2,.7000000000000001
3_28_532_0,2011,Urban,3,India,28,Andhra Pradesh,532,Adilabad,61.3,53.40000000000001,90.7,2.8,3.7,2.1,.7000000000000001,88.30000000000001,1.4,3.7,2,.6000000000000001
3_28_533_0,2011,Rural,3,India,28,Andhra Pradesh,533,Nizamabad,59.7,,85.60000000000001,6.100000000000001,2.8,2.9,2.6,82.2,2.8,2.8,2.8,2.4
3_28_533_0,2011,Total,3,India,28,Andhra Pradesh,533,Nizamabad,59.1,,86.60000000000001,5.7,2.7,2.9,2.1,83.7,2.9,2.6,2.9,1.9
3_28_533_0,2011,Urban,3,India,28,Andhra Pradesh,533,Nizamabad,56.8,50.8,89.80000000000001,4.2,2.2,3.3,.6000000000000001,88.2,3.2,2.1,3.2,.5
3_28_534_0,2011,Rural,3,India,28,Andhra Pradesh,534,Karimnagar,48.7,,89.40000000000001,5.800000000000001,1.8,2.3,.8,86.5,2.4,1.7,2.2,.6000000000000001
3_28_534_0,2011,Total,3,India,28,Andhra Pradesh,534,Karimnagar,52.2,,90,5.2,1.8,2.3,.8,87.40000000000001,2.4,1.8,2.2,.6000000000000001
3_28_534_0,2011,Urban,3,India,28,Andhra Pradesh,534,Karimnagar,63.5,57.7,92.5,2.8,1.9,2.3,.5,91.2,2.1,1.8,2.3,.4
3_28_535_0,2011,Rural,3,India,28,Andhra Pradesh,535,Medak,53,,85.30000000000001,8,2.6,2.7,1.4,82.2,2.4,2.5,2.7,1.3
3_28_535_0,2011,Total,3,India,28,Andhra Pradesh,535,Medak,53.7,,86.7,6.9,2.6,2.6,1.3,83.90000000000001,2.2,2.3,2.5,1.2
3_28_535_0,2011,Urban,3,India,28,Andhra Pradesh,535,Medak,56.1,50.7,92.10000000000001,2.7,2.4,2,.7000000000000001,90.10000000000001,1.6,1.5,2,.7000000000000001
3_28_536_0,2011,Rural,3,India,28,Andhra Pradesh,536,Hyderabad,,,,,,,,,,,,
3_28_536_0,2011,Total,3,India,28,Andhra Pradesh,536,Hyderabad,58.90000000000001,,90.40000000000001,3.8,2.7,2.4,.7000000000000001,86.10000000000001,3,2.6,2.4,.6000000000000001
3_28_536_0,2011,Urban,3,India,28,Andhra Pradesh,536,Hyderabad,58.90000000000001,42.8,90.40000000000001,3.8,2.7,2.4,.7000000000000001,86.10000000000001,3,2.6,2.4,.6000000000000001
3_28_537_0,2011,Rural,3,India,28,Andhra Pradesh,537,Rangareddy,56.90000000000001,,85.10000000000001,5.9,2.9,4.9,1.2,82.10000000000001,3.4,2.8,4.800000000000001,.9
3_28_537_0,2011,Total,3,India,28,Andhra Pradesh,537,Rangareddy,61.8,,86.30000000000001,4.100000000000001,2.9,5.9,.9,84,3,2.8,5.800000000000001,.7000000000000001
3_28_537_0,2011,Urban,3,India,28,Andhra Pradesh,537,Rangareddy,63.7,39.90000000000001,87.10000000000001,2.8,2.9,6.5,.6000000000000001,85.30000000000001,2.7,2.8,6.5,.6000000000000001
3_28_538_0,2011,Rural,3,India,28,Andhra Pradesh,538,Mahbubnagar,50.2,,83.7,7.800000000000001,2.9,3.1,2.5,80.40000000000001,2.9,2.8,3,1.5
3_28_538_0,2011,Total,3,India,28,Andhra Pradesh,538,Mahbubnagar,51.3,,84.90000000000001,7,3,2.9,2.2,81.60000000000001,2.9,2.9,2.8,1.3
3_28_538_0,2011,Urban,3,India,28,Andhra Pradesh,538,Mahbubnagar,58.1,46.1,90.2,3.5,3.5,2.1,.8,87.10000000000001,2.8,3.4,2,.5
3_28_539_0,2011,Rural,3,India,28,Andhra Pradesh,539,Nalgonda,47.40000000000001,,86.40000000000001,6,1.9,4.2,1.5,83.5,2,1.9,4.100000000000001,1.2
3_28_539_0,2011,Total,3,India,28,Andhra Pradesh,539,Nalgonda,49.40000000000001,,86.60000000000001,5.800000000000001,2,4.2,1.4,84,2.3,2,4.100000000000001,1.1
3_28_539_0,2011,Urban,3,India,28,Andhra Pradesh,539,Nalgonda,58.6,52.2,88.10000000000001,4.800000000000001,2.5,3.9,.7000000000000001,86.5,3.8,2.5,3.9,.4
3_28_540_0,2011,Rural,3,India,28,Andhra Pradesh,540,Warangal,44.3,,90.80000000000001,4.5,2.6,1.5,.6000000000000001,86.80000000000001,2,2.6,1.5,.5
3_28_540_0,2011,Total,3,India,28,Andhra Pradesh,540,Warangal,48.3,,91.2,3.9,2.7,1.6,.7000000000000001,87.90000000000001,1.8,2.6,1.6,.6000000000000001
3_28_540_0,2011,Urban,3,India,28,Andhra Pradesh,540,Warangal,59.2,44.7,92.40000000000001,2.2,2.7,1.9,.8,90.80000000000001,1.3,2.7,1.9,.6000000000000001
3_28_541_0,2011,Rural,3,India,28,Andhra Pradesh,541,Khammam,42.1,,83.40000000000001,9.800000000000001,1.8,3.1,1.9,78.90000000000001,3.1,1.7,3,1.5
3_28_541_0,2011,Total,3,India,28,Andhra Pradesh,541,Khammam,45.5,,85.80000000000001,7.600000000000001,1.6,3.6,1.5,82.10000000000001,2.8,1.5,3.5,1.2
3_28_541_0,2011,Urban,3,India,28,Andhra Pradesh,541,Khammam,57,50.40000000000001,90.7,3,1.1,4.600000000000001,.6000000000000001,88.90000000000001,2.2,1.1,4.5,.5
3_28_542_0,2011,Rural,3,India,28,Andhra Pradesh,542,Srikakulam,45.90000000000001,,88.40000000000001,5.9,2.8,2.3,.6000000000000001,83.80000000000001,2.5,2.8,2.3,.5
3_28_542_0,2011,Total,3,India,28,Andhra Pradesh,542,Srikakulam,48.1,,88.5,5.4,2.9,2.5,.7000000000000001,84.40000000000001,2.5,2.8,2.5,.6000000000000001
3_28_542_0,2011,Urban,3,India,28,Andhra Pradesh,542,Srikakulam,59.90000000000001,54.7,89,3.5,3.1,3.5,.9,86.90000000000001,2.5,3,3.5,.8
3_28_543_0,2011,Rural,3,India,28,Andhra Pradesh,543,Vizianagaram,53.90000000000001,,89.30000000000001,5.4,1.8,2.5,1,86.30000000000001,2,1.7,2.5,.9
3_28_543_0,2011,Total,3,India,28,Andhra Pradesh,543,Vizianagaram,54.1,,89.40000000000001,4.9,2,2.6,1,86.80000000000001,2.1,2,2.6,.9
3_28_543_0,2011,Urban,3,India,28,Andhra Pradesh,543,Vizianagaram,55.2,45.8,89.90000000000001,3.4,2.9,2.9,.9,88.40000000000001,2.2,2.9,2.9,.7000000000000001
3_28_544_0,2011,Rural,3,India,28,Andhra Pradesh,544,Visakhapatnam,41.7,,83.30000000000001,9.600000000000001,2.5,3.2,1.4,79.40000000000001,3.3,2.5,3.1,1.2
3_28_544_0,2011,Total,3,India,28,Andhra Pradesh,544,Visakhapatnam,51.90000000000001,,83.90000000000001,7.4,3.6,3.7,1.4,80.90000000000001,3.2,3.5,3.6,1.1
