id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,asset_t,asset_slm,no_asset_t,no_asset_slm,hou_own,lan_own,lan_gini,lan_mld
3_13_264_0,2011,Urban,3,India,13,Nagaland,264,Wokha,4.5,5.2,10.6,11.2,92.30000000000001,100,38.3,.269
3_13_265_0,2011,Rural,3,India,13,Nagaland,265,Dimapur,5.300000000000001,,12.4,,86.60000000000001,100,35.2,.246
3_13_265_0,2011,Total,3,India,13,Nagaland,265,Dimapur,7.9,,9.600000000000001,,73,79.80000000000001,54.6,1.333
3_13_265_0,2011,Urban,3,India,13,Nagaland,265,Dimapur,10.3,4.4,7.100000000000001,12.8,62.7,64.3,50,1.665
3_13_266_0,2011,Rural,3,India,13,Nagaland,266,Phek,.7000000000000001,,45.1,,100,100,38.3,.256
3_13_266_0,2011,Total,3,India,13,Nagaland,266,Phek,1.1,,41.40000000000001,,99.10000000000001,100,44.3,.36
3_13_266_0,2011,Urban,3,India,13,Nagaland,266,Phek,3.3,1.6,17,26.6,97.2,100,54.1,.532
3_13_267_0,2011,Rural,3,India,13,Nagaland,267,Tuensang,.2,,59.1,,100,100,46.6,.384
3_13_267_0,2011,Total,3,India,13,Nagaland,267,Tuensang,.5,,51.7,,96.80000000000001,99.60000000000001,45.40000000000001,.417
3_13_267_0,2011,Urban,3,India,13,Nagaland,267,Tuensang,2.3,,16.6,,86.2,98.30000000000001,33.9,.456
3_13_268_0,2011,Rural,3,India,13,Nagaland,268,Longleng,.1,,63.1,,100,100,32.5,.204
3_13_268_0,2011,Total,3,India,13,Nagaland,268,Longleng,.5,,57.1,,99.40000000000001,100,34.3,.218
3_13_268_0,2011,Urban,3,India,13,Nagaland,268,Longleng,2.6,,21.5,,95,100,28,.127
3_13_269_0,2011,Rural,3,India,13,Nagaland,269,Kiphire,.1,,66.5,,100,100,24.9,.131
3_13_269_0,2011,Total,3,India,13,Nagaland,269,Kiphire,.2,,58.6,,95.30000000000001,100,27.9,.177
3_13_269_0,2011,Urban,3,India,13,Nagaland,269,Kiphire,.8,,26.3,,89.40000000000001,100,31,.235
3_13_270_0,2011,Rural,3,India,13,Nagaland,270,Kohima,2.3,,23.9,,100,100,33.1,.217
3_13_270_0,2011,Total,3,India,13,Nagaland,270,Kohima,7.9,,14.5,,72.40000000000001,100,41.7,.331
3_13_270_0,2011,Urban,3,India,13,Nagaland,270,Kohima,13.6,7.2,4.800000000000001,8.1,47.3,100,48,.421
3_13_271_0,2011,Rural,3,India,13,Nagaland,271,Peren,.4,,46.1,,100,100,30.9,.164
3_13_271_0,2011,Total,3,India,13,Nagaland,271,Peren,1,,40.7,,100,100,34.1,.229
3_13_271_0,2011,Urban,3,India,13,Nagaland,271,Peren,4.5,,10.6,,100,100,46.1,.463
3_14_272_0,2011,Rural,3,India,14,Manipur,272,Senapati,.6000000000000001,,28.8,,100,100,30,.228
3_14_272_0,2011,Total,3,India,14,Manipur,272,Senapati,.8,,28,,100,100,30,.228
3_14_272_0,2011,Urban,3,India,14,Manipur,272,Senapati,3.5,,11.3,,,,,
3_14_273_0,2011,Rural,3,India,14,Manipur,273,Tamenglong,.3,,55.1,,97.2,100,39.5,.5510000000000001
3_14_273_0,2011,Total,3,India,14,Manipur,273,Tamenglong,.6000000000000001,,49.90000000000001,,97.2,100,39.5,.5510000000000001
3_14_273_0,2011,Urban,3,India,14,Manipur,273,Tamenglong,2.9,,17.5,,,,,
3_14_274_0,2011,Rural,3,India,14,Manipur,274,Churachandpur,2.5,,30.6,,92.60000000000001,100,55.7,.8200000000000001
3_14_274_0,2011,Total,3,India,14,Manipur,274,Churachandpur,3,,28.9,,92.60000000000001,100,55.7,.8200000000000001
3_14_274_0,2011,Urban,3,India,14,Manipur,274,Churachandpur,9.700000000000001,,4.100000000000001,,,,,
3_14_275_0,2011,Rural,3,India,14,Manipur,275,Bishnupur,1.2,,12,,95.2,100,41.2,.428
3_14_275_0,2011,Total,3,India,14,Manipur,275,Bishnupur,1.9,,10.9,,97,100,49.3,.637
3_14_275_0,2011,Urban,3,India,14,Manipur,275,Bishnupur,3.1,,9.1,,100,100,60.7,.893
3_14_276_0,2011,Rural,3,India,14,Manipur,276,Thoubal,.9,,12.7,,99,99,44.5,.704
3_14_276_0,2011,Total,3,India,14,Manipur,276,Thoubal,1.4,,11.1,,98.40000000000001,99.40000000000001,49.2,.787
3_14_276_0,2011,Urban,3,India,14,Manipur,276,Thoubal,2.3,,8.1,,97.7,100,53.90000000000001,.851
3_14_277_0,2011,Rural,3,India,14,Manipur,277,Imphal West,3.8,,6.7,,100,100,46,.5660000000000001
3_14_277_0,2011,Total,3,India,14,Manipur,277,Imphal West,8.6,,5,,94.10000000000001,95.90000000000001,67.10000000000001,1.214
3_14_277_0,2011,Urban,3,India,14,Manipur,277,Imphal West,11.5,,4,,90.30000000000001,93.30000000000001,76.2,1.335
3_14_278_0,2011,Rural,3,India,14,Manipur,278,Imphal East,2.6,,12.6,,94.10000000000001,93.90000000000001,58.1,1.326
3_14_278_0,2011,Total,3,India,14,Manipur,278,Imphal East,5.800000000000001,,8.9,,94.80000000000001,94.30000000000001,58.5,1.316
3_14_278_0,2011,Urban,3,India,14,Manipur,278,Imphal East,10.5,,3.6,,100,97.60000000000001,60.90000000000001,1.232
3_14_279_0,2011,Rural,3,India,14,Manipur,279,Ukhrul,.6000000000000001,,42.7,,100,100,51.7,.578
3_14_279_0,2011,Total,3,India,14,Manipur,279,Ukhrul,.7000000000000001,,39.8,,100,100,51.7,.578
3_14_279_0,2011,Urban,3,India,14,Manipur,279,Ukhrul,1.8,,21.4,,,,,
3_14_280_0,2011,Rural,3,India,14,Manipur,280,Chandel,1.1,,29,,100,100,42.6,.395
3_14_280_0,2011,Total,3,India,14,Manipur,280,Chandel,1.2,,28.6,,100,100,46.90000000000001,.5
3_14_280_0,2011,Urban,3,India,14,Manipur,280,Chandel,1.2,,25.5,,100,100,61.1,.6960000000000001
3_15_281_0,2011,Rural,3,India,15,Mizoram,281,Mamit,1.4,,34.2,,97.40000000000001,97.7,54.2,1.797
3_15_281_0,2011,Total,3,India,15,Mizoram,281,Mamit,2.3,,30.2,,94.40000000000001,94.60000000000001,57.7,1.836
3_15_281_0,2011,Urban,3,India,15,Mizoram,281,Mamit,6,,12.1,,82.60000000000001,82.60000000000001,69.8,1.863
3_15_282_0,2011,Rural,3,India,15,Mizoram,282,Kolasib,1.4,,23.9,,97.7,99.80000000000001,56.5,1.587
3_15_282_0,2011,Total,3,India,15,Mizoram,282,Kolasib,5.2,,18.6,,93.60000000000001,93.10000000000001,74.5,2.267
3_15_282_0,2011,Urban,3,India,15,Mizoram,282,Kolasib,8.300000000000001,,14.5,,90.30000000000001,87.80000000000001,87.2,2.547
3_15_283_0,2011,Rural,3,India,15,Mizoram,283,Aizawl,1.9,,16.5,,91.40000000000001,97.40000000000001,42.40000000000001,.889
3_15_283_0,2011,Total,3,India,15,Mizoram,283,Aizawl,14.4,,6.300000000000001,,77.40000000000001,83.7,76.40000000000001,1.959
3_15_283_0,2011,Urban,3,India,15,Mizoram,283,Aizawl,17.7,11.9,3.6,4.7,72.90000000000001,79.2,82.60000000000001,1.773
3_15_284_0,2011,Rural,3,India,15,Mizoram,284,Champhai,1.4,,23.4,,99.2,99.40000000000001,53.3,1.369
3_15_284_0,2011,Total,3,India,15,Mizoram,284,Champhai,3.6,,18.2,,95.90000000000001,96.40000000000001,57.2,1.444
3_15_284_0,2011,Urban,3,India,15,Mizoram,284,Champhai,6.800000000000001,,10.1,,90.2,91,60.7,1.488
3_15_285_0,2011,Rural,3,India,15,Mizoram,285,Serchhip,1.8,,15.5,,98.7,98.7,46,.521
3_15_285_0,2011,Total,3,India,15,Mizoram,285,Serchhip,3.9,,12.9,,97.7,98.40000000000001,56.1,1.183
3_15_285_0,2011,Urban,3,India,15,Mizoram,285,Serchhip,6,,10.3,,96.5,98.10000000000001,61.1,1.612
3_15_286_0,2011,Rural,3,India,15,Mizoram,286,Lunglei,1.2,,36.8,,90.30000000000001,94.2,37.3,.917
3_15_286_0,2011,Total,3,India,15,Mizoram,286,Lunglei,5.600000000000001,,24,,80.30000000000001,83.90000000000001,52.8,1.804
3_15_286_0,2011,Urban,3,India,15,Mizoram,286,Lunglei,11.4,,6.600000000000001,,65.10000000000001,68.2,75,2.88
3_15_287_0,2011,Rural,3,India,15,Mizoram,287,Lawngtlai,.5,,53.7,,99.7,100,51,.79
3_15_287_0,2011,Total,3,India,15,Mizoram,287,Lawngtlai,1.7,,46.6,,99.7,100,51,.79
3_15_287_0,2011,Urban,3,India,15,Mizoram,287,Lawngtlai,7.5,,11.6,,,,,
3_15_288_0,2011,Rural,3,India,15,Mizoram,288,Saiha,.4,,50,,99.10000000000001,99.10000000000001,40.7,.581
3_15_288_0,2011,Total,3,India,15,Mizoram,288,Saiha,3,,32.6,,88.5,88.60000000000001,51.3,1.356
3_15_288_0,2011,Urban,3,India,15,Mizoram,288,Saiha,6.4,,8.9,,56.90000000000001,57.2,80.10000000000001,3.071
3_16_289_0,2011,Rural,3,India,16,Tripura,289,West Tripura,.6000000000000001,,25.7,,95.60000000000001,94.60000000000001,62,.995
3_16_289_0,2011,Total,3,India,16,Tripura,289,West Tripura,2.5,,18.8,,87.90000000000001,88.2,68.8,1.249
3_16_289_0,2011,Urban,3,India,16,Tripura,289,West Tripura,5.2,2.3,8.9,15.9,67.5,71.2,63.7,.852
3_16_290_0,2011,Rural,3,India,16,Tripura,290,South Tripura,.3,,34.3,,94.7,97.90000000000001,53.40000000000001,.637
3_16_290_0,2011,Total,3,India,16,Tripura,290,South Tripura,.6000000000000001,,30.8,,92,95.90000000000001,55.6,.727
3_16_290_0,2011,Urban,3,India,16,Tripura,290,South Tripura,2.3,2.1,11.7,10.7,58.8,71.2,66.40000000000001,1.031
3_16_291_0,2011,Rural,3,India,16,Tripura,291,Dhalai,.3,,47.40000000000001,,100,100,47.8,.431
3_16_291_0,2011,Total,3,India,16,Tripura,291,Dhalai,.4,,43.90000000000001,,99.2,100,49.5,.474
3_16_291_0,2011,Urban,3,India,16,Tripura,291,Dhalai,1.4,.7000000000000001,18.6,20.9,88.5,99.60000000000001,47.3,.412
3_16_292_0,2011,Rural,3,India,16,Tripura,292,North Tripura,.4,,44.2,,97.2,97,58.2,.836
3_16_292_0,2011,Total,3,India,16,Tripura,292,North Tripura,.8,,39.1,,94.90000000000001,94.40000000000001,60.90000000000001,.972
3_16_292_0,2011,Urban,3,India,16,Tripura,292,North Tripura,2.7,2,16.6,19.3,76.10000000000001,72.90000000000001,63.7,1.114
3_17_293_0,2011,Rural,3,India,17,Meghalaya,293,West Garo Hills,.6000000000000001,,37.6,,100,100,37.6,.267
3_17_293_0,2011,Total,3,India,17,Meghalaya,293,West Garo Hills,1.9,,34.5,,98,98,41.3,.392
3_17_293_0,2011,Urban,3,India,17,Meghalaya,293,West Garo Hills,11.8,9.5,10.1,15.1,77,77,63,.9290000000000001
3_17_294_0,2011,Rural,3,India,17,Meghalaya,294,East Garo Hills,.3,,38.7,,100,100,46.1,.385
3_17_294_0,2011,Total,3,India,17,Meghalaya,294,East Garo Hills,1,,35.3,,99.60000000000001,99.60000000000001,48.5,.506
3_17_294_0,2011,Urban,3,India,17,Meghalaya,294,East Garo Hills,4.9,8.9,13.7,12.4,97.5,97.5,52.7,.8020000000000001
3_17_295_0,2011,Rural,3,India,17,Meghalaya,295,South Garo Hills,.5,,42,,100,100,41.7,.35
3_17_295_0,2011,Total,3,India,17,Meghalaya,295,South Garo Hills,.8,,39.7,,98.80000000000001,98.80000000000001,45,.477
3_17_295_0,2011,Urban,3,India,17,Meghalaya,295,South Garo Hills,3.9,2.7,19.1,21.1,83.90000000000001,83.90000000000001,65.10000000000001,.864
3_17_296_0,2011,Rural,3,India,17,Meghalaya,296,West Khasi Hills,.2,,52.1,,98.80000000000001,98.80000000000001,47.7,.798
3_17_296_0,2011,Total,3,India,17,Meghalaya,296,West Khasi Hills,.3,,50.2,,97.90000000000001,97.90000000000001,52.2,.924
3_17_296_0,2011,Urban,3,India,17,Meghalaya,296,West Khasi Hills,1.5,2.4,34.9,18.2,91.80000000000001,91.80000000000001,80.80000000000001,1.685
3_17_297_0,2011,Rural,3,India,17,Meghalaya,297,Ribhoi,.8,,32.7,,91.2,92.80000000000001,61,1.244
3_17_297_0,2011,Total,3,India,17,Meghalaya,297,Ribhoi,.9,,31.6,,89.80000000000001,92.40000000000001,62.2,1.305
3_17_297_0,2011,Urban,3,India,17,Meghalaya,297,Ribhoi,1.6,,19.2,,69.90000000000001,86.60000000000001,74.8,1.845
3_17_298_0,2011,Rural,3,India,17,Meghalaya,298,East Khasi Hills,.9,,50.6,,85.2,85.2,62,1.732
3_17_298_0,2011,Total,3,India,17,Meghalaya,298,East Khasi Hills,5.600000000000001,,29.8,,65.40000000000001,75.60000000000001,76.10000000000001,2.465
3_17_298_0,2011,Urban,3,India,17,Meghalaya,298,East Khasi Hills,10.9,3.9,6.7,5.9,39.8,63.3,65.90000000000001,1.532
3_17_299_0,2011,Rural,3,India,17,Meghalaya,299,Jaintia Hills,.7000000000000001,,43.7,,93.7,100,62.2,1.655
3_17_299_0,2011,Total,3,India,17,Meghalaya,299,Jaintia Hills,1.4,,40.7,,89.2,98,66.5,1.792
3_17_299_0,2011,Urban,3,India,17,Meghalaya,299,Jaintia Hills,9.1,8.1,6,6.7,60.6,85.2,59.90000000000001,.851
3_18_300_0,2011,Rural,3,India,18,Assam,300,Kokrajhar,.7000000000000001,,23.6,,100,100,51.5,.79
3_18_300_0,2011,Total,3,India,18,Assam,300,Kokrajhar,1.2,,22.6,,99,100,52.8,.8110000000000001
3_18_300_0,2011,Urban,3,India,18,Assam,300,Kokrajhar,8.6,,8.1,,77,100,47.1,.37
3_18_301_0,2011,Rural,3,India,18,Assam,301,Dhubri,.2,,48.90000000000001,,100,99.7,48.7,.489
3_18_301_0,2011,Total,3,India,18,Assam,301,Dhubri,.5,,46.3,,99.5,99.2,54.2,.744
3_18_301_0,2011,Urban,3,India,18,Assam,301,Dhubri,3.1,1.7,24.1,29.2,96.2,96.2,73.10000000000001,1.155
3_18_302_0,2011,Rural,3,India,18,Assam,302,Goalpara,.5,,25,,100,100,55.40000000000001,.9270000000000001
3_18_302_0,2011,Total,3,India,18,Assam,302,Goalpara,1.1,,24.1,,98.30000000000001,98.60000000000001,58.1,.999
3_18_302_0,2011,Urban,3,India,18,Assam,302,Goalpara,4.5,,18.5,,81.7,84.80000000000001,51.5,.5660000000000001
3_18_303_0,2011,Rural,3,India,18,Assam,303,Barpeta,.6000000000000001,,31.1,,99.40000000000001,97.7,59.6,.984
3_18_303_0,2011,Total,3,India,18,Assam,303,Barpeta,1,,29.3,,96.90000000000001,96,62.3,1.161
3_18_303_0,2011,Urban,3,India,18,Assam,303,Barpeta,5.5,0,11.9,30,69,76.80000000000001,86.7,2.155
3_18_304_0,2011,Rural,3,India,18,Assam,304,Morigaon,.6000000000000001,,24.7,,92.60000000000001,92.60000000000001,48.40000000000001,.477
3_18_304_0,2011,Total,3,India,18,Assam,304,Morigaon,1.3,,23.6,,90.2,92.40000000000001,50.6,.5730000000000001
3_18_304_0,2011,Urban,3,India,18,Assam,304,Morigaon,7.9,,12.5,,66.60000000000001,90.10000000000001,67.8,1.249
3_18_305_0,2011,Rural,3,India,18,Assam,305,Nagaon,.7000000000000001,,24.3,,100,99.2,44.5,.456
3_18_305_0,2011,Total,3,India,18,Assam,305,Nagaon,1.5,,22.5,,94.5,95.2,49.8,.85
3_18_305_0,2011,Urban,3,India,18,Assam,305,Nagaon,5.7,7,11.8,15.5,49.3,63.1,52.5,2.103
3_18_306_0,2011,Rural,3,India,18,Assam,306,Sonitpur,1.1,,17.4,,79.40000000000001,76.7,55.8,.906
3_18_306_0,2011,Total,3,India,18,Assam,306,Sonitpur,2.1,,16.3,,79,76.3,58.8,1.035
3_18_306_0,2011,Urban,3,India,18,Assam,306,Sonitpur,10.2,6.600000000000001,7,10,74.10000000000001,71,37.3,.387
3_18_307_0,2011,Rural,3,India,18,Assam,307,Lakhimpur,1.2,,19.8,,100,100,42.40000000000001,.477
3_18_307_0,2011,Total,3,India,18,Assam,307,Lakhimpur,1.9,,18.9,,96.90000000000001,97.10000000000001,46,.664
3_18_307_0,2011,Urban,3,India,18,Assam,307,Lakhimpur,7.9,0,11.5,32.5,56.90000000000001,59.5,78.60000000000001,1.429
3_18_308_0,2011,Rural,3,India,18,Assam,308,Dhemaji,.9,,19.9,,99.30000000000001,97.5,54.40000000000001,.893
3_18_308_0,2011,Total,3,India,18,Assam,308,Dhemaji,1.4,,19,,98.60000000000001,97,55.8,.9270000000000001
3_18_308_0,2011,Urban,3,India,18,Assam,308,Dhemaji,7,,9.600000000000001,,87,88.10000000000001,68.10000000000001,1.002
3_18_309_0,2011,Rural,3,India,18,Assam,309,Tinsukia,1.5,,21.8,,72,70.40000000000001,67.8,1.417
3_18_309_0,2011,Total,3,India,18,Assam,309,Tinsukia,3.3,,18.8,,68.7,67.60000000000001,69.90000000000001,1.573
3_18_309_0,2011,Urban,3,India,18,Assam,309,Tinsukia,9.800000000000001,8,8.4,12.6,45.90000000000001,48,64.40000000000001,1.868
3_18_310_0,2011,Rural,3,India,18,Assam,310,Dibrugarh,2.4,,20.7,,55.6,61.90000000000001,76.40000000000001,2.061
3_18_310_0,2011,Total,3,India,18,Assam,310,Dibrugarh,5.4,,17.6,,57.2,65.60000000000001,77.90000000000001,2.064
3_18_310_0,2011,Urban,3,India,18,Assam,310,Dibrugarh,17.5,9,5.2,7.600000000000001,62.3,77.5,78.80000000000001,1.823
3_18_311_0,2011,Rural,3,India,18,Assam,311,Sivasagar,2.7,,19,,92.90000000000001,92.90000000000001,46.3,.5730000000000001
3_18_311_0,2011,Total,3,India,18,Assam,311,Sivasagar,4,,17.7,,88.10000000000001,91.10000000000001,50.2,.776
3_18_311_0,2011,Urban,3,India,18,Assam,311,Sivasagar,15.4,8.800000000000001,7.2,16.7,42.8,73.5,55.7,1.347
3_18_312_0,2011,Rural,3,India,18,Assam,312,Jorhat,2.3,,16,,77.7,67.3,60.1,.842
3_18_312_0,2011,Total,3,India,18,Assam,312,Jorhat,4.800000000000001,,14.2,,76.3,69.60000000000001,65.10000000000001,1.145
3_18_312_0,2011,Urban,3,India,18,Assam,312,Jorhat,13.6,12.8,8.1,15.6,70.10000000000001,79.80000000000001,44.7,1.042
3_18_313_0,2011,Rural,3,India,18,Assam,313,Golaghat,1.3,,18,,91.30000000000001,87.40000000000001,46.7,.656
3_18_313_0,2011,Total,3,India,18,Assam,313,Golaghat,2.3,,16.9,,87.40000000000001,85.30000000000001,50.40000000000001,.994
3_18_313_0,2011,Urban,3,India,18,Assam,313,Golaghat,11.1,13.3,7,3.3,43.1,62.40000000000001,82.10000000000001,3.874
3_18_314_0,2011,Rural,3,India,18,Assam,314,Karbi Anglong,.6000000000000001,,21.4,,100,100,68.90000000000001,1.583
3_18_314_0,2011,Total,3,India,18,Assam,314,Karbi Anglong,1.2,,20,,95.90000000000001,98.10000000000001,71.2,1.833
3_18_314_0,2011,Urban,3,India,18,Assam,314,Karbi Anglong,4.9,,11.2,,64.2,82.90000000000001,63,2.511
3_18_315_0,2011,Rural,3,India,18,Assam,315,Dima Hasao,.4,,51.90000000000001,,100,100,58.6,1.092
3_18_315_0,2011,Total,3,India,18,Assam,315,Dima Hasao,1.8,,39.3,,93.80000000000001,98.40000000000001,64.40000000000001,1.447
3_18_315_0,2011,Urban,3,India,18,Assam,315,Dima Hasao,5.100000000000001,,11.4,,74.2,93.40000000000001,79.2,2.341
3_18_316_0,2011,Rural,3,India,18,Assam,316,Cachar,.6000000000000001,,41.1,,94.80000000000001,100,71.40000000000001,1.985
3_18_316_0,2011,Total,3,India,18,Assam,316,Cachar,1.7,,36.3,,95.40000000000001,100,75.40000000000001,2.166
3_18_316_0,2011,Urban,3,India,18,Assam,316,Cachar,6.7,2,15.1,34.4,98.40000000000001,100,35.7,.207
3_18_317_0,2011,Rural,3,India,18,Assam,317,Karimganj,.2,,48.6,,100,100,58.5,1.131
3_18_317_0,2011,Total,3,India,18,Assam,317,Karimganj,.6000000000000001,,45.3,,99.80000000000001,100,60.90000000000001,1.288
3_18_317_0,2011,Urban,3,India,18,Assam,317,Karimganj,4.100000000000001,6.2,13.4,9.600000000000001,96.10000000000001,100,42.1,.324
3_18_318_0,2011,Rural,3,India,18,Assam,318,Hailakandi,.3,,49.8,,100,100,66.5,1.342
3_18_318_0,2011,Total,3,India,18,Assam,318,Hailakandi,.6000000000000001,,47,,99.10000000000001,99.90000000000001,68,1.373
3_18_318_0,2011,Urban,3,India,18,Assam,318,Hailakandi,4.7,2.1,11.9,21.6,91.5,99.40000000000001,49.2,.72
3_18_319_0,2011,Rural,3,India,18,Assam,319,Bongaigaon,.7000000000000001,,21.4,,100,100,56.90000000000001,.706
3_18_319_0,2011,Total,3,India,18,Assam,319,Bongaigaon,2.8,,19.1,,91.80000000000001,96.60000000000001,59.8,.842
3_18_319_0,2011,Urban,3,India,18,Assam,319,Bongaigaon,13.1,6,8,22.5,43.5,76.90000000000001,70.60000000000001,1.216
3_18_320_0,2011,Rural,3,India,18,Assam,320,Chirang,1,,20.6,,100,95,62.40000000000001,1.512
3_18_320_0,2011,Total,3,India,18,Assam,320,Chirang,1.1,,20.1,,98.30000000000001,93.80000000000001,63.5,1.581
3_18_320_0,2011,Urban,3,India,18,Assam,320,Chirang,2.6,4.100000000000001,14.3,13.7,57.3,65.7,75.90000000000001,1.734
3_18_321_0,2011,Rural,3,India,18,Assam,321,Kamrup,1.3,,17.3,,98.7,100,57.3,.8270000000000001
3_18_321_0,2011,Total,3,India,18,Assam,321,Kamrup,1.6,,16.5,,98.40000000000001,100,58.8,.87
3_18_321_0,2011,Urban,3,India,18,Assam,321,Kamrup,4.5,,10,,92.7,100,51.40000000000001,.473
3_18_322_0,2011,Rural,3,India,18,Assam,322,Kamrup Metropolitan,2.7,,13.3,,96.10000000000001,100,62.5,.8
3_18_322_0,2011,Total,3,India,18,Assam,322,Kamrup Metropolitan,17.5,,5,,44,54.7,81.40000000000001,2.048
3_18_322_0,2011,Urban,3,India,18,Assam,322,Kamrup Metropolitan,20,8.700000000000001,3.6,6.300000000000001,23.2,36.6,78.2,1.559
3_18_323_0,2011,Rural,3,India,18,Assam,323,Nalbari,1.2,,15.9,,98.2,98.2,57,.834
3_18_323_0,2011,Total,3,India,18,Assam,323,Nalbari,1.7,,15.2,,96,96.30000000000001,58.6,.913
3_18_323_0,2011,Urban,3,India,18,Assam,323,Nalbari,5.7,2.6,9.600000000000001,13.5,50.2,57,65.90000000000001,.797
3_18_324_0,2011,Rural,3,India,18,Assam,324,Baksa,.6000000000000001,,15.9,,100,100,49,.58
3_18_324_0,2011,Total,3,India,18,Assam,324,Baksa,.7000000000000001,,15.9,,100,100,49,.58
3_18_324_0,2011,Urban,3,India,18,Assam,324,Baksa,1.5,,14.9,,,,,
3_18_325_0,2011,Rural,3,India,18,Assam,325,Darrang,.7000000000000001,,29,,95.40000000000001,95.40000000000001,41.5,1.212
3_18_325_0,2011,Total,3,India,18,Assam,325,Darrang,1.1,,27.8,,95.10000000000001,95.10000000000001,44.2,1.296
3_18_325_0,2011,Urban,3,India,18,Assam,325,Darrang,6.9,1.4,12.3,18.9,87.80000000000001,89.2,41.6,.721
3_18_326_0,2011,Rural,3,India,18,Assam,326,Udalguri,.8,,15.7,,100,100,34.3,.404
3_18_326_0,2011,Total,3,India,18,Assam,326,Udalguri,1,,15.3,,98.7,99.30000000000001,37,.498
3_18_326_0,2011,Urban,3,India,18,Assam,326,Udalguri,5.2,7.4,8,12,75.40000000000001,85.7,71.7,1.081
3_19_327_0,2011,Rural,3,India,19,West Bengal,327,Darjiling,1,,22,,99.80000000000001,100,77.40000000000001,1.675
3_19_327_0,2011,Total,3,India,19,West Bengal,327,Darjiling,3.7,,16.7,,88.40000000000001,97.5,80.60000000000001,1.653
3_19_327_0,2011,Urban,3,India,19,West Bengal,327,Darjiling,8.1,2.1,8.200000000000001,14.5,72.40000000000001,93.90000000000001,70.7,.967
3_19_328_0,2011,Rural,3,India,19,West Bengal,328,Jalpaiguri,.4,,30.5,,93.7,91.10000000000001,78,1.664
3_19_328_0,2011,Total,3,India,19,West Bengal,328,Jalpaiguri,1.4,,26.1,,92.40000000000001,91.5,79.10000000000001,1.677
3_19_328_0,2011,Urban,3,India,19,West Bengal,328,Jalpaiguri,4.2,3,14.9,13.1,82.60000000000001,94.5,50.1,.495
3_19_329_0,2011,Rural,3,India,19,West Bengal,329,Koch Bihar,.2,,35.8,,100,100,71.60000000000001,1.213
3_19_329_0,2011,Total,3,India,19,West Bengal,329,Koch Bihar,.6000000000000001,,33.7,,99.5,99.40000000000001,73.2,1.273
3_19_329_0,2011,Urban,3,India,19,West Bengal,329,Koch Bihar,4.3,3.8,14.7,13.8,94.5,94,84,1.629
3_19_330_0,2011,Rural,3,India,19,West Bengal,330,Uttar Dinajpur,.2,,29,,95,96.60000000000001,69.8,1.238
3_19_330_0,2011,Total,3,India,19,West Bengal,330,Uttar Dinajpur,.6000000000000001,,27.6,,94.80000000000001,96.2,71.2,1.261
3_19_330_0,2011,Urban,3,India,19,West Bengal,330,Uttar Dinajpur,3.3,1.9,16.9,22.2,93.5,92.80000000000001,66.60000000000001,.8210000000000001
3_19_331_0,2011,Rural,3,India,19,West Bengal,331,Dakshin Dinajpur,.3,,30.9,,94.80000000000001,99,61,.995
3_19_331_0,2011,Total,3,India,19,West Bengal,331,Dakshin Dinajpur,.8,,28.2,,93.40000000000001,97.7,64.5,1.106
3_19_331_0,2011,Urban,3,India,19,West Bengal,331,Dakshin Dinajpur,3.9,2.2,12.5,16.9,82.5,88.2,82.10000000000001,1.57
3_19_332_0,2011,Rural,3,India,19,West Bengal,332,Maldah,.3,,38.8,,97.80000000000001,99.30000000000001,75.5,1.341
3_19_332_0,2011,Total,3,India,19,West Bengal,332,Maldah,.7000000000000001,,36.3,,95.80000000000001,97.60000000000001,76.60000000000001,1.404
3_19_332_0,2011,Urban,3,India,19,West Bengal,332,Maldah,3.7,2.9,19.3,14,73.3,78,84.5,1.695
3_19_333_0,2011,Rural,3,India,19,West Bengal,333,Murshidabad,.2,,35.5,,95.90000000000001,96,80.2,1.703
3_19_333_0,2011,Total,3,India,19,West Bengal,333,Murshidabad,.6000000000000001,,33.7,,95.90000000000001,96.30000000000001,80.7,1.69
3_19_333_0,2011,Urban,3,India,19,West Bengal,333,Murshidabad,2.3,1,25.7,24.9,95.80000000000001,98.5,77.2,1.219
3_19_334_0,2011,Rural,3,India,19,West Bengal,334,Birbhum,.3,,35.7,,94.90000000000001,93.5,83.5,2.179
3_19_334_0,2011,Total,3,India,19,West Bengal,334,Birbhum,.8,,33.6,,94.10000000000001,93,83.7,2.163
3_19_334_0,2011,Urban,3,India,19,West Bengal,334,Birbhum,4.100000000000001,1.6,18.8,24.4,83,86,82.5,1.672
3_19_335_0,2011,Rural,3,India,19,West Bengal,335,Barddhaman,.7000000000000001,,25.2,,99,93.80000000000001,75.60000000000001,1.684
3_19_335_0,2011,Total,3,India,19,West Bengal,335,Barddhaman,3,,19.7,,90.60000000000001,87.90000000000001,81.7,1.875
3_19_335_0,2011,Urban,3,India,19,West Bengal,335,Barddhaman,6.9,3.5,10.5,13.4,69.10000000000001,72.7,92,2.313
3_19_336_0,2011,Rural,3,India,19,West Bengal,336,Nadia,.3,,27.3,,98.10000000000001,98.10000000000001,73.2,1.28
3_19_336_0,2011,Total,3,India,19,West Bengal,336,Nadia,1,,23.3,,96,95.80000000000001,74.2,1.335
