id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,sex_rat_t,sex_rat_04,sex_rat_b,dep_rat_t,dep_rat_ag,dep_rat_014
3_25_495_0,2011,Total,3,India,25,Daman & Diu,495,Daman,53.40000000000001,91,86.10000000000001,29.1,3,26
3_25_495_0,2011,Urban,3,India,25,Daman & Diu,495,Daman,49.5,91,86.2,27.8,2.7,25.1
3_26_496_0,2011,Rural,3,India,26,Dadra & Nagar Haveli,496,Dadra & Nagar Haveli,86.30000000000001,97.90000000000001,100.9,58,4.100000000000001,53.8
3_26_496_0,2011,Total,3,India,26,Dadra & Nagar Haveli,496,Dadra & Nagar Haveli,77.40000000000001,93.40000000000001,94.7,49.2,3.4,45.8
3_26_496_0,2011,Urban,3,India,26,Dadra & Nagar Haveli,496,Dadra & Nagar Haveli,68.2,87.90000000000001,87.40000000000001,40.3,2.7,37.6
3_27_497_0,2011,Rural,3,India,27,Maharashtra,497,Nandurbar,99.60000000000001,95.7,93.60000000000001,61.6,8,53.6
3_27_497_0,2011,Total,3,India,27,Maharashtra,497,Nandurbar,97.80000000000001,95,92.10000000000001,59.40000000000001,7.9,51.5
3_27_497_0,2011,Urban,3,India,27,Maharashtra,497,Nandurbar,89.30000000000001,90.60000000000001,83.60000000000001,49.2,7.300000000000001,42
3_27_498_0,2011,Rural,3,India,27,Maharashtra,498,Dhule,95,90.60000000000001,87.40000000000001,56,10,46
3_27_498_0,2011,Total,3,India,27,Maharashtra,498,Dhule,94.60000000000001,89.90000000000001,87.2,53.2,9.5,43.7
3_27_498_0,2011,Urban,3,India,27,Maharashtra,498,Dhule,93.5,88.10000000000001,86.90000000000001,46.3,8.1,38.2
3_27_499_0,2011,Rural,3,India,27,Maharashtra,499,Jalgaon,92.40000000000001,84.10000000000001,80.60000000000001,52.1,10.9,41.1
3_27_499_0,2011,Total,3,India,27,Maharashtra,499,Jalgaon,92.5,84.2,81.30000000000001,49.8,10.2,39.5
3_27_499_0,2011,Urban,3,India,27,Maharashtra,499,Jalgaon,92.7,84.40000000000001,83,45,8.800000000000001,36.3
3_27_500_0,2011,Rural,3,India,27,Maharashtra,500,Buldana,93.10000000000001,84.90000000000001,81.30000000000001,51.6,10.9,40.8
3_27_500_0,2011,Total,3,India,27,Maharashtra,500,Buldana,93.40000000000001,85.2,82.7,50.8,10.5,40.3
3_27_500_0,2011,Urban,3,India,27,Maharashtra,500,Buldana,94.40000000000001,86.7,88.7,47.6,9,38.6
3_27_501_0,2011,Rural,3,India,27,Maharashtra,501,Akola,94,92,89.2,47.6,10,37.6
3_27_501_0,2011,Total,3,India,27,Maharashtra,501,Akola,94.60000000000001,91.80000000000001,89.2,46.1,9.300000000000001,36.8
3_27_501_0,2011,Urban,3,India,27,Maharashtra,501,Akola,95.40000000000001,91.40000000000001,89.10000000000001,43.90000000000001,8.300000000000001,35.6
3_27_502_0,2011,Rural,3,India,27,Maharashtra,502,Washim,92.60000000000001,85.2,82.10000000000001,52.1,10.4,41.7
3_27_502_0,2011,Total,3,India,27,Maharashtra,502,Washim,93,85.7,82.40000000000001,51.7,10.1,41.6
3_27_502_0,2011,Urban,3,India,27,Maharashtra,502,Washim,94.7,87.80000000000001,84,50,8.9,41.1
3_27_503_0,2011,Rural,3,India,27,Maharashtra,503,Amravati,94.7,94.7,94,47,11.2,35.8
3_27_503_0,2011,Total,3,India,27,Maharashtra,503,Amravati,95.10000000000001,93.80000000000001,94,44.90000000000001,10.4,34.5
3_27_503_0,2011,Urban,3,India,27,Maharashtra,503,Amravati,95.7,92.10000000000001,94,41.3,9.1,32.2
3_27_504_0,2011,Rural,3,India,27,Maharashtra,504,Wardha,94.2,92.2,91.10000000000001,43.1,12.1,31
3_27_504_0,2011,Total,3,India,27,Maharashtra,504,Wardha,94.60000000000001,91.60000000000001,89.7,41.5,11.1,30.4
3_27_504_0,2011,Urban,3,India,27,Maharashtra,504,Wardha,95.5,90.30000000000001,86.80000000000001,38.2,9.1,29.1
3_27_505_0,2011,Rural,3,India,27,Maharashtra,505,Nagpur,94.5,94.60000000000001,92.30000000000001,43.90000000000001,10.2,33.7
3_27_505_0,2011,Total,3,India,27,Maharashtra,505,Nagpur,95.10000000000001,93.30000000000001,92.40000000000001,40.2,8.300000000000001,32
3_27_505_0,2011,Urban,3,India,27,Maharashtra,505,Nagpur,95.40000000000001,92.7,92.40000000000001,38.6,7.4,31.2
3_27_506_0,2011,Rural,3,India,27,Maharashtra,506,Bhandara,98.30000000000001,95.5,94.10000000000001,43.3,9.4,33.9
3_27_506_0,2011,Total,3,India,27,Maharashtra,506,Bhandara,98.2,95,94.30000000000001,42.40000000000001,9.1,33.3
3_27_506_0,2011,Urban,3,India,27,Maharashtra,506,Bhandara,98.10000000000001,92.7,95.40000000000001,38.6,8,30.7
3_27_507_0,2011,Rural,3,India,27,Maharashtra,507,Gondiya,100.1,95.5,95.60000000000001,43.3,8.200000000000001,35.1
3_27_507_0,2011,Total,3,India,27,Maharashtra,507,Gondiya,99.90000000000001,95,94.90000000000001,42.6,8,34.6
3_27_507_0,2011,Urban,3,India,27,Maharashtra,507,Gondiya,98.80000000000001,92.2,91.40000000000001,39,7.2,31.8
3_27_508_0,2011,Rural,3,India,27,Maharashtra,508,Gadchiroli,98.40000000000001,97.10000000000001,98.60000000000001,47,8,39
3_27_508_0,2011,Total,3,India,27,Maharashtra,508,Gadchiroli,98.2,96.7,98.2,46.2,7.9,38.3
3_27_508_0,2011,Urban,3,India,27,Maharashtra,508,Gadchiroli,96.60000000000001,93.5,93.90000000000001,40,6.5,33.4
3_27_509_0,2011,Rural,3,India,27,Maharashtra,509,Chandrapur,96.80000000000001,96.40000000000001,96.10000000000001,43.5,10,33.5
3_27_509_0,2011,Total,3,India,27,Maharashtra,509,Chandrapur,96.10000000000001,95.30000000000001,95,41.2,8.700000000000001,32.5
3_27_509_0,2011,Urban,3,India,27,Maharashtra,509,Chandrapur,95,93.10000000000001,92.60000000000001,37.2,6.4,30.7
3_27_510_0,2011,Rural,3,India,27,Maharashtra,510,Yavatmal,95,92.7,90.80000000000001,49,9.5,39.40000000000001
3_27_510_0,2011,Total,3,India,27,Maharashtra,510,Yavatmal,95.2,92,90.5,47.5,9.200000000000001,38.3
3_27_510_0,2011,Urban,3,India,27,Maharashtra,510,Yavatmal,96.2,89.30000000000001,89.10000000000001,42.5,8.1,34.4
3_27_511_0,2011,Rural,3,India,27,Maharashtra,511,Nanded,94.5,91.60000000000001,89.90000000000001,55.5,9.700000000000001,45.8
3_27_511_0,2011,Total,3,India,27,Maharashtra,511,Nanded,94.30000000000001,91.30000000000001,89.80000000000001,54,9,45
3_27_511_0,2011,Urban,3,India,27,Maharashtra,511,Nanded,93.7,90.2,89.80000000000001,50.2,7.300000000000001,42.90000000000001
3_27_512_0,2011,Rural,3,India,27,Maharashtra,512,Hingoli,94.10000000000001,87.80000000000001,82.90000000000001,56.40000000000001,10.6,45.8
3_27_512_0,2011,Total,3,India,27,Maharashtra,512,Hingoli,94.2,87.7,83.2,56.1,10.2,45.90000000000001
3_27_512_0,2011,Urban,3,India,27,Maharashtra,512,Hingoli,94.60000000000001,87.2,85.10000000000001,54.40000000000001,8.300000000000001,46
3_27_513_0,2011,Rural,3,India,27,Maharashtra,513,Parbhani,94.2,86.7,80.5,56.5,11.2,45.3
3_27_513_0,2011,Total,3,India,27,Maharashtra,513,Parbhani,94.7,87.80000000000001,83.5,55.3,10.2,45.1
3_27_513_0,2011,Urban,3,India,27,Maharashtra,513,Parbhani,95.80000000000001,90.40000000000001,90.7,52.7,8.1,44.6
3_27_514_0,2011,Rural,3,India,27,Maharashtra,514,Jalna,93.5,85.30000000000001,79.80000000000001,58.8,12.3,46.5
3_27_514_0,2011,Total,3,India,27,Maharashtra,514,Jalna,93.7,86.5,81.30000000000001,57.40000000000001,11.3,46
3_27_514_0,2011,Urban,3,India,27,Maharashtra,514,Jalna,94.40000000000001,91.90000000000001,88.30000000000001,51.7,7.5,44.2
3_27_515_0,2011,Rural,3,India,27,Maharashtra,515,Aurangabad,92.40000000000001,84.10000000000001,80,57.7,11.4,46.40000000000001
3_27_515_0,2011,Total,3,India,27,Maharashtra,515,Aurangabad,92.30000000000001,85.30000000000001,82.5,53.90000000000001,9.200000000000001,44.7
3_27_515_0,2011,Urban,3,India,27,Maharashtra,515,Aurangabad,92.30000000000001,86.90000000000001,86,49.2,6.5,42.6
3_27_516_0,2011,Rural,3,India,27,Maharashtra,516,Nashik,94.5,88.90000000000001,86,54.6,9.300000000000001,45.3
3_27_516_0,2011,Total,3,India,27,Maharashtra,516,Nashik,93.40000000000001,89.2,86.60000000000001,50.40000000000001,8,42.40000000000001
3_27_516_0,2011,Urban,3,India,27,Maharashtra,516,Nashik,92,89.60000000000001,87.40000000000001,45,6.4,38.7
3_27_517_0,2011,Rural,3,India,27,Maharashtra,517,Thane,95.80000000000001,95.80000000000001,92.40000000000001,52.2,6.2,46
3_27_517_0,2011,Total,3,India,27,Maharashtra,517,Thane,88.60000000000001,92.80000000000001,91.10000000000001,41.3,5.5,35.8
3_27_517_0,2011,Urban,3,India,27,Maharashtra,517,Thane,86.5,91.7,90.60000000000001,38.3,5.2,33
3_27_518_0,2011,Rural,3,India,27,Maharashtra,518,Mumbai Suburban,,,,,,
3_27_518_0,2011,Total,3,India,27,Maharashtra,518,Mumbai Suburban,86,91.7,90.30000000000001,36,6.7,29.4
3_27_518_0,2011,Urban,3,India,27,Maharashtra,518,Mumbai Suburban,86,91.7,90.30000000000001,36,6.7,29.4
3_27_519_0,2011,Rural,3,India,27,Maharashtra,519,Mumbai,,,,,,
3_27_519_0,2011,Total,3,India,27,Maharashtra,519,Mumbai,83.2,91.90000000000001,92.40000000000001,33.7,8,25.7
3_27_519_0,2011,Urban,3,India,27,Maharashtra,519,Mumbai,83.2,91.90000000000001,92.40000000000001,33.7,8,25.7
3_27_520_0,2011,Rural,3,India,27,Maharashtra,520,Raigarh,98.80000000000001,94.90000000000001,93.2,45.5,10.1,35.4
3_27_520_0,2011,Total,3,India,27,Maharashtra,520,Raigarh,95.90000000000001,94.10000000000001,92.7,43.1,8.4,34.8
3_27_520_0,2011,Urban,3,India,27,Maharashtra,520,Raigarh,91.2,92.80000000000001,91.90000000000001,39.2,5.4,33.7
3_27_521_0,2011,Rural,3,India,27,Maharashtra,521,Pune,93.2,87.30000000000001,86.60000000000001,45.90000000000001,10.5,35.4
3_27_521_0,2011,Total,3,India,27,Maharashtra,521,Pune,91.5,88.7,87.80000000000001,41.2,8,33.2
3_27_521_0,2011,Urban,3,India,27,Maharashtra,521,Pune,90.40000000000001,89.7,88.60000000000001,38.3,6.5,31.8
3_27_522_0,2011,Rural,3,India,27,Maharashtra,522,Ahmadnagar,93.80000000000001,85.40000000000001,83,50.1,11.6,38.40000000000001
3_27_522_0,2011,Total,3,India,27,Maharashtra,522,Ahmadnagar,93.90000000000001,85.7,83.7,48.7,10.9,37.8
3_27_522_0,2011,Urban,3,India,27,Maharashtra,522,Ahmadnagar,94.2,87.40000000000001,86.60000000000001,43.5,8.1,35.4
3_27_523_0,2011,Rural,3,India,27,Maharashtra,523,Bid,91.2,78.90000000000001,74.40000000000001,55.8,13.3,42.5
3_27_523_0,2011,Total,3,India,27,Maharashtra,523,Bid,91.60000000000001,80.2,75.5,54.90000000000001,12.4,42.5
3_27_523_0,2011,Urban,3,India,27,Maharashtra,523,Bid,93.30000000000001,85.80000000000001,79.7,51.3,8.6,42.6
3_27_524_0,2011,Rural,3,India,27,Maharashtra,524,Latur,92.60000000000001,88.7,86.60000000000001,55.1,13.2,41.90000000000001
3_27_524_0,2011,Total,3,India,27,Maharashtra,524,Latur,92.80000000000001,88.80000000000001,86.10000000000001,54.1,12,42.1
3_27_524_0,2011,Urban,3,India,27,Maharashtra,524,Latur,93.2,89,84.60000000000001,51.2,8.200000000000001,43
3_27_525_0,2011,Rural,3,India,27,Maharashtra,525,Osmanabad,92.2,86.7,84.30000000000001,53.2,14.7,38.40000000000001
3_27_525_0,2011,Total,3,India,27,Maharashtra,525,Osmanabad,92.40000000000001,86.7,85.30000000000001,52.8,13.8,38.90000000000001
3_27_525_0,2011,Urban,3,India,27,Maharashtra,525,Osmanabad,93.40000000000001,87,90.7,50.7,9.4,41.3
3_27_526_0,2011,Rural,3,India,27,Maharashtra,526,Solapur,92.2,87,82.7,51.6,11.5,40.1
3_27_526_0,2011,Total,3,India,27,Maharashtra,526,Solapur,93.80000000000001,88.30000000000001,84.60000000000001,49.3,10.4,38.90000000000001
3_27_526_0,2011,Urban,3,India,27,Maharashtra,526,Solapur,97.2,91.30000000000001,89.30000000000001,44.6,8.200000000000001,36.3
3_27_527_0,2011,Rural,3,India,27,Maharashtra,527,Satara,99.5,89.5,88.5,45.3,13,32.3
3_27_527_0,2011,Total,3,India,27,Maharashtra,527,Satara,98.80000000000001,89.60000000000001,88.60000000000001,44.6,12.2,32.4
3_27_527_0,2011,Urban,3,India,27,Maharashtra,527,Satara,95.90000000000001,89.80000000000001,89.2,41.7,8.700000000000001,32.9
3_27_528_0,2011,Rural,3,India,27,Maharashtra,528,Ratnagiri,114.4,93,92.5,47.8,15.2,32.6
3_27_528_0,2011,Total,3,India,27,Maharashtra,528,Ratnagiri,112.2,93.30000000000001,93.5,46.6,14.1,32.5
3_27_528_0,2011,Urban,3,India,27,Maharashtra,528,Ratnagiri,101.5,94.40000000000001,98,40.3,8.5,31.8
3_27_529_0,2011,Rural,3,India,27,Maharashtra,529,Sindhudurg,104.4,92.7,91.60000000000001,42.8,15.4,27.4
3_27_529_0,2011,Total,3,India,27,Maharashtra,529,Sindhudurg,103.6,92.2,91.30000000000001,42,14.7,27.4
3_27_529_0,2011,Urban,3,India,27,Maharashtra,529,Sindhudurg,97.90000000000001,89.30000000000001,89.80000000000001,37,9.700000000000001,27.3
3_27_530_0,2011,Rural,3,India,27,Maharashtra,530,Kolhapur,96.2,86.2,88,43.7,11.4,32.3
3_27_530_0,2011,Total,3,India,27,Maharashtra,530,Kolhapur,95.7,86.40000000000001,87.90000000000001,42.2,10.3,31.9
3_27_530_0,2011,Urban,3,India,27,Maharashtra,530,Kolhapur,94.7,86.60000000000001,87.7,39.1,8,31.1
3_27_531_0,2011,Rural,3,India,27,Maharashtra,531,Sangli,96.30000000000001,86,85.5,46.6,12.7,34
3_27_531_0,2011,Total,3,India,27,Maharashtra,531,Sangli,96.60000000000001,86.90000000000001,86.30000000000001,45.3,11.7,33.6
3_27_531_0,2011,Urban,3,India,27,Maharashtra,531,Sangli,97.30000000000001,89.7,88.80000000000001,41.40000000000001,8.800000000000001,32.6
3_28_532_0,2011,Rural,3,India,28,Andhra Pradesh,532,Adilabad,101.1,93.80000000000001,93.40000000000001,49.7,8.1,41.7
3_28_532_0,2011,Total,3,India,28,Andhra Pradesh,532,Adilabad,100.1,93.7,93.7,47.1,7.4,39.7
3_28_532_0,2011,Urban,3,India,28,Andhra Pradesh,532,Adilabad,97.80000000000001,93.40000000000001,94.80000000000001,40.6,5.7,34.8
3_28_533_0,2011,Rural,3,India,28,Andhra Pradesh,533,Nizamabad,104.7,94.7,95.90000000000001,46.3,8.9,37.4
3_28_533_0,2011,Total,3,India,28,Andhra Pradesh,533,Nizamabad,104,95.40000000000001,96.40000000000001,46,8.300000000000001,37.7
3_28_533_0,2011,Urban,3,India,28,Andhra Pradesh,533,Nizamabad,101.6,97.30000000000001,98.10000000000001,45.2,6.5,38.7
3_28_534_0,2011,Rural,3,India,28,Andhra Pradesh,534,Karimnagar,101.5,93.90000000000001,92.10000000000001,42.1,10.8,31.3
3_28_534_0,2011,Total,3,India,28,Andhra Pradesh,534,Karimnagar,100.8,93.80000000000001,91.80000000000001,41.1,9.700000000000001,31.4
3_28_534_0,2011,Urban,3,India,28,Andhra Pradesh,534,Karimnagar,98.60000000000001,93.40000000000001,91,38.1,6.2,31.8
3_28_535_0,2011,Rural,3,India,28,Andhra Pradesh,535,Medak,100,96,95.7,49.8,9.5,40.3
3_28_535_0,2011,Total,3,India,28,Andhra Pradesh,535,Medak,99.2,96,95.90000000000001,48.3,8.5,39.8
3_28_535_0,2011,Urban,3,India,28,Andhra Pradesh,535,Medak,96.60000000000001,95.80000000000001,96.5,43.7,5.5,38.2
3_28_536_0,2011,Rural,3,India,28,Andhra Pradesh,536,Hyderabad,,,,,,
3_28_536_0,2011,Total,3,India,28,Andhra Pradesh,536,Hyderabad,95.40000000000001,91.10000000000001,89.7,43.7,6,37.7
3_28_536_0,2011,Urban,3,India,28,Andhra Pradesh,536,Hyderabad,95.40000000000001,91.10000000000001,89.7,43.7,6,37.7
3_28_537_0,2011,Rural,3,India,28,Andhra Pradesh,537,Rangareddy,96.90000000000001,93.80000000000001,93.60000000000001,49.1,8.1,40.90000000000001
3_28_537_0,2011,Total,3,India,28,Andhra Pradesh,537,Rangareddy,96.10000000000001,93.2,93.80000000000001,43.1,6.100000000000001,37
3_28_537_0,2011,Urban,3,India,28,Andhra Pradesh,537,Rangareddy,95.7,93,93.90000000000001,40.6,5.2,35.4
3_28_538_0,2011,Rural,3,India,28,Andhra Pradesh,538,Mahbubnagar,97.7,93.2,92.7,52.6,8,44.7
3_28_538_0,2011,Total,3,India,28,Andhra Pradesh,538,Mahbubnagar,97.7,93.40000000000001,92.90000000000001,51.6,7.600000000000001,44
3_28_538_0,2011,Urban,3,India,28,Andhra Pradesh,538,Mahbubnagar,97.30000000000001,94.30000000000001,94.5,46,5.7,40.3
3_28_539_0,2011,Rural,3,India,28,Andhra Pradesh,539,Nalgonda,98,92.2,92.7,45.7,10.2,35.5
3_28_539_0,2011,Total,3,India,28,Andhra Pradesh,539,Nalgonda,98.30000000000001,92.7,92.5,45,9.5,35.5
3_28_539_0,2011,Urban,3,India,28,Andhra Pradesh,539,Nalgonda,99.5,94.60000000000001,91.40000000000001,42,6.300000000000001,35.8
3_28_540_0,2011,Rural,3,India,28,Andhra Pradesh,540,Warangal,99.90000000000001,91.90000000000001,90.7,46,10.8,35.2
3_28_540_0,2011,Total,3,India,28,Andhra Pradesh,540,Warangal,99.7,92.40000000000001,91.60000000000001,43.90000000000001,9.600000000000001,34.3
3_28_540_0,2011,Urban,3,India,28,Andhra Pradesh,540,Warangal,99,93.7,93.7,38.7,6.600000000000001,32.1
3_28_541_0,2011,Rural,3,India,28,Andhra Pradesh,541,Khammam,100.7,96.10000000000001,95.80000000000001,43.5,8.800000000000001,34.7
3_28_541_0,2011,Total,3,India,28,Andhra Pradesh,541,Khammam,101.1,95.90000000000001,95.80000000000001,42.2,8.200000000000001,34
3_28_541_0,2011,Urban,3,India,28,Andhra Pradesh,541,Khammam,102.3,95.10000000000001,95.7,37.7,6.100000000000001,31.6
3_28_542_0,2011,Rural,3,India,28,Andhra Pradesh,542,Srikakulam,101.1,96.80000000000001,95.60000000000001,43.8,9.5,34.4
3_28_542_0,2011,Total,3,India,28,Andhra Pradesh,542,Srikakulam,101.5,96.2,94.90000000000001,43,9.1,34
3_28_542_0,2011,Urban,3,India,28,Andhra Pradesh,542,Srikakulam,103.3,93.5,91.7,38.90000000000001,7.100000000000001,31.8
3_28_543_0,2011,Rural,3,India,28,Andhra Pradesh,543,Vizianagaram,101.4,96.80000000000001,97.7,42.6,8.1,34.4
3_28_543_0,2011,Total,3,India,28,Andhra Pradesh,543,Vizianagaram,101.9,96.7,97.7,41.5,7.800000000000001,33.7
3_28_543_0,2011,Urban,3,India,28,Andhra Pradesh,543,Vizianagaram,103.7,96.2,97.5,37.5,6.7,30.7
3_28_544_0,2011,Rural,3,India,28,Andhra Pradesh,544,Visakhapatnam,102.5,97.5,98,44.90000000000001,7.7,37.2
3_28_544_0,2011,Total,3,India,28,Andhra Pradesh,544,Visakhapatnam,100.6,96.30000000000001,96.80000000000001,40.8,6.800000000000001,33.9
3_28_544_0,2011,Urban,3,India,28,Andhra Pradesh,544,Visakhapatnam,98.5,94.80000000000001,95.40000000000001,36.4,6,30.4
3_28_545_0,2011,Rural,3,India,28,Andhra Pradesh,545,East Godavari,99.80000000000001,97.2,94.7,41,8.5,32.5
3_28_545_0,2011,Total,3,India,28,Andhra Pradesh,545,East Godavari,100.6,97.10000000000001,95.40000000000001,40,8,32
3_28_545_0,2011,Urban,3,India,28,Andhra Pradesh,545,East Godavari,103,96.7,97.60000000000001,37.2,6.800000000000001,30.4
3_28_546_0,2011,Rural,3,India,28,Andhra Pradesh,546,West Godavari,99.60000000000001,96.60000000000001,97.30000000000001,40.6,9.300000000000001,31.3
3_28_546_0,2011,Total,3,India,28,Andhra Pradesh,546,West Godavari,100.4,96.5,96.7,39.8,8.9,30.9
3_28_546_0,2011,Urban,3,India,28,Andhra Pradesh,546,West Godavari,103.3,96,94,37.1,7.5,29.5
3_28_547_0,2011,Rural,3,India,28,Andhra Pradesh,547,Krishna,99,93.5,94,40.7,9.9,30.9
3_28_547_0,2011,Total,3,India,28,Andhra Pradesh,547,Krishna,99.2,93.30000000000001,93.60000000000001,39.1,8.6,30.4
3_28_547_0,2011,Urban,3,India,28,Andhra Pradesh,547,Krishna,99.60000000000001,93,92.90000000000001,36.7,6.9,29.8
3_28_548_0,2011,Rural,3,India,28,Andhra Pradesh,548,Guntur,99.5,94.60000000000001,95.40000000000001,42.1,9.800000000000001,32.3
3_28_548_0,2011,Total,3,India,28,Andhra Pradesh,548,Guntur,100.3,94.7,94.80000000000001,40.90000000000001,8.800000000000001,32.1
3_28_548_0,2011,Urban,3,India,28,Andhra Pradesh,548,Guntur,101.8,94.90000000000001,93.60000000000001,38.5,7,31.5
3_28_549_0,2011,Rural,3,India,28,Andhra Pradesh,549,Prakasam,97.7,93.80000000000001,94.10000000000001,46,9.5,36.5
3_28_549_0,2011,Total,3,India,28,Andhra Pradesh,549,Prakasam,98.10000000000001,94.10000000000001,94.5,44.90000000000001,9.1,35.8
3_28_549_0,2011,Urban,3,India,28,Andhra Pradesh,549,Prakasam,100.1,95.5,96.30000000000001,40.2,7.2,33
3_28_550_0,2011,Rural,3,India,28,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,98.5,93.7,96.40000000000001,42.2,8.6,33.7
3_28_550_0,2011,Total,3,India,28,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,98.5,94,95.7,40.40000000000001,8,32.4
3_28_550_0,2011,Urban,3,India,28,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,98.5,94.7,93.60000000000001,36,6.600000000000001,29.4
3_28_551_0,2011,Rural,3,India,28,Andhra Pradesh,551,Y.S.R.,98.30000000000001,92.2,91.5,45.6,9.300000000000001,36.4
3_28_551_0,2011,Total,3,India,28,Andhra Pradesh,551,Y.S.R.,98.5,92.2,91.5,44.6,8.5,36.1
3_28_551_0,2011,Urban,3,India,28,Andhra Pradesh,551,Y.S.R.,99,92.10000000000001,91.5,42.5,7,35.6
3_28_552_0,2011,Rural,3,India,28,Andhra Pradesh,552,Kurnool,98.30000000000001,94.7,93.90000000000001,50.7,7.300000000000001,43.5
3_28_552_0,2011,Total,3,India,28,Andhra Pradesh,552,Kurnool,98.80000000000001,94.60000000000001,93.80000000000001,49.1,6.800000000000001,42.2
3_28_552_0,2011,Urban,3,India,28,Andhra Pradesh,552,Kurnool,100,94.40000000000001,93.80000000000001,45.1,5.800000000000001,39.2
3_28_553_0,2011,Rural,3,India,28,Andhra Pradesh,553,Anantapur,97.10000000000001,93.2,90.60000000000001,44.7,9.200000000000001,35.5
3_28_553_0,2011,Total,3,India,28,Andhra Pradesh,553,Anantapur,97.7,93.10000000000001,91.30000000000001,43.90000000000001,8.6,35.3
3_28_553_0,2011,Urban,3,India,28,Andhra Pradesh,553,Anantapur,99.10000000000001,92.90000000000001,93.40000000000001,41.7,7.100000000000001,34.6
3_28_554_0,2011,Rural,3,India,28,Andhra Pradesh,554,Chittoor,99.60000000000001,93.40000000000001,91.5,44.2,10.1,34
3_28_554_0,2011,Total,3,India,28,Andhra Pradesh,554,Chittoor,99.7,93.2,91.7,42.6,9.200000000000001,33.4
3_28_554_0,2011,Urban,3,India,28,Andhra Pradesh,554,Chittoor,99.90000000000001,92.80000000000001,92.2,38.8,6.9,31.9
3_29_555_0,2011,Rural,3,India,29,Karnataka,555,Belgaum,97,93.80000000000001,92.5,51.40000000000001,9.5,41.90000000000001
3_29_555_0,2011,Total,3,India,29,Karnataka,555,Belgaum,97.30000000000001,93.90000000000001,92.60000000000001,49.2,9.1,40.1
3_29_555_0,2011,Urban,3,India,29,Karnataka,555,Belgaum,97.90000000000001,94,93.10000000000001,42.8,7.9,34.9
3_29_556_0,2011,Rural,3,India,29,Karnataka,556,Bagalkot,98.7,94.40000000000001,94.7,55.90000000000001,8.6,47.3
3_29_556_0,2011,Total,3,India,29,Karnataka,556,Bagalkot,98.90000000000001,94.40000000000001,93.2,53.40000000000001,8.300000000000001,45.2
3_29_556_0,2011,Urban,3,India,29,Karnataka,556,Bagalkot,99.40000000000001,94.2,89.80000000000001,48.2,7.5,40.7
3_29_557_0,2011,Rural,3,India,29,Karnataka,557,Bijapur,95.40000000000001,94.2,92.5,56.8,9,47.8
3_29_557_0,2011,Total,3,India,29,Karnataka,557,Bijapur,96,93.90000000000001,92.10000000000001,55.1,8.5,46.6
3_29_557_0,2011,Urban,3,India,29,Karnataka,557,Bijapur,98.10000000000001,92.90000000000001,90.7,49.6,6.9,42.7
3_29_558_0,2011,Rural,3,India,29,Karnataka,558,Bidar,96.10000000000001,96.2,95.90000000000001,55,10.8,44.2
3_29_558_0,2011,Total,3,India,29,Karnataka,558,Bidar,95.60000000000001,95.7,95.90000000000001,54.2,9.700000000000001,44.5
3_29_558_0,2011,Urban,3,India,29,Karnataka,558,Bidar,94.10000000000001,94.10000000000001,95.90000000000001,51.6,6.300000000000001,45.40000000000001
3_29_559_0,2011,Rural,3,India,29,Karnataka,559,Raichur,100.4,95.30000000000001,94.2,56.6,6.800000000000001,49.8
3_29_559_0,2011,Total,3,India,29,Karnataka,559,Raichur,100,95.60000000000001,94.90000000000001,54.3,6.5,47.90000000000001
3_29_559_0,2011,Urban,3,India,29,Karnataka,559,Raichur,98.90000000000001,96.7,97.40000000000001,47.90000000000001,5.5,42.40000000000001
3_29_560_0,2011,Rural,3,India,29,Karnataka,560,Koppal,98.30000000000001,95.2,96.30000000000001,55.8,7.7,48.1
3_29_560_0,2011,Total,3,India,29,Karnataka,560,Koppal,98.60000000000001,95.80000000000001,96.90000000000001,54.5,7.4,47.1
3_29_560_0,2011,Urban,3,India,29,Karnataka,560,Koppal,99.80000000000001,99,99.7,48.40000000000001,6,42.40000000000001
3_29_561_0,2011,Rural,3,India,29,Karnataka,561,Gadag,97.10000000000001,94.80000000000001,96.60000000000001,47,8.5,38.5
3_29_561_0,2011,Total,3,India,29,Karnataka,561,Gadag,98.2,95,97,46,8.200000000000001,37.8
3_29_561_0,2011,Urban,3,India,29,Karnataka,561,Gadag,100.1,95.30000000000001,97.7,44.40000000000001,7.600000000000001,36.7
3_29_562_0,2011,Rural,3,India,29,Karnataka,562,Dharwad,94.80000000000001,93.60000000000001,93.2,46.8,9,37.8
3_29_562_0,2011,Total,3,India,29,Karnataka,562,Dharwad,97.10000000000001,94.80000000000001,94.40000000000001,44.2,8.200000000000001,36
3_29_562_0,2011,Urban,3,India,29,Karnataka,562,Dharwad,98.90000000000001,95.90000000000001,95.5,42.2,7.600000000000001,34.6
3_29_563_0,2011,Rural,3,India,29,Karnataka,563,Uttara Kannada,97.7,96.2,98.30000000000001,40.90000000000001,8.9,32
3_29_563_0,2011,Total,3,India,29,Karnataka,563,Uttara Kannada,97.90000000000001,96,99,40.6,8.700000000000001,31.9
