id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,hh_wtr_t,hh_wtr_slm,hh_snt2_t,hh_snt2_slm,hh_snt_t,hh_snt_slm
3_3_43_0,2011,Total,3,India,3,Punjab,43,Firozpur,88.90000000000001,,71.90000000000001,,66.7,
3_3_43_0,2011,Urban,3,India,3,Punjab,43,Firozpur,96.60000000000001,95.7,87.60000000000001,81.80000000000001,86.40000000000001,80
3_3_44_0,2011,Rural,3,India,3,Punjab,44,Muktsar,84.10000000000001,,72,,58.40000000000001,
3_3_44_0,2011,Total,3,India,3,Punjab,44,Muktsar,87.2,,77.10000000000001,,66.5,
3_3_44_0,2011,Urban,3,India,3,Punjab,44,Muktsar,94.80000000000001,93.10000000000001,89.5,83.80000000000001,86.60000000000001,78.60000000000001
3_3_45_0,2011,Rural,3,India,3,Punjab,45,Faridkot,85.40000000000001,,79.60000000000001,,71.60000000000001,
3_3_45_0,2011,Total,3,India,3,Punjab,45,Faridkot,88.90000000000001,,83.7,,77.80000000000001,
3_3_45_0,2011,Urban,3,India,3,Punjab,45,Faridkot,95.2,93.2,91.2,88.10000000000001,88.90000000000001,85.90000000000001
3_3_46_0,2011,Rural,3,India,3,Punjab,46,Bathinda,89.90000000000001,,84,,61.8,
3_3_46_0,2011,Total,3,India,3,Punjab,46,Bathinda,92.2,,87.10000000000001,,71.10000000000001,
3_3_46_0,2011,Urban,3,India,3,Punjab,46,Bathinda,96.2,93.60000000000001,92.7,85,87.80000000000001,77
3_3_47_0,2011,Rural,3,India,3,Punjab,47,Mansa,85.5,,62.2,,49,
3_3_47_0,2011,Total,3,India,3,Punjab,47,Mansa,87.10000000000001,,66.90000000000001,,55.5,
3_3_47_0,2011,Urban,3,India,3,Punjab,47,Mansa,93.10000000000001,88,84.10000000000001,62.6,79.10000000000001,56.8
3_3_48_0,2011,Rural,3,India,3,Punjab,48,Patiala,90.90000000000001,,76.5,,74.60000000000001,
3_3_48_0,2011,Total,3,India,3,Punjab,48,Patiala,94,,84.7,,83.40000000000001,
3_3_48_0,2011,Urban,3,India,3,Punjab,48,Patiala,98.40000000000001,90.30000000000001,96.10000000000001,80.60000000000001,95.60000000000001,76.60000000000001
3_3_49_0,2011,Rural,3,India,3,Punjab,49,Amritsar,96.2,,59.8,,59,
3_3_49_0,2011,Total,3,India,3,Punjab,49,Amritsar,97.2,,77.7,,77.30000000000001,
3_3_49_0,2011,Urban,3,India,3,Punjab,49,Amritsar,98.10000000000001,97.10000000000001,91.90000000000001,88.40000000000001,91.80000000000001,88.30000000000001
3_3_50_0,2011,Rural,3,India,3,Punjab,50,Tarn Taran,94.90000000000001,,63.90000000000001,,61.90000000000001,
3_3_50_0,2011,Total,3,India,3,Punjab,50,Tarn Taran,95.2,,66.90000000000001,,65.10000000000001,
3_3_50_0,2011,Urban,3,India,3,Punjab,50,Tarn Taran,97.60000000000001,98.10000000000001,87.30000000000001,84.40000000000001,87,84.10000000000001
3_3_51_0,2011,Rural,3,India,3,Punjab,51,Rupnagar,88.7,,56.5,,56.2,
3_3_51_0,2011,Total,3,India,3,Punjab,51,Rupnagar,91.10000000000001,,66.2,,65.90000000000001,
3_3_51_0,2011,Urban,3,India,3,Punjab,51,Rupnagar,97.10000000000001,99,91.30000000000001,0,91.2,0
3_3_52_0,2011,Rural,3,India,3,Punjab,52,Sahibzada Ajit Singh Nagar,93.10000000000001,,60.1,,59.8,
3_3_52_0,2011,Total,3,India,3,Punjab,52,Sahibzada Ajit Singh Nagar,96,,78.5,,78.2,
3_3_52_0,2011,Urban,3,India,3,Punjab,52,Sahibzada Ajit Singh Nagar,98.10000000000001,90,91.7,58.6,91.5,57.8
3_3_53_0,2011,Rural,3,India,3,Punjab,53,Sangrur,90.60000000000001,,78,,72.7,
3_3_53_0,2011,Total,3,India,3,Punjab,53,Sangrur,92.7,,82.30000000000001,,78.10000000000001,
3_3_53_0,2011,Urban,3,India,3,Punjab,53,Sangrur,97.40000000000001,91.30000000000001,91.60000000000001,85.5,89.90000000000001,81.10000000000001
3_3_54_0,2011,Rural,3,India,3,Punjab,54,Barnala,93.5,,79.7,,64.40000000000001,
3_3_54_0,2011,Total,3,India,3,Punjab,54,Barnala,95.10000000000001,,83.10000000000001,,70.90000000000001,
3_3_54_0,2011,Urban,3,India,3,Punjab,54,Barnala,98.2,,89.90000000000001,,83.80000000000001,
3_4_55_0,2011,Rural,3,India,4,Chandigarh,55,Chandigarh,97.30000000000001,,87.90000000000001,,87.90000000000001,
3_4_55_0,2011,Total,3,India,4,Chandigarh,55,Chandigarh,97.5,,87.60000000000001,,87.5,
3_4_55_0,2011,Urban,3,India,4,Chandigarh,55,Chandigarh,97.5,82,87.5,3.9,87.5,3.6
3_5_56_0,2011,Rural,3,India,5,Uttarakhand,56,Uttarkashi,63.6,,39.3,,39.1,
3_5_56_0,2011,Total,3,India,5,Uttarakhand,56,Uttarkashi,66.10000000000001,,43.6,,43.40000000000001,
3_5_56_0,2011,Urban,3,India,5,Uttarakhand,56,Uttarkashi,95.30000000000001,,91.2,,91.10000000000001,
3_5_57_0,2011,Rural,3,India,5,Uttarakhand,57,Chamoli,68.90000000000001,,46.8,,46.2,
3_5_57_0,2011,Total,3,India,5,Uttarakhand,57,Chamoli,72.2,,52.90000000000001,,52.40000000000001,
3_5_57_0,2011,Urban,3,India,5,Uttarakhand,57,Chamoli,90.60000000000001,67.2,87.10000000000001,65.3,87,65.3
3_5_58_0,2011,Rural,3,India,5,Uttarakhand,58,Rudraprayag,67.90000000000001,,50.5,,50.3,
3_5_58_0,2011,Total,3,India,5,Uttarakhand,58,Rudraprayag,69,,52.40000000000001,,52.2,
3_5_58_0,2011,Urban,3,India,5,Uttarakhand,58,Rudraprayag,92.80000000000001,,91.5,,91.5,
3_5_59_0,2011,Rural,3,India,5,Uttarakhand,59,Tehri Garhwal,61.5,,50,,49.8,
3_5_59_0,2011,Total,3,India,5,Uttarakhand,59,Tehri Garhwal,66.10000000000001,,55.7,,55.5,
3_5_59_0,2011,Urban,3,India,5,Uttarakhand,59,Tehri Garhwal,98.40000000000001,89,95.90000000000001,85.30000000000001,95.80000000000001,85
3_5_60_0,2011,Rural,3,India,5,Uttarakhand,60,Dehradun,86.40000000000001,,74.2,,74,
3_5_60_0,2011,Total,3,India,5,Uttarakhand,60,Dehradun,92.2,,85.7,,85.5,
3_5_60_0,2011,Urban,3,India,5,Uttarakhand,60,Dehradun,96.60000000000001,95.40000000000001,94.2,91.5,94.10000000000001,91.30000000000001
3_5_61_0,2011,Rural,3,India,5,Uttarakhand,61,Garhwal,74.7,,48.1,,47.7,
3_5_61_0,2011,Total,3,India,5,Uttarakhand,61,Garhwal,77.7,,55.1,,54.8,
3_5_61_0,2011,Urban,3,India,5,Uttarakhand,61,Garhwal,94.80000000000001,93.60000000000001,94.30000000000001,85.5,94.2,85.5
3_5_62_0,2011,Rural,3,India,5,Uttarakhand,62,Pithoragarh,69.60000000000001,,47.90000000000001,,47.3,
3_5_62_0,2011,Total,3,India,5,Uttarakhand,62,Pithoragarh,73.2,,55.1,,54.5,
3_5_62_0,2011,Urban,3,India,5,Uttarakhand,62,Pithoragarh,94.30000000000001,89.80000000000001,96.40000000000001,86.80000000000001,96.10000000000001,86.80000000000001
3_5_63_0,2011,Rural,3,India,5,Uttarakhand,63,Bageshwar,66.40000000000001,,52.90000000000001,,52.40000000000001,
3_5_63_0,2011,Total,3,India,5,Uttarakhand,63,Bageshwar,67,,54.2,,53.7,
3_5_63_0,2011,Urban,3,India,5,Uttarakhand,63,Bageshwar,85.5,74.3,90,74.5,90,74.5
3_5_64_0,2011,Rural,3,India,5,Uttarakhand,64,Almora,67,,51.3,,50.8,
3_5_64_0,2011,Total,3,India,5,Uttarakhand,64,Almora,69.40000000000001,,55,,54.5,
3_5_64_0,2011,Urban,3,India,5,Uttarakhand,64,Almora,93.10000000000001,85.5,91.40000000000001,91.30000000000001,91.2,90.7
3_5_65_0,2011,Rural,3,India,5,Uttarakhand,65,Champawat,66,,40.2,,39.6,
3_5_65_0,2011,Total,3,India,5,Uttarakhand,65,Champawat,69.7,,46.2,,45.6,
3_5_65_0,2011,Urban,3,India,5,Uttarakhand,65,Champawat,90.5,77.10000000000001,79.60000000000001,59.8,79.10000000000001,56.6
3_5_66_0,2011,Rural,3,India,5,Uttarakhand,66,Nainital,74.5,,69.2,,68.5,
3_5_66_0,2011,Total,3,India,5,Uttarakhand,66,Nainital,82.5,,78.30000000000001,,77.60000000000001,
3_5_66_0,2011,Urban,3,India,5,Uttarakhand,66,Nainital,94.7,92.30000000000001,92.10000000000001,87,91.5,87
3_5_67_0,2011,Rural,3,India,5,Uttarakhand,67,Udham Singh Nagar,94.7,,56,,54.5,
3_5_67_0,2011,Total,3,India,5,Uttarakhand,67,Udham Singh Nagar,95.40000000000001,,68.3,,67,
3_5_67_0,2011,Urban,3,India,5,Uttarakhand,67,Udham Singh Nagar,96.80000000000001,94.60000000000001,91,91,90,89.2
3_5_68_0,2011,Rural,3,India,5,Uttarakhand,68,Hardwar,89.2,,48.6,,47.6,
3_5_68_0,2011,Total,3,India,5,Uttarakhand,68,Hardwar,91.80000000000001,,65.2,,64.5,
3_5_68_0,2011,Urban,3,India,5,Uttarakhand,68,Hardwar,96.10000000000001,95.80000000000001,91.60000000000001,91,91.40000000000001,90.60000000000001
3_6_69_0,2011,Rural,3,India,6,Haryana,69,Panchkula,91.90000000000001,,43.5,,43,
3_6_69_0,2011,Total,3,India,6,Haryana,69,Panchkula,91.40000000000001,,70.40000000000001,,69.90000000000001,
3_6_69_0,2011,Urban,3,India,6,Haryana,69,Panchkula,91.2,76.5,87.40000000000001,49.2,86.90000000000001,46.8
3_6_70_0,2011,Rural,3,India,6,Haryana,70,Ambala,96.2,,50.6,,50,
3_6_70_0,2011,Total,3,India,6,Haryana,70,Ambala,97,,67,,66.5,
3_6_70_0,2011,Urban,3,India,6,Haryana,70,Ambala,97.90000000000001,96.60000000000001,86.40000000000001,74,86.10000000000001,73.8
3_6_71_0,2011,Rural,3,India,6,Haryana,71,Yamunanagar,94.80000000000001,,45.7,,44.5,
3_6_71_0,2011,Total,3,India,6,Haryana,71,Yamunanagar,96,,63.2,,62,
3_6_71_0,2011,Urban,3,India,6,Haryana,71,Yamunanagar,97.5,97.7,87.5,86.10000000000001,86.40000000000001,85
3_6_72_0,2011,Rural,3,India,6,Haryana,72,Kurukshetra,94.80000000000001,,68.7,,67.2,
3_6_72_0,2011,Total,3,India,6,Haryana,72,Kurukshetra,95.90000000000001,,75.2,,74,
3_6_72_0,2011,Urban,3,India,6,Haryana,72,Kurukshetra,98.60000000000001,98.60000000000001,90.7,81.30000000000001,90.10000000000001,79.5
3_6_73_0,2011,Rural,3,India,6,Haryana,73,Kaithal,83,,57.40000000000001,,55.7,
3_6_73_0,2011,Total,3,India,6,Haryana,73,Kaithal,86.10000000000001,,61.8,,60.2,
3_6_73_0,2011,Urban,3,India,6,Haryana,73,Kaithal,96.40000000000001,95.30000000000001,76.60000000000001,76.80000000000001,75.40000000000001,75.8
3_6_74_0,2011,Rural,3,India,6,Haryana,74,Karnal,92.7,,68.2,,66,
3_6_74_0,2011,Total,3,India,6,Haryana,74,Karnal,94.2,,75.10000000000001,,73.10000000000001,
3_6_74_0,2011,Urban,3,India,6,Haryana,74,Karnal,97.40000000000001,96.90000000000001,89.90000000000001,75,88.30000000000001,73.90000000000001
3_6_75_0,2011,Rural,3,India,6,Haryana,75,Panipat,87.2,,66.2,,65.5,
3_6_75_0,2011,Total,3,India,6,Haryana,75,Panipat,90.80000000000001,,77,,76.3,
3_6_75_0,2011,Urban,3,India,6,Haryana,75,Panipat,94.7,92.2,88.80000000000001,75.8,88,74.10000000000001
3_6_76_0,2011,Rural,3,India,6,Haryana,76,Sonipat,81.5,,55.90000000000001,,55.40000000000001,
3_6_76_0,2011,Total,3,India,6,Haryana,76,Sonipat,85.80000000000001,,67.5,,67.10000000000001,
3_6_76_0,2011,Urban,3,India,6,Haryana,76,Sonipat,94.60000000000001,95.60000000000001,91,90.90000000000001,90.60000000000001,90.7
3_6_77_0,2011,Rural,3,India,6,Haryana,77,Jind,70,,51,,50.40000000000001,
3_6_77_0,2011,Total,3,India,6,Haryana,77,Jind,75.10000000000001,,59.5,,58.90000000000001,
3_6_77_0,2011,Urban,3,India,6,Haryana,77,Jind,91.90000000000001,88.10000000000001,87,81.60000000000001,86.5,81
3_6_78_0,2011,Rural,3,India,6,Haryana,78,Fatehabad,88.5,,72.7,,54.40000000000001,
3_6_78_0,2011,Total,3,India,6,Haryana,78,Fatehabad,90.2,,76.3,,61.1,
3_6_78_0,2011,Urban,3,India,6,Haryana,78,Fatehabad,97.2,95.80000000000001,90.80000000000001,83.30000000000001,88.60000000000001,77.5
3_6_79_0,2011,Rural,3,India,6,Haryana,79,Sirsa,91.90000000000001,,87.40000000000001,,54.8,
3_6_79_0,2011,Total,3,India,6,Haryana,79,Sirsa,93.2,,89.60000000000001,,64.10000000000001,
3_6_79_0,2011,Urban,3,India,6,Haryana,79,Sirsa,97,96.40000000000001,95.80000000000001,86.7,91.30000000000001,79.90000000000001
3_6_80_0,2011,Rural,3,India,6,Haryana,80,Hisar,73.60000000000001,,62.3,,55.8,
3_6_80_0,2011,Total,3,India,6,Haryana,80,Hisar,79.5,,70.90000000000001,,66.2,
3_6_80_0,2011,Urban,3,India,6,Haryana,80,Hisar,92,88.5,89.10000000000001,85.90000000000001,88.10000000000001,84
3_6_81_0,2011,Rural,3,India,6,Haryana,81,Bhiwani,71.90000000000001,,49,,48.5,
3_6_81_0,2011,Total,3,India,6,Haryana,81,Bhiwani,76.2,,56.7,,56.2,
3_6_81_0,2011,Urban,3,India,6,Haryana,81,Bhiwani,92.7,89.30000000000001,86.5,76,86.10000000000001,75.60000000000001
3_6_82_0,2011,Rural,3,India,6,Haryana,82,Rohtak,73.40000000000001,,58,,57.5,
3_6_82_0,2011,Total,3,India,6,Haryana,82,Rohtak,83.10000000000001,,72.60000000000001,,72.2,
3_6_82_0,2011,Urban,3,India,6,Haryana,82,Rohtak,95.80000000000001,91.90000000000001,91.80000000000001,85.40000000000001,91.60000000000001,84
3_6_83_0,2011,Rural,3,India,6,Haryana,83,Jhajjar,76.10000000000001,,58.2,,58,
3_6_83_0,2011,Total,3,India,6,Haryana,83,Jhajjar,79.2,,67,,66.8,
3_6_83_0,2011,Urban,3,India,6,Haryana,83,Jhajjar,87.7,81,91.2,91.80000000000001,90.90000000000001,91.30000000000001
3_6_84_0,2011,Rural,3,India,6,Haryana,84,Mahendragarh,74,,38.8,,38.6,
3_6_84_0,2011,Total,3,India,6,Haryana,84,Mahendragarh,75.10000000000001,,44.1,,43.8,
3_6_84_0,2011,Urban,3,India,6,Haryana,84,Mahendragarh,81.60000000000001,95.30000000000001,77.10000000000001,54.40000000000001,76.40000000000001,54.40000000000001
3_6_85_0,2011,Rural,3,India,6,Haryana,85,Rewari,84.10000000000001,,49.6,,49.3,
3_6_85_0,2011,Total,3,India,6,Haryana,85,Rewari,86.80000000000001,,59.2,,58.90000000000001,
3_6_85_0,2011,Urban,3,India,6,Haryana,85,Rewari,94.90000000000001,97.2,87.5,90.2,87.10000000000001,89.40000000000001
3_6_86_0,2011,Rural,3,India,6,Haryana,86,Gurgaon,86.7,,65.40000000000001,,64.8,
3_6_86_0,2011,Total,3,India,6,Haryana,86,Gurgaon,92.80000000000001,,84,,83.7,
3_6_86_0,2011,Urban,3,India,6,Haryana,86,Gurgaon,95.10000000000001,96.30000000000001,91.10000000000001,96.2,90.80000000000001,96.2
3_6_87_0,2011,Rural,3,India,6,Haryana,87,Mewat,41.3,,17.3,,16.7,
3_6_87_0,2011,Total,3,India,6,Haryana,87,Mewat,46.6,,22.9,,22.3,
3_6_87_0,2011,Urban,3,India,6,Haryana,87,Mewat,83.90000000000001,91.80000000000001,61.3,58.1,60.90000000000001,57.6
3_6_88_0,2011,Rural,3,India,6,Haryana,88,Faridabad,88.7,,57.1,,55.90000000000001,
3_6_88_0,2011,Total,3,India,6,Haryana,88,Faridabad,86.5,,82.40000000000001,,80.90000000000001,
3_6_88_0,2011,Urban,3,India,6,Haryana,88,Faridabad,86,70.7,87.60000000000001,50.5,86.10000000000001,47
3_6_89_0,2011,Rural,3,India,6,Haryana,89,Palwal,76.3,,31.6,,31.2,
3_6_89_0,2011,Total,3,India,6,Haryana,89,Palwal,80.90000000000001,,43.40000000000001,,43,
3_6_89_0,2011,Urban,3,India,6,Haryana,89,Palwal,95.10000000000001,89,80.2,61.3,79.80000000000001,61.3
3_7_90_0,2011,Rural,3,India,7,NCT Of Delhi,90,North West,80.40000000000001,,62.7,,62.5,
3_7_90_0,2011,Total,3,India,7,NCT Of Delhi,90,North West,85.10000000000001,,84.2,,84,
3_7_90_0,2011,Urban,3,India,7,NCT Of Delhi,90,North West,85.40000000000001,88.5,85.5,32.8,85.30000000000001,32.6
3_7_91_0,2011,Rural,3,India,7,NCT Of Delhi,91,North,82.10000000000001,,98,,98,
3_7_91_0,2011,Total,3,India,7,NCT Of Delhi,91,North,87.60000000000001,,89.7,,89.7,
3_7_91_0,2011,Urban,3,India,7,NCT Of Delhi,91,North,87.7,95.80000000000001,89.60000000000001,80.30000000000001,89.60000000000001,80.30000000000001
3_7_92_0,2011,Rural,3,India,7,NCT Of Delhi,92,North East,90.2,,91.60000000000001,,91.60000000000001,
3_7_92_0,2011,Total,3,India,7,NCT Of Delhi,92,North East,93.5,,84.10000000000001,,84,
3_7_92_0,2011,Urban,3,India,7,NCT Of Delhi,92,North East,93.5,85.10000000000001,84.10000000000001,26,83.90000000000001,25.8
3_7_93_0,2011,Rural,3,India,7,NCT Of Delhi,93,East,99.80000000000001,,98.10000000000001,,97.90000000000001,
3_7_93_0,2011,Total,3,India,7,NCT Of Delhi,93,East,98.2,,89.10000000000001,,88.80000000000001,
3_7_93_0,2011,Urban,3,India,7,NCT Of Delhi,93,East,98.2,90.90000000000001,89.10000000000001,27.4,88.80000000000001,26.7
3_7_94_0,2011,Rural,3,India,7,NCT Of Delhi,94,New Delhi,,,,,,
3_7_94_0,2011,Total,3,India,7,NCT Of Delhi,94,New Delhi,92.10000000000001,,77.90000000000001,,77.80000000000001,
3_7_94_0,2011,Urban,3,India,7,NCT Of Delhi,94,New Delhi,92.10000000000001,66.90000000000001,77.90000000000001,17.5,77.80000000000001,17.3
3_7_95_0,2011,Rural,3,India,7,NCT Of Delhi,95,Central,,,,,,
3_7_95_0,2011,Total,3,India,7,NCT Of Delhi,95,Central,99.2,,90.7,,90.7,
3_7_95_0,2011,Urban,3,India,7,NCT Of Delhi,95,Central,99.2,99.2,90.7,87.2,90.7,87.10000000000001
3_7_96_0,2011,Rural,3,India,7,NCT Of Delhi,96,West,32,,87.10000000000001,,87.10000000000001,
3_7_96_0,2011,Total,3,India,7,NCT Of Delhi,96,West,93.80000000000001,,89.7,,89.60000000000001,
3_7_96_0,2011,Urban,3,India,7,NCT Of Delhi,96,West,93.90000000000001,83.40000000000001,89.7,31.5,89.60000000000001,31.5
3_7_97_0,2011,Rural,3,India,7,NCT Of Delhi,97,South West,83,,87.2,,87,
3_7_97_0,2011,Total,3,India,7,NCT Of Delhi,97,South West,89.7,,90.40000000000001,,90.30000000000001,
3_7_97_0,2011,Urban,3,India,7,NCT Of Delhi,97,South West,90.10000000000001,72.90000000000001,90.60000000000001,13.2,90.60000000000001,13.1
3_7_98_0,2011,Rural,3,India,7,NCT Of Delhi,98,South,95.10000000000001,,90.5,,90.30000000000001,
3_7_98_0,2011,Total,3,India,7,NCT Of Delhi,98,South,91.60000000000001,,87.5,,87.40000000000001,
3_7_98_0,2011,Urban,3,India,7,NCT Of Delhi,98,South,91.60000000000001,78.90000000000001,87.5,24.9,87.40000000000001,24.4
3_8_100_0,2011,Rural,3,India,8,Rajasthan,100,Hanumangarh,74.2,,82.2,,37.6,
3_8_100_0,2011,Total,3,India,8,Rajasthan,100,Hanumangarh,78.60000000000001,,84.40000000000001,,46,
3_8_100_0,2011,Urban,3,India,8,Rajasthan,100,Hanumangarh,95.60000000000001,94.60000000000001,93.30000000000001,92,78.7,60.8
3_8_101_0,2011,Rural,3,India,8,Rajasthan,101,Bikaner,46.2,,29.3,,23.2,
3_8_101_0,2011,Total,3,India,8,Rajasthan,101,Bikaner,62.7,,46.90000000000001,,42.6,
3_8_101_0,2011,Urban,3,India,8,Rajasthan,101,Bikaner,92.80000000000001,88.10000000000001,78.80000000000001,72.2,77.90000000000001,71.10000000000001
3_8_102_0,2011,Rural,3,India,8,Rajasthan,102,Churu,66.90000000000001,,47,,43.6,
3_8_102_0,2011,Total,3,India,8,Rajasthan,102,Churu,73.7,,57.7,,55,
3_8_102_0,2011,Urban,3,India,8,Rajasthan,102,Churu,92.5,90.80000000000001,87.40000000000001,75.8,86.60000000000001,74.10000000000001
3_8_103_0,2011,Rural,3,India,8,Rajasthan,103,Jhunjhunun,76.3,,45.6,,45.5,
3_8_103_0,2011,Total,3,India,8,Rajasthan,103,Jhunjhunun,79.10000000000001,,53.5,,53.40000000000001,
3_8_103_0,2011,Urban,3,India,8,Rajasthan,103,Jhunjhunun,89.40000000000001,,82.40000000000001,,82.2,
3_8_104_0,2011,Rural,3,India,8,Rajasthan,104,Alwar,65.60000000000001,,14.6,,14.5,
3_8_104_0,2011,Total,3,India,8,Rajasthan,104,Alwar,70.7,,27.2,,27.1,
3_8_104_0,2011,Urban,3,India,8,Rajasthan,104,Alwar,91.60000000000001,70.8,78.7,31.1,78.5,30.7
3_8_105_0,2011,Rural,3,India,8,Rajasthan,105,Bharatpur,44,,7.7,,7.600000000000001,
3_8_105_0,2011,Total,3,India,8,Rajasthan,105,Bharatpur,51.5,,20.1,,19.9,
3_8_105_0,2011,Urban,3,India,8,Rajasthan,105,Bharatpur,80.90000000000001,90,68.90000000000001,59.8,68.7,58.8
3_8_106_0,2011,Rural,3,India,8,Rajasthan,106,Dhaulpur,65.7,,4.600000000000001,,4.5,
3_8_106_0,2011,Total,3,India,8,Rajasthan,106,Dhaulpur,68.5,,16,,15.9,
3_8_106_0,2011,Urban,3,India,8,Rajasthan,106,Dhaulpur,79.7,77.40000000000001,61.5,25.9,61,25.8
3_8_107_0,2011,Rural,3,India,8,Rajasthan,107,Karauli,50,,8,,7.9,
3_8_107_0,2011,Total,3,India,8,Rajasthan,107,Karauli,53.7,,15.5,,15.2,
3_8_107_0,2011,Urban,3,India,8,Rajasthan,107,Karauli,75.8,,60.5,,59.5,
3_8_108_0,2011,Rural,3,India,8,Rajasthan,108,Sawai Madhopur,52,,8.6,,8.5,
3_8_108_0,2011,Total,3,India,8,Rajasthan,108,Sawai Madhopur,58,,19.6,,19.3,
3_8_108_0,2011,Urban,3,India,8,Rajasthan,108,Sawai Madhopur,84.2,74.40000000000001,67.40000000000001,39.8,66.40000000000001,38.7
3_8_109_0,2011,Rural,3,India,8,Rajasthan,109,Dausa,62.5,,9.1,,8.9,
3_8_109_0,2011,Total,3,India,8,Rajasthan,109,Dausa,65.8,,16.7,,16.5,
3_8_109_0,2011,Urban,3,India,8,Rajasthan,109,Dausa,89.40000000000001,50.3,72.90000000000001,47,72.3,46.7
3_8_110_0,2011,Rural,3,India,8,Rajasthan,110,Jaipur,68.3,,21.8,,21.5,
3_8_110_0,2011,Total,3,India,8,Rajasthan,110,Jaipur,80.5,,60.3,,59.8,
3_8_110_0,2011,Urban,3,India,8,Rajasthan,110,Jaipur,90.10000000000001,86.10000000000001,90.30000000000001,80.10000000000001,89.80000000000001,78.7
3_8_111_0,2011,Rural,3,India,8,Rajasthan,111,Sikar,75.60000000000001,,40,,39.6,
3_8_111_0,2011,Total,3,India,8,Rajasthan,111,Sikar,79.2,,49.90000000000001,,49.3,
3_8_111_0,2011,Urban,3,India,8,Rajasthan,111,Sikar,91.90000000000001,3.8,84.60000000000001,1.3,83.30000000000001,1.3
3_8_112_0,2011,Rural,3,India,8,Rajasthan,112,Nagaur,36.1,,26.4,,26.2,
3_8_112_0,2011,Total,3,India,8,Rajasthan,112,Nagaur,42.6,,34.1,,33.8,
3_8_112_0,2011,Urban,3,India,8,Rajasthan,112,Nagaur,73.8,62.3,71.3,52.2,70.5,51.7
3_8_113_0,2011,Rural,3,India,8,Rajasthan,113,Jodhpur,36.8,,13.5,,13.3,
3_8_113_0,2011,Total,3,India,8,Rajasthan,113,Jodhpur,55.90000000000001,,38.8,,38.6,
3_8_113_0,2011,Urban,3,India,8,Rajasthan,113,Jodhpur,93.10000000000001,89.90000000000001,88,74.60000000000001,87.80000000000001,74.40000000000001
3_8_114_0,2011,Rural,3,India,8,Rajasthan,114,Jaisalmer,25.3,,16.6,,16.3,
3_8_114_0,2011,Total,3,India,8,Rajasthan,114,Jaisalmer,32,,23.1,,22.9,
3_8_114_0,2011,Urban,3,India,8,Rajasthan,114,Jaisalmer,75.40000000000001,43.90000000000001,65.60000000000001,24.3,65.5,24.1
3_8_115_0,2011,Rural,3,India,8,Rajasthan,115,Barmer,21.8,,9.4,,9.300000000000001,
3_8_115_0,2011,Total,3,India,8,Rajasthan,115,Barmer,25.6,,13.2,,13.1,
3_8_115_0,2011,Urban,3,India,8,Rajasthan,115,Barmer,74.90000000000001,68.40000000000001,62.8,74.10000000000001,62.3,72.5
3_8_116_0,2011,Rural,3,India,8,Rajasthan,116,Jalor,49.5,,11.2,,11,
3_8_116_0,2011,Total,3,India,8,Rajasthan,116,Jalor,52.7,,14.3,,14.1,
3_8_116_0,2011,Urban,3,India,8,Rajasthan,116,Jalor,88.7,81.2,48.8,32.3,48.2,30.1
3_8_117_0,2011,Rural,3,India,8,Rajasthan,117,Sirohi,57,,16.1,,15.9,
3_8_117_0,2011,Total,3,India,8,Rajasthan,117,Sirohi,63.1,,26.6,,26.5,
3_8_117_0,2011,Urban,3,India,8,Rajasthan,117,Sirohi,87.2,85.90000000000001,67.90000000000001,44.90000000000001,67.8,44.90000000000001
3_8_118_0,2011,Rural,3,India,8,Rajasthan,118,Pali,48.7,,18.5,,18.4,
3_8_118_0,2011,Total,3,India,8,Rajasthan,118,Pali,56.6,,25.8,,25.6,
3_8_118_0,2011,Urban,3,India,8,Rajasthan,118,Pali,87.30000000000001,85,54.3,38,53.8,36.6
3_8_119_0,2011,Rural,3,India,8,Rajasthan,119,Ajmer,46.40000000000001,,13.9,,13.7,
3_8_119_0,2011,Total,3,India,8,Rajasthan,119,Ajmer,64.5,,41.40000000000001,,41.3,
3_8_119_0,2011,Urban,3,India,8,Rajasthan,119,Ajmer,92.7,90.40000000000001,84.40000000000001,76.3,84.30000000000001,76.2
3_8_120_0,2011,Rural,3,India,8,Rajasthan,120,Tonk,53.6,,6.7,,6.5,
3_8_120_0,2011,Total,3,India,8,Rajasthan,120,Tonk,59.8,,17.5,,17.3,
3_8_120_0,2011,Urban,3,India,8,Rajasthan,120,Tonk,84.5,73,60.8,12.7,59.90000000000001,12.7
3_8_121_0,2011,Rural,3,India,8,Rajasthan,121,Bundi,68.90000000000001,,8,,7.9,
3_8_121_0,2011,Total,3,India,8,Rajasthan,121,Bundi,72.8,,17.8,,17.7,
3_8_121_0,2011,Urban,3,India,8,Rajasthan,121,Bundi,89.2,83,58.7,23.7,58.5,23.6
3_8_122_0,2011,Rural,3,India,8,Rajasthan,122,Bhilwara,55.2,,10.4,,10.1,
3_8_122_0,2011,Total,3,India,8,Rajasthan,122,Bhilwara,61.8,,23.2,,22.9,
3_8_122_0,2011,Urban,3,India,8,Rajasthan,122,Bhilwara,88.30000000000001,66.8,74.10000000000001,38.8,74,38.8
3_8_123_0,2011,Rural,3,India,8,Rajasthan,123,Rajsamand,58.3,,11.2,,11,
