id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,lp_inf_man_t,lp_inf_man_1,lp_inf_man_2,lp_inf_man_3,lp_inf_man_4,lp_inf_man_5,lp_inf_man_6,lp_inf_man_7,lp_inf_man_8,lp_inf_man_9,lp_inf_man_10,lp_inf_man_11,lp_inf_man_12,lp_inf_man_13,kl_inf_man_t,kl_inf_man_1,kl_inf_man_2,kl_inf_man_3,kl_inf_man_4,kl_inf_man_5,kl_inf_man_6,kl_inf_man_7,kl_inf_man_8,kl_inf_man_9,kl_inf_man_10,kl_inf_man_11,kl_inf_man_12,kl_inf_man_13
3_7_91_0,2011,Rural,3,India,7,NCT Of Delhi,91,North,371.2000000000001,520.7000000000001,157.4,1067.7,195.5,,,,226.6,,456.2000000000001,,920.4000000000001,564.7000000000001,8983,6470.900000000001,6977.400000000001,14949,9917.6,,,,9513.300000000001,,6763.8,,13854,10637.6
3_7_91_0,2011,Total,3,India,7,NCT Of Delhi,91,North,389.6,594.8000000000001,211.2,335.8,361.8,,725,935.8000000000001,646.4000000000001,482.9,436.7000000000001,307.7000000000001,439.8,422.6,9288.1,11487,8582.700000000001,7609,12974.9,,21982.1,11734,9814.4,6748.8,8210.700000000001,8131,7998,9505.300000000001
3_7_91_0,2011,Urban,3,India,7,NCT Of Delhi,91,North,390.1,596.9,212.7,313.9,375,,725,935.8000000000001,662.8000000000001,482.9,436.2000000000001,307.7000000000001,434.9,416.8,9296.800000000001,11628.2,8628.4,7388.5,13167,,21982.1,11734,9826.200000000001,6748.8,8246.5,8131,7937.900000000001,9459.5
3_7_92_0,2011,Rural,3,India,7,NCT Of Delhi,92,North East,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3_7_92_0,2011,Total,3,India,7,NCT Of Delhi,92,North East,389.6,594.8000000000001,211.2,335.8,361.8,,725,935.8000000000001,646.4000000000001,482.9,436.7000000000001,307.7000000000001,439.8,422.6,9288.1,11487,8582.700000000001,7609,12974.9,,21982.1,11734,9814.4,6748.8,8210.700000000001,8131,7998,9505.300000000001
3_7_92_0,2011,Urban,3,India,7,NCT Of Delhi,92,North East,390.1,596.9,212.7,313.9,375,,725,935.8000000000001,662.8000000000001,482.9,436.2000000000001,307.7000000000001,434.9,416.8,9296.800000000001,11628.2,8628.4,7388.5,13167,,21982.1,11734,9826.200000000001,6748.8,8246.5,8131,7937.900000000001,9459.5
3_7_93_0,2011,Rural,3,India,7,NCT Of Delhi,93,East,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3_7_93_0,2011,Total,3,India,7,NCT Of Delhi,93,East,389.6,594.8000000000001,211.2,335.8,361.8,,725,935.8000000000001,646.4000000000001,482.9,436.7000000000001,307.7000000000001,439.8,422.6,9288.1,11487,8582.700000000001,7609,12974.9,,21982.1,11734,9814.4,6748.8,8210.700000000001,8131,7998,9505.300000000001
3_7_93_0,2011,Urban,3,India,7,NCT Of Delhi,93,East,390.1,596.9,212.7,313.9,375,,725,935.8000000000001,662.8000000000001,482.9,436.2000000000001,307.7000000000001,434.9,416.8,9296.800000000001,11628.2,8628.4,7388.5,13167,,21982.1,11734,9826.200000000001,6748.8,8246.5,8131,7937.900000000001,9459.5
3_7_94_0,2011,Rural,3,India,7,NCT Of Delhi,94,New Delhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3_7_94_0,2011,Total,3,India,7,NCT Of Delhi,94,New Delhi,389.6,594.8000000000001,211.2,335.8,361.8,,725,935.8000000000001,646.4000000000001,482.9,436.7000000000001,307.7000000000001,439.8,422.6,9288.1,11487,8582.700000000001,7609,12974.9,,21982.1,11734,9814.4,6748.8,8210.700000000001,8131,7998,9505.300000000001
3_7_94_0,2011,Urban,3,India,7,NCT Of Delhi,94,New Delhi,390.1,596.9,212.7,313.9,375,,725,935.8000000000001,662.8000000000001,482.9,436.2000000000001,307.7000000000001,434.9,416.8,9296.800000000001,11628.2,8628.4,7388.5,13167,,21982.1,11734,9826.200000000001,6748.8,8246.5,8131,7937.900000000001,9459.5
3_7_95_0,2011,Rural,3,India,7,NCT Of Delhi,95,Central,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3_7_95_0,2011,Total,3,India,7,NCT Of Delhi,95,Central,389.6,594.8000000000001,211.2,335.8,361.8,,725,935.8000000000001,646.4000000000001,482.9,436.7000000000001,307.7000000000001,439.8,422.6,9288.1,11487,8582.700000000001,7609,12974.9,,21982.1,11734,9814.4,6748.8,8210.700000000001,8131,7998,9505.300000000001
3_7_95_0,2011,Urban,3,India,7,NCT Of Delhi,95,Central,390.1,596.9,212.7,313.9,375,,725,935.8000000000001,662.8000000000001,482.9,436.2000000000001,307.7000000000001,434.9,416.8,9296.800000000001,11628.2,8628.4,7388.5,13167,,21982.1,11734,9826.200000000001,6748.8,8246.5,8131,7937.900000000001,9459.5
3_7_96_0,2011,Rural,3,India,7,NCT Of Delhi,96,West,371.2000000000001,520.7000000000001,157.4,1067.7,195.5,,,,226.6,,456.2000000000001,,920.4000000000001,564.7000000000001,8983,6470.900000000001,6977.400000000001,14949,9917.6,,,,9513.300000000001,,6763.8,,13854,10637.6
3_7_96_0,2011,Total,3,India,7,NCT Of Delhi,96,West,389.6,594.8000000000001,211.2,335.8,361.8,,725,935.8000000000001,646.4000000000001,482.9,436.7000000000001,307.7000000000001,439.8,422.6,9288.1,11487,8582.700000000001,7609,12974.9,,21982.1,11734,9814.4,6748.8,8210.700000000001,8131,7998,9505.300000000001
3_7_96_0,2011,Urban,3,India,7,NCT Of Delhi,96,West,390.1,596.9,212.7,313.9,375,,725,935.8000000000001,662.8000000000001,482.9,436.2000000000001,307.7000000000001,434.9,416.8,9296.800000000001,11628.2,8628.4,7388.5,13167,,21982.1,11734,9826.200000000001,6748.8,8246.5,8131,7937.900000000001,9459.5
3_7_97_0,2011,Rural,3,India,7,NCT Of Delhi,97,South West,371.2000000000001,520.7000000000001,157.4,1067.7,195.5,,,,226.6,,456.2000000000001,,920.4000000000001,564.7000000000001,8983,6470.900000000001,6977.400000000001,14949,9917.6,,,,9513.300000000001,,6763.8,,13854,10637.6
3_7_97_0,2011,Total,3,India,7,NCT Of Delhi,97,South West,389.6,594.8000000000001,211.2,335.8,361.8,,725,935.8000000000001,646.4000000000001,482.9,436.7000000000001,307.7000000000001,439.8,422.6,9288.1,11487,8582.700000000001,7609,12974.9,,21982.1,11734,9814.4,6748.8,8210.700000000001,8131,7998,9505.300000000001
3_7_97_0,2011,Urban,3,India,7,NCT Of Delhi,97,South West,390.1,596.9,212.7,313.9,375,,725,935.8000000000001,662.8000000000001,482.9,436.2000000000001,307.7000000000001,434.9,416.8,9296.800000000001,11628.2,8628.4,7388.5,13167,,21982.1,11734,9826.200000000001,6748.8,8246.5,8131,7937.900000000001,9459.5
3_7_98_0,2011,Rural,3,India,7,NCT Of Delhi,98,South,371.2000000000001,520.7000000000001,157.4,1067.7,195.5,,,,226.6,,456.2000000000001,,920.4000000000001,564.7000000000001,8983,6470.900000000001,6977.400000000001,14949,9917.6,,,,9513.300000000001,,6763.8,,13854,10637.6
3_7_98_0,2011,Total,3,India,7,NCT Of Delhi,98,South,389.6,594.8000000000001,211.2,335.8,361.8,,725,935.8000000000001,646.4000000000001,482.9,436.7000000000001,307.7000000000001,439.8,422.6,9288.1,11487,8582.700000000001,7609,12974.9,,21982.1,11734,9814.4,6748.8,8210.700000000001,8131,7998,9505.300000000001
3_7_98_0,2011,Urban,3,India,7,NCT Of Delhi,98,South,390.1,596.9,212.7,313.9,375,,725,935.8000000000001,662.8000000000001,482.9,436.2000000000001,307.7000000000001,434.9,416.8,9296.800000000001,11628.2,8628.4,7388.5,13167,,21982.1,11734,9826.200000000001,6748.8,8246.5,8131,7937.900000000001,9459.5
3_8_100_0,2011,Rural,3,India,8,Rajasthan,100,Hanumangarh,109.6,165.7,115.3,106,,,,55.7,434.3,,,,,97.60000000000001,2596.5,3939.5,2799.9,2537.5,,,,3096.2,4856.7,,,,,1567.8
3_8_100_0,2011,Total,3,India,8,Rajasthan,100,Hanumangarh,157,419.6,115.6,121.4,155.3,,,66.7,345.6,,,,1237.4,110.1,3092.4,4104.7,2620.5,2713,7013.400000000001,,,2517.5,7336.8,,,,9642.1,3239.1
3_8_100_0,2011,Urban,3,India,8,Rajasthan,100,Hanumangarh,289.7,723.2000000000001,116.3,1135.6,155.3,,,101.7,332.7000000000001,,,,1237.4,153.1,4480.7,4302.3,2233.4,14291.7,7013.400000000001,,,667.7000000000001,7699.200000000001,,,,9642.1,9023.5
3_8_101_0,2011,Rural,3,India,8,Rajasthan,101,Bikaner,251.9,196.5,541,193.5,,,,73.40000000000001,426,,,,,216.8,4882.900000000001,3155.4,6652,5532.200000000001,,,,2744,2903.9,,,,,7165.8
3_8_101_0,2011,Total,3,India,8,Rajasthan,101,Bikaner,219.2,186.9,225.9,208.7,87.5,,,117.6,529.1,771.4000000000001,,,,247.7,7240.8,5470.700000000001,7713.1,5333,5104.3,,,3315.3,2893.4,4713.900000000001,,,,9317.6
3_8_101_0,2011,Urban,3,India,8,Rajasthan,101,Bikaner,192.7,169.4,140.9,305.3,87.5,,,321.4,621.4000000000001,771.4000000000001,,,,271.9,9152.700000000001,9714.9,7999.400000000001,4071.1,5104.3,,,5945.900000000001,2884.1,4713.900000000001,,,,10998.4
3_8_102_0,2011,Rural,3,India,8,Rajasthan,102,Churu,90.90000000000001,98.60000000000001,20.2,0,,,,1460.2,110.6,,,,,299.3,844.4000000000001,1756.7,280.7,8463.6,,,,7461.200000000001,1004.5,,,,,1769.9
3_8_102_0,2011,Total,3,India,8,Rajasthan,102,Churu,124.5,185.5,44.2,0,,,,412.3,132.9,,,,342.8,249.8,1366.2,1611.4,451,8463.6,,,,4452.2,1142.3,,,,5796,3104.6
3_8_102_0,2011,Urban,3,India,8,Rajasthan,102,Churu,179.3,313.9,93.40000000000001,,,,,216.6,308.5,,,,342.8,217.8,2216.5,1396.7,799.4000000000001,,,,,3890.2,2230.5,,,,5796,3968.8
3_8_103_0,2011,Rural,3,India,8,Rajasthan,103,Jhunjhunun,199.7,134,117.8,596.1,,,,169.3,357,,,,,225.3,2041.4,1504.6,1432.5,8170,,,,665.6,950.8000000000001,,,,,2104.4
3_8_103_0,2011,Total,3,India,8,Rajasthan,103,Jhunjhunun,238.3,424.9,120.6,596.1,,,,168.1,270.7,,,,,223.9,4321.5,4479.400000000001,3189.1,8170,,,,705.4000000000001,1827.7,,,,,6086.6
3_8_103_0,2011,Urban,3,India,8,Rajasthan,103,Jhunjhunun,287.5,640.6,123.9,,,,,85.7,192.8,,,,,222.6,7218.1,6684.200000000001,5286.400000000001,,,,,3425.6,2619.4,,,,,9478.200000000001
3_8_104_0,2011,Rural,3,India,8,Rajasthan,104,Alwar,170.6,250.7,128.1,197.2,353.5,,,,33.2,,,,,148.3,1682.9,2807.7,712.6,1413.2,1974.8,,,,731.8000000000001,,,,,2152.8
3_8_104_0,2011,Total,3,India,8,Rajasthan,104,Alwar,189.2,278.7,121.4,392.7000000000001,251.8,,,543.2000000000001,50.40000000000001,,,1928.4,,176.3,2321.7,3072.6,860.7000000000001,5718.5,2813.6,,,10863.4,1907.6,,,21971.1,,3734.4
3_8_104_0,2011,Urban,3,India,8,Rajasthan,104,Alwar,289.3,517.1,63.8,536.5,235.7,,,543.2000000000001,255,,,1928.4,,235.2,5759.6,5331.5,2129.7,8883.200000000001,2946.2,,,10863.4,15890,,,21971.1,,7054.1
3_8_105_0,2011,Rural,3,India,8,Rajasthan,105,Bharatpur,170,184.2,138.3,212.6,,,,343.2000000000001,,,,187,,145.6,2946.7,2824,2817,1838.4,,,,643.6,,,,4104.8,,4236.6
3_8_105_0,2011,Total,3,India,8,Rajasthan,105,Bharatpur,195.5,242.2,126.9,564.4,489.8,,161.8,90.40000000000001,,,,187,,232.9,3088.3,3047.4,3103.8,5336.400000000001,12892.8,,867.8000000000001,1125.2,,,,4104.8,,3888.4
3_8_105_0,2011,Urban,3,India,8,Rajasthan,105,Bharatpur,216.1,322.4,100.6,644.5,489.8,,161.8,50.5,,,,,,263.9,3202.7,3356.2,3769,6132.3,12892.8,,867.8000000000001,1201.3,,,,,,3765.1
3_8_106_0,2011,Rural,3,India,8,Rajasthan,106,Dhaulpur,245.3,221.2,53,675.2000000000001,,,,759.5,638.5,,,,271.4,166.8,3233.3,4699.3,1162.7,5243,,,,5450.8,2564.1,,,,3878.3,6361.400000000001
3_8_106_0,2011,Total,3,India,8,Rajasthan,106,Dhaulpur,386.7000000000001,705.4000000000001,50.3,365.7000000000001,,,,759.5,1316.6,,,,271.4,248.6,4616.6,7633.400000000001,1098.4,5475.400000000001,,,,5450.8,20719,,,,3878.3,9494.4
3_8_106_0,2011,Urban,3,India,8,Rajasthan,106,Dhaulpur,834.6,1715.2,38.7,122.4,,,,,1360.6,,,,,450.6,8996.800000000001,13753,829.7000000000001,5658,,,,,21898.2,,,,,17234.5
3_8_107_0,2011,Rural,3,India,8,Rajasthan,107,Karauli,139.3,228.2,85.7,88.30000000000001,,,,110.2,468.5,,,182.1,,333,3639.9,4366,2567.7,776,,,,603.5,13133.4,,,26997.8,,8247.700000000001
3_8_107_0,2011,Total,3,India,8,Rajasthan,107,Karauli,156.4,312.1,96.7,89.10000000000001,182.1,,,144.7,468.5,,,182.1,240.3,295.4,3560.6,5669.5,2551.8,857.6,4349.6,,,578.9,13133.4,,,26997.8,7356.5,6543.6
3_8_107_0,2011,Urban,3,India,8,Rajasthan,107,Karauli,186.8,454.5,108.2,100.7,182.1,,,259.7,,,,,240.3,190.7,3420.3,7884.200000000001,2535.2,2018.5,4349.6,,,497.1,,,,,7356.5,1802.5
3_8_108_0,2011,Rural,3,India,8,Rajasthan,108,Sawai Madhopur,270.3,183,90.60000000000001,212.2,218.6,,,,1588.9,,,,,232.9,1981.5,2619.1,2034.6,1220.9,2228.4,,,,1873.9,,,,,1464.1
3_8_108_0,2011,Total,3,India,8,Rajasthan,108,Sawai Madhopur,293.7,223.9,93.5,186.2,217,,352.5,562.5,1510.6,,,,,709.7000000000001,2167.6,3096.3,2129.7,832.7000000000001,4232.6,,3535.4,4886.400000000001,1975.9,,,,,2025.8
3_8_108_0,2011,Urban,3,India,8,Rajasthan,108,Sawai Madhopur,357.4,282.5,101.8,176.7,214.3,,352.5,562.5,799.8000000000001,,,,,2007.9,2673.5,3780.6,2408.5,690.1,7610.1,,3535.4,4886.400000000001,2901,,,,,3555.3
3_8_109_0,2011,Rural,3,India,8,Rajasthan,109,Dausa,199.8,125.3,116.7,258.4,,,,257,992.2000000000001,,,139.3,,236.1,1955.7,2874.4,1334.5,3036.1,,,,1907.4,3501.3,,,1017.8,,2230.5
3_8_109_0,2011,Total,3,India,8,Rajasthan,109,Dausa,241.2,242,166.9,174.1,342.8,,,258.3,378.5,,,139.3,,300.7,4168.1,3657.7,3787.2,3289.6,6855.900000000001,,,2138.9,7909.700000000001,,,1017.8,,5499.6
3_8_109_0,2011,Urban,3,India,8,Rajasthan,109,Dausa,276,275.5,268.9,122.4,342.8,,,375,353.7000000000001,,,,,320.5,6029.8,3882.5,8769.1,3445,6855.900000000001,,,22101.8,8087.8,,,,,6498.5
3_8_110_0,2011,Rural,3,India,8,Rajasthan,110,Jaipur,185.1,242.9,84.5,77.40000000000001,,,,183,644.2000000000001,,,,684.9000000000001,227.4,3639.8,5826.8,1945.1,3829.1,,,,1447.2,9676.200000000001,,,,4280,5496
3_8_110_0,2011,Total,3,India,8,Rajasthan,110,Jaipur,220.2,506,114.3,179.6,1332.7,,568.4,316.3,564.7000000000001,,1291,,690,195.8,3385.7,5791.200000000001,2380,3953.3,6343.900000000001,,4769.2,2096.7,8571.1,,21651.8,,6635,3932
3_8_110_0,2011,Urban,3,India,8,Rajasthan,110,Jaipur,228.1,608.8000000000001,118.5,267.8,1332.7,,568.4,406.7000000000001,526.1,,1291,,711.7000000000001,190.8,3328.8,5777.400000000001,2441.4,4060.5,6343.900000000001,,4769.2,2536.8,8035,,21651.8,,16530.8,3680.2
3_8_111_0,2011,Rural,3,India,8,Rajasthan,111,Sikar,131.1,223.2,57.6,76.10000000000001,,,,326.9,755.3000000000001,,,43.40000000000001,,215.8,1306.8,2747.9,665.2000000000001,310.7000000000001,,,,534.1,3074.7,,,126.5,,2448.7
3_8_111_0,2011,Total,3,India,8,Rajasthan,111,Sikar,169,530.8000000000001,63.90000000000001,76.10000000000001,322.6,,,300,294.7,,,149.5,,204.3,2243.6,4794.3,973.8000000000001,310.7000000000001,6666.1,,,1204.1,4151.3,,,3844.1,,3651.2
3_8_111_0,2011,Urban,3,India,8,Rajasthan,111,Sikar,260.9,990,83.30000000000001,,322.6,,,102.1,289.1,,,267.4,,176.6,4515.900000000001,7848.1,1933.2,,6666.1,,,6138.8,4164.3,,,7975.1,,6542.6
3_8_112_0,2011,Rural,3,India,8,Rajasthan,112,Nagaur,572.6,142.6,182.5,256.7,,,,595,137.2,,,,,1116.8,3778.1,2768.2,3784.3,1142.2,,,,1358.7,418.5,,,,,5791.6
3_8_112_0,2011,Total,3,India,8,Rajasthan,112,Nagaur,408.4,146.3,154.5,247.3,139.3,,,601.8000000000001,157.6,,,,,958.8000000000001,3511.7,2665.3,2611.9,1618.7,7646.700000000001,,,3121.8,4484.8,,,,,5800.700000000001
3_8_112_0,2011,Urban,3,India,8,Rajasthan,112,Nagaur,186.3,150.8,140.6,177.9,139.3,,,642.8000000000001,183.6,,,,,380.2000000000001,3151.3,2540.7,2028.3,5129,7646.700000000001,,,13795.3,9661,,,,,5833.6
3_8_113_0,2011,Rural,3,India,8,Rajasthan,113,Jodhpur,923.3000000000001,485.6,90.10000000000001,391.8,,,102490.4,1444.4,380.1,,,20.6,246.4,629.7000000000001,3150.2,3904.5,1581.5,1846.3,,,74771.40000000001,4392.900000000001,13561.1,,,92.2,5533.5,5313.8
3_8_113_0,2011,Total,3,India,8,Rajasthan,113,Jodhpur,295.5,416.3,45.2,333.9,844.6,,102490.4,110.5,185.4,,,20.6,246.4,380.7000000000001,5443.200000000001,3080.6,2630,4234.2,556.8000000000001,,74771.40000000001,9609.9,6431.900000000001,,,92.2,5533.5,3330.5
3_8_113_0,2011,Urban,3,India,8,Rajasthan,113,Jodhpur,110.7,271.4,36.9,246.7,844.6,,,73.7,184.4,,,,,301.3,6119.400000000001,1357.3,2822.4,7830.200000000001,556.8000000000001,,,9760.200000000001,6394.900000000001,,,,,2698
3_8_114_0,2011,Rural,3,India,8,Rajasthan,114,Jaisalmer,113.3,62.3,92.10000000000001,343,,,,119.1,57.90000000000001,,,,,1890.5,1239.6,1492,1228.3,1134.3,,,,174.8,307.9,,,,,4048.3
3_8_114_0,2011,Total,3,India,8,Rajasthan,114,Jaisalmer,175.5,65.2,95.90000000000001,276.4,160.7,,,119.1,57.90000000000001,,,,,1239.7,1673.6,1498.8,1308,1076.1,8597.5,,,174.8,307.9,,,,,7896
3_8_114_0,2011,Urban,3,India,8,Rajasthan,114,Jaisalmer,425.8,520.8000000000001,107.8,162.6,160.7,,,,,,,,,1172.6,3418.5,2562.3,1558,976.8000000000001,8597.5,,,,,,,,,8292.800000000001
3_8_115_0,2011,Rural,3,India,8,Rajasthan,115,Barmer,264.8,195.9,118.8,274.9,,,,72.10000000000001,175.1,,,,,742.3000000000001,1741.9,2370.8,2142.9,2106.1,,,,72.90000000000001,1044.7,,,,,3303.9
3_8_115_0,2011,Total,3,India,8,Rajasthan,115,Barmer,314.5,210.5,118.2,268.8,508.3,,1607,72.3,569.2000000000001,,,,,838.2000000000001,2375.7,2931.5,2572,3138.3,8564,,2089.1,100.9,3198,,,,,3896.2
3_8_115_0,2011,Urban,3,India,8,Rajasthan,115,Barmer,543.1,265.2,116.6,234.2,508.3,,1607,114.3,1358.1,,,,,1260.4,5290.8,5025.1,3654.3,8944.200000000001,8564,,2089.1,4749.6,7507.6,,,,,6503.1
3_8_116_0,2011,Rural,3,India,8,Rajasthan,116,Jalor,395.7000000000001,240.7,85,173.2,235.7,,,826.1,385.6,,,,,167.5,5131.8,1881.1,888.6,1882.7,7306.5,,,11714.1,4140.7,,,,,1815.7
3_8_116_0,2011,Total,3,India,8,Rajasthan,116,Jalor,394.9,237.8,79.40000000000001,173.2,229.8,,,842.8000000000001,397.7000000000001,,,984.4000000000001,,183.1,5870.8,4018.8,2776.9,1882.7,8111.200000000001,,,10266.2,5494.200000000001,,,24576.9,,3704.2
3_8_116_0,2011,Urban,3,India,8,Rajasthan,116,Jalor,393.6,234.1,75.10000000000001,,225,,,872.9000000000001,409.4,,,984.4000000000001,,268.9,6975.3,6663.900000000001,4207.6,,8774.300000000001,,,7652.200000000001,6794,,,24576.9,,14067.1
3_8_117_0,2011,Rural,3,India,8,Rajasthan,117,Sirohi,116.6,111.9,70.2,,,,,,152.6,,,,,498.3,2050.2,977,3013.9,,,,,,4454.5,,,,,3405.6
3_8_117_0,2011,Total,3,India,8,Rajasthan,117,Sirohi,283.8,316.1,108.4,,,,32.9,,242.7,,,,260.7,683.2000000000001,5613.5,2225.3,5653.400000000001,,,,12059,,6837.8,,,,2928.3,6145.5
3_8_117_0,2011,Urban,3,India,8,Rajasthan,117,Sirohi,356.2000000000001,629.7000000000001,126.4,,,,32.9,,375,,,,260.7,698.2000000000001,7156.5,4142.1,6890.5,,,,12059,,10338.4,,,,2928.3,6367.900000000001
3_8_118_0,2011,Rural,3,India,8,Rajasthan,118,Pali,131.2,110.7,128,96.40000000000001,,,316,151.4,113.2,,,,,137.5,3454.5,2013.6,4404.2,1178.5,,,1735.6,3045.2,3852.7,,,,,3688.6
3_8_118_0,2011,Total,3,India,8,Rajasthan,118,Pali,214.5,152.5,97.2,104.4,,,316,104.3,163.2,637.4000000000001,,2749.8,,429.5,3984.5,2166.8,3015.4,1656.1,,,1735.6,4033.7,7367.700000000001,1226.7,,17141.5,,5209.6
3_8_118_0,2011,Urban,3,India,8,Rajasthan,118,Pali,287.2,224.2,72.7,107.1,,,,65.40000000000001,389.1,637.4000000000001,,2749.8,,601.2000000000001,4447.6,2430.1,1907.1,1821.3,,,,4847.7,23234,1226.7,,17141.5,,6104
3_8_119_0,2011,Rural,3,India,8,Rajasthan,119,Ajmer,120.8,248.3,58.6,407.6,,,,181,179.7,,,393.2000000000001,,57.90000000000001,970.2000000000001,2119.6,727.6,1222.6,,,,1392.9,4385.8,,,3267.6,,158.6
3_8_119_0,2011,Total,3,India,8,Rajasthan,119,Ajmer,210,187.5,57.2,354,209,,,117.8,195.1,,300,369.8,,683.1,2061.1,2069.3,1396.5,2564.6,6044.5,,,1550.2,3665.8,,6899.400000000001,16967.3,,3525.6
3_8_119_0,2011,Urban,3,India,8,Rajasthan,119,Ajmer,253.9,142.6,56.8,131.6,209,,,57.40000000000001,211.9,,300,366,,1380.2,2598.3,2032.1,1582,8133,6044.5,,,1700.7,2880.7,,6899.400000000001,19165.2,,7280.400000000001
3_8_120_0,2011,Rural,3,India,8,Rajasthan,120,Tonk,148.2,141.8,109.8,,,,,35.7,395.3,,,,,128.6,2106.3,1903.2,3960.2,,,,,187,5223.1,,,,,1486.4
3_8_120_0,2011,Total,3,India,8,Rajasthan,120,Tonk,120.8,64.60000000000001,91.80000000000001,,390,,,68.7,442.7000000000001,,,,,153.5,2064.9,827.5,2521.3,,3415.4,,,1745.7,4952.900000000001,,,,,2870.1
3_8_120_0,2011,Urban,3,India,8,Rajasthan,120,Tonk,105.6,40.90000000000001,83.7,,390,,,104.4,551,,,,,173.7,2041.9,496.3,1875.8,,3415.4,,,3434.3,4336.5,,,,,3992.9
3_8_121_0,2011,Rural,3,India,8,Rajasthan,121,Bundi,91.2,121.9,71.7,235.5,,,321.4,212.9,52.3,,,,,152.4,1837.4,2645.5,1474.2,1404.3,,,1189.2,753,1005.7,,,,,4277.2
3_8_121_0,2011,Total,3,India,8,Rajasthan,121,Bundi,212.5,133.5,77.5,235.5,358.9,,321.4,312.4,174.4,,,833,,1131.2,2195.2,2769.7,1587.2,1404.3,14980.9,,1189.2,1197.2,1397.7,,,2970.7,,5843
3_8_121_0,2011,Urban,3,India,8,Rajasthan,121,Bundi,778.7000000000001,181.2,126.4,,358.9,,,384.7000000000001,341.9,,,833,,3375.4,3865.4,3281,2544.7,,14980.9,,,1519.7,1935.3,,,2970.7,,9433.4
3_8_122_0,2011,Rural,3,India,8,Rajasthan,122,Bhilwara,194.4,203.7,47.8,624.6,,,,239.1,174.7,,,,2285.6,266.6,2567.6,3987.6,754.6,2917.8,,,,3846.6,8397.800000000001,,,,15359.7,2544.9
3_8_122_0,2011,Total,3,India,8,Rajasthan,122,Bhilwara,167.9,219.5,69.10000000000001,520.6,,,,239.7,254.2,,,,2285.6,354.8,3015.6,4272.6,2020.5,2733,,,,3730.6,7779.5,,,,15359.7,6172.5
3_8_122_0,2011,Urban,3,India,8,Rajasthan,122,Bhilwara,137.3,264.8,84,232.8,,,,246.4,706.5,,,,,483.8,3533.8,5087.1,2902,2221.4,,,,2365.9,4263.1,,,,,11477.1
3_8_123_0,2011,Rural,3,India,8,Rajasthan,123,Rajsamand,91.40000000000001,210.2,52.8,86.40000000000001,,,,155.8,181.3,,,42.90000000000001,,88.7,1832.1,2461.6,2056.2,2280.7,,,,736.3000000000001,686.9000000000001,,,257.1,,3235.3
3_8_123_0,2011,Total,3,India,8,Rajasthan,123,Rajsamand,107.5,229.7,54.2,96.80000000000001,302.3,,,156.3,186.1,,,42.90000000000001,,144.9,1878.7,2720,1982.2,2200.2,12612.3,,,752.3000000000001,857.1,,,257.1,,2686.6
3_8_123_0,2011,Urban,3,India,8,Rajasthan,123,Rajsamand,164,328.2000000000001,59.2,198.9,302.3,,,178.6,192.8,,,,,209.9,2041.9,4027.9,1712.8,1409.2,12612.3,,,1449.9,1092.8,,,,,2050.6
3_8_124_0,2011,Rural,3,India,8,Rajasthan,124,Dungarpur,104.4,149.1,87.5,97.60000000000001,182.1,,,33,76,,,,,303.4,1984.9,2402.4,1916.2,1652.2,2862,,,904.9000000000001,1762.7,,,,,4122.2
3_8_124_0,2011,Total,3,India,8,Rajasthan,124,Dungarpur,113.6,170.5,91,97.2,197.7,,,33,99.90000000000001,,,,,308.7000000000001,2434.9,3173.4,2511.4,1645.4,5492.6,,,904.9000000000001,1886,,,,,4154.7
3_8_124_0,2011,Urban,3,India,8,Rajasthan,124,Dungarpur,168.5,280,104.8,42.90000000000001,202.4,,,,430.8,,,,,339.7000000000001,5128.8,7119.8,4846.8,717.8000000000001,6288.8,,,,3593.1,,,,,4346
3_8_125_0,2011,Rural,3,India,8,Rajasthan,125,Banswara,135.4,140.4,144.4,154.7,,,321.4,77.10000000000001,49.7,,,,,,1245.8,1015.3,3359.2,557.2000000000001,,,2999.8,665.9000000000001,657.9000000000001,,,,,
3_8_125_0,2011,Total,3,India,8,Rajasthan,125,Banswara,177.3,151.3,108,458.5,142.5,,321.4,78.30000000000001,51,,,,,171.4,1798,1100.4,2810.3,2706.8,1864.1,,2999.8,656,693,,,,,3338.3
3_8_125_0,2011,Urban,3,India,8,Rajasthan,125,Banswara,276.8,294.9,88.7,929.5,142.5,,,116.8,96.40000000000001,,,,,171.4,3108.9,2221.9,2519.6,6039.6,1864.1,,,326.8,2008.8,,,,,3338.3
3_8_126_0,2011,Rural,3,India,8,Rajasthan,126,Chittaurgarh,86.10000000000001,48.3,61,62.7,,,,140.3,320.5,,,,,347.1,1639.8,1327.8,2024.5,965.5,,,,510,1494.7,,,,,6700.3
3_8_126_0,2011,Total,3,India,8,Rajasthan,126,Chittaurgarh,220.6,85.7,63.3,110.3,203.8,,160.7,150.5,293.8,,,214.3,,1575,2156.1,1696.4,2076.9,1273.3,10429,,1157,978.5,1664.3,,,21212.6,,5427.200000000001
