id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,est_sh_6,est_sh_7,est_sh_8,est_sh_9,est_sh_11,own_fen,own_men,size
3_27_498_0,2011,Rural,3,India,27,Maharashtra,498,Dhule,81.10000000000001,5.7,1,4.600000000000001,7.600000000000001,24,76,2
3_27_498_0,2011,Total,3,India,27,Maharashtra,498,Dhule,76.90000000000001,6.600000000000001,1.1,3.9,11.5,20,80,2
3_27_498_0,2011,Urban,3,India,27,Maharashtra,498,Dhule,65.90000000000001,9.200000000000001,1.4,1.9,21.6,11,89,2
3_27_499_0,2011,Rural,3,India,27,Maharashtra,499,Jalgaon,59.8,8.1,16.9,5.2,9.9,14,86,2
3_27_499_0,2011,Total,3,India,27,Maharashtra,499,Jalgaon,60.2,13.8,6.100000000000001,3.1,16.8,11,89,2
3_27_499_0,2011,Urban,3,India,27,Maharashtra,499,Jalgaon,60.40000000000001,16.5,1,2,20.2,9,91,2
3_27_500_0,2011,Rural,3,India,27,Maharashtra,500,Buldana,60.1,10.9,6.100000000000001,2,20.9,17,83,2
3_27_500_0,2011,Total,3,India,27,Maharashtra,500,Buldana,59.40000000000001,13.2,4.2,3.2,20,17,83,2
3_27_500_0,2011,Urban,3,India,27,Maharashtra,500,Buldana,57.90000000000001,18.1,.2,5.800000000000001,18,15,85,2
3_27_501_0,2011,Rural,3,India,27,Maharashtra,501,Akola,59.5,15.3,8,1.1,16.1,14,86,1
3_27_501_0,2011,Total,3,India,27,Maharashtra,501,Akola,55.40000000000001,25.5,2.1,6.100000000000001,11,11,89,2
3_27_501_0,2011,Urban,3,India,27,Maharashtra,501,Akola,54,28.9,.1,7.7,9.300000000000001,10,90,2
3_27_502_0,2011,Rural,3,India,27,Maharashtra,502,Washim,55.40000000000001,17.5,9.300000000000001,5.9,12,16,84,2
3_27_502_0,2011,Total,3,India,27,Maharashtra,502,Washim,54.40000000000001,19,7.4,5.5,13.8,15,85,2
3_27_502_0,2011,Urban,3,India,27,Maharashtra,502,Washim,50.7,24.7,.3,3.8,20.5,9,91,2
3_27_503_0,2011,Rural,3,India,27,Maharashtra,503,Amravati,64.3,18.3,1.8,1.4,14.2,7,93,2
3_27_503_0,2011,Total,3,India,27,Maharashtra,503,Amravati,60.1,17.1,1.7,2.3,18.8,8,92,2
3_27_503_0,2011,Urban,3,India,27,Maharashtra,503,Amravati,57.3,16.2,1.6,3,22,9,91,2
3_27_504_0,2011,Rural,3,India,27,Maharashtra,504,Wardha,50,14.5,18.2,1.2,16.1,16,84,2
3_27_504_0,2011,Total,3,India,27,Maharashtra,504,Wardha,57.3,13.5,11.4,1,16.7,20,80,2
3_27_504_0,2011,Urban,3,India,27,Maharashtra,504,Wardha,69.7,11.9,,.6000000000000001,17.8,27,73,2
3_27_505_0,2011,Rural,3,India,27,Maharashtra,505,Nagpur,59.6,14.7,12.2,8.4,5.100000000000001,25,75,2
3_27_505_0,2011,Total,3,India,27,Maharashtra,505,Nagpur,54.3,16.3,4.3,8.5,16.6,14,86,2
3_27_505_0,2011,Urban,3,India,27,Maharashtra,505,Nagpur,53.7,16.5,3.3,8.5,18.1,12,88,2
3_27_506_0,2011,Rural,3,India,27,Maharashtra,506,Bhandara,61.1,.4,15.8,2.7,20,22,78,2
3_27_506_0,2011,Total,3,India,27,Maharashtra,506,Bhandara,60,3.5,12.9,3,20.7,22,78,2
3_27_506_0,2011,Urban,3,India,27,Maharashtra,506,Bhandara,57.5,10.3,6.5,3.5,22.2,22,78,2
3_27_507_0,2011,Rural,3,India,27,Maharashtra,507,Gondiya,56,4.9,22.9,3.2,12.9,22,78,2
3_27_507_0,2011,Total,3,India,27,Maharashtra,507,Gondiya,56.1,6.300000000000001,18.9,2.6,16.1,21,79,2
3_27_507_0,2011,Urban,3,India,27,Maharashtra,507,Gondiya,56.5,10,8.1,.9,24.6,19,81,2
3_27_508_0,2011,Rural,3,India,27,Maharashtra,508,Gadchiroli,54.2,3.7,28.2,1.6,12.2,19,81,2
3_27_508_0,2011,Total,3,India,27,Maharashtra,508,Gadchiroli,55.90000000000001,3.9,24.9,2.1,13.2,19,81,2
3_27_508_0,2011,Urban,3,India,27,Maharashtra,508,Gadchiroli,68.10000000000001,5.800000000000001,.9,5.300000000000001,19.9,20,80,2
3_27_509_0,2011,Rural,3,India,27,Maharashtra,509,Chandrapur,49.6,2.2,26.4,.4,21.4,32,68,2
3_27_509_0,2011,Total,3,India,27,Maharashtra,509,Chandrapur,62.2,5.600000000000001,8.4,2.2,21.6,15,85,2
3_27_509_0,2011,Urban,3,India,27,Maharashtra,509,Chandrapur,67.3,7,1.1,2.9,21.7,9,91,2
3_27_510_0,2011,Rural,3,India,27,Maharashtra,510,Yavatmal,49.2,6.5,19.2,4.7,20.4,20,80,2
3_27_510_0,2011,Total,3,India,27,Maharashtra,510,Yavatmal,49.90000000000001,8.700000000000001,14.2,4.600000000000001,22.5,18,82,2
3_27_510_0,2011,Urban,3,India,27,Maharashtra,510,Yavatmal,51.90000000000001,14.7,.9,4.4,28.1,12,88,2
3_27_511_0,2011,Rural,3,India,27,Maharashtra,511,Nanded,53.3,26.4,6.5,1.4,12.5,9,91,1
3_27_511_0,2011,Total,3,India,27,Maharashtra,511,Nanded,50.7,22.4,6.600000000000001,2.6,17.8,8,92,2
3_27_511_0,2011,Urban,3,India,27,Maharashtra,511,Nanded,48.40000000000001,18.7,6.7,3.6,22.6,7,93,2
3_27_512_0,2011,Rural,3,India,27,Maharashtra,512,Hingoli,31.7,16.7,5.4,4.4,41.8,8,92,1
3_27_512_0,2011,Total,3,India,27,Maharashtra,512,Hingoli,40.40000000000001,16.5,3.4,4.3,35.3,6,94,1
3_27_512_0,2011,Urban,3,India,27,Maharashtra,512,Hingoli,56,16.3,,4,23.7,2,98,2
3_27_513_0,2011,Rural,3,India,27,Maharashtra,513,Parbhani,56.5,30,4.2,1.2,8.200000000000001,5,95,1
3_27_513_0,2011,Total,3,India,27,Maharashtra,513,Parbhani,61.6,18.3,1.3,7.5,11.3,2,98,2
3_27_513_0,2011,Urban,3,India,27,Maharashtra,513,Parbhani,63.90000000000001,13.1,,10.3,12.6,1,99,2
3_27_514_0,2011,Rural,3,India,27,Maharashtra,514,Jalna,66.7,10.6,.2,.5,22,2,98,2
3_27_514_0,2011,Total,3,India,27,Maharashtra,514,Jalna,57.2,13.1,.1,1.2,28.4,3,97,2
3_27_514_0,2011,Urban,3,India,27,Maharashtra,514,Jalna,46.8,15.8,,2,35.4,4,96,2
3_27_515_0,2011,Rural,3,India,27,Maharashtra,515,Aurangabad,68.40000000000001,5.600000000000001,.3,2,23.7,1,99,1
3_27_515_0,2011,Total,3,India,27,Maharashtra,515,Aurangabad,56.7,23.2,1.3,4.100000000000001,14.6,8,92,1
3_27_515_0,2011,Urban,3,India,27,Maharashtra,515,Aurangabad,51.2,31.5,1.8,5.100000000000001,10.4,11,89,1
3_27_516_0,2011,Rural,3,India,27,Maharashtra,516,Nashik,72.2,7.800000000000001,.9,.6000000000000001,18.5,5,95,1
3_27_516_0,2011,Total,3,India,27,Maharashtra,516,Nashik,65.60000000000001,14.5,.6000000000000001,3.7,15.6,11,89,2
3_27_516_0,2011,Urban,3,India,27,Maharashtra,516,Nashik,62.8,17.3,.5,5,14.4,13,87,2
3_27_517_0,2011,Rural,3,India,27,Maharashtra,517,Thane,56,27.1,7.4,4.7,4.800000000000001,13,87,3
3_27_517_0,2011,Total,3,India,27,Maharashtra,517,Thane,52.3,20,2.5,5.9,19.3,11,89,2
3_27_517_0,2011,Urban,3,India,27,Maharashtra,517,Thane,51.7,19,1.8,6.100000000000001,21.4,11,89,2
3_27_518_0,2011,Rural,3,India,27,Maharashtra,518,Mumbai Suburban,,,,,,,,
3_27_518_0,2011,Total,3,India,27,Maharashtra,518,Mumbai Suburban,58.90000000000001,15.6,.7000000000000001,4.5,20.3,10,90,2
3_27_518_0,2011,Urban,3,India,27,Maharashtra,518,Mumbai Suburban,58.90000000000001,15.6,.7000000000000001,4.5,20.3,10,90,2
3_27_519_0,2011,Rural,3,India,27,Maharashtra,519,Mumbai,,,,,,,,
3_27_519_0,2011,Total,3,India,27,Maharashtra,519,Mumbai,58.90000000000001,15.6,.7000000000000001,4.5,20.3,10,90,2
3_27_519_0,2011,Urban,3,India,27,Maharashtra,519,Mumbai,58.90000000000001,15.6,.7000000000000001,4.5,20.3,10,90,2
3_27_520_0,2011,Rural,3,India,27,Maharashtra,520,Raigarh,57.5,12.7,4.7,2.5,22.6,24,76,2
3_27_520_0,2011,Total,3,India,27,Maharashtra,520,Raigarh,62.90000000000001,12.1,2.3,5.600000000000001,17.1,21,79,2
3_27_520_0,2011,Urban,3,India,27,Maharashtra,520,Raigarh,66.5,11.7,.7000000000000001,7.7,13.4,19,81,2
3_27_521_0,2011,Rural,3,India,27,Maharashtra,521,Pune,55.2,4.100000000000001,16.4,.3,24.1,33,67,2
3_27_521_0,2011,Total,3,India,27,Maharashtra,521,Pune,52,8.800000000000001,8.5,6,24.6,29,71,2
3_27_521_0,2011,Urban,3,India,27,Maharashtra,521,Pune,50.90000000000001,10.5,5.7,8.1,24.8,28,72,2
3_27_522_0,2011,Rural,3,India,27,Maharashtra,522,Ahmadnagar,49,7.800000000000001,29.5,.4,13.3,28,72,1
3_27_522_0,2011,Total,3,India,27,Maharashtra,522,Ahmadnagar,56.90000000000001,7.7,20.5,1.5,13.3,25,75,2
3_27_522_0,2011,Urban,3,India,27,Maharashtra,522,Ahmadnagar,74.10000000000001,7.600000000000001,.8,4,13.4,19,81,2
3_27_523_0,2011,Rural,3,India,27,Maharashtra,523,Bid,64.90000000000001,8.200000000000001,,12.3,14.7,10,90,1
3_27_523_0,2011,Total,3,India,27,Maharashtra,523,Bid,63.5,11.2,.8,9.200000000000001,15.2,9,91,1
3_27_523_0,2011,Urban,3,India,27,Maharashtra,523,Bid,61.1,16.4,2.3,4,16.2,9,91,2
3_27_524_0,2011,Rural,3,India,27,Maharashtra,524,Latur,39.6,30.6,4.800000000000001,,24.9,13,87,1
3_27_524_0,2011,Total,3,India,27,Maharashtra,524,Latur,43.7,22.5,4.100000000000001,4,25.7,12,88,2
3_27_524_0,2011,Urban,3,India,27,Maharashtra,524,Latur,51.90000000000001,6.100000000000001,2.6,12.1,27.3,11,89,2
3_27_525_0,2011,Rural,3,India,27,Maharashtra,525,Osmanabad,63.1,24.6,.8,6.2,5.300000000000001,2,98,2
3_27_525_0,2011,Total,3,India,27,Maharashtra,525,Osmanabad,65.2,19.8,1,5.100000000000001,8.9,4,96,2
3_27_525_0,2011,Urban,3,India,27,Maharashtra,525,Osmanabad,70.2,8.6,1.5,2.5,17.3,10,90,2
3_27_526_0,2011,Rural,3,India,27,Maharashtra,526,Solapur,46.1,22.2,4.7,4.9,22.1,7,93,2
3_27_526_0,2011,Total,3,India,27,Maharashtra,526,Solapur,60.1,15.5,1.7,4.7,18,7,93,2
3_27_526_0,2011,Urban,3,India,27,Maharashtra,526,Solapur,68.2,11.7,,4.5,15.6,7,93,2
3_27_527_0,2011,Rural,3,India,27,Maharashtra,527,Satara,49.2,20.5,13.7,1.2,15.4,27,73,2
3_27_527_0,2011,Total,3,India,27,Maharashtra,527,Satara,54.5,13.7,7.4,6.4,18,23,77,2
3_27_527_0,2011,Urban,3,India,27,Maharashtra,527,Satara,60.2,6.4,.7000000000000001,12,20.7,19,81,2
3_27_528_0,2011,Rural,3,India,27,Maharashtra,528,Ratnagiri,42.40000000000001,28.9,13,.6000000000000001,15.1,12,88,2
3_27_528_0,2011,Total,3,India,27,Maharashtra,528,Ratnagiri,51,22.9,9,1.6,15.5,12,88,2
3_27_528_0,2011,Urban,3,India,27,Maharashtra,528,Ratnagiri,68.8,10.5,.5,3.6,16.6,13,87,3
3_27_529_0,2011,Rural,3,India,27,Maharashtra,529,Sindhudurg,42.7,31.7,13,.1,12.4,16,84,2
3_27_529_0,2011,Total,3,India,27,Maharashtra,529,Sindhudurg,45.40000000000001,28.4,11.3,1.5,13.5,16,84,2
3_27_529_0,2011,Urban,3,India,27,Maharashtra,529,Sindhudurg,57.3,13.6,3.8,7.300000000000001,18,15,85,2
3_27_530_0,2011,Rural,3,India,27,Maharashtra,530,Kolhapur,58.7,19.6,15,,6.800000000000001,26,74,2
3_27_530_0,2011,Total,3,India,27,Maharashtra,530,Kolhapur,63.90000000000001,10.2,5.9,5.600000000000001,14.4,18,82,2
3_27_530_0,2011,Urban,3,India,27,Maharashtra,530,Kolhapur,67.3,4,,9.300000000000001,19.4,13,87,2
3_27_531_0,2011,Rural,3,India,27,Maharashtra,531,Sangli,39.2,18.9,23.2,.2,18.6,27,73,3
3_27_531_0,2011,Total,3,India,27,Maharashtra,531,Sangli,47.90000000000001,17.4,16.2,.3,18.1,21,79,2
3_27_531_0,2011,Urban,3,India,27,Maharashtra,531,Sangli,63.90000000000001,14.8,3.4,.6000000000000001,17.3,9,91,2
3_28_532_0,2011,Rural,3,India,28,Andhra Pradesh,532,Adilabad,37.2,19.8,18.3,.2,24.6,34,66,1
3_28_532_0,2011,Total,3,India,28,Andhra Pradesh,532,Adilabad,41.90000000000001,18.2,15.8,1.1,22.9,29,71,2
3_28_532_0,2011,Urban,3,India,28,Andhra Pradesh,532,Adilabad,61.6,11.6,5.9,5,16,6,94,2
3_28_533_0,2011,Rural,3,India,28,Andhra Pradesh,533,Nizamabad,43,10.4,22.8,1.2,22.5,25,75,2
3_28_533_0,2011,Total,3,India,28,Andhra Pradesh,533,Nizamabad,50.8,10.1,17.5,3.1,18.5,20,80,2
3_28_533_0,2011,Urban,3,India,28,Andhra Pradesh,533,Nizamabad,68,9.4,5.7,7.300000000000001,9.5,8,92,2
3_28_534_0,2011,Rural,3,India,28,Andhra Pradesh,534,Karimnagar,42.90000000000001,23.3,2.8,1.2,29.8,23,77,2
3_28_534_0,2011,Total,3,India,28,Andhra Pradesh,534,Karimnagar,48,20.4,5.300000000000001,1.5,24.8,20,80,2
3_28_534_0,2011,Urban,3,India,28,Andhra Pradesh,534,Karimnagar,60.90000000000001,12.9,11.8,2.2,12.2,11,89,2
3_28_535_0,2011,Rural,3,India,28,Andhra Pradesh,535,Medak,50.7,20.8,4.100000000000001,4.4,19.9,20,80,2
3_28_535_0,2011,Total,3,India,28,Andhra Pradesh,535,Medak,53.8,17.3,3.1,4.7,21.1,20,80,2
3_28_535_0,2011,Urban,3,India,28,Andhra Pradesh,535,Medak,61,9,.8,5.4,23.8,18,82,2
3_28_536_0,2011,Rural,3,India,28,Andhra Pradesh,536,Hyderabad,,,,,,,,
3_28_536_0,2011,Total,3,India,28,Andhra Pradesh,536,Hyderabad,54.7,23.2,.4,4.100000000000001,17.6,12,88,2
3_28_536_0,2011,Urban,3,India,28,Andhra Pradesh,536,Hyderabad,54.7,23.2,.4,4.100000000000001,17.6,12,88,2
3_28_537_0,2011,Rural,3,India,28,Andhra Pradesh,537,Rangareddy,45.40000000000001,15.6,13.7,4.600000000000001,20.6,20,80,2
3_28_537_0,2011,Total,3,India,28,Andhra Pradesh,537,Rangareddy,47.2,21.6,9.1,4.4,17.6,19,81,2
3_28_537_0,2011,Urban,3,India,28,Andhra Pradesh,537,Rangareddy,47.8,23.9,7.4,4.4,16.5,19,81,2
3_28_538_0,2011,Rural,3,India,28,Andhra Pradesh,538,Mahbubnagar,51.5,13.8,14.1,3.9,16.8,24,76,3
3_28_538_0,2011,Total,3,India,28,Andhra Pradesh,538,Mahbubnagar,54.1,13.6,10.5,5.300000000000001,16.6,20,80,3
3_28_538_0,2011,Urban,3,India,28,Andhra Pradesh,538,Mahbubnagar,60.8,13.1,1.1,9,16.1,8,92,2
3_28_539_0,2011,Rural,3,India,28,Andhra Pradesh,539,Nalgonda,43.90000000000001,29.3,7.100000000000001,2.2,17.5,25,75,2
3_28_539_0,2011,Total,3,India,28,Andhra Pradesh,539,Nalgonda,47.2,26.1,6.300000000000001,3.4,17,24,76,2
3_28_539_0,2011,Urban,3,India,28,Andhra Pradesh,539,Nalgonda,65.10000000000001,8.4,2.2,10.3,13.8,14,86,2
3_28_540_0,2011,Rural,3,India,28,Andhra Pradesh,540,Warangal,40.1,21.6,12.9,5.7,19.7,32,68,2
3_28_540_0,2011,Total,3,India,28,Andhra Pradesh,540,Warangal,45,20.3,10.7,6.100000000000001,17.8,30,70,2
3_28_540_0,2011,Urban,3,India,28,Andhra Pradesh,540,Warangal,57.8,17,4.9,7.4,12.8,22,78,2
3_28_541_0,2011,Rural,3,India,28,Andhra Pradesh,541,Khammam,39.3,27.3,17.9,8.6,6.9,22,78,2
3_28_541_0,2011,Total,3,India,28,Andhra Pradesh,541,Khammam,42.7,24.5,15.1,7.4,10.3,23,77,2
3_28_541_0,2011,Urban,3,India,28,Andhra Pradesh,541,Khammam,53.8,15.4,5.800000000000001,3.5,21.5,24,76,2
3_28_542_0,2011,Rural,3,India,28,Andhra Pradesh,542,Srikakulam,42.2,15.6,16.9,2.3,23,31,69,2
3_28_542_0,2011,Total,3,India,28,Andhra Pradesh,542,Srikakulam,43,15.3,15.1,3.5,23.2,29,71,2
3_28_542_0,2011,Urban,3,India,28,Andhra Pradesh,542,Srikakulam,48.1,12.8,4.2,11,24,20,80,2
3_28_543_0,2011,Rural,3,India,28,Andhra Pradesh,543,Vizianagaram,41.2,18.8,17.8,.6000000000000001,21.7,29,71,2
3_28_543_0,2011,Total,3,India,28,Andhra Pradesh,543,Vizianagaram,41.90000000000001,17.7,17.2,1.7,21.5,29,71,2
3_28_543_0,2011,Urban,3,India,28,Andhra Pradesh,543,Vizianagaram,43.6,15.1,15.8,4.3,21.2,30,70,2
3_28_544_0,2011,Rural,3,India,28,Andhra Pradesh,544,Visakhapatnam,50.1,16.1,15,3.2,15.5,28,72,2
3_28_544_0,2011,Total,3,India,28,Andhra Pradesh,544,Visakhapatnam,49.2,18,10.7,5,17,24,76,2
3_28_544_0,2011,Urban,3,India,28,Andhra Pradesh,544,Visakhapatnam,48.1,20.4,5.4,7.100000000000001,19,19,81,2
3_28_545_0,2011,Rural,3,India,28,Andhra Pradesh,545,East Godavari,35.8,14.7,30.2,5.4,13.8,42,58,2
3_28_545_0,2011,Total,3,India,28,Andhra Pradesh,545,East Godavari,36.8,16.9,23.4,8.1,14.8,35,65,2
3_28_545_0,2011,Urban,3,India,28,Andhra Pradesh,545,East Godavari,38.7,21.1,10.4,13.1,16.6,23,77,2
3_28_546_0,2011,Rural,3,India,28,Andhra Pradesh,546,West Godavari,41.90000000000001,17.3,17,5.600000000000001,18.3,32,68,2
3_28_546_0,2011,Total,3,India,28,Andhra Pradesh,546,West Godavari,46.40000000000001,16.7,13.5,6.7,16.7,27,73,2
3_28_546_0,2011,Urban,3,India,28,Andhra Pradesh,546,West Godavari,55.7,15.4,6.4,9.1,13.3,16,84,2
3_28_547_0,2011,Rural,3,India,28,Andhra Pradesh,547,Krishna,39.3,29.7,19.3,.7000000000000001,11,30,70,2
3_28_547_0,2011,Total,3,India,28,Andhra Pradesh,547,Krishna,44,28,12,3.8,12.3,21,79,2
3_28_547_0,2011,Urban,3,India,28,Andhra Pradesh,547,Krishna,47.6,26.6,6.300000000000001,6.2,13.3,14,86,2
3_28_548_0,2011,Rural,3,India,28,Andhra Pradesh,548,Guntur,41.2,16.5,25.6,3.9,12.7,33,67,4
3_28_548_0,2011,Total,3,India,28,Andhra Pradesh,548,Guntur,45.90000000000001,17.9,17.8,5.7,12.6,28,72,3
3_28_548_0,2011,Urban,3,India,28,Andhra Pradesh,548,Guntur,52.5,20,6.800000000000001,8.300000000000001,12.4,20,80,2
3_28_549_0,2011,Rural,3,India,28,Andhra Pradesh,549,Prakasam,46.8,13,22,.2,17.9,41,59,3
3_28_549_0,2011,Total,3,India,28,Andhra Pradesh,549,Prakasam,49.5,15.8,17.3,.9,16.5,33,67,3
3_28_549_0,2011,Urban,3,India,28,Andhra Pradesh,549,Prakasam,55.5,21.8,7,2.4,13.3,17,83,2
3_28_550_0,2011,Rural,3,India,28,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,51.40000000000001,18.9,16.4,1,12.3,50,50,2
3_28_550_0,2011,Total,3,India,28,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,54.1,18.5,13.6,2.7,11.1,44,56,2
3_28_550_0,2011,Urban,3,India,28,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,58.7,17.8,8.800000000000001,5.7,9,33,67,2
3_28_551_0,2011,Rural,3,India,28,Andhra Pradesh,551,Y.S.R.,41.6,12.9,25.8,.9,18.8,33,67,4
3_28_551_0,2011,Total,3,India,28,Andhra Pradesh,551,Y.S.R.,49.40000000000001,13,17.8,.9,18.9,27,73,4
3_28_551_0,2011,Urban,3,India,28,Andhra Pradesh,551,Y.S.R.,60.3,13.2,6.5,.9,19.1,18,82,3
3_28_552_0,2011,Rural,3,India,28,Andhra Pradesh,552,Kurnool,50.6,15,2.9,5.300000000000001,26.2,17,83,2
3_28_552_0,2011,Total,3,India,28,Andhra Pradesh,552,Kurnool,52,16.8,2.3,4.800000000000001,24.2,17,83,2
3_28_552_0,2011,Urban,3,India,28,Andhra Pradesh,552,Kurnool,54.6,20.2,1,3.9,20.4,16,84,2
3_28_553_0,2011,Rural,3,India,28,Andhra Pradesh,553,Anantapur,43.3,14.3,13.5,1.8,27,18,82,3
3_28_553_0,2011,Total,3,India,28,Andhra Pradesh,553,Anantapur,47.8,17.5,10.1,2.2,22.4,17,83,3
3_28_553_0,2011,Urban,3,India,28,Andhra Pradesh,553,Anantapur,55.5,23,4.2,2.8,14.5,14,86,2
3_28_554_0,2011,Rural,3,India,28,Andhra Pradesh,554,Chittoor,46.7,18.5,17.9,3.3,13.6,26,74,4
3_28_554_0,2011,Total,3,India,28,Andhra Pradesh,554,Chittoor,46.7,18.8,16.5,3.5,14.4,26,74,3
3_28_554_0,2011,Urban,3,India,28,Andhra Pradesh,554,Chittoor,46.8,19.7,12.9,4,16.6,27,73,3
3_29_555_0,2011,Rural,3,India,29,Karnataka,555,Belgaum,56.1,12.1,.9,1,29.8,4,96,1
3_29_555_0,2011,Total,3,India,29,Karnataka,555,Belgaum,57.5,12.9,1.2,2.4,26,7,93,2
3_29_555_0,2011,Urban,3,India,29,Karnataka,555,Belgaum,60.3,14.3,1.9,5.300000000000001,18.3,13,87,2
3_29_556_0,2011,Rural,3,India,29,Karnataka,556,Bagalkot,51,26.1,.9,1.7,20.2,8,92,2
3_29_556_0,2011,Total,3,India,29,Karnataka,556,Bagalkot,55.3,24.7,1.3,3.9,14.8,12,88,2
3_29_556_0,2011,Urban,3,India,29,Karnataka,556,Bagalkot,61.7,22.5,1.7,7.2,6.9,18,82,2
3_29_557_0,2011,Rural,3,India,29,Karnataka,557,Bijapur,62.3,15.2,8.800000000000001,1.8,11.8,7,93,1
3_29_557_0,2011,Total,3,India,29,Karnataka,557,Bijapur,67.2,13.1,4.100000000000001,4,11.4,8,92,2
3_29_557_0,2011,Urban,3,India,29,Karnataka,557,Bijapur,71.60000000000001,11.3,,6,11.1,8,92,2
3_29_558_0,2011,Rural,3,India,29,Karnataka,558,Bidar,61.5,7.4,1.6,2.6,26.8,8,92,1
3_29_558_0,2011,Total,3,India,29,Karnataka,558,Bidar,61.40000000000001,6.600000000000001,1.6,6.9,23.5,8,92,2
3_29_558_0,2011,Urban,3,India,29,Karnataka,558,Bidar,61.40000000000001,5.7,1.5,11.7,19.6,8,92,2
3_29_559_0,2011,Rural,3,India,29,Karnataka,559,Raichur,58.5,13.5,2.5,,25.5,6,94,1
3_29_559_0,2011,Total,3,India,29,Karnataka,559,Raichur,59.6,9.600000000000001,2.5,4.800000000000001,23.4,6,94,2
3_29_559_0,2011,Urban,3,India,29,Karnataka,559,Raichur,61.40000000000001,3.2,2.7,12.8,20,6,94,2
3_29_560_0,2011,Rural,3,India,29,Karnataka,560,Koppal,61.3,6.9,6.9,3,21.8,20,80,1
3_29_560_0,2011,Total,3,India,29,Karnataka,560,Koppal,61.3,8.9,5.4,5.4,18.9,17,83,1
3_29_560_0,2011,Urban,3,India,29,Karnataka,560,Koppal,61.3,12.5,2.7,9.800000000000001,13.7,13,87,2
3_29_561_0,2011,Rural,3,India,29,Karnataka,561,Gadag,71.5,9.800000000000001,2.4,1.5,14.8,9,91,1
3_29_561_0,2011,Total,3,India,29,Karnataka,561,Gadag,67.5,13.4,2.9,4.100000000000001,12.1,10,90,1
3_29_561_0,2011,Urban,3,India,29,Karnataka,561,Gadag,63.5,17,3.4,6.800000000000001,9.4,12,88,2
3_29_562_0,2011,Rural,3,India,29,Karnataka,562,Dharwad,77.60000000000001,8.6,1.9,2.1,9.9,35,65,1
3_29_562_0,2011,Total,3,India,29,Karnataka,562,Dharwad,71.90000000000001,13.6,1.4,2.7,10.4,24,76,2
3_29_562_0,2011,Urban,3,India,29,Karnataka,562,Dharwad,64.8,19.8,.7000000000000001,3.5,11.2,10,90,2
3_29_563_0,2011,Rural,3,India,29,Karnataka,563,Uttara Kannada,40.5,25.7,15.1,6.2,12.5,20,80,2
3_29_563_0,2011,Total,3,India,29,Karnataka,563,Uttara Kannada,47.1,20.2,8.800000000000001,5.4,18.4,17,83,2
3_29_563_0,2011,Urban,3,India,29,Karnataka,563,Uttara Kannada,55.5,13.5,1,4.3,25.9,13,87,2
3_29_564_0,2011,Rural,3,India,29,Karnataka,564,Haveri,63.2,17.4,2.4,7.2,9.800000000000001,22,78,1
3_29_564_0,2011,Total,3,India,29,Karnataka,564,Haveri,64.2,16,2.5,6,11.3,19,81,2
3_29_564_0,2011,Urban,3,India,29,Karnataka,564,Haveri,66.7,12.4,2.8,3,15.2,11,89,2
3_29_565_0,2011,Rural,3,India,29,Karnataka,565,Bellary,60.3,12.3,8.800000000000001,4.7,13.9,27,73,1
3_29_565_0,2011,Total,3,India,29,Karnataka,565,Bellary,60.8,10,8.9,4.9,15.4,25,75,2
3_29_565_0,2011,Urban,3,India,29,Karnataka,565,Bellary,62.3,3.8,8.9,5.5,19.5,18,82,2
3_29_566_0,2011,Rural,3,India,29,Karnataka,566,Chitradurga,53.90000000000001,20.5,.4,2.8,22.5,15,85,2
3_29_566_0,2011,Total,3,India,29,Karnataka,566,Chitradurga,54.7,15.6,.3,7.600000000000001,21.8,13,87,2
3_29_566_0,2011,Urban,3,India,29,Karnataka,566,Chitradurga,56.5,5.600000000000001,.1,17.4,20.3,7,93,2
3_29_567_0,2011,Rural,3,India,29,Karnataka,567,Davanagere,76.3,14.8,2.3,.8,5.800000000000001,17,83,2
3_29_567_0,2011,Total,3,India,29,Karnataka,567,Davanagere,69.10000000000001,13.5,2,3.9,11.5,15,85,2
3_29_567_0,2011,Urban,3,India,29,Karnataka,567,Davanagere,59.2,11.7,1.5,8.200000000000001,19.5,13,87,2
3_29_568_0,2011,Rural,3,India,29,Karnataka,568,Shimoga,46,13.2,27.4,.1,13.3,21,79,2
3_29_568_0,2011,Total,3,India,29,Karnataka,568,Shimoga,55.40000000000001,16.3,16.2,1.4,10.7,15,85,2
3_29_568_0,2011,Urban,3,India,29,Karnataka,568,Shimoga,66.7,20.1,2.6,3,7.600000000000001,8,92,2
3_29_569_0,2011,Rural,3,India,29,Karnataka,569,Udupi,54.1,30.1,1.7,5.800000000000001,8.300000000000001,2,98,2
3_29_569_0,2011,Total,3,India,29,Karnataka,569,Udupi,59.2,19.9,1.6,7.2,12,4,96,2
3_29_569_0,2011,Urban,3,India,29,Karnataka,569,Udupi,66.7,5.100000000000001,1.6,9.300000000000001,17.3,8,92,3
3_29_570_0,2011,Rural,3,India,29,Karnataka,570,Chikmagalur,43.1,24.6,30,1.2,1.1,27,73,2
