id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,road_lng_t,road_lng_h,road_lng_r,road_lng_o,road_int_t,road_int_h,road_int_r,road_int_o,station_nmb_t,station_nmb_r,station_nmb_m,station_den_t,station_den_r,station_den_m
3_22_404_0,2011,Urban,3,India,22,Chhattisgarh,404,Korba,113,83.90000000000001,23.3,5.7,383,285,79.2,19.5,2,2,0,6.79,6.79,0
3_22_405_0,2011,Rural,3,India,22,Chhattisgarh,405,Janjgir - Champa,267,249,16.7,1.3,72.90000000000001,68,4.5,.4,0,0,0,0,0,0
3_22_405_0,2011,Total,3,India,22,Chhattisgarh,405,Janjgir - Champa,324,295,24.9,3.5,83.80000000000001,76.5,6.4,.9,3,3,0,.78,.78,0
3_22_405_0,2011,Urban,3,India,22,Chhattisgarh,405,Janjgir - Champa,56.5,46.1,8.200000000000001,2.1,286,233,41.6,10.8,3,3,0,15.17,15.17,0
3_22_406_0,2011,Rural,3,India,22,Chhattisgarh,406,Bilaspur,634,230,397,7,78.40000000000001,28.5,49.1,.9,1,1,0,.12,.12,0
3_22_406_0,2011,Total,3,India,22,Chhattisgarh,406,Bilaspur,783,336,432,16,93.40000000000001,40,51.40000000000001,1.9,3,3,0,.36,.36,0
3_22_406_0,2011,Urban,3,India,22,Chhattisgarh,406,Bilaspur,149,105,34.6,9,497,352,115,30.1,2,2,0,6.66,6.66,0
3_22_407_0,2011,Rural,3,India,22,Chhattisgarh,407,Kabeerdham,293,136,143,14.1,71.5,33.2,34.9,3.4,0,0,0,0,0,0
3_22_407_0,2011,Total,3,India,22,Chhattisgarh,407,Kabeerdham,334,160,150,24,80.10000000000001,38.40000000000001,36,5.800000000000001,0,0,0,0,0,0
3_22_407_0,2011,Urban,3,India,22,Chhattisgarh,407,Kabeerdham,40.6,23.8,6.800000000000001,10,614,360,103,151,0,0,0,0,0,0
3_22_408_0,2011,Rural,3,India,22,Chhattisgarh,408,Rajnandgaon,561,485,71.90000000000001,3.9,70,60.6,9,.5,0,0,0,0,0,0
3_22_408_0,2011,Total,3,India,22,Chhattisgarh,408,Rajnandgaon,789,551,138,99.10000000000001,96.5,67.40000000000001,16.9,12.1,1,1,0,.12,.12,0
3_22_408_0,2011,Urban,3,India,22,Chhattisgarh,408,Rajnandgaon,227,65.5,66.60000000000001,95.30000000000001,1454,419,426,609,1,1,0,6.390000000000001,6.390000000000001,0
3_22_409_0,2011,Rural,3,India,22,Chhattisgarh,409,Durg,470,399,71.40000000000001,.6000000000000001,59.5,50.40000000000001,9,.1,1,1,0,.13,.13,0
3_22_409_0,2011,Total,3,India,22,Chhattisgarh,409,Durg,696,591,96.10000000000001,9.200000000000001,82.60000000000001,70.10000000000001,11.4,1.1,8,8,0,.9500000000000001,.9500000000000001,0
3_22_409_0,2011,Urban,3,India,22,Chhattisgarh,409,Durg,226,193,24.7,8.6,431,368,47.1,16.5,7,7,0,13.37,13.37,0
3_22_410_0,2011,Rural,3,India,22,Chhattisgarh,410,Raipur,1030,564,413,53.6,85.5,46.8,34.3,4.4,1,1,0,.08,.08,0
3_22_410_0,2011,Total,3,India,22,Chhattisgarh,410,Raipur,1311,762,471,78.80000000000001,105,60.7,37.5,6.300000000000001,5,5,0,.4,.4,0
3_22_410_0,2011,Urban,3,India,22,Chhattisgarh,410,Raipur,281,198,57.8,25.2,564,397,116,50.7,4,4,0,8.029999999999999,8.029999999999999,0
3_22_411_0,2011,Rural,3,India,22,Chhattisgarh,411,Mahasamund,254,245,8.700000000000001,0,54.6,52.8,1.9,0,0,0,0,0,0,0
3_22_411_0,2011,Total,3,India,22,Chhattisgarh,411,Mahasamund,275,264,10.5,0,58.5,56.2,2.2,0,1,1,0,.21,.21,0
3_22_411_0,2011,Urban,3,India,22,Chhattisgarh,411,Mahasamund,21.2,19.4,1.9,0,354,323,30.9,0,1,1,0,16.71,16.71,0
3_22_412_0,2011,Rural,3,India,22,Chhattisgarh,412,Dhamtari,231,118,113,0,57.1,29.1,28,0,0,0,0,0,0,0
3_22_412_0,2011,Total,3,India,22,Chhattisgarh,412,Dhamtari,259,137,122,0,62.3,33,29.3,0,0,0,0,0,0,0
3_22_412_0,2011,Urban,3,India,22,Chhattisgarh,412,Dhamtari,28.2,19.7,8.5,0,253,177,76,0,0,0,0,0,0,0
3_22_413_0,2011,Rural,3,India,22,Chhattisgarh,413,Uttar Bastar Kanker,231,185,45.90000000000001,0,32.7,26.2,6.5,0,0,0,0,0,0,0
3_22_413_0,2011,Total,3,India,22,Chhattisgarh,413,Uttar Bastar Kanker,251,203,47.8,0,35.1,28.4,6.7,0,0,0,0,0,0,0
3_22_413_0,2011,Urban,3,India,22,Chhattisgarh,413,Uttar Bastar Kanker,19.9,18,2,0,261,235,25.6,0,0,0,0,0,0,0
3_22_414_0,2011,Rural,3,India,22,Chhattisgarh,414,Bastar,567,367,200,0,54.5,35.3,19.2,0,2,2,0,.19,.19,0
3_22_414_0,2011,Total,3,India,22,Chhattisgarh,414,Bastar,641,425,216,0,60.7,40.2,20.5,0,2,2,0,.19,.19,0
3_22_414_0,2011,Urban,3,India,22,Chhattisgarh,414,Bastar,74.2,58,16.2,0,453,354,98.90000000000001,0,0,0,0,0,0,0
3_22_415_0,2011,Rural,3,India,22,Chhattisgarh,415,Narayanpur,101,78.90000000000001,21.9,0,20.6,16.1,4.5,0,0,0,0,0,0,0
3_22_415_0,2011,Total,3,India,22,Chhattisgarh,415,Narayanpur,115,86.60000000000001,28.3,0,23.4,17.6,5.800000000000001,0,0,0,0,0,0,0
3_22_415_0,2011,Urban,3,India,22,Chhattisgarh,415,Narayanpur,14,7.7,6.300000000000001,0,610,335,275,0,0,0,0,0,0,0
3_22_416_0,2011,Rural,3,India,22,Chhattisgarh,416,Dakshin Bastar Dantewada,562,360,203,0,66.2,42.40000000000001,23.8,0,2,2,0,.24,.24,0
3_22_416_0,2011,Total,3,India,22,Chhattisgarh,416,Dakshin Bastar Dantewada,620,411,209,0,72.10000000000001,47.8,24.4,0,3,3,0,.35,.35,0
3_22_416_0,2011,Urban,3,India,22,Chhattisgarh,416,Dakshin Bastar Dantewada,58,51,7,0,548,482,65.90000000000001,0,1,1,0,9.44,9.44,0
3_22_417_0,2011,Rural,3,India,22,Chhattisgarh,417,Bijapur,350,159,191,0,43.1,19.6,23.5,0,0,0,0,0,0,0
3_22_417_0,2011,Total,3,India,22,Chhattisgarh,417,Bijapur,371,180,191,0,45.3,22,23.3,0,0,0,0,0,0,0
3_22_417_0,2011,Urban,3,India,22,Chhattisgarh,417,Bijapur,21,21,0,0,306,306,0,0,0,0,0,0,0,0
3_23_418_0,2011,Rural,3,India,23,Madhya Pradesh,418,Sheopur,356,294,62.5,0,54,44.5,9.5,0,0,0,0,0,0,0
3_23_418_0,2011,Total,3,India,23,Madhya Pradesh,418,Sheopur,388,316,71.90000000000001,0,58.2,47.40000000000001,10.8,0,0,0,0,0,0,0
3_23_418_0,2011,Urban,3,India,23,Madhya Pradesh,418,Sheopur,31.5,22.1,9.4,0,545,382,163,0,0,0,0,0,0,0
3_23_419_0,2011,Rural,3,India,23,Madhya Pradesh,419,Morena,288,254,33.9,0,57.40000000000001,50.6,6.800000000000001,0,6,6,0,1.2,1.2,0
3_23_419_0,2011,Total,3,India,23,Madhya Pradesh,419,Morena,341,293,38.6,9.4,66.5,57.2,7.5,1.8,8,8,0,1.56,1.56,0
3_23_419_0,2011,Urban,3,India,23,Madhya Pradesh,419,Morena,53.6,39.6,4.7,9.4,451,333,39.3,78.90000000000001,2,2,0,16.83,16.83,0
3_23_420_0,2011,Rural,3,India,23,Madhya Pradesh,420,Bhind,325,261,64.8,0,75.10000000000001,60.1,15,0,6,6,0,1.38,1.38,0
3_23_420_0,2011,Total,3,India,23,Madhya Pradesh,420,Bhind,402,336,66.2,0,88.7,74.10000000000001,14.6,0,6,6,0,1.32,1.32,0
3_23_420_0,2011,Urban,3,India,23,Madhya Pradesh,420,Bhind,77,75.60000000000001,1.4,0,381,374,7,0,0,0,0,0,0,0
3_23_421_0,2011,Rural,3,India,23,Madhya Pradesh,421,Gwalior,312,256,54.2,1.6,74.3,61,12.9,.4,6,6,0,1.43,1.43,0
3_23_421_0,2011,Total,3,India,23,Madhya Pradesh,421,Gwalior,495,345,96.2,53.3,111,77.2,21.5,11.9,10,10,0,2.23,2.23,0
3_23_421_0,2011,Urban,3,India,23,Madhya Pradesh,421,Gwalior,183,89,42,51.7,665,324,153,188,4,4,0,14.57,14.57,0
3_23_422_0,2011,Rural,3,India,23,Madhya Pradesh,422,Datia,156,156,.2,0,56.2,56.1,.1,0,3,3,0,1.08,1.08,0
3_23_422_0,2011,Total,3,India,23,Madhya Pradesh,422,Datia,194,192,.2,1.5,67,66.40000000000001,.1,.5,4,4,0,1.38,1.38,0
3_23_422_0,2011,Urban,3,India,23,Madhya Pradesh,422,Datia,37.4,35.9,0,1.5,352,338,0,14.3,1,1,0,9.42,9.42,0
3_23_423_0,2011,Rural,3,India,23,Madhya Pradesh,423,Shivpuri,974,705,268,1.5,99.10000000000001,71.7,27.2,.2,1,1,0,.1,.1,0
3_23_423_0,2011,Total,3,India,23,Madhya Pradesh,423,Shivpuri,1120,773,304,42.8,112,77.2,30.4,4.3,3,3,0,.3,.3,0
3_23_423_0,2011,Urban,3,India,23,Madhya Pradesh,423,Shivpuri,146,67.60000000000001,37,41.3,827,383,209,234,2,2,0,11.34,11.34,0
3_23_424_0,2011,Rural,3,India,23,Madhya Pradesh,424,Tikamgarh,307,256,51.3,0,64.40000000000001,53.6,10.8,0,0,0,0,0,0,0
3_23_424_0,2011,Total,3,India,23,Madhya Pradesh,424,Tikamgarh,371,299,72.60000000000001,0,73.90000000000001,59.5,14.4,0,0,0,0,0,0,0
3_23_424_0,2011,Urban,3,India,23,Madhya Pradesh,424,Tikamgarh,64.2,42.90000000000001,21.3,0,253,169,84,0,0,0,0,0,0,0
3_23_425_0,2011,Rural,3,India,23,Madhya Pradesh,425,Chhatarpur,699,500,197,2.4,83.60000000000001,59.8,23.6,.3,4,4,0,.48,.48,0
3_23_425_0,2011,Total,3,India,23,Madhya Pradesh,425,Chhatarpur,859,602,249,8.4,97.90000000000001,68.60000000000001,28.3,1,5,5,0,.5700000000000001,.5700000000000001,0
3_23_425_0,2011,Urban,3,India,23,Madhya Pradesh,425,Chhatarpur,160,102,51.90000000000001,6,382,244,124,14.2,1,1,0,2.39,2.39,0
3_23_426_0,2011,Rural,3,India,23,Madhya Pradesh,426,Panna,547,409,138,0,81.30000000000001,60.8,20.6,0,0,0,0,0,0,0
3_23_426_0,2011,Total,3,India,23,Madhya Pradesh,426,Panna,622,478,144,.5,89.80000000000001,69,20.7,.1,0,0,0,0,0,0
3_23_426_0,2011,Urban,3,India,23,Madhya Pradesh,426,Panna,75.3,69.5,5.300000000000001,.5,370,342,26,2.5,0,0,0,0,0,0
3_23_427_0,2011,Rural,3,India,23,Madhya Pradesh,427,Sagar,953,813,134,6.100000000000001,92.90000000000001,79.2,13.1,.6000000000000001,6,6,0,.58,.58,0
3_23_427_0,2011,Total,3,India,23,Madhya Pradesh,427,Sagar,1087,913,162,12.8,104,87.2,15.4,1.2,9,9,0,.86,.86,0
3_23_427_0,2011,Urban,3,India,23,Madhya Pradesh,427,Sagar,134,99.80000000000001,27.4,6.7,653,487,134,32.6,3,3,0,14.62,14.62,0
3_23_428_0,2011,Rural,3,India,23,Madhya Pradesh,428,Damoh,385,333,52.1,0,53,45.90000000000001,7.2,0,1,1,0,.14,.14,0
3_23_428_0,2011,Total,3,India,23,Madhya Pradesh,428,Damoh,433,381,52.7,0,58.6,51.40000000000001,7.100000000000001,0,2,2,0,.27,.27,0
3_23_428_0,2011,Urban,3,India,23,Madhya Pradesh,428,Damoh,48.3,47.7,.6000000000000001,0,348,343,4.3,0,1,1,0,7.2,7.2,0
3_23_429_0,2011,Rural,3,India,23,Madhya Pradesh,429,Satna,796,641,150,5.2,107,86.2,20.2,.7000000000000001,1,1,0,.13,.13,0
3_23_429_0,2011,Total,3,India,23,Madhya Pradesh,429,Satna,902,725,170,6.9,118,94.5,22.2,.9,3,3,0,.39,.39,0
3_23_429_0,2011,Urban,3,India,23,Madhya Pradesh,429,Satna,106,84.30000000000001,19.8,1.7,441,351,82.7,7,2,2,0,8.34,8.34,0
3_23_430_0,2011,Rural,3,India,23,Madhya Pradesh,430,Rewa,321,217,103,.3,52.90000000000001,35.9,17,.1,1,1,0,.17,.17,0
3_23_430_0,2011,Total,3,India,23,Madhya Pradesh,430,Rewa,436,289,147,.3,68.8,45.6,23.2,0,1,1,0,.16,.16,0
3_23_430_0,2011,Urban,3,India,23,Madhya Pradesh,430,Rewa,116,71.8,44.1,0,406,251,154,0,0,0,0,0,0,0
3_23_431_0,2011,Rural,3,India,23,Madhya Pradesh,431,Umaria,409,313,87.60000000000001,8.300000000000001,89.7,68.7,19.2,1.8,4,4,0,.88,.88,0
3_23_431_0,2011,Total,3,India,23,Madhya Pradesh,431,Umaria,452,348,94.90000000000001,9.1,96.30000000000001,74.10000000000001,20.2,1.9,6,6,0,1.28,1.28,0
3_23_431_0,2011,Urban,3,India,23,Madhya Pradesh,431,Umaria,43.1,35,7.300000000000001,.8,312,253,52.90000000000001,5.9,2,2,0,14.45,14.45,0
3_23_432_0,2011,Rural,3,India,23,Madhya Pradesh,432,Neemuch,341,231,110,.2,80.30000000000001,54.3,25.9,0,2,2,0,.47,.47,0
3_23_432_0,2011,Total,3,India,23,Madhya Pradesh,432,Neemuch,405,264,141,.2,91,59.3,31.7,0,3,3,0,.67,.67,0
3_23_432_0,2011,Urban,3,India,23,Madhya Pradesh,432,Neemuch,64.40000000000001,33.3,31.2,0,312,161,151,0,1,1,0,4.850000000000001,4.850000000000001,0
3_23_433_0,2011,Rural,3,India,23,Madhya Pradesh,433,Mandsaur,314,229,84.30000000000001,.9,61,44.5,16.4,.2,6,6,0,1.16,1.16,0
3_23_433_0,2011,Total,3,India,23,Madhya Pradesh,433,Mandsaur,369,260,108,.9,69.10000000000001,48.7,20.2,.2,9,9,0,1.69,1.69,0
3_23_433_0,2011,Urban,3,India,23,Madhya Pradesh,433,Mandsaur,54.5,31.1,23.5,0,295,168,127,0,3,3,0,16.22,16.22,0
3_23_434_0,2011,Rural,3,India,23,Madhya Pradesh,434,Ratlam,400,326,73.90000000000001,0,86.5,70.5,16,0,0,0,0,0,0,0
3_23_434_0,2011,Total,3,India,23,Madhya Pradesh,434,Ratlam,506,430,75.8,0,105,89.2,15.7,0,3,3,0,.62,.62,0
3_23_434_0,2011,Urban,3,India,23,Madhya Pradesh,434,Ratlam,106,104,1.9,0,528,518,9.4,0,3,3,0,14.91,14.91,0
3_23_435_0,2011,Rural,3,India,23,Madhya Pradesh,435,Ujjain,410,240,169,.4,69.60000000000001,40.8,28.7,.1,3,3,0,.51,.51,0
3_23_435_0,2011,Total,3,India,23,Madhya Pradesh,435,Ujjain,590,320,241,28.8,96,52.1,39.3,4.7,6,6,0,.98,.98,0
3_23_435_0,2011,Urban,3,India,23,Madhya Pradesh,435,Ujjain,181,80.10000000000001,72,28.5,701,311,280,110,3,3,0,11.65,11.65,0
3_23_436_0,2011,Rural,3,India,23,Madhya Pradesh,436,Shajapur,376,267,108,0,63.2,45,18.2,0,3,3,0,.5,.5,0
3_23_436_0,2011,Total,3,India,23,Madhya Pradesh,436,Shajapur,442,318,124,0,71.10000000000001,51.1,20,0,4,4,0,.64,.64,0
3_23_436_0,2011,Urban,3,India,23,Madhya Pradesh,436,Shajapur,66.3,50.5,15.8,0,241,184,57.40000000000001,0,1,1,0,3.64,3.64,0
3_23_437_0,2011,Rural,3,India,23,Madhya Pradesh,437,Dewas,359,276,80.30000000000001,2.7,52.2,40.2,11.7,.4,0,0,0,0,0,0
3_23_437_0,2011,Total,3,India,23,Madhya Pradesh,437,Dewas,470,357,104,8.9,65.40000000000001,49.7,14.5,1.2,1,1,0,.14,.14,0
3_23_437_0,2011,Urban,3,India,23,Madhya Pradesh,437,Dewas,111,81,23.6,6.2,349,255,74.3,19.4,1,1,0,3.15,3.15,0
3_23_438_0,2011,Rural,3,India,23,Madhya Pradesh,438,Dhar,824,814,10.3,0,105,103,1.3,0,0,0,0,0,0,0
3_23_438_0,2011,Total,3,India,23,Madhya Pradesh,438,Dhar,960,943,16.8,0,118,116,2.1,0,0,0,0,0,0,0
3_23_438_0,2011,Urban,3,India,23,Madhya Pradesh,438,Dhar,136,130,6.5,0,508,483,24.4,0,0,0,0,0,0,0
3_23_439_0,2011,Rural,3,India,23,Madhya Pradesh,439,Indore,521,366,45.8,110,151,106,13.3,31.8,0,0,0,0,0,0
3_23_439_0,2011,Total,3,India,23,Madhya Pradesh,439,Indore,1960,640,264,1057,517,169,69.5,279,5,5,0,1.32,1.32,0
3_23_439_0,2011,Urban,3,India,23,Madhya Pradesh,439,Indore,1439,274,218,947,4292,818,650,2825,5,5,0,14.92,14.92,0
3_23_440_0,2011,Rural,3,India,23,Madhya Pradesh,440,Khargone (West Nimar),504,477,26.9,.5,61.90000000000001,58.6,3.3,.1,0,0,0,0,0,0
3_23_440_0,2011,Total,3,India,23,Madhya Pradesh,440,Khargone (West Nimar),566,520,30.3,16.1,68.7,63.1,3.7,2,0,0,0,0,0,0
3_23_440_0,2011,Urban,3,India,23,Madhya Pradesh,440,Khargone (West Nimar),62.2,43.2,3.4,15.6,611,424,33,153,0,0,0,0,0,0
3_23_441_0,2011,Rural,3,India,23,Madhya Pradesh,441,Barwani,334,327,6.9,0,65.60000000000001,64.3,1.3,0,0,0,0,0,0,0
3_23_441_0,2011,Total,3,India,23,Madhya Pradesh,441,Barwani,361,355,6.9,0,69.8,68.5,1.3,0,0,0,0,0,0,0
3_23_441_0,2011,Urban,3,India,23,Madhya Pradesh,441,Barwani,27.5,27.5,0,0,323,323,0,0,0,0,0,0,0,0
3_23_442_0,2011,Rural,3,India,23,Madhya Pradesh,442,Rajgarh,348,330,17.1,0,57.2,54.40000000000001,2.8,0,3,3,0,.49,.49,0
3_23_442_0,2011,Total,3,India,23,Madhya Pradesh,442,Rajgarh,424,399,22.2,2.5,67.8,63.90000000000001,3.6,.4,5,5,0,.8,.8,0
3_23_442_0,2011,Urban,3,India,23,Madhya Pradesh,442,Rajgarh,76.40000000000001,68.8,5.100000000000001,2.5,433,390,29,14,2,2,0,11.32,11.32,0
3_23_443_0,2011,Rural,3,India,23,Madhya Pradesh,443,Vidisha,405,368,35.3,1.6,57.3,52,5,.2,6,6,0,.85,.85,0
3_23_443_0,2011,Total,3,India,23,Madhya Pradesh,443,Vidisha,462,409,35.9,17.2,63.90000000000001,56.6,5,2.4,8,8,0,1.11,1.11,0
3_23_443_0,2011,Urban,3,India,23,Madhya Pradesh,443,Vidisha,57.2,41,.7000000000000001,15.6,356,255,4.100000000000001,96.90000000000001,2,2,0,12.42,12.42,0
3_23_444_0,2011,Rural,3,India,23,Madhya Pradesh,444,Bhopal,333,225,90.60000000000001,17.4,140,94.60000000000001,38,7.300000000000001,2,2,0,.84,.84,0
3_23_444_0,2011,Total,3,India,23,Madhya Pradesh,444,Bhopal,1326,396,267,663,488,146,98.30000000000001,244,5,5,0,1.84,1.84,0
3_23_444_0,2011,Urban,3,India,23,Madhya Pradesh,444,Bhopal,992,171,176,645,2985,513,531,1942,3,3,0,9.02,9.02,0
3_23_445_0,2011,Rural,3,India,23,Madhya Pradesh,445,Sehore,520,414,85,21,81.60000000000001,65,13.3,3.3,0,0,0,0,0,0
3_23_445_0,2011,Total,3,India,23,Madhya Pradesh,445,Sehore,602,484,96.80000000000001,21.1,92,73.90000000000001,14.8,3.2,2,2,0,.31,.31,0
3_23_445_0,2011,Urban,3,India,23,Madhya Pradesh,445,Sehore,82.2,70.2,11.9,.1,457,390,65.90000000000001,.5,2,2,0,11.12,11.12,0
3_23_446_0,2011,Rural,3,India,23,Madhya Pradesh,446,Raisen,543,492,47.1,4,66.5,60.3,5.800000000000001,.5,3,3,0,.37,.37,0
3_23_446_0,2011,Total,3,India,23,Madhya Pradesh,446,Raisen,637,579,51.8,6.300000000000001,75.7,68.8,6.2,.8,6,6,0,.71,.71,0
3_23_446_0,2011,Urban,3,India,23,Madhya Pradesh,446,Raisen,94.7,87.60000000000001,4.800000000000001,2.4,367,340,18.5,9.1,3,3,0,11.63,11.63,0
3_23_447_0,2011,Rural,3,India,23,Madhya Pradesh,447,Betul,619,534,79.80000000000001,4.4,62,53.5,8,.4,9,9,0,.9,.9,0
3_23_447_0,2011,Total,3,India,23,Madhya Pradesh,447,Betul,702,592,98.90000000000001,10.8,69.2,58.40000000000001,9.700000000000001,1.1,13,13,0,1.28,1.28,0
3_23_447_0,2011,Urban,3,India,23,Madhya Pradesh,447,Betul,83.60000000000001,58.2,19.1,6.300000000000001,503,350,115,38.1,4,4,0,24.07,24.07,0
3_23_448_0,2011,Rural,3,India,23,Madhya Pradesh,448,Harda,102,102,0,0,31.2,31.2,0,0,1,1,0,.31,.31,0
3_23_448_0,2011,Total,3,India,23,Madhya Pradesh,448,Harda,123,123,0,0,37,37,0,0,4,4,0,1.21,1.21,0
3_23_448_0,2011,Urban,3,India,23,Madhya Pradesh,448,Harda,20.9,20.9,0,0,440,440,0,0,3,3,0,63.11,63.11,0
3_23_449_0,2011,Rural,3,India,23,Madhya Pradesh,449,Hoshangabad,329,259,52.1,17.6,50.40000000000001,39.7,8,2.7,15,15,0,2.3,2.3,0
3_23_449_0,2011,Total,3,India,23,Madhya Pradesh,449,Hoshangabad,448,329,70.3,48.6,67.10000000000001,49.3,10.5,7.300000000000001,19,19,0,2.85,2.85,0
3_23_449_0,2011,Urban,3,India,23,Madhya Pradesh,449,Hoshangabad,119,70.10000000000001,18.2,31,759,446,116,197,4,4,0,25.45,25.45,0
3_23_450_0,2011,Rural,3,India,23,Madhya Pradesh,450,Katni,840,285,550,4.9,168,57,110,1,5,5,0,1,1,0
3_23_450_0,2011,Total,3,India,23,Madhya Pradesh,450,Katni,902,325,572,4.9,176,63.40000000000001,112,1,8,8,0,1.56,1.56,0
3_23_450_0,2011,Urban,3,India,23,Madhya Pradesh,450,Katni,62.2,40.1,22.1,0,494,319,176,0,3,3,0,23.83,23.83,0
3_23_451_0,2011,Rural,3,India,23,Madhya Pradesh,451,Jabalpur,1162,362,766,33.9,252,78.40000000000001,166,7.4,3,3,0,.65,.65,0
3_23_451_0,2011,Total,3,India,23,Madhya Pradesh,451,Jabalpur,1536,518,850,169,312,105,173,34.2,8,8,0,1.63,1.63,0
3_23_451_0,2011,Urban,3,India,23,Madhya Pradesh,451,Jabalpur,374,156,83.80000000000001,135,1211,505,271,435,5,5,0,16.17,16.17,0
3_23_452_0,2011,Rural,3,India,23,Madhya Pradesh,452,Narsimhapur,486,399,87.7,0,96.90000000000001,79.40000000000001,17.5,0,3,3,0,.6,.6,0
3_23_452_0,2011,Total,3,India,23,Madhya Pradesh,452,Narsimhapur,550,444,106,0,107,86.5,20.7,0,7,7,0,1.36,1.36,0
3_23_452_0,2011,Urban,3,India,23,Madhya Pradesh,452,Narsimhapur,64.2,45.8,18.4,0,554,395,159,0,4,4,0,34.53,34.53,0
3_23_453_0,2011,Rural,3,India,23,Madhya Pradesh,453,Dindori,350,251,98.30000000000001,0,62.1,44.6,17.5,0,0,0,0,0,0,0
3_23_453_0,2011,Total,3,India,23,Madhya Pradesh,453,Dindori,376,271,105,0,66.3,47.8,18.6,0,0,0,0,0,0,0
3_23_453_0,2011,Urban,3,India,23,Madhya Pradesh,453,Dindori,26,19.2,6.800000000000001,0,800,590,210,0,0,0,0,0,0,0
3_23_454_0,2011,Rural,3,India,23,Madhya Pradesh,454,Mandla,531,356,167,8.300000000000001,70.90000000000001,47.5,22.3,1.1,0,0,0,0,0,0
3_23_454_0,2011,Total,3,India,23,Madhya Pradesh,454,Mandla,591,395,188,8.300000000000001,77.7,51.90000000000001,24.7,1.1,0,0,0,0,0,0
3_23_454_0,2011,Urban,3,India,23,Madhya Pradesh,454,Mandla,59.7,38.7,20.9,0,536,348,188,0,0,0,0,0,0,0
3_23_455_0,2011,Rural,3,India,23,Madhya Pradesh,455,Chhindwara,762,525,237,0,66.3,45.7,20.6,0,1,1,0,.09,.09,0
3_23_455_0,2011,Total,3,India,23,Madhya Pradesh,455,Chhindwara,885,617,268,0,75.40000000000001,52.6,22.8,0,4,4,0,.34,.34,0
3_23_455_0,2011,Urban,3,India,23,Madhya Pradesh,455,Chhindwara,123,92.10000000000001,30.8,0,484,363,121,0,3,3,0,11.82,11.82,0
3_23_456_0,2011,Rural,3,India,23,Madhya Pradesh,456,Seoni,654,559,62.1,32.5,75.10000000000001,64.2,7.100000000000001,3.7,0,0,0,0,0,0
3_23_456_0,2011,Total,3,India,23,Madhya Pradesh,456,Seoni,700,601,66.8,32.5,79.80000000000001,68.5,7.600000000000001,3.7,0,0,0,0,0,0
3_23_456_0,2011,Urban,3,India,23,Madhya Pradesh,456,Seoni,46.2,41.5,4.7,0,678,609,69.3,0,0,0,0,0,0,0
3_23_457_0,2011,Rural,3,India,23,Madhya Pradesh,457,Balaghat,862,548,306,7.2,95.5,60.7,33.9,.8,2,2,0,.22,.22,0
3_23_457_0,2011,Total,3,India,23,Madhya Pradesh,457,Balaghat,957,603,325,29.5,103,65.2,35.1,3.2,6,6,0,.65,.65,0
3_23_457_0,2011,Urban,3,India,23,Madhya Pradesh,457,Balaghat,95.2,54.6,18.2,22.3,419,241,80.10000000000001,98.30000000000001,4,4,0,17.62,17.62,0
3_23_458_0,2011,Rural,3,India,23,Madhya Pradesh,458,Guna,345,317,28.1,0,55.2,50.7,4.5,0,3,3,0,.48,.48,0
3_23_458_0,2011,Total,3,India,23,Madhya Pradesh,458,Guna,402,363,36.8,2.8,62.5,56.40000000000001,5.7,.4,7,7,0,1.09,1.09,0
3_23_458_0,2011,Urban,3,India,23,Madhya Pradesh,458,Guna,57.1,45.6,8.800000000000001,2.8,310,248,47.6,15,4,4,0,21.75,21.75,0
3_23_459_0,2011,Rural,3,India,23,Madhya Pradesh,459,Ashoknagar,247,243,2.6,1.6,52.40000000000001,51.5,.5,.3,0,0,0,0,0,0
3_23_459_0,2011,Total,3,India,23,Madhya Pradesh,459,Ashoknagar,282,273,8.1,1.6,58.5,56.5,1.7,.3,1,1,0,.21,.21,0
3_23_459_0,2011,Urban,3,India,23,Madhya Pradesh,459,Ashoknagar,34.7,29.2,5.5,0,334,281,53.2,0,1,1,0,9.6,9.6,0
3_23_460_0,2011,Rural,3,India,23,Madhya Pradesh,460,Shahdol,408,318,87.80000000000001,2.1,73.60000000000001,57.40000000000001,15.8,.4,1,1,0,.18,.18,0
3_23_460_0,2011,Total,3,India,23,Madhya Pradesh,460,Shahdol,487,390,91.30000000000001,6.2,85.60000000000001,68.40000000000001,16,1.1,4,4,0,.7000000000000001,.7000000000000001,0
3_23_460_0,2011,Urban,3,India,23,Madhya Pradesh,460,Shahdol,78.7,71.10000000000001,3.4,4.100000000000001,552,499,24.1,28.7,3,3,0,21.05,21.05,0
3_23_461_0,2011,Rural,3,India,23,Madhya Pradesh,461,Anuppur,269,234,31.8,3.2,73.90000000000001,64.3,8.700000000000001,.9,1,1,0,.28,.28,0
3_23_461_0,2011,Total,3,India,23,Madhya Pradesh,461,Anuppur,403,348,41.6,12.9,105,90.5,10.8,3.4,7,7,0,1.82,1.82,0
3_23_461_0,2011,Urban,3,India,23,Madhya Pradesh,461,Anuppur,134,114,9.800000000000001,9.700000000000001,628,536,46.1,45.5,6,6,0,28.1,28.1,0
3_23_462_0,2011,Rural,3,India,23,Madhya Pradesh,462,Sidhi,174,132,42.3,0,37.9,28.7,9.200000000000001,0,0,0,0,0,0,0
