id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,m_tmp_1,m_tmp_2,m_tmp_3,m_tmp_4,m_tmp_5,m_tmp_6,m_tmp_7,m_tmp_8,m_tmp_9,m_tmp_10,m_tmp_11,m_tmp_12,m_dec_tmp_1,m_dec_tmp_2,m_dec_tmp_3,m_dec_tmp_4,m_dec_tmp_5,m_dec_tmp_6,m_dec_tmp_7,m_dec_tmp_8,m_dec_tmp_9,m_dec_tmp_10,m_dec_tmp_11,m_dec_tmp_12,sd_dec_tmp_1,sd_dec_tmp_2,sd_dec_tmp_3,sd_dec_tmp_4,sd_dec_tmp_5,sd_dec_tmp_6,sd_dec_tmp_7,sd_dec_tmp_8,sd_dec_tmp_9,sd_dec_tmp_10,sd_dec_tmp_11,sd_dec_tmp_12,a_dec_tmp_1,a_dec_tmp_2,a_dec_tmp_3,a_dec_tmp_4,a_dec_tmp_5,a_dec_tmp_6,a_dec_tmp_7,a_dec_tmp_8,a_dec_tmp_9,a_dec_tmp_10,a_dec_tmp_11,a_dec_tmp_12,m_pre_1,m_pre_2,m_pre_3,m_pre_4,m_pre_5,m_pre_6,m_pre_7,m_pre_8,m_pre_9,m_pre_10,m_pre_11,m_pre_12,m_dec_pre_1,m_dec_pre_2,m_dec_pre_3,m_dec_pre_4,m_dec_pre_5,m_dec_pre_6,m_dec_pre_7,m_dec_pre_8,m_dec_pre_9,m_dec_pre_10,m_dec_pre_11,m_dec_pre_12,sd_dec_pre_1,sd_dec_pre_2,sd_dec_pre_3,sd_dec_pre_4,sd_dec_pre_5,sd_dec_pre_6,sd_dec_pre_7,sd_dec_pre_8,sd_dec_pre_9,sd_dec_pre_10,sd_dec_pre_11,sd_dec_pre_12,a_dec_pre_1,a_dec_pre_2,a_dec_pre_3,a_dec_pre_4,a_dec_pre_5,a_dec_pre_6,a_dec_pre_7,a_dec_pre_8,a_dec_pre_9,a_dec_pre_10,a_dec_pre_11,a_dec_pre_12
3_10_223_0,2001,Total,3,India,10,Bihar,223,Khagaria,17.194021,19.457979,24.132999,29.066244,29.732733,29.33152,28.813431,29.353725,29.486971,27.91596,23.953728,18.784441,16.462227,19.340141,24.481127,28.693325,30.18342,29.881985,28.886787,28.620543,28.534765,27.198009,22.99505,18.231512,.89372343,1.3904889,.93014443,.85153413,.78486568,.59003538,.26067716,.54482162,.62539089,.76006716,.62894791,.65333807,-.046871122,-.58494884,-.58567488,-.21121058,-.46600997,-.090215266,-.25474623,.12355046,-.20987903,-.62213659,-.99954736,-.60667485,3.3325615,6.6028876,20.663681,16.540102,66.918137,216.34752,340.71176,286.17267,152.20049,71.005997,3.7513032,0,14.989916,9.1167727,6.5338521,20.2229,64.543213,109.78866,226.85434,208.28186,176.26109,57.347919,6.5030689,2.3621752,15.037904,6.4307117,6.8375664,13.945119,37.252872,58.142986,77.291779,102.05249,54.953026,60.217499,9.0189886,5.7275982,-1.9547756,2.7112737,5.3260894,3.6805956,7.1965299,80.171638,102.60654,47.127399,48.742596,27.768017,1.8384368,2.2587297
3_10_224_0,2001,Total,3,India,10,Bihar,224,Bhagalpur,16.896608,19.158207,24.095413,28.868807,29.404949,29.053627,28.579107,29.177967,29.216377,27.553644,23.717505,18.523235,16.332335,19.236845,24.36587,28.511427,29.852785,29.564365,28.674465,28.472363,28.253771,26.866432,22.685255,17.844769,.7741347,1.3819088,.8793264,.84835958,.82055944,.55963898,.27395427,.48789164,.65230924,.76170713,.66120541,.62151867,-.042069692,-.5249024,-.51297563,-.19003546,-.45315731,-.065151632,-.264797,.10870481,-.14108624,-.56749898,-.86211914,-.42641747,2.5632138,6.1062064,19.139383,20.336733,90.646858,242.11906,320.17972,271.95123,161.44997,84.099289,4.5166025,0,12.599644,9.3733339,5.9268727,26.943027,77.296371,131.61441,230.51248,218.92297,197.46162,67.425247,6.4804449,2.4624832,11.730075,6.6810207,6.1796012,19.000313,34.746159,55.133274,64.47332,99.403603,52.003139,65.718178,8.4116488,5.4249449,-1.4196428,1.8241892,5.6077704,2.7699113,3.6758959,77.037338,104.19232,37.661404,36.080215,18.018076,1.7409464,2.380192
3_10_225_0,2001,Total,3,India,10,Bihar,225,Banka,17.009899,19.392862,24.60277,29.396065,29.852018,28.92487,28.201038,28.786697,28.881327,27.275957,23.49194,18.453964,16.517382,19.698755,24.888849,29.066307,30.383512,29.71895,28.442287,28.088982,27.892355,26.68177,22.6339,18.030811,.84396994,1.3268267,.9263944,.84664971,.82324666,.74200368,.29975155,.52849543,.61116654,.66804343,.65355128,.59622318,-.0010238626,-.57464623,-.51815182,-.15325183,-.41970003,-.07790111,-.24478513,.12193318,-.087850042,-.61419076,-1.0082803,-.62781793,2.4009473,5.4775596,22.353556,16.250137,67.859818,232.41188,282.61331,266.29752,142.84778,85.935089,4.2098227,0,12.148173,10.14109,7.4641533,20.707958,59.435467,124.91753,219.87505,218.97018,187.90215,67.423271,6.4237189,2.7074499,10.824729,6.8798494,6.8977175,12.80564,28.814726,49.876732,57.192375,87.762741,66.984299,61.320374,7.9499412,5.9852638,.32947886,1.558702,5.1848645,3.4078975,4.0568423,67.611961,83.21228,38.564983,44.948608,19.096857,.80869788,2.7790093
3_10_226_0,2001,Total,3,India,10,Bihar,226,Munger,17.154133,19.399908,24.449545,29.383921,30.056814,29.323353,28.639153,29.239244,29.37739,27.77739,23.843016,18.650366,16.502905,19.50691,24.771952,29.067705,30.560101,30.019398,28.807116,28.532345,28.371008,27.113255,22.942764,18.209934,.90131259,1.3208225,.94329345,.82409811,.78909993,.69353026,.26902553,.54348701,.64315778,.70390117,.62960756,.63551116,-.026556186,-.57921588,-.55744857,-.19876163,-.43677562,-.095814444,-.23523188,.11110085,-.15063822,-.63173288,-1.0494037,-.67506236,3.0535829,5.9916205,20.424335,14.306625,57.236534,210.49219,302.71878,267.46552,141.82993,72.971069,3.5546784,0,14.133312,9.0766792,6.2533669,17.690567,54.860077,107.70753,209.80231,203.47566,173.48457,58.989964,6.0318017,2.453886,14.280277,6.3242126,6.5533261,11.836816,30.796392,51.24054,62.843731,93.648018,58.101784,59.258945,7.9548273,5.6199951,-.67917955,2.6993678,5.1701136,3.2588594,5.4809794,71.541885,93.58992,42.31665,50.96809,23.727514,1.1687498,2.519347
3_10_227_0,2001,Total,3,India,10,Bihar,227,Lakhisarai,17.106667,19.460903,24.587488,29.599134,30.483385,29.490917,28.647579,29.266697,29.463957,27.863211,23.836679,18.604301,16.4939,19.523136,24.917437,29.352627,31.028105,30.386927,28.958223,28.539585,28.475567,27.21323,22.962875,18.225992,.92706281,1.2844822,.95636368,.81293893,.76736242,.8079356,.30800119,.559596,.62064201,.70464456,.62738729,.62817389,-.0016674519,-.54809588,-.54736382,-.17101686,-.42254823,-.13596372,-.22977604,.11051808,-.1657186,-.65769571,-1.0777967,-.71573323,3.1917138,5.5419006,21.943813,12.20676,42.626656,192.6181,306.59525,267.57919,130.17039,72.935661,3.1433301,0,14.017358,8.5522642,6.7673454,13.637045,45.590286,98.7752,209.46771,199.70764,165.25124,59.370468,6.5183067,2.0824273,15.090402,5.7519307,7.2490988,8.9284534,29.291077,45.198704,63.710701,94.162643,62.217564,57.101357,8.5709743,4.8961411,.35976812,3.4540048,4.9089088,3.5151553,6.6373606,62.485165,93.255798,44.986919,57.212406,23.849468,1.2997596,2.1394298
3_10_228_0,2001,Total,3,India,10,Bihar,228,Sheikhpura,17.182241,19.784779,24.989849,30.089853,31.389851,29.982241,28.97463,29.677168,29.87463,28.269558,24.079704,18.682241,16.652567,19.790545,25.387545,29.962807,31.919201,31.144165,29.451738,28.896732,28.893965,27.580952,23.244263,18.392487,.90436125,1.2556322,.98372072,.77542579,.75803143,.93179071,.37387812,.57520843,.6027891,.72888267,.64323944,.62669671,.0065234774,-.49207792,-.53144854,-.13725482,-.41314042,-.16806924,-.248532,.06068692,-.17363337,-.70552635,-1.1078069,-.71505165,3.2771616,5.287312,20.021803,10.3,30.231485,181.41916,315.17273,277.03253,117.77519,72.016731,2.3,0,14.938867,8.5993938,6.4889183,10.107245,37.864994,94.54425,207.93443,204.7178,158.75508,59.11327,6.6725907,2.2468383,16.554123,5.5213089,6.9801474,6.6596155,27.749823,43.826744,68.748344,94.811577,60.610134,54.667702,8.5971909,5.1565242,.51934385,4.3343029,3.5618672,3.6200972,6.980803,54.806736,98.937279,47.47871,59.783531,22.808502,1.2209494,1.9368826
3_10_229_0,2001,Total,3,India,10,Bihar,229,Nalanda,17.067253,19.794176,25.122507,30.349333,31.90299,30.375877,29.179443,29.88216,30.079439,28.35111,24.155428,18.630011,16.59724,19.751972,25.493177,30.263439,32.482639,31.732887,29.780113,29.134985,29.109795,27.690004,23.297831,18.345329,.89687073,1.2399262,.9998849,.7621749,.76440609,1.0367153,.40760294,.57234764,.59723467,.73422247,.6713925,.62742388,.0065710051,-.45320204,-.50428206,-.11124557,-.3999159,-.18785043,-.25527829,.023000915,-.1980806,-.72979617,-1.1532754,-.72086406,3.3513925,5.2262592,20.880081,9.1273146,22.473497,175.55862,324.05634,283.0065,109.29042,71.283379,1.7364982,.12288756,15.677953,8.9419603,6.9283452,8.2426634,32.121914,92.422447,209.81706,207.30257,154.78139,59.000031,6.8020911,2.3632593,17.812387,5.5742145,7.631269,5.6510463,25.32585,46.698269,71.722038,96.396423,60.900219,53.740559,8.843564,5.3143392,.58912247,5.2384686,3.0505412,3.6213057,6.6685424,50.366661,101.59585,49.262203,64.236282,22.272137,1.1792552,1.7628697
3_10_230_0,2001,Total,3,India,10,Bihar,230,Patna,16.994055,19.753374,24.841024,30.105537,31.766195,30.473032,29.231817,29.944639,30.143257,28.299103,24.105677,18.512287,16.489189,19.574156,25.222063,30.040737,32.355274,31.845087,29.845421,29.165565,29.181274,27.594339,23.245228,18.207682,.9186672,1.2472656,1.0169554,.77665538,.76809758,1.0476055,.40797329,.58410382,.5949825,.77164662,.69407439,.62848639,-.0044695055,-.46305189,-.52071232,-.10842492,-.3969157,-.21640997,-.27704462,.014348205,-.23545511,-.73280656,-1.1606183,-.73076236,3.2884111,5.8424201,21.590467,8.9145832,20.641653,170.29924,344.12091,294.13156,106.67374,65.554543,1.260602,.29775175,15.038387,9.8700466,7.1296363,7.7879419,32.454586,91.25753,218.75314,210.03436,151.05632,53.587666,6.8911238,2.2993615,17.105785,6.144588,7.6416106,5.5528865,26.297382,46.700275,79.798798,96.154602,60.202694,50.605743,9.4683571,5.3008137,.13149618,6.2691202,2.8921862,3.5931425,6.4846973,48.399574,102.86969,51.343224,63.392399,24.572563,1.2774676,1.57377
3_10_231_0,2001,Total,3,India,10,Bihar,231,Bhojpur,16.751165,19.762224,24.592085,30.01757,32.188526,31.029537,29.36009,30.16964,30.299999,28.26009,24.060089,18.264963,16.355202,19.434719,24.990789,30.098053,32.826138,32.644718,30.13542,29.374146,29.340548,27.530302,23.218534,18.007006,.91004813,1.1887178,1.0690078,.77049065,.76950854,1.1895685,.46928164,.58950841,.59850228,.82297593,.76281685,.62908524,-.024536517,-.42580274,-.49932268,-.06213193,-.37494624,-.26132411,-.31900436,-.059278917,-.28367099,-.76799852,-1.2209117,-.75853956,3.2728696,5.7714319,20.061264,7.1747351,11.862709,158.21686,355.14017,302.95392,92.053421,56.069115,.57824475,.60791022,15.157879,10.91681,6.746757,5.3899431,24.650234,93.770279,226.84608,220.14098,142.93501,42.230999,7.0990143,2.4606135,17.045818,6.59305,7.05865,4.1387224,21.505358,49.683575,85.623413,88.873299,56.93631,40.595001,10.319903,5.4341006,.1632171,7.8692918,1.7496805,3.1185894,4.4004765,34.447292,100.70291,50.17593,60.980743,21.452496,1.1481668,1.2906597
3_10_232_0,2001,Total,3,India,10,Bihar,232,Buxar,16.691288,19.822771,24.540195,29.967598,32.42569,31.244722,29.44067,30.222429,30.331486,28.340673,24.140671,18.259359,16.385635,19.506886,24.973017,30.15752,33.079052,32.913391,30.22541,29.44031,29.361357,27.57917,23.29557,18.049919,.88680142,1.1277348,1.0981109,.77043909,.76853836,1.2166734,.47930852,.59248912,.60939282,.83832216,.82429338,.63618785,-.029441131,-.42578402,-.47717622,-.027454766,-.369598,-.22151989,-.34546757,-.11226013,-.30874223,-.77928931,-1.2724147,-.77139252,3.3370626,4.3268867,17.380352,5.7608156,9.8630457,148.9597,329.60907,295.46411,92.674622,54.560085,1.5571406,.63284844,15.674136,9.1440325,6.2512326,4.2674742,19.787527,98.111816,222.27956,229.87427,143.74178,34.207157,6.8242965,2.6482985,16.861576,5.4240069,6.4645314,3.1741583,16.829472,52.225842,82.779663,81.329285,53.843842,32.872105,9.7887783,5.5268173,.48402417,6.4721842,1.118433,2.3181746,3.26899,22.458403,93.004303,45.993294,54.308708,16.517651,1.0606066,1.3454794
3_10_233_0,2001,Total,3,India,10,Bihar,233,Kaimur (Bhabua),16.28635,19.460941,24.447517,29.691126,32.572929,31.051863,29.018742,29.952295,29.906256,27.978207,23.78899,17.837669,16.224953,19.413023,24.807013,30.078745,33.342964,33.062977,30.014685,29.171511,28.949224,27.249495,22.998634,17.745302,.8577351,1.0408776,1.1552427,.81234807,.78634208,1.4301183,.61169827,.58144373,.61264348,.80540127,.89711267,.64525038,.030437237,-.33759746,-.40675274,.064212054,-.30084452,-.20485578,-.34834966,-.20601936,-.27965221,-.79559541,-1.3103974,-.75808704,2.9565859,2.6752546,20.921303,5.8058929,5.8139825,154.89555,289.26401,276.18747,78.078972,59.530964,3.5754464,.31726179,17.039808,9.6043787,8.4460621,3.9659822,12.719848,111.20697,213.19991,247.25381,141.30083,34.900551,9.921627,3.0571835,17.612343,5.5584736,9.0604086,3.0219307,10.534532,68.019882,73.3451,82.38942,53.572014,31.215485,13.198543,6.0171862,1.7097908,6.9051905,.78580397,2.5604556,2.9792686,9.171401,90.361137,37.674915,51.977081,8.7273455,.70721686,1.4906695
3_10_234_0,2001,Total,3,India,10,Bihar,234,Rohtas,16.354538,19.469568,24.47974,29.849068,32.590771,31.069571,29.036602,30.031746,30.001925,27.970425,23.798777,17.869568,16.262314,19.412224,24.856846,30.159512,33.320766,33.072624,30.047318,29.268492,29.024534,27.288752,23.017698,17.75552,.87078422,1.0896975,1.1218992,.79295647,.77862203,1.4244592,.60144794,.56997013,.60052139,.80337399,.83248252,.63227403,.0088677071,-.32068238,-.42157081,.039607573,-.32205465,-.25470379,-.32210562,-.16812441,-.25834212,-.79658186,-1.2788523,-.75038439,2.9230332,3.4823954,21.991255,6.5715833,6.4317312,163.66644,307.91629,286.33514,73.036537,57.539227,1.6529641,.41176155,16.460272,10.575638,8.1042805,4.4159636,15.095299,107.44889,212.84045,237.25375,137.64467,39.205563,8.8937063,2.9209328,17.905098,6.0597658,8.804285,3.4492099,13.473894,66.085754,72.614403,87.412712,55.116959,34.992302,12.110834,5.9127083,1.5805454,7.9480686,1.0329396,3.0839093,3.0273163,19.505465,94.959908,41.962101,58.468182,10.879245,.53681022,1.4378666
3_10_235_0,2001,Total,3,India,10,Bihar,235,Aurangabad,16.316227,19.407972,24.676081,30.107531,32.765884,31.046591,29.00927,30.083235,30.034637,27.855038,23.830299,17.87804,16.27261,19.448032,25.009182,30.318573,33.493954,33.148991,30.071125,29.311153,29.069817,27.255726,23.035765,17.751785,.86352533,1.1354483,1.0944813,.80056661,.77249056,1.4742035,.6313464,.55989927,.57579845,.76888025,.76810789,.6267038,.019507142,-.2827487,-.41180021,.0686097,-.32209876,-.29001337,-.27381212,-.14070554,-.22150999,-.78948164,-1.2490165,-.7150206,2.7127509,3.4583979,25.323507,8.4244242,6.5414,183.04982,315.34195,293.9783,66.169304,57.913414,.47277132,.19893445,16.197355,10.690156,8.7498226,5.6245389,16.245951,108.57508,208.73456,233.39645,137.54443,47.413845,8.3316221,2.115778,18.604589,6.3161755,10.182983,4.5551395,15.513733,73.509468,69.381218,98.609238,61.532326,42.148739,11.401632,4.4269376,1.9411469,8.3308706,1.5271795,4.3444581,3.5072646,31.280418,101.34525,45.237034,68.52018,10.317059,.18075588,1.0973588
3_10_236_0,2001,Total,3,India,10,Bihar,236,Gaya,16.288733,19.261375,24.78615,30.16539,32.412949,30.633413,28.694281,29.664101,29.621405,27.552546,23.613298,17.881746,16.192974,19.425068,25.06636,30.294233,33.130177,32.537514,29.630255,28.940084,28.685326,26.975374,22.830046,17.714962,.85165596,1.1734946,1.0515118,.81734794,.7864154,1.3749546,.58603019,.53886282,.5551579,.70035851,.70264536,.61678511,.037115172,-.31174567,-.42602682,.032884225,-.32541132,-.24885052,-.23770171,-.079686433,-.18432473,-.75382912,-1.2080871,-.69007897,2.4877284,3.8227544,25.059549,9.9330683,11.136341,200.26454,305.08218,289.81241,76.987701,66.282486,1.0885998,.053845845,15.264313,10.84887,8.5672293,7.5627913,20.233074,113.8267,206.09769,233.31552,147.40884,55.878143,7.3863206,2.2100785,17.267321,6.5714126,10.218132,5.5464344,17.96837,74.217323,64.86219,101.55599,65.556793,48.755684,9.6519451,4.7171907,2.1034856,7.2637782,2.2167439,4.8699942,4.552165,38.921501,101.69675,44.884548,71.308037,10.08088,.24913999,1.3711635
3_10_237_0,2001,Total,3,India,10,Bihar,237,Nawada,16.555258,19.313656,24.767038,29.965923,31.465372,29.791309,28.311977,29.137384,29.211138,27.360279,23.496332,18.088224,16.292549,19.506874,25.079519,29.901897,32.093037,31.285793,29.0105,28.415762,28.280413,26.769327,22.708403,17.839346,.85149944,1.2035772,1.0004236,.8036781,.79889196,1.1289636,.46757716,.5327006,.54827541,.67714345,.65714556,.60690367,.015290631,-.42531845,-.46319196,-.048237316,-.37562105,-.18740182,-.22374313,.0062732939,-.14190216,-.70568275,-1.152432,-.68773025,2.53461,4.7067318,24.088486,10.177874,23.546473,202.0032,291.48669,275.77203,100.96263,74.46431,2.040432,.000046385165,13.403574,10.036173,7.7584605,9.5014429,30.410009,111.08563,201.40697,220.78999,160.03351,61.964046,6.4159598,2.1394608,14.77873,6.2658906,8.8305931,6.2397895,22.838297,56.611767,59.80666,94.44075,63.702438,54.214642,8.011364,4.592433,1.9171385,5.2374721,3.61643,3.9243865,5.5908117,47.34251,95.605011,42.585514,65.556259,13.760029,.76111716,1.7822633
3_10_238_0,2001,Total,3,India,10,Bihar,238,Jamui,16.800362,19.316053,24.750351,29.578318,30.458513,29.15325,27.99579,28.706125,28.800875,27.18815,23.385727,18.207874,16.421909,19.672913,25.018507,29.391378,31.07548,30.265303,28.456467,28.029032,27.846109,26.63699,22.536095,17.945036,.86484194,1.2474501,.94542247,.82432997,.81009477,.92664599,.37844729,.53151971,.56598681,.65646273,.64838707,.5914492,.011063963,-.51596957,-.50757813,-.080036454,-.38819277,-.1285888,-.22806688,.076117232,-.10989387,-.66247982,-1.0857247,-.68718034,2.3378248,5.2770715,23.618099,12.221058,41.259235,214.82458,278.76331,262.11417,122.05862,80.908203,3.4722774,0,11.87329,10.259568,7.3975711,13.747329,42.181179,116.5266,206.21242,214.43555,174.42656,65.930321,6.7916636,1.8183374,12.028244,6.8613052,7.7648883,8.8363361,25.856617,48.974747,55.204521,90.548187,67.583138,58.678211,8.3040619,3.9600723,1.4936482,3.4746027,4.8211207,3.5174155,5.1917973,55.948219,87.13903,38.874096,56.407097,15.556722,.93933672,1.8710725
3_10_239_0,2001,Total,3,India,10,Bihar,239,Jehanabad,16.863829,19.753786,25.065197,30.410355,32.335384,30.824011,29.34362,30.088818,30.24362,28.35331,24.154057,18.46414,16.473139,19.633135,25.411377,30.416288,32.97327,32.411709,30.069817,29.3251,29.283995,27.675648,23.293711,18.194952,.89384967,1.2137058,1.0321895,.75105345,.77210134,1.1623623,.45816487,.57500303,.59224045,.76069444,.70579261,.62037599,.0079490431,-.41570979,-.48550367,-.080094822,-.37603766,-.2372344,-.27629721,-.01369263,-.21700789,-.7537654,-1.1869758,-.73391891,3.2192144,5.8181648,22.163328,7.8256764,14.396313,171.52097,334.63684,290.65619,96.020607,66.551888,.9532671,.24409607,15.550109,10.966058,7.444634,6.3037982,26.273623,93.40377,213.54749,212.10808,147.43117,55.143314,6.5889087,2.2335329,17.948931,6.6209464,8.1940517,4.5992441,22.524433,50.599064,75.198921,95.567543,59.730083,49.923084,8.8108578,4.9230943,.59942466,7.4737444,2.4766126,3.4943175,5.8027639,44.301601,103.06321,50.071606,66.110229,20.900358,.97773904,1.4108326
3_10_240_0,2001,Total,3,India,10,Bihar,240,Arwal,16.693777,19.700001,24.881325,30.28755,32.506226,31.11245,29.393778,30.200001,30.299999,28.293776,24.093777,18.287552,16.365335,19.516483,25.222218,30.388083,33.178951,32.844818,30.192604,29.394873,29.341496,27.577293,23.251717,18.040363,.89464617,1.1889576,1.0622585,.74735743,.77653366,1.2450103,.49903426,.58028013,.59084857,.791646,.73026413,.61196184,.0073759104,-.39586005,-.48133239,-.058909487,-.35668263,-.28301483,-.29948023,-.036321729,-.22459291,-.76664221,-1.1987704,-.74679327,3.0062246,6.4941792,22.83856,7.0190773,9.9692802,170.29037,340.31607,295.63815,85.414063,60.801617,.43112376,.31867427,14.886197,13.122052,7.6781502,5.2236052,22.913811,96.524048,216.81541,216.88667,140.9873,49.70573,6.333622,2.0202613,17.19162,7.8054261,8.305172,3.9924657,20.519793,53.518009,77.195053,92.839073,57.765499,45.202381,8.7465477,4.3764997,.59560639,9.5130701,2.0774071,3.2960625,4.8331823,39.213898,102.49018,49.496189,64.73481,19.298307,.76441264,1.1101046
3_11_241_0,2001,Total,3,India,11,Sikkim,241,North  District,-7.0892496,-5.2522249,-3.8758435,.5836516,4.0805125,7.2297363,8.6641827,8.4069176,7.318737,1.9555584,-2.3558066,-5.0096111,-8.0933914,-6.9111052,-3.4983206,.13585807,4.1038713,7.4969549,8.3119822,7.7918363,6.2827067,1.7069281,-3.7341235,-6.2216287,1.3504516,1.184266,1.1999856,.84465462,.86553711,.75784385,.38711831,.33108369,.55220306,.92107266,1.6518787,.84485108,-.60764223,-.42872328,-.66159928,-.20490515,-.63589942,-.30643669,-.34729066,-.26631415,-.34802261,-.9360913,-.36162975,-.72733808,2.4778214,15.74653,23.285753,47.875324,108.08337,305.42615,378.83011,298.4165,161.56955,69.639587,2.1058464,.28361744,20.66641,15.786242,25.730289,60.545444,96.588928,240.38013,298.19833,325.78574,192.12379,34.295063,10.333002,6.0117493,20.050613,11.920804,14.88887,28.0993,36.898548,62.910423,74.002457,70.202675,51.709415,41.467747,14.50779,10.361766,-11.501479,-2.2383163,-1.8538805,-4.8825788,-8.5899897,2.6093512,39.664799,-49.152061,-12.930592,27.59248,1.8595898,2.4108706
3_11_242_0,2001,Total,3,India,11,Sikkim,242,West District,2.1639676,4.1230655,6.3458233,9.8230658,11.982114,14.100256,15.009329,15.041158,14.372988,11.3367,7.8867249,4.6957974,1.3763711,2.7077813,6.6516056,9.3540564,12.036657,14.110992,14.666352,14.336609,13.33745,10.987112,6.613173,3.587121,1.2719001,1.1696928,1.0339849,.83521569,.81119978,.67840981,.35072762,.32336429,.54855376,.88022208,1.4030181,.8371532,-.44284585,-.44804195,-.6019941,-.17326266,-.61014861,-.30468237,-.37217575,-.1590877,-.31961161,-.83450031,-.42038316,-.6408633,4.3683653,17.981991,38.547165,67.612328,174.00606,388.38916,558.13312,428.9696,271.76263,105.30156,3.281991,.081753314,29.331015,22.689545,34.014374,85.973778,143.96353,320.94559,434.96136,445.76367,302.90079,55.966251,10.799115,6.246542,26.866995,18.510338,20.796274,45.733891,59.36697,77.226021,121.187,106.13183,79.054146,67.817726,14.874955,12.09925,-16.104105,-3.4777644,2.2719383,-4.7618318,-7.1679206,30.987467,75.256783,-54.947666,-16.55685,37.885239,2.8525655,3.3962886
3_11_243_0,2001,Total,3,India,11,Sikkim,243,South District,3.6275024,5.6184626,7.9731202,11.31419,13.280461,15.233421,16.059898,16.143885,15.527867,12.817677,9.4807348,6.2100625,2.8721735,4.2275648,8.2675753,10.843449,13.333064,15.208846,15.714819,15.430094,14.483526,12.466344,8.2124891,5.105382,1.2702125,1.1736128,1.0163198,.83517033,.80950695,.66742432,.34641355,.31921265,.54991627,.87305993,1.3862631,.84302038,-.42273918,-.44200116,-.59071988,-.16855852,-.59997678,-.30092692,-.36833933,-.14733259,-.30993009,-.82017982,-.41279078,-.62449056,4.5350137,18.118557,40.052097,70.78196,184.3564,404.63525,585.01697,447.18069,288.05417,111.33726,3.4498982,.020925134,30.153458,23.274147,35.084278,90.28772,152.0269,335.88568,456.37524,464.74445,320.3454,59.347366,10.75149,6.1039462,27.537476,18.988579,21.491755,48.230721,62.710411,79.329002,127.87152,111.88705,83.737541,71.7061,14.837373,11.962688,-16.545218,-3.5816503,2.6864278,-5.1244903,-7.3638463,33.478722,80.610298,-56.760086,-17.8946,39.292358,3.0694945,3.4898181
3_11_244_0,2001,Total,3,India,11,Sikkim,244,East District,5.5912395,7.6844425,10.084442,13.104835,15.004835,16.71843,17.425228,17.618429,17.111631,14.604835,11.398038,8.1912403,4.9050961,6.2687325,10.358406,12.69989,14.932287,16.665119,17.062826,16.959557,15.972975,14.377382,9.9988327,6.930253,1.2770963,1.1924804,1.0478212,.86241877,.83758217,.66125602,.35420346,.28032255,.56963181,.84587669,1.5664064,.88348883,-.47696179,-.3641279,-.55198842,-.15117405,-.52981222,-.26782376,-.32607856,-.21355598,-.24574359,-.80585134,-.27435577,-.56464326,4.2271895,16.522354,34.362228,80.088226,212.56467,463.80984,597.3689,441.30405,305.98233,133.13174,3.8728099,0,32.170849,18.827873,34.912891,106.46076,180.84267,394.66919,482.19839,491.26587,351.96509,70.112297,11.108555,6.0714908,30.54747,12.848525,19.747902,50.769829,65.980438,78.582474,121.63175,117.81251,99.804771,77.940842,14.731442,10.843348,-17.664612,-2.2502825,1.3661983,-11.396787,-12.836027,11.245698,87.52919,-70.367744,-32.136532,37.495876,3.5283577,3.1980598
3_12_245_1,2001,Total,3,India,12,India/China  1,245,Tawang,.96320951,3.4265325,5.3374557,8.853261,11.901365,14.795468,15.936116,15.372814,14.276987,10.038934,6.0191584,2.8983881,-.080809064,1.7597545,5.0838418,7.9849286,11.60671,14.611118,14.974232,14.495152,13.42083,9.7693586,4.7733507,1.4164557,1.1375755,1.4334494,1.1155392,1.2026204,.95523757,.75482255,.63675499,.59368157,.59132928,.94742471,1.2579319,1.403511,-.030274356,-.25628608,-.25757843,-.10032805,-.23367874,.040282428,.01017042,.014095315,-.12445014,-.39993775,-.17803605,-.039369438,.49894336,5.6921902,5.0040145,83.385872,159.73444,411.67148,339.08063,210.34288,174.54048,115.24773,3.9672453,.1494054,3.8256743,6.1612611,22.955549,88.076157,147.08339,292.76373,322.42303,309.51929,190.40646,61.256321,7.5855274,2.137089,3.4972515,4.5304399,11.928274,34.467323,58.829697,49.618092,63.199848,76.637039,50.845573,40.872791,8.7821398,2.9210391,-1.5622295,-2.1647944,-3.3801675,-6.4248304,-12.054761,14.30612,34.462978,-40.095242,-3.7727816,.72134107,3.133965,1.2726097
