id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,area,pop,dens
3_21_382_0,2001,Total,3,India,21,Odisha,382,Jajapur,2882,1624,563
3_21_382_0,2001,Urban,3,India,21,Odisha,382,Jajapur,42.6,73,1713
3_21_383_0,2001,Rural,3,India,21,Odisha,383,Dhenkanal,4345,972,224
3_21_383_0,2001,Total,3,India,21,Odisha,383,Dhenkanal,4413,1065,241
3_21_383_0,2001,Urban,3,India,21,Odisha,383,Dhenkanal,67.40000000000001,92.90000000000001,1378
3_21_384_0,2001,Rural,3,India,21,Odisha,384,Anugul,6212,952,153
3_21_384_0,2001,Total,3,India,21,Odisha,384,Anugul,6320,1111,176
3_21_384_0,2001,Urban,3,India,21,Odisha,384,Anugul,108,158,1466
3_21_385_0,2001,Rural,3,India,21,Odisha,385,Nayagarh,3848,827,215
3_21_385_0,2001,Total,3,India,21,Odisha,385,Nayagarh,3877,865,223
3_21_385_0,2001,Urban,3,India,21,Odisha,385,Nayagarh,28.8,37.1,1287
3_21_386_0,2001,Rural,3,India,21,Odisha,386,Khordha,2596,1054,406
3_21_386_0,2001,Total,3,India,21,Odisha,386,Khordha,2813,1844,656
3_21_386_0,2001,Urban,3,India,21,Odisha,386,Khordha,217,791,3643
3_21_387_0,2001,Rural,3,India,21,Odisha,387,Puri,3453,1299,376
3_21_387_0,2001,Total,3,India,21,Odisha,387,Puri,3529,1503,426
3_21_387_0,2001,Urban,3,India,21,Odisha,387,Puri,75.60000000000001,204,2700
3_21_388_0,2001,Rural,3,India,21,Odisha,388,Ganjam,8316,2599,313
3_21_388_0,2001,Total,3,India,21,Odisha,388,Ganjam,8484,3156,372
3_21_388_0,2001,Urban,3,India,21,Odisha,388,Ganjam,168,556,3311
3_21_389_0,2001,Rural,3,India,21,Odisha,389,Gajapati,4209,466,111
3_21_389_0,2001,Total,3,India,21,Odisha,389,Gajapati,4235,519,122
3_21_389_0,2001,Urban,3,India,21,Odisha,389,Gajapati,25.5,52.90000000000001,2074
3_21_390_0,2001,Rural,3,India,21,Odisha,390,Kandhamal,7916,604,76.3
3_21_390_0,2001,Total,3,India,21,Odisha,390,Kandhamal,7943,648,81.60000000000001
3_21_390_0,2001,Urban,3,India,21,Odisha,390,Kandhamal,27.4,44.1,1607
3_21_391_0,2001,Rural,3,India,21,Odisha,391,Baudh,3061,355,116
3_21_391_0,2001,Total,3,India,21,Odisha,391,Baudh,3066,373,122
3_21_391_0,2001,Urban,3,India,21,Odisha,391,Baudh,4.600000000000001,18,3893
3_21_392_0,2001,Rural,3,India,21,Odisha,392,Subarnapur,2295,502,219
3_21_392_0,2001,Total,3,India,21,Odisha,392,Subarnapur,2348,542,231
3_21_392_0,2001,Urban,3,India,21,Odisha,392,Subarnapur,52.3,40.1,766
3_21_393_0,2001,Rural,3,India,21,Odisha,393,Balangir,6327,1182,187
3_21_393_0,2001,Total,3,India,21,Odisha,393,Balangir,6399,1336,209
3_21_393_0,2001,Urban,3,India,21,Odisha,393,Balangir,72.3,154,2134
3_21_394_0,2001,Rural,3,India,21,Odisha,394,Nuapada,3900,500,128
3_21_394_0,2001,Total,3,India,21,Odisha,394,Nuapada,3928,530,135
3_21_394_0,2001,Urban,3,India,21,Odisha,394,Nuapada,28.5,30,1055
3_21_395_0,2001,Rural,3,India,21,Odisha,395,Kalahandi,7845,1235,157
3_21_395_0,2001,Total,3,India,21,Odisha,395,Kalahandi,7900,1335,169
3_21_395_0,2001,Urban,3,India,21,Odisha,395,Kalahandi,55,100,1823
3_21_396_0,2001,Rural,3,India,21,Odisha,396,Rayagada,7334,711,97
3_21_396_0,2001,Total,3,India,21,Odisha,396,Rayagada,7384,823,111
3_21_396_0,2001,Urban,3,India,21,Odisha,396,Rayagada,49.3,112,2269
3_21_397_0,2001,Rural,3,India,21,Odisha,397,Nabarangapur,5363,958,179
3_21_397_0,2001,Total,3,India,21,Odisha,397,Nabarangapur,5405,1017,188
3_21_397_0,2001,Urban,3,India,21,Odisha,397,Nabarangapur,42,59.3,1412
3_21_398_0,2001,Rural,3,India,21,Odisha,398,Koraput,8430,982,117
3_21_398_0,2001,Total,3,India,21,Odisha,398,Koraput,8656,1181,136
3_21_398_0,2001,Urban,3,India,21,Odisha,398,Koraput,227,198,875
3_21_399_0,2001,Rural,3,India,21,Odisha,399,Malkangiri,5797,470,81
3_21_399_0,2001,Total,3,India,21,Odisha,399,Malkangiri,5831,504,86.5
3_21_399_0,2001,Urban,3,India,21,Odisha,399,Malkangiri,33.9,34.6,1021
3_22_400_0,2001,Rural,3,India,22,Chhattisgarh,400,Koriya,6412,382,59.6
3_22_400_0,2001,Total,3,India,22,Chhattisgarh,400,Koriya,6548,546,83.40000000000001
3_22_400_0,2001,Urban,3,India,22,Chhattisgarh,400,Koriya,137,164,1203
3_22_401_0,2001,Rural,3,India,22,Chhattisgarh,401,Surguja,15715,1808,115
3_22_401_0,2001,Total,3,India,22,Chhattisgarh,401,Surguja,15765,1921,122
3_22_401_0,2001,Urban,3,India,22,Chhattisgarh,401,Surguja,50.3,112,2232
3_22_402_0,2001,Rural,3,India,22,Chhattisgarh,402,Jashpur,5832,701,120
3_22_402_0,2001,Total,3,India,22,Chhattisgarh,402,Jashpur,5867,735,125
3_22_402_0,2001,Urban,3,India,22,Chhattisgarh,402,Jashpur,34.9,34.2,979
3_22_403_0,2001,Rural,3,India,22,Chhattisgarh,403,Raigarh,6961,1091,157
3_22_403_0,2001,Total,3,India,22,Chhattisgarh,403,Raigarh,7037,1261,179
3_22_403_0,2001,Urban,3,India,22,Chhattisgarh,403,Raigarh,75.8,169,2235
3_22_404_0,2001,Rural,3,India,22,Chhattisgarh,404,Korba,6343,645,102
3_22_404_0,2001,Total,3,India,22,Chhattisgarh,404,Korba,6614,943,143
3_22_404_0,2001,Urban,3,India,22,Chhattisgarh,404,Korba,270,298,1105
3_22_405_0,2001,Rural,3,India,22,Chhattisgarh,405,Janjgir - Champa,3751,1166,311
3_22_405_0,2001,Total,3,India,22,Chhattisgarh,405,Janjgir - Champa,3861,1311,340
3_22_405_0,2001,Urban,3,India,22,Chhattisgarh,405,Janjgir - Champa,110,145,1320
3_22_406_0,2001,Rural,3,India,22,Chhattisgarh,406,Bilaspur,8162,1502,184
3_22_406_0,2001,Total,3,India,22,Chhattisgarh,406,Bilaspur,8390,1992,237
3_22_406_0,2001,Urban,3,India,22,Chhattisgarh,406,Bilaspur,227,490,2156
3_22_407_0,2001,Rural,3,India,22,Chhattisgarh,407,Kabeerdham,4136,540,131
3_22_407_0,2001,Total,3,India,22,Chhattisgarh,407,Kabeerdham,4166,585,140
3_22_407_0,2001,Urban,3,India,22,Chhattisgarh,407,Kabeerdham,30.4,44.3,1456
3_22_408_0,2001,Rural,3,India,22,Chhattisgarh,408,Rajnandgaon,8023,1043,130
3_22_408_0,2001,Total,3,India,22,Chhattisgarh,408,Rajnandgaon,8171,1274,156
3_22_408_0,2001,Urban,3,India,22,Chhattisgarh,408,Rajnandgaon,148,232,1566
3_22_409_0,2001,Rural,3,India,22,Chhattisgarh,409,Durg,8026,1717,214
3_22_409_0,2001,Total,3,India,22,Chhattisgarh,409,Durg,8431,2589,307
3_22_409_0,2001,Urban,3,India,22,Chhattisgarh,409,Durg,405,872,2153
3_22_410_0,2001,Rural,3,India,22,Chhattisgarh,410,Raipur,12265,2000,163
3_22_410_0,2001,Total,3,India,22,Chhattisgarh,410,Raipur,12546,2779,222
3_22_410_0,2001,Urban,3,India,22,Chhattisgarh,410,Raipur,281,780,2774
3_22_411_0,2001,Rural,3,India,22,Chhattisgarh,411,Mahasamund,4652,763,164
3_22_411_0,2001,Total,3,India,22,Chhattisgarh,411,Mahasamund,4701,860,183
3_22_411_0,2001,Urban,3,India,22,Chhattisgarh,411,Mahasamund,48.5,97.7,2013
3_22_412_0,2001,Rural,3,India,22,Chhattisgarh,412,Dhamtari,4113,589,143
3_22_412_0,2001,Total,3,India,22,Chhattisgarh,412,Dhamtari,4159,683,164
3_22_412_0,2001,Urban,3,India,22,Chhattisgarh,412,Dhamtari,45.90000000000001,93.60000000000001,2038
3_22_413_0,2001,Rural,3,India,22,Chhattisgarh,413,Uttar Bastar Kanker,7129,612,85.80000000000001
3_22_413_0,2001,Total,3,India,22,Chhattisgarh,413,Uttar Bastar Kanker,7145,642,89.80000000000001
3_22_413_0,2001,Urban,3,India,22,Chhattisgarh,413,Uttar Bastar Kanker,16,29.7,1854
3_22_414_0,2001,Rural,3,India,22,Chhattisgarh,414,Bastar,10501,1052,100
3_22_414_0,2001,Total,3,India,22,Chhattisgarh,414,Bastar,10562,1153,109
3_22_414_0,2001,Urban,3,India,22,Chhattisgarh,414,Bastar,61.2,101,1644
3_22_415_0,2001,Rural,3,India,22,Chhattisgarh,415,Narayanpur,4911,117,23.9
3_22_415_0,2001,Total,3,India,22,Chhattisgarh,415,Narayanpur,4911,117,23.9
3_22_415_0,2001,Urban,3,India,22,Chhattisgarh,415,Narayanpur,0,0,
3_22_416_0,2001,Rural,3,India,22,Chhattisgarh,416,Dakshin Bastar Dantewada,8548,415,48.5
3_22_416_0,2001,Total,3,India,22,Chhattisgarh,416,Dakshin Bastar Dantewada,8603,467,54.3
3_22_416_0,2001,Urban,3,India,22,Chhattisgarh,416,Dakshin Bastar Dantewada,55.1,52,943
3_22_417_0,2001,Rural,3,India,22,Chhattisgarh,417,Bijapur,8192,231,28.2
3_22_417_0,2001,Total,3,India,22,Chhattisgarh,417,Bijapur,8192,231,28.2
3_22_417_0,2001,Urban,3,India,22,Chhattisgarh,417,Bijapur,0,0,
3_23_418_0,2001,Rural,3,India,23,Madhya Pradesh,418,Sheopur,6606,465,70.40000000000001
3_23_418_0,2001,Total,3,India,23,Madhya Pradesh,418,Sheopur,6663,553,83
3_23_418_0,2001,Urban,3,India,23,Madhya Pradesh,418,Sheopur,57.7,88.60000000000001,1534
3_23_419_0,2001,Rural,3,India,23,Madhya Pradesh,419,Morena,5013,1249,249
3_23_419_0,2001,Total,3,India,23,Madhya Pradesh,419,Morena,5129,1580,308
3_23_419_0,2001,Urban,3,India,23,Madhya Pradesh,419,Morena,116,331,2842
3_23_420_0,2001,Rural,3,India,23,Madhya Pradesh,420,Bhind,4341,1089,251
3_23_420_0,2001,Total,3,India,23,Madhya Pradesh,420,Bhind,4536,1428,315
3_23_420_0,2001,Urban,3,India,23,Madhya Pradesh,420,Bhind,196,339,1734
3_23_421_0,2001,Rural,3,India,23,Madhya Pradesh,421,Gwalior,4212,649,154
3_23_421_0,2001,Total,3,India,23,Madhya Pradesh,421,Gwalior,4476,1632,365
3_23_421_0,2001,Urban,3,India,23,Madhya Pradesh,421,Gwalior,264,983,3722
3_23_422_0,2001,Rural,3,India,23,Madhya Pradesh,422,Datia,2794,526,188
3_23_422_0,2001,Total,3,India,23,Madhya Pradesh,422,Datia,2888,663,230
3_23_422_0,2001,Urban,3,India,23,Madhya Pradesh,422,Datia,94,138,1464
3_23_423_0,2001,Rural,3,India,23,Madhya Pradesh,423,Shivpuri,9830,1164,118
3_23_423_0,2001,Total,3,India,23,Madhya Pradesh,423,Shivpuri,10007,1404,140
3_23_423_0,2001,Urban,3,India,23,Madhya Pradesh,423,Shivpuri,176,240,1359
3_23_424_0,2001,Rural,3,India,23,Madhya Pradesh,424,Tikamgarh,4772,990,208
3_23_424_0,2001,Total,3,India,23,Madhya Pradesh,424,Tikamgarh,5025,1203,239
3_23_424_0,2001,Urban,3,India,23,Madhya Pradesh,424,Tikamgarh,254,213,839
3_23_425_0,2001,Rural,3,India,23,Madhya Pradesh,425,Chhatarpur,8373,1150,137
3_23_425_0,2001,Total,3,India,23,Madhya Pradesh,425,Chhatarpur,8775,1465,167
3_23_425_0,2001,Urban,3,India,23,Madhya Pradesh,425,Chhatarpur,402,315,784
3_23_426_0,2001,Rural,3,India,23,Madhya Pradesh,426,Panna,6726,746,111
3_23_426_0,2001,Total,3,India,23,Madhya Pradesh,426,Panna,6929,855,123
3_23_426_0,2001,Urban,3,India,23,Madhya Pradesh,426,Panna,203,108,532
3_23_427_0,2001,Rural,3,India,23,Madhya Pradesh,427,Sagar,10268,1430,139
3_23_427_0,2001,Total,3,India,23,Madhya Pradesh,427,Sagar,10466,2003,191
3_23_427_0,2001,Urban,3,India,23,Madhya Pradesh,427,Sagar,198,573,2894
3_23_428_0,2001,Rural,3,India,23,Madhya Pradesh,428,Damoh,7280,879,121
3_23_428_0,2001,Total,3,India,23,Madhya Pradesh,428,Damoh,7399,1072,145
3_23_428_0,2001,Urban,3,India,23,Madhya Pradesh,428,Damoh,119,193,1620
3_23_429_0,2001,Rural,3,India,23,Madhya Pradesh,429,Satna,7458,1480,198
3_23_429_0,2001,Total,3,India,23,Madhya Pradesh,429,Satna,7673,1861,243
3_23_429_0,2001,Urban,3,India,23,Madhya Pradesh,429,Satna,215,382,1779
3_23_430_0,2001,Rural,3,India,23,Madhya Pradesh,430,Rewa,6057,1646,272
3_23_430_0,2001,Total,3,India,23,Madhya Pradesh,430,Rewa,6340,1967,310
3_23_430_0,2001,Urban,3,India,23,Madhya Pradesh,430,Rewa,283,321,1133
3_23_431_0,2001,Rural,3,India,23,Madhya Pradesh,431,Umaria,4584,433,94.40000000000001
3_23_431_0,2001,Total,3,India,23,Madhya Pradesh,431,Umaria,4700,516,110
3_23_431_0,2001,Urban,3,India,23,Madhya Pradesh,431,Umaria,116,83.10000000000001,719
3_23_432_0,2001,Rural,3,India,23,Madhya Pradesh,432,Neemuch,4282,523,122
3_23_432_0,2001,Total,3,India,23,Madhya Pradesh,432,Neemuch,4451,721,162
3_23_432_0,2001,Urban,3,India,23,Madhya Pradesh,432,Neemuch,169,198,1171
3_23_433_0,2001,Rural,3,India,23,Madhya Pradesh,433,Mandsaur,5170,949,183
3_23_433_0,2001,Total,3,India,23,Madhya Pradesh,433,Mandsaur,5336,1168,219
3_23_433_0,2001,Urban,3,India,23,Madhya Pradesh,433,Mandsaur,166,220,1322
3_23_434_0,2001,Rural,3,India,23,Madhya Pradesh,434,Ratlam,4627,840,182
3_23_434_0,2001,Total,3,India,23,Madhya Pradesh,434,Ratlam,4821,1221,253
3_23_434_0,2001,Urban,3,India,23,Madhya Pradesh,434,Ratlam,194,381,1963
3_23_435_0,2001,Rural,3,India,23,Madhya Pradesh,435,Ujjain,5946,1036,174
3_23_435_0,2001,Total,3,India,23,Madhya Pradesh,435,Ujjain,6144,1698,276
3_23_435_0,2001,Urban,3,India,23,Madhya Pradesh,435,Ujjain,198,662,3336
3_23_436_0,2001,Rural,3,India,23,Madhya Pradesh,436,Shajapur,5955,1051,177
3_23_436_0,2001,Total,3,India,23,Madhya Pradesh,436,Shajapur,6219,1283,206
3_23_436_0,2001,Urban,3,India,23,Madhya Pradesh,436,Shajapur,264,231,876
3_23_437_0,2001,Rural,3,India,23,Madhya Pradesh,437,Dewas,6902,948,137
3_23_437_0,2001,Total,3,India,23,Madhya Pradesh,437,Dewas,7184,1306,182
3_23_437_0,2001,Urban,3,India,23,Madhya Pradesh,437,Dewas,281,358,1274
3_23_438_0,2001,Rural,3,India,23,Madhya Pradesh,438,Dhar,7893,1452,184
3_23_438_0,2001,Total,3,India,23,Madhya Pradesh,438,Dhar,8147,1727,212
3_23_438_0,2001,Urban,3,India,23,Madhya Pradesh,438,Dhar,254,275,1083
3_23_439_0,2001,Rural,3,India,23,Madhya Pradesh,439,Indore,3512,720,205
3_23_439_0,2001,Total,3,India,23,Madhya Pradesh,439,Indore,3792,2436,642
3_23_439_0,2001,Urban,3,India,23,Madhya Pradesh,439,Indore,280,1716,6124
3_23_440_0,2001,Rural,3,India,23,Madhya Pradesh,440,Khargone (West Nimar),8154,1289,158
3_23_440_0,2001,Total,3,India,23,Madhya Pradesh,440,Khargone (West Nimar),8244,1508,183
3_23_440_0,2001,Urban,3,India,23,Madhya Pradesh,440,Khargone (West Nimar),89.60000000000001,219,2445
3_23_441_0,2001,Rural,3,India,23,Madhya Pradesh,441,Barwani,5106,903,177
3_23_441_0,2001,Total,3,India,23,Madhya Pradesh,441,Barwani,5175,1061,205
3_23_441_0,2001,Urban,3,India,23,Madhya Pradesh,441,Barwani,69.60000000000001,158,2269
3_23_442_0,2001,Rural,3,India,23,Madhya Pradesh,442,Rajgarh,6082,1037,170
3_23_442_0,2001,Total,3,India,23,Madhya Pradesh,442,Rajgarh,6253,1254,201
3_23_442_0,2001,Urban,3,India,23,Madhya Pradesh,442,Rajgarh,170,217,1277
3_23_443_0,2001,Rural,3,India,23,Madhya Pradesh,443,Vidisha,7076,945,134
3_23_443_0,2001,Total,3,India,23,Madhya Pradesh,443,Vidisha,7225,1205,167
3_23_443_0,2001,Urban,3,India,23,Madhya Pradesh,443,Vidisha,149,260,1750
3_23_444_0,2001,Rural,3,India,23,Madhya Pradesh,444,Bhopal,2431,353,145
3_23_444_0,2001,Total,3,India,23,Madhya Pradesh,444,Bhopal,2715,1815,669
3_23_444_0,2001,Urban,3,India,23,Madhya Pradesh,444,Bhopal,284,1462,5147
3_23_445_0,2001,Rural,3,India,23,Madhya Pradesh,445,Sehore,6396,876,137
3_23_445_0,2001,Total,3,India,23,Madhya Pradesh,445,Sehore,6544,1067,163
3_23_445_0,2001,Urban,3,India,23,Madhya Pradesh,445,Sehore,148,191,1289
3_23_446_0,2001,Rural,3,India,23,Madhya Pradesh,446,Raisen,8182,897,110
3_23_446_0,2001,Total,3,India,23,Madhya Pradesh,446,Raisen,8414,1104,131
3_23_446_0,2001,Urban,3,India,23,Madhya Pradesh,446,Raisen,231,207,893
3_23_447_0,2001,Rural,3,India,23,Madhya Pradesh,447,Betul,10031,1132,113
3_23_447_0,2001,Total,3,India,23,Madhya Pradesh,447,Betul,10149,1386,137
3_23_447_0,2001,Urban,3,India,23,Madhya Pradesh,447,Betul,118,255,2153
3_23_448_0,2001,Rural,3,India,23,Madhya Pradesh,448,Harda,3269,373,114
3_23_448_0,2001,Total,3,India,23,Madhya Pradesh,448,Harda,3317,474,143
3_23_448_0,2001,Urban,3,India,23,Madhya Pradesh,448,Harda,47.5,101,2128
3_23_449_0,2001,Rural,3,India,23,Madhya Pradesh,449,Hoshangabad,6535,750,115
3_23_449_0,2001,Total,3,India,23,Madhya Pradesh,449,Hoshangabad,6676,1081,162
3_23_449_0,2001,Urban,3,India,23,Madhya Pradesh,449,Hoshangabad,141,331,2344
3_23_450_0,2001,Rural,3,India,23,Madhya Pradesh,450,Katni,5001,835,167
3_23_450_0,2001,Total,3,India,23,Madhya Pradesh,450,Katni,5127,1060,207
3_23_450_0,2001,Urban,3,India,23,Madhya Pradesh,450,Katni,126,225,1790
3_23_451_0,2001,Rural,3,India,23,Madhya Pradesh,451,Jabalpur,4643,912,196
3_23_451_0,2001,Total,3,India,23,Madhya Pradesh,451,Jabalpur,4923,2136,434
3_23_451_0,2001,Urban,3,India,23,Madhya Pradesh,451,Jabalpur,280,1224,4372
3_23_452_0,2001,Rural,3,India,23,Madhya Pradesh,452,Narsimhapur,5030,791,157
3_23_452_0,2001,Total,3,India,23,Madhya Pradesh,452,Narsimhapur,5135,940,183
3_23_452_0,2001,Urban,3,India,23,Madhya Pradesh,452,Narsimhapur,105,149,1423
3_23_453_0,2001,Rural,3,India,23,Madhya Pradesh,453,Dindori,5634,554,98.30000000000001
3_23_453_0,2001,Total,3,India,23,Madhya Pradesh,453,Dindori,5666,581,102
3_23_453_0,2001,Urban,3,India,23,Madhya Pradesh,453,Dindori,32.5,26.9,827
3_23_454_0,2001,Rural,3,India,23,Madhya Pradesh,454,Mandla,7554,788,104
3_23_454_0,2001,Total,3,India,23,Madhya Pradesh,454,Mandla,7606,875,115
3_23_454_0,2001,Urban,3,India,23,Madhya Pradesh,454,Mandla,52.6,87.60000000000001,1667
3_23_455_0,2001,Rural,3,India,23,Madhya Pradesh,455,Chhindwara,11516,1389,121
3_23_455_0,2001,Total,3,India,23,Madhya Pradesh,455,Chhindwara,11745,1819,155
3_23_455_0,2001,Urban,3,India,23,Madhya Pradesh,455,Chhindwara,229,430,1877
3_23_456_0,2001,Rural,3,India,23,Madhya Pradesh,456,Seoni,8723,1045,120
3_23_456_0,2001,Total,3,India,23,Madhya Pradesh,456,Seoni,8774,1166,133
3_23_456_0,2001,Urban,3,India,23,Madhya Pradesh,456,Seoni,51.90000000000001,121,2327
3_23_457_0,2001,Rural,3,India,23,Madhya Pradesh,457,Balaghat,9064,1304,144
3_23_457_0,2001,Total,3,India,23,Madhya Pradesh,457,Balaghat,9253,1497,162
3_23_457_0,2001,Urban,3,India,23,Madhya Pradesh,457,Balaghat,189,193,1020
3_23_458_0,2001,Rural,3,India,23,Madhya Pradesh,458,Guna,6251,739,118
3_23_458_0,2001,Total,3,India,23,Madhya Pradesh,458,Guna,6435,978,152
3_23_458_0,2001,Urban,3,India,23,Madhya Pradesh,458,Guna,184,239,1299
3_23_459_0,2001,Rural,3,India,23,Madhya Pradesh,459,Ashoknagar,4727,571,121
3_23_459_0,2001,Total,3,India,23,Madhya Pradesh,459,Ashoknagar,4826,687,142
3_23_459_0,2001,Urban,3,India,23,Madhya Pradesh,459,Ashoknagar,98.40000000000001,116,1178
3_23_460_0,2001,Rural,3,India,23,Madhya Pradesh,460,Shahdol,5576,703,126
3_23_460_0,2001,Total,3,India,23,Madhya Pradesh,460,Shahdol,5693,882,155
3_23_460_0,2001,Urban,3,India,23,Madhya Pradesh,460,Shahdol,117,179,1532
3_23_461_0,2001,Rural,3,India,23,Madhya Pradesh,461,Anuppur,3634,472,130
3_23_461_0,2001,Total,3,India,23,Madhya Pradesh,461,Anuppur,3848,666,173
3_23_461_0,2001,Urban,3,India,23,Madhya Pradesh,461,Anuppur,214,194,910
3_23_462_0,2001,Rural,3,India,23,Madhya Pradesh,462,Sidhi,4610,831,180
3_23_462_0,2001,Total,3,India,23,Madhya Pradesh,462,Sidhi,4675,900,193
3_23_462_0,2001,Urban,3,India,23,Madhya Pradesh,462,Sidhi,65.60000000000001,68.7,1047
3_23_463_0,2001,Rural,3,India,23,Madhya Pradesh,463,Singrauli,5473,727,133
3_23_463_0,2001,Total,3,India,23,Madhya Pradesh,463,Singrauli,5764,920,160
3_23_463_0,2001,Urban,3,India,23,Madhya Pradesh,463,Singrauli,292,192,659
3_23_464_0,2001,Rural,3,India,23,Madhya Pradesh,464,Jhabua,3473,708,204
3_23_464_0,2001,Total,3,India,23,Madhya Pradesh,464,Jhabua,3509,784,224
3_23_464_0,2001,Urban,3,India,23,Madhya Pradesh,464,Jhabua,36.2,76.60000000000001,2118
3_23_465_0,2001,Rural,3,India,23,Madhya Pradesh,465,Alirajpur,3274,566,173
3_23_465_0,2001,Total,3,India,23,Madhya Pradesh,465,Alirajpur,3317,610,184
3_23_465_0,2001,Urban,3,India,23,Madhya Pradesh,465,Alirajpur,43.1,44.40000000000001,1031
3_23_466_0,2001,Rural,3,India,23,Madhya Pradesh,466,Khandwa (East Nimar),7207,808,112
3_23_466_0,2001,Total,3,India,23,Madhya Pradesh,466,Khandwa (East Nimar),7298,1008,138
3_23_466_0,2001,Urban,3,India,23,Madhya Pradesh,466,Khandwa (East Nimar),91.2,201,2200
3_23_467_0,2001,Rural,3,India,23,Madhya Pradesh,467,Burhanpur,3168,391,123
3_23_467_0,2001,Total,3,India,23,Madhya Pradesh,467,Burhanpur,3238,634,196
3_23_467_0,2001,Urban,3,India,23,Madhya Pradesh,467,Burhanpur,70.2,244,3467
3_24_468_0,2001,Rural,3,India,24,Gujarat,468,Kachchh,42286,1103,26.1
3_24_468_0,2001,Total,3,India,24,Gujarat,468,Kachchh,42766,1540,36
3_24_468_0,2001,Urban,3,India,24,Gujarat,468,Kachchh,480,437,910
3_24_469_0,2001,Rural,3,India,24,Gujarat,469,Banas Kantha,10537,2204,209
3_24_469_0,2001,Total,3,India,24,Gujarat,469,Banas Kantha,10657,2480,233
3_24_469_0,2001,Urban,3,India,24,Gujarat,469,Banas Kantha,121,276,2286
3_24_470_0,2001,Rural,3,India,24,Gujarat,470,Patan,5538,944,171
3_24_470_0,2001,Total,3,India,24,Gujarat,470,Patan,5666,1181,208
3_24_470_0,2001,Urban,3,India,24,Gujarat,470,Patan,128,237,1854
3_24_471_0,2001,Rural,3,India,24,Gujarat,471,Mahesana,4207,1427,339
3_24_471_0,2001,Total,3,India,24,Gujarat,471,Mahesana,4427,1779,402
3_24_471_0,2001,Urban,3,India,24,Gujarat,471,Mahesana,219,353,1607
3_24_472_0,2001,Rural,3,India,24,Gujarat,472,Sabar Kantha,7593,1852,244
3_24_472_0,2001,Total,3,India,24,Gujarat,472,Sabar Kantha,7713,2077,269
3_24_472_0,2001,Urban,3,India,24,Gujarat,472,Sabar Kantha,120,225,1876
3_24_473_0,2001,Rural,3,India,24,Gujarat,473,Gandhinagar,1928,845,438
3_24_473_0,2001,Total,3,India,24,Gujarat,473,Gandhinagar,2097,1235,589
3_24_473_0,2001,Urban,3,India,24,Gujarat,473,Gandhinagar,169,391,2315
3_24_474_0,2001,Rural,3,India,24,Gujarat,474,Ahmadabad,7468,1117,150
3_24_474_0,2001,Total,3,India,24,Gujarat,474,Ahmadabad,8123,1382,170
3_24_474_0,2001,Urban,3,India,24,Gujarat,474,Ahmadabad,654,265,404
3_24_475_0,2001,Rural,3,India,24,Gujarat,475,Surendranagar,10215,1112,109
3_24_475_0,2001,Total,3,India,24,Gujarat,475,Surendranagar,10599,1513,143
3_24_475_0,2001,Urban,3,India,24,Gujarat,475,Surendranagar,384,401,1043
3_24_476_0,2001,Rural,3,India,24,Gujarat,476,Rajkot,10516,1528,145
3_24_476_0,2001,Total,3,India,24,Gujarat,476,Rajkot,11131,3118,280
3_24_476_0,2001,Urban,3,India,24,Gujarat,476,Rajkot,615,1590,2585
3_24_477_0,2001,Rural,3,India,24,Gujarat,477,Jamnagar,10431,1062,102
3_24_477_0,2001,Total,3,India,24,Gujarat,477,Jamnagar,10864,1808,166
3_24_477_0,2001,Urban,3,India,24,Gujarat,477,Jamnagar,434,746,1719
3_24_478_0,2001,Rural,3,India,24,Gujarat,478,Porbandar,2150,275,128
3_24_478_0,2001,Total,3,India,24,Gujarat,478,Porbandar,2332,488,209
3_24_478_0,2001,Urban,3,India,24,Gujarat,478,Porbandar,182,213,1170
3_24_479_0,2001,Rural,3,India,24,Gujarat,479,Junagadh,8420,1723,205
3_24_479_0,2001,Total,3,India,24,Gujarat,479,Junagadh,8784,2334,266
3_24_479_0,2001,Urban,3,India,24,Gujarat,479,Junagadh,364,611,1677
3_24_480_0,2001,Rural,3,India,24,Gujarat,480,Amreli,7052,1081,153
3_24_480_0,2001,Total,3,India,24,Gujarat,480,Amreli,7374,1394,189
3_24_480_0,2001,Urban,3,India,24,Gujarat,480,Amreli,322,313,972
3_24_481_0,2001,Rural,3,India,24,Gujarat,481,Bhavnagar,8475,1535,181
3_24_481_0,2001,Total,3,India,24,Gujarat,481,Bhavnagar,8875,2463,278
3_24_481_0,2001,Urban,3,India,24,Gujarat,481,Bhavnagar,401,928,2318
3_24_482_0,2001,Rural,3,India,24,Gujarat,482,Anand,2869,1329,463
3_24_482_0,2001,Total,3,India,24,Gujarat,482,Anand,3127,1820,582
3_24_482_0,2001,Urban,3,India,24,Gujarat,482,Anand,258,491,1903
3_24_483_0,2001,Rural,3,India,24,Gujarat,483,Kheda,3832,1631,426
3_24_483_0,2001,Total,3,India,24,Gujarat,483,Kheda,3991,2033,509
3_24_483_0,2001,Urban,3,India,24,Gujarat,483,Kheda,159,401,2521
3_24_484_0,2001,Rural,3,India,24,Gujarat,484,Panch Mahals,5205,1771,340
3_24_484_0,2001,Total,3,India,24,Gujarat,484,Panch Mahals,5277,2013,382
