id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,elev,rough,irr_all,ac_irr,irr_gw,irr_sw,lcrt
3_9_141_0,2001,Total,3,India,9,Uttar Pradesh,141,Gautam Buddha Nagar,200,6.5,,,,,
3_9_142_0,2001,Total,3,India,9,Uttar Pradesh,142,Bulandshahr,199,6.600000000000001,,,,,
3_9_143_0,2001,Total,3,India,9,Uttar Pradesh,143,Aligarh,185,4.9,,,,,
3_9_144_0,2001,Total,3,India,9,Uttar Pradesh,144,Mahamaya Nagar,176,3.9,,,,,
3_9_145_0,2001,Total,3,India,9,Uttar Pradesh,145,Mathura,180,5.9,,,,,
3_9_146_0,2001,Total,3,India,9,Uttar Pradesh,146,Agra,165,14,,,,,
3_9_147_0,2001,Total,3,India,9,Uttar Pradesh,147,Firozabad,161,6.5,,,,,
3_9_148_0,2001,Total,3,India,9,Uttar Pradesh,148,Mainpuri,155,4,,,,,
3_9_149_0,2001,Total,3,India,9,Uttar Pradesh,149,Budaun,171,10.7,,,,,
3_9_150_0,2001,Total,3,India,9,Uttar Pradesh,150,Bareilly,175,9.5,,,,,
3_9_151_0,2001,Total,3,India,9,Uttar Pradesh,151,Pilibhit,182,10.7,,,,,
3_9_152_0,2001,Total,3,India,9,Uttar Pradesh,152,Shahjahanpur,156,8,,,,,
3_9_153_0,2001,Total,3,India,9,Uttar Pradesh,153,Kheri,149,14,,,,,
3_9_154_0,2001,Total,3,India,9,Uttar Pradesh,154,Sitapur,131,8.800000000000001,,,,,
3_9_155_0,2001,Total,3,India,9,Uttar Pradesh,155,Hardoi,138,6.300000000000001,,,,,
3_9_156_0,2001,Total,3,India,9,Uttar Pradesh,156,Unnao,123,5.7,,,,,
3_9_157_0,2001,Total,3,India,9,Uttar Pradesh,157,Lucknow,122,5,,,,,
3_9_158_0,2001,Total,3,India,9,Uttar Pradesh,158,Rae Bareli,113,4.100000000000001,,,,,
3_9_159_0,2001,Total,3,India,9,Uttar Pradesh,159,Farrukhabad,148,6.4,,,,,
3_9_160_0,2001,Total,3,India,9,Uttar Pradesh,160,Kannauj,142,5.100000000000001,,,,,
3_9_161_0,2001,Total,3,India,9,Uttar Pradesh,161,Etawah,144,9.5,,,,,
3_9_162_0,2001,Total,3,India,9,Uttar Pradesh,162,Auraiya,141,5.800000000000001,,,,,
3_9_163_0,2001,Total,3,India,9,Uttar Pradesh,163,Kanpur Dehat,132,6.5,,,,,
3_9_164_0,2001,Total,3,India,9,Uttar Pradesh,164,Kanpur Nagar,125,6.600000000000001,,,,,
3_9_165_0,2001,Total,3,India,9,Uttar Pradesh,165,Jalaun,139,12,,,,,
3_9_166_0,2001,Total,3,India,9,Uttar Pradesh,166,Jhansi,202,41,,,,,
3_9_167_0,2001,Total,3,India,9,Uttar Pradesh,167,Lalitpur,364,40.90000000000001,,,,,
3_9_168_0,2001,Total,3,India,9,Uttar Pradesh,168,Hamirpur,131,15.4,,,,,
3_9_169_0,2001,Total,3,India,9,Uttar Pradesh,169,Mahoba,183,31.5,,,,,
3_9_170_0,2001,Total,3,India,9,Uttar Pradesh,170,Banda,123,17.3,,,,,
3_9_171_0,2001,Total,3,India,9,Uttar Pradesh,171,Chitrakoot,161,67.10000000000001,,,,,
3_9_172_0,2001,Total,3,India,9,Uttar Pradesh,172,Fatehpur,113,6.4,,,,,
3_9_173_0,2001,Total,3,India,9,Uttar Pradesh,173,Pratapgarh,99.40000000000001,5.5,,,,,
3_9_174_0,2001,Total,3,India,9,Uttar Pradesh,174,Kaushambi,101,5.9,,,,,
3_9_175_0,2001,Total,3,India,9,Uttar Pradesh,175,Allahabad,102,18.6,,,,,
3_9_176_0,2001,Total,3,India,9,Uttar Pradesh,176,Bara Banki,116,6.300000000000001,,,,,
3_9_177_0,2001,Total,3,India,9,Uttar Pradesh,177,Faizabad,103,5.100000000000001,,,,,
3_9_178_0,2001,Total,3,India,9,Uttar Pradesh,178,Ambedkar Nagar,88.80000000000001,3.8,,,,,
3_9_179_0,2001,Total,3,India,9,Uttar Pradesh,179,Sultanpur,99.2,6.7,,,,,
3_9_180_0,2001,Total,3,India,9,Uttar Pradesh,180,Bahraich,124,12.5,,,,,
3_9_181_0,2001,Total,3,India,9,Uttar Pradesh,181,Shrawasti,130,19.3,,,,,
3_9_182_0,2001,Total,3,India,9,Uttar Pradesh,182,Balrampur,118,26.2,,,,,
3_9_183_0,2001,Total,3,India,9,Uttar Pradesh,183,Gonda,103,5.2,,,,,
3_9_184_0,2001,Total,3,India,9,Uttar Pradesh,184,Siddharthnagar,90.40000000000001,4,,,,,
3_9_185_0,2001,Total,3,India,9,Uttar Pradesh,185,Basti,88.80000000000001,3.8,,,,,
3_9_186_0,2001,Total,3,India,9,Uttar Pradesh,186,Sant Kabir Nagar,81.60000000000001,2.7,,,,,
3_9_187_0,2001,Total,3,India,9,Uttar Pradesh,187,Mahrajganj,93.10000000000001,7.4,,,,,
3_9_188_0,2001,Total,3,India,9,Uttar Pradesh,188,Gorakhpur,78.7,4.100000000000001,,,,,
3_9_189_0,2001,Total,3,India,9,Uttar Pradesh,189,Kushinagar,85,5.600000000000001,,,,,
3_9_190_0,2001,Total,3,India,9,Uttar Pradesh,190,Deoria,73.8,4.4,,,,,
3_9_191_0,2001,Total,3,India,9,Uttar Pradesh,191,Azamgarh,80.10000000000001,3.6,,,,,
3_9_192_0,2001,Total,3,India,9,Uttar Pradesh,192,Mau,72.60000000000001,2.8,,,,,
3_9_193_0,2001,Total,3,India,9,Uttar Pradesh,193,Ballia,63.2,4.800000000000001,,,,,
3_9_194_0,2001,Total,3,India,9,Uttar Pradesh,194,Jaunpur,86,4,,,,,
3_9_195_0,2001,Total,3,India,9,Uttar Pradesh,195,Ghazipur,70.2,4.4,,,,,
3_9_196_0,2001,Total,3,India,9,Uttar Pradesh,196,Chandauli,140,92.60000000000001,,,,,
3_9_197_0,2001,Total,3,India,9,Uttar Pradesh,197,Varanasi,79.80000000000001,4.100000000000001,,,,,
3_9_198_0,2001,Total,3,India,9,Uttar Pradesh,198,Sant Ravidas Nagar (Bhadohi),86,3.9,,,,,
3_9_199_0,2001,Total,3,India,9,Uttar Pradesh,199,Mirzapur,158,70.3,,,,,
3_9_200_0,2001,Total,3,India,9,Uttar Pradesh,200,Sonbhadra,306,74.2,,,,,
3_9_201_0,2001,Total,3,India,9,Uttar Pradesh,201,Etah,167,5.800000000000001,,,,,
3_9_202_0,2001,Total,3,India,9,Uttar Pradesh,202,Kanshiram Nagar,166,7.5,,,,,
