id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,st,sc
3_21_387_0,2001,Total,3,India,21,Odisha,387,Puri,.3,18.23
3_21_387_0,2001,Urban,3,India,21,Odisha,387,Puri,.21,9.210000000000001
3_21_388_0,2001,Rural,3,India,21,Odisha,388,Ganjam,3.35,19.89
3_21_388_0,2001,Total,3,India,21,Odisha,388,Ganjam,2.88,18.57
3_21_388_0,2001,Urban,3,India,21,Odisha,388,Ganjam,.65,12.36
3_21_389_0,2001,Rural,3,India,21,Odisha,389,Gajapati,56.21,6.520000000000001
3_21_389_0,2001,Total,3,India,21,Odisha,389,Gajapati,50.78,7.5
3_21_389_0,2001,Urban,3,India,21,Odisha,389,Gajapati,2.97,16.2
3_21_390_0,2001,Rural,3,India,21,Odisha,390,Kandhamal,54.71,16.61
3_21_390_0,2001,Total,3,India,21,Odisha,390,Kandhamal,51.96,16.89
3_21_390_0,2001,Urban,3,India,21,Odisha,390,Kandhamal,14.22,20.74
3_21_391_0,2001,Rural,3,India,21,Odisha,391,Baudh,13,21.86
3_21_391_0,2001,Total,3,India,21,Odisha,391,Baudh,12.47,21.88
3_21_391_0,2001,Urban,3,India,21,Odisha,391,Baudh,2.1,22.36
3_21_392_0,2001,Rural,3,India,21,Odisha,392,Subarnapur,10.25,23.53
3_21_392_0,2001,Total,3,India,21,Odisha,392,Subarnapur,9.779999999999999,23.62
3_21_392_0,2001,Urban,3,India,21,Odisha,392,Subarnapur,3.9,24.76
3_21_393_0,2001,Rural,3,India,21,Odisha,393,Balangir,22.62,17.15
3_21_393_0,2001,Total,3,India,21,Odisha,393,Balangir,20.63,16.92
3_21_393_0,2001,Urban,3,India,21,Odisha,393,Balangir,5.39,15.2
3_21_394_0,2001,Rural,3,India,21,Odisha,394,Nuapada,36.34,13.29
3_21_394_0,2001,Total,3,India,21,Odisha,394,Nuapada,34.71,13.62
3_21_394_0,2001,Urban,3,India,21,Odisha,394,Nuapada,7.54,19.25
3_21_395_0,2001,Rural,3,India,21,Odisha,395,Kalahandi,30.42,17.72
3_21_395_0,2001,Total,3,India,21,Odisha,395,Kalahandi,28.65,17.67
3_21_395_0,2001,Urban,3,India,21,Odisha,395,Kalahandi,6.76,17.08
3_21_396_0,2001,Rural,3,India,21,Odisha,396,Rayagada,62.79,13.94
3_21_396_0,2001,Total,3,India,21,Odisha,396,Rayagada,55.76,13.92
3_21_396_0,2001,Urban,3,India,21,Odisha,396,Rayagada,12.13,13.76
3_21_397_0,2001,Rural,3,India,21,Odisha,397,Nabarangapur,57.78,13.63
3_21_397_0,2001,Total,3,India,21,Odisha,397,Nabarangapur,55.03,14.1
3_21_397_0,2001,Urban,3,India,21,Odisha,397,Nabarangapur,10.21,21.73
3_21_398_0,2001,Rural,3,India,21,Odisha,398,Koraput,56.46,12.92
3_21_398_0,2001,Total,3,India,21,Odisha,398,Koraput,49.62000000000001,13.04
3_21_398_0,2001,Urban,3,India,21,Odisha,398,Koraput,15.76,13.63
3_21_399_0,2001,Rural,3,India,21,Odisha,399,Malkangiri,60.56,20.99
3_21_399_0,2001,Total,3,India,21,Odisha,399,Malkangiri,57.43,21.35
3_21_399_0,2001,Urban,3,India,21,Odisha,399,Malkangiri,14.93,26.31
3_22_400_0,2001,Rural,3,India,22,Chhattisgarh,400,Koriya,57.17,6.88
3_22_400_0,2001,Total,3,India,22,Chhattisgarh,400,Koriya,44.35,8.220000000000001
3_22_400_0,2001,Urban,3,India,22,Chhattisgarh,400,Koriya,14.17,11.38
3_22_401_0,2001,Rural,3,India,22,Chhattisgarh,401,Surguja,57.42,4.770000000000001
3_22_401_0,2001,Total,3,India,22,Chhattisgarh,401,Surguja,54.6,4.810000000000001
3_22_401_0,2001,Urban,3,India,22,Chhattisgarh,401,Surguja,16.78,5.270000000000001
3_22_402_0,2001,Rural,3,India,22,Chhattisgarh,402,Jashpur,64.5,4.66
3_22_402_0,2001,Total,3,India,22,Chhattisgarh,402,Jashpur,63.24,4.9
3_22_402_0,2001,Urban,3,India,22,Chhattisgarh,402,Jashpur,37.11,9.810000000000001
3_22_403_0,2001,Rural,3,India,22,Chhattisgarh,403,Raigarh,39.09,14.1
3_22_403_0,2001,Total,3,India,22,Chhattisgarh,403,Raigarh,35.38,14.2
3_22_403_0,2001,Urban,3,India,22,Chhattisgarh,403,Raigarh,11.36,14.87
3_22_404_0,2001,Rural,3,India,22,Chhattisgarh,404,Korba,57.23,8.220000000000001
3_22_404_0,2001,Total,3,India,22,Chhattisgarh,404,Korba,41.5,9.98
3_22_404_0,2001,Urban,3,India,22,Chhattisgarh,404,Korba,13.85,13.07
3_22_405_0,2001,Rural,3,India,22,Chhattisgarh,405,Janjgir - Champa,12.48,23.41
3_22_405_0,2001,Total,3,India,22,Chhattisgarh,405,Janjgir - Champa,11.62,22.48
3_22_405_0,2001,Urban,3,India,22,Chhattisgarh,405,Janjgir - Champa,4.68,15.01
3_22_406_0,2001,Rural,3,India,22,Chhattisgarh,406,Bilaspur,19.9,18.98
3_22_406_0,2001,Total,3,India,22,Chhattisgarh,406,Bilaspur,15.99,17.32
3_22_406_0,2001,Urban,3,India,22,Chhattisgarh,406,Bilaspur,5.26,12.74
3_22_407_0,2001,Rural,3,India,22,Chhattisgarh,407,Kabeerdham,22.08,12.45
3_22_407_0,2001,Total,3,India,22,Chhattisgarh,407,Kabeerdham,20.86,12.72
3_22_407_0,2001,Urban,3,India,22,Chhattisgarh,407,Kabeerdham,6.23,15.92
3_22_408_0,2001,Rural,3,India,22,Chhattisgarh,408,Rajnandgaon,31.01,9.050000000000001
3_22_408_0,2001,Total,3,India,22,Chhattisgarh,408,Rajnandgaon,26.63,9.93
3_22_408_0,2001,Urban,3,India,22,Chhattisgarh,408,Rajnandgaon,6.75,13.91
3_22_409_0,2001,Rural,3,India,22,Chhattisgarh,409,Durg,16.38,12.87
3_22_409_0,2001,Total,3,India,22,Chhattisgarh,409,Durg,12.41,12.79
3_22_409_0,2001,Urban,3,India,22,Chhattisgarh,409,Durg,5.97,12.67
3_22_410_0,2001,Rural,3,India,22,Chhattisgarh,410,Raipur,15.59,17.59
3_22_410_0,2001,Total,3,India,22,Chhattisgarh,410,Raipur,12.11,16.17
3_22_410_0,2001,Urban,3,India,22,Chhattisgarh,410,Raipur,4.14,12.91
3_22_411_0,2001,Rural,3,India,22,Chhattisgarh,411,Mahasamund,29.45,11.91
3_22_411_0,2001,Total,3,India,22,Chhattisgarh,411,Mahasamund,27.03,12.13
3_22_411_0,2001,Urban,3,India,22,Chhattisgarh,411,Mahasamund,8.09,13.89
3_22_412_0,2001,Rural,3,India,22,Chhattisgarh,412,Dhamtari,28.8,6.61
3_22_412_0,2001,Total,3,India,22,Chhattisgarh,412,Dhamtari,26.25,6.99
3_22_412_0,2001,Urban,3,India,22,Chhattisgarh,412,Dhamtari,9.560000000000001,9.470000000000001
3_22_413_0,2001,Rural,3,India,22,Chhattisgarh,413,Uttar Bastar Kanker,57.76,4.13
3_22_413_0,2001,Total,3,India,22,Chhattisgarh,413,Uttar Bastar Kanker,56.08,4.25
3_22_413_0,2001,Urban,3,India,22,Chhattisgarh,413,Uttar Bastar Kanker,22.94,6.62
3_22_414_0,2001,Rural,3,India,22,Chhattisgarh,414,Bastar,71.60000000000001,2.55
3_22_414_0,2001,Total,3,India,22,Chhattisgarh,414,Bastar,66.31,2.96
3_22_414_0,2001,Urban,3,India,22,Chhattisgarh,414,Bastar,18.44,6.69
3_22_415_0,2001,Rural,3,India,22,Chhattisgarh,415,Narayanpur,77.01000000000001,2.63
3_22_415_0,2001,Total,3,India,22,Chhattisgarh,415,Narayanpur,72.42,3.16
3_22_415_0,2001,Urban,3,India,22,Chhattisgarh,415,Narayanpur,23.51,9.220000000000001
3_22_416_0,2001,Rural,3,India,22,Chhattisgarh,416,Dakshin Bastar Dantewada,82.41,2.7
3_22_416_0,2001,Total,3,India,22,Chhattisgarh,416,Dakshin Bastar Dantewada,78.52,3.36
3_22_416_0,2001,Urban,3,India,22,Chhattisgarh,416,Dakshin Bastar Dantewada,28.58,11.75
3_22_417_0,2001,Rural,3,India,22,Chhattisgarh,417,Bijapur,82.41,2.7
3_22_417_0,2001,Total,3,India,22,Chhattisgarh,417,Bijapur,78.52,3.36
3_22_417_0,2001,Urban,3,India,22,Chhattisgarh,417,Bijapur,28.58,11.75
3_23_418_0,2001,Rural,3,India,23,Madhya Pradesh,418,Sheopur,24.54,16.39
3_23_418_0,2001,Total,3,India,23,Madhya Pradesh,418,Sheopur,21.53,16.16
3_23_418_0,2001,Urban,3,India,23,Madhya Pradesh,418,Sheopur,5.55,14.94
3_23_419_0,2001,Rural,3,India,23,Madhya Pradesh,419,Morena,.9300000000000001,21.29
3_23_419_0,2001,Total,3,India,23,Madhya Pradesh,419,Morena,.8100000000000001,21.08
3_23_419_0,2001,Urban,3,India,23,Madhya Pradesh,419,Morena,.4,20.3
3_23_420_0,2001,Rural,3,India,23,Madhya Pradesh,420,Bhind,.2,22.23
3_23_420_0,2001,Total,3,India,23,Madhya Pradesh,420,Bhind,.47,21.48
3_23_420_0,2001,Urban,3,India,23,Madhya Pradesh,420,Bhind,1.35,19.04
3_23_421_0,2001,Rural,3,India,23,Madhya Pradesh,421,Gwalior,6.44,21.99
3_23_421_0,2001,Total,3,India,23,Madhya Pradesh,421,Gwalior,3.49,18.91
3_23_421_0,2001,Urban,3,India,23,Madhya Pradesh,421,Gwalior,1.54,16.88
3_23_422_0,2001,Rural,3,India,23,Madhya Pradesh,422,Datia,7.28,23.16
3_23_422_0,2001,Total,3,India,23,Madhya Pradesh,422,Datia,6.390000000000001,21.87
3_23_422_0,2001,Urban,3,India,23,Madhya Pradesh,422,Datia,2,16.76
3_23_423_0,2001,Rural,3,India,23,Madhya Pradesh,423,Shivpuri,12.87,19.46
3_23_423_0,2001,Total,3,India,23,Madhya Pradesh,423,Shivpuri,11.19,18.78
3_23_423_0,2001,Urban,3,India,23,Madhya Pradesh,423,Shivpuri,2.77,15.37
3_23_424_0,2001,Rural,3,India,23,Madhya Pradesh,424,Tikamgarh,4.73,25.04
3_23_424_0,2001,Total,3,India,23,Madhya Pradesh,424,Tikamgarh,4.32,24.29
3_23_424_0,2001,Urban,3,India,23,Madhya Pradesh,424,Tikamgarh,2.39,20.79
3_23_425_0,2001,Rural,3,India,23,Madhya Pradesh,425,Chhatarpur,4.22,24.85
3_23_425_0,2001,Total,3,India,23,Madhya Pradesh,425,Chhatarpur,3.5,23.26
3_23_425_0,2001,Urban,3,India,23,Madhya Pradesh,425,Chhatarpur,.9400000000000001,17.6
3_23_426_0,2001,Rural,3,India,23,Madhya Pradesh,426,Panna,16.99,20.49
3_23_426_0,2001,Total,3,India,23,Madhya Pradesh,426,Panna,15.39,20
3_23_426_0,2001,Urban,3,India,23,Madhya Pradesh,426,Panna,4.32,16.63
3_23_427_0,2001,Rural,3,India,23,Madhya Pradesh,427,Sagar,13.02,20.62
3_23_427_0,2001,Total,3,India,23,Madhya Pradesh,427,Sagar,9.720000000000001,20.54
3_23_427_0,2001,Urban,3,India,23,Madhya Pradesh,427,Sagar,1.73,20.35
3_23_428_0,2001,Rural,3,India,23,Madhya Pradesh,428,Damoh,14.99,19.49
3_23_428_0,2001,Total,3,India,23,Madhya Pradesh,428,Damoh,12.56,19.49
3_23_428_0,2001,Urban,3,India,23,Madhya Pradesh,428,Damoh,2.12,19.51
3_23_429_0,2001,Rural,3,India,23,Madhya Pradesh,429,Satna,16.72,17.04
3_23_429_0,2001,Total,3,India,23,Madhya Pradesh,429,Satna,14.34,16.27
3_23_429_0,2001,Urban,3,India,23,Madhya Pradesh,429,Satna,5.14,13.3
3_23_430_0,2001,Rural,3,India,23,Madhya Pradesh,430,Rewa,14.17,16.33
3_23_430_0,2001,Total,3,India,23,Madhya Pradesh,430,Rewa,12.87,15.57
3_23_430_0,2001,Urban,3,India,23,Madhya Pradesh,430,Rewa,6.19,11.67
3_23_431_0,2001,Rural,3,India,23,Madhya Pradesh,431,Umaria,48.23,6.29
3_23_431_0,2001,Total,3,India,23,Madhya Pradesh,431,Umaria,44.04,6.810000000000001
3_23_431_0,2001,Urban,3,India,23,Madhya Pradesh,431,Umaria,22.24,9.51
3_23_432_0,2001,Rural,3,India,23,Madhya Pradesh,432,Neemuch,10.4,12.73
3_23_432_0,2001,Total,3,India,23,Madhya Pradesh,432,Neemuch,8.51,12.55
3_23_432_0,2001,Urban,3,India,23,Madhya Pradesh,432,Neemuch,3.64,12.08
3_23_433_0,2001,Rural,3,India,23,Madhya Pradesh,433,Mandsaur,3.57,19.77
3_23_433_0,2001,Total,3,India,23,Madhya Pradesh,433,Mandsaur,3.17,17.93
3_23_433_0,2001,Urban,3,India,23,Madhya Pradesh,433,Mandsaur,1.42,9.9
3_23_434_0,2001,Rural,3,India,23,Madhya Pradesh,434,Ratlam,35.54,14.77
3_23_434_0,2001,Total,3,India,23,Madhya Pradesh,434,Ratlam,22.09,11.94
3_23_434_0,2001,Urban,3,India,23,Madhya Pradesh,434,Ratlam,11,10.38
3_23_435_0,2001,Rural,3,India,23,Madhya Pradesh,435,Ujjain,3.77,30.01
3_23_435_0,2001,Total,3,India,23,Madhya Pradesh,435,Ujjain,3.11,24.72
3_23_435_0,2001,Urban,3,India,23,Madhya Pradesh,435,Ujjain,2.08,16.34
3_23_436_0,2001,Rural,3,India,23,Madhya Pradesh,436,Shajapur,2.98,24.41
3_23_436_0,2001,Total,3,India,23,Madhya Pradesh,436,Shajapur,2.74,21.98
3_23_436_0,2001,Urban,3,India,23,Madhya Pradesh,436,Shajapur,1.64,11.27
3_23_437_0,2001,Rural,3,India,23,Madhya Pradesh,437,Dewas,20.44,19.41
3_23_437_0,2001,Total,3,India,23,Madhya Pradesh,437,Dewas,16.45,18.26
3_23_437_0,2001,Urban,3,India,23,Madhya Pradesh,437,Dewas,5.86,15.22
3_23_438_0,2001,Rural,3,India,23,Madhya Pradesh,438,Dhar,61.84,6.19
3_23_438_0,2001,Total,3,India,23,Madhya Pradesh,438,Dhar,54.77,6.46
3_23_438_0,2001,Urban,3,India,23,Madhya Pradesh,438,Dhar,17.46,7.88
3_23_439_0,2001,Rural,3,India,23,Madhya Pradesh,439,Indore,15.08,19.21
3_23_439_0,2001,Total,3,India,23,Madhya Pradesh,439,Indore,6.65,15.75
3_23_439_0,2001,Urban,3,India,23,Madhya Pradesh,439,Indore,3.06,14.29
3_23_440_0,2001,Rural,3,India,23,Madhya Pradesh,440,Khargone (West Nimar),40.41,11.71
3_23_440_0,2001,Total,3,India,23,Madhya Pradesh,440,Khargone (West Nimar),35.48,11.41
3_23_440_0,2001,Urban,3,India,23,Madhya Pradesh,440,Khargone (West Nimar),8.43,9.77
3_23_441_0,2001,Rural,3,India,23,Madhya Pradesh,441,Barwani,58.2,8.630000000000001
3_23_441_0,2001,Total,3,India,23,Madhya Pradesh,441,Barwani,51.25,8.870000000000001
3_23_441_0,2001,Urban,3,India,23,Madhya Pradesh,441,Barwani,11.51,10.32
3_23_442_0,2001,Rural,3,India,23,Madhya Pradesh,442,Rajgarh,3.84,18.49
3_23_442_0,2001,Total,3,India,23,Madhya Pradesh,442,Rajgarh,3.78,17.44
3_23_442_0,2001,Urban,3,India,23,Madhya Pradesh,442,Rajgarh,3.49,12.42
3_23_443_0,2001,Rural,3,India,23,Madhya Pradesh,443,Vidisha,5.87,21.22
3_23_443_0,2001,Total,3,India,23,Madhya Pradesh,443,Vidisha,4.88,19.85
3_23_443_0,2001,Urban,3,India,23,Madhya Pradesh,443,Vidisha,1.27,14.8
3_23_444_0,2001,Rural,3,India,23,Madhya Pradesh,444,Bhopal,4.520000000000001,20.54
3_23_444_0,2001,Total,3,India,23,Madhya Pradesh,444,Bhopal,3.29,14
3_23_444_0,2001,Urban,3,India,23,Madhya Pradesh,444,Bhopal,2.98,12.41
3_23_445_0,2001,Rural,3,India,23,Madhya Pradesh,445,Sehore,12.3,21.81
3_23_445_0,2001,Total,3,India,23,Madhya Pradesh,445,Sehore,10.76,20.49
3_23_445_0,2001,Urban,3,India,23,Madhya Pradesh,445,Sehore,3.76,14.46
3_23_446_0,2001,Rural,3,India,23,Madhya Pradesh,446,Raisen,18.19,17.29
3_23_446_0,2001,Total,3,India,23,Madhya Pradesh,446,Raisen,15.74,16.37
3_23_446_0,2001,Urban,3,India,23,Madhya Pradesh,446,Raisen,4.87,12.32
3_23_447_0,2001,Rural,3,India,23,Madhya Pradesh,447,Betul,46.74,9.1
3_23_447_0,2001,Total,3,India,23,Madhya Pradesh,447,Betul,39.41,10.58
3_23_447_0,2001,Urban,3,India,23,Madhya Pradesh,447,Betul,7.3,17.07
3_23_448_0,2001,Rural,3,India,23,Madhya Pradesh,448,Harda,32.61,16.49
3_23_448_0,2001,Total,3,India,23,Madhya Pradesh,448,Harda,26.63,16.06
3_23_448_0,2001,Urban,3,India,23,Madhya Pradesh,448,Harda,4.55,14.48
3_23_449_0,2001,Rural,3,India,23,Madhya Pradesh,449,Hoshangabad,19.67,15.86
3_23_449_0,2001,Total,3,India,23,Madhya Pradesh,449,Hoshangabad,15.13,15.75
3_23_449_0,2001,Urban,3,India,23,Madhya Pradesh,449,Hoshangabad,4.95,15.52
3_23_450_0,2001,Rural,3,India,23,Madhya Pradesh,450,Katni,27.13,11.49
3_23_450_0,2001,Total,3,India,23,Madhya Pradesh,450,Katni,23.07,11.48
3_23_450_0,2001,Urban,3,India,23,Madhya Pradesh,450,Katni,7.96,11.43
3_23_451_0,2001,Rural,3,India,23,Madhya Pradesh,451,Jabalpur,27.84,12.56
3_23_451_0,2001,Total,3,India,23,Madhya Pradesh,451,Jabalpur,15.01,12.73
3_23_451_0,2001,Urban,3,India,23,Madhya Pradesh,451,Jabalpur,5.350000000000001,12.87
3_23_452_0,2001,Rural,3,India,23,Madhya Pradesh,452,Narsimhapur,14.85,17.98
3_23_452_0,2001,Total,3,India,23,Madhya Pradesh,452,Narsimhapur,12.87,17.81
3_23_452_0,2001,Urban,3,India,23,Madhya Pradesh,452,Narsimhapur,3.6,16.95
3_23_453_0,2001,Rural,3,India,23,Madhya Pradesh,453,Dindori,66.56,5.83
3_23_453_0,2001,Total,3,India,23,Madhya Pradesh,453,Dindori,64.48,5.83
3_23_453_0,2001,Urban,3,India,23,Madhya Pradesh,453,Dindori,21.57,5.71
3_23_454_0,2001,Rural,3,India,23,Madhya Pradesh,454,Mandla,62.48,4.1
3_23_454_0,2001,Total,3,India,23,Madhya Pradesh,454,Mandla,57.23,4.62
3_23_454_0,2001,Urban,3,India,23,Madhya Pradesh,454,Mandla,11.39,9.140000000000001
3_23_455_0,2001,Rural,3,India,23,Madhya Pradesh,455,Chhindwara,42.51,10.56
3_23_455_0,2001,Total,3,India,23,Madhya Pradesh,455,Chhindwara,34.68,11.58
3_23_455_0,2001,Urban,3,India,23,Madhya Pradesh,455,Chhindwara,10.5,14.74
3_23_456_0,2001,Rural,3,India,23,Madhya Pradesh,456,Seoni,40.14,10.23
3_23_456_0,2001,Total,3,India,23,Madhya Pradesh,456,Seoni,36.78,10.34
3_23_456_0,2001,Urban,3,India,23,Madhya Pradesh,456,Seoni,7.7,11.29
3_23_457_0,2001,Rural,3,India,23,Madhya Pradesh,457,Balaghat,22.85,7.42
3_23_457_0,2001,Total,3,India,23,Madhya Pradesh,457,Balaghat,21.8,7.75
3_23_457_0,2001,Urban,3,India,23,Madhya Pradesh,457,Balaghat,14.76,9.960000000000001
3_23_458_0,2001,Rural,3,India,23,Madhya Pradesh,458,Guna,14.77,18.23
3_23_458_0,2001,Total,3,India,23,Madhya Pradesh,458,Guna,12.22,17.61
3_23_458_0,2001,Urban,3,India,23,Madhya Pradesh,458,Guna,2.79,15.31
3_23_459_0,2001,Rural,3,India,23,Madhya Pradesh,459,Ashoknagar,14.77,18.23
3_23_459_0,2001,Total,3,India,23,Madhya Pradesh,459,Ashoknagar,12.22,17.61
3_23_459_0,2001,Urban,3,India,23,Madhya Pradesh,459,Ashoknagar,2.79,15.31
3_23_460_0,2001,Rural,3,India,23,Madhya Pradesh,460,Shahdol,54.38,6.890000000000001
3_23_460_0,2001,Total,3,India,23,Madhya Pradesh,460,Shahdol,44.48,7.36
3_23_460_0,2001,Urban,3,India,23,Madhya Pradesh,460,Shahdol,15.19,8.74
3_23_461_0,2001,Rural,3,India,23,Madhya Pradesh,461,Anuppur,54.38,6.890000000000001
3_23_461_0,2001,Total,3,India,23,Madhya Pradesh,461,Anuppur,44.48,7.36
3_23_461_0,2001,Urban,3,India,23,Madhya Pradesh,461,Anuppur,15.19,8.74
3_23_462_0,2001,Rural,3,India,23,Madhya Pradesh,462,Sidhi,33.17,11.79
3_23_462_0,2001,Total,3,India,23,Madhya Pradesh,462,Sidhi,29.89,11.85
3_23_462_0,2001,Urban,3,India,23,Madhya Pradesh,462,Sidhi,10.19,12.22
3_23_463_0,2001,Rural,3,India,23,Madhya Pradesh,463,Singrauli,33.17,11.79
3_23_463_0,2001,Total,3,India,23,Madhya Pradesh,463,Singrauli,29.89,11.85
3_23_463_0,2001,Urban,3,India,23,Madhya Pradesh,463,Singrauli,10.19,12.22
3_23_464_0,2001,Rural,3,India,23,Madhya Pradesh,464,Jhabua,91.29000000000001,1.26
3_23_464_0,2001,Total,3,India,23,Madhya Pradesh,464,Jhabua,85.32000000000001,1.75
3_23_464_0,2001,Urban,3,India,23,Madhya Pradesh,464,Jhabua,30.12,6.23
3_23_465_0,2001,Rural,3,India,23,Madhya Pradesh,465,Alirajpur,93.24,4.03
3_23_465_0,2001,Total,3,India,23,Madhya Pradesh,465,Alirajpur,88.81,4.19
3_23_465_0,2001,Urban,3,India,23,Madhya Pradesh,465,Alirajpur,32.43,6.22
3_23_466_0,2001,Rural,3,India,23,Madhya Pradesh,466,Khandwa (East Nimar),39.15,11.38
3_23_466_0,2001,Total,3,India,23,Madhya Pradesh,466,Khandwa (East Nimar),29.68,11.07
3_23_466_0,2001,Urban,3,India,23,Madhya Pradesh,466,Khandwa (East Nimar),3.9,10.23
3_23_467_0,2001,Rural,3,India,23,Madhya Pradesh,467,Burhanpur,39.15,11.38
3_23_467_0,2001,Total,3,India,23,Madhya Pradesh,467,Burhanpur,29.68,11.07
3_23_467_0,2001,Urban,3,India,23,Madhya Pradesh,467,Burhanpur,3.9,10.23
3_24_468_0,2001,Rural,3,India,24,Gujarat,468,Kachchh,9.59,11.95
3_24_468_0,2001,Total,3,India,24,Gujarat,468,Kachchh,8.220000000000001,11.74
3_24_468_0,2001,Urban,3,India,24,Gujarat,468,Kachchh,5.020000000000001,11.27
3_24_469_0,2001,Rural,3,India,24,Gujarat,469,Banas Kantha,8.83,10.77
3_24_469_0,2001,Total,3,India,24,Gujarat,469,Banas Kantha,8.220000000000001,10.84
3_24_469_0,2001,Urban,3,India,24,Gujarat,469,Banas Kantha,3.28,11.45
3_24_470_0,2001,Rural,3,India,24,Gujarat,470,Patan,.71,9.74
3_24_470_0,2001,Total,3,India,24,Gujarat,470,Patan,1.07,9.880000000000001
3_24_470_0,2001,Urban,3,India,24,Gujarat,470,Patan,2.5,10.45
3_24_471_0,2001,Rural,3,India,24,Gujarat,471,Mahesana,.43,7.04
3_24_471_0,2001,Total,3,India,24,Gujarat,471,Mahesana,.89,8.16
3_24_471_0,2001,Urban,3,India,24,Gujarat,471,Mahesana,2,10.43
3_24_472_0,2001,Rural,3,India,24,Gujarat,472,Sabar Kantha,22.11,8.449999999999999
3_24_472_0,2001,Total,3,India,24,Gujarat,472,Sabar Kantha,20.18,8.32
3_24_472_0,2001,Urban,3,India,24,Gujarat,472,Sabar Kantha,4.28,7.25
3_24_473_0,2001,Rural,3,India,24,Gujarat,473,Gandhinagar,.54,5.9
3_24_473_0,2001,Total,3,India,24,Gujarat,473,Gandhinagar,1.3,8.23
3_24_473_0,2001,Urban,3,India,24,Gujarat,473,Gandhinagar,2.9,13.11
3_24_474_0,2001,Rural,3,India,24,Gujarat,474,Ahmadabad,1.33,10.86
3_24_474_0,2001,Total,3,India,24,Gujarat,474,Ahmadabad,1.01,10.75
3_24_474_0,2001,Urban,3,India,24,Gujarat,474,Ahmadabad,.9300000000000001,10.73
3_24_475_0,2001,Rural,3,India,24,Gujarat,475,Surendranagar,1.2,11.1
3_24_475_0,2001,Total,3,India,24,Gujarat,475,Surendranagar,.9500000000000001,10.97
3_24_475_0,2001,Urban,3,India,24,Gujarat,475,Surendranagar,.25,10.61
3_24_476_0,2001,Rural,3,India,24,Gujarat,476,Rajkot,.28,9.1
3_24_476_0,2001,Total,3,India,24,Gujarat,476,Rajkot,.42,7.71
3_24_476_0,2001,Urban,3,India,24,Gujarat,476,Rajkot,.55,6.390000000000001
3_24_477_0,2001,Rural,3,India,24,Gujarat,477,Jamnagar,.58,8.1
3_24_477_0,2001,Total,3,India,24,Gujarat,477,Jamnagar,.55,8.130000000000001
3_24_477_0,2001,Urban,3,India,24,Gujarat,477,Jamnagar,.51,8.17
3_24_478_0,2001,Rural,3,India,24,Gujarat,478,Porbandar,1.86,9.68
3_24_478_0,2001,Total,3,India,24,Gujarat,478,Porbandar,1.2,8.98
3_24_478_0,2001,Urban,3,India,24,Gujarat,478,Porbandar,.51,8.25
3_24_479_0,2001,Rural,3,India,24,Gujarat,479,Junagadh,.79,10.97
3_24_479_0,2001,Total,3,India,24,Gujarat,479,Junagadh,.77,9.620000000000001
3_24_479_0,2001,Urban,3,India,24,Gujarat,479,Junagadh,.73,6.34
3_24_480_0,2001,Rural,3,India,24,Gujarat,480,Amreli,.15,8.870000000000001
3_24_480_0,2001,Total,3,India,24,Gujarat,480,Amreli,.23,8.290000000000001
3_24_480_0,2001,Urban,3,India,24,Gujarat,480,Amreli,.52,6.270000000000001
3_24_481_0,2001,Rural,3,India,24,Gujarat,481,Bhavnagar,.15,5.68
3_24_481_0,2001,Total,3,India,24,Gujarat,481,Bhavnagar,.3,5.76
3_24_481_0,2001,Urban,3,India,24,Gujarat,481,Bhavnagar,.53,5.87
3_24_482_0,2001,Rural,3,India,24,Gujarat,482,Anand,.9500000000000001,5.51
3_24_482_0,2001,Total,3,India,24,Gujarat,482,Anand,1.23,5.3
3_24_482_0,2001,Urban,3,India,24,Gujarat,482,Anand,1.97,4.76
3_24_483_0,2001,Rural,3,India,24,Gujarat,483,Kheda,1.04,5.57
3_24_483_0,2001,Total,3,India,24,Gujarat,483,Kheda,1.45,6.73
3_24_483_0,2001,Urban,3,India,24,Gujarat,483,Kheda,2.38,9.19
3_24_484_0,2001,Rural,3,India,24,Gujarat,484,Panch Mahals,30.55,4.39
3_24_484_0,2001,Total,3,India,24,Gujarat,484,Panch Mahals,27.45,4.57
3_24_484_0,2001,Urban,3,India,24,Gujarat,484,Panch Mahals,5.76,5.810000000000001
3_24_485_0,2001,Rural,3,India,24,Gujarat,485,Dohad,76.81,1.73
3_24_485_0,2001,Total,3,India,24,Gujarat,485,Dohad,72.26000000000001,2.01
3_24_485_0,2001,Urban,3,India,24,Gujarat,485,Dohad,29.2,4.63
3_24_486_0,2001,Rural,3,India,24,Gujarat,486,Vadodara,44.51,4.73
3_24_486_0,2001,Total,3,India,24,Gujarat,486,Vadodara,26.56,5.61
3_24_486_0,2001,Urban,3,India,24,Gujarat,486,Vadodara,4.810000000000001,6.68
3_24_487_0,2001,Rural,3,India,24,Gujarat,487,Narmada,83.60000000000001,1.5
3_24_487_0,2001,Total,3,India,24,Gujarat,487,Narmada,78.08,1.95
3_24_487_0,2001,Urban,3,India,24,Gujarat,487,Narmada,29.15,6
3_24_488_0,2001,Rural,3,India,24,Gujarat,488,Bharuch,39.92,4.04
3_24_488_0,2001,Total,3,India,24,Gujarat,488,Bharuch,32.4,4.49
