id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,area_lit,pop_lit,dens_lit
3_24_485_0,2001,Urban,3,India,24,Gujarat,485,Dohad,26.8,79.80000000000001,2974
3_24_486_0,2001,Rural,3,India,24,Gujarat,486,Vadodara,6997,1931,.28
3_24_486_0,2001,Total,3,India,24,Gujarat,486,Vadodara,7560,3815,505
3_24_486_0,2001,Urban,3,India,24,Gujarat,486,Vadodara,563,1884,3349
3_24_487_0,2001,Rural,3,India,24,Gujarat,487,Narmada,2843,397,.14
3_24_487_0,2001,Total,3,India,24,Gujarat,487,Narmada,2859,423,148
3_24_487_0,2001,Urban,3,India,24,Gujarat,487,Narmada,15.9,26.2,1647
3_24_488_0,2001,Rural,3,India,24,Gujarat,488,Bharuch,4434,819,.18
3_24_488_0,2001,Total,3,India,24,Gujarat,488,Bharuch,5419,1446,267
3_24_488_0,2001,Urban,3,India,24,Gujarat,488,Bharuch,985,628,637
3_24_489_0,2001,Rural,3,India,24,Gujarat,489,The Dangs,1760,171,.1
3_24_489_0,2001,Total,3,India,24,Gujarat,489,The Dangs,1760,171,97.40000000000001
3_24_489_0,2001,Urban,3,India,24,Gujarat,489,The Dangs,0,0,
3_24_490_0,2001,Rural,3,India,24,Gujarat,490,Navsari,2117,1002,.47
3_24_490_0,2001,Total,3,India,24,Gujarat,490,Navsari,2214,1304,589
3_24_490_0,2001,Urban,3,India,24,Gujarat,490,Navsari,96.80000000000001,302,3125
3_24_491_0,2001,Rural,3,India,24,Gujarat,491,Valsad,2790,766,.27
3_24_491_0,2001,Total,3,India,24,Gujarat,491,Valsad,3042,1194,393
3_24_491_0,2001,Urban,3,India,24,Gujarat,491,Valsad,252,428,1699
3_24_492_0,2001,Rural,3,India,24,Gujarat,492,Surat,3282,824,.25
3_24_492_0,2001,Total,3,India,24,Gujarat,492,Surat,4307,3167,735
3_24_492_0,2001,Urban,3,India,24,Gujarat,492,Surat,1025,2343,2286
3_24_493_0,2001,Rural,3,India,24,Gujarat,493,Tapi,3179,943,.3
3_24_493_0,2001,Total,3,India,24,Gujarat,493,Tapi,3211,985,307
3_24_493_0,2001,Urban,3,India,24,Gujarat,493,Tapi,32.1,42.8,1332
3_25_494_0,2001,Rural,3,India,25,Daman & Diu,494,Diu,27.2,4.5,.17
3_25_494_0,2001,Total,3,India,25,Daman & Diu,494,Diu,37.8,42.1,1114
3_25_494_0,2001,Urban,3,India,25,Daman & Diu,494,Diu,10.6,37.6,3538
3_25_495_0,2001,Rural,3,India,25,Daman & Diu,495,Daman,5.800000000000001,1.8,.31
3_25_495_0,2001,Total,3,India,25,Daman & Diu,495,Daman,54.5,37.3,685
3_25_495_0,2001,Urban,3,India,25,Daman & Diu,495,Daman,48.7,35.5,729
3_26_496_0,2001,Rural,3,India,26,Dadra & Nagar Haveli,496,Dadra & Nagar Haveli,437,136,.31
3_26_496_0,2001,Total,3,India,26,Dadra & Nagar Haveli,496,Dadra & Nagar Haveli,505,222,440
3_26_496_0,2001,Urban,3,India,26,Dadra & Nagar Haveli,496,Dadra & Nagar Haveli,68.10000000000001,86.30000000000001,1268
3_27_497_0,2001,Rural,3,India,27,Maharashtra,497,Nandurbar,5850,1112,.19
3_27_497_0,2001,Total,3,India,27,Maharashtra,497,Nandurbar,5906,1182,200
3_27_497_0,2001,Urban,3,India,27,Maharashtra,497,Nandurbar,56.6,69.40000000000001,1227
3_27_498_0,2001,Rural,3,India,27,Maharashtra,498,Dhule,6995,1266,.18
3_27_498_0,2001,Total,3,India,27,Maharashtra,498,Dhule,7143,1662,233
3_27_498_0,2001,Urban,3,India,27,Maharashtra,498,Dhule,148,396,2681
3_27_499_0,2001,Rural,3,India,27,Maharashtra,499,Jalgaon,11608,3092,.27
3_27_499_0,2001,Total,3,India,27,Maharashtra,499,Jalgaon,11883,3834,323
3_27_499_0,2001,Urban,3,India,27,Maharashtra,499,Jalgaon,274,742,2704
3_27_500_0,2001,Rural,3,India,27,Maharashtra,500,Buldana,9571,1982,.21
3_27_500_0,2001,Total,3,India,27,Maharashtra,500,Buldana,9704,2254,232
3_27_500_0,2001,Urban,3,India,27,Maharashtra,500,Buldana,133,272,2043
3_27_501_0,2001,Rural,3,India,27,Maharashtra,501,Akola,5295,1106,.21
3_27_501_0,2001,Total,3,India,27,Maharashtra,501,Akola,5445,1608,295
3_27_501_0,2001,Urban,3,India,27,Maharashtra,501,Akola,150,502,3354
3_27_502_0,2001,Rural,3,India,27,Maharashtra,502,Washim,5087,1031,.2
3_27_502_0,2001,Total,3,India,27,Maharashtra,502,Washim,5131,1118,218
3_27_502_0,2001,Urban,3,India,27,Maharashtra,502,Washim,44.2,87.5,1981
3_27_503_0,2001,Rural,3,India,27,Maharashtra,503,Amravati,11987,1614,.13
3_27_503_0,2001,Total,3,India,27,Maharashtra,503,Amravati,12228,2393,196
3_27_503_0,2001,Urban,3,India,27,Maharashtra,503,Amravati,241,779,3231
3_27_504_0,2001,Rural,3,India,27,Maharashtra,504,Wardha,6189,1010,.16
3_27_504_0,2001,Total,3,India,27,Maharashtra,504,Wardha,6308,1254,199
3_27_504_0,2001,Urban,3,India,27,Maharashtra,504,Wardha,119,244,2057
3_27_505_0,2001,Rural,3,India,27,Maharashtra,505,Nagpur,9280,1659,.18
3_27_505_0,2001,Total,3,India,27,Maharashtra,505,Nagpur,9894,3972,401
3_27_505_0,2001,Urban,3,India,27,Maharashtra,505,Nagpur,614,2313,3767
3_27_506_0,2001,Rural,3,India,27,Maharashtra,506,Bhandara,4026,1088,.27
3_27_506_0,2001,Total,3,India,27,Maharashtra,506,Bhandara,4080,1216,298
3_27_506_0,2001,Urban,3,India,27,Maharashtra,506,Bhandara,54.3,128,2359
3_27_507_0,2001,Rural,3,India,27,Maharashtra,507,Gondiya,5152,939,.18
3_27_507_0,2001,Total,3,India,27,Maharashtra,507,Gondiya,5200,1035,199
3_27_507_0,2001,Urban,3,India,27,Maharashtra,507,Gondiya,48.6,95.90000000000001,1972
3_27_508_0,2001,Rural,3,India,27,Maharashtra,508,Gadchiroli,14293,923,.06
3_27_508_0,2001,Total,3,India,27,Maharashtra,508,Gadchiroli,14310,951,66.40000000000001
3_27_508_0,2001,Urban,3,India,27,Maharashtra,508,Gadchiroli,17.5,28,1594
3_27_509_0,2001,Rural,3,India,27,Maharashtra,509,Chandrapur,10969,1515,.14
3_27_509_0,2001,Total,3,India,27,Maharashtra,509,Chandrapur,11342,2243,198
3_27_509_0,2001,Urban,3,India,27,Maharashtra,509,Chandrapur,373,727,1950
3_27_510_0,2001,Rural,3,India,27,Maharashtra,510,Yavatmal,13403,2310,.17
3_27_510_0,2001,Total,3,India,27,Maharashtra,510,Yavatmal,13595,2585,190
3_27_510_0,2001,Urban,3,India,27,Maharashtra,510,Yavatmal,193,275,1425
3_27_511_0,2001,Rural,3,India,27,Maharashtra,511,Nanded,10453,2501,.24
3_27_511_0,2001,Total,3,India,27,Maharashtra,511,Nanded,10598,2990,282
3_27_511_0,2001,Urban,3,India,27,Maharashtra,511,Nanded,145,489,3385
3_27_512_0,2001,Rural,3,India,27,Maharashtra,512,Hingoli,4675,813,.17
3_27_512_0,2001,Total,3,India,27,Maharashtra,512,Hingoli,4711,883,187
3_27_512_0,2001,Urban,3,India,27,Maharashtra,512,Hingoli,35.5,70.2,1979
3_27_513_0,2001,Rural,3,India,27,Maharashtra,513,Parbhani,6233,1041,.17
3_27_513_0,2001,Total,3,India,27,Maharashtra,513,Parbhani,6349,1384,218
3_27_513_0,2001,Urban,3,India,27,Maharashtra,513,Parbhani,116,343,2970
3_27_514_0,2001,Rural,3,India,27,Maharashtra,514,Jalna,7545,1704,.23
3_27_514_0,2001,Total,3,India,27,Maharashtra,514,Jalna,7636,1983,260
3_27_514_0,2001,Urban,3,India,27,Maharashtra,514,Jalna,91,280,3074
3_27_515_0,2001,Rural,3,India,27,Maharashtra,515,Aurangabad,9817,1704,.17
3_27_515_0,2001,Total,3,India,27,Maharashtra,515,Aurangabad,10173,2641,260
3_27_515_0,2001,Urban,3,India,27,Maharashtra,515,Aurangabad,356,937,2635
3_27_516_0,2001,Rural,3,India,27,Maharashtra,516,Nashik,14749,2907,.2
3_27_516_0,2001,Total,3,India,27,Maharashtra,516,Nashik,15478,4694,303
3_27_516_0,2001,Urban,3,India,27,Maharashtra,516,Nashik,729,1787,2450
3_27_517_0,2001,Rural,3,India,27,Maharashtra,517,Thane,8251,1861,.23
3_27_517_0,2001,Total,3,India,27,Maharashtra,517,Thane,9554,7722,808
3_27_517_0,2001,Urban,3,India,27,Maharashtra,517,Thane,1304,5861,4496
3_27_518_0,2001,Rural,3,India,27,Maharashtra,518,Mumbai Suburban,0,0,
3_27_518_0,2001,Total,3,India,27,Maharashtra,518,Mumbai Suburban,403,7537,18717
3_27_518_0,2001,Urban,3,India,27,Maharashtra,518,Mumbai Suburban,403,7537,18717
3_27_519_0,2001,Rural,3,India,27,Maharashtra,519,Mumbai,0,0,
3_27_519_0,2001,Total,3,India,27,Maharashtra,519,Mumbai,77,2988,38794
3_27_519_0,2001,Urban,3,India,27,Maharashtra,519,Mumbai,77,2988,38794
3_27_520_0,2001,Rural,3,India,27,Maharashtra,520,Raigarh,6160,1208,.2
3_27_520_0,2001,Total,3,India,27,Maharashtra,520,Raigarh,6968,2085,299
3_27_520_0,2001,Urban,3,India,27,Maharashtra,520,Raigarh,807,877,1086
3_27_521_0,2001,Rural,3,India,27,Maharashtra,521,Pune,13954,2509,.18
3_27_521_0,2001,Total,3,India,27,Maharashtra,521,Pune,15636,6628,424
3_27_521_0,2001,Urban,3,India,27,Maharashtra,521,Pune,1682,4119,2449
3_27_522_0,2001,Rural,3,India,27,Maharashtra,522,Ahmadnagar,16626,3487,.21
3_27_522_0,2001,Total,3,India,27,Maharashtra,522,Ahmadnagar,17099,4171,244
3_27_522_0,2001,Urban,3,India,27,Maharashtra,522,Ahmadnagar,473,684,1446
3_27_523_0,2001,Rural,3,India,27,Maharashtra,523,Bid,10480,1914,.18
3_27_523_0,2001,Total,3,India,27,Maharashtra,523,Bid,10641,2243,211
3_27_523_0,2001,Urban,3,India,27,Maharashtra,523,Bid,161,329,2051
3_27_524_0,2001,Rural,3,India,27,Maharashtra,524,Latur,7002,1834,.26
3_27_524_0,2001,Total,3,India,27,Maharashtra,524,Latur,7131,2208,310
3_27_524_0,2001,Urban,3,India,27,Maharashtra,524,Latur,129,374,2900
3_27_525_0,2001,Rural,3,India,27,Maharashtra,525,Osmanabad,7550,1343,.18
3_27_525_0,2001,Total,3,India,27,Maharashtra,525,Osmanabad,7614,1455,191
3_27_525_0,2001,Urban,3,India,27,Maharashtra,525,Osmanabad,63.90000000000001,112,1750
3_27_526_0,2001,Rural,3,India,27,Maharashtra,526,Solapur,14482,2953,.2
3_27_526_0,2001,Total,3,India,27,Maharashtra,526,Solapur,14811,3950,267
3_27_526_0,2001,Urban,3,India,27,Maharashtra,526,Solapur,328,997,3037
3_27_527_0,2001,Rural,3,India,27,Maharashtra,527,Satara,10335,2757,.27
3_27_527_0,2001,Total,3,India,27,Maharashtra,527,Satara,10614,3074,290
3_27_527_0,2001,Urban,3,India,27,Maharashtra,527,Satara,279,317,1136
3_27_528_0,2001,Rural,3,India,27,Maharashtra,528,Ratnagiri,8195,1781,.22
3_27_528_0,2001,Total,3,India,27,Maharashtra,528,Ratnagiri,8281,1894,229
3_27_528_0,2001,Urban,3,India,27,Maharashtra,528,Ratnagiri,86.40000000000001,113,1313
3_27_529_0,2001,Rural,3,India,27,Maharashtra,529,Sindhudurg,5068,950,.19
3_27_529_0,2001,Total,3,India,27,Maharashtra,529,Sindhudurg,5071,959,189
3_27_529_0,2001,Urban,3,India,27,Maharashtra,529,Sindhudurg,2.7,9,3330
3_27_530_0,2001,Rural,3,India,27,Maharashtra,530,Kolhapur,7207,2112,.29
3_27_530_0,2001,Total,3,India,27,Maharashtra,530,Kolhapur,7756,3213,414
3_27_530_0,2001,Urban,3,India,27,Maharashtra,530,Kolhapur,548,1101,2007
3_27_531_0,2001,Rural,3,India,27,Maharashtra,531,Sangli,7993,1798,.22
3_27_531_0,2001,Total,3,India,27,Maharashtra,531,Sangli,8518,2558,300
3_27_531_0,2001,Urban,3,India,27,Maharashtra,531,Sangli,524,759,1448
3_28_532_0,2001,Rural,3,India,28,Andhra Pradesh,532,Adilabad,15844,1759,.11
3_28_532_0,2001,Total,3,India,28,Andhra Pradesh,532,Adilabad,16107,2268,141
3_28_532_0,2001,Urban,3,India,28,Andhra Pradesh,532,Adilabad,263,509,1934
3_28_533_0,2001,Rural,3,India,28,Andhra Pradesh,533,Nizamabad,7768,1764,.23
3_28_533_0,2001,Total,3,India,28,Andhra Pradesh,533,Nizamabad,8035,2373,295
3_28_533_0,2001,Urban,3,India,28,Andhra Pradesh,533,Nizamabad,267,609,2282
3_28_534_0,2001,Rural,3,India,28,Andhra Pradesh,534,Karimnagar,11407,2927,.26
3_28_534_0,2001,Total,3,India,28,Andhra Pradesh,534,Karimnagar,11869,3809,321
3_28_534_0,2001,Urban,3,India,28,Andhra Pradesh,534,Karimnagar,462,882,1909
3_28_535_0,2001,Rural,3,India,28,Andhra Pradesh,535,Medak,9093,2308,.25
3_28_535_0,2001,Total,3,India,28,Andhra Pradesh,535,Medak,9447,2708,287
3_28_535_0,2001,Urban,3,India,28,Andhra Pradesh,535,Medak,354,400,1130
3_28_536_0,2001,Rural,3,India,28,Andhra Pradesh,536,Hyderabad,0,0,
3_28_536_0,2001,Total,3,India,28,Andhra Pradesh,536,Hyderabad,181,3507,19343
3_28_536_0,2001,Urban,3,India,28,Andhra Pradesh,536,Hyderabad,181,3507,19343
3_28_537_0,2001,Rural,3,India,28,Andhra Pradesh,537,Rangareddy,6446,1080,.17
3_28_537_0,2001,Total,3,India,28,Andhra Pradesh,537,Rangareddy,7548,3477,461
3_28_537_0,2001,Urban,3,India,28,Andhra Pradesh,537,Rangareddy,1102,2398,2176
3_28_538_0,2001,Rural,3,India,28,Andhra Pradesh,538,Mahbubnagar,18223,3421,.19
3_28_538_0,2001,Total,3,India,28,Andhra Pradesh,538,Mahbubnagar,18419,3753,204
3_28_538_0,2001,Urban,3,India,28,Andhra Pradesh,538,Mahbubnagar,196,332,1690
3_28_539_0,2001,Rural,3,India,28,Andhra Pradesh,539,Nalgonda,14041,3193,.23
3_28_539_0,2001,Total,3,India,28,Andhra Pradesh,539,Nalgonda,14252,3621,254
3_28_539_0,2001,Urban,3,India,28,Andhra Pradesh,539,Nalgonda,211,428,2028
3_28_540_0,2001,Rural,3,India,28,Andhra Pradesh,540,Warangal,12551,2658,.21
3_28_540_0,2001,Total,3,India,28,Andhra Pradesh,540,Warangal,12802,3451,270
3_28_540_0,2001,Urban,3,India,28,Andhra Pradesh,540,Warangal,250,792,3165
3_28_541_0,2001,Rural,3,India,28,Andhra Pradesh,541,Khammam,15566,2136,.14
3_28_541_0,2001,Total,3,India,28,Andhra Pradesh,541,Khammam,15851,2567,162
3_28_541_0,2001,Urban,3,India,28,Andhra Pradesh,541,Khammam,285,431,1509
3_28_542_0,2001,Rural,3,India,28,Andhra Pradesh,542,Srikakulam,5594,2569,.46
3_28_542_0,2001,Total,3,India,28,Andhra Pradesh,542,Srikakulam,5635,2695,478
3_28_542_0,2001,Urban,3,India,28,Andhra Pradesh,542,Srikakulam,40.6,126,3099
3_28_543_0,2001,Rural,3,India,28,Andhra Pradesh,543,Vizianagaram,6030,2165,.36
3_28_543_0,2001,Total,3,India,28,Andhra Pradesh,543,Vizianagaram,6084,2426,399
3_28_543_0,2001,Urban,3,India,28,Andhra Pradesh,543,Vizianagaram,54.5,262,4795
3_28_544_0,2001,Rural,3,India,28,Andhra Pradesh,544,Visakhapatnam,11028,2169,.2
3_28_544_0,2001,Total,3,India,28,Andhra Pradesh,544,Visakhapatnam,11437,3963,347
3_28_544_0,2001,Urban,3,India,28,Andhra Pradesh,544,Visakhapatnam,409,1795,4386
3_28_545_0,2001,Rural,3,India,28,Andhra Pradesh,545,East Godavari,10408,4077,.39
3_28_545_0,2001,Total,3,India,28,Andhra Pradesh,545,East Godavari,10777,5571,517
3_28_545_0,2001,Urban,3,India,28,Andhra Pradesh,545,East Godavari,369,1495,4049
3_28_546_0,2001,Rural,3,India,28,Andhra Pradesh,546,West Godavari,7602,3377,.44
3_28_546_0,2001,Total,3,India,28,Andhra Pradesh,546,West Godavari,7827,4145,530
3_28_546_0,2001,Urban,3,India,28,Andhra Pradesh,546,West Godavari,225,768,3417
3_28_547_0,2001,Rural,3,India,28,Andhra Pradesh,547,Krishna,8394,2903,.35
3_28_547_0,2001,Total,3,India,28,Andhra Pradesh,547,Krishna,8766,4672,533
3_28_547_0,2001,Urban,3,India,28,Andhra Pradesh,547,Krishna,371,1769,4765
3_28_548_0,2001,Rural,3,India,28,Andhra Pradesh,548,Guntur,10975,3434,.31
3_28_548_0,2001,Total,3,India,28,Andhra Pradesh,548,Guntur,11333,4800,424
3_28_548_0,2001,Urban,3,India,28,Andhra Pradesh,548,Guntur,358,1366,3813
3_28_549_0,2001,Rural,3,India,28,Andhra Pradesh,549,Prakasam,17540,3075,.18
3_28_549_0,2001,Total,3,India,28,Andhra Pradesh,549,Prakasam,17651,3480,197
3_28_549_0,2001,Urban,3,India,28,Andhra Pradesh,549,Prakasam,111,405,3643
3_28_550_0,2001,Rural,3,India,28,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,12926,2274,.18
3_28_550_0,2001,Total,3,India,28,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,13191,2978,226
3_28_550_0,2001,Urban,3,India,28,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,265,704,2655
3_28_551_0,2001,Rural,3,India,28,Andhra Pradesh,551,Y.S.R.,15210,2027,.13
3_28_551_0,2001,Total,3,India,28,Andhra Pradesh,551,Y.S.R.,15445,2734,177
3_28_551_0,2001,Urban,3,India,28,Andhra Pradesh,551,Y.S.R.,235,707,3005
3_28_552_0,2001,Rural,3,India,28,Andhra Pradesh,552,Kurnool,17282,2874,.17
3_28_552_0,2001,Total,3,India,28,Andhra Pradesh,552,Kurnool,17533,3649,208
3_28_552_0,2001,Urban,3,India,28,Andhra Pradesh,552,Kurnool,250,775,3093
3_28_553_0,2001,Rural,3,India,28,Andhra Pradesh,553,Anantapur,18836,3235,.17
3_28_553_0,2001,Total,3,India,28,Andhra Pradesh,553,Anantapur,19102,3858,202
3_28_553_0,2001,Urban,3,India,28,Andhra Pradesh,553,Anantapur,267,623,2336
3_28_554_0,2001,Rural,3,India,28,Andhra Pradesh,554,Chittoor,14666,3150,.21
3_28_554_0,2001,Total,3,India,28,Andhra Pradesh,554,Chittoor,15060,4034,268
3_28_554_0,2001,Urban,3,India,28,Andhra Pradesh,554,Chittoor,394,884,2243
3_29_555_0,2001,Rural,3,India,29,Karnataka,555,Belgaum,13029,4271,.33
3_29_555_0,2001,Total,3,India,29,Karnataka,555,Belgaum,13372,4908,367
3_29_555_0,2001,Urban,3,India,29,Karnataka,555,Belgaum,343,637,1855
3_29_556_0,2001,Rural,3,India,29,Karnataka,556,Bagalkot,6418,1771,.28
3_29_556_0,2001,Total,3,India,29,Karnataka,556,Bagalkot,6524,1982,304
3_29_556_0,2001,Urban,3,India,29,Karnataka,556,Bagalkot,106,211,1993
3_29_557_0,2001,Rural,3,India,29,Karnataka,557,Bijapur,10431,1301,.12
3_29_557_0,2001,Total,3,India,29,Karnataka,557,Bijapur,10510,1542,147
3_29_557_0,2001,Urban,3,India,29,Karnataka,557,Bijapur,78.7,241,3068
3_29_558_0,2001,Rural,3,India,29,Karnataka,558,Bidar,5320,1257,.24
3_29_558_0,2001,Total,3,India,29,Karnataka,558,Bidar,5437,1516,279
3_29_558_0,2001,Urban,3,India,29,Karnataka,558,Bidar,117,259,2205
3_29_559_0,2001,Rural,3,India,29,Karnataka,559,Raichur,8354,1361,.16
3_29_559_0,2001,Total,3,India,29,Karnataka,559,Raichur,8462,1627,192
3_29_559_0,2001,Urban,3,India,29,Karnataka,559,Raichur,108,266,2456
3_29_560_0,2001,Rural,3,India,29,Karnataka,560,Koppal,5471,949,.17
3_29_560_0,2001,Total,3,India,29,Karnataka,560,Koppal,5575,1097,197
3_29_560_0,2001,Urban,3,India,29,Karnataka,560,Koppal,104,148,1429
3_29_561_0,2001,Rural,3,India,29,Karnataka,561,Gadag,4600,1173,.25
3_29_561_0,2001,Total,3,India,29,Karnataka,561,Gadag,4636,1295,279
3_29_561_0,2001,Urban,3,India,29,Karnataka,561,Gadag,35.5,123,3456
3_29_562_0,2001,Rural,3,India,29,Karnataka,562,Dharwad,4054,804,.2
3_29_562_0,2001,Total,3,India,29,Karnataka,562,Dharwad,4219,1521,361
3_29_562_0,2001,Urban,3,India,29,Karnataka,562,Dharwad,165,717,4346
3_29_563_0,2001,Rural,3,India,29,Karnataka,563,Uttara Kannada,10251,1438,.14
3_29_563_0,2001,Total,3,India,29,Karnataka,563,Uttara Kannada,10294,1514,147
3_29_563_0,2001,Urban,3,India,29,Karnataka,563,Uttara Kannada,43.40000000000001,76.2,1754
3_29_564_0,2001,Rural,3,India,29,Karnataka,564,Haveri,4793,1318,.28
3_29_564_0,2001,Total,3,India,29,Karnataka,564,Haveri,4859,1415,291
3_29_564_0,2001,Urban,3,India,29,Karnataka,564,Haveri,66.60000000000001,96.40000000000001,1449
3_29_565_0,2001,Rural,3,India,29,Karnataka,565,Bellary,8228,1600,.19
3_29_565_0,2001,Total,3,India,29,Karnataka,565,Bellary,8452,2107,249
3_29_565_0,2001,Urban,3,India,29,Karnataka,565,Bellary,224,507,2267
3_29_566_0,2001,Rural,3,India,29,Karnataka,566,Chitradurga,8413,1354,.16
3_29_566_0,2001,Total,3,India,29,Karnataka,566,Chitradurga,8478,1546,182
3_29_566_0,2001,Urban,3,India,29,Karnataka,566,Chitradurga,64.7,192,2962
3_29_567_0,2001,Rural,3,India,29,Karnataka,567,Davanagere,5822,1560,.27
3_29_567_0,2001,Total,3,India,29,Karnataka,567,Davanagere,5905,1973,334
3_29_567_0,2001,Urban,3,India,29,Karnataka,567,Davanagere,83.30000000000001,413,4953
3_29_568_0,2001,Rural,3,India,29,Karnataka,568,Shimoga,8387,1493,.18
3_29_568_0,2001,Total,3,India,29,Karnataka,568,Shimoga,8491,1894,223
3_29_568_0,2001,Urban,3,India,29,Karnataka,568,Shimoga,105,401,3830
3_29_569_0,2001,Rural,3,India,29,Karnataka,569,Udupi,3551,1364,.38
3_29_569_0,2001,Total,3,India,29,Karnataka,569,Udupi,3585,1456,406
3_29_569_0,2001,Urban,3,India,29,Karnataka,569,Udupi,34.1,91.90000000000001,2693
3_29_570_0,2001,Rural,3,India,29,Karnataka,570,Chikmagalur,7158,1250,.17
3_29_570_0,2001,Total,3,India,29,Karnataka,570,Chikmagalur,7192,1322,184
3_29_570_0,2001,Urban,3,India,29,Karnataka,570,Chikmagalur,34.1,71.90000000000001,2107
3_29_571_0,2001,Rural,3,India,29,Karnataka,571,Tumkur,10461,2408,.23
3_29_571_0,2001,Total,3,India,29,Karnataka,571,Tumkur,10577,2728,258
3_29_571_0,2001,Urban,3,India,29,Karnataka,571,Tumkur,116,320,2765
3_29_572_0,2001,Rural,3,India,29,Karnataka,572,Bangalore,947,478,.5
3_29_572_0,2001,Total,3,India,29,Karnataka,572,Bangalore,2192,5940,2711
3_29_572_0,2001,Urban,3,India,29,Karnataka,572,Bangalore,1244,5462,4390
3_29_573_0,2001,Rural,3,India,29,Karnataka,573,Mandya,4841,1804,.37
3_29_573_0,2001,Total,3,India,29,Karnataka,573,Mandya,4946,2065,418
3_29_573_0,2001,Urban,3,India,29,Karnataka,573,Mandya,105,261,2484
3_29_574_0,2001,Rural,3,India,29,Karnataka,574,Hassan,6785,1819,.27
3_29_574_0,2001,Total,3,India,29,Karnataka,574,Hassan,6845,2001,292
3_29_574_0,2001,Urban,3,India,29,Karnataka,574,Hassan,59.2,182,3070
3_29_575_0,2001,Rural,3,India,29,Karnataka,575,Dakshina Kannada,4664,1295,.28
3_29_575_0,2001,Total,3,India,29,Karnataka,575,Dakshina Kannada,4844,1924,397
3_29_575_0,2001,Urban,3,India,29,Karnataka,575,Dakshina Kannada,180,629,3495
3_29_576_0,2001,Rural,3,India,29,Karnataka,576,Kodagu,4104,522,.13
3_29_576_0,2001,Total,3,India,29,Karnataka,576,Kodagu,4104,522,127
3_29_576_0,2001,Urban,3,India,29,Karnataka,576,Kodagu,0,0,
3_29_577_0,2001,Rural,3,India,29,Karnataka,577,Mysore,6115,1653,.27
3_29_577_0,2001,Total,3,India,29,Karnataka,577,Mysore,6354,2622,413
3_29_577_0,2001,Urban,3,India,29,Karnataka,577,Mysore,238,969,4068
3_29_578_0,2001,Rural,3,India,29,Karnataka,578,Chamarajanagar,5616,1246,.22
3_29_578_0,2001,Total,3,India,29,Karnataka,578,Chamarajanagar,5648,1307,231
3_29_578_0,2001,Urban,3,India,29,Karnataka,578,Chamarajanagar,31.8,60.40000000000001,1899
3_29_579_0,2001,Rural,3,India,29,Karnataka,579,Gulbarga,10875,1678,.15
3_29_579_0,2001,Total,3,India,29,Karnataka,579,Gulbarga,11090,2175,196
3_29_579_0,2001,Urban,3,India,29,Karnataka,579,Gulbarga,215,497,2314
3_29_580_0,2001,Rural,3,India,29,Karnataka,580,Yadgir,5284,847,.16
3_29_580_0,2001,Total,3,India,29,Karnataka,580,Yadgir,5335,918,172
3_29_580_0,2001,Urban,3,India,29,Karnataka,580,Yadgir,50.8,71.40000000000001,1404
3_29_581_0,2001,Rural,3,India,29,Karnataka,581,Kolar,3748,833,.22
3_29_581_0,2001,Total,3,India,29,Karnataka,581,Kolar,3900,1151,295
3_29_581_0,2001,Urban,3,India,29,Karnataka,581,Kolar,152,319,2089
3_29_582_0,2001,Rural,3,India,29,Karnataka,582,Chikkaballapura,4297,1194,.28
3_29_582_0,2001,Total,3,India,29,Karnataka,582,Chikkaballapura,4355,1307,300
3_29_582_0,2001,Urban,3,India,29,Karnataka,582,Chikkaballapura,57.90000000000001,113,1956
3_29_583_0,2001,Rural,3,India,29,Karnataka,583,Bangalore Rural,2072,861,.42
3_29_583_0,2001,Total,3,India,29,Karnataka,583,Bangalore Rural,2271,1097,483
3_29_583_0,2001,Urban,3,India,29,Karnataka,583,Bangalore Rural,199,237,1190
3_29_584_0,2001,Rural,3,India,29,Karnataka,584,Ramanagara,3409,880,.26
3_29_584_0,2001,Total,3,India,29,Karnataka,584,Ramanagara,3511,1035,295
3_29_584_0,2001,Urban,3,India,29,Karnataka,584,Ramanagara,101,155,1533
3_2_23_0,2001,Rural,3,India,2,Himachal Pradesh,23,Chamba,6464,471,.07
3_2_23_0,2001,Total,3,India,2,Himachal Pradesh,23,Chamba,6471,484,74.90000000000001
3_2_23_0,2001,Urban,3,India,2,Himachal Pradesh,23,Chamba,7.2,13.4,1858
3_2_24_0,2001,Rural,3,India,2,Himachal Pradesh,24,Kangra,5672,1325,.23
3_2_24_0,2001,Total,3,India,2,Himachal Pradesh,24,Kangra,5742,1372,239
3_2_24_0,2001,Urban,3,India,2,Himachal Pradesh,24,Kangra,70.3,47,668
3_2_25_0,2001,Rural,3,India,2,Himachal Pradesh,25,Lahul & Spiti,13944,41.90000000000001,0
3_2_25_0,2001,Total,3,India,2,Himachal Pradesh,25,Lahul & Spiti,13944,41.90000000000001,3
3_2_25_0,2001,Urban,3,India,2,Himachal Pradesh,25,Lahul & Spiti,0,0,
3_2_26_0,2001,Rural,3,India,2,Himachal Pradesh,26,Kullu,5464,273,.05
3_2_26_0,2001,Total,3,India,2,Himachal Pradesh,26,Kullu,5502,315,57.2
