id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,edu_lit_7_t,edu_lit_7_f,edu_lit_7_m
3_20_355_0,2001,Rural,3,India,20,Jharkhand,355,Bokaro,47.7,28.8,65.10000000000001
3_20_355_0,2001,Total,3,India,20,Jharkhand,355,Bokaro,62.1,46.3,76
3_20_355_0,2001,Urban,3,India,20,Jharkhand,355,Bokaro,78.60000000000001,67.3,88.10000000000001
3_20_356_0,2001,Rural,3,India,20,Jharkhand,356,Lohardaga,49,34.1,63.90000000000001
3_20_356_0,2001,Total,3,India,20,Jharkhand,356,Lohardaga,53.6,39.6,67.3
3_20_356_0,2001,Urban,3,India,20,Jharkhand,356,Lohardaga,82.90000000000001,76.60000000000001,88.80000000000001
3_20_357_0,2001,Rural,3,India,20,Jharkhand,357,Purbi Singhbhum,51.8,36.1,67
3_20_357_0,2001,Total,3,India,20,Jharkhand,357,Purbi Singhbhum,68.8,57.3,79.40000000000001
3_20_357_0,2001,Urban,3,India,20,Jharkhand,357,Purbi Singhbhum,82.2,74.60000000000001,88.90000000000001
3_20_358_0,2001,Rural,3,India,20,Jharkhand,358,Palamu,42.7,27.3,57.1
3_20_358_0,2001,Total,3,India,20,Jharkhand,358,Palamu,44.90000000000001,29.9,58.90000000000001
3_20_358_0,2001,Urban,3,India,20,Jharkhand,358,Palamu,77.60000000000001,69.3,85
3_20_359_0,2001,Rural,3,India,20,Jharkhand,359,Latehar,42.7,27.3,57.1
3_20_359_0,2001,Total,3,India,20,Jharkhand,359,Latehar,44.90000000000001,29.9,58.90000000000001
3_20_359_0,2001,Urban,3,India,20,Jharkhand,359,Latehar,77.60000000000001,69.3,85
3_20_360_0,2001,Rural,3,India,20,Jharkhand,360,Hazaribagh,49.90000000000001,34.2,65.8
3_20_360_0,2001,Total,3,India,20,Jharkhand,360,Hazaribagh,54.90000000000001,39.90000000000001,69.7
3_20_360_0,2001,Urban,3,India,20,Jharkhand,360,Hazaribagh,83.80000000000001,76.40000000000001,90
3_20_361_0,2001,Rural,3,India,20,Jharkhand,361,Ramgarh,54.1,38.40000000000001,68.7
3_20_361_0,2001,Total,3,India,20,Jharkhand,361,Ramgarh,63.1,48.90000000000001,75.60000000000001
3_20_361_0,2001,Urban,3,India,20,Jharkhand,361,Ramgarh,76,65.10000000000001,84.80000000000001
3_20_362_0,2001,Rural,3,India,20,Jharkhand,362,Dumka,44.40000000000001,29,59.2
3_20_362_0,2001,Total,3,India,20,Jharkhand,362,Dumka,46.40000000000001,31.4,60.90000000000001
3_20_362_0,2001,Urban,3,India,20,Jharkhand,362,Dumka,81.40000000000001,73.7,88
3_20_363_0,2001,Rural,3,India,20,Jharkhand,363,Jamtara,47.6,30.6,63.90000000000001
3_20_363_0,2001,Total,3,India,20,Jharkhand,363,Jamtara,50.5,34,66.2
3_20_363_0,2001,Urban,3,India,20,Jharkhand,363,Jamtara,80.40000000000001,70.2,89.5
3_20_364_0,2001,Rural,3,India,20,Jharkhand,364,Ranchi,55.3,39.7,70.40000000000001
3_20_364_0,2001,Total,3,India,20,Jharkhand,364,Ranchi,66.90000000000001,54.2,78.7
3_20_364_0,2001,Urban,3,India,20,Jharkhand,364,Ranchi,83.2,75.7,89.80000000000001
3_20_365_0,2001,Rural,3,India,20,Jharkhand,365,Khunti,49.40000000000001,36.2,62.6
3_20_365_0,2001,Total,3,India,20,Jharkhand,365,Khunti,51.40000000000001,38.5,64.3
3_20_365_0,2001,Urban,3,India,20,Jharkhand,365,Khunti,78.5,70.7,85.60000000000001
3_20_366_0,2001,Rural,3,India,20,Jharkhand,366,Gumla,49.1,36.2,61.8
3_20_366_0,2001,Total,3,India,20,Jharkhand,366,Gumla,50.90000000000001,38.40000000000001,63.40000000000001
3_20_366_0,2001,Urban,3,India,20,Jharkhand,366,Gumla,86.80000000000001,81.2,92
3_20_367_0,2001,Rural,3,India,20,Jharkhand,367,Simdega,51.1,40.2,62.1
3_20_367_0,2001,Total,3,India,20,Jharkhand,367,Simdega,53,42.40000000000001,63.7
3_20_367_0,2001,Urban,3,India,20,Jharkhand,367,Simdega,79.7,73.40000000000001,85.60000000000001
3_20_368_0,2001,Rural,3,India,20,Jharkhand,368,Pashchimi Singhbhum,44.2,27.5,60.8
3_20_368_0,2001,Total,3,India,20,Jharkhand,368,Pashchimi Singhbhum,50.2,34.4,65.60000000000001
3_20_368_0,2001,Urban,3,India,20,Jharkhand,368,Pashchimi Singhbhum,78.2,68.40000000000001,86.90000000000001
3_20_369_0,2001,Rural,3,India,20,Jharkhand,369,Saraikela-Kharsawan,44.2,27.5,60.8
3_20_369_0,2001,Total,3,India,20,Jharkhand,369,Saraikela-Kharsawan,50.2,34.4,65.60000000000001
3_20_369_0,2001,Urban,3,India,20,Jharkhand,369,Saraikela-Kharsawan,78.2,68.40000000000001,86.90000000000001
3_21_370_0,2001,Rural,3,India,21,Odisha,370,Bargarh,62.7,48.6,76.5
3_21_370_0,2001,Total,3,India,21,Odisha,370,Bargarh,64,50.3,77.40000000000001
3_21_370_0,2001,Urban,3,India,21,Odisha,370,Bargarh,79.2,70.10000000000001,87.7
3_21_371_0,2001,Rural,3,India,21,Odisha,371,Jharsuguda,64.7,51.6,77.7
3_21_371_0,2001,Total,3,India,21,Odisha,371,Jharsuguda,69,56.8,80.60000000000001
3_21_371_0,2001,Urban,3,India,21,Odisha,371,Jharsuguda,78.30000000000001,69,86.7
3_21_372_0,2001,Rural,3,India,21,Odisha,372,Sambalpur,62.8,49.5,75.90000000000001
3_21_372_0,2001,Total,3,India,21,Odisha,372,Sambalpur,67.3,55.2,79
3_21_372_0,2001,Urban,3,India,21,Odisha,372,Sambalpur,79,70.60000000000001,86.90000000000001
3_21_373_0,2001,Rural,3,India,21,Odisha,373,Debagarh,59,45.6,72.40000000000001
3_21_373_0,2001,Total,3,India,21,Odisha,373,Debagarh,60.40000000000001,47.2,73.3
3_21_373_0,2001,Urban,3,India,21,Odisha,373,Debagarh,76.3,67.7,84.10000000000001
3_21_374_0,2001,Rural,3,India,21,Odisha,374,Sundargarh,55.3,43.1,67.40000000000001
3_21_374_0,2001,Total,3,India,21,Odisha,374,Sundargarh,64.90000000000001,53.90000000000001,75.3
3_21_374_0,2001,Urban,3,India,21,Odisha,374,Sundargarh,82.5,75,89
3_21_375_0,2001,Rural,3,India,21,Odisha,375,Kendujhar,56.90000000000001,43.6,70.2
3_21_375_0,2001,Total,3,India,21,Odisha,375,Kendujhar,59.2,46.2,72
3_21_375_0,2001,Urban,3,India,21,Odisha,375,Kendujhar,73.7,63.6,82.80000000000001
3_21_376_0,2001,Rural,3,India,21,Odisha,376,Mayurbhanj,49.5,35,63.8
3_21_376_0,2001,Total,3,India,21,Odisha,376,Mayurbhanj,51.90000000000001,37.8,65.8
3_21_376_0,2001,Urban,3,India,21,Odisha,376,Mayurbhanj,82.60000000000001,75.2,89.10000000000001
3_21_377_0,2001,Rural,3,India,21,Odisha,377,Baleshwar,69.5,57.40000000000001,81.2
3_21_377_0,2001,Total,3,India,21,Odisha,377,Baleshwar,70.60000000000001,58.90000000000001,81.7
3_21_377_0,2001,Urban,3,India,21,Odisha,377,Baleshwar,78.80000000000001,71.2,85.80000000000001
3_21_378_0,2001,Rural,3,India,21,Odisha,378,Bhadrak,74.3,63,85.40000000000001
3_21_378_0,2001,Total,3,India,21,Odisha,378,Bhadrak,73.90000000000001,62.8,84.7
3_21_378_0,2001,Urban,3,India,21,Odisha,378,Bhadrak,70.40000000000001,61.40000000000001,78.90000000000001
3_21_379_0,2001,Rural,3,India,21,Odisha,379,Kendrapara,76.5,66.3,87
3_21_379_0,2001,Total,3,India,21,Odisha,379,Kendrapara,76.80000000000001,66.8,87.10000000000001
3_21_379_0,2001,Urban,3,India,21,Odisha,379,Kendrapara,82.60000000000001,75.3,89.60000000000001
3_21_380_0,2001,Rural,3,India,21,Odisha,380,Jagatsinghapur,76.2,65.7,86.40000000000001
3_21_380_0,2001,Total,3,India,21,Odisha,380,Jagatsinghapur,77.90000000000001,68.10000000000001,87.2
3_21_380_0,2001,Urban,3,India,21,Odisha,380,Jagatsinghapur,83.40000000000001,76.7,88.90000000000001
3_21_381_0,2001,Rural,3,India,21,Odisha,381,Cuttack,73.60000000000001,62.5,84.30000000000001
3_21_381_0,2001,Total,3,India,21,Odisha,381,Cuttack,76.7,66.90000000000001,85.80000000000001
3_21_381_0,2001,Urban,3,India,21,Odisha,381,Cuttack,84.7,78.90000000000001,89.7
3_21_382_0,2001,Rural,3,India,21,Odisha,382,Jajapur,71,60.1,81.60000000000001
3_21_382_0,2001,Total,3,India,21,Odisha,382,Jajapur,71.40000000000001,60.8,81.90000000000001
3_21_382_0,2001,Urban,3,India,21,Odisha,382,Jajapur,81.7,74.3,88.30000000000001
3_21_383_0,2001,Rural,3,India,21,Odisha,383,Dhenkanal,68,56.1,79.5
3_21_383_0,2001,Total,3,India,21,Odisha,383,Dhenkanal,69.40000000000001,57.90000000000001,80.60000000000001
3_21_383_0,2001,Urban,3,India,21,Odisha,383,Dhenkanal,84.10000000000001,76.7,90.80000000000001
3_21_384_0,2001,Rural,3,India,21,Odisha,384,Anugul,66.10000000000001,52,79.7
3_21_384_0,2001,Total,3,India,21,Odisha,384,Anugul,68.8,55.40000000000001,81.40000000000001
3_21_384_0,2001,Urban,3,India,21,Odisha,384,Anugul,85.10000000000001,77.5,91.40000000000001
3_21_385_0,2001,Rural,3,India,21,Odisha,385,Nayagarh,69.8,56.7,82.2
3_21_385_0,2001,Total,3,India,21,Odisha,385,Nayagarh,70.5,57.6,82.7
3_21_385_0,2001,Urban,3,India,21,Odisha,385,Nayagarh,85.60000000000001,78.2,92.40000000000001
3_21_386_0,2001,Rural,3,India,21,Odisha,386,Khordha,74.10000000000001,63,85
3_21_386_0,2001,Total,3,India,21,Odisha,386,Khordha,79.60000000000001,70.40000000000001,87.90000000000001
3_21_386_0,2001,Urban,3,India,21,Odisha,386,Khordha,86.7,80.90000000000001,91.40000000000001
3_21_387_0,2001,Rural,3,India,21,Odisha,387,Puri,77.30000000000001,66.3,88.2
3_21_387_0,2001,Total,3,India,21,Odisha,387,Puri,78,67.60000000000001,88.10000000000001
3_21_387_0,2001,Urban,3,India,21,Odisha,387,Puri,81.90000000000001,75.90000000000001,87.5
3_21_388_0,2001,Rural,3,India,21,Odisha,388,Ganjam,56.5,41.3,72.2
3_21_388_0,2001,Total,3,India,21,Odisha,388,Ganjam,60.8,46.40000000000001,75.2
3_21_388_0,2001,Urban,3,India,21,Odisha,388,Ganjam,79.7,70.60000000000001,88.2
3_21_389_0,2001,Rural,3,India,21,Odisha,389,Gajapati,37.6,24.5,51.40000000000001
3_21_389_0,2001,Total,3,India,21,Odisha,389,Gajapati,41.3,28.4,54.7
3_21_389_0,2001,Urban,3,India,21,Odisha,389,Gajapati,71.10000000000001,61.1,81.2
3_21_390_0,2001,Rural,3,India,21,Odisha,390,Kandhamal,50.1,32.8,67.8
3_21_390_0,2001,Total,3,India,21,Odisha,390,Kandhamal,52.7,35.9,69.8
3_21_390_0,2001,Urban,3,India,21,Odisha,390,Kandhamal,85.40000000000001,76.60000000000001,93.60000000000001
3_21_391_0,2001,Rural,3,India,21,Odisha,391,Baudh,56.40000000000001,37.4,75.3
3_21_391_0,2001,Total,3,India,21,Odisha,391,Baudh,57.7,39,76.2
3_21_391_0,2001,Urban,3,India,21,Odisha,391,Baudh,82,70.5,92.90000000000001
3_21_392_0,2001,Rural,3,India,21,Odisha,392,Subarnapur,61.7,44.7,78.10000000000001
3_21_392_0,2001,Total,3,India,21,Odisha,392,Subarnapur,62.8,46.2,78.90000000000001
3_21_392_0,2001,Urban,3,India,21,Odisha,392,Subarnapur,77.30000000000001,65,88.60000000000001
3_21_393_0,2001,Rural,3,India,21,Odisha,393,Balangir,52.7,35.8,69.5
3_21_393_0,2001,Total,3,India,21,Odisha,393,Balangir,55.7,39.5,71.7
3_21_393_0,2001,Urban,3,India,21,Odisha,393,Balangir,78,68.2,87.10000000000001
3_21_394_0,2001,Rural,3,India,21,Odisha,394,Nuapada,40.3,23.8,57
3_21_394_0,2001,Total,3,India,21,Odisha,394,Nuapada,42,25.8,58.5
3_21_394_0,2001,Urban,3,India,21,Odisha,394,Nuapada,70.40000000000001,59,81.60000000000001
3_21_395_0,2001,Rural,3,India,21,Odisha,395,Kalahandi,43.5,26.5,60.7
3_21_395_0,2001,Total,3,India,21,Odisha,395,Kalahandi,45.90000000000001,29.3,62.7
3_21_395_0,2001,Urban,3,India,21,Odisha,395,Kalahandi,74.40000000000001,63.40000000000001,84.60000000000001
3_21_396_0,2001,Rural,3,India,21,Odisha,396,Rayagada,29.9,18.3,42.1
3_21_396_0,2001,Total,3,India,21,Odisha,396,Rayagada,36.1,24.6,48.2
3_21_396_0,2001,Urban,3,India,21,Odisha,396,Rayagada,72.2,62.40000000000001,81.80000000000001
3_21_397_0,2001,Rural,3,India,21,Odisha,397,Nabarangapur,31.3,18,44.6
3_21_397_0,2001,Total,3,India,21,Odisha,397,Nabarangapur,33.9,20.7,47
3_21_397_0,2001,Urban,3,India,21,Odisha,397,Nabarangapur,73.7,63.5,83.10000000000001
3_21_398_0,2001,Rural,3,India,21,Odisha,398,Koraput,27.3,15.6,39.2
3_21_398_0,2001,Total,3,India,21,Odisha,398,Koraput,35.7,24.3,47.2
3_21_398_0,2001,Urban,3,India,21,Odisha,398,Koraput,74.90000000000001,65.90000000000001,83.40000000000001
3_21_399_0,2001,Rural,3,India,21,Odisha,399,Malkangiri,27.9,18.4,37.4
3_21_399_0,2001,Total,3,India,21,Odisha,399,Malkangiri,30.5,20.9,40.1
3_21_399_0,2001,Urban,3,India,21,Odisha,399,Malkangiri,65.3,54.90000000000001,74.90000000000001
3_22_400_0,2001,Rural,3,India,22,Chhattisgarh,400,Koriya,56.8,42.40000000000001,70.7
3_22_400_0,2001,Total,3,India,22,Chhattisgarh,400,Koriya,63.1,49.7,75.7
3_22_400_0,2001,Urban,3,India,22,Chhattisgarh,400,Koriya,77.2,66.8,86.30000000000001
3_22_401_0,2001,Rural,3,India,22,Chhattisgarh,401,Surguja,52.40000000000001,38.8,65.60000000000001
3_22_401_0,2001,Total,3,India,22,Chhattisgarh,401,Surguja,54.8,41.6,67.60000000000001
3_22_401_0,2001,Urban,3,India,22,Chhattisgarh,401,Surguja,84.7,77.10000000000001,91.60000000000001
3_22_402_0,2001,Rural,3,India,22,Chhattisgarh,402,Jashpur,62.8,51.3,74.40000000000001
3_22_402_0,2001,Total,3,India,22,Chhattisgarh,402,Jashpur,63.8,52.40000000000001,75.2
3_22_402_0,2001,Urban,3,India,22,Chhattisgarh,402,Jashpur,83.40000000000001,75.60000000000001,90.60000000000001
3_22_403_0,2001,Rural,3,India,22,Chhattisgarh,403,Raigarh,68.60000000000001,55.7,81.5
3_22_403_0,2001,Total,3,India,22,Chhattisgarh,403,Raigarh,70.2,57.6,82.7
3_22_403_0,2001,Urban,3,India,22,Chhattisgarh,403,Raigarh,80.30000000000001,70.2,89.80000000000001
3_22_404_0,2001,Rural,3,India,22,Chhattisgarh,404,Korba,51.5,35,67.8
3_22_404_0,2001,Total,3,India,22,Chhattisgarh,404,Korba,61.7,47,75.90000000000001
3_22_404_0,2001,Urban,3,India,22,Chhattisgarh,404,Korba,79,68,89
3_22_405_0,2001,Rural,3,India,22,Chhattisgarh,405,Janjgir - Champa,64.3,48.1,80.7
3_22_405_0,2001,Total,3,India,22,Chhattisgarh,405,Janjgir - Champa,65.90000000000001,50.1,81.80000000000001
3_22_405_0,2001,Urban,3,India,22,Chhattisgarh,405,Janjgir - Champa,78.5,66.40000000000001,90
3_22_406_0,2001,Rural,3,India,22,Chhattisgarh,406,Bilaspur,60.6,44.3,76.80000000000001
3_22_406_0,2001,Total,3,India,22,Chhattisgarh,406,Bilaspur,66,51.5,80.2
3_22_406_0,2001,Urban,3,India,22,Chhattisgarh,406,Bilaspur,80.2,70.8,88.90000000000001
3_22_407_0,2001,Rural,3,India,22,Chhattisgarh,407,Kabeerdham,53.40000000000001,37.5,69.60000000000001
3_22_407_0,2001,Total,3,India,22,Chhattisgarh,407,Kabeerdham,55.2,39.5,71
3_22_407_0,2001,Urban,3,India,22,Chhattisgarh,407,Kabeerdham,75.10000000000001,62.5,86.80000000000001
3_22_408_0,2001,Rural,3,India,22,Chhattisgarh,408,Rajnandgaon,76,66.2,86.30000000000001
3_22_408_0,2001,Total,3,India,22,Chhattisgarh,408,Rajnandgaon,77.2,67.60000000000001,87.2
3_22_408_0,2001,Urban,3,India,22,Chhattisgarh,408,Rajnandgaon,82.40000000000001,73.7,90.90000000000001
3_22_409_0,2001,Rural,3,India,22,Chhattisgarh,409,Durg,71.3,59.3,83.7
3_22_409_0,2001,Total,3,India,22,Chhattisgarh,409,Durg,75.60000000000001,64.60000000000001,86.40000000000001
3_22_409_0,2001,Urban,3,India,22,Chhattisgarh,409,Durg,82.30000000000001,73.5,90.5
3_22_410_0,2001,Rural,3,India,22,Chhattisgarh,410,Raipur,63.5,48.1,79
3_22_410_0,2001,Total,3,India,22,Chhattisgarh,410,Raipur,68.5,54.8,82
3_22_410_0,2001,Urban,3,India,22,Chhattisgarh,410,Raipur,79.60000000000001,70.3,88.2
3_22_411_0,2001,Rural,3,India,22,Chhattisgarh,411,Mahasamund,65.60000000000001,51.6,80.2
3_22_411_0,2001,Total,3,India,22,Chhattisgarh,411,Mahasamund,67,53.3,81.10000000000001
3_22_411_0,2001,Urban,3,India,22,Chhattisgarh,411,Mahasamund,77.60000000000001,67,87.90000000000001
3_22_412_0,2001,Rural,3,India,22,Chhattisgarh,412,Dhamtari,74.2,62.40000000000001,86.10000000000001
3_22_412_0,2001,Total,3,India,22,Chhattisgarh,412,Dhamtari,74.90000000000001,63.40000000000001,86.5
3_22_412_0,2001,Urban,3,India,22,Chhattisgarh,412,Dhamtari,79.40000000000001,69.5,89.30000000000001
3_22_413_0,2001,Rural,3,India,22,Chhattisgarh,413,Uttar Bastar Kanker,72.3,62.5,82.2
3_22_413_0,2001,Total,3,India,22,Chhattisgarh,413,Uttar Bastar Kanker,72.90000000000001,63.3,82.7
3_22_413_0,2001,Urban,3,India,22,Chhattisgarh,413,Uttar Bastar Kanker,85.30000000000001,77.60000000000001,92.7
3_22_414_0,2001,Rural,3,India,22,Chhattisgarh,414,Bastar,39.6,27,52.40000000000001
3_22_414_0,2001,Total,3,India,22,Chhattisgarh,414,Bastar,43.90000000000001,31.6,56.3
3_22_414_0,2001,Urban,3,India,22,Chhattisgarh,414,Bastar,80.5,72.10000000000001,88.5
3_22_415_0,2001,Rural,3,India,22,Chhattisgarh,415,Narayanpur,32.9,22,44
3_22_415_0,2001,Total,3,India,22,Chhattisgarh,415,Narayanpur,37,26.2,48
3_22_415_0,2001,Urban,3,India,22,Chhattisgarh,415,Narayanpur,79.2,70,87.60000000000001
3_22_416_0,2001,Rural,3,India,22,Chhattisgarh,416,Dakshin Bastar Dantewada,26.2,17.1,35.5
3_22_416_0,2001,Total,3,India,22,Chhattisgarh,416,Dakshin Bastar Dantewada,30.2,20.7,39.8
3_22_416_0,2001,Urban,3,India,22,Chhattisgarh,416,Dakshin Bastar Dantewada,77.90000000000001,67.90000000000001,86.80000000000001
3_22_417_0,2001,Rural,3,India,22,Chhattisgarh,417,Bijapur,26.2,17.1,35.5
3_22_417_0,2001,Total,3,India,22,Chhattisgarh,417,Bijapur,30.2,20.7,39.8
3_22_417_0,2001,Urban,3,India,22,Chhattisgarh,417,Bijapur,77.90000000000001,67.90000000000001,86.80000000000001
3_23_418_0,2001,Rural,3,India,23,Madhya Pradesh,418,Sheopur,42.6,24.6,58.6
3_23_418_0,2001,Total,3,India,23,Madhya Pradesh,418,Sheopur,46.40000000000001,29.1,61.8
3_23_418_0,2001,Urban,3,India,23,Madhya Pradesh,418,Sheopur,66.10000000000001,52.2,78.2
3_23_419_0,2001,Rural,3,India,23,Madhya Pradesh,419,Morena,61.6,41.6,77.90000000000001
3_23_419_0,2001,Total,3,India,23,Madhya Pradesh,419,Morena,64.7,46.2,79.90000000000001
3_23_419_0,2001,Urban,3,India,23,Madhya Pradesh,419,Morena,75.60000000000001,62.3,86.90000000000001
3_23_420_0,2001,Rural,3,India,23,Madhya Pradesh,420,Bhind,69.10000000000001,53,82.40000000000001
3_23_420_0,2001,Total,3,India,23,Madhya Pradesh,420,Bhind,70.5,55.2,83.2
3_23_420_0,2001,Urban,3,India,23,Madhya Pradesh,420,Bhind,75,62.3,85.7
3_23_421_0,2001,Rural,3,India,23,Madhya Pradesh,421,Gwalior,53.40000000000001,34.4,69.2
3_23_421_0,2001,Total,3,India,23,Madhya Pradesh,421,Gwalior,69.40000000000001,56.40000000000001,80.40000000000001
3_23_421_0,2001,Urban,3,India,23,Madhya Pradesh,421,Gwalior,79.40000000000001,69.90000000000001,87.5
3_23_422_0,2001,Rural,3,India,23,Madhya Pradesh,422,Datia,62.7,45,77.60000000000001
3_23_422_0,2001,Total,3,India,23,Madhya Pradesh,422,Datia,65.3,49,79.2
3_23_422_0,2001,Urban,3,India,23,Madhya Pradesh,422,Datia,76.7,65.8,86.2
3_23_423_0,2001,Rural,3,India,23,Madhya Pradesh,423,Shivpuri,55.40000000000001,36,71.8
3_23_423_0,2001,Total,3,India,23,Madhya Pradesh,423,Shivpuri,58.90000000000001,40.8,74.10000000000001
3_23_423_0,2001,Urban,3,India,23,Madhya Pradesh,423,Shivpuri,75.2,63.7,85.2
3_23_424_0,2001,Rural,3,India,23,Madhya Pradesh,424,Tikamgarh,52.8,37.3,66.40000000000001
3_23_424_0,2001,Total,3,India,23,Madhya Pradesh,424,Tikamgarh,55.7,41,68.7
3_23_424_0,2001,Urban,3,India,23,Madhya Pradesh,424,Tikamgarh,69,57.6,79.30000000000001
3_23_425_0,2001,Rural,3,India,23,Madhya Pradesh,425,Chhatarpur,47.40000000000001,32.3,60.3
3_23_425_0,2001,Total,3,India,23,Madhya Pradesh,425,Chhatarpur,53.3,39.3,65.3
3_23_425_0,2001,Urban,3,India,23,Madhya Pradesh,425,Chhatarpur,73.2,62.8,82.2
3_23_426_0,2001,Rural,3,India,23,Madhya Pradesh,426,Panna,59.1,45.1,71.60000000000001
3_23_426_0,2001,Total,3,India,23,Madhya Pradesh,426,Panna,61.40000000000001,48,73.3
3_23_426_0,2001,Urban,3,India,23,Madhya Pradesh,426,Panna,76.40000000000001,66.7,84.90000000000001
3_23_427_0,2001,Rural,3,India,23,Madhya Pradesh,427,Sagar,61.3,45.90000000000001,74.7
3_23_427_0,2001,Total,3,India,23,Madhya Pradesh,427,Sagar,67.7,54.40000000000001,79.40000000000001
3_23_427_0,2001,Urban,3,India,23,Madhya Pradesh,427,Sagar,82.5,73.60000000000001,90.30000000000001
3_23_428_0,2001,Rural,3,India,23,Madhya Pradesh,428,Damoh,57.1,41.40000000000001,71.10000000000001
3_23_428_0,2001,Total,3,India,23,Madhya Pradesh,428,Damoh,61.8,47.3,74.7
3_23_428_0,2001,Urban,3,India,23,Madhya Pradesh,428,Damoh,80.90000000000001,71.5,89.40000000000001
3_23_429_0,2001,Rural,3,India,23,Madhya Pradesh,429,Satna,61,46.7,74.5
3_23_429_0,2001,Total,3,India,23,Madhya Pradesh,429,Satna,64.60000000000001,51,77.10000000000001
3_23_429_0,2001,Urban,3,India,23,Madhya Pradesh,429,Satna,77.90000000000001,67.8,86.7
3_23_430_0,2001,Rural,3,India,23,Madhya Pradesh,430,Rewa,59.2,44.2,73.5
3_23_430_0,2001,Total,3,India,23,Madhya Pradesh,430,Rewa,62,47.6,75.60000000000001
3_23_430_0,2001,Urban,3,India,23,Madhya Pradesh,430,Rewa,76,64.90000000000001,85.7
3_23_431_0,2001,Rural,3,India,23,Madhya Pradesh,431,Umaria,56.5,41.40000000000001,70.7
3_23_431_0,2001,Total,3,India,23,Madhya Pradesh,431,Umaria,59.1,44.5,72.90000000000001
3_23_431_0,2001,Urban,3,India,23,Madhya Pradesh,431,Umaria,72.3,60.2,83.30000000000001
3_23_432_0,2001,Rural,3,India,23,Madhya Pradesh,432,Neemuch,61.1,41.8,79.80000000000001
3_23_432_0,2001,Total,3,India,23,Madhya Pradesh,432,Neemuch,66.2,49,82.5
3_23_432_0,2001,Urban,3,India,23,Madhya Pradesh,432,Neemuch,78.7,67.40000000000001,89.30000000000001
3_23_433_0,2001,Rural,3,India,23,Madhya Pradesh,433,Mandsaur,67.8,50.90000000000001,84
3_23_433_0,2001,Total,3,India,23,Madhya Pradesh,433,Mandsaur,70.3,54.7,85.2
3_23_433_0,2001,Urban,3,India,23,Madhya Pradesh,433,Mandsaur,81.10000000000001,71.10000000000001,90.5
3_23_434_0,2001,Rural,3,India,23,Madhya Pradesh,434,Ratlam,60.8,45.90000000000001,75.10000000000001
3_23_434_0,2001,Total,3,India,23,Madhya Pradesh,434,Ratlam,69,57,80.2
3_23_434_0,2001,Urban,3,India,23,Madhya Pradesh,434,Ratlam,75.90000000000001,66.10000000000001,84.90000000000001
3_23_435_0,2001,Rural,3,India,23,Madhya Pradesh,435,Ujjain,64.2,48.40000000000001,79.10000000000001
3_23_435_0,2001,Total,3,India,23,Madhya Pradesh,435,Ujjain,70.90000000000001,57.90000000000001,83
3_23_435_0,2001,Urban,3,India,23,Madhya Pradesh,435,Ujjain,80.90000000000001,72.3,88.90000000000001
3_23_436_0,2001,Rural,3,India,23,Madhya Pradesh,436,Shajapur,69.10000000000001,55.1,82.10000000000001
3_23_436_0,2001,Total,3,India,23,Madhya Pradesh,436,Shajapur,70.90000000000001,57.40000000000001,83.30000000000001
3_23_436_0,2001,Urban,3,India,23,Madhya Pradesh,436,Shajapur,78.2,67.2,88.40000000000001
3_23_437_0,2001,Rural,3,India,23,Madhya Pradesh,437,Dewas,54.6,36.8,71.3
3_23_437_0,2001,Total,3,India,23,Madhya Pradesh,437,Dewas,60.90000000000001,45,75.7
3_23_437_0,2001,Urban,3,India,23,Madhya Pradesh,437,Dewas,77.10000000000001,66.3,87
3_23_438_0,2001,Rural,3,India,23,Madhya Pradesh,438,Dhar,47.8,33.6,61.6
3_23_438_0,2001,Total,3,India,23,Madhya Pradesh,438,Dhar,52.3,38.40000000000001,65.60000000000001
3_23_438_0,2001,Urban,3,India,23,Madhya Pradesh,438,Dhar,75.2,64.2,84.60000000000001
3_23_439_0,2001,Rural,3,India,23,Madhya Pradesh,439,Indore,57.5,39.8,74.2
3_23_439_0,2001,Total,3,India,23,Madhya Pradesh,439,Indore,75.2,64.8,84.60000000000001
3_23_439_0,2001,Urban,3,India,23,Madhya Pradesh,439,Indore,82.30000000000001,75.2,88.7
3_23_440_0,2001,Rural,3,India,23,Madhya Pradesh,440,Khargone (West Nimar),60.2,47.2,72.5
3_23_440_0,2001,Total,3,India,23,Madhya Pradesh,440,Khargone (West Nimar),63,50.6,74.8
3_23_440_0,2001,Urban,3,India,23,Madhya Pradesh,440,Khargone (West Nimar),78.10000000000001,68.7,86.90000000000001
3_23_441_0,2001,Rural,3,India,23,Madhya Pradesh,441,Barwani,47.8,36.5,58.6
3_23_441_0,2001,Total,3,India,23,Madhya Pradesh,441,Barwani,52.3,41.2,62.90000000000001
3_23_441_0,2001,Urban,3,India,23,Madhya Pradesh,441,Barwani,76.3,66.7,85.30000000000001
3_23_442_0,2001,Rural,3,India,23,Madhya Pradesh,442,Rajgarh,49.7,32.3,66
3_23_442_0,2001,Total,3,India,23,Madhya Pradesh,442,Rajgarh,53.7,37.1,69.10000000000001
3_23_442_0,2001,Urban,3,India,23,Madhya Pradesh,442,Rajgarh,72.3,59.7,83.80000000000001
3_23_443_0,2001,Rural,3,India,23,Madhya Pradesh,443,Vidisha,57.3,41.3,71
