id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,gdp,gdp_pc,sgdp_s1,sgdp_s2,sgdp_s3,sgdp_s4,sgdp_s5,sgdp_s6,sgdp_s7,sgdp_s8,sgdp_s9,sgdp_s10,sgdp_s11
3_27_520_0,2001,Total,3,India,27,Maharashtra,520,Raigarh,1872,867,8.300000000000001,0,37.7,3.8,4.4,20,6.7,5.100000000000001,5.800000000000001,3.4,4.800000000000001
3_27_521_0,2001,Total,3,India,27,Maharashtra,521,Pune,6189,881,11.2,.1,29.1,1,6.4,16.7,5.7,9.5,8.300000000000001,6.2,5.9
3_27_522_0,2001,Total,3,India,27,Maharashtra,522,Ahmadnagar,1746,441,25,0,16.2,1.8,4.7,13.7,5.600000000000001,9.700000000000001,8.9,5.800000000000001,8.5
3_27_523_0,2001,Total,3,India,27,Maharashtra,523,Bid,463,416,26.1,1.9,14.9,1.8,6.4,11.7,5.4,8.300000000000001,9.4,5.4,8.5
3_27_524_0,2001,Total,3,India,27,Maharashtra,524,Latur,618,304,30.2,.1,7.4,2.5,7.2,11.1,7.2,8.6,7.4,5.600000000000001,12.8
3_27_525_0,2001,Total,3,India,27,Maharashtra,525,Osmanabad,464,318,35.9,0,7.300000000000001,2.4,4.5,11.1,7.2,8,7.7,6,9.800000000000001
3_27_526_0,2001,Total,3,India,27,Maharashtra,526,Solapur,1606,427,23.7,.1,15.4,1.5,5.5,13.2,7.300000000000001,10.8,9.1,4.5,8.9
3_27_527_0,2001,Total,3,India,27,Maharashtra,527,Satara,1415,514,28.8,0,14.2,2.1,5.300000000000001,12.3,6.9,12,7.7,3.3,7.300000000000001
3_27_528_0,2001,Total,3,India,27,Maharashtra,528,Ratnagiri,757,455,15.8,.1,17.6,5.2,8.9,14.6,11.4,7.300000000000001,6.7,4.100000000000001,8.5
3_27_529_0,2001,Total,3,India,27,Maharashtra,529,Sindhudurg,399,468,28.9,.2,7.4,2,7.5,8.800000000000001,11.4,12.4,7.100000000000001,4.7,9.5
3_27_530_0,2001,Total,3,India,27,Maharashtra,530,Kolhapur,2070,601,24.7,.2,17.7,1.7,4.5,13.5,5.300000000000001,15.4,7.300000000000001,3.3,6.5
3_27_531_0,2001,Total,3,India,27,Maharashtra,531,Sangli,1345,532,32.3,.2,12,1.7,4,11.8,5.7,13.7,7.9,3.1,7.600000000000001
3_28_532_0,2001,Total,3,India,28,Andhra Pradesh,532,Adilabad,787,322,25.1,14.3,4.2,2.4,5.7,14.2,3.7,4.600000000000001,8,7.9,9.9
3_28_533_0,2001,Total,3,India,28,Andhra Pradesh,533,Nizamabad,722,311,33.9,0,12.2,4.800000000000001,4.800000000000001,11.5,4.800000000000001,5.600000000000001,7.9,3.9,10.7
3_28_534_0,2001,Total,3,India,28,Andhra Pradesh,534,Karimnagar,1471,426,28.5,15.8,4.9,3.4,4.600000000000001,16.2,4,3,6,5.2,8.4
3_28_535_0,2001,Total,3,India,28,Andhra Pradesh,535,Medak,1519,577,18.9,.3,38.8,2.4,2.6,19.5,3,2.6,4,2.7,5.2
3_28_536_0,2001,Total,3,India,28,Andhra Pradesh,536,Hyderabad,2094,557,2.9,0,12.8,3.4,6.4,6.600000000000001,25.6,6.2,15.1,10.1,10.8
3_28_537_0,2001,Total,3,India,28,Andhra Pradesh,537,Rangareddy,1697,494,17.1,.3,25.8,2.3,8.4,14.8,6.2,2.7,9.300000000000001,4.2,8.9
3_28_538_0,2001,Total,3,India,28,Andhra Pradesh,538,Mahbubnagar,863,248,30.6,0,7.7,4.7,9.300000000000001,10.6,4.600000000000001,5.5,9.4,4.800000000000001,12.8
3_28_539_0,2001,Total,3,India,28,Andhra Pradesh,539,Nalgonda,1115,347,30.3,.8,15.9,4.9,6,13.8,3.9,4.100000000000001,7.300000000000001,2.9,10.3
3_28_540_0,2001,Total,3,India,28,Andhra Pradesh,540,Warangal,963,300,33.2,1.3,6.2,4.5,5.9,11,7.5,4.800000000000001,8.700000000000001,3.8,13
3_28_541_0,2001,Total,3,India,28,Andhra Pradesh,541,Khammam,1125,442,28.3,17.3,3.8,2.1,4.2,15.9,4.100000000000001,3.4,6,6,8.800000000000001
3_28_542_0,2001,Total,3,India,28,Andhra Pradesh,542,Srikakulam,655,259,27.3,1.7,12.8,2.3,5.100000000000001,11.8,5.5,5.2,10.3,4.5,13.4
3_28_543_0,2001,Total,3,India,28,Andhra Pradesh,543,Vizianagaram,599,266,35.5,.9,6.100000000000001,1.5,5.5,10.2,5.4,5.600000000000001,9.800000000000001,5.100000000000001,14.6
3_28_544_0,2001,Total,3,India,28,Andhra Pradesh,544,Visakhapatnam,1799,476,15.1,1,18.7,2.1,6.9,17.5,11,3.9,8.4,7.4,8
3_28_545_0,2001,Total,3,India,28,Andhra Pradesh,545,East Godavari,2161,441,31.7,4.100000000000001,17.5,1.9,3.2,15.1,5.800000000000001,3.7,5.9,3.2,7.800000000000001
3_28_546_0,2001,Total,3,India,28,Andhra Pradesh,546,West Godavari,1681,443,45.5,.4,8.6,3,2.6,14.3,4.4,4,6.100000000000001,2.9,8.200000000000001
3_28_547_0,2001,Total,3,India,28,Andhra Pradesh,547,Krishna,1958,471,38.90000000000001,1,7.300000000000001,1.9,4.5,11.5,9.4,4.3,7.7,5.100000000000001,8.4
3_28_548_0,2001,Total,3,India,28,Andhra Pradesh,548,Guntur,1797,403,42.6,1.4,5.7,2.6,4.9,12.2,6,4.4,7.100000000000001,3.7,9.200000000000001
3_28_549_0,2001,Total,3,India,28,Andhra Pradesh,549,Prakasam,1024,336,36.9,1.6,7.300000000000001,2.3,7.600000000000001,11.8,4.3,5.2,8.200000000000001,4.600000000000001,10.2
3_28_550_0,2001,Total,3,India,28,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,1040,392,36.1,.1,11,2.7,6.4,11.7,5.9,4.600000000000001,7.100000000000001,4.9,9.4
3_28_551_0,2001,Total,3,India,28,Andhra Pradesh,551,Y.S.R.,869,337,29.5,1.1,14.3,4.4,6.4,11.2,5.100000000000001,4.600000000000001,7.800000000000001,4.600000000000001,11.1
3_28_552_0,2001,Total,3,India,28,Andhra Pradesh,552,Kurnool,1034,297,33.6,2.5,5.5,3.2,6.600000000000001,12.7,6.100000000000001,4.7,8,4.4,12.6
3_28_553_0,2001,Total,3,India,28,Andhra Pradesh,553,Anantapur,1075,298,28.8,.4,10.8,4.7,6,11,7.2,4.800000000000001,8.4,5.9,12
3_28_554_0,2001,Total,3,India,28,Andhra Pradesh,554,Chittoor,1226,331,32,1,10.1,3.5,6,10.9,6.100000000000001,5,8.1,5.800000000000001,11.5
3_29_555_0,2001,Total,3,India,29,Karnataka,555,Belgaum,1584,384,35.1,0,19.1,3,5.9,12.2,4.800000000000001,4.4,7.300000000000001,3.3,4.800000000000001
3_29_556_0,2001,Total,3,India,29,Karnataka,556,Bagalkot,585,362,39.5,.5,12.1,1.1,6.5,9.200000000000001,4.9,2.6,8.700000000000001,3.6,11.2
3_29_557_0,2001,Total,3,India,29,Karnataka,557,Bijapur,615,348,36.7,.2,4.5,3.4,7.2,7.9,5.7,3.7,9.4,3.4,18
3_29_558_0,2001,Total,3,India,29,Karnataka,558,Bidar,426,290,31.1,0,8.9,2.5,8.300000000000001,6.9,6.800000000000001,2.8,14.6,5.5,12.7
3_29_559_0,2001,Total,3,India,29,Karnataka,559,Raichur,461,282,39.40000000000001,3.3,3.2,1.5,7.800000000000001,9.800000000000001,5.800000000000001,4.4,12.4,3.9,8.6
3_29_560_0,2001,Total,3,India,29,Karnataka,560,Koppal,373,318,33.5,.1,13.6,2.5,6.100000000000001,10.7,4.800000000000001,2,11.1,3.6,11.9
3_29_561_0,2001,Total,3,India,29,Karnataka,561,Gadag,307,323,33.4,0,8.6,2,7.5,9.300000000000001,6.9,3.5,9.800000000000001,7.5,11.6
3_29_562_0,2001,Total,3,India,29,Karnataka,562,Dharwad,710,452,23.3,0,13.8,2.3,10.1,9.9,7.300000000000001,11.7,8,5.100000000000001,8.300000000000001
3_29_563_0,2001,Total,3,India,29,Karnataka,563,Uttara Kannada,558,421,28.7,.1,9.800000000000001,2.2,14.5,8.5,7.2,6.5,8.6,4.4,9.4
3_29_564_0,2001,Total,3,India,29,Karnataka,564,Haveri,471,334,37.7,0,17.4,1.1,4.800000000000001,9.5,3.9,2.4,8.5,4.9,9.700000000000001
3_29_565_0,2001,Total,3,India,29,Karnataka,565,Bellary,799,403,29.7,2.5,14.4,3.4,7.300000000000001,12.1,6.7,3.7,8.1,3.4,8.6
3_29_566_0,2001,Total,3,India,29,Karnataka,566,Chitradurga,468,315,40.40000000000001,.3,6.4,2.4,6.5,8.200000000000001,5.7,3.7,10.6,4.2,11.5
3_29_567_0,2001,Total,3,India,29,Karnataka,567,Davanagere,612,349,42.3,.1,6.7,1.7,6.100000000000001,9.200000000000001,5.2,4,10.4,4.7,9.600000000000001
3_29_568_0,2001,Total,3,India,29,Karnataka,568,Shimoga,701,436,41,.1,6,2.9,8.200000000000001,10.6,5,4.600000000000001,8.300000000000001,5.300000000000001,8
3_29_569_0,2001,Total,3,India,29,Karnataka,569,Udupi,510,469,30.1,0,8.300000000000001,3.1,7.600000000000001,11.2,4.800000000000001,13.7,6.800000000000001,2.3,12.3
3_29_570_0,2001,Total,3,India,29,Karnataka,570,Chikmagalur,566,507,44,8.5,2,2,3.9,12.5,3.7,4.100000000000001,8.9,4.9,5.5
3_29_571_0,2001,Total,3,India,29,Karnataka,571,Tumkur,816,322,38.1,.4,7.600000000000001,4.5,6.300000000000001,8.9,4.9,2,11.8,4.7,10.7
3_29_572_0,2001,Total,3,India,29,Karnataka,572,Bangalore,4972,777,3.6,0,29.5,2.8,7.100000000000001,15.3,6.2,8.700000000000001,15.1,5.4,6.2
3_29_573_0,2001,Total,3,India,29,Karnataka,573,Mandya,560,324,41.7,0,6.5,1.7,7.5,9,4.3,4.100000000000001,9.4,5.4,10.5
3_29_574_0,2001,Total,3,India,29,Karnataka,574,Hassan,590,350,44.2,.1,2.5,2.9,7,7.600000000000001,6.5,4.5,10.2,5.800000000000001,8.700000000000001
3_29_575_0,2001,Total,3,India,29,Karnataka,575,Dakshina Kannada,1105,595,22.2,0,15.1,1.5,7.600000000000001,19.9,10.3,9.200000000000001,6,2.8,5.4
3_29_576_0,2001,Total,3,India,29,Karnataka,576,Kodagu,365,680,56.90000000000001,0,1.8,1,4.100000000000001,10,3.4,4.9,8.5,4.2,5.2
3_29_577_0,2001,Total,3,India,29,Karnataka,577,Mysore,1087,421,25.8,.4,16.4,2.4,7.800000000000001,12.5,5.4,6.300000000000001,9.300000000000001,5,8.800000000000001
3_29_578_0,2001,Total,3,India,29,Karnataka,578,Chamarajanagar,336,356,45.7,.5,5.600000000000001,2.7,4,7.7,2.9,2.4,11.7,4.800000000000001,11.9
3_29_579_0,2001,Total,3,India,29,Karnataka,579,Gulbarga,677,318,33.4,1.1,9,1.8,9.1,8.9,5.7,2.9,12.2,4.9,10.9
3_29_580_0,2001,Total,3,India,29,Karnataka,580,Yadgir,297,318,33.4,1.1,9,1.8,9.1,8.9,5.7,2.9,12.2,4.9,10.9
3_29_581_0,2001,Total,3,India,29,Karnataka,581,Kolar,422,331,40.90000000000001,1,4.600000000000001,3,6.4,7.5,5.600000000000001,3.1,11.3,6.100000000000001,10.5
3_29_582_0,2001,Total,3,India,29,Karnataka,582,Chikkaballapura,399,331,40.90000000000001,1,4.600000000000001,3,6.4,7.5,5.600000000000001,3.1,11.3,6.100000000000001,10.5
3_29_583_0,2001,Total,3,India,29,Karnataka,583,Bangalore Rural,334,403,33.1,.1,11,5.300000000000001,3.8,13.4,4.800000000000001,1.7,10.2,8.1,8.5
3_29_584_0,2001,Total,3,India,29,Karnataka,584,Ramanagara,408,403,33.1,.1,11,5.300000000000001,3.8,13.4,4.800000000000001,1.7,10.2,8.1,8.5
3_2_23_0,2001,Total,3,India,2,Himachal Pradesh,23,Chamba,175,384,28.3,.1,1.7,9.1,16.2,8.4,2.1,5.7,6.5,8.700000000000001,13.2
3_2_24_0,2001,Total,3,India,2,Himachal Pradesh,24,Kangra,611,449,21.1,0,5,2.6,26.1,11,4.3,4.800000000000001,5.600000000000001,6.7,12.7
3_2_25_0,2001,Total,3,India,2,Himachal Pradesh,25,Lahul & Spiti,52.1,1425,41.2,0,.2,9.700000000000001,19.7,1.7,4.800000000000001,4.3,1.8,7.300000000000001,9.5
3_2_26_0,2001,Total,3,India,2,Himachal Pradesh,26,Kullu,170,484,28.2,0,2.5,7.9,15.9,14.3,3.9,2.8,6,7.5,11.1
3_2_27_0,2001,Total,3,India,2,Himachal Pradesh,27,Mandi,359,399,27,.1,3.8,4,20.5,8.9,3.2,3.8,6.600000000000001,8.4,13.6
3_2_28_0,2001,Total,3,India,2,Himachal Pradesh,28,Hamirpur,222,518,20,.2,1.8,3.7,32.2,8.800000000000001,4.3,6.300000000000001,5.4,5.2,12.1
3_2_29_0,2001,Total,3,India,2,Himachal Pradesh,29,Una,231,527,25.6,.1,6.4,5.5,20.8,10.9,4.2,4.2,5.300000000000001,6.300000000000001,10.6
3_2_30_0,2001,Total,3,India,2,Himachal Pradesh,30,Bilaspur,191,557,17.6,2.1,18.9,5.4,19.4,7.2,3.7,3.8,4.4,6.5,10.9
3_2_31_0,2001,Total,3,India,2,Himachal Pradesh,31,Solan,467,1056,14.3,1.3,44.40000000000001,2.7,14.7,6,3,1,3.5,3.3,5.800000000000001
3_2_32_0,2001,Total,3,India,2,Himachal Pradesh,32,Sirmaur,249,567,28.4,1.2,21.8,5.7,12.9,5.800000000000001,2.7,1.4,4.600000000000001,6,9.600000000000001
3_2_33_0,2001,Total,3,India,2,Himachal Pradesh,33,Shimla,421,589,21.9,.1,2.7,5.600000000000001,16.3,9.700000000000001,3.4,4.800000000000001,6.300000000000001,16.2,13.1
3_2_34_0,2001,Total,3,India,2,Himachal Pradesh,34,Kinnaur,60,726,25.9,.4,1.2,22.6,14.4,3.3,1.1,4.7,4.7,10.1,11.7
3_30_585_0,2001,Total,3,India,30,Goa,585,North Goa,,,,,,,,,,,,,
3_30_586_0,2001,Total,3,India,30,Goa,586,South Goa,,,,,,,,,,,,,
3_31_587_0,2001,Total,3,India,31,Lakshadweep,587,Lakshadweep,,,,,,,,,,,,,
3_32_588_0,2001,Total,3,India,32,Kerala,588,Kasaragod,512,430,32.4,.8,1,.7000000000000001,8.700000000000001,23.8,7.2,5,7.600000000000001,2.2,10.6
3_32_589_0,2001,Total,3,India,32,Kerala,589,Kannur,1118,468,20.8,1.1,5.300000000000001,.7000000000000001,10.9,26.7,6.7,4.4,7,4.5,11.6
3_32_590_0,2001,Total,3,India,32,Kerala,590,Wayanad,383,495,51,.3,3.4,.5,4.5,14,3.3,4.2,7.5,2.4,9.1
3_32_591_0,2001,Total,3,India,32,Kerala,591,Kozhikode,1389,488,20.9,.8,5.4,1.3,11.9,26.1,8.5,4.100000000000001,7,4.4,9.5
3_32_592_0,2001,Total,3,India,32,Kerala,592,Malappuram,1275,359,26.6,.6000000000000001,5.2,.7000000000000001,9.1,21.4,8.4,3.5,7.9,3.3,13.2
3_32_593_0,2001,Total,3,India,32,Kerala,593,Palakkad,1189,459,20.4,.3,16.2,1.4,6.9,21.9,7,4.7,7.9,4.3,8.9
3_32_594_0,2001,Total,3,India,32,Kerala,594,Thrissur,1515,514,18.7,.3,9.5,1.5,10.4,24.9,9.200000000000001,5.100000000000001,7.300000000000001,4,9
3_32_595_0,2001,Total,3,India,32,Kerala,595,Ernakulam,2173,708,11.9,.3,22.5,1.4,12.8,19.8,10.7,4.800000000000001,5.4,3.9,6.300000000000001
3_32_596_0,2001,Total,3,India,32,Kerala,596,Idukki,672,597,50.2,.1,5.4,3.1,4.2,11.9,3.1,3.6,7.4,1.9,9.200000000000001
3_32_597_0,2001,Total,3,India,32,Kerala,597,Kottayam,1007,519,22.4,.2,6.600000000000001,2.3,8.4,22.8,9.200000000000001,5.7,7.600000000000001,5.7,8.9
3_32_598_0,2001,Total,3,India,32,Kerala,598,Alappuzha,1030,491,21,.2,8.700000000000001,2.1,8.6,23.2,9.1,4.9,8.4,5.2,8.700000000000001
3_32_599_0,2001,Total,3,India,32,Kerala,599,Pathanamthitta,618,502,29,.2,2.9,2,7.300000000000001,16.2,10.3,6.7,8.9,5.600000000000001,10.7
3_32_600_0,2001,Total,3,India,32,Kerala,600,Kollam,1169,456,25.8,.3,5.9,2.1,8.1,21.3,9.200000000000001,3.9,8.9,5.7,8.800000000000001
3_32_601_0,2001,Total,3,India,32,Kerala,601,Thiruvananthapuram,1669,522,15.7,.2,11.4,2.6,9.5,19.1,10.4,4.5,7.9,11.1,7.600000000000001
3_33_602_0,2001,Total,3,India,33,Tamil Nadu,602,Thiruvallur,1495,556,10.6,0,23.8,4.600000000000001,7.800000000000001,13.1,10.3,5.5,7.300000000000001,7.100000000000001,9.9
3_33_603_0,2001,Total,3,India,33,Tamil Nadu,603,Chennai,3004,701,1.9,0,19.7,2.1,4.9,16.6,16.5,11.9,8.800000000000001,6,11.6
3_33_604_0,2001,Total,3,India,33,Tamil Nadu,604,Kancheepuram,1556,551,10.8,0,25.3,3.7,7.300000000000001,12.3,9,7.9,7.100000000000001,6.9,9.600000000000001
3_33_605_0,2001,Total,3,India,33,Tamil Nadu,605,Vellore,1631,476,12.4,0,25.3,2.8,9.1,15.1,9.200000000000001,5.5,5.5,6.100000000000001,9.1
3_33_606_0,2001,Total,3,India,33,Tamil Nadu,606,Tiruvannamalai,677,312,23.5,.1,11.3,3.5,9.1,15,7.100000000000001,6.7,6.5,6.4,10.9
3_33_607_0,2001,Total,3,India,33,Tamil Nadu,607,Viluppuram,891,304,28.2,.1,9.9,2.8,7.9,14.6,7.5,5.9,6.5,6.300000000000001,10.3
3_33_608_0,2001,Total,3,India,33,Tamil Nadu,608,Salem,1546,520,15.7,.5,27.2,4.9,7.4,13.3,6.9,5.800000000000001,6.4,4.2,7.7
3_33_609_0,2001,Total,3,India,33,Tamil Nadu,609,Namakkal,935,639,30.6,0,22.9,1.8,5.300000000000001,10.2,8.200000000000001,5.9,5.2,3.3,6.600000000000001
3_33_610_0,2001,Total,3,India,33,Tamil Nadu,610,Erode,1416,555,23.2,0,18.7,2.6,6.4,15.6,7.600000000000001,6.2,6.4,4.5,8.800000000000001
3_33_611_0,2001,Total,3,India,33,Tamil Nadu,611,The Nilgiris,345,456,23.3,0,12.2,2,5.9,11.2,10.6,6.2,7.4,10.8,10.5
3_33_612_0,2001,Total,3,India,33,Tamil Nadu,612,Dindigul,920,484,25,0,16.4,2.2,6.5,16.6,6.5,7,6.100000000000001,4.600000000000001,9.1
3_33_613_0,2001,Total,3,India,33,Tamil Nadu,613,Karur,452,489,18.3,.1,16.9,2,6.600000000000001,15.6,7.800000000000001,12.4,5.800000000000001,4.4,10
3_33_614_0,2001,Total,3,India,33,Tamil Nadu,614,Tiruchirappalli,1202,503,17.7,.1,12.2,3,6.2,17.4,12.2,8.9,5.9,6.5,10
3_33_615_0,2001,Total,3,India,33,Tamil Nadu,615,Perambalur,362,308,33.6,1.9,16.2,2.4,3.9,10.3,5.4,5.2,6.5,5.300000000000001,9.300000000000001
3_33_616_0,2001,Total,3,India,33,Tamil Nadu,616,Ariyalur,,,,,,,,,,,,,
3_33_617_0,2001,Total,3,India,33,Tamil Nadu,617,Cuddalore,927,409,26.6,7.9,8.1,4.5,5.100000000000001,12.6,6.9,6.2,6.300000000000001,7.100000000000001,8.6
3_33_618_0,2001,Total,3,India,33,Tamil Nadu,618,Nagapattinam,634,430,33.9,4.800000000000001,5.2,2.2,6.9,15.1,7.100000000000001,6.7,5.300000000000001,5.300000000000001,7.7
3_33_619_0,2001,Total,3,India,33,Tamil Nadu,619,Thiruvarur,428,369,31.4,0,5.7,2.7,5.7,17.1,7,8.200000000000001,5.9,7.600000000000001,8.700000000000001
3_33_620_0,2001,Total,3,India,33,Tamil Nadu,620,Thanjavur,888,405,25.6,0,7.4,2.6,5.100000000000001,18.8,7.600000000000001,10.2,5.9,7,9.9
3_33_621_0,2001,Total,3,India,33,Tamil Nadu,621,Pudukkottai,546,378,30.3,0,9.700000000000001,2.4,7.4,17.3,6.100000000000001,6.2,5.300000000000001,6.600000000000001,8.800000000000001
3_33_622_0,2001,Total,3,India,33,Tamil Nadu,622,Sivaganga,426,372,14.4,.1,15.3,2.3,8.5,17.4,7.600000000000001,9.800000000000001,6.7,6.9,11.1
3_33_623_0,2001,Total,3,India,33,Tamil Nadu,623,Madurai,1279,501,13.3,.3,14.3,2.6,6.7,21,9.200000000000001,8.9,7.100000000000001,6,10.7
3_33_624_0,2001,Total,3,India,33,Tamil Nadu,624,Theni,465,428,24.6,0,13.2,3,4,18.5,7.2,6.800000000000001,7.5,4.800000000000001,10.4
3_33_625_0,2001,Total,3,India,33,Tamil Nadu,625,Virudhunagar,1172,678,7.800000000000001,.2,44.2,1.5,6.4,13.3,5.100000000000001,5,4.800000000000001,4,7.7
3_33_626_0,2001,Total,3,India,33,Tamil Nadu,626,Ramanathapuram,499,422,33.4,.2,8.4,1.6,5.5,18.2,6.4,5.5,5.100000000000001,6.300000000000001,9.4
3_33_627_0,2001,Total,3,India,33,Tamil Nadu,627,Thoothukkudi,911,585,17.6,.8,19.5,3.8,6.300000000000001,17.1,9.600000000000001,5.600000000000001,5.100000000000001,4.9,9.600000000000001
3_33_628_0,2001,Total,3,India,33,Tamil Nadu,628,Tirunelveli,1294,480,13,.4,25.8,2.4,6.5,17.1,7,5.800000000000001,6.300000000000001,5.300000000000001,10.6
3_33_629_0,2001,Total,3,India,33,Tamil Nadu,629,Kanniyakumari,900,540,16.4,0,18.8,2.2,18.4,11.5,7,5.5,5.9,4.7,9.600000000000001
3_33_630_0,2001,Total,3,India,33,Tamil Nadu,630,Dharmapuri,526,414,28.5,.2,12.8,2.7,8.5,13.4,9.4,5.100000000000001,5.100000000000001,5.4,9
3_33_631_0,2001,Total,3,India,33,Tamil Nadu,631,Krishnagiri,549,358,19.4,0,14.8,3.1,9.800000000000001,15.5,9.1,5.9,5.800000000000001,6.300000000000001,10.4
3_33_632_0,2001,Total,3,India,33,Tamil Nadu,632,Coimbatore,2624,628,10,.1,30.1,2.1,6.7,16,7.5,6.5,7.300000000000001,4,9.800000000000001
3_33_633_0,2001,Total,3,India,33,Tamil Nadu,633,Tiruppur,,,,,,,,,,,,,
3_34_634_0,2001,Total,3,India,34,Puducherry,634,Yanam,,,,,,,,,,,,,
3_34_635_0,2001,Total,3,India,34,Puducherry,635,Puducherry,,,,,,,,,,,,,
3_34_636_0,2001,Total,3,India,34,Puducherry,636,Mahe,,,,,,,,,,,,,
3_34_637_0,2001,Total,3,India,34,Puducherry,637,Karaikal,,,,,,,,,,,,,
3_35_638_0,2001,Total,3,India,35,Andaman & Nicobar Islands,638,Nicobars,,,,,,,,,,,,,
3_35_639_0,2001,Total,3,India,35,Andaman & Nicobar Islands,639,North  & Middle Andaman,,,,,,,,,,,,,
3_35_640_0,2001,Total,3,India,35,Andaman & Nicobar Islands,640,South Andaman,,,,,,,,,,,,,
3_3_35_0,2001,Total,3,India,3,Punjab,35,Gurdaspur,1068,536,35.7,0,5,2.4,7.800000000000001,12.8,4.800000000000001,4.100000000000001,5.800000000000001,8.800000000000001,12.8
3_3_36_0,2001,Total,3,India,3,Punjab,36,Kapurthala,497,666,37.3,0,15.3,3.3,4.5,11.6,4.100000000000001,5.600000000000001,4.7,4.600000000000001,9.1
3_3_37_0,2001,Total,3,India,3,Punjab,37,Jalandhar,1363,723,26.7,0,20,3.6,4.800000000000001,14.5,6.800000000000001,5.9,4.3,4.800000000000001,8.5
3_3_38_0,2001,Total,3,India,3,Punjab,38,Hoshiarpur,802,544,29.6,0,14.4,2.7,6.5,11.8,4.5,5.4,6.100000000000001,7.2,11.9
3_3_39_0,2001,Total,3,India,3,Punjab,39,Shahid Bhagat Singh Nagar,426,693,32.5,0,30.8,2.6,3.8,7.7,2.6,5.9,4.5,3.4,6.300000000000001
3_3_40_0,2001,Total,3,India,3,Punjab,40,Fatehgarh Sahib,427,811,41.90000000000001,0,19.8,7,3.5,8.300000000000001,3.2,3.4,3.5,3.8,5.800000000000001
3_3_41_0,2001,Total,3,India,3,Punjab,41,Ludhiana,2166,685,25.4,0,24.6,5.100000000000001,5.800000000000001,13.9,6.4,3.9,4.100000000000001,2.9,8
3_3_42_0,2001,Total,3,India,3,Punjab,42,Moga,547,617,41,0,23.5,2.9,2.1,8.6,2.7,4.2,4.800000000000001,3.3,6.9
3_3_43_0,2001,Total,3,India,3,Punjab,43,Firozpur,1102,628,55.3,0,3.8,2.5,3.1,10.6,3.5,4.4,4.4,4,8.200000000000001
3_3_44_0,2001,Total,3,India,3,Punjab,44,Muktsar,428,560,55.2,0,5.600000000000001,1.8,2.2,12,1.9,3.7,5.4,4.800000000000001,7.5
3_3_45_0,2001,Total,3,India,3,Punjab,45,Faridkot,359,666,45.3,0,4.7,2.2,3,10.5,8.200000000000001,3.9,4.4,6.2,11.6
3_3_46_0,2001,Total,3,India,3,Punjab,46,Bathinda,681,591,47.7,0,6.7,2.2,4.100000000000001,11.5,3.7,4.5,5.100000000000001,4.600000000000001,9.9
3_3_47_0,2001,Total,3,India,3,Punjab,47,Mansa,376,569,58.40000000000001,0,3.9,1.3,3.4,10.9,2.1,3.6,5.300000000000001,4.2,6.9
3_3_48_0,2001,Total,3,India,3,Punjab,48,Patiala,1233,687,35.7,0,16.4,4.100000000000001,4.2,12.4,4.5,4,4.2,6.300000000000001,8.300000000000001
3_3_49_0,2001,Total,3,India,3,Punjab,49,Amritsar,1218,624,37.7,0,9.300000000000001,3.3,3.5,15.7,5.300000000000001,4.9,4.9,5.100000000000001,10.2
3_3_50_0,2001,Total,3,India,3,Punjab,50,Tarn Taran,534,624,37.7,0,9.300000000000001,3.3,3.5,15.7,5.300000000000001,4.9,4.9,5.100000000000001,10.2
3_3_51_0,2001,Total,3,India,3,Punjab,51,Rupnagar,724,656,24.9,0,28.8,3.9,3.9,9,6.100000000000001,4.800000000000001,4.7,5.600000000000001,8.300000000000001
3_3_52_0,2001,Total,3,India,3,Punjab,52,Sahibzada Ajit Singh Nagar,,,,,,,,,,,,,
3_3_53_0,2001,Total,3,India,3,Punjab,53,Sangrur,969,664,48.40000000000001,0,12.7,3.6,3,10.4,3.1,3.3,4.4,4.3,6.7
3_3_54_0,2001,Total,3,India,3,Punjab,54,Barnala,349,664,48.40000000000001,0,12.7,3.6,3,10.4,3.1,3.3,4.4,4.3,6.7
3_4_55_0,2001,Total,3,India,4,Chandigarh,55,Chandigarh,,,,,,,,,,,,,
3_5_56_0,2001,Total,3,India,5,Uttarakhand,56,Uttarkashi,78.40000000000001,273,47.7,.5,2.5,2.4,6.800000000000001,7.600000000000001,2.8,2.7,5.7,9.5,11.9
3_5_57_0,2001,Total,3,India,5,Uttarakhand,57,Chamoli,106,294,31.9,.6000000000000001,4.100000000000001,9.4,9.300000000000001,10.2,5.2,2.3,5.100000000000001,11.2,10.8
3_5_58_0,2001,Total,3,India,5,Uttarakhand,58,Rudraprayag,53.1,239,35.7,0,2.8,1.4,11.2,15,6,2,5.7,4,16.3
3_5_59_0,2001,Total,3,India,5,Uttarakhand,59,Tehri Garhwal,158,268,25.6,2.1,4.4,2.8,15.7,16.8,6.5,3.3,3.7,5.100000000000001,13.9
3_5_60_0,2001,Total,3,India,5,Uttarakhand,60,Dehradun,502,402,12.3,1.5,4.3,2.5,8.800000000000001,23.1,9.4,6.2,7.9,11,13
3_5_61_0,2001,Total,3,India,5,Uttarakhand,61,Garhwal,186,274,29.7,.4,6.5,3.1,7.800000000000001,15.9,6.300000000000001,3.8,5.100000000000001,7.100000000000001,14.4
