id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,hh_wtr_t,hh_snt2_t
3_21_378_0,2001,Urban,3,India,21,Odisha,378,Bhadrak,70.3,38
3_21_379_0,2001,Rural,3,India,21,Odisha,379,Kendrapara,48,5.800000000000001
3_21_379_0,2001,Total,3,India,21,Odisha,379,Kendrapara,47.90000000000001,7.600000000000001
3_21_379_0,2001,Urban,3,India,21,Odisha,379,Kendrapara,46.5,45.40000000000001
3_21_380_0,2001,Rural,3,India,21,Odisha,380,Jagatsinghapur,43.8,8.700000000000001
3_21_380_0,2001,Total,3,India,21,Odisha,380,Jagatsinghapur,48.1,16.5
3_21_380_0,2001,Urban,3,India,21,Odisha,380,Jagatsinghapur,65.7,47.5
3_21_381_0,2001,Rural,3,India,21,Odisha,381,Cuttack,38.2,9.300000000000001
3_21_381_0,2001,Total,3,India,21,Odisha,381,Cuttack,45.40000000000001,22.5
3_21_381_0,2001,Urban,3,India,21,Odisha,381,Cuttack,68.2,64.10000000000001
3_21_382_0,2001,Rural,3,India,21,Odisha,382,Jajapur,26.6,10.2
3_21_382_0,2001,Total,3,India,21,Odisha,382,Jajapur,27.8,11.8
3_21_382_0,2001,Urban,3,India,21,Odisha,382,Jajapur,56.40000000000001,52
3_21_383_0,2001,Rural,3,India,21,Odisha,383,Dhenkanal,20.3,7
3_21_383_0,2001,Total,3,India,21,Odisha,383,Dhenkanal,20.8,10.6
3_21_383_0,2001,Urban,3,India,21,Odisha,383,Dhenkanal,26.1,51.3
3_21_384_0,2001,Rural,3,India,21,Odisha,384,Anugul,26.9,7.5
3_21_384_0,2001,Total,3,India,21,Odisha,384,Anugul,31.8,15.5
3_21_384_0,2001,Urban,3,India,21,Odisha,384,Anugul,60.7,63
3_21_385_0,2001,Rural,3,India,21,Odisha,385,Nayagarh,39.5,11.7
3_21_385_0,2001,Total,3,India,21,Odisha,385,Nayagarh,39.40000000000001,13.3
3_21_385_0,2001,Urban,3,India,21,Odisha,385,Nayagarh,36.2,54
3_21_386_0,2001,Rural,3,India,21,Odisha,386,Khordha,32,9.4
3_21_386_0,2001,Total,3,India,21,Odisha,386,Khordha,41.90000000000001,31.9
3_21_386_0,2001,Urban,3,India,21,Odisha,386,Khordha,54.2,60.1
3_21_387_0,2001,Rural,3,India,21,Odisha,387,Puri,51,8.300000000000001
3_21_387_0,2001,Total,3,India,21,Odisha,387,Puri,55.2,15.6
3_21_387_0,2001,Urban,3,India,21,Odisha,387,Puri,82.60000000000001,63.2
3_21_388_0,2001,Rural,3,India,21,Odisha,388,Ganjam,42.2,9.600000000000001
3_21_388_0,2001,Total,3,India,21,Odisha,388,Ganjam,44.3,16.5
3_21_388_0,2001,Urban,3,India,21,Odisha,388,Ganjam,56.3,55
3_21_389_0,2001,Rural,3,India,21,Odisha,389,Gajapati,36.8,4.4
3_21_389_0,2001,Total,3,India,21,Odisha,389,Gajapati,38.3,8.6
3_21_389_0,2001,Urban,3,India,21,Odisha,389,Gajapati,51.90000000000001,46.3
3_21_390_0,2001,Rural,3,India,21,Odisha,390,Kandhamal,26,5.800000000000001
3_21_390_0,2001,Total,3,India,21,Odisha,390,Kandhamal,27.6,8.800000000000001
3_21_390_0,2001,Urban,3,India,21,Odisha,390,Kandhamal,51.3,52.5
3_21_391_0,2001,Rural,3,India,21,Odisha,391,Baudh,46.5,3.2
3_21_391_0,2001,Total,3,India,21,Odisha,391,Baudh,46.7,4.800000000000001
3_21_391_0,2001,Urban,3,India,21,Odisha,391,Baudh,49.8,41.40000000000001
3_21_392_0,2001,Rural,3,India,21,Odisha,392,Subarnapur,56.5,3.9
3_21_392_0,2001,Total,3,India,21,Odisha,392,Subarnapur,56.3,5.7
3_21_392_0,2001,Urban,3,India,21,Odisha,392,Subarnapur,53.3,30.4
3_21_393_0,2001,Rural,3,India,21,Odisha,393,Balangir,50.6,4.100000000000001
3_21_393_0,2001,Total,3,India,21,Odisha,393,Balangir,50.40000000000001,8.200000000000001
3_21_393_0,2001,Urban,3,India,21,Odisha,393,Balangir,48.3,49.90000000000001
3_21_394_0,2001,Rural,3,India,21,Odisha,394,Nuapada,64.8,3.6
3_21_394_0,2001,Total,3,India,21,Odisha,394,Nuapada,65,5.4
3_21_394_0,2001,Urban,3,India,21,Odisha,394,Nuapada,69.7,41.1
3_21_395_0,2001,Rural,3,India,21,Odisha,395,Kalahandi,59.6,4.3
3_21_395_0,2001,Total,3,India,21,Odisha,395,Kalahandi,58.8,7.2
3_21_395_0,2001,Urban,3,India,21,Odisha,395,Kalahandi,47,50.1
3_21_396_0,2001,Rural,3,India,21,Odisha,396,Rayagada,67,3.8
3_21_396_0,2001,Total,3,India,21,Odisha,396,Rayagada,66.8,9.200000000000001
3_21_396_0,2001,Urban,3,India,21,Odisha,396,Rayagada,65.8,44.6
3_21_397_0,2001,Rural,3,India,21,Odisha,397,Nabarangapur,59,3.7
3_21_397_0,2001,Total,3,India,21,Odisha,397,Nabarangapur,58.40000000000001,6.100000000000001
3_21_397_0,2001,Urban,3,India,21,Odisha,397,Nabarangapur,47,47.3
3_21_398_0,2001,Rural,3,India,21,Odisha,398,Koraput,52.40000000000001,4.4
3_21_398_0,2001,Total,3,India,21,Odisha,398,Koraput,52,11.7
3_21_398_0,2001,Urban,3,India,21,Odisha,398,Koraput,49.90000000000001,50.7
3_21_399_0,2001,Rural,3,India,21,Odisha,399,Malkangiri,58.3,3.3
3_21_399_0,2001,Total,3,India,21,Odisha,399,Malkangiri,58.90000000000001,5.800000000000001
3_21_399_0,2001,Urban,3,India,21,Odisha,399,Malkangiri,67.60000000000001,40.3
3_22_400_0,2001,Rural,3,India,22,Chhattisgarh,400,Koriya,27.9,3.9
3_22_400_0,2001,Total,3,India,22,Chhattisgarh,400,Koriya,41.2,17.7
3_22_400_0,2001,Urban,3,India,22,Chhattisgarh,400,Koriya,73.2,50.90000000000001
3_22_401_0,2001,Rural,3,India,22,Chhattisgarh,401,Surguja,25.1,2.3
3_22_401_0,2001,Total,3,India,22,Chhattisgarh,401,Surguja,27.2,5.600000000000001
3_22_401_0,2001,Urban,3,India,22,Chhattisgarh,401,Surguja,60.5,54.7
3_22_402_0,2001,Rural,3,India,22,Chhattisgarh,402,Jashpur,39.3,2.2
3_22_402_0,2001,Total,3,India,22,Chhattisgarh,402,Jashpur,39.6,3.5
3_22_402_0,2001,Urban,3,India,22,Chhattisgarh,402,Jashpur,44.7,34.7
3_22_403_0,2001,Rural,3,India,22,Chhattisgarh,403,Raigarh,66.5,4.4
3_22_403_0,2001,Total,3,India,22,Chhattisgarh,403,Raigarh,68.5,8.300000000000001
3_22_403_0,2001,Urban,3,India,22,Chhattisgarh,403,Raigarh,83,36
3_22_404_0,2001,Rural,3,India,22,Chhattisgarh,404,Korba,34.8,3.2
3_22_404_0,2001,Total,3,India,22,Chhattisgarh,404,Korba,45.2,18.2
3_22_404_0,2001,Urban,3,India,22,Chhattisgarh,404,Korba,64,45.40000000000001
3_22_405_0,2001,Rural,3,India,22,Chhattisgarh,405,Janjgir - Champa,65.60000000000001,3.7
3_22_405_0,2001,Total,3,India,22,Chhattisgarh,405,Janjgir - Champa,66.5,6.600000000000001
3_22_405_0,2001,Urban,3,India,22,Chhattisgarh,405,Janjgir - Champa,74.3,32.1
3_22_406_0,2001,Rural,3,India,22,Chhattisgarh,406,Bilaspur,56.6,4.2
3_22_406_0,2001,Total,3,India,22,Chhattisgarh,406,Bilaspur,62.40000000000001,13.8
3_22_406_0,2001,Urban,3,India,22,Chhattisgarh,406,Bilaspur,81,43.3
3_22_407_0,2001,Rural,3,India,22,Chhattisgarh,407,Kabeerdham,52.7,3.1
3_22_407_0,2001,Total,3,India,22,Chhattisgarh,407,Kabeerdham,54.7,5.800000000000001
3_22_407_0,2001,Urban,3,India,22,Chhattisgarh,407,Kabeerdham,80.10000000000001,38.6
3_22_408_0,2001,Rural,3,India,22,Chhattisgarh,408,Rajnandgaon,60.7,3.1
3_22_408_0,2001,Total,3,India,22,Chhattisgarh,408,Rajnandgaon,63.3,9.300000000000001
3_22_408_0,2001,Urban,3,India,22,Chhattisgarh,408,Rajnandgaon,75.3,38.2
3_22_409_0,2001,Rural,3,India,22,Chhattisgarh,409,Durg,65.7,4.2
3_22_409_0,2001,Total,3,India,22,Chhattisgarh,409,Durg,72.5,20.6
3_22_409_0,2001,Urban,3,India,22,Chhattisgarh,409,Durg,83.2,47.2
3_22_410_0,2001,Rural,3,India,22,Chhattisgarh,410,Raipur,62.1,4.3
3_22_410_0,2001,Total,3,India,22,Chhattisgarh,410,Raipur,67.2,14.6
3_22_410_0,2001,Urban,3,India,22,Chhattisgarh,410,Raipur,80.7,42.3
3_22_411_0,2001,Rural,3,India,22,Chhattisgarh,411,Mahasamund,58.3,2.4
3_22_411_0,2001,Total,3,India,22,Chhattisgarh,411,Mahasamund,57.40000000000001,5.7
3_22_411_0,2001,Urban,3,India,22,Chhattisgarh,411,Mahasamund,49.2,36.5
3_22_412_0,2001,Rural,3,India,22,Chhattisgarh,412,Dhamtari,63.6,4.4
3_22_412_0,2001,Total,3,India,22,Chhattisgarh,412,Dhamtari,65.90000000000001,8.9
3_22_412_0,2001,Urban,3,India,22,Chhattisgarh,412,Dhamtari,81.90000000000001,39.2
3_22_413_0,2001,Rural,3,India,22,Chhattisgarh,413,Uttar Bastar Kanker,55.90000000000001,6.300000000000001
3_22_413_0,2001,Total,3,India,22,Chhattisgarh,413,Uttar Bastar Kanker,56.8,7.800000000000001
3_22_413_0,2001,Urban,3,India,22,Chhattisgarh,413,Uttar Bastar Kanker,74.10000000000001,37.6
3_22_414_0,2001,Rural,3,India,22,Chhattisgarh,414,Bastar,52.90000000000001,3
3_22_414_0,2001,Total,3,India,22,Chhattisgarh,414,Bastar,56,7.600000000000001
3_22_414_0,2001,Urban,3,India,22,Chhattisgarh,414,Bastar,82.30000000000001,47.1
3_22_415_0,2001,Rural,3,India,22,Chhattisgarh,415,Narayanpur,52,3
3_22_415_0,2001,Total,3,India,22,Chhattisgarh,415,Narayanpur,54.7,7.300000000000001
3_22_415_0,2001,Urban,3,India,22,Chhattisgarh,415,Narayanpur,81.10000000000001,49.40000000000001
3_22_416_0,2001,Rural,3,India,22,Chhattisgarh,416,Dakshin Bastar Dantewada,51.1,2.9
3_22_416_0,2001,Total,3,India,22,Chhattisgarh,416,Dakshin Bastar Dantewada,53.5,6.9
3_22_416_0,2001,Urban,3,India,22,Chhattisgarh,416,Dakshin Bastar Dantewada,80,51.7
3_22_417_0,2001,Rural,3,India,22,Chhattisgarh,417,Bijapur,51.1,2.9
3_22_417_0,2001,Total,3,India,22,Chhattisgarh,417,Bijapur,53.5,6.9
3_22_417_0,2001,Urban,3,India,22,Chhattisgarh,417,Bijapur,80,51.7
3_23_418_0,2001,Rural,3,India,23,Madhya Pradesh,418,Sheopur,64.3,3.1
3_23_418_0,2001,Total,3,India,23,Madhya Pradesh,418,Sheopur,67.5,8.800000000000001
3_23_418_0,2001,Urban,3,India,23,Madhya Pradesh,418,Sheopur,84.5,39.6
3_23_419_0,2001,Rural,3,India,23,Madhya Pradesh,419,Morena,41.3,4.5
3_23_419_0,2001,Total,3,India,23,Madhya Pradesh,419,Morena,50.40000000000001,14.9
3_23_419_0,2001,Urban,3,India,23,Madhya Pradesh,419,Morena,84.5,53.90000000000001
3_23_420_0,2001,Rural,3,India,23,Madhya Pradesh,420,Bhind,37,5.800000000000001
3_23_420_0,2001,Total,3,India,23,Madhya Pradesh,420,Bhind,45.6,15.5
3_23_420_0,2001,Urban,3,India,23,Madhya Pradesh,420,Bhind,74,47.40000000000001
3_23_421_0,2001,Rural,3,India,23,Madhya Pradesh,421,Gwalior,51.40000000000001,10.3
3_23_421_0,2001,Total,3,India,23,Madhya Pradesh,421,Gwalior,75,40.8
3_23_421_0,2001,Urban,3,India,23,Madhya Pradesh,421,Gwalior,90.30000000000001,60.7
3_23_422_0,2001,Rural,3,India,23,Madhya Pradesh,422,Datia,47.7,6.300000000000001
3_23_422_0,2001,Total,3,India,23,Madhya Pradesh,422,Datia,52.6,14.1
3_23_422_0,2001,Urban,3,India,23,Madhya Pradesh,422,Datia,74.8,49.3
3_23_423_0,2001,Rural,3,India,23,Madhya Pradesh,423,Shivpuri,43.40000000000001,4.600000000000001
3_23_423_0,2001,Total,3,India,23,Madhya Pradesh,423,Shivpuri,48.2,12.1
3_23_423_0,2001,Urban,3,India,23,Madhya Pradesh,423,Shivpuri,73,50.90000000000001
3_23_424_0,2001,Rural,3,India,23,Madhya Pradesh,424,Tikamgarh,24,3.5
3_23_424_0,2001,Total,3,India,23,Madhya Pradesh,424,Tikamgarh,28.2,8.300000000000001
3_23_424_0,2001,Urban,3,India,23,Madhya Pradesh,424,Tikamgarh,50.7,34.3
3_23_425_0,2001,Rural,3,India,23,Madhya Pradesh,425,Chhatarpur,26,4
3_23_425_0,2001,Total,3,India,23,Madhya Pradesh,425,Chhatarpur,30.2,12.4
3_23_425_0,2001,Urban,3,India,23,Madhya Pradesh,425,Chhatarpur,46.40000000000001,45.40000000000001
3_23_426_0,2001,Rural,3,India,23,Madhya Pradesh,426,Panna,35.6,3.9
3_23_426_0,2001,Total,3,India,23,Madhya Pradesh,426,Panna,38.3,8.200000000000001
3_23_426_0,2001,Urban,3,India,23,Madhya Pradesh,426,Panna,58.2,40.5
3_23_427_0,2001,Rural,3,India,23,Madhya Pradesh,427,Sagar,38.8,5.4
3_23_427_0,2001,Total,3,India,23,Madhya Pradesh,427,Sagar,45.8,16.5
3_23_427_0,2001,Urban,3,India,23,Madhya Pradesh,427,Sagar,65.60000000000001,47.8
3_23_428_0,2001,Rural,3,India,23,Madhya Pradesh,428,Damoh,38.1,4.5
3_23_428_0,2001,Total,3,India,23,Madhya Pradesh,428,Damoh,40.5,10.8
3_23_428_0,2001,Urban,3,India,23,Madhya Pradesh,428,Damoh,52.3,42.5
3_23_429_0,2001,Rural,3,India,23,Madhya Pradesh,429,Satna,35,2.9
3_23_429_0,2001,Total,3,India,23,Madhya Pradesh,429,Satna,41.2,10.4
3_23_429_0,2001,Urban,3,India,23,Madhya Pradesh,429,Satna,67,41.2
3_23_430_0,2001,Rural,3,India,23,Madhya Pradesh,430,Rewa,28.3,2.2
3_23_430_0,2001,Total,3,India,23,Madhya Pradesh,430,Rewa,33.4,7.100000000000001
3_23_430_0,2001,Urban,3,India,23,Madhya Pradesh,430,Rewa,63.1,35.9
3_23_431_0,2001,Rural,3,India,23,Madhya Pradesh,431,Umaria,28,3.7
3_23_431_0,2001,Total,3,India,23,Madhya Pradesh,431,Umaria,33.1,8.1
3_23_431_0,2001,Urban,3,India,23,Madhya Pradesh,431,Umaria,61.1,32.3
3_23_432_0,2001,Rural,3,India,23,Madhya Pradesh,432,Neemuch,55.5,6.300000000000001
3_23_432_0,2001,Total,3,India,23,Madhya Pradesh,432,Neemuch,61.5,16.8
3_23_432_0,2001,Urban,3,India,23,Madhya Pradesh,432,Neemuch,78.60000000000001,46.8
3_23_433_0,2001,Rural,3,India,23,Madhya Pradesh,433,Mandsaur,49.7,7.2
3_23_433_0,2001,Total,3,India,23,Madhya Pradesh,433,Mandsaur,53.7,15.1
3_23_433_0,2001,Urban,3,India,23,Madhya Pradesh,433,Mandsaur,71.8,50.40000000000001
3_23_434_0,2001,Rural,3,India,23,Madhya Pradesh,434,Ratlam,64.5,8.6
3_23_434_0,2001,Total,3,India,23,Madhya Pradesh,434,Ratlam,68.60000000000001,20.5
3_23_434_0,2001,Urban,3,India,23,Madhya Pradesh,434,Ratlam,81,58.2
3_23_435_0,2001,Rural,3,India,23,Madhya Pradesh,435,Ujjain,66.90000000000001,8.4
3_23_435_0,2001,Total,3,India,23,Madhya Pradesh,435,Ujjain,74.10000000000001,28.9
3_23_435_0,2001,Urban,3,India,23,Madhya Pradesh,435,Ujjain,85.40000000000001,61.2
3_23_436_0,2001,Rural,3,India,23,Madhya Pradesh,436,Shajapur,60.1,6.800000000000001
3_23_436_0,2001,Total,3,India,23,Madhya Pradesh,436,Shajapur,63.5,14.3
3_23_436_0,2001,Urban,3,India,23,Madhya Pradesh,436,Shajapur,78.80000000000001,48.2
3_23_437_0,2001,Rural,3,India,23,Madhya Pradesh,437,Dewas,58.40000000000001,9.800000000000001
3_23_437_0,2001,Total,3,India,23,Madhya Pradesh,437,Dewas,62.2,22.9
3_23_437_0,2001,Urban,3,India,23,Madhya Pradesh,437,Dewas,71.90000000000001,57.1
3_23_438_0,2001,Rural,3,India,23,Madhya Pradesh,438,Dhar,63.2,10.1
3_23_438_0,2001,Total,3,India,23,Madhya Pradesh,438,Dhar,65.3,17.6
3_23_438_0,2001,Urban,3,India,23,Madhya Pradesh,438,Dhar,74.90000000000001,52.8
3_23_439_0,2001,Rural,3,India,23,Madhya Pradesh,439,Indore,62.90000000000001,19.3
3_23_439_0,2001,Total,3,India,23,Madhya Pradesh,439,Indore,78.30000000000001,48.6
3_23_439_0,2001,Urban,3,India,23,Madhya Pradesh,439,Indore,84.7,60.6
3_23_440_0,2001,Rural,3,India,23,Madhya Pradesh,440,Khargone (West Nimar),70.7,6.9
3_23_440_0,2001,Total,3,India,23,Madhya Pradesh,440,Khargone (West Nimar),72.5,13.2
3_23_440_0,2001,Urban,3,India,23,Madhya Pradesh,440,Khargone (West Nimar),82.90000000000001,47.8
3_23_441_0,2001,Rural,3,India,23,Madhya Pradesh,441,Barwani,66.60000000000001,5.7
3_23_441_0,2001,Total,3,India,23,Madhya Pradesh,441,Barwani,69.10000000000001,11.9
3_23_441_0,2001,Urban,3,India,23,Madhya Pradesh,441,Barwani,82.60000000000001,45.3
3_23_442_0,2001,Rural,3,India,23,Madhya Pradesh,442,Rajgarh,56.2,5.800000000000001
3_23_442_0,2001,Total,3,India,23,Madhya Pradesh,442,Rajgarh,58.90000000000001,12.5
3_23_442_0,2001,Urban,3,India,23,Madhya Pradesh,442,Rajgarh,72.10000000000001,44.90000000000001
3_23_443_0,2001,Rural,3,India,23,Madhya Pradesh,443,Vidisha,59.1,6.300000000000001
3_23_443_0,2001,Total,3,India,23,Madhya Pradesh,443,Vidisha,64.40000000000001,16.8
3_23_443_0,2001,Urban,3,India,23,Madhya Pradesh,443,Vidisha,84.10000000000001,55.5
3_23_444_0,2001,Rural,3,India,23,Madhya Pradesh,444,Bhopal,63.1,11.4
3_23_444_0,2001,Total,3,India,23,Madhya Pradesh,444,Bhopal,82,51.7
3_23_444_0,2001,Urban,3,India,23,Madhya Pradesh,444,Bhopal,86.30000000000001,60.90000000000001
3_23_445_0,2001,Rural,3,India,23,Madhya Pradesh,445,Sehore,47.3,12.9
3_23_445_0,2001,Total,3,India,23,Madhya Pradesh,445,Sehore,52.7,21.7
3_23_445_0,2001,Urban,3,India,23,Madhya Pradesh,445,Sehore,77.30000000000001,61.90000000000001
3_23_446_0,2001,Rural,3,India,23,Madhya Pradesh,446,Raisen,55.40000000000001,11.4
3_23_446_0,2001,Total,3,India,23,Madhya Pradesh,446,Raisen,58.90000000000001,19.7
3_23_446_0,2001,Urban,3,India,23,Madhya Pradesh,446,Raisen,74.8,57.3
3_23_447_0,2001,Rural,3,India,23,Madhya Pradesh,447,Betul,49.2,7.600000000000001
3_23_447_0,2001,Total,3,India,23,Madhya Pradesh,447,Betul,55,16.1
3_23_447_0,2001,Urban,3,India,23,Madhya Pradesh,447,Betul,78.5,51
3_23_448_0,2001,Rural,3,India,23,Madhya Pradesh,448,Harda,53.6,17.5
3_23_448_0,2001,Total,3,India,23,Madhya Pradesh,448,Harda,58.3,24.7
3_23_448_0,2001,Urban,3,India,23,Madhya Pradesh,448,Harda,75.2,51.3
3_23_449_0,2001,Rural,3,India,23,Madhya Pradesh,449,Hoshangabad,57.5,16.3
3_23_449_0,2001,Total,3,India,23,Madhya Pradesh,449,Hoshangabad,65.90000000000001,30
3_23_449_0,2001,Urban,3,India,23,Madhya Pradesh,449,Hoshangabad,84.7,60.5
3_23_450_0,2001,Rural,3,India,23,Madhya Pradesh,450,Katni,48,4.7
3_23_450_0,2001,Total,3,India,23,Madhya Pradesh,450,Katni,54.40000000000001,13.9
3_23_450_0,2001,Urban,3,India,23,Madhya Pradesh,450,Katni,81,52.90000000000001
3_23_451_0,2001,Rural,3,India,23,Madhya Pradesh,451,Jabalpur,64.5,9.9
3_23_451_0,2001,Total,3,India,23,Madhya Pradesh,451,Jabalpur,71.7,34.7
3_23_451_0,2001,Urban,3,India,23,Madhya Pradesh,451,Jabalpur,78.30000000000001,57.1
3_23_452_0,2001,Rural,3,India,23,Madhya Pradesh,452,Narsimhapur,56.3,11
3_23_452_0,2001,Total,3,India,23,Madhya Pradesh,452,Narsimhapur,58.5,17.2
3_23_452_0,2001,Urban,3,India,23,Madhya Pradesh,452,Narsimhapur,69.8,49.2
3_23_453_0,2001,Rural,3,India,23,Madhya Pradesh,453,Dindori,31.7,2.3
3_23_453_0,2001,Total,3,India,23,Madhya Pradesh,453,Dindori,33.2,3.7
3_23_453_0,2001,Urban,3,India,23,Madhya Pradesh,453,Dindori,64.5,32.4
3_23_454_0,2001,Rural,3,India,23,Madhya Pradesh,454,Mandla,37,4.3
3_23_454_0,2001,Total,3,India,23,Madhya Pradesh,454,Mandla,41,8.800000000000001
3_23_454_0,2001,Urban,3,India,23,Madhya Pradesh,454,Mandla,79.2,52.8
3_23_455_0,2001,Rural,3,India,23,Madhya Pradesh,455,Chhindwara,57,6.9
3_23_455_0,2001,Total,3,India,23,Madhya Pradesh,455,Chhindwara,61.40000000000001,17.1
3_23_455_0,2001,Urban,3,India,23,Madhya Pradesh,455,Chhindwara,74.90000000000001,48.2
3_23_456_0,2001,Rural,3,India,23,Madhya Pradesh,456,Seoni,48,6.5
3_23_456_0,2001,Total,3,India,23,Madhya Pradesh,456,Seoni,50.8,11.2
3_23_456_0,2001,Urban,3,India,23,Madhya Pradesh,456,Seoni,75.90000000000001,53.3
3_23_457_0,2001,Rural,3,India,23,Madhya Pradesh,457,Balaghat,37.8,5.4
3_23_457_0,2001,Total,3,India,23,Madhya Pradesh,457,Balaghat,39.7,10
3_23_457_0,2001,Urban,3,India,23,Madhya Pradesh,457,Balaghat,53.2,42.3
3_23_458_0,2001,Rural,3,India,23,Madhya Pradesh,458,Guna,55.6,3.8
3_23_458_0,2001,Total,3,India,23,Madhya Pradesh,458,Guna,60.5,12.5
3_23_458_0,2001,Urban,3,India,23,Madhya Pradesh,458,Guna,78,43.90000000000001
3_23_459_0,2001,Rural,3,India,23,Madhya Pradesh,459,Ashoknagar,55.6,3.8
3_23_459_0,2001,Total,3,India,23,Madhya Pradesh,459,Ashoknagar,60.5,12.5
3_23_459_0,2001,Urban,3,India,23,Madhya Pradesh,459,Ashoknagar,78,43.90000000000001
3_23_460_0,2001,Rural,3,India,23,Madhya Pradesh,460,Shahdol,20.3,2.4
3_23_460_0,2001,Total,3,India,23,Madhya Pradesh,460,Shahdol,30.4,11.5
3_23_460_0,2001,Urban,3,India,23,Madhya Pradesh,460,Shahdol,63,41.1
3_23_461_0,2001,Rural,3,India,23,Madhya Pradesh,461,Anuppur,20.3,2.4
3_23_461_0,2001,Total,3,India,23,Madhya Pradesh,461,Anuppur,30.4,11.5
3_23_461_0,2001,Urban,3,India,23,Madhya Pradesh,461,Anuppur,63,41.1
3_23_462_0,2001,Rural,3,India,23,Madhya Pradesh,462,Sidhi,19.5,1.4
3_23_462_0,2001,Total,3,India,23,Madhya Pradesh,462,Sidhi,25.9,7.2
3_23_462_0,2001,Urban,3,India,23,Madhya Pradesh,462,Sidhi,62.8,40.3
3_23_463_0,2001,Rural,3,India,23,Madhya Pradesh,463,Singrauli,19.5,1.4
3_23_463_0,2001,Total,3,India,23,Madhya Pradesh,463,Singrauli,25.9,7.2
3_23_463_0,2001,Urban,3,India,23,Madhya Pradesh,463,Singrauli,62.8,40.3
3_23_464_0,2001,Rural,3,India,23,Madhya Pradesh,464,Jhabua,62,5.300000000000001
3_23_464_0,2001,Total,3,India,23,Madhya Pradesh,464,Jhabua,64.40000000000001,10.9
3_23_464_0,2001,Urban,3,India,23,Madhya Pradesh,464,Jhabua,87.30000000000001,65.2
3_23_465_0,2001,Rural,3,India,23,Madhya Pradesh,465,Alirajpur,62,5.300000000000001
3_23_465_0,2001,Total,3,India,23,Madhya Pradesh,465,Alirajpur,64.40000000000001,10.9
3_23_465_0,2001,Urban,3,India,23,Madhya Pradesh,465,Alirajpur,87.30000000000001,65.2
3_23_466_0,2001,Rural,3,India,23,Madhya Pradesh,466,Khandwa (East Nimar),69.40000000000001,8.200000000000001
3_23_466_0,2001,Total,3,India,23,Madhya Pradesh,466,Khandwa (East Nimar),73.10000000000001,18.2
3_23_466_0,2001,Urban,3,India,23,Madhya Pradesh,466,Khandwa (East Nimar),84,48.2
3_23_467_0,2001,Rural,3,India,23,Madhya Pradesh,467,Burhanpur,69.40000000000001,8.200000000000001
3_23_467_0,2001,Total,3,India,23,Madhya Pradesh,467,Burhanpur,73.10000000000001,18.2
3_23_467_0,2001,Urban,3,India,23,Madhya Pradesh,467,Burhanpur,84,48.2
3_24_468_0,2001,Rural,3,India,24,Gujarat,468,Kachchh,63.5,24.4
3_24_468_0,2001,Total,3,India,24,Gujarat,468,Kachchh,71.3,39.6
3_24_468_0,2001,Urban,3,India,24,Gujarat,468,Kachchh,87.60000000000001,70.90000000000001
3_24_469_0,2001,Rural,3,India,24,Gujarat,469,Banas Kantha,70.8,10.8
3_24_469_0,2001,Total,3,India,24,Gujarat,469,Banas Kantha,73.40000000000001,17.5
3_24_469_0,2001,Urban,3,India,24,Gujarat,469,Banas Kantha,92.5,65.7
3_24_470_0,2001,Rural,3,India,24,Gujarat,470,Patan,71.10000000000001,17.6
3_24_470_0,2001,Total,3,India,24,Gujarat,470,Patan,75.60000000000001,27.3
3_24_470_0,2001,Urban,3,India,24,Gujarat,470,Patan,93.10000000000001,65
3_24_471_0,2001,Rural,3,India,24,Gujarat,471,Mahesana,88.2,27.3
3_24_471_0,2001,Total,3,India,24,Gujarat,471,Mahesana,89.90000000000001,40.1
3_24_471_0,2001,Urban,3,India,24,Gujarat,471,Mahesana,94.30000000000001,72
3_24_472_0,2001,Rural,3,India,24,Gujarat,472,Sabar Kantha,72.5,20.1
3_24_472_0,2001,Total,3,India,24,Gujarat,472,Sabar Kantha,74.7,24.9
3_24_472_0,2001,Urban,3,India,24,Gujarat,472,Sabar Kantha,92.30000000000001,63.3
3_24_473_0,2001,Rural,3,India,24,Gujarat,473,Gandhinagar,89,27.7
3_24_473_0,2001,Total,3,India,24,Gujarat,473,Gandhinagar,91,43.40000000000001
3_24_473_0,2001,Urban,3,India,24,Gujarat,473,Gandhinagar,94.60000000000001,73.40000000000001
3_24_474_0,2001,Rural,3,India,24,Gujarat,474,Ahmadabad,68.8,19.3
3_24_474_0,2001,Total,3,India,24,Gujarat,474,Ahmadabad,90.7,65.60000000000001
3_24_474_0,2001,Urban,3,India,24,Gujarat,474,Ahmadabad,95.90000000000001,76.60000000000001
3_24_475_0,2001,Rural,3,India,24,Gujarat,475,Surendranagar,49.2,12.2
3_24_475_0,2001,Total,3,India,24,Gujarat,475,Surendranagar,59.6,23.8
3_24_475_0,2001,Urban,3,India,24,Gujarat,475,Surendranagar,86.80000000000001,54.3
3_24_476_0,2001,Rural,3,India,24,Gujarat,476,Rajkot,68.7,20.5
3_24_476_0,2001,Total,3,India,24,Gujarat,476,Rajkot,77.90000000000001,47.90000000000001
3_24_476_0,2001,Urban,3,India,24,Gujarat,476,Rajkot,86,72.10000000000001
3_24_477_0,2001,Rural,3,India,24,Gujarat,477,Jamnagar,60.3,17.3
3_24_477_0,2001,Total,3,India,24,Gujarat,477,Jamnagar,69.40000000000001,37.7
