id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,wkp_7_t,emp_7_t,wkp_7_f,emp_7_f,wkp_7_m,emp_7_m
3_25_495_0,2001,Rural,3,India,25,Daman & Diu,495,Daman,89,64.5,84,21.8,91.40000000000001,83.5
3_25_495_0,2001,Total,3,India,25,Daman & Diu,495,Daman,88.60000000000001,58.40000000000001,85.40000000000001,21.4,90.5,79
3_25_495_0,2001,Urban,3,India,25,Daman & Diu,495,Daman,87.60000000000001,44.8,87.40000000000001,20.8,87.80000000000001,66
3_26_496_0,2001,Rural,3,India,26,Dadra & Nagar Haveli,496,Dadra & Nagar Haveli,80.90000000000001,66.5,79.2,56.90000000000001,82.40000000000001,74.40000000000001
3_26_496_0,2001,Total,3,India,26,Dadra & Nagar Haveli,496,Dadra & Nagar Haveli,81.80000000000001,63.3,79.90000000000001,48.5,83.30000000000001,74.8
3_26_496_0,2001,Urban,3,India,26,Dadra & Nagar Haveli,496,Dadra & Nagar Haveli,84.60000000000001,52.90000000000001,82.30000000000001,17.7,86.2,76.10000000000001
3_27_497_0,2001,Rural,3,India,27,Maharashtra,497,Nandurbar,81.80000000000001,60.7,81.90000000000001,56.7,81.60000000000001,64.60000000000001
3_27_497_0,2001,Total,3,India,27,Maharashtra,497,Nandurbar,82.40000000000001,56.40000000000001,82.60000000000001,49.6,82.30000000000001,63.1
3_27_497_0,2001,Urban,3,India,27,Maharashtra,497,Nandurbar,86.2,34.2,86.40000000000001,11.8,85.90000000000001,55.2
3_27_498_0,2001,Rural,3,India,27,Maharashtra,498,Dhule,84.7,57,85,50.3,84.40000000000001,63.5
3_27_498_0,2001,Total,3,India,27,Maharashtra,498,Dhule,85.10000000000001,50.8,85.40000000000001,40.1,84.80000000000001,61
3_27_498_0,2001,Urban,3,India,27,Maharashtra,498,Dhule,86,33.4,86.40000000000001,11.1,85.7,54.1
3_27_499_0,2001,Rural,3,India,27,Maharashtra,499,Jalgaon,85.30000000000001,55.7,85.80000000000001,49.1,84.90000000000001,62
3_27_499_0,2001,Total,3,India,27,Maharashtra,499,Jalgaon,85.7,49.5,86.2,38.3,85.30000000000001,60.1
3_27_499_0,2001,Urban,3,India,27,Maharashtra,499,Jalgaon,86.7,34.4,87.2,11.7,86.40000000000001,55.40000000000001
3_27_500_0,2001,Rural,3,India,27,Maharashtra,500,Buldana,84.5,58.7,84.80000000000001,54,84.2,63.3
3_27_500_0,2001,Total,3,India,27,Maharashtra,500,Buldana,84.80000000000001,53.7,85.10000000000001,45.40000000000001,84.5,61.6
3_27_500_0,2001,Urban,3,India,27,Maharashtra,500,Buldana,85.60000000000001,35.2,86,13.9,85.30000000000001,55.2
3_27_501_0,2001,Rural,3,India,27,Maharashtra,501,Akola,85.30000000000001,54.90000000000001,85.30000000000001,44.8,85.40000000000001,64.5
3_27_501_0,2001,Total,3,India,27,Maharashtra,501,Akola,85.90000000000001,47.6,85.90000000000001,32.8,85.90000000000001,61.5
3_27_501_0,2001,Urban,3,India,27,Maharashtra,501,Akola,86.90000000000001,35,87,12.3,86.90000000000001,56.3
3_27_502_0,2001,Rural,3,India,27,Maharashtra,502,Washim,84.10000000000001,57,84.40000000000001,51.8,83.90000000000001,61.8
3_27_502_0,2001,Total,3,India,27,Maharashtra,502,Washim,84.30000000000001,53,84.5,45,84.10000000000001,60.5
3_27_502_0,2001,Urban,3,India,27,Maharashtra,502,Washim,85,34.3,84.90000000000001,12.6,85.10000000000001,54.5
3_27_503_0,2001,Rural,3,India,27,Maharashtra,503,Amravati,85.60000000000001,55.8,85.60000000000001,45.5,85.7,65.5
3_27_503_0,2001,Total,3,India,27,Maharashtra,503,Amravati,86.30000000000001,48.7,86.2,34.2,86.30000000000001,62.3
3_27_503_0,2001,Urban,3,India,27,Maharashtra,503,Amravati,87.5,35.5,87.5,13.1,87.5,56.40000000000001
3_27_504_0,2001,Rural,3,India,27,Maharashtra,504,Wardha,87,56.7,87,47.8,87,65.10000000000001
3_27_504_0,2001,Total,3,India,27,Maharashtra,504,Wardha,87.40000000000001,50.90000000000001,87.5,38.6,87.40000000000001,62.40000000000001
3_27_504_0,2001,Urban,3,India,27,Maharashtra,504,Wardha,88.60000000000001,34.9,88.80000000000001,13.2,88.40000000000001,55.2
3_27_505_0,2001,Rural,3,India,27,Maharashtra,505,Nagpur,86.10000000000001,58.1,85.90000000000001,49.8,86.2,65.8
3_27_505_0,2001,Total,3,India,27,Maharashtra,505,Nagpur,87.10000000000001,43.40000000000001,87,26.2,87.10000000000001,59.5
3_27_505_0,2001,Urban,3,India,27,Maharashtra,505,Nagpur,87.60000000000001,35.4,87.60000000000001,13.2,87.60000000000001,56.1
3_27_506_0,2001,Rural,3,India,27,Maharashtra,506,Bhandara,86.10000000000001,58.3,86.30000000000001,53.40000000000001,85.90000000000001,63.1
3_27_506_0,2001,Total,3,India,27,Maharashtra,506,Bhandara,86.40000000000001,54.7,86.60000000000001,48,86.30000000000001,61.3
3_27_506_0,2001,Urban,3,India,27,Maharashtra,506,Bhandara,88.40000000000001,35.6,88.5,18.7,88.30000000000001,51.8
3_27_507_0,2001,Rural,3,India,27,Maharashtra,507,Gondiya,85.40000000000001,59.1,85.80000000000001,54.7,85.10000000000001,63.6
3_27_507_0,2001,Total,3,India,27,Maharashtra,507,Gondiya,85.7,56.3,86.10000000000001,50.3,85.40000000000001,62.40000000000001
3_27_507_0,2001,Urban,3,India,27,Maharashtra,507,Gondiya,88,36.3,88.2,18.1,87.7,54.1
3_27_508_0,2001,Rural,3,India,27,Maharashtra,508,Gadchiroli,83.90000000000001,62.40000000000001,84,58.1,83.80000000000001,66.7
3_27_508_0,2001,Total,3,India,27,Maharashtra,508,Gadchiroli,84.10000000000001,61,84.10000000000001,55.7,84,66.10000000000001
3_27_508_0,2001,Urban,3,India,27,Maharashtra,508,Gadchiroli,86.40000000000001,41.90000000000001,86.5,24.6,86.30000000000001,58.3
3_27_509_0,2001,Rural,3,India,27,Maharashtra,509,Chandrapur,86.10000000000001,60.2,86.10000000000001,55.2,86.10000000000001,65.10000000000001
3_27_509_0,2001,Total,3,India,27,Maharashtra,509,Chandrapur,86.5,52,86.60000000000001,41.6,86.40000000000001,61.8
3_27_509_0,2001,Urban,3,India,27,Maharashtra,509,Chandrapur,87.30000000000001,34.7,87.5,12.7,87.2,55
3_27_510_0,2001,Rural,3,India,27,Maharashtra,510,Yavatmal,84.5,57.8,84.60000000000001,50.90000000000001,84.5,64.3
3_27_510_0,2001,Total,3,India,27,Maharashtra,510,Yavatmal,85,53.6,85.10000000000001,43.8,84.90000000000001,62.8
3_27_510_0,2001,Urban,3,India,27,Maharashtra,510,Yavatmal,86.90000000000001,35.4,87,13.2,86.7,56.3
3_27_511_0,2001,Rural,3,India,27,Maharashtra,511,Nanded,83.10000000000001,55.6,83.30000000000001,50.2,83,60.7
3_27_511_0,2001,Total,3,India,27,Maharashtra,511,Nanded,83.40000000000001,50.1,83.5,41.2,83.30000000000001,58.5
3_27_511_0,2001,Urban,3,India,27,Maharashtra,511,Nanded,84.30000000000001,33,84.30000000000001,12.7,84.30000000000001,51.7
3_27_512_0,2001,Rural,3,India,27,Maharashtra,512,Hingoli,82.90000000000001,60.2,83.2,56.7,82.7,63.6
3_27_512_0,2001,Total,3,India,27,Maharashtra,512,Hingoli,83.10000000000001,56.1,83.30000000000001,50,82.80000000000001,62
3_27_512_0,2001,Urban,3,India,27,Maharashtra,512,Hingoli,83.90000000000001,34,84.10000000000001,13.3,83.7,53.5
3_27_513_0,2001,Rural,3,India,27,Maharashtra,513,Parbhani,83.10000000000001,59,83.40000000000001,55,82.7,62.90000000000001
3_27_513_0,2001,Total,3,India,27,Maharashtra,513,Parbhani,83.5,50.6,83.80000000000001,41.6,83.2,59.2
3_27_513_0,2001,Urban,3,India,27,Maharashtra,513,Parbhani,84.30000000000001,32.7,84.60000000000001,12.5,84.10000000000001,51.7
3_27_514_0,2001,Rural,3,India,27,Maharashtra,514,Jalna,83.7,57.40000000000001,84.2,53.2,83.2,61.5
3_27_514_0,2001,Total,3,India,27,Maharashtra,514,Jalna,83.80000000000001,53,84.2,45.5,83.40000000000001,60.2
3_27_514_0,2001,Urban,3,India,27,Maharashtra,514,Jalna,84.2,34.6,84.40000000000001,12.7,84,55
3_27_515_0,2001,Rural,3,India,27,Maharashtra,515,Aurangabad,83.5,57.1,83.90000000000001,51.8,83.10000000000001,62.1
3_27_515_0,2001,Total,3,India,27,Maharashtra,515,Aurangabad,83.80000000000001,48.5,84.2,37,83.60000000000001,59.1
3_27_515_0,2001,Urban,3,India,27,Maharashtra,515,Aurangabad,84.5,34.2,84.7,12.1,84.30000000000001,54.3
3_27_516_0,2001,Rural,3,India,27,Maharashtra,516,Nashik,83.5,61.2,83.60000000000001,57,83.30000000000001,65.2
3_27_516_0,2001,Total,3,India,27,Maharashtra,516,Nashik,84.2,52,84.30000000000001,40.40000000000001,84.10000000000001,62.8
3_27_516_0,2001,Urban,3,India,27,Maharashtra,516,Nashik,85.30000000000001,37.8,85.30000000000001,14.1,85.40000000000001,59.1
3_27_517_0,2001,Rural,3,India,27,Maharashtra,517,Thane,83.30000000000001,57.7,83.10000000000001,48.1,83.5,66.7
3_27_517_0,2001,Total,3,India,27,Maharashtra,517,Thane,85.90000000000001,45.5,85.30000000000001,23,86.5,64.60000000000001
3_27_517_0,2001,Urban,3,India,27,Maharashtra,517,Thane,86.90000000000001,41.1,86.2,13.2,87.5,63.8
3_27_518_0,2001,Rural,3,India,27,Maharashtra,518,Mumbai Suburban,,,,,,
3_27_518_0,2001,Total,3,India,27,Maharashtra,518,Mumbai Suburban,88.10000000000001,41.40000000000001,87.40000000000001,14.7,88.80000000000001,63
3_27_518_0,2001,Urban,3,India,27,Maharashtra,518,Mumbai Suburban,88.10000000000001,41.40000000000001,87.40000000000001,14.7,88.80000000000001,63
3_27_519_0,2001,Rural,3,India,27,Maharashtra,519,Mumbai,,,,,,
3_27_519_0,2001,Total,3,India,27,Maharashtra,519,Mumbai,89.80000000000001,43.7,88.80000000000001,15.4,90.60000000000001,65.3
3_27_519_0,2001,Urban,3,India,27,Maharashtra,519,Mumbai,89.80000000000001,43.7,88.80000000000001,15.4,90.60000000000001,65.3
3_27_520_0,2001,Rural,3,India,27,Maharashtra,520,Raigarh,85.5,51.1,85.90000000000001,40.8,85,61.6
3_27_520_0,2001,Total,3,India,27,Maharashtra,520,Raigarh,85.7,48.3,86,34.7,85.5,61.7
3_27_520_0,2001,Urban,3,India,27,Maharashtra,520,Raigarh,86.60000000000001,39.40000000000001,86.40000000000001,14.2,86.80000000000001,61.7
3_27_521_0,2001,Rural,3,India,27,Maharashtra,521,Pune,85.5,58.5,85.80000000000001,51.5,85.10000000000001,65.2
3_27_521_0,2001,Total,3,India,27,Maharashtra,521,Pune,86.60000000000001,47.2,86.7,31.2,86.5,61.8
3_27_521_0,2001,Urban,3,India,27,Maharashtra,521,Pune,87.40000000000001,39.2,87.40000000000001,16.5,87.40000000000001,59.6
3_27_522_0,2001,Rural,3,India,27,Maharashtra,522,Ahmadnagar,85,57.6,85.5,52.1,84.60000000000001,62.90000000000001
3_27_522_0,2001,Total,3,India,27,Maharashtra,522,Ahmadnagar,85.40000000000001,53.8,85.90000000000001,45.3,85,61.90000000000001
3_27_522_0,2001,Urban,3,India,27,Maharashtra,522,Ahmadnagar,86.90000000000001,38.90000000000001,87.2,18,86.60000000000001,58
3_27_523_0,2001,Rural,3,India,27,Maharashtra,523,Bid,84.30000000000001,57,84.7,53.8,83.90000000000001,59.90000000000001
3_27_523_0,2001,Total,3,India,27,Maharashtra,523,Bid,84.5,52.40000000000001,84.90000000000001,46.2,84.10000000000001,58.3
3_27_523_0,2001,Urban,3,India,27,Maharashtra,523,Bid,85.30000000000001,31.9,85.5,11.3,85.10000000000001,51.1
3_27_524_0,2001,Rural,3,India,27,Maharashtra,524,Latur,84.10000000000001,53,84.30000000000001,45.3,84,60.2
3_27_524_0,2001,Total,3,India,27,Maharashtra,524,Latur,84.30000000000001,47.90000000000001,84.40000000000001,37.1,84.2,58.1
3_27_524_0,2001,Urban,3,India,27,Maharashtra,524,Latur,84.80000000000001,31.7,84.80000000000001,10.3,84.7,51.3
3_27_525_0,2001,Rural,3,India,27,Maharashtra,525,Osmanabad,84.90000000000001,55.1,85.30000000000001,48.40000000000001,84.60000000000001,61.40000000000001
3_27_525_0,2001,Total,3,India,27,Maharashtra,525,Osmanabad,85,51.7,85.30000000000001,43,84.7,59.90000000000001
3_27_525_0,2001,Urban,3,India,27,Maharashtra,525,Osmanabad,85.2,33.6,85.5,14.1,85,51.7
3_27_526_0,2001,Rural,3,India,27,Maharashtra,526,Solapur,84.60000000000001,59.8,85,53.5,84.30000000000001,65.60000000000001
3_27_526_0,2001,Total,3,India,27,Maharashtra,526,Solapur,85.2,53.1,85.5,43.2,84.90000000000001,62.5
3_27_526_0,2001,Urban,3,India,27,Maharashtra,526,Solapur,86.40000000000001,39.2,86.7,21.9,86.10000000000001,55.90000000000001
3_27_527_0,2001,Rural,3,India,27,Maharashtra,527,Satara,86.7,56.2,87.5,49.1,85.80000000000001,63.5
3_27_527_0,2001,Total,3,India,27,Maharashtra,527,Satara,86.90000000000001,53.40000000000001,87.7,44.6,86.10000000000001,62.40000000000001
3_27_527_0,2001,Urban,3,India,27,Maharashtra,527,Satara,88.2,36.6,88.7,16.3,87.7,55.7
3_27_528_0,2001,Rural,3,India,27,Maharashtra,528,Ratnagiri,85.80000000000001,54.1,87.10000000000001,48.7,84.30000000000001,60.6
3_27_528_0,2001,Total,3,India,27,Maharashtra,528,Ratnagiri,86.10000000000001,52.3,87.2,45.3,84.7,60.40000000000001
3_27_528_0,2001,Urban,3,India,27,Maharashtra,528,Ratnagiri,87.90000000000001,38.5,88.10000000000001,16.4,87.7,59.5
3_27_529_0,2001,Rural,3,India,27,Maharashtra,529,Sindhudurg,87.7,54.5,88.60000000000001,46.8,86.80000000000001,63
3_27_529_0,2001,Total,3,India,27,Maharashtra,529,Sindhudurg,87.90000000000001,53.1,88.60000000000001,44.2,87,62.8
3_27_529_0,2001,Urban,3,India,27,Maharashtra,529,Sindhudurg,88.90000000000001,39.8,89.2,18.5,88.60000000000001,60.6
3_27_530_0,2001,Rural,3,India,27,Maharashtra,530,Kolhapur,86.80000000000001,60.7,87.7,53.5,86,67.8
3_27_530_0,2001,Total,3,India,27,Maharashtra,530,Kolhapur,87.2,53.8,88,41.7,86.5,65.5
3_27_530_0,2001,Urban,3,India,27,Maharashtra,530,Kolhapur,88.2,37.7,88.80000000000001,13.5,87.60000000000001,60.2
3_27_531_0,2001,Rural,3,India,27,Maharashtra,531,Sangli,86.5,59.5,87.30000000000001,51.5,85.7,67.3
3_27_531_0,2001,Total,3,India,27,Maharashtra,531,Sangli,86.80000000000001,54.40000000000001,87.60000000000001,43.2,86,65.2
3_27_531_0,2001,Urban,3,India,27,Maharashtra,531,Sangli,87.7,38.8,88.30000000000001,17.7,87.10000000000001,58.90000000000001
3_28_532_0,2001,Rural,3,India,28,Andhra Pradesh,532,Adilabad,84.2,60.5,84.40000000000001,55.1,83.90000000000001,65.90000000000001
3_28_532_0,2001,Total,3,India,28,Andhra Pradesh,532,Adilabad,84.90000000000001,53.2,85.10000000000001,44,84.7,62.40000000000001
3_28_532_0,2001,Urban,3,India,28,Andhra Pradesh,532,Adilabad,86.80000000000001,33.6,87,13.5,86.60000000000001,53.2
3_28_533_0,2001,Rural,3,India,28,Andhra Pradesh,533,Nizamabad,85.5,61.90000000000001,86,58.2,85,65.8
3_28_533_0,2001,Total,3,India,28,Andhra Pradesh,533,Nizamabad,85.60000000000001,57.7,86,51.8,85.2,63.8
3_28_533_0,2001,Urban,3,India,28,Andhra Pradesh,533,Nizamabad,86.2,39,86.30000000000001,22.3,86,55.40000000000001
3_28_534_0,2001,Rural,3,India,28,Andhra Pradesh,534,Karimnagar,86.40000000000001,61.3,86.7,57.1,86.10000000000001,65.60000000000001
3_28_534_0,2001,Total,3,India,28,Andhra Pradesh,534,Karimnagar,86.7,56.6,86.90000000000001,49.8,86.40000000000001,63.40000000000001
3_28_534_0,2001,Urban,3,India,28,Andhra Pradesh,534,Karimnagar,87.80000000000001,37.3,87.90000000000001,19.5,87.7,54.5
3_28_535_0,2001,Rural,3,India,28,Andhra Pradesh,535,Medak,84.7,60.5,84.80000000000001,54.3,84.60000000000001,66.60000000000001
3_28_535_0,2001,Total,3,India,28,Andhra Pradesh,535,Medak,84.90000000000001,57.1,85,48.7,84.80000000000001,65.2
3_28_535_0,2001,Urban,3,India,28,Andhra Pradesh,535,Medak,86.10000000000001,36.9,86,15.1,86.10000000000001,57.6
3_28_536_0,2001,Rural,3,India,28,Andhra Pradesh,536,Hyderabad,,,,,,
3_28_536_0,2001,Total,3,India,28,Andhra Pradesh,536,Hyderabad,87.30000000000001,33.5,87.2,11.4,87.40000000000001,54.1
3_28_536_0,2001,Urban,3,India,28,Andhra Pradesh,536,Hyderabad,87.30000000000001,33.5,87.2,11.4,87.40000000000001,54.1
3_28_537_0,2001,Rural,3,India,28,Andhra Pradesh,537,Rangareddy,84.80000000000001,57.90000000000001,84.7,49.7,84.80000000000001,65.8
3_28_537_0,2001,Total,3,India,28,Andhra Pradesh,537,Rangareddy,86,46.8,85.90000000000001,30.6,86.10000000000001,62
3_28_537_0,2001,Urban,3,India,28,Andhra Pradesh,537,Rangareddy,87.10000000000001,37.6,86.90000000000001,14.6,87.2,58.90000000000001
3_28_538_0,2001,Rural,3,India,28,Andhra Pradesh,538,Mahbubnagar,84.2,64.40000000000001,84.30000000000001,60.5,84,68.2
3_28_538_0,2001,Total,3,India,28,Andhra Pradesh,538,Mahbubnagar,84.40000000000001,61.5,84.60000000000001,56.1,84.30000000000001,66.7
3_28_538_0,2001,Urban,3,India,28,Andhra Pradesh,538,Mahbubnagar,86.7,37.5,86.7,19.5,86.7,54.8
3_28_539_0,2001,Rural,3,India,28,Andhra Pradesh,539,Nalgonda,85.7,60.40000000000001,85.90000000000001,55.2,85.60000000000001,65.5
3_28_539_0,2001,Total,3,India,28,Andhra Pradesh,539,Nalgonda,86,57.1,86.10000000000001,50,85.90000000000001,64
3_28_539_0,2001,Urban,3,India,28,Andhra Pradesh,539,Nalgonda,87.5,36.1,87.40000000000001,16.5,87.5,54.6
3_28_540_0,2001,Rural,3,India,28,Andhra Pradesh,540,Warangal,85.60000000000001,60.90000000000001,85.7,56.3,85.40000000000001,65.40000000000001
3_28_540_0,2001,Total,3,India,28,Andhra Pradesh,540,Warangal,86.10000000000001,56.1,86.2,48.7,85.90000000000001,63.3
3_28_540_0,2001,Urban,3,India,28,Andhra Pradesh,540,Warangal,88.10000000000001,36.4,88.2,17.8,88.10000000000001,54.40000000000001
3_28_541_0,2001,Rural,3,India,28,Andhra Pradesh,541,Khammam,86,61,86,54,86,67.90000000000001
3_28_541_0,2001,Total,3,India,28,Andhra Pradesh,541,Khammam,86.40000000000001,55.8,86.5,45.8,86.40000000000001,65.60000000000001
3_28_541_0,2001,Urban,3,India,28,Andhra Pradesh,541,Khammam,88.30000000000001,35.3,88.40000000000001,13.5,88.10000000000001,56.7
3_28_542_0,2001,Rural,3,India,28,Andhra Pradesh,542,Srikakulam,86.60000000000001,56.6,86.90000000000001,47.2,86.2,66.10000000000001
3_28_542_0,2001,Total,3,India,28,Andhra Pradesh,542,Srikakulam,86.80000000000001,54.6,87.10000000000001,44.1,86.40000000000001,65.3
3_28_542_0,2001,Urban,3,India,28,Andhra Pradesh,542,Srikakulam,88.30000000000001,38.7,88.60000000000001,19.2,88,58.6
3_28_543_0,2001,Rural,3,India,28,Andhra Pradesh,543,Vizianagaram,86.40000000000001,64.90000000000001,86.60000000000001,58.90000000000001,86.30000000000001,71
3_28_543_0,2001,Total,3,India,28,Andhra Pradesh,543,Vizianagaram,86.80000000000001,60.1,87,51.3,86.60000000000001,69.10000000000001
3_28_543_0,2001,Urban,3,India,28,Andhra Pradesh,543,Vizianagaram,88.60000000000001,39.3,89,18.5,88.30000000000001,60.5
3_28_544_0,2001,Rural,3,India,28,Andhra Pradesh,544,Visakhapatnam,86.2,57.3,86.30000000000001,46.5,86.2,68
3_28_544_0,2001,Total,3,India,28,Andhra Pradesh,544,Visakhapatnam,87.10000000000001,48,87.2,32.2,87.10000000000001,63.6
3_28_544_0,2001,Urban,3,India,28,Andhra Pradesh,544,Visakhapatnam,88.5,34.4,88.5,10.6,88.40000000000001,57.3
3_28_545_0,2001,Rural,3,India,28,Andhra Pradesh,545,East Godavari,87.2,48.1,87.2,27.3,87.10000000000001,68.8
3_28_545_0,2001,Total,3,India,28,Andhra Pradesh,545,East Godavari,87.5,45.2,87.60000000000001,23.5,87.40000000000001,66.8
3_28_545_0,2001,Urban,3,India,28,Andhra Pradesh,545,East Godavari,88.5,36,88.7,11.6,88.40000000000001,60.7
3_28_546_0,2001,Rural,3,India,28,Andhra Pradesh,546,West Godavari,87.7,53.1,87.80000000000001,36.2,87.60000000000001,69.90000000000001
3_28_546_0,2001,Total,3,India,28,Andhra Pradesh,546,West Godavari,87.90000000000001,50.2,88.10000000000001,32,87.80000000000001,68.3
3_28_546_0,2001,Urban,3,India,28,Andhra Pradesh,546,West Godavari,88.80000000000001,38.40000000000001,89,15.4,88.60000000000001,61.90000000000001
3_28_547_0,2001,Rural,3,India,28,Andhra Pradesh,547,Krishna,87.90000000000001,56,88,43,87.90000000000001,68.60000000000001
3_28_547_0,2001,Total,3,India,28,Andhra Pradesh,547,Krishna,88.10000000000001,49.90000000000001,88.2,33.4,88,66.10000000000001
3_28_547_0,2001,Urban,3,India,28,Andhra Pradesh,547,Krishna,88.40000000000001,37.2,88.5,13.3,88.30000000000001,60.7
3_28_548_0,2001,Rural,3,India,28,Andhra Pradesh,548,Guntur,87.7,62,87.80000000000001,54.40000000000001,87.5,69.40000000000001
3_28_548_0,2001,Total,3,India,28,Andhra Pradesh,548,Guntur,87.90000000000001,55.8,88.10000000000001,44.1,87.80000000000001,67.3
3_28_548_0,2001,Urban,3,India,28,Andhra Pradesh,548,Guntur,88.60000000000001,40.6,88.7,19,88.40000000000001,62.1
3_28_549_0,2001,Rural,3,India,28,Andhra Pradesh,549,Prakasam,87,60.6,87.10000000000001,53.90000000000001,86.90000000000001,67.10000000000001
3_28_549_0,2001,Total,3,India,28,Andhra Pradesh,549,Prakasam,87.30000000000001,57.6,87.40000000000001,48.8,87.2,66.10000000000001
3_28_549_0,2001,Urban,3,India,28,Andhra Pradesh,549,Prakasam,88.7,41.1,88.90000000000001,21.2,88.60000000000001,60.7
3_28_550_0,2001,Rural,3,India,28,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,87.40000000000001,56,87.60000000000001,43.6,87.2,68.2
3_28_550_0,2001,Total,3,India,28,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,87.7,51.8,87.90000000000001,36.7,87.5,66.60000000000001
3_28_550_0,2001,Urban,3,India,28,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,88.7,37.5,88.80000000000001,13.4,88.5,61.40000000000001
3_28_551_0,2001,Rural,3,India,28,Andhra Pradesh,551,Y.S.R.,86.80000000000001,55.40000000000001,87,43.8,86.7,66.7
3_28_551_0,2001,Total,3,India,28,Andhra Pradesh,551,Y.S.R.,86.90000000000001,51.6,87.10000000000001,37.6,86.80000000000001,65.2
3_28_551_0,2001,Urban,3,India,28,Andhra Pradesh,551,Y.S.R.,87.2,38.5,87.30000000000001,16.4,87,60.1
3_28_552_0,2001,Rural,3,India,28,Andhra Pradesh,552,Kurnool,84.30000000000001,63.8,84.40000000000001,58.7,84.2,68.7
3_28_552_0,2001,Total,3,India,28,Andhra Pradesh,552,Kurnool,84.80000000000001,58.3,84.80000000000001,49.90000000000001,84.7,66.40000000000001
3_28_552_0,2001,Urban,3,India,28,Andhra Pradesh,552,Kurnool,86.30000000000001,40.7,86.40000000000001,21.7,86.30000000000001,59.1
3_28_553_0,2001,Rural,3,India,28,Andhra Pradesh,553,Anantapur,86.7,60.2,86.7,51.3,86.60000000000001,68.90000000000001
3_28_553_0,2001,Total,3,India,28,Andhra Pradesh,553,Anantapur,86.90000000000001,55,87,43,86.80000000000001,66.7
3_28_553_0,2001,Urban,3,India,28,Andhra Pradesh,553,Anantapur,87.80000000000001,38.3,87.90000000000001,16.3,87.7,59.7
3_28_554_0,2001,Rural,3,India,28,Andhra Pradesh,554,Chittoor,86.80000000000001,58.5,86.90000000000001,47.8,86.60000000000001,69.10000000000001
3_28_554_0,2001,Total,3,India,28,Andhra Pradesh,554,Chittoor,87,53.8,87.2,40.5,86.90000000000001,66.8
3_28_554_0,2001,Urban,3,India,28,Andhra Pradesh,554,Chittoor,88.10000000000001,36.9,88.2,14.4,87.90000000000001,58.90000000000001
3_29_555_0,2001,Rural,3,India,29,Karnataka,555,Belgaum,84.60000000000001,56.8,85,45.7,84.30000000000001,67.60000000000001
3_29_555_0,2001,Total,3,India,29,Karnataka,555,Belgaum,85.2,52.3,85.5,38.3,84.90000000000001,65.8
3_29_555_0,2001,Urban,3,India,29,Karnataka,555,Belgaum,87,38.5,87.30000000000001,15.3,86.80000000000001,60.6
3_29_556_0,2001,Rural,3,India,29,Karnataka,556,Bagalkot,83.2,57.1,83.60000000000001,48,82.90000000000001,66.10000000000001
3_29_556_0,2001,Total,3,India,29,Karnataka,556,Bagalkot,84,51.90000000000001,84.30000000000001,39.40000000000001,83.60000000000001,64.2
3_29_556_0,2001,Urban,3,India,29,Karnataka,556,Bagalkot,85.80000000000001,39.6,86.10000000000001,19,85.40000000000001,59.7
3_29_557_0,2001,Rural,3,India,29,Karnataka,557,Bijapur,83.80000000000001,50.90000000000001,83.90000000000001,39.7,83.60000000000001,61.6
3_29_557_0,2001,Total,3,India,29,Karnataka,557,Bijapur,84.10000000000001,47.2,84.30000000000001,33.7,83.90000000000001,60.1
3_29_557_0,2001,Urban,3,India,29,Karnataka,557,Bijapur,85.5,34.3,85.7,12.8,85.2,54.90000000000001
3_29_558_0,2001,Rural,3,India,29,Karnataka,558,Bidar,83.90000000000001,47.90000000000001,84,36.9,83.80000000000001,58.5
3_29_558_0,2001,Total,3,India,29,Karnataka,558,Bidar,83.90000000000001,44.2,84,31.2,83.90000000000001,56.6
3_29_558_0,2001,Urban,3,India,29,Karnataka,558,Bidar,84,31.8,84,11.4,84,50.6
3_29_559_0,2001,Rural,3,India,29,Karnataka,559,Raichur,82.30000000000001,58.3,82.5,50.40000000000001,82,66.3
3_29_559_0,2001,Total,3,India,29,Karnataka,559,Raichur,83,52.8,83.2,41.7,82.90000000000001,63.8
3_29_559_0,2001,Urban,3,India,29,Karnataka,559,Raichur,85.40000000000001,37.1,85.5,16.5,85.30000000000001,56.90000000000001
3_29_560_0,2001,Rural,3,India,29,Karnataka,560,Koppal,82.2,59.6,82.5,52.90000000000001,81.90000000000001,66.2
3_29_560_0,2001,Total,3,India,29,Karnataka,560,Koppal,82.60000000000001,56.1,82.90000000000001,47,82.30000000000001,65.2
3_29_560_0,2001,Urban,3,India,29,Karnataka,560,Koppal,84.80000000000001,39.1,84.90000000000001,17.6,84.7,60.1
3_29_561_0,2001,Rural,3,India,29,Karnataka,561,Gadag,85.40000000000001,61.1,85.60000000000001,54,85.30000000000001,67.90000000000001
3_29_561_0,2001,Total,3,India,29,Karnataka,561,Gadag,85.80000000000001,54.90000000000001,85.90000000000001,43.90000000000001,85.7,65.60000000000001
3_29_561_0,2001,Urban,3,India,29,Karnataka,561,Gadag,86.5,43.7,86.60000000000001,25.4,86.40000000000001,61.40000000000001
