id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,ntl_pc,ntl_a
3_24_488_0,2001,Urban,3,India,24,Gujarat,488,Bharuch,16.7,39.8
3_24_489_0,2001,Rural,3,India,24,Gujarat,489,The Dangs,7.9,.77
3_24_489_0,2001,Total,3,India,24,Gujarat,489,The Dangs,7.9,.77
3_24_489_0,2001,Urban,3,India,24,Gujarat,489,The Dangs,,
3_24_490_0,2001,Rural,3,India,24,Gujarat,490,Navsari,15.6,8
3_24_490_0,2001,Total,3,India,24,Gujarat,490,Navsari,14.3,8.4
3_24_490_0,2001,Urban,3,India,24,Gujarat,490,Navsari,6.800000000000001,25
3_24_491_0,2001,Rural,3,India,24,Gujarat,491,Valsad,19.9,6.7
3_24_491_0,2001,Total,3,India,24,Gujarat,491,Valsad,18.9,7.4
3_24_491_0,2001,Urban,3,India,24,Gujarat,491,Valsad,14.3,27.9
3_24_492_0,2001,Rural,3,India,24,Gujarat,492,Surat,38.5,13.9
3_24_492_0,2001,Total,3,India,24,Gujarat,492,Surat,30,22.1
3_24_492_0,2001,Urban,3,India,24,Gujarat,492,Surat,23.1,106
3_24_493_0,2001,Rural,3,India,24,Gujarat,493,Tapi,16.3,4.800000000000001
3_24_493_0,2001,Total,3,India,24,Gujarat,493,Tapi,16,4.9
3_24_493_0,2001,Urban,3,India,24,Gujarat,493,Tapi,9,14.9
3_25_494_0,2001,Rural,3,India,25,Daman & Diu,494,Diu,71.60000000000001,15.7
3_25_494_0,2001,Total,3,India,25,Daman & Diu,494,Diu,15.6,17.4
3_25_494_0,2001,Urban,3,India,25,Daman & Diu,494,Diu,4.5,26.6
3_25_495_0,2001,Rural,3,India,25,Daman & Diu,495,Daman,69.2,39
3_25_495_0,2001,Total,3,India,25,Daman & Diu,495,Daman,56.6,38.7
3_25_495_0,2001,Urban,3,India,25,Daman & Diu,495,Daman,24,36.9
3_26_496_0,2001,Rural,3,India,26,Dadra & Nagar Haveli,496,Dadra & Nagar Haveli,18.4,8
3_26_496_0,2001,Total,3,India,26,Dadra & Nagar Haveli,496,Dadra & Nagar Haveli,19.8,8.700000000000001
3_26_496_0,2001,Urban,3,India,26,Dadra & Nagar Haveli,496,Dadra & Nagar Haveli,53.2,25.8
3_27_497_0,2001,Rural,3,India,27,Maharashtra,497,Nandurbar,21.9,4.2
3_27_497_0,2001,Total,3,India,27,Maharashtra,497,Nandurbar,22,4.4
3_27_497_0,2001,Urban,3,India,27,Maharashtra,497,Nandurbar,26.1,19.1
3_27_498_0,2001,Rural,3,India,27,Maharashtra,498,Dhule,26.8,5.300000000000001
3_27_498_0,2001,Total,3,India,27,Maharashtra,498,Dhule,24,5.600000000000001
3_27_498_0,2001,Urban,3,India,27,Maharashtra,498,Dhule,10,33.3
3_27_499_0,2001,Rural,3,India,27,Maharashtra,499,Jalgaon,26.2,6.800000000000001
3_27_499_0,2001,Total,3,India,27,Maharashtra,499,Jalgaon,22.9,7.4
3_27_499_0,2001,Urban,3,India,27,Maharashtra,499,Jalgaon,11.3,27.5
3_27_500_0,2001,Rural,3,India,27,Maharashtra,500,Buldana,28,5.800000000000001
3_27_500_0,2001,Total,3,India,27,Maharashtra,500,Buldana,25.7,6
3_27_500_0,2001,Urban,3,India,27,Maharashtra,500,Buldana,11,13.3
3_27_501_0,2001,Rural,3,India,27,Maharashtra,501,Akola,29.8,7.100000000000001
3_27_501_0,2001,Total,3,India,27,Maharashtra,501,Akola,25.6,7.600000000000001
3_27_501_0,2001,Urban,3,India,27,Maharashtra,501,Akola,10.6,27.4
3_27_502_0,2001,Rural,3,India,27,Maharashtra,502,Washim,28.9,5.600000000000001
3_27_502_0,2001,Total,3,India,27,Maharashtra,502,Washim,26.4,5.800000000000001
3_27_502_0,2001,Urban,3,India,27,Maharashtra,502,Washim,9.700000000000001,12.1
3_27_503_0,2001,Rural,3,India,27,Maharashtra,503,Amravati,35.3,4.9
3_27_503_0,2001,Total,3,India,27,Maharashtra,503,Amravati,28.8,5.600000000000001
3_27_503_0,2001,Urban,3,India,27,Maharashtra,503,Amravati,14.3,43.90000000000001
3_27_504_0,2001,Rural,3,India,27,Maharashtra,504,Wardha,25.4,4.600000000000001
3_27_504_0,2001,Total,3,India,27,Maharashtra,504,Wardha,24.5,4.9
3_27_504_0,2001,Urban,3,India,27,Maharashtra,504,Wardha,15.7,26.9
3_27_505_0,2001,Rural,3,India,27,Maharashtra,505,Nagpur,30.8,6
3_27_505_0,2001,Total,3,India,27,Maharashtra,505,Nagpur,23.1,9.300000000000001
3_27_505_0,2001,Urban,3,India,27,Maharashtra,505,Nagpur,16.3,82.7
3_27_506_0,2001,Rural,3,India,27,Maharashtra,506,Bhandara,17.8,5
3_27_506_0,2001,Total,3,India,27,Maharashtra,506,Bhandara,17.2,5.100000000000001
3_27_506_0,2001,Urban,3,India,27,Maharashtra,506,Bhandara,10.4,18.1
3_27_507_0,2001,Rural,3,India,27,Maharashtra,507,Gondiya,14.9,2.8
3_27_507_0,2001,Total,3,India,27,Maharashtra,507,Gondiya,14.7,2.9
3_27_507_0,2001,Urban,3,India,27,Maharashtra,507,Gondiya,9.4,21.2
3_27_508_0,2001,Rural,3,India,27,Maharashtra,508,Gadchiroli,9.700000000000001,.61
3_27_508_0,2001,Total,3,India,27,Maharashtra,508,Gadchiroli,9.800000000000001,.65
3_27_508_0,2001,Urban,3,India,27,Maharashtra,508,Gadchiroli,11.6,13.7
3_27_509_0,2001,Rural,3,India,27,Maharashtra,509,Chandrapur,24.2,3.7
3_27_509_0,2001,Total,3,India,27,Maharashtra,509,Chandrapur,21.2,4.2
3_27_509_0,2001,Urban,3,India,27,Maharashtra,509,Chandrapur,11.9,27.7
3_27_510_0,2001,Rural,3,India,27,Maharashtra,510,Yavatmal,23.6,4.2
3_27_510_0,2001,Total,3,India,27,Maharashtra,510,Yavatmal,23.1,4.4
3_27_510_0,2001,Urban,3,India,27,Maharashtra,510,Yavatmal,16.5,22.1
3_27_511_0,2001,Rural,3,India,27,Maharashtra,511,Nanded,21.8,5.2
3_27_511_0,2001,Total,3,India,27,Maharashtra,511,Nanded,20.3,5.7
3_27_511_0,2001,Urban,3,India,27,Maharashtra,511,Nanded,13.8,24.9
3_27_512_0,2001,Rural,3,India,27,Maharashtra,512,Hingoli,28.5,4.9
3_27_512_0,2001,Total,3,India,27,Maharashtra,512,Hingoli,26.6,5
3_27_512_0,2001,Urban,3,India,27,Maharashtra,512,Hingoli,7.800000000000001,14
3_27_513_0,2001,Rural,3,India,27,Maharashtra,513,Parbhani,36.9,5.800000000000001
3_27_513_0,2001,Total,3,India,27,Maharashtra,513,Parbhani,29.2,6.4
3_27_513_0,2001,Urban,3,India,27,Maharashtra,513,Parbhani,11.3,21.4
3_27_514_0,2001,Rural,3,India,27,Maharashtra,514,Jalna,21.8,4.9
3_27_514_0,2001,Total,3,India,27,Maharashtra,514,Jalna,20.6,5.300000000000001
3_27_514_0,2001,Urban,3,India,27,Maharashtra,514,Jalna,13.6,25.1
3_27_515_0,2001,Rural,3,India,27,Maharashtra,515,Aurangabad,38.5,7
3_27_515_0,2001,Total,3,India,27,Maharashtra,515,Aurangabad,32.7,8.5
3_27_515_0,2001,Urban,3,India,27,Maharashtra,515,Aurangabad,20.4,59.2
3_27_516_0,2001,Rural,3,India,27,Maharashtra,516,Nashik,34.8,7.300000000000001
3_27_516_0,2001,Total,3,India,27,Maharashtra,516,Nashik,29.2,8.9
3_27_516_0,2001,Urban,3,India,27,Maharashtra,516,Nashik,17.8,49
3_27_517_0,2001,Rural,3,India,27,Maharashtra,517,Thane,22.1,8.5
3_27_517_0,2001,Total,3,India,27,Maharashtra,517,Thane,17.6,14.2
3_27_517_0,2001,Urban,3,India,27,Maharashtra,517,Thane,14.2,65.40000000000001
3_27_518_0,2001,Rural,3,India,27,Maharashtra,518,Mumbai Suburban,21.8,120
3_27_518_0,2001,Total,3,India,27,Maharashtra,518,Mumbai Suburban,12,226
3_27_518_0,2001,Urban,3,India,27,Maharashtra,518,Mumbai Suburban,12,228
3_27_519_0,2001,Rural,3,India,27,Maharashtra,519,Mumbai,12.9,124
3_27_519_0,2001,Total,3,India,27,Maharashtra,519,Mumbai,7.600000000000001,295
3_27_519_0,2001,Urban,3,India,27,Maharashtra,519,Mumbai,7.5,310
3_27_520_0,2001,Rural,3,India,27,Maharashtra,520,Raigarh,38.2,9.800000000000001
3_27_520_0,2001,Total,3,India,27,Maharashtra,520,Raigarh,35,10.5
3_27_520_0,2001,Urban,3,India,27,Maharashtra,520,Raigarh,18.9,32.4
3_27_521_0,2001,Rural,3,India,27,Maharashtra,521,Pune,40.6,9.200000000000001
3_27_521_0,2001,Total,3,India,27,Maharashtra,521,Pune,29.7,12.6
3_27_521_0,2001,Urban,3,India,27,Maharashtra,521,Pune,18.4,83.90000000000001
3_27_522_0,2001,Rural,3,India,27,Maharashtra,522,Ahmadnagar,32.5,7.100000000000001
3_27_522_0,2001,Total,3,India,27,Maharashtra,522,Ahmadnagar,30.8,7.5
3_27_522_0,2001,Urban,3,India,27,Maharashtra,522,Ahmadnagar,18.9,24
3_27_523_0,2001,Rural,3,India,27,Maharashtra,523,Bid,30.8,6
3_27_523_0,2001,Total,3,India,27,Maharashtra,523,Bid,29.1,6.100000000000001
3_27_523_0,2001,Urban,3,India,27,Maharashtra,523,Bid,11.3,29.2
3_27_524_0,2001,Rural,3,India,27,Maharashtra,524,Latur,25.3,6.800000000000001
3_27_524_0,2001,Total,3,India,27,Maharashtra,524,Latur,23.5,7.300000000000001
3_27_524_0,2001,Urban,3,India,27,Maharashtra,524,Latur,13.1,31.6
3_27_525_0,2001,Rural,3,India,27,Maharashtra,525,Osmanabad,37,6.300000000000001
3_27_525_0,2001,Total,3,India,27,Maharashtra,525,Osmanabad,34.1,6.5
3_27_525_0,2001,Urban,3,India,27,Maharashtra,525,Osmanabad,16.5,12.5
3_27_526_0,2001,Rural,3,India,27,Maharashtra,526,Solapur,34.8,7.2
3_27_526_0,2001,Total,3,India,27,Maharashtra,526,Solapur,29.6,7.9
3_27_526_0,2001,Urban,3,India,27,Maharashtra,526,Solapur,14.1,31.8
3_27_527_0,2001,Rural,3,India,27,Maharashtra,527,Satara,25.9,7.2
3_27_527_0,2001,Total,3,India,27,Maharashtra,527,Satara,25.4,7.300000000000001
3_27_527_0,2001,Urban,3,India,27,Maharashtra,527,Satara,16.6,14.1
3_27_528_0,2001,Rural,3,India,27,Maharashtra,528,Ratnagiri,19.7,4.3
3_27_528_0,2001,Total,3,India,27,Maharashtra,528,Ratnagiri,19.1,4.4
3_27_528_0,2001,Urban,3,India,27,Maharashtra,528,Ratnagiri,7.300000000000001,12.1
3_27_529_0,2001,Rural,3,India,27,Maharashtra,529,Sindhudurg,22.4,4
3_27_529_0,2001,Total,3,India,27,Maharashtra,529,Sindhudurg,21.3,4
3_27_529_0,2001,Urban,3,India,27,Maharashtra,529,Sindhudurg,6.2,10.2
3_27_530_0,2001,Rural,3,India,27,Maharashtra,530,Kolhapur,21.3,6.800000000000001
3_27_530_0,2001,Total,3,India,27,Maharashtra,530,Kolhapur,18.3,7.600000000000001
3_27_530_0,2001,Urban,3,India,27,Maharashtra,530,Kolhapur,9.1,29.1
3_27_531_0,2001,Rural,3,India,27,Maharashtra,531,Sangli,30.9,7.300000000000001
3_27_531_0,2001,Total,3,India,27,Maharashtra,531,Sangli,26.5,7.9
3_27_531_0,2001,Urban,3,India,27,Maharashtra,531,Sangli,12.2,24.7
3_28_532_0,2001,Rural,3,India,28,Andhra Pradesh,532,Adilabad,31.4,3.5
3_28_532_0,2001,Total,3,India,28,Andhra Pradesh,532,Adilabad,27.1,3.8
3_28_532_0,2001,Urban,3,India,28,Andhra Pradesh,532,Adilabad,12.4,18.1
3_28_533_0,2001,Rural,3,India,28,Andhra Pradesh,533,Nizamabad,31.9,8.300000000000001
3_28_533_0,2001,Total,3,India,28,Andhra Pradesh,533,Nizamabad,29.3,8.700000000000001
3_28_533_0,2001,Urban,3,India,28,Andhra Pradesh,533,Nizamabad,10.9,51
3_28_534_0,2001,Rural,3,India,28,Andhra Pradesh,534,Karimnagar,25.4,7.100000000000001
3_28_534_0,2001,Total,3,India,28,Andhra Pradesh,534,Karimnagar,24.2,7.800000000000001
3_28_534_0,2001,Urban,3,India,28,Andhra Pradesh,534,Karimnagar,17.6,36.9
3_28_535_0,2001,Rural,3,India,28,Andhra Pradesh,535,Medak,27.8,7.4
3_28_535_0,2001,Total,3,India,28,Andhra Pradesh,535,Medak,27.3,7.800000000000001
3_28_535_0,2001,Urban,3,India,28,Andhra Pradesh,535,Medak,22.6,31.9
3_28_536_0,2001,Rural,3,India,28,Andhra Pradesh,536,Hyderabad,,
3_28_536_0,2001,Total,3,India,28,Andhra Pradesh,536,Hyderabad,19.5,378
3_28_536_0,2001,Urban,3,India,28,Andhra Pradesh,536,Hyderabad,19.5,378
3_28_537_0,2001,Rural,3,India,28,Andhra Pradesh,537,Rangareddy,46.7,9.600000000000001
3_28_537_0,2001,Total,3,India,28,Andhra Pradesh,537,Rangareddy,35.1,16.2
3_28_537_0,2001,Urban,3,India,28,Andhra Pradesh,537,Rangareddy,26.9,93.5
3_28_538_0,2001,Rural,3,India,28,Andhra Pradesh,538,Mahbubnagar,29.4,5.5
3_28_538_0,2001,Total,3,India,28,Andhra Pradesh,538,Mahbubnagar,28,5.7
3_28_538_0,2001,Urban,3,India,28,Andhra Pradesh,538,Mahbubnagar,12.3,26.9
3_28_539_0,2001,Rural,3,India,28,Andhra Pradesh,539,Nalgonda,27.2,6.300000000000001
3_28_539_0,2001,Total,3,India,28,Andhra Pradesh,539,Nalgonda,25.7,6.5
3_28_539_0,2001,Urban,3,India,28,Andhra Pradesh,539,Nalgonda,13.2,19.5
3_28_540_0,2001,Rural,3,India,28,Andhra Pradesh,540,Warangal,20.4,5.2
3_28_540_0,2001,Total,3,India,28,Andhra Pradesh,540,Warangal,19.9,5.4
3_28_540_0,2001,Urban,3,India,28,Andhra Pradesh,540,Warangal,13.3,38.2
3_28_541_0,2001,Rural,3,India,28,Andhra Pradesh,541,Khammam,18.8,2.5
3_28_541_0,2001,Total,3,India,28,Andhra Pradesh,541,Khammam,17.7,2.9
3_28_541_0,2001,Urban,3,India,28,Andhra Pradesh,541,Khammam,13.3,17.5
3_28_542_0,2001,Rural,3,India,28,Andhra Pradesh,542,Srikakulam,11.2,5
3_28_542_0,2001,Total,3,India,28,Andhra Pradesh,542,Srikakulam,10.8,5.2
3_28_542_0,2001,Urban,3,India,28,Andhra Pradesh,542,Srikakulam,7.100000000000001,12.5
3_28_543_0,2001,Rural,3,India,28,Andhra Pradesh,543,Vizianagaram,13,4.5
3_28_543_0,2001,Total,3,India,28,Andhra Pradesh,543,Vizianagaram,12,4.800000000000001
3_28_543_0,2001,Urban,3,India,28,Andhra Pradesh,543,Vizianagaram,6.5,13.8
3_28_544_0,2001,Rural,3,India,28,Andhra Pradesh,544,Visakhapatnam,13.8,2.8
3_28_544_0,2001,Total,3,India,28,Andhra Pradesh,544,Visakhapatnam,12,4.2
3_28_544_0,2001,Urban,3,India,28,Andhra Pradesh,544,Visakhapatnam,9.5,62.7
3_28_545_0,2001,Rural,3,India,28,Andhra Pradesh,545,East Godavari,11.5,4.9
3_28_545_0,2001,Total,3,India,28,Andhra Pradesh,545,East Godavari,10.8,5.600000000000001
3_28_545_0,2001,Urban,3,India,28,Andhra Pradesh,545,East Godavari,7.9,30.8
3_28_546_0,2001,Rural,3,India,28,Andhra Pradesh,546,West Godavari,12.8,5.800000000000001
3_28_546_0,2001,Total,3,India,28,Andhra Pradesh,546,West Godavari,11.8,6.300000000000001
3_28_546_0,2001,Urban,3,India,28,Andhra Pradesh,546,West Godavari,6.7,24.9
3_28_547_0,2001,Rural,3,India,28,Andhra Pradesh,547,Krishna,17.8,7.100000000000001
3_28_547_0,2001,Total,3,India,28,Andhra Pradesh,547,Krishna,14.8,7.9
3_28_547_0,2001,Urban,3,India,28,Andhra Pradesh,547,Krishna,6.600000000000001,36.7
3_28_548_0,2001,Rural,3,India,28,Andhra Pradesh,548,Guntur,19.3,6.300000000000001
3_28_548_0,2001,Total,3,India,28,Andhra Pradesh,548,Guntur,16,6.800000000000001
3_28_548_0,2001,Urban,3,India,28,Andhra Pradesh,548,Guntur,5.800000000000001,24.1
3_28_549_0,2001,Rural,3,India,28,Andhra Pradesh,549,Prakasam,21.6,3.8
3_28_549_0,2001,Total,3,India,28,Andhra Pradesh,549,Prakasam,19.8,3.9
3_28_549_0,2001,Urban,3,India,28,Andhra Pradesh,549,Prakasam,7.300000000000001,14.1
3_28_550_0,2001,Rural,3,India,28,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,29.6,5.5
3_28_550_0,2001,Total,3,India,28,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,26,5.9
3_28_550_0,2001,Urban,3,India,28,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,9.700000000000001,26.5
3_28_551_0,2001,Rural,3,India,28,Andhra Pradesh,551,Y.S.R.,28.4,3.8
3_28_551_0,2001,Total,3,India,28,Andhra Pradesh,551,Y.S.R.,23.4,4.100000000000001
3_28_551_0,2001,Urban,3,India,28,Andhra Pradesh,551,Y.S.R.,8.5,24.9
3_28_552_0,2001,Rural,3,India,28,Andhra Pradesh,552,Kurnool,28.9,5.100000000000001
3_28_552_0,2001,Total,3,India,28,Andhra Pradesh,552,Kurnool,25.4,5.300000000000001
3_28_552_0,2001,Urban,3,India,28,Andhra Pradesh,552,Kurnool,7.9,19
3_28_553_0,2001,Rural,3,India,28,Andhra Pradesh,553,Anantapur,33,5.5
3_28_553_0,2001,Total,3,India,28,Andhra Pradesh,553,Anantapur,28.5,5.800000000000001
3_28_553_0,2001,Urban,3,India,28,Andhra Pradesh,553,Anantapur,9.9,19.7
3_28_554_0,2001,Rural,3,India,28,Andhra Pradesh,554,Chittoor,29.4,6.600000000000001
3_28_554_0,2001,Total,3,India,28,Andhra Pradesh,554,Chittoor,26.2,7
3_28_554_0,2001,Urban,3,India,28,Andhra Pradesh,554,Chittoor,10.9,26.8
3_29_555_0,2001,Rural,3,India,29,Karnataka,555,Belgaum,20.5,6.4
3_29_555_0,2001,Total,3,India,29,Karnataka,555,Belgaum,18.2,6.7
3_29_555_0,2001,Urban,3,India,29,Karnataka,555,Belgaum,7,16.9
3_29_556_0,2001,Rural,3,India,29,Karnataka,556,Bagalkot,22,5.9
3_29_556_0,2001,Total,3,India,29,Karnataka,556,Bagalkot,20,6.100000000000001
3_29_556_0,2001,Urban,3,India,29,Karnataka,556,Bagalkot,6.9,14.3
3_29_557_0,2001,Rural,3,India,29,Karnataka,557,Bijapur,40.5,4.800000000000001
3_29_557_0,2001,Total,3,India,29,Karnataka,557,Bijapur,34.6,5.100000000000001
3_29_557_0,2001,Urban,3,India,29,Karnataka,557,Bijapur,13.5,17.6
3_29_558_0,2001,Rural,3,India,29,Karnataka,558,Bidar,28.2,6.7
3_29_558_0,2001,Total,3,India,29,Karnataka,558,Bidar,25.5,7.100000000000001
3_29_558_0,2001,Urban,3,India,29,Karnataka,558,Bidar,12.6,22.4
3_29_559_0,2001,Rural,3,India,29,Karnataka,559,Raichur,31.3,5
3_29_559_0,2001,Total,3,India,29,Karnataka,559,Raichur,27.5,5.300000000000001
3_29_559_0,2001,Urban,3,India,29,Karnataka,559,Raichur,10.4,23.7
3_29_560_0,2001,Rural,3,India,29,Karnataka,560,Koppal,31.7,5.600000000000001
3_29_560_0,2001,Total,3,India,29,Karnataka,560,Koppal,29,5.7
3_29_560_0,2001,Urban,3,India,29,Karnataka,560,Koppal,8.800000000000001,24.4
3_29_561_0,2001,Rural,3,India,29,Karnataka,561,Gadag,15.1,3.6
3_29_561_0,2001,Total,3,India,29,Karnataka,561,Gadag,13.6,3.8
3_29_561_0,2001,Urban,3,India,29,Karnataka,561,Gadag,8,7.600000000000001
3_29_562_0,2001,Rural,3,India,29,Karnataka,562,Dharwad,27.3,5.100000000000001
3_29_562_0,2001,Total,3,India,29,Karnataka,562,Dharwad,17.9,6.5
3_29_562_0,2001,Urban,3,India,29,Karnataka,562,Dharwad,9.1,24.3
3_29_563_0,2001,Rural,3,India,29,Karnataka,563,Uttara Kannada,14.9,1.8
3_29_563_0,2001,Total,3,India,29,Karnataka,563,Uttara Kannada,13,1.9
3_29_563_0,2001,Urban,3,India,29,Karnataka,563,Uttara Kannada,5.9,7.9
3_29_564_0,2001,Rural,3,India,29,Karnataka,564,Haveri,23.3,6
3_29_564_0,2001,Total,3,India,29,Karnataka,564,Haveri,21.2,6.2
3_29_564_0,2001,Urban,3,India,29,Karnataka,564,Haveri,8.5,12.7
3_29_565_0,2001,Rural,3,India,29,Karnataka,565,Bellary,27.9,5.300000000000001
3_29_565_0,2001,Total,3,India,29,Karnataka,565,Bellary,23.2,5.800000000000001
3_29_565_0,2001,Urban,3,India,29,Karnataka,565,Bellary,10.8,16.4
3_29_566_0,2001,Rural,3,India,29,Karnataka,566,Chitradurga,26,4.2
3_29_566_0,2001,Total,3,India,29,Karnataka,566,Chitradurga,23.6,4.3
3_29_566_0,2001,Urban,3,India,29,Karnataka,566,Chitradurga,7.300000000000001,12.8
3_29_567_0,2001,Rural,3,India,29,Karnataka,567,Davanagere,16.9,4.4
3_29_567_0,2001,Total,3,India,29,Karnataka,567,Davanagere,14.5,4.9
3_29_567_0,2001,Urban,3,India,29,Karnataka,567,Davanagere,6.7,21.1
3_29_568_0,2001,Rural,3,India,29,Karnataka,568,Shimoga,11.4,1.9
3_29_568_0,2001,Total,3,India,29,Karnataka,568,Shimoga,10.4,2.3
3_29_568_0,2001,Urban,3,India,29,Karnataka,568,Shimoga,7.800000000000001,15.9
3_29_569_0,2001,Rural,3,India,29,Karnataka,569,Udupi,9.9,3.5
3_29_569_0,2001,Total,3,India,29,Karnataka,569,Udupi,9.300000000000001,3.8
3_29_569_0,2001,Urban,3,India,29,Karnataka,569,Udupi,6.4,12.1
3_29_570_0,2001,Rural,3,India,29,Karnataka,570,Chikmagalur,17.2,2.9
3_29_570_0,2001,Total,3,India,29,Karnataka,570,Chikmagalur,16.3,3
3_29_570_0,2001,Urban,3,India,29,Karnataka,570,Chikmagalur,8.800000000000001,10.8
3_29_571_0,2001,Rural,3,India,29,Karnataka,571,Tumkur,27,6
3_29_571_0,2001,Total,3,India,29,Karnataka,571,Tumkur,24.2,6.2
3_29_571_0,2001,Urban,3,India,29,Karnataka,571,Tumkur,8.1,25.2
3_29_572_0,2001,Rural,3,India,29,Karnataka,572,Bangalore,25.5,27.7
3_29_572_0,2001,Total,3,India,29,Karnataka,572,Bangalore,21.4,58
3_29_572_0,2001,Urban,3,India,29,Karnataka,572,Bangalore,19.6,158
3_29_573_0,2001,Rural,3,India,29,Karnataka,573,Mandya,18.4,7.100000000000001
3_29_573_0,2001,Total,3,India,29,Karnataka,573,Mandya,17.2,7.2
3_29_573_0,2001,Urban,3,India,29,Karnataka,573,Mandya,4.600000000000001,16.8
3_29_574_0,2001,Rural,3,India,29,Karnataka,574,Hassan,18.8,5
3_29_574_0,2001,Total,3,India,29,Karnataka,574,Hassan,17.5,5.100000000000001
3_29_574_0,2001,Urban,3,India,29,Karnataka,574,Hassan,5.300000000000001,17.2
3_29_575_0,2001,Rural,3,India,29,Karnataka,575,Dakshina Kannada,19.4,4.7
3_29_575_0,2001,Total,3,India,29,Karnataka,575,Dakshina Kannada,15.8,6.300000000000001
3_29_575_0,2001,Urban,3,India,29,Karnataka,575,Dakshina Kannada,11,24.9
3_29_576_0,2001,Rural,3,India,29,Karnataka,576,Kodagu,19.8,2.3
3_29_576_0,2001,Total,3,India,29,Karnataka,576,Kodagu,18.7,2.4
3_29_576_0,2001,Urban,3,India,29,Karnataka,576,Kodagu,6.9,9.5
3_29_577_0,2001,Rural,3,India,29,Karnataka,577,Mysore,17.7,4.9
3_29_577_0,2001,Total,3,India,29,Karnataka,577,Mysore,15.5,6.4
3_29_577_0,2001,Urban,3,India,29,Karnataka,577,Mysore,11.4,60.8
3_29_578_0,2001,Rural,3,India,29,Karnataka,578,Chamarajanagar,14.5,3.1
3_29_578_0,2001,Total,3,India,29,Karnataka,578,Chamarajanagar,13.9,3.2
3_29_578_0,2001,Urban,3,India,29,Karnataka,578,Chamarajanagar,6.4,13.2
3_29_579_0,2001,Rural,3,India,29,Karnataka,579,Gulbarga,38.8,6
3_29_579_0,2001,Total,3,India,29,Karnataka,579,Gulbarga,33.1,6.5
3_29_579_0,2001,Urban,3,India,29,Karnataka,579,Gulbarga,13.8,22.9
3_29_580_0,2001,Rural,3,India,29,Karnataka,580,Yadgir,31.3,4.9
3_29_580_0,2001,Total,3,India,29,Karnataka,580,Yadgir,29.4,5.100000000000001
3_29_580_0,2001,Urban,3,India,29,Karnataka,580,Yadgir,13,13.1
3_29_581_0,2001,Rural,3,India,29,Karnataka,581,Kolar,34.5,7.600000000000001
3_29_581_0,2001,Total,3,India,29,Karnataka,581,Kolar,27.4,8.1
3_29_581_0,2001,Urban,3,India,29,Karnataka,581,Kolar,8.5,23.9
3_29_582_0,2001,Rural,3,India,29,Karnataka,582,Chikkaballapura,24.8,6.9
3_29_582_0,2001,Total,3,India,29,Karnataka,582,Chikkaballapura,23.3,7
3_29_582_0,2001,Urban,3,India,29,Karnataka,582,Chikkaballapura,6.300000000000001,17.5
3_29_583_0,2001,Rural,3,India,29,Karnataka,583,Bangalore Rural,22.1,10
3_29_583_0,2001,Total,3,India,29,Karnataka,583,Bangalore Rural,21.2,10.2
3_29_583_0,2001,Urban,3,India,29,Karnataka,583,Bangalore Rural,12,20.3
3_29_584_0,2001,Rural,3,India,29,Karnataka,584,Ramanagara,26.8,7.100000000000001
3_29_584_0,2001,Total,3,India,29,Karnataka,584,Ramanagara,24.5,7.2
3_29_584_0,2001,Urban,3,India,29,Karnataka,584,Ramanagara,6.300000000000001,22.3
3_2_23_0,2001,Rural,3,India,2,Himachal Pradesh,23,Chamba,5.7,.41
3_2_23_0,2001,Total,3,India,2,Himachal Pradesh,23,Chamba,5.7,.43
3_2_23_0,2001,Urban,3,India,2,Himachal Pradesh,23,Chamba,7,12
3_2_24_0,2001,Rural,3,India,2,Himachal Pradesh,24,Kangra,15.1,3.5
3_2_24_0,2001,Total,3,India,2,Himachal Pradesh,24,Kangra,14.9,3.6
3_2_24_0,2001,Urban,3,India,2,Himachal Pradesh,24,Kangra,9.800000000000001,16.3
3_2_25_0,2001,Rural,3,India,2,Himachal Pradesh,25,Lahul & Spiti,0,0
3_2_25_0,2001,Total,3,India,2,Himachal Pradesh,25,Lahul & Spiti,0,0
3_2_25_0,2001,Urban,3,India,2,Himachal Pradesh,25,Lahul & Spiti,,
3_2_26_0,2001,Rural,3,India,2,Himachal Pradesh,26,Kullu,18,.89
3_2_26_0,2001,Total,3,India,2,Himachal Pradesh,26,Kullu,16.8,.96
3_2_26_0,2001,Urban,3,India,2,Himachal Pradesh,26,Kullu,9.700000000000001,17.3
3_2_27_0,2001,Rural,3,India,2,Himachal Pradesh,27,Mandi,11.1,2.4
3_2_27_0,2001,Total,3,India,2,Himachal Pradesh,27,Mandi,10.8,2.5
3_2_27_0,2001,Urban,3,India,2,Himachal Pradesh,27,Mandi,6.7,19.4
3_2_28_0,2001,Rural,3,India,2,Himachal Pradesh,28,Hamirpur,19.2,7.5
3_2_28_0,2001,Total,3,India,2,Himachal Pradesh,28,Hamirpur,18.9,7.5
3_2_28_0,2001,Urban,3,India,2,Himachal Pradesh,28,Hamirpur,8.700000000000001,14.6
3_2_29_0,2001,Rural,3,India,2,Himachal Pradesh,29,Una,26.5,7.2
