id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,hh_elec_t,hh_fuel_cook_1,hh_fuel_cook_2,hh_fuel_cook_3,hh_fuel_cook_4,hh_fuel_cook_5,hh_fuel_cook_6
3_27_502_0,2001,Urban,3,India,27,Maharashtra,502,Washim,83.7,40.90000000000001,.1,17,41.3,.1,.1
3_27_503_0,2001,Rural,3,India,27,Maharashtra,503,Amravati,64.8,90.30000000000001,0,1.2,7.7,0,.3
3_27_503_0,2001,Total,3,India,27,Maharashtra,503,Amravati,72.10000000000001,72.60000000000001,.1,5.5,21.1,0,.2
3_27_503_0,2001,Urban,3,India,27,Maharashtra,503,Amravati,87.60000000000001,34.4,.2,14.8,49.8,0,.1
3_27_504_0,2001,Rural,3,India,27,Maharashtra,504,Wardha,76.80000000000001,84.7,.1,3,11.3,0,.4
3_27_504_0,2001,Total,3,India,27,Maharashtra,504,Wardha,80.2,69.5,.2,6.800000000000001,22.7,0,.3
3_27_504_0,2001,Urban,3,India,27,Maharashtra,504,Wardha,90.2,24.2,.5,17.8,56.7,0,.1
3_27_505_0,2001,Rural,3,India,27,Maharashtra,505,Nagpur,77.7,81.40000000000001,1.3,4,12.8,.1,.2
3_27_505_0,2001,Total,3,India,27,Maharashtra,505,Nagpur,86.30000000000001,42.3,2.6,11.9,42.5,.1,.1
3_27_505_0,2001,Urban,3,India,27,Maharashtra,505,Nagpur,91.30000000000001,19.1,3.5,16.5,60.1,0,.1
3_27_506_0,2001,Rural,3,India,27,Maharashtra,506,Bhandara,66.10000000000001,87.90000000000001,.1,3.3,6.600000000000001,0,1.9
3_27_506_0,2001,Total,3,India,27,Maharashtra,506,Bhandara,69.8,79,.1,5.300000000000001,13.7,0,1.6
3_27_506_0,2001,Urban,3,India,27,Maharashtra,506,Bhandara,91.80000000000001,27.1,.1,17.2,54.90000000000001,0,.1
3_27_507_0,2001,Rural,3,India,27,Maharashtra,507,Gondiya,55,92.40000000000001,.1,2,2.9,0,2.4
3_27_507_0,2001,Total,3,India,27,Maharashtra,507,Gondiya,58.40000000000001,86,.1,3.6,7.9,0,2.1
3_27_507_0,2001,Urban,3,India,27,Maharashtra,507,Gondiya,86.90000000000001,32.8,.3,16.7,49.40000000000001,.1,.1
3_27_508_0,2001,Rural,3,India,27,Maharashtra,508,Gadchiroli,40.7,90.10000000000001,0,4.7,3.8,0,1.1
3_27_508_0,2001,Total,3,India,27,Maharashtra,508,Gadchiroli,43.6,86.40000000000001,0,5.7,6.4,0,1
3_27_508_0,2001,Urban,3,India,27,Maharashtra,508,Gadchiroli,82.2,38,.1,19.3,41.3,0,.5
3_27_509_0,2001,Rural,3,India,27,Maharashtra,509,Chandrapur,51.7,86.60000000000001,1.2,3.4,6.7,.1,1.7
3_27_509_0,2001,Total,3,India,27,Maharashtra,509,Chandrapur,62,66.8,4.2,6.300000000000001,20.8,.1,1.2
3_27_509_0,2001,Urban,3,India,27,Maharashtra,509,Chandrapur,84.80000000000001,23.3,10.7,12.8,52,.1,.1
3_27_510_0,2001,Rural,3,India,27,Maharashtra,510,Yavatmal,48.3,91.30000000000001,.3,1.7,5.9,.1,.4
3_27_510_0,2001,Total,3,India,27,Maharashtra,510,Yavatmal,54.8,81.80000000000001,.6000000000000001,3.5,13.3,.1,.4
3_27_510_0,2001,Urban,3,India,27,Maharashtra,510,Yavatmal,86.2,35.4,1.7,12.5,49.5,0,.1
3_27_511_0,2001,Rural,3,India,27,Maharashtra,511,Nanded,53.7,94.90000000000001,0,1.9,2.7,.2,.1
3_27_511_0,2001,Total,3,India,27,Maharashtra,511,Nanded,61.3,83.7,0,6.4,9.300000000000001,.2,.1
3_27_511_0,2001,Urban,3,India,27,Maharashtra,511,Nanded,89,43.1,.1,22.6,33.3,.3,0
3_27_512_0,2001,Rural,3,India,27,Maharashtra,512,Hingoli,56.1,96.2,0,1.6,1.6,.2,.1
3_27_512_0,2001,Total,3,India,27,Maharashtra,512,Hingoli,60.1,90.10000000000001,0,3.8,5.5,.3,.1
3_27_512_0,2001,Urban,3,India,27,Maharashtra,512,Hingoli,85.60000000000001,51,.1,17.5,30.4,.6000000000000001,0
3_27_513_0,2001,Rural,3,India,27,Maharashtra,513,Parbhani,53.40000000000001,97,0,1.5,1,.3,.1
3_27_513_0,2001,Total,3,India,27,Maharashtra,513,Parbhani,62.3,83.80000000000001,0,6.5,8.9,.4,.1
3_27_513_0,2001,Urban,3,India,27,Maharashtra,513,Parbhani,85.10000000000001,50.3,.1,19.3,28.8,.7000000000000001,.3
3_27_514_0,2001,Rural,3,India,27,Maharashtra,514,Jalna,55.5,94.40000000000001,0,2.9,2.1,.3,0
3_27_514_0,2001,Total,3,India,27,Maharashtra,514,Jalna,61.1,82.80000000000001,0,8.200000000000001,8.4,.3,.1
3_27_514_0,2001,Urban,3,India,27,Maharashtra,514,Jalna,90.5,22.6,.1,35.5,41,.2,.1
3_27_515_0,2001,Rural,3,India,27,Maharashtra,515,Aurangabad,60.90000000000001,90.7,0,4.800000000000001,3.8,.3,.1
3_27_515_0,2001,Total,3,India,27,Maharashtra,515,Aurangabad,69,71,.1,13.6,14.6,.3,.1
3_27_515_0,2001,Urban,3,India,27,Maharashtra,515,Aurangabad,92.80000000000001,16.8,.1,37.9,44.3,.2,.1
3_27_516_0,2001,Rural,3,India,27,Maharashtra,516,Nashik,55.6,77.2,0,5.300000000000001,16.5,.1,.5
3_27_516_0,2001,Total,3,India,27,Maharashtra,516,Nashik,69.8,50.1,0,14.3,34.6,.1,.4
3_27_516_0,2001,Urban,3,India,27,Maharashtra,516,Nashik,91.5,8.700000000000001,.1,28.2,62.2,0,.2
3_27_517_0,2001,Rural,3,India,27,Maharashtra,517,Thane,66.2,71.7,0,12.1,15.4,0,.5
3_27_517_0,2001,Total,3,India,27,Maharashtra,517,Thane,89.7,21,.1,28.6,49.5,0,.2
3_27_517_0,2001,Urban,3,India,27,Maharashtra,517,Thane,97.60000000000001,4,.1,34.1,61,0,.1
3_27_518_0,2001,Rural,3,India,27,Maharashtra,518,Mumbai Suburban,,,,,,,
3_27_518_0,2001,Total,3,India,27,Maharashtra,518,Mumbai Suburban,97.90000000000001,1.5,0,40.90000000000001,56.8,0,.1
3_27_518_0,2001,Urban,3,India,27,Maharashtra,518,Mumbai Suburban,97.90000000000001,1.5,0,40.90000000000001,56.8,0,.1
3_27_519_0,2001,Rural,3,India,27,Maharashtra,519,Mumbai,,,,,,,
3_27_519_0,2001,Total,3,India,27,Maharashtra,519,Mumbai,97.80000000000001,1.3,.1,36.7,60.3,0,.1
3_27_519_0,2001,Urban,3,India,27,Maharashtra,519,Mumbai,97.80000000000001,1.3,.1,36.7,60.3,0,.1
3_27_520_0,2001,Rural,3,India,27,Maharashtra,520,Raigarh,84.5,67.2,0,11.5,20.4,.1,.5
3_27_520_0,2001,Total,3,India,27,Maharashtra,520,Raigarh,87.10000000000001,53.1,0,14.1,31.8,.1,.5
3_27_520_0,2001,Urban,3,India,27,Maharashtra,520,Raigarh,95.40000000000001,8.5,.1,22.3,68,.1,.3
3_27_521_0,2001,Rural,3,India,27,Maharashtra,521,Pune,75.40000000000001,70.5,.1,10.1,17.8,.1,1
3_27_521_0,2001,Total,3,India,27,Maharashtra,521,Pune,87.80000000000001,30.2,.1,21.4,47.2,0,.5
3_27_521_0,2001,Urban,3,India,27,Maharashtra,521,Pune,95.90000000000001,4,.1,28.7,66.2,0,.1
3_27_522_0,2001,Rural,3,India,27,Maharashtra,522,Ahmadnagar,57.3,80.10000000000001,.1,5.5,12.8,.1,1
3_27_522_0,2001,Total,3,India,27,Maharashtra,522,Ahmadnagar,64,67.5,.1,9.200000000000001,21.8,.1,.9
3_27_522_0,2001,Urban,3,India,27,Maharashtra,522,Ahmadnagar,90.80000000000001,16.9,.1,24.1,57.6,.1,.3
3_27_523_0,2001,Rural,3,India,27,Maharashtra,523,Bid,61.8,92.30000000000001,0,3.8,3.1,.4,.1
3_27_523_0,2001,Total,3,India,27,Maharashtra,523,Bid,66.60000000000001,83.60000000000001,0,6.600000000000001,8.800000000000001,.4,.1
3_27_523_0,2001,Urban,3,India,27,Maharashtra,523,Bid,92.5,37.2,.1,22,39.40000000000001,.6000000000000001,.2
3_27_524_0,2001,Rural,3,India,27,Maharashtra,524,Latur,68.8,94,.1,2.3,2.6,.3,.2
3_27_524_0,2001,Total,3,India,27,Maharashtra,524,Latur,73.2,81.2,.1,7.600000000000001,10,.3,.3
3_27_524_0,2001,Urban,3,India,27,Maharashtra,524,Latur,89.90000000000001,34,.1,27.2,37.6,.1,.3
3_27_525_0,2001,Rural,3,India,27,Maharashtra,525,Osmanabad,61.90000000000001,93.80000000000001,0,3.5,1.8,.3,.2
3_27_525_0,2001,Total,3,India,27,Maharashtra,525,Osmanabad,65.40000000000001,85.7,0,7.9,5.4,.3,.2
3_27_525_0,2001,Urban,3,India,27,Maharashtra,525,Osmanabad,87,35.7,.1,35,27.5,.6000000000000001,.4
3_27_526_0,2001,Rural,3,India,27,Maharashtra,526,Solapur,48.90000000000001,89.40000000000001,.1,4.5,5.4,.2,.2
3_27_526_0,2001,Total,3,India,27,Maharashtra,526,Solapur,60.8,67.90000000000001,.1,14.9,16.3,.1,.3
3_27_526_0,2001,Urban,3,India,27,Maharashtra,526,Solapur,86.7,20.9,.2,37.8,40.2,0,.4
3_27_527_0,2001,Rural,3,India,27,Maharashtra,527,Satara,81.10000000000001,74.60000000000001,0,4.4,19.1,.1,1.5
3_27_527_0,2001,Total,3,India,27,Maharashtra,527,Satara,82.60000000000001,66.7,0,5.7,25.7,.1,1.3
3_27_527_0,2001,Urban,3,India,27,Maharashtra,527,Satara,92,16.5,.1,14.4,67.7,0,.2
3_27_528_0,2001,Rural,3,India,27,Maharashtra,528,Ratnagiri,89.60000000000001,84.90000000000001,0,4.7,9.4,0,.7000000000000001
3_27_528_0,2001,Total,3,India,27,Maharashtra,528,Ratnagiri,90.2,77.60000000000001,0,6.100000000000001,15.2,0,.7000000000000001
3_27_528_0,2001,Urban,3,India,27,Maharashtra,528,Ratnagiri,94.7,15,.1,18.1,65,0,.5
3_27_529_0,2001,Rural,3,India,27,Maharashtra,529,Sindhudurg,92.5,83.60000000000001,0,5.100000000000001,8.700000000000001,0,2.2
3_27_529_0,2001,Total,3,India,27,Maharashtra,529,Sindhudurg,92.90000000000001,77.10000000000001,0,6.7,13.7,0,2
3_27_529_0,2001,Urban,3,India,27,Maharashtra,529,Sindhudurg,96.2,15.1,.1,22.6,60.6,0,.3
3_27_530_0,2001,Rural,3,India,27,Maharashtra,530,Kolhapur,87.30000000000001,76.5,0,2.5,11.2,.1,9.200000000000001
3_27_530_0,2001,Total,3,India,27,Maharashtra,530,Kolhapur,89.40000000000001,58,0,7.100000000000001,27.8,.1,6.5
3_27_530_0,2001,Urban,3,India,27,Maharashtra,530,Kolhapur,94.10000000000001,15.2,.1,17.8,66,0,.3
3_27_531_0,2001,Rural,3,India,27,Maharashtra,531,Sangli,72.40000000000001,80.90000000000001,0,3.3,12.8,.1,2.3
3_27_531_0,2001,Total,3,India,27,Maharashtra,531,Sangli,76.7,66.5,.1,8.1,22.7,.1,1.9
3_27_531_0,2001,Urban,3,India,27,Maharashtra,531,Sangli,90,23,.1,22.9,52.7,0,.5
3_28_532_0,2001,Rural,3,India,28,Andhra Pradesh,532,Adilabad,45.1,88.60000000000001,.9,.4,9.4,.1,.5
3_28_532_0,2001,Total,3,India,28,Andhra Pradesh,532,Adilabad,55.40000000000001,75.10000000000001,4.2,1,19,.1,.4
3_28_532_0,2001,Urban,3,India,28,Andhra Pradesh,532,Adilabad,85.60000000000001,35.6,13.8,2.7,47.1,.1,.1
3_28_533_0,2001,Rural,3,India,28,Andhra Pradesh,533,Nizamabad,71,85.30000000000001,0,2,11.7,0,.6000000000000001
3_28_533_0,2001,Total,3,India,28,Andhra Pradesh,533,Nizamabad,74.10000000000001,77.10000000000001,.1,4.9,17,0,.6000000000000001
3_28_533_0,2001,Urban,3,India,28,Andhra Pradesh,533,Nizamabad,90.60000000000001,34.6,.3,19.8,44.6,0,.2
3_28_534_0,2001,Rural,3,India,28,Andhra Pradesh,534,Karimnagar,83.40000000000001,87.40000000000001,.3,1.4,9.9,0,.7000000000000001
3_28_534_0,2001,Total,3,India,28,Andhra Pradesh,534,Karimnagar,85.40000000000001,77.10000000000001,2.5,3.1,16.2,.1,.7000000000000001
3_28_534_0,2001,Urban,3,India,28,Andhra Pradesh,534,Karimnagar,94.90000000000001,28.2,12.8,11.2,46.3,.5,.5
3_28_535_0,2001,Rural,3,India,28,Andhra Pradesh,535,Medak,58.40000000000001,90.60000000000001,.1,1.9,6.600000000000001,0,.6000000000000001
3_28_535_0,2001,Total,3,India,28,Andhra Pradesh,535,Medak,63.3,82.10000000000001,.1,4.600000000000001,12.3,0,.6000000000000001
3_28_535_0,2001,Urban,3,India,28,Andhra Pradesh,535,Medak,92.30000000000001,31.7,.3,20.7,46.3,0,.6000000000000001
3_28_536_0,2001,Rural,3,India,28,Andhra Pradesh,536,Hyderabad,,,,,,,
3_28_536_0,2001,Total,3,India,28,Andhra Pradesh,536,Hyderabad,97,4.9,.2,45.2,48.7,.1,.4
3_28_536_0,2001,Urban,3,India,28,Andhra Pradesh,536,Hyderabad,97,4.9,.2,45.2,48.7,.1,.4
3_28_537_0,2001,Rural,3,India,28,Andhra Pradesh,537,Rangareddy,63.40000000000001,83,.1,5.800000000000001,10,.1,.8
3_28_537_0,2001,Total,3,India,28,Andhra Pradesh,537,Rangareddy,80,44.6,.1,21,33.2,.1,.6000000000000001
3_28_537_0,2001,Urban,3,India,28,Andhra Pradesh,537,Rangareddy,93.80000000000001,12.8,.2,33.7,52.5,0,.4
3_28_538_0,2001,Rural,3,India,28,Andhra Pradesh,538,Mahbubnagar,42.8,93.60000000000001,0,1.2,4.600000000000001,.1,.4
3_28_538_0,2001,Total,3,India,28,Andhra Pradesh,538,Mahbubnagar,47,88.60000000000001,0,2.4,8.200000000000001,.1,.4
3_28_538_0,2001,Urban,3,India,28,Andhra Pradesh,538,Mahbubnagar,90,38,.2,15,46,0,.4
3_28_539_0,2001,Rural,3,India,28,Andhra Pradesh,539,Nalgonda,60.7,87.60000000000001,0,1.9,8.300000000000001,0,1.9
3_28_539_0,2001,Total,3,India,28,Andhra Pradesh,539,Nalgonda,64.40000000000001,81.60000000000001,0,4.100000000000001,12.3,.1,1.7
3_28_539_0,2001,Urban,3,India,28,Andhra Pradesh,539,Nalgonda,91.7,37.2,.1,19.9,42,.1,.3
3_28_540_0,2001,Rural,3,India,28,Andhra Pradesh,540,Warangal,63.90000000000001,91,.3,1.3,6.2,.1,1
3_28_540_0,2001,Total,3,India,28,Andhra Pradesh,540,Warangal,68.90000000000001,80.5,.3,4.5,13.5,.1,.9
3_28_540_0,2001,Urban,3,India,28,Andhra Pradesh,540,Warangal,92.5,31.2,.2,19.6,48.1,0,.3
3_28_541_0,2001,Rural,3,India,28,Andhra Pradesh,541,Khammam,55.90000000000001,85.10000000000001,.2,.8,10.2,.1,3.4
3_28_541_0,2001,Total,3,India,28,Andhra Pradesh,541,Khammam,61.8,76,.4,2.2,18,.2,2.8
3_28_541_0,2001,Urban,3,India,28,Andhra Pradesh,541,Khammam,88.30000000000001,35.1,1.7,8.700000000000001,53.2,.4,.4
3_28_542_0,2001,Rural,3,India,28,Andhra Pradesh,542,Srikakulam,40.6,89.2,.1,1,8.5,0,.7000000000000001
3_28_542_0,2001,Total,3,India,28,Andhra Pradesh,542,Srikakulam,44.6,84.60000000000001,.2,2,11.9,0,.6000000000000001
3_28_542_0,2001,Urban,3,India,28,Andhra Pradesh,542,Srikakulam,79.80000000000001,44.1,1.1,10.6,41.90000000000001,0,.5
3_28_543_0,2001,Rural,3,India,28,Andhra Pradesh,543,Vizianagaram,41.5,90.7,.2,1.1,7.300000000000001,0,.3
3_28_543_0,2001,Total,3,India,28,Andhra Pradesh,543,Vizianagaram,48.1,82.80000000000001,.4,3.6,12.5,0,.4
3_28_543_0,2001,Urban,3,India,28,Andhra Pradesh,543,Vizianagaram,79.5,45.1,1,15.5,37.2,0,.7000000000000001
3_28_544_0,2001,Rural,3,India,28,Andhra Pradesh,544,Visakhapatnam,44.90000000000001,89.40000000000001,.3,1.6,8,0,.2
3_28_544_0,2001,Total,3,India,28,Andhra Pradesh,544,Visakhapatnam,62,63.6,.4,8.6,26.5,.1,.4
3_28_544_0,2001,Urban,3,India,28,Andhra Pradesh,544,Visakhapatnam,89.90000000000001,21.4,.5,20,56.7,.1,.8
3_28_545_0,2001,Rural,3,India,28,Andhra Pradesh,545,East Godavari,56.1,84.30000000000001,.3,1.2,13.6,0,.3
3_28_545_0,2001,Total,3,India,28,Andhra Pradesh,545,East Godavari,62.2,73.7,.5,5.100000000000001,20,0,.4
3_28_545_0,2001,Urban,3,India,28,Andhra Pradesh,545,East Godavari,83.7,35.8,1.5,18.9,42.8,0,.5
3_28_546_0,2001,Rural,3,India,28,Andhra Pradesh,546,West Godavari,61.6,80.90000000000001,.1,1.5,16.9,0,.2
3_28_546_0,2001,Total,3,India,28,Andhra Pradesh,546,West Godavari,65.7,73.7,.1,3.2,22.3,0,.2
3_28_546_0,2001,Urban,3,India,28,Andhra Pradesh,546,West Godavari,84.2,40.8,.4,10.9,47.1,0,.3
3_28_547_0,2001,Rural,3,India,28,Andhra Pradesh,547,Krishna,67.90000000000001,74.90000000000001,0,3.1,20.1,.2,1.2
3_28_547_0,2001,Total,3,India,28,Andhra Pradesh,547,Krishna,74.10000000000001,61.6,.1,7.2,29.4,.2,1
3_28_547_0,2001,Urban,3,India,28,Andhra Pradesh,547,Krishna,90.30000000000001,27,.2,17.8,53.5,0,.8
3_28_548_0,2001,Rural,3,India,28,Andhra Pradesh,548,Guntur,61,80.2,.1,1.5,17.3,0,.5
3_28_548_0,2001,Total,3,India,28,Andhra Pradesh,548,Guntur,66.8,69.60000000000001,.1,4.4,24.9,0,.5
3_28_548_0,2001,Urban,3,India,28,Andhra Pradesh,548,Guntur,82.80000000000001,40,.2,12.4,46.2,0,.6000000000000001
3_28_549_0,2001,Rural,3,India,28,Andhra Pradesh,549,Prakasam,57.40000000000001,87.60000000000001,.1,1.2,10.5,0,.3
3_28_549_0,2001,Total,3,India,28,Andhra Pradesh,549,Prakasam,61.40000000000001,82.30000000000001,.1,2,14.8,0,.4
3_28_549_0,2001,Urban,3,India,28,Andhra Pradesh,549,Prakasam,84.10000000000001,51.8,.2,6.7,39.8,.1,1.1
3_28_550_0,2001,Rural,3,India,28,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,61.40000000000001,89.80000000000001,.1,1.6,7.9,0,.3
3_28_550_0,2001,Total,3,India,28,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,67.40000000000001,80.10000000000001,.1,5,14.1,0,.3
3_28_550_0,2001,Urban,3,India,28,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,89.90000000000001,43.3,.3,17.8,37.2,0,.6000000000000001
3_28_551_0,2001,Rural,3,India,28,Andhra Pradesh,551,Y.S.R.,72,91.60000000000001,0,1.6,6.300000000000001,.1,.2
3_28_551_0,2001,Total,3,India,28,Andhra Pradesh,551,Y.S.R.,76.3,83.60000000000001,.1,3.7,11.9,.1,.3
3_28_551_0,2001,Urban,3,India,28,Andhra Pradesh,551,Y.S.R.,92.60000000000001,53.40000000000001,.3,11.6,33.4,.1,.8
3_28_552_0,2001,Rural,3,India,28,Andhra Pradesh,552,Kurnool,62.8,92.60000000000001,0,1.1,5.5,.1,.3
3_28_552_0,2001,Total,3,India,28,Andhra Pradesh,552,Kurnool,68,84.90000000000001,.1,3.1,11,.1,.5
3_28_552_0,2001,Urban,3,India,28,Andhra Pradesh,552,Kurnool,86.90000000000001,57.2,.3,10.2,30.7,.2,1
3_28_553_0,2001,Rural,3,India,28,Andhra Pradesh,553,Anantapur,66,91.40000000000001,0,1.3,6.4,.1,.5
3_28_553_0,2001,Total,3,India,28,Andhra Pradesh,553,Anantapur,71.40000000000001,81.40000000000001,0,4.5,13.3,.1,.4
3_28_553_0,2001,Urban,3,India,28,Andhra Pradesh,553,Anantapur,90.7,45,.1,16,38,0,.4
3_28_554_0,2001,Rural,3,India,28,Andhra Pradesh,554,Chittoor,64.7,89.30000000000001,0,1.6,8.300000000000001,0,.5
3_28_554_0,2001,Total,3,India,28,Andhra Pradesh,554,Chittoor,70.3,78.2,0,5.4,15.6,0,.5
3_28_554_0,2001,Urban,3,India,28,Andhra Pradesh,554,Chittoor,92.5,34.6,.1,20.2,44.1,0,.4
3_29_555_0,2001,Rural,3,India,29,Karnataka,555,Belgaum,73.60000000000001,87.10000000000001,0,.8,7.4,.1,4.3
3_29_555_0,2001,Total,3,India,29,Karnataka,555,Belgaum,77.60000000000001,74.2,0,3.1,18.6,.1,3.5
3_29_555_0,2001,Urban,3,India,29,Karnataka,555,Belgaum,90.10000000000001,33.5,.1,10.6,53.8,.3,1.1
3_29_556_0,2001,Rural,3,India,29,Karnataka,556,Bagalkot,65.2,96.10000000000001,0,.5,2.6,.1,.4
3_29_556_0,2001,Total,3,India,29,Karnataka,556,Bagalkot,69.5,86.90000000000001,0,1.5,10.5,.2,.4
3_29_556_0,2001,Urban,3,India,29,Karnataka,556,Bagalkot,79.90000000000001,64.2,.1,4,30,.4,.5
3_29_557_0,2001,Rural,3,India,29,Karnataka,557,Bijapur,60.3,97.10000000000001,0,.4,1.6,.3,.3
3_29_557_0,2001,Total,3,India,29,Karnataka,557,Bijapur,65.60000000000001,87.40000000000001,0,2.8,8.5,.4,.4
3_29_557_0,2001,Urban,3,India,29,Karnataka,557,Bijapur,84.80000000000001,52.6,.1,11.2,33.5,.6000000000000001,.7000000000000001
3_29_558_0,2001,Rural,3,India,29,Karnataka,558,Bidar,69.2,97.30000000000001,0,.7000000000000001,1,.2,.3
3_29_558_0,2001,Total,3,India,29,Karnataka,558,Bidar,73.10000000000001,88.7,.1,3.9,5.9,.4,.5
3_29_558_0,2001,Urban,3,India,29,Karnataka,558,Bidar,87.90000000000001,56,.2,16.1,24.4,.8,1.4
3_29_559_0,2001,Rural,3,India,29,Karnataka,559,Raichur,59.3,96.60000000000001,0,.5,2.2,.2,.3
3_29_559_0,2001,Total,3,India,29,Karnataka,559,Raichur,64.3,88.90000000000001,0,2.1,7,1,.4
3_29_559_0,2001,Urban,3,India,29,Karnataka,559,Raichur,79,66.40000000000001,.1,6.800000000000001,21.3,3.6,.8
3_29_560_0,2001,Rural,3,India,29,Karnataka,560,Koppal,65.2,95.40000000000001,0,.8,3,.2,.4
3_29_560_0,2001,Total,3,India,29,Karnataka,560,Koppal,67.10000000000001,90.90000000000001,0,1.9,6.2,.3,.4
3_29_560_0,2001,Urban,3,India,29,Karnataka,560,Koppal,76.2,68.90000000000001,0,7.2,21.7,1,.5
3_29_561_0,2001,Rural,3,India,29,Karnataka,561,Gadag,78,96.90000000000001,0,.3,2.4,.1,.3
3_29_561_0,2001,Total,3,India,29,Karnataka,561,Gadag,78.7,86.7,0,1.3,11.3,.2,.3
3_29_561_0,2001,Urban,3,India,29,Karnataka,561,Gadag,80,67.5,0,3.1,28.1,.4,.3
3_29_562_0,2001,Rural,3,India,29,Karnataka,562,Dharwad,79.60000000000001,94.5,0,.6000000000000001,3.3,.1,1.2
3_29_562_0,2001,Total,3,India,29,Karnataka,562,Dharwad,82.5,61.7,.1,5.9,30.5,.2,1
3_29_562_0,2001,Urban,3,India,29,Karnataka,562,Dharwad,84.90000000000001,35.3,.1,10.1,52.6,.3,.8
3_29_563_0,2001,Rural,3,India,29,Karnataka,563,Uttara Kannada,76.40000000000001,82.2,0,1,9.600000000000001,.9,6
3_29_563_0,2001,Total,3,India,29,Karnataka,563,Uttara Kannada,80.5,70.3,0,2.1,21.5,1.1,4.4
3_29_563_0,2001,Urban,3,India,29,Karnataka,563,Uttara Kannada,90.7,41.3,.1,4.800000000000001,50.6,1.7,.7000000000000001
3_29_564_0,2001,Rural,3,India,29,Karnataka,564,Haveri,73.5,95.2,0,.4,2.7,.1,1.4
3_29_564_0,2001,Total,3,India,29,Karnataka,564,Haveri,75.3,89.10000000000001,0,.9,8.200000000000001,.1,1.3
3_29_564_0,2001,Urban,3,India,29,Karnataka,564,Haveri,82.80000000000001,64.7,0,3,30.3,.4,.9
3_29_565_0,2001,Rural,3,India,29,Karnataka,565,Bellary,66.60000000000001,94.90000000000001,0,1,3.2,.2,.6000000000000001
3_29_565_0,2001,Total,3,India,29,Karnataka,565,Bellary,73,81,0,4.9,12.8,.4,.6000000000000001
3_29_565_0,2001,Urban,3,India,29,Karnataka,565,Bellary,84.40000000000001,55.90000000000001,.1,11.8,30.1,.8,.7000000000000001
3_29_566_0,2001,Rural,3,India,29,Karnataka,566,Chitradurga,76.2,96.40000000000001,0,.8,1.9,.2,.6000000000000001
3_29_566_0,2001,Total,3,India,29,Karnataka,566,Chitradurga,78.30000000000001,88.10000000000001,0,3.3,7.300000000000001,.4,.6000000000000001
3_29_566_0,2001,Urban,3,India,29,Karnataka,566,Chitradurga,87.5,51.5,0,14.6,31.6,1.3,.4
3_29_567_0,2001,Rural,3,India,29,Karnataka,567,Davanagere,78,92.90000000000001,0,.6000000000000001,3.6,.2,2.4
3_29_567_0,2001,Total,3,India,29,Karnataka,567,Davanagere,81.60000000000001,79.7,0,2.5,15.1,.3,1.8
3_29_567_0,2001,Urban,3,India,29,Karnataka,567,Davanagere,89.7,49.8,0,7,41.3,.6000000000000001,.3
3_29_568_0,2001,Rural,3,India,29,Karnataka,568,Shimoga,71.7,85.60000000000001,0,.9,6.300000000000001,.3,6.600000000000001
3_29_568_0,2001,Total,3,India,29,Karnataka,568,Shimoga,78.30000000000001,67,0,6.2,21,.9,4.5
3_29_568_0,2001,Urban,3,India,29,Karnataka,568,Shimoga,90.10000000000001,33.3,.1,15.9,47.7,1.9,.7000000000000001
3_29_569_0,2001,Rural,3,India,29,Karnataka,569,Udupi,64.90000000000001,80.90000000000001,0,1,15.9,.4,1.7
3_29_569_0,2001,Total,3,India,29,Karnataka,569,Udupi,69.7,73.60000000000001,0,1.4,22.9,.3,1.6
3_29_569_0,2001,Urban,3,India,29,Karnataka,569,Udupi,90.60000000000001,42,0,3.3,52.90000000000001,.3,1.1
3_29_570_0,2001,Rural,3,India,29,Karnataka,570,Chikmagalur,73.60000000000001,89.40000000000001,0,1.3,6,.1,3
3_29_570_0,2001,Total,3,India,29,Karnataka,570,Chikmagalur,76.60000000000001,78.2,0,4.9,13.8,.3,2.5
3_29_570_0,2001,Urban,3,India,29,Karnataka,570,Chikmagalur,88.60000000000001,32.3,0,19.6,45.8,.9,.5
3_29_571_0,2001,Rural,3,India,29,Karnataka,571,Tumkur,77.30000000000001,95.90000000000001,0,1,2.4,.1,.3
3_29_571_0,2001,Total,3,India,29,Karnataka,571,Tumkur,79.90000000000001,85.30000000000001,0,4.100000000000001,9.700000000000001,.3,.4
3_29_571_0,2001,Urban,3,India,29,Karnataka,571,Tumkur,90.80000000000001,41.2,0,16.8,39.7,.9,.5
3_29_572_0,2001,Rural,3,India,29,Karnataka,572,Bangalore,88.7,63.7,0,18,16.3,.5,1.1
3_29_572_0,2001,Total,3,India,29,Karnataka,572,Bangalore,94.5,12.5,0,37.8,47.6,.8,.6000000000000001
3_29_572_0,2001,Urban,3,India,29,Karnataka,572,Bangalore,95.30000000000001,5.9,.1,40.40000000000001,51.6,.8,.6000000000000001
3_29_573_0,2001,Rural,3,India,29,Karnataka,573,Mandya,77.7,93.10000000000001,0,1.4,4.3,.2,.7000000000000001
3_29_573_0,2001,Total,3,India,29,Karnataka,573,Mandya,78.7,85.40000000000001,0,5,8.300000000000001,.4,.7000000000000001
