id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,yieldvus_all,yieldvus_sel7,yieldvus_sel6,yieldvus_sel1,yieldvus_sel2,yieldvus_sel3,yieldvus_sel4,yieldvus_sel5,yieldp_all,yieldp_sel7,yieldp_sel6,yieldp_sel1,yieldp_sel2,yieldp_sel3,yieldp_sel4,yieldp_sel5
3_24_489_0,2001,Total,3,India,24,Gujarat,489,The Dangs,.4,.33,.24,.28,.66,.35,,.8200000000000001,.84,.4,1,1,.65,.84,,2.7
3_24_490_0,2001,Total,3,India,24,Gujarat,490,Navsari,,,,,,,,,,,,,,,,
3_24_491_0,2001,Total,3,India,24,Gujarat,491,Valsad,1.2,.8200000000000001,.24,.25,.39,.73,3.5,.73,12,1,1,.9400000000000001,.44,1.8,58.1,2.4
3_24_492_0,2001,Total,3,India,24,Gujarat,492,Surat,2.3,.9300000000000001,.25,.46,.6900000000000001,.73,4.4,.67,31.3,1.1,1.1,1.4,.7000000000000001,1.8,73.7,2.2
3_24_493_0,2001,Total,3,India,24,Gujarat,493,Tapi,2.3,.9300000000000001,.25,.46,.6900000000000001,.73,4.4,.67,31.3,1.1,1.1,1.4,.7000000000000001,1.8,73.7,2.2
3_25_494_0,2001,Total,3,India,25,Daman & Diu,494,Diu,.46,,,.36,,.48,,,1.2,,,1.6,,1.2,,
3_25_495_0,2001,Total,3,India,25,Daman & Diu,495,Daman,.46,,,.36,,.48,,,1.2,,,1.6,,1.2,,
3_26_496_0,2001,Total,3,India,26,Dadra & Nagar Haveli,496,Dadra & Nagar Haveli,.96,.65,.24,.32,.8,.8,4.3,.59,5.800000000000001,.79,1,1.2,.96,1.9,72.60000000000001,1.9
3_27_497_0,2001,Total,3,India,27,Maharashtra,497,Nandurbar,.62,.6,.15,.16,.45,.49,3.9,.23,2.5,.73,.63,.53,.45,1.2,65.5,.76
3_27_498_0,2001,Total,3,India,27,Maharashtra,498,Dhule,.46,.34,.28,.14,.45,.28,4.600000000000001,.37,1.7,.41,1.2,.52,.47,.66,76.5,1.2
3_27_499_0,2001,Total,3,India,27,Maharashtra,499,Jalgaon,1.1,.65,.27,.37,.38,.45,5.2,.53,2.1,.79,1.1,1.2,.46,1.1,86.7,1.7
3_27_500_0,2001,Total,3,India,27,Maharashtra,500,Buldana,.75,.54,.3,.49,.51,.31,5.4,.54,1,.66,1.2,1.5,.61,.75,90.10000000000001,1.7
3_27_501_0,2001,Total,3,India,27,Maharashtra,501,Akola,.99,.8200000000000001,.24,.5,.6800000000000001,,5,.49,1,1,1,1.6,.75,,83.90000000000001,1.6
3_27_502_0,2001,Total,3,India,27,Maharashtra,502,Washim,.8100000000000001,.66,.24,.4,.75,.21,4.600000000000001,.32,1.3,.8,1,1.2,.9400000000000001,.51,77.2,1
3_27_503_0,2001,Total,3,India,27,Maharashtra,503,Amravati,.74,.63,.27,.41,.5600000000000001,.23,5.2,.46,1,.77,1.1,1.3,.6900000000000001,.5600000000000001,87.60000000000001,1.5
3_27_504_0,2001,Total,3,India,27,Maharashtra,504,Wardha,1.2,.7000000000000001,.24,.28,.8100000000000001,.23,4.5,.37,1.7,.85,1,.88,1.1,.55,75.3,1.2
3_27_505_0,2001,Total,3,India,27,Maharashtra,505,Nagpur,.6800000000000001,.58,.24,.25,.54,.44,5,.34,1,.71,1,.78,.8,1.1,83.2,1.1
3_27_506_0,2001,Total,3,India,27,Maharashtra,506,Bhandara,.5,1.1,,.11,.42,.54,4.7,.24,1.5,1.3,,.34,.64,1.3,78.90000000000001,.76
3_27_507_0,2001,Total,3,India,27,Maharashtra,507,Gondiya,.37,.8200000000000001,.31,.41,.36,.35,4,.38,1.1,1,1.3,1.2,.52,.85,67.60000000000001,1.2
3_27_508_0,2001,Total,3,India,27,Maharashtra,508,Gadchiroli,.4,,.31,.12,.31,.45,,.19,.9400000000000001,,1.3,.36,.52,1.1,,.6
3_27_509_0,2001,Total,3,India,27,Maharashtra,509,Chandrapur,.6,1,.3,.22,.66,.48,,.21,.9400000000000001,1.3,1.3,.66,1,1.2,,.6900000000000001
3_27_510_0,2001,Total,3,India,27,Maharashtra,510,Yavatmal,1,.7000000000000001,.24,.36,.89,.35,5,.36,1.5,.84,1,1.1,.99,.85,84,1.2
3_27_511_0,2001,Total,3,India,27,Maharashtra,511,Nanded,.65,.6,.24,.4,.5700000000000001,.28,4.2,.35,2,.73,1,1.2,.59,.6800000000000001,70.5,1.1
3_27_512_0,2001,Total,3,India,27,Maharashtra,512,Hingoli,.9500000000000001,.92,.24,.38,.47,.25,4.4,.48,5.2,1.1,1,1.2,.59,.61,74.2,1.6
3_27_513_0,2001,Total,3,India,27,Maharashtra,513,Parbhani,.59,.85,.27,.31,.38,.17,4.600000000000001,.39,2,1,1.1,.96,.46,.4,77.2,1.3
3_27_514_0,2001,Total,3,India,27,Maharashtra,514,Jalna,.63,.61,.32,.24,.51,.23,4.5,.58,2.3,.74,1.3,.8,.49,.5600000000000001,75.3,1.9
3_27_515_0,2001,Total,3,India,27,Maharashtra,515,Aurangabad,.5,.44,.3,.22,.34,.22,4.3,.42,2.4,.54,1.2,.76,.41,.53,72.40000000000001,1.3
3_27_516_0,2001,Total,3,India,27,Maharashtra,516,Nashik,.43,.58,.25,.14,.45,.43,5.2,.41,3.4,.7000000000000001,1,.59,.58,1,87.90000000000001,1.3
3_27_517_0,2001,Total,3,India,27,Maharashtra,517,Thane,.61,1.2,,.18,.41,.7000000000000001,,.31,1.4,1.5,,.71,.51,1.7,,1
3_27_518_0,2001,Total,3,India,27,Maharashtra,518,Mumbai Suburban,,,,,,,,,,,,,,,,
3_27_519_0,2001,Total,3,India,27,Maharashtra,519,Mumbai,,,,,,,,,,,,,,,,
3_27_520_0,2001,Total,3,India,27,Maharashtra,520,Raigarh,.84,.96,,.17,.28,.9500000000000001,,,2,1.2,,.7000000000000001,.46,2.3,,
3_27_521_0,2001,Total,3,India,27,Maharashtra,521,Pune,.55,1,.29,.18,.37,.54,5.800000000000001,.44,5.300000000000001,1.3,1.2,.6,.54,1.3,97.40000000000001,1.4
3_27_522_0,2001,Total,3,India,27,Maharashtra,522,Ahmadnagar,.5,1.2,.3,.12,.37,.44,5,.44,5.100000000000001,1.5,1.2,.44,.51,1.1,83.5,1.4
3_27_523_0,2001,Total,3,India,27,Maharashtra,523,Bid,.53,.55,.32,.21,.36,.21,4.4,.36,3.3,.67,1.3,.73,.41,.51,73.2,1.2
3_27_524_0,2001,Total,3,India,27,Maharashtra,524,Latur,.58,.42,.25,.39,.43,.25,4.2,.3,3.8,.51,1,1.2,.47,.61,70,.98
3_27_525_0,2001,Total,3,India,27,Maharashtra,525,Osmanabad,.48,.52,.26,.28,.49,.22,4.3,.27,3.2,.63,1.1,.88,.55,.52,71.90000000000001,.89
3_27_526_0,2001,Total,3,India,27,Maharashtra,526,Solapur,.5600000000000001,.9400000000000001,.29,.15,.36,.51,5.600000000000001,.35,6.300000000000001,1.1,1.2,.47,.47,1.2,93.60000000000001,1.1
3_27_527_0,2001,Total,3,India,27,Maharashtra,527,Satara,.85,1.1,.31,.29,.5600000000000001,.58,5.9,.53,7.600000000000001,1.4,1.3,.98,.75,1.4,98.90000000000001,1.7
3_27_528_0,2001,Total,3,India,27,Maharashtra,528,Ratnagiri,.78,1.7,,.3,.3,.9400000000000001,,,1.9,2.1,,1.2,.45,2.3,,
3_27_529_0,2001,Total,3,India,27,Maharashtra,529,Sindhudurg,.9300000000000001,1.4,.24,.29,.31,.98,,,2.2,1.7,1,1.2,.44,2.4,,
3_27_530_0,2001,Total,3,India,27,Maharashtra,530,Kolhapur,2,1.3,.35,.43,1.1,.98,5.7,.58,21.9,1.5,1.4,1.5,1.7,2.4,95.30000000000001,1.9
3_27_531_0,2001,Total,3,India,27,Maharashtra,531,Sangli,.8300000000000001,.86,.32,.25,.8300000000000001,1,6,.55,7.4,1,1.3,.8200000000000001,1.2,2.4,101,1.8
3_28_532_0,2001,Total,3,India,28,Andhra Pradesh,532,Adilabad,.96,1.1,.71,.28,.37,.96,4.100000000000001,.18,1.2,1.3,2.9,.85,.35,2.3,69.2,.59
3_28_533_0,2001,Total,3,India,28,Andhra Pradesh,533,Nizamabad,1.6,1.9,.91,.37,.46,1.1,4.5,.17,6.7,2.2,3.8,1.2,.43,2.7,75.10000000000001,.5600000000000001
3_28_534_0,2001,Total,3,India,28,Andhra Pradesh,534,Karimnagar,1.8,1.1,.9400000000000001,.23,.53,1.3,2.2,.19,3,1.4,3.9,.77,.44,3.2,36.2,.62
3_28_535_0,2001,Total,3,India,28,Andhra Pradesh,535,Medak,.9300000000000001,.91,.49,.23,.47,.98,3.6,.2,5.4,1.1,2,.72,.48,2.4,60,.64
3_28_536_0,2001,Total,3,India,28,Andhra Pradesh,536,Hyderabad,1.1,,,,,1.1,,,2.5,,,,,2.5,,
3_28_537_0,2001,Total,3,India,28,Andhra Pradesh,537,Rangareddy,.89,1,.5,.25,.48,.99,3.3,.22,1.6,1.2,2.1,.79,.47,2.4,55.90000000000001,.7000000000000001
3_28_538_0,2001,Total,3,India,28,Andhra Pradesh,538,Mahbubnagar,.54,.5700000000000001,.53,.21,.31,.91,3.9,.19,.9500000000000001,.6900000000000001,2.2,.66,.31,2.2,65.60000000000001,.6
3_28_539_0,2001,Total,3,India,28,Andhra Pradesh,539,Nalgonda,.9300000000000001,.5700000000000001,.7000000000000001,.14,.41,1.1,3,,1.5,.6900000000000001,2.9,.52,.36,2.7,49.90000000000001,
3_28_540_0,2001,Total,3,India,28,Andhra Pradesh,540,Warangal,1.8,.88,.67,.13,.42,1.1,,.21,2,1.1,2.8,.4,.36,2.5,,.67
3_28_541_0,2001,Total,3,India,28,Andhra Pradesh,541,Khammam,1.7,1.2,.85,.19,.61,1,4.4,,2.7,1.5,3.5,.6,.55,2.5,73.10000000000001,
3_28_542_0,2001,Total,3,India,28,Andhra Pradesh,542,Srikakulam,.85,.74,.6900000000000001,.3,.43,.76,4.7,.19,2.4,.9,2.9,1.3,.39,1.8,78.90000000000001,.6
3_28_543_0,2001,Total,3,India,28,Andhra Pradesh,543,Vizianagaram,1.2,.8200000000000001,1,.27,.5600000000000001,.75,4.3,,4.4,.99,4.2,1.1,.5,1.8,72.10000000000001,
3_28_544_0,2001,Total,3,India,28,Andhra Pradesh,544,Visakhapatnam,1,.96,.39,.24,.48,.62,3.5,,9.300000000000001,1.2,1.6,1,.45,1.5,58.2,
3_28_545_0,2001,Total,3,India,28,Andhra Pradesh,545,East Godavari,1.2,1.3,1.1,.16,.36,1.3,5.300000000000001,,4.9,1.5,4.5,.66,.33,3.2,89.60000000000001,
3_28_546_0,2001,Total,3,India,28,Andhra Pradesh,546,West Godavari,1.6,1.4,1.2,.11,.44,1.4,5,,8.200000000000001,1.7,4.9,.34,.42,3.3,83.5,
3_28_547_0,2001,Total,3,India,28,Andhra Pradesh,547,Krishna,1.6,1.4,.8300000000000001,.11,.89,1.3,6.800000000000001,,5.2,1.7,3.4,.34,.85,3.2,114,
3_28_548_0,2001,Total,3,India,28,Andhra Pradesh,548,Guntur,1.8,1.8,.9300000000000001,.2,.74,1.4,4.800000000000001,,2.5,2.1,3.9,.72,.71,3.3,81.10000000000001,
3_28_549_0,2001,Total,3,India,28,Andhra Pradesh,549,Prakasam,.97,.91,.98,.31,.62,1.2,4.800000000000001,,1.6,1.1,4.100000000000001,1.3,.75,2.9,79.80000000000001,
3_28_550_0,2001,Total,3,India,28,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,1.3,1.5,1.2,.39,.6900000000000001,1.2,5.2,,4.5,1.8,4.800000000000001,1.6,.67,2.8,86.5,
3_28_551_0,2001,Total,3,India,28,Andhra Pradesh,551,Y.S.R.,.9500000000000001,.6900000000000001,.8,.35,.48,1,5.600000000000001,.19,1.6,.84,3.3,1.2,.8100000000000001,2.5,94.40000000000001,.63
3_28_552_0,2001,Total,3,India,28,Andhra Pradesh,552,Kurnool,.96,.74,.6900000000000001,.32,.37,1.3,5.100000000000001,.19,1.4,.9,2.9,1,.5600000000000001,3,85.2,.62
3_28_553_0,2001,Total,3,India,28,Andhra Pradesh,553,Anantapur,.67,.64,.72,.46,.25,1.1,5.5,.19,1,.77,3,1.5,.38,2.7,92.90000000000001,.62
3_28_554_0,2001,Total,3,India,28,Andhra Pradesh,554,Chittoor,1.4,.8100000000000001,.76,.25,.27,.9400000000000001,5.4,.19,11.9,.98,3.1,.99,.26,2.3,91.2,.6
3_29_555_0,2001,Total,3,India,29,Karnataka,555,Belgaum,1.5,.75,.62,.27,.44,.73,5.9,.38,17.1,.9,2.6,.84,.66,1.8,98.60000000000001,1.2
3_29_556_0,2001,Total,3,India,29,Karnataka,556,Bagalkot,1.2,.8200000000000001,.73,.27,.4,.71,6.800000000000001,.45,14.1,.99,3,.9,.49,1.7,113,1.5
3_29_557_0,2001,Total,3,India,29,Karnataka,557,Bijapur,.46,.39,.66,.21,.43,.61,5.800000000000001,.27,2.9,.48,2.7,.71,.52,1.5,96.60000000000001,.88
3_29_558_0,2001,Total,3,India,29,Karnataka,558,Bidar,.75,.58,.53,.35,.36,.36,4.4,.31,5.600000000000001,.7000000000000001,2.2,1.1,.39,.88,73.40000000000001,1
3_29_559_0,2001,Total,3,India,29,Karnataka,559,Raichur,.61,.55,.75,.24,.21,1.3,6,.16,1.3,.67,3.1,.77,.3,3.1,101,.52
3_29_560_0,2001,Total,3,India,29,Karnataka,560,Koppal,.63,.62,.8,.2,.29,1.5,5.7,.15,1.7,.76,3.3,.6900000000000001,.32,3.5,96.10000000000001,.48
3_29_561_0,2001,Total,3,India,29,Karnataka,561,Gadag,.64,.37,.74,.18,.38,1,6.100000000000001,.18,1,.46,3.1,.5700000000000001,.41,2.5,102,.5700000000000001
3_29_562_0,2001,Total,3,India,29,Karnataka,562,Dharwad,.9,.77,.75,.24,.43,.5,5.4,.2,1.9,.9400000000000001,3.1,.75,.53,1.2,91.2,.64
3_29_563_0,2001,Total,3,India,29,Karnataka,563,Uttara Kannada,1.1,1.2,.64,.27,.29,.71,5.800000000000001,,3.1,1.4,2.7,.88,.28,1.7,97.7,
3_29_564_0,2001,Total,3,India,29,Karnataka,564,Haveri,1.1,.85,.88,.38,.52,.78,5.600000000000001,.2,3.3,1,3.7,1.2,.47,1.9,93.60000000000001,.64
3_29_565_0,2001,Total,3,India,29,Karnataka,565,Bellary,.9400000000000001,.78,.76,.36,.35,1.3,5.9,.3,3.1,.9400000000000001,3.1,1.2,.46,3.2,99.2,.97
3_29_566_0,2001,Total,3,India,29,Karnataka,566,Chitradurga,,,,,,,,,,,,,,,,
3_29_567_0,2001,Total,3,India,29,Karnataka,567,Davanagere,1.1,.8300000000000001,.66,.47,.5,1.4,5,.28,5.4,1,2.7,1.6,.5,3.5,83.40000000000001,.92
3_29_568_0,2001,Total,3,India,29,Karnataka,568,Shimoga,2,1,.77,.36,.37,.99,7.100000000000001,.25,8,1.2,3.2,1.3,.34,2.4,119,.8200000000000001
3_29_569_0,2001,Total,3,India,29,Karnataka,569,Udupi,.98,1.2,,,.33,.79,5.600000000000001,,2.7,1.5,,,.31,1.9,93.10000000000001,
3_29_570_0,2001,Total,3,India,29,Karnataka,570,Chikmagalur,.78,.76,.62,.36,.42,1,6.100000000000001,.35,1.9,.92,2.6,1.4,.44,2.5,102,1.1
3_29_571_0,2001,Total,3,India,29,Karnataka,571,Tumkur,.6800000000000001,.77,.6,.36,.38,1.1,6.5,.43,1.8,.9400000000000001,2.5,1.4,.35,2.7,109,1.4
3_29_572_0,2001,Total,3,India,29,Karnataka,572,Bangalore,.65,.7000000000000001,.73,.51,.33,1.1,6.100000000000001,.39,2.7,.85,3,2.1,.31,2.6,102,1.3
3_29_573_0,2001,Total,3,India,29,Karnataka,573,Mandya,1.8,.64,.79,.45,.39,1.3,7.800000000000001,,19.8,.78,3.3,1.8,.36,3,131,
3_29_574_0,2001,Total,3,India,29,Karnataka,574,Hassan,.88,.8100000000000001,.98,.37,.28,1.1,6.7,,4.100000000000001,.98,4.100000000000001,1.5,.28,2.6,113,
3_29_575_0,2001,Total,3,India,29,Karnataka,575,Dakshina Kannada,1.7,,,,.33,.85,6,,3.2,,,,.31,2,101,
3_29_576_0,2001,Total,3,India,29,Karnataka,576,Kodagu,4.600000000000001,.8200000000000001,.6800000000000001,.38,.11,.96,,,2.7,1,2.8,1.5,.15,2.3,,
3_29_577_0,2001,Total,3,India,29,Karnataka,577,Mysore,1.4,.64,.73,.33,.37,1.2,5.9,,4.3,.78,3,1.3,.36,2.9,98.90000000000001,
3_29_578_0,2001,Total,3,India,29,Karnataka,578,Chamarajanagar,1.9,1,.6,.27,.33,1.2,7.300000000000001,.44,16.4,1.2,2.5,.98,.34,2.8,122,1.4
3_29_579_0,2001,Total,3,India,29,Karnataka,579,Gulbarga,.48,.63,.61,.23,.49,.8300000000000001,4.9,.2,1.3,.77,2.5,.76,.51,2,81.90000000000001,.65
3_29_580_0,2001,Total,3,India,29,Karnataka,580,Yadgir,.48,.63,.61,.23,.49,.8300000000000001,4.9,.2,1.3,.77,2.5,.76,.51,2,81.90000000000001,.65
3_29_581_0,2001,Total,3,India,29,Karnataka,581,Kolar,.74,.75,.6,.42,.47,1,6.100000000000001,,3.5,.91,2.5,1.7,.44,2.5,103,
3_29_582_0,2001,Total,3,India,29,Karnataka,582,Chikkaballapura,.96,.9300000000000001,.72,.41,.31,1,5.5,.15,2.8,1.1,3,1.6,.34,2.4,91.5,.47
3_29_583_0,2001,Total,3,India,29,Karnataka,583,Bangalore Rural,.7000000000000001,.62,.59,.62,.3,1.1,6.100000000000001,,2.8,.76,2.5,2.5,.29,2.6,102,
3_29_584_0,2001,Total,3,India,29,Karnataka,584,Ramanagara,.7000000000000001,.62,.59,.62,.3,1.1,6.100000000000001,,2.8,.76,2.5,2.5,.29,2.6,102,
3_2_23_0,2001,Total,3,India,2,Himachal Pradesh,23,Chamba,.44,,.58,.09,.34,.59,,.35,1.6,,2.4,.4,.32,1.4,,1.1
3_2_24_0,2001,Total,3,India,2,Himachal Pradesh,24,Kangra,.41,,.43,.1,.38,.61,.08,.33,1.3,,1.8,.32,.4,1.5,1.4,1.1
3_2_25_0,2001,Total,3,India,2,Himachal Pradesh,25,Lahul & Spiti,4.3,,.55,,6.4,,,.36,4,,2.3,,5.5,,,1.2
3_2_26_0,2001,Total,3,India,2,Himachal Pradesh,26,Kullu,.55,.41,.73,,.25,.58,,.51,2,.5,3,,.23,1.4,,1.6
3_2_27_0,2001,Total,3,India,2,Himachal Pradesh,27,Mandi,.51,.24,.6900000000000001,.08,.65,.64,0,.36,1.8,.29,2.8,.35,.7000000000000001,1.5,0,1.2
3_2_28_0,2001,Total,3,India,2,Himachal Pradesh,28,Hamirpur,.35,,.47,.11,.38,.59,.07,.22,1.3,,2,.5,.4,1.4,1.1,.72
3_2_29_0,2001,Total,3,India,2,Himachal Pradesh,29,Una,.5,.75,.48,,.35,.88,.8,.51,1.8,.91,2,,.47,2.1,13.3,1.6
3_2_30_0,2001,Total,3,India,2,Himachal Pradesh,30,Bilaspur,.41,,.5,0,.43,.64,.39,.31,1.5,,2.1,0,.63,1.5,6.5,1
3_2_31_0,2001,Total,3,India,2,Himachal Pradesh,31,Solan,.47,.85,.51,.23,.59,.8200000000000001,.07,.38,1.6,1,2.1,1,.58,2,1.1,1.2
3_2_32_0,2001,Total,3,India,2,Himachal Pradesh,32,Sirmaur,.53,.17,.73,.09,.5,.66,.12,.39,1.9,.21,3,.4,.48,1.6,2,1.3
3_2_33_0,2001,Total,3,India,2,Himachal Pradesh,33,Shimla,.38,0,.52,.11,.51,.43,,.27,1.3,0,2.2,.5,.47,1,,.86
3_2_34_0,2001,Total,3,India,2,Himachal Pradesh,34,Kinnaur,.59,,.55,,1.3,.63,,.46,1.4,,2.3,,1.2,1.5,,1.5
3_30_585_0,2001,Total,3,India,30,Goa,585,North Goa,1,1.4,.96,.26,.48,1,3.3,,3.5,1.7,4,1,.89,2.5,54.6,
3_30_586_0,2001,Total,3,India,30,Goa,586,South Goa,1,1.4,.96,.26,.48,1,3.3,,3.5,1.7,4,1,.89,2.5,54.6,
3_31_587_0,2001,Total,3,India,31,Lakshadweep,587,Lakshadweep,,,,,,,,,,,,,,,,
3_32_588_0,2001,Total,3,India,32,Kerala,588,Kasaragod,2.7,,,,,.79,2.1,,2.6,,,,,1.9,36,
3_32_589_0,2001,Total,3,India,32,Kerala,589,Kannur,1.3,,,,,.71,9.700000000000001,,2.2,,,,,1.7,162,
3_32_590_0,2001,Total,3,India,32,Kerala,590,Wayanad,2.1,,,,,1,6,,2.3,,,,,2.4,100,
3_32_591_0,2001,Total,3,India,32,Kerala,591,Kozhikode,1.9,,,,,.5600000000000001,6,,3,,,,,1.3,100,
3_32_592_0,2001,Total,3,India,32,Kerala,592,Malappuram,1.2,,,.19,,.76,6,,3.6,,,.75,,1.8,101,
3_32_593_0,2001,Total,3,India,32,Kerala,593,Palakkad,1.2,.61,,.18,,.9300000000000001,6.5,,4.3,.74,,.65,,2.2,109,
3_32_594_0,2001,Total,3,India,32,Kerala,594,Thrissur,1.7,,,,,.89,6,,8.700000000000001,,,,,2.1,100,
3_32_595_0,2001,Total,3,India,32,Kerala,595,Ernakulam,1.1,,,,,.76,7.5,,3.6,,,,,1.8,126,
3_32_596_0,2001,Total,3,India,32,Kerala,596,Idukki,2.5,,,.21,,.99,5,,3.7,,,.8300000000000001,,2.4,84.5,
3_32_597_0,2001,Total,3,India,32,Kerala,597,Kottayam,1.5,,,,,1.1,2.8,,6.5,,,,,2.6,46.90000000000001,
3_32_598_0,2001,Total,3,India,32,Kerala,598,Alappuzha,1.2,,,,,1.1,3.1,,3.7,,,,,2.7,51.90000000000001,
3_32_599_0,2001,Total,3,India,32,Kerala,599,Pathanamthitta,1.8,,,,,1.1,2.9,,7,,,,,2.8,48.90000000000001,
3_32_600_0,2001,Total,3,India,32,Kerala,600,Kollam,1.8,,,,,.84,6.2,,7.5,,,,,2,103,
3_32_601_0,2001,Total,3,India,32,Kerala,601,Thiruvananthapuram,1.1,,,,,.88,6,,2.8,,,,,2.1,100,
3_33_602_0,2001,Total,3,India,33,Tamil Nadu,602,Thiruvallur,1.9,2.4,,.54,.66,1.5,6.800000000000001,,9.9,2.9,,2.3,.5600000000000001,3.6,114,
3_33_603_0,2001,Total,3,India,33,Tamil Nadu,603,Chennai,,,,,,,,,,,,,,,,
3_33_604_0,2001,Total,3,India,33,Tamil Nadu,604,Kancheepuram,1.6,2.1,,.52,.5700000000000001,1.3,7,,7,2.5,,2.1,.52,3.2,118,
3_33_605_0,2001,Total,3,India,33,Tamil Nadu,605,Vellore,1.8,1.6,.39,.48,.5700000000000001,1.6,4.800000000000001,,13.9,1.9,1.6,1.8,.54,3.9,80.7,
3_33_606_0,2001,Total,3,India,33,Tamil Nadu,606,Tiruvannamalai,1.5,1.4,.4,.32,.47,1.2,3.9,,8.800000000000001,1.8,1.7,1.3,.44,3,64.7,
3_33_607_0,2001,Total,3,India,33,Tamil Nadu,607,Viluppuram,1.8,1.4,.4,.34,.5700000000000001,1.4,6.4,,13.4,1.6,1.7,1.5,.55,3.4,108,
3_33_608_0,2001,Total,3,India,33,Tamil Nadu,608,Salem,2,1.5,.45,.45,.85,1.8,6.4,.15,8.200000000000001,1.8,1.9,1.6,.78,4.2,107,.48
3_33_609_0,2001,Total,3,India,33,Tamil Nadu,609,Namakkal,2.3,1.6,.39,.37,.79,1.9,9.600000000000001,,12.8,2,1.6,1.2,.73,4.5,160,
3_33_610_0,2001,Total,3,India,33,Tamil Nadu,610,Erode,3.2,1.6,.55,.18,.61,1.8,9.200000000000001,,20.1,1.9,2.3,.65,.54,4.3,154,
3_33_611_0,2001,Total,3,India,33,Tamil Nadu,611,The Nilgiris,6.4,.41,.39,.03,,1.6,6.4,.15,17.6,.5,1.6,.12,,3.8,107,.48
3_33_612_0,2001,Total,3,India,33,Tamil Nadu,612,Dindigul,1.3,2,.48,.5,.74,1.8,6.5,,6.300000000000001,2.4,2,1.6,.6800000000000001,4.4,108,
3_33_613_0,2001,Total,3,India,33,Tamil Nadu,613,Karur,1.5,1.4,.39,.15,.6,1.6,6.7,,12.8,1.7,1.6,.51,.5700000000000001,3.9,113,
3_33_614_0,2001,Total,3,India,33,Tamil Nadu,614,Tiruchirappalli,1.5,1.3,.29,.23,.54,1.7,6.5,,7,1.6,1.2,.75,.51,4,109,
3_33_615_0,2001,Total,3,India,33,Tamil Nadu,615,Perambalur,1.7,1.2,.39,.34,.65,1.3,6.2,,10.2,1.4,1.6,1.1,.61,3.2,103,
3_33_616_0,2001,Total,3,India,33,Tamil Nadu,616,Ariyalur,,,,,,,,,,,,,,,,
3_33_617_0,2001,Total,3,India,33,Tamil Nadu,617,Cuddalore,2.1,1.8,.48,.35,.6,1.5,6.9,,18.3,2.2,2,1.5,.5700000000000001,3.6,115,
3_33_618_0,2001,Total,3,India,33,Tamil Nadu,618,Nagapattinam,1.2,1.3,.64,,.5700000000000001,1.3,5.5,,3.9,1.6,2.6,,.52,3.2,92.2,
3_33_619_0,2001,Total,3,India,33,Tamil Nadu,619,Thiruvarur,1.2,2,,0,.39,1.4,5.9,,3.4,2.4,,0,.35,3.4,98.80000000000001,
3_33_620_0,2001,Total,3,India,33,Tamil Nadu,620,Thanjavur,1.5,1.7,.64,.58,.51,1.4,5.7,,7.300000000000001,2,2.7,2.3,.45,3.5,95,
3_33_621_0,2001,Total,3,India,33,Tamil Nadu,621,Pudukkottai,1.4,1.2,.5,.45,.5700000000000001,1.4,6.300000000000001,,5.600000000000001,1.4,2.1,1.6,.55,3.4,106,
3_33_622_0,2001,Total,3,India,33,Tamil Nadu,622,Sivaganga,1.2,1.1,.39,.31,.6,.96,5.800000000000001,,6.800000000000001,1.4,1.6,1.1,.5700000000000001,2.3,96.80000000000001,
3_33_623_0,2001,Total,3,India,33,Tamil Nadu,623,Madurai,2,1.2,.48,.43,.61,1.7,12.2,,13.2,1.5,2,1.4,.52,4.2,205,
3_33_624_0,2001,Total,3,India,33,Tamil Nadu,624,Theni,1.8,1.5,.39,.39,.6,1.7,7,,16.8,1.9,1.6,1.4,.54,4.100000000000001,117,
3_33_625_0,2001,Total,3,India,33,Tamil Nadu,625,Virudhunagar,1.2,1,.49,.3,.47,1.4,6.300000000000001,,4.600000000000001,1.3,2,1.2,.41,3.3,105,
3_33_626_0,2001,Total,3,India,33,Tamil Nadu,626,Ramanathapuram,.66,1.1,,.29,.54,.55,6.300000000000001,,1.5,1.4,,1,.52,1.3,106,
3_33_627_0,2001,Total,3,India,33,Tamil Nadu,627,Thoothukkudi,.97,1.5,.11,.36,.24,1.7,6.4,,4.100000000000001,1.8,.45,1.4,.22,4,106,
3_33_628_0,2001,Total,3,India,33,Tamil Nadu,628,Tirunelveli,1.7,1.8,.13,.61,.43,1.7,6.100000000000001,,7,2.1,.54,2.1,.4,4.100000000000001,102,
3_33_629_0,2001,Total,3,India,33,Tamil Nadu,629,Kanniyakumari,2.4,.99,,,.52,1.9,,,10.1,1.2,,,.5,4.600000000000001,,
3_33_630_0,2001,Total,3,India,33,Tamil Nadu,630,Dharmapuri,1.8,1.4,.26,.46,.72,1.4,5.300000000000001,,10.5,1.7,1.1,1.8,.67,3.4,88.60000000000001,
3_33_631_0,2001,Total,3,India,33,Tamil Nadu,631,Krishnagiri,1.8,1.4,.26,.46,.72,1.4,5.300000000000001,,10.5,1.7,1.1,1.8,.67,3.4,88.60000000000001,
3_33_632_0,2001,Total,3,India,33,Tamil Nadu,632,Coimbatore,1.4,1.2,.27,.14,.5600000000000001,1.5,6,.15,8.200000000000001,1.5,1.1,.43,.6,3.6,100,.47
