id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,bank_t
3_22_406_0,2001,Total,3,India,22,Chhattisgarh,406,Bilaspur,24.2
3_22_406_0,2001,Urban,3,India,22,Chhattisgarh,406,Bilaspur,38.40000000000001
3_22_407_0,2001,Rural,3,India,22,Chhattisgarh,407,Kabeerdham,26.1
3_22_407_0,2001,Total,3,India,22,Chhattisgarh,407,Kabeerdham,27.1
3_22_407_0,2001,Urban,3,India,22,Chhattisgarh,407,Kabeerdham,39.8
3_22_408_0,2001,Rural,3,India,22,Chhattisgarh,408,Rajnandgaon,23.3
3_22_408_0,2001,Total,3,India,22,Chhattisgarh,408,Rajnandgaon,26.3
3_22_408_0,2001,Urban,3,India,22,Chhattisgarh,408,Rajnandgaon,40.5
3_22_409_0,2001,Rural,3,India,22,Chhattisgarh,409,Durg,23.2
3_22_409_0,2001,Total,3,India,22,Chhattisgarh,409,Durg,33.9
3_22_409_0,2001,Urban,3,India,22,Chhattisgarh,409,Durg,51.2
3_22_410_0,2001,Rural,3,India,22,Chhattisgarh,410,Raipur,23.7
3_22_410_0,2001,Total,3,India,22,Chhattisgarh,410,Raipur,27.1
3_22_410_0,2001,Urban,3,India,22,Chhattisgarh,410,Raipur,36.3
3_22_411_0,2001,Rural,3,India,22,Chhattisgarh,411,Mahasamund,11.8
3_22_411_0,2001,Total,3,India,22,Chhattisgarh,411,Mahasamund,14.3
3_22_411_0,2001,Urban,3,India,22,Chhattisgarh,411,Mahasamund,36.2
3_22_412_0,2001,Rural,3,India,22,Chhattisgarh,412,Dhamtari,19
3_22_412_0,2001,Total,3,India,22,Chhattisgarh,412,Dhamtari,20.7
3_22_412_0,2001,Urban,3,India,22,Chhattisgarh,412,Dhamtari,32.2
3_22_413_0,2001,Rural,3,India,22,Chhattisgarh,413,Uttar Bastar Kanker,23.9
3_22_413_0,2001,Total,3,India,22,Chhattisgarh,413,Uttar Bastar Kanker,24.9
3_22_413_0,2001,Urban,3,India,22,Chhattisgarh,413,Uttar Bastar Kanker,44.1
3_22_414_0,2001,Rural,3,India,22,Chhattisgarh,414,Bastar,14.6
3_22_414_0,2001,Total,3,India,22,Chhattisgarh,414,Bastar,17.8
3_22_414_0,2001,Urban,3,India,22,Chhattisgarh,414,Bastar,44.8
3_22_415_0,2001,Rural,3,India,22,Chhattisgarh,415,Narayanpur,13.2
3_22_415_0,2001,Total,3,India,22,Chhattisgarh,415,Narayanpur,16.9
3_22_415_0,2001,Urban,3,India,22,Chhattisgarh,415,Narayanpur,53.8
3_22_416_0,2001,Rural,3,India,22,Chhattisgarh,416,Dakshin Bastar Dantewada,11.9
3_22_416_0,2001,Total,3,India,22,Chhattisgarh,416,Dakshin Bastar Dantewada,16.1
3_22_416_0,2001,Urban,3,India,22,Chhattisgarh,416,Dakshin Bastar Dantewada,62.7
3_22_417_0,2001,Rural,3,India,22,Chhattisgarh,417,Bijapur,11.9
3_22_417_0,2001,Total,3,India,22,Chhattisgarh,417,Bijapur,16.1
3_22_417_0,2001,Urban,3,India,22,Chhattisgarh,417,Bijapur,62.7
3_23_418_0,2001,Rural,3,India,23,Madhya Pradesh,418,Sheopur,11
3_23_418_0,2001,Total,3,India,23,Madhya Pradesh,418,Sheopur,15.2
3_23_418_0,2001,Urban,3,India,23,Madhya Pradesh,418,Sheopur,38.1
3_23_419_0,2001,Rural,3,India,23,Madhya Pradesh,419,Morena,11.2
3_23_419_0,2001,Total,3,India,23,Madhya Pradesh,419,Morena,16.4
3_23_419_0,2001,Urban,3,India,23,Madhya Pradesh,419,Morena,35.5
3_23_420_0,2001,Rural,3,India,23,Madhya Pradesh,420,Bhind,18.7
3_23_420_0,2001,Total,3,India,23,Madhya Pradesh,420,Bhind,23.9
3_23_420_0,2001,Urban,3,India,23,Madhya Pradesh,420,Bhind,41.3
3_23_421_0,2001,Rural,3,India,23,Madhya Pradesh,421,Gwalior,24.5
3_23_421_0,2001,Total,3,India,23,Madhya Pradesh,421,Gwalior,41.3
3_23_421_0,2001,Urban,3,India,23,Madhya Pradesh,421,Gwalior,52.2
3_23_422_0,2001,Rural,3,India,23,Madhya Pradesh,422,Datia,20.8
3_23_422_0,2001,Total,3,India,23,Madhya Pradesh,422,Datia,25.3
3_23_422_0,2001,Urban,3,India,23,Madhya Pradesh,422,Datia,45.40000000000001
3_23_423_0,2001,Rural,3,India,23,Madhya Pradesh,423,Shivpuri,18.4
3_23_423_0,2001,Total,3,India,23,Madhya Pradesh,423,Shivpuri,22.3
3_23_423_0,2001,Urban,3,India,23,Madhya Pradesh,423,Shivpuri,42.5
3_23_424_0,2001,Rural,3,India,23,Madhya Pradesh,424,Tikamgarh,22.9
3_23_424_0,2001,Total,3,India,23,Madhya Pradesh,424,Tikamgarh,26.7
3_23_424_0,2001,Urban,3,India,23,Madhya Pradesh,424,Tikamgarh,46.5
3_23_425_0,2001,Rural,3,India,23,Madhya Pradesh,425,Chhatarpur,20.9
3_23_425_0,2001,Total,3,India,23,Madhya Pradesh,425,Chhatarpur,26.2
3_23_425_0,2001,Urban,3,India,23,Madhya Pradesh,425,Chhatarpur,47
3_23_426_0,2001,Rural,3,India,23,Madhya Pradesh,426,Panna,16.1
3_23_426_0,2001,Total,3,India,23,Madhya Pradesh,426,Panna,19.8
3_23_426_0,2001,Urban,3,India,23,Madhya Pradesh,426,Panna,47.6
3_23_427_0,2001,Rural,3,India,23,Madhya Pradesh,427,Sagar,17.1
3_23_427_0,2001,Total,3,India,23,Madhya Pradesh,427,Sagar,23.9
3_23_427_0,2001,Urban,3,India,23,Madhya Pradesh,427,Sagar,43
3_23_428_0,2001,Rural,3,India,23,Madhya Pradesh,428,Damoh,19.3
3_23_428_0,2001,Total,3,India,23,Madhya Pradesh,428,Damoh,22.8
3_23_428_0,2001,Urban,3,India,23,Madhya Pradesh,428,Damoh,40.2
3_23_429_0,2001,Rural,3,India,23,Madhya Pradesh,429,Satna,24.8
3_23_429_0,2001,Total,3,India,23,Madhya Pradesh,429,Satna,29.4
3_23_429_0,2001,Urban,3,India,23,Madhya Pradesh,429,Satna,48.6
3_23_430_0,2001,Rural,3,India,23,Madhya Pradesh,430,Rewa,22.4
3_23_430_0,2001,Total,3,India,23,Madhya Pradesh,430,Rewa,26.3
3_23_430_0,2001,Urban,3,India,23,Madhya Pradesh,430,Rewa,49.1
3_23_431_0,2001,Rural,3,India,23,Madhya Pradesh,431,Umaria,15.7
3_23_431_0,2001,Total,3,India,23,Madhya Pradesh,431,Umaria,21.2
3_23_431_0,2001,Urban,3,India,23,Madhya Pradesh,431,Umaria,51.7
3_23_432_0,2001,Rural,3,India,23,Madhya Pradesh,432,Neemuch,25.4
3_23_432_0,2001,Total,3,India,23,Madhya Pradesh,432,Neemuch,30.3
3_23_432_0,2001,Urban,3,India,23,Madhya Pradesh,432,Neemuch,44
3_23_433_0,2001,Rural,3,India,23,Madhya Pradesh,433,Mandsaur,26.6
3_23_433_0,2001,Total,3,India,23,Madhya Pradesh,433,Mandsaur,29.9
3_23_433_0,2001,Urban,3,India,23,Madhya Pradesh,433,Mandsaur,44.6
3_23_434_0,2001,Rural,3,India,23,Madhya Pradesh,434,Ratlam,26.9
3_23_434_0,2001,Total,3,India,23,Madhya Pradesh,434,Ratlam,31.3
3_23_434_0,2001,Urban,3,India,23,Madhya Pradesh,434,Ratlam,44.1
3_23_435_0,2001,Rural,3,India,23,Madhya Pradesh,435,Ujjain,29.8
3_23_435_0,2001,Total,3,India,23,Madhya Pradesh,435,Ujjain,37.9
3_23_435_0,2001,Urban,3,India,23,Madhya Pradesh,435,Ujjain,50.6
3_23_436_0,2001,Rural,3,India,23,Madhya Pradesh,436,Shajapur,39.5
3_23_436_0,2001,Total,3,India,23,Madhya Pradesh,436,Shajapur,40.5
3_23_436_0,2001,Urban,3,India,23,Madhya Pradesh,436,Shajapur,45.2
3_23_437_0,2001,Rural,3,India,23,Madhya Pradesh,437,Dewas,23.9
3_23_437_0,2001,Total,3,India,23,Madhya Pradesh,437,Dewas,30.4
3_23_437_0,2001,Urban,3,India,23,Madhya Pradesh,437,Dewas,47.3
3_23_438_0,2001,Rural,3,India,23,Madhya Pradesh,438,Dhar,30
3_23_438_0,2001,Total,3,India,23,Madhya Pradesh,438,Dhar,31.7
3_23_438_0,2001,Urban,3,India,23,Madhya Pradesh,438,Dhar,39.6
3_23_439_0,2001,Rural,3,India,23,Madhya Pradesh,439,Indore,30.8
3_23_439_0,2001,Total,3,India,23,Madhya Pradesh,439,Indore,44.7
3_23_439_0,2001,Urban,3,India,23,Madhya Pradesh,439,Indore,50.40000000000001
3_23_440_0,2001,Rural,3,India,23,Madhya Pradesh,440,Khargone (West Nimar),20.1
3_23_440_0,2001,Total,3,India,23,Madhya Pradesh,440,Khargone (West Nimar),23
3_23_440_0,2001,Urban,3,India,23,Madhya Pradesh,440,Khargone (West Nimar),38.6
3_23_441_0,2001,Rural,3,India,23,Madhya Pradesh,441,Barwani,18.2
3_23_441_0,2001,Total,3,India,23,Madhya Pradesh,441,Barwani,21.2
3_23_441_0,2001,Urban,3,India,23,Madhya Pradesh,441,Barwani,38
3_23_442_0,2001,Rural,3,India,23,Madhya Pradesh,442,Rajgarh,24.9
3_23_442_0,2001,Total,3,India,23,Madhya Pradesh,442,Rajgarh,28.4
3_23_442_0,2001,Urban,3,India,23,Madhya Pradesh,442,Rajgarh,45.2
3_23_443_0,2001,Rural,3,India,23,Madhya Pradesh,443,Vidisha,21.3
3_23_443_0,2001,Total,3,India,23,Madhya Pradesh,443,Vidisha,25.2
3_23_443_0,2001,Urban,3,India,23,Madhya Pradesh,443,Vidisha,39.5
3_23_444_0,2001,Rural,3,India,23,Madhya Pradesh,444,Bhopal,23.1
3_23_444_0,2001,Total,3,India,23,Madhya Pradesh,444,Bhopal,42.5
3_23_444_0,2001,Urban,3,India,23,Madhya Pradesh,444,Bhopal,47
3_23_445_0,2001,Rural,3,India,23,Madhya Pradesh,445,Sehore,25.3
3_23_445_0,2001,Total,3,India,23,Madhya Pradesh,445,Sehore,29.4
3_23_445_0,2001,Urban,3,India,23,Madhya Pradesh,445,Sehore,48
3_23_446_0,2001,Rural,3,India,23,Madhya Pradesh,446,Raisen,15.7
3_23_446_0,2001,Total,3,India,23,Madhya Pradesh,446,Raisen,20.1
3_23_446_0,2001,Urban,3,India,23,Madhya Pradesh,446,Raisen,40.2
3_23_447_0,2001,Rural,3,India,23,Madhya Pradesh,447,Betul,26.7
3_23_447_0,2001,Total,3,India,23,Madhya Pradesh,447,Betul,33.3
3_23_447_0,2001,Urban,3,India,23,Madhya Pradesh,447,Betul,60.2
3_23_448_0,2001,Rural,3,India,23,Madhya Pradesh,448,Harda,30.6
3_23_448_0,2001,Total,3,India,23,Madhya Pradesh,448,Harda,33.9
3_23_448_0,2001,Urban,3,India,23,Madhya Pradesh,448,Harda,46.3
3_23_449_0,2001,Rural,3,India,23,Madhya Pradesh,449,Hoshangabad,25.9
3_23_449_0,2001,Total,3,India,23,Madhya Pradesh,449,Hoshangabad,33.8
3_23_449_0,2001,Urban,3,India,23,Madhya Pradesh,449,Hoshangabad,51.5
3_23_450_0,2001,Rural,3,India,23,Madhya Pradesh,450,Katni,17.3
3_23_450_0,2001,Total,3,India,23,Madhya Pradesh,450,Katni,23.6
3_23_450_0,2001,Urban,3,India,23,Madhya Pradesh,450,Katni,50.1
3_23_451_0,2001,Rural,3,India,23,Madhya Pradesh,451,Jabalpur,15.6
3_23_451_0,2001,Total,3,India,23,Madhya Pradesh,451,Jabalpur,32.4
3_23_451_0,2001,Urban,3,India,23,Madhya Pradesh,451,Jabalpur,47.6
3_23_452_0,2001,Rural,3,India,23,Madhya Pradesh,452,Narsimhapur,19.6
3_23_452_0,2001,Total,3,India,23,Madhya Pradesh,452,Narsimhapur,22.9
3_23_452_0,2001,Urban,3,India,23,Madhya Pradesh,452,Narsimhapur,39.8
3_23_453_0,2001,Rural,3,India,23,Madhya Pradesh,453,Dindori,9.9
3_23_453_0,2001,Total,3,India,23,Madhya Pradesh,453,Dindori,11.3
3_23_453_0,2001,Urban,3,India,23,Madhya Pradesh,453,Dindori,40.2
3_23_454_0,2001,Rural,3,India,23,Madhya Pradesh,454,Mandla,13.9
3_23_454_0,2001,Total,3,India,23,Madhya Pradesh,454,Mandla,17.1
3_23_454_0,2001,Urban,3,India,23,Madhya Pradesh,454,Mandla,47.90000000000001
3_23_455_0,2001,Rural,3,India,23,Madhya Pradesh,455,Chhindwara,25.2
3_23_455_0,2001,Total,3,India,23,Madhya Pradesh,455,Chhindwara,32.3
3_23_455_0,2001,Urban,3,India,23,Madhya Pradesh,455,Chhindwara,54.1
3_23_456_0,2001,Rural,3,India,23,Madhya Pradesh,456,Seoni,15.5
3_23_456_0,2001,Total,3,India,23,Madhya Pradesh,456,Seoni,18.6
3_23_456_0,2001,Urban,3,India,23,Madhya Pradesh,456,Seoni,46.3
3_23_457_0,2001,Rural,3,India,23,Madhya Pradesh,457,Balaghat,14.4
3_23_457_0,2001,Total,3,India,23,Madhya Pradesh,457,Balaghat,18.1
3_23_457_0,2001,Urban,3,India,23,Madhya Pradesh,457,Balaghat,43.90000000000001
3_23_458_0,2001,Rural,3,India,23,Madhya Pradesh,458,Guna,16.9
3_23_458_0,2001,Total,3,India,23,Madhya Pradesh,458,Guna,22.2
3_23_458_0,2001,Urban,3,India,23,Madhya Pradesh,458,Guna,41.40000000000001
3_23_459_0,2001,Rural,3,India,23,Madhya Pradesh,459,Ashoknagar,16.9
3_23_459_0,2001,Total,3,India,23,Madhya Pradesh,459,Ashoknagar,22.2
3_23_459_0,2001,Urban,3,India,23,Madhya Pradesh,459,Ashoknagar,41.40000000000001
3_23_460_0,2001,Rural,3,India,23,Madhya Pradesh,460,Shahdol,14.1
3_23_460_0,2001,Total,3,India,23,Madhya Pradesh,460,Shahdol,25.9
3_23_460_0,2001,Urban,3,India,23,Madhya Pradesh,460,Shahdol,63.90000000000001
3_23_461_0,2001,Rural,3,India,23,Madhya Pradesh,461,Anuppur,14.1
3_23_461_0,2001,Total,3,India,23,Madhya Pradesh,461,Anuppur,25.9
3_23_461_0,2001,Urban,3,India,23,Madhya Pradesh,461,Anuppur,63.90000000000001
3_23_462_0,2001,Rural,3,India,23,Madhya Pradesh,462,Sidhi,17.5
3_23_462_0,2001,Total,3,India,23,Madhya Pradesh,462,Sidhi,24.4
3_23_462_0,2001,Urban,3,India,23,Madhya Pradesh,462,Sidhi,64.2
3_23_463_0,2001,Rural,3,India,23,Madhya Pradesh,463,Singrauli,17.5
3_23_463_0,2001,Total,3,India,23,Madhya Pradesh,463,Singrauli,24.4
3_23_463_0,2001,Urban,3,India,23,Madhya Pradesh,463,Singrauli,64.2
3_23_464_0,2001,Rural,3,India,23,Madhya Pradesh,464,Jhabua,23.9
3_23_464_0,2001,Total,3,India,23,Madhya Pradesh,464,Jhabua,27.2
3_23_464_0,2001,Urban,3,India,23,Madhya Pradesh,464,Jhabua,59
3_23_465_0,2001,Rural,3,India,23,Madhya Pradesh,465,Alirajpur,23.9
3_23_465_0,2001,Total,3,India,23,Madhya Pradesh,465,Alirajpur,27.2
3_23_465_0,2001,Urban,3,India,23,Madhya Pradesh,465,Alirajpur,59
3_23_466_0,2001,Rural,3,India,23,Madhya Pradesh,466,Khandwa (East Nimar),25.9
3_23_466_0,2001,Total,3,India,23,Madhya Pradesh,466,Khandwa (East Nimar),29.7
3_23_466_0,2001,Urban,3,India,23,Madhya Pradesh,466,Khandwa (East Nimar),41.2
3_23_467_0,2001,Rural,3,India,23,Madhya Pradesh,467,Burhanpur,25.9
3_23_467_0,2001,Total,3,India,23,Madhya Pradesh,467,Burhanpur,29.7
3_23_467_0,2001,Urban,3,India,23,Madhya Pradesh,467,Burhanpur,41.2
3_24_468_0,2001,Rural,3,India,24,Gujarat,468,Kachchh,29.3
3_24_468_0,2001,Total,3,India,24,Gujarat,468,Kachchh,35.9
3_24_468_0,2001,Urban,3,India,24,Gujarat,468,Kachchh,49.6
3_24_469_0,2001,Rural,3,India,24,Gujarat,469,Banas Kantha,29.6
3_24_469_0,2001,Total,3,India,24,Gujarat,469,Banas Kantha,32
3_24_469_0,2001,Urban,3,India,24,Gujarat,469,Banas Kantha,49.3
3_24_470_0,2001,Rural,3,India,24,Gujarat,470,Patan,18.9
3_24_470_0,2001,Total,3,India,24,Gujarat,470,Patan,25
3_24_470_0,2001,Urban,3,India,24,Gujarat,470,Patan,48.6
3_24_471_0,2001,Rural,3,India,24,Gujarat,471,Mahesana,34
3_24_471_0,2001,Total,3,India,24,Gujarat,471,Mahesana,41.90000000000001
3_24_471_0,2001,Urban,3,India,24,Gujarat,471,Mahesana,61.1
3_24_472_0,2001,Rural,3,India,24,Gujarat,472,Sabar Kantha,33.4
3_24_472_0,2001,Total,3,India,24,Gujarat,472,Sabar Kantha,36.5
3_24_472_0,2001,Urban,3,India,24,Gujarat,472,Sabar Kantha,61.2
3_24_473_0,2001,Rural,3,India,24,Gujarat,473,Gandhinagar,32.5
3_24_473_0,2001,Total,3,India,24,Gujarat,473,Gandhinagar,42.90000000000001
3_24_473_0,2001,Urban,3,India,24,Gujarat,473,Gandhinagar,62.6
3_24_474_0,2001,Rural,3,India,24,Gujarat,474,Ahmadabad,21.5
3_24_474_0,2001,Total,3,India,24,Gujarat,474,Ahmadabad,45.5
3_24_474_0,2001,Urban,3,India,24,Gujarat,474,Ahmadabad,51.2
3_24_475_0,2001,Rural,3,India,24,Gujarat,475,Surendranagar,24
3_24_475_0,2001,Total,3,India,24,Gujarat,475,Surendranagar,30.9
3_24_475_0,2001,Urban,3,India,24,Gujarat,475,Surendranagar,48.90000000000001
3_24_476_0,2001,Rural,3,India,24,Gujarat,476,Rajkot,43.1
3_24_476_0,2001,Total,3,India,24,Gujarat,476,Rajkot,45.5
3_24_476_0,2001,Urban,3,India,24,Gujarat,476,Rajkot,47.7
3_24_477_0,2001,Rural,3,India,24,Gujarat,477,Jamnagar,54.7
3_24_477_0,2001,Total,3,India,24,Gujarat,477,Jamnagar,51.6
3_24_477_0,2001,Urban,3,India,24,Gujarat,477,Jamnagar,47.8
3_24_478_0,2001,Rural,3,India,24,Gujarat,478,Porbandar,36.5
3_24_478_0,2001,Total,3,India,24,Gujarat,478,Porbandar,44
3_24_478_0,2001,Urban,3,India,24,Gujarat,478,Porbandar,51.90000000000001
3_24_479_0,2001,Rural,3,India,24,Gujarat,479,Junagadh,38.6
3_24_479_0,2001,Total,3,India,24,Gujarat,479,Junagadh,41.3
3_24_479_0,2001,Urban,3,India,24,Gujarat,479,Junagadh,47.7
3_24_480_0,2001,Rural,3,India,24,Gujarat,480,Amreli,35.3
3_24_480_0,2001,Total,3,India,24,Gujarat,480,Amreli,37.1
3_24_480_0,2001,Urban,3,India,24,Gujarat,480,Amreli,43.6
3_24_481_0,2001,Rural,3,India,24,Gujarat,481,Bhavnagar,20.3
3_24_481_0,2001,Total,3,India,24,Gujarat,481,Bhavnagar,30.6
3_24_481_0,2001,Urban,3,India,24,Gujarat,481,Bhavnagar,45.90000000000001
3_24_482_0,2001,Rural,3,India,24,Gujarat,482,Anand,31.7
3_24_482_0,2001,Total,3,India,24,Gujarat,482,Anand,38.2
3_24_482_0,2001,Urban,3,India,24,Gujarat,482,Anand,56.1
3_24_483_0,2001,Rural,3,India,24,Gujarat,483,Kheda,29
3_24_483_0,2001,Total,3,India,24,Gujarat,483,Kheda,37
3_24_483_0,2001,Urban,3,India,24,Gujarat,483,Kheda,58.5
3_24_484_0,2001,Rural,3,India,24,Gujarat,484,Panch Mahals,26.1
3_24_484_0,2001,Total,3,India,24,Gujarat,484,Panch Mahals,29.8
3_24_484_0,2001,Urban,3,India,24,Gujarat,484,Panch Mahals,54.5
3_24_485_0,2001,Rural,3,India,24,Gujarat,485,Dohad,13.6
3_24_485_0,2001,Total,3,India,24,Gujarat,485,Dohad,18.9
3_24_485_0,2001,Urban,3,India,24,Gujarat,485,Dohad,59.90000000000001
3_24_486_0,2001,Rural,3,India,24,Gujarat,486,Vadodara,25.6
3_24_486_0,2001,Total,3,India,24,Gujarat,486,Vadodara,45.1
3_24_486_0,2001,Urban,3,India,24,Gujarat,486,Vadodara,67.10000000000001
3_24_487_0,2001,Rural,3,India,24,Gujarat,487,Narmada,18.1
3_24_487_0,2001,Total,3,India,24,Gujarat,487,Narmada,23.2
3_24_487_0,2001,Urban,3,India,24,Gujarat,487,Narmada,66.5
3_24_488_0,2001,Rural,3,India,24,Gujarat,488,Bharuch,29.5
3_24_488_0,2001,Total,3,India,24,Gujarat,488,Bharuch,36.8
3_24_488_0,2001,Urban,3,India,24,Gujarat,488,Bharuch,57.1
3_24_489_0,2001,Rural,3,India,24,Gujarat,489,The Dangs,37.3
3_24_489_0,2001,Total,3,India,24,Gujarat,489,The Dangs,37.3
3_24_489_0,2001,Urban,3,India,24,Gujarat,489,The Dangs,
3_24_490_0,2001,Rural,3,India,24,Gujarat,490,Navsari,33.9
3_24_490_0,2001,Total,3,India,24,Gujarat,490,Navsari,40.1
3_24_490_0,2001,Urban,3,India,24,Gujarat,490,Navsari,56.7
3_24_491_0,2001,Rural,3,India,24,Gujarat,491,Valsad,30
3_24_491_0,2001,Total,3,India,24,Gujarat,491,Valsad,36.9
3_24_491_0,2001,Urban,3,India,24,Gujarat,491,Valsad,53.7
3_24_492_0,2001,Rural,3,India,24,Gujarat,492,Surat,28.2
3_24_492_0,2001,Total,3,India,24,Gujarat,492,Surat,32.9
3_24_492_0,2001,Urban,3,India,24,Gujarat,492,Surat,35.9
3_24_493_0,2001,Rural,3,India,24,Gujarat,493,Tapi,28.2
3_24_493_0,2001,Total,3,India,24,Gujarat,493,Tapi,32.9
3_24_493_0,2001,Urban,3,India,24,Gujarat,493,Tapi,35.9
3_25_494_0,2001,Rural,3,India,25,Daman & Diu,494,Diu,40.2
3_25_494_0,2001,Total,3,India,25,Daman & Diu,494,Diu,61.90000000000001
3_25_494_0,2001,Urban,3,India,25,Daman & Diu,494,Diu,82.60000000000001
3_25_495_0,2001,Rural,3,India,25,Daman & Diu,495,Daman,31.6
3_25_495_0,2001,Total,3,India,25,Daman & Diu,495,Daman,42.3
3_25_495_0,2001,Urban,3,India,25,Daman & Diu,495,Daman,67.5
3_26_496_0,2001,Rural,3,India,26,Dadra & Nagar Haveli,496,Dadra & Nagar Haveli,22.7
3_26_496_0,2001,Total,3,India,26,Dadra & Nagar Haveli,496,Dadra & Nagar Haveli,30.6
3_26_496_0,2001,Urban,3,India,26,Dadra & Nagar Haveli,496,Dadra & Nagar Haveli,53.8
3_27_497_0,2001,Rural,3,India,27,Maharashtra,497,Nandurbar,17
3_27_497_0,2001,Total,3,India,27,Maharashtra,497,Nandurbar,21.9
3_27_497_0,2001,Urban,3,India,27,Maharashtra,497,Nandurbar,52
3_27_498_0,2001,Rural,3,India,27,Maharashtra,498,Dhule,22.6
3_27_498_0,2001,Total,3,India,27,Maharashtra,498,Dhule,28.3
3_27_498_0,2001,Urban,3,India,27,Maharashtra,498,Dhule,47.1
3_27_499_0,2001,Rural,3,India,27,Maharashtra,499,Jalgaon,34.7
3_27_499_0,2001,Total,3,India,27,Maharashtra,499,Jalgaon,38.3
3_27_499_0,2001,Urban,3,India,27,Maharashtra,499,Jalgaon,48.2
3_27_500_0,2001,Rural,3,India,27,Maharashtra,500,Buldana,44.5
3_27_500_0,2001,Total,3,India,27,Maharashtra,500,Buldana,45.6
3_27_500_0,2001,Urban,3,India,27,Maharashtra,500,Buldana,50.2
3_27_501_0,2001,Rural,3,India,27,Maharashtra,501,Akola,39.2
3_27_501_0,2001,Total,3,India,27,Maharashtra,501,Akola,42.5
3_27_501_0,2001,Urban,3,India,27,Maharashtra,501,Akola,49.3
3_27_502_0,2001,Rural,3,India,27,Maharashtra,502,Washim,42.1
3_27_502_0,2001,Total,3,India,27,Maharashtra,502,Washim,43.2
3_27_502_0,2001,Urban,3,India,27,Maharashtra,502,Washim,44.5
3_27_503_0,2001,Rural,3,India,27,Maharashtra,503,Amravati,36.5
3_27_503_0,2001,Total,3,India,27,Maharashtra,503,Amravati,40.8
3_27_503_0,2001,Urban,3,India,27,Maharashtra,503,Amravati,49.90000000000001
3_27_504_0,2001,Rural,3,India,27,Maharashtra,504,Wardha,50.40000000000001
3_27_504_0,2001,Total,3,India,27,Maharashtra,504,Wardha,52.6
3_27_504_0,2001,Urban,3,India,27,Maharashtra,504,Wardha,59
3_27_505_0,2001,Rural,3,India,27,Maharashtra,505,Nagpur,46.2
3_27_505_0,2001,Total,3,India,27,Maharashtra,505,Nagpur,53.3
3_27_505_0,2001,Urban,3,India,27,Maharashtra,505,Nagpur,57.6
3_27_506_0,2001,Rural,3,India,27,Maharashtra,506,Bhandara,28.5
3_27_506_0,2001,Total,3,India,27,Maharashtra,506,Bhandara,33.4
3_27_506_0,2001,Urban,3,India,27,Maharashtra,506,Bhandara,61.7
3_27_507_0,2001,Rural,3,India,27,Maharashtra,507,Gondiya,22.9
3_27_507_0,2001,Total,3,India,27,Maharashtra,507,Gondiya,25.8
3_27_507_0,2001,Urban,3,India,27,Maharashtra,507,Gondiya,50.1
3_27_508_0,2001,Rural,3,India,27,Maharashtra,508,Gadchiroli,24.5
3_27_508_0,2001,Total,3,India,27,Maharashtra,508,Gadchiroli,26.6
3_27_508_0,2001,Urban,3,India,27,Maharashtra,508,Gadchiroli,55
3_27_509_0,2001,Rural,3,India,27,Maharashtra,509,Chandrapur,36.1
3_27_509_0,2001,Total,3,India,27,Maharashtra,509,Chandrapur,44.3
3_27_509_0,2001,Urban,3,India,27,Maharashtra,509,Chandrapur,62.40000000000001
3_27_510_0,2001,Rural,3,India,27,Maharashtra,510,Yavatmal,34.9
3_27_510_0,2001,Total,3,India,27,Maharashtra,510,Yavatmal,38.3
3_27_510_0,2001,Urban,3,India,27,Maharashtra,510,Yavatmal,54.8
3_27_511_0,2001,Rural,3,India,27,Maharashtra,511,Nanded,34.4
3_27_511_0,2001,Total,3,India,27,Maharashtra,511,Nanded,35.4
3_27_511_0,2001,Urban,3,India,27,Maharashtra,511,Nanded,38.90000000000001
3_27_512_0,2001,Rural,3,India,27,Maharashtra,512,Hingoli,43.2
3_27_512_0,2001,Total,3,India,27,Maharashtra,512,Hingoli,43
3_27_512_0,2001,Urban,3,India,27,Maharashtra,512,Hingoli,41.6
3_27_513_0,2001,Rural,3,India,27,Maharashtra,513,Parbhani,41.40000000000001
3_27_513_0,2001,Total,3,India,27,Maharashtra,513,Parbhani,41.7
3_27_513_0,2001,Urban,3,India,27,Maharashtra,513,Parbhani,42.40000000000001
3_27_514_0,2001,Rural,3,India,27,Maharashtra,514,Jalna,41.40000000000001
3_27_514_0,2001,Total,3,India,27,Maharashtra,514,Jalna,42.1
3_27_514_0,2001,Urban,3,India,27,Maharashtra,514,Jalna,45.5
3_27_515_0,2001,Rural,3,India,27,Maharashtra,515,Aurangabad,39.7
3_27_515_0,2001,Total,3,India,27,Maharashtra,515,Aurangabad,42.3
3_27_515_0,2001,Urban,3,India,27,Maharashtra,515,Aurangabad,48.1
3_27_516_0,2001,Rural,3,India,27,Maharashtra,516,Nashik,34.2
3_27_516_0,2001,Total,3,India,27,Maharashtra,516,Nashik,42.8
3_27_516_0,2001,Urban,3,India,27,Maharashtra,516,Nashik,55.90000000000001
3_27_517_0,2001,Rural,3,India,27,Maharashtra,517,Thane,29.7
3_27_517_0,2001,Total,3,India,27,Maharashtra,517,Thane,56.40000000000001
3_27_517_0,2001,Urban,3,India,27,Maharashtra,517,Thane,65.40000000000001
3_27_518_0,2001,Rural,3,India,27,Maharashtra,518,Mumbai Suburban,
