id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,sex_rat_t,sex_rat_04,dep_rat_t,dep_rat_ag,dep_rat_014
3_27_500_0,2001,Total,3,India,27,Maharashtra,500,Buldana,94.60000000000001,90.40000000000001,63.90000000000001,10.5,53.40000000000001
3_27_500_0,2001,Urban,3,India,27,Maharashtra,500,Buldana,93.30000000000001,88.60000000000001,59.40000000000001,8.4,51
3_27_501_0,2001,Rural,3,India,27,Maharashtra,501,Akola,93.90000000000001,94.7,60.6,10.9,49.7
3_27_501_0,2001,Total,3,India,27,Maharashtra,501,Akola,93.80000000000001,94.2,58,9.9,48.2
3_27_501_0,2001,Urban,3,India,27,Maharashtra,501,Akola,93.60000000000001,93.40000000000001,53.6,8.1,45.5
3_27_502_0,2001,Rural,3,India,27,Maharashtra,502,Washim,93.90000000000001,92.60000000000001,63.90000000000001,10.8,53.1
3_27_502_0,2001,Total,3,India,27,Maharashtra,502,Washim,93.90000000000001,92.7,62.40000000000001,10.1,52.3
3_27_502_0,2001,Urban,3,India,27,Maharashtra,502,Washim,93.5,94.2,59.1,8.300000000000001,50.8
3_27_503_0,2001,Rural,3,India,27,Maharashtra,503,Amravati,94,95.10000000000001,59.90000000000001,11.2,48.6
3_27_503_0,2001,Total,3,India,27,Maharashtra,503,Amravati,93.80000000000001,94.7,56.90000000000001,10.2,46.7
3_27_503_0,2001,Urban,3,India,27,Maharashtra,503,Amravati,93.40000000000001,93.90000000000001,51.40000000000001,8.200000000000001,43.1
3_27_504_0,2001,Rural,3,India,27,Maharashtra,504,Wardha,93.7,94.5,53.8,11.5,42.3
3_27_504_0,2001,Total,3,India,27,Maharashtra,504,Wardha,93.5,93.30000000000001,51.8,10.8,41
3_27_504_0,2001,Urban,3,India,27,Maharashtra,504,Wardha,93,89.7,46.40000000000001,8.800000000000001,37.6
3_27_505_0,2001,Rural,3,India,27,Maharashtra,505,Nagpur,93.5,95.7,56,9.800000000000001,46.2
3_27_505_0,2001,Total,3,India,27,Maharashtra,505,Nagpur,93.2,94.7,50.90000000000001,8,42.90000000000001
3_27_505_0,2001,Urban,3,India,27,Maharashtra,505,Nagpur,93.10000000000001,94.10000000000001,48.1,6.9,41.2
3_27_506_0,2001,Rural,3,India,27,Maharashtra,506,Bhandara,98.5,96.30000000000001,53,8.1,44.90000000000001
3_27_506_0,2001,Total,3,India,27,Maharashtra,506,Bhandara,98.10000000000001,96,52,7.9,44.1
3_27_506_0,2001,Urban,3,India,27,Maharashtra,506,Bhandara,96,94.10000000000001,47,6.800000000000001,40.2
3_27_507_0,2001,Rural,3,India,27,Maharashtra,507,Gondiya,101,96.10000000000001,55.3,7.2,48.1
3_27_507_0,2001,Total,3,India,27,Maharashtra,507,Gondiya,100.5,95.90000000000001,54.1,7.100000000000001,47
3_27_507_0,2001,Urban,3,India,27,Maharashtra,507,Gondiya,97,94.30000000000001,46.2,6.800000000000001,39.3
3_27_508_0,2001,Rural,3,India,27,Maharashtra,508,Gadchiroli,97.80000000000001,97.2,61.40000000000001,6.800000000000001,54.6
3_27_508_0,2001,Total,3,India,27,Maharashtra,508,Gadchiroli,97.60000000000001,97,60.7,6.7,54
3_27_508_0,2001,Urban,3,India,27,Maharashtra,508,Gadchiroli,95.2,93.80000000000001,51.40000000000001,5.800000000000001,45.6
3_27_509_0,2001,Rural,3,India,27,Maharashtra,509,Chandrapur,96.2,95.7,55.40000000000001,9.200000000000001,46.2
3_27_509_0,2001,Total,3,India,27,Maharashtra,509,Chandrapur,94.80000000000001,93.7,53.40000000000001,8,45.40000000000001
3_27_509_0,2001,Urban,3,India,27,Maharashtra,509,Chandrapur,91.90000000000001,89.40000000000001,49.3,5.600000000000001,43.7
3_27_510_0,2001,Rural,3,India,27,Maharashtra,510,Yavatmal,94.40000000000001,93.40000000000001,62.5,9.700000000000001,52.8
3_27_510_0,2001,Total,3,India,27,Maharashtra,510,Yavatmal,94.2,93,60.6,9.300000000000001,51.3
3_27_510_0,2001,Urban,3,India,27,Maharashtra,510,Yavatmal,93.60000000000001,90.7,52.5,7.5,45
3_27_511_0,2001,Rural,3,India,27,Maharashtra,511,Nanded,94.7,93.40000000000001,74.3,11.1,63.2
3_27_511_0,2001,Total,3,India,27,Maharashtra,511,Nanded,94.2,93.30000000000001,72.2,10.2,62
3_27_511_0,2001,Urban,3,India,27,Maharashtra,511,Nanded,92.5,92.80000000000001,65.8,7.5,58.3
3_27_512_0,2001,Rural,3,India,27,Maharashtra,512,Hingoli,95.60000000000001,92.30000000000001,73.90000000000001,12.6,61.3
3_27_512_0,2001,Total,3,India,27,Maharashtra,512,Hingoli,95.30000000000001,92.30000000000001,73.5,12.1,61.40000000000001
3_27_512_0,2001,Urban,3,India,27,Maharashtra,512,Hingoli,93.7,92.2,71,9.300000000000001,61.7
3_27_513_0,2001,Rural,3,India,27,Maharashtra,513,Parbhani,96.80000000000001,93.2,75.10000000000001,13.2,61.90000000000001
3_27_513_0,2001,Total,3,India,27,Maharashtra,513,Parbhani,95.80000000000001,92.80000000000001,73,11.7,61.3
3_27_513_0,2001,Urban,3,India,27,Maharashtra,513,Parbhani,93.7,91.90000000000001,68.7,8.6,60.1
3_27_514_0,2001,Rural,3,India,27,Maharashtra,514,Jalna,95.5,90.2,74.2,13.3,60.90000000000001
3_27_514_0,2001,Total,3,India,27,Maharashtra,514,Jalna,95.10000000000001,90.40000000000001,72.7,12.2,60.40000000000001
3_27_514_0,2001,Urban,3,India,27,Maharashtra,514,Jalna,93.10000000000001,91.30000000000001,66.3,7.9,58.40000000000001
3_27_515_0,2001,Rural,3,India,27,Maharashtra,515,Aurangabad,94.60000000000001,89.60000000000001,73.60000000000001,12.7,60.8
3_27_515_0,2001,Total,3,India,27,Maharashtra,515,Aurangabad,93.80000000000001,89.60000000000001,70.5,11.1,59.3
3_27_515_0,2001,Urban,3,India,27,Maharashtra,515,Aurangabad,91.80000000000001,89.80000000000001,63.5,7.2,56.3
3_27_516_0,2001,Rural,3,India,27,Maharashtra,516,Nashik,94.5,92.90000000000001,64.90000000000001,8.9,56.1
3_27_516_0,2001,Total,3,India,27,Maharashtra,516,Nashik,92.7,91.90000000000001,61.3,7.7,53.5
3_27_516_0,2001,Urban,3,India,27,Maharashtra,516,Nashik,90,90.10000000000001,55.8,6.100000000000001,49.7
3_27_517_0,2001,Rural,3,India,27,Maharashtra,517,Thane,94.2,96.5,59.90000000000001,5.800000000000001,54.1
3_27_517_0,2001,Total,3,India,27,Maharashtra,517,Thane,85.80000000000001,93.40000000000001,49.1,4.600000000000001,44.6
3_27_517_0,2001,Urban,3,India,27,Maharashtra,517,Thane,82.80000000000001,91.90000000000001,45.40000000000001,4.2,41.3
3_27_518_0,2001,Rural,3,India,27,Maharashtra,518,Mumbai Suburban,,,,,
3_27_518_0,2001,Total,3,India,27,Maharashtra,518,Mumbai Suburban,82.2,92.7,42.7,5.2,37.5
3_27_518_0,2001,Urban,3,India,27,Maharashtra,518,Mumbai Suburban,82.2,92.7,42.7,5.2,37.5
3_27_519_0,2001,Rural,3,India,27,Maharashtra,519,Mumbai,,,,,
3_27_519_0,2001,Total,3,India,27,Maharashtra,519,Mumbai,77.7,92.7,37.6,6.800000000000001,30.8
3_27_519_0,2001,Urban,3,India,27,Maharashtra,519,Mumbai,77.7,92.7,37.6,6.800000000000001,30.8
3_27_520_0,2001,Rural,3,India,27,Maharashtra,520,Raigarh,100.6,94.60000000000001,57,8.5,48.6
3_27_520_0,2001,Total,3,India,27,Maharashtra,520,Raigarh,97.60000000000001,93.90000000000001,54.8,7.7,47.2
3_27_520_0,2001,Urban,3,India,27,Maharashtra,520,Raigarh,88.5,91.30000000000001,48.2,5.2,43
3_27_521_0,2001,Rural,3,India,27,Maharashtra,521,Pune,94.7,89.7,57.90000000000001,10.2,47.7
3_27_521_0,2001,Total,3,India,27,Maharashtra,521,Pune,91.90000000000001,89.90000000000001,50.8,7.7,43.1
3_27_521_0,2001,Urban,3,India,27,Maharashtra,521,Pune,89.90000000000001,90,46,6,39.90000000000001
3_27_522_0,2001,Rural,3,India,27,Maharashtra,522,Ahmadnagar,94.80000000000001,88,62.90000000000001,11.1,51.8
3_27_522_0,2001,Total,3,India,27,Maharashtra,522,Ahmadnagar,94,87.90000000000001,61,10.4,50.5
3_27_522_0,2001,Urban,3,India,27,Maharashtra,522,Ahmadnagar,90.80000000000001,87.10000000000001,53.5,7.7,45.8
3_27_523_0,2001,Rural,3,India,27,Maharashtra,523,Bid,93.90000000000001,89,72.5,14,58.5
3_27_523_0,2001,Total,3,India,27,Maharashtra,523,Bid,93.60000000000001,89,71,13.1,58
3_27_523_0,2001,Urban,3,India,27,Maharashtra,523,Bid,92.30000000000001,89.30000000000001,64.3,8.700000000000001,55.6
3_27_524_0,2001,Rural,3,India,27,Maharashtra,524,Latur,94,92.5,70,13.5,56.5
3_27_524_0,2001,Total,3,India,27,Maharashtra,524,Latur,93.5,92,69.2,12.3,56.90000000000001
3_27_524_0,2001,Urban,3,India,27,Maharashtra,524,Latur,91.60000000000001,90.2,66.5,8.300000000000001,58.2
3_27_525_0,2001,Rural,3,India,27,Maharashtra,525,Osmanabad,93.30000000000001,89.60000000000001,68.5,15.1,53.40000000000001
3_27_525_0,2001,Total,3,India,27,Maharashtra,525,Osmanabad,93.2,89.5,67.90000000000001,14.3,53.6
3_27_525_0,2001,Urban,3,India,27,Maharashtra,525,Osmanabad,92.60000000000001,88.7,64.3,9.700000000000001,54.7
3_27_526_0,2001,Rural,3,India,27,Maharashtra,526,Solapur,92.5,88.5,63.6,11,52.6
3_27_526_0,2001,Total,3,India,27,Maharashtra,526,Solapur,93.5,89.30000000000001,61.1,10,51.2
3_27_526_0,2001,Urban,3,India,27,Maharashtra,526,Solapur,95.7,91.5,56,7.9,48.1
3_27_527_0,2001,Rural,3,India,27,Maharashtra,527,Satara,100.6,87.40000000000001,56.3,11.9,44.40000000000001
3_27_527_0,2001,Total,3,India,27,Maharashtra,527,Satara,99.5,87.2,55.3,11.4,44
3_27_527_0,2001,Urban,3,India,27,Maharashtra,527,Satara,92.80000000000001,85.60000000000001,49.5,8.1,41.40000000000001
3_27_528_0,2001,Rural,3,India,27,Maharashtra,528,Ratnagiri,116.3,95,57.90000000000001,12.2,45.7
3_27_528_0,2001,Total,3,India,27,Maharashtra,528,Ratnagiri,113.6,94.60000000000001,56.5,11.6,44.90000000000001
3_27_528_0,2001,Urban,3,India,27,Maharashtra,528,Ratnagiri,94.40000000000001,91.7,45.6,6.9,38.7
3_27_529_0,2001,Rural,3,India,27,Maharashtra,529,Sindhudurg,109,92.7,50.90000000000001,12.6,38.3
3_27_529_0,2001,Total,3,India,27,Maharashtra,529,Sindhudurg,107.9,92.7,50.1,12.2,37.9
3_27_529_0,2001,Urban,3,India,27,Maharashtra,529,Sindhudurg,97.80000000000001,93.5,42.7,8.300000000000001,34.4
3_27_530_0,2001,Rural,3,India,27,Maharashtra,530,Kolhapur,96.2,83.10000000000001,52.40000000000001,9.800000000000001,42.6
3_27_530_0,2001,Total,3,India,27,Maharashtra,530,Kolhapur,94.90000000000001,83.2,50.6,8.800000000000001,41.7
3_27_530_0,2001,Urban,3,India,27,Maharashtra,530,Kolhapur,91.90000000000001,83.30000000000001,46.40000000000001,6.600000000000001,39.7
3_27_531_0,2001,Rural,3,India,27,Maharashtra,531,Sangli,96.2,84.30000000000001,56.90000000000001,11.7,45.1
3_27_531_0,2001,Total,3,India,27,Maharashtra,531,Sangli,95.7,84.7,54.90000000000001,10.7,44.2
3_27_531_0,2001,Urban,3,India,27,Maharashtra,531,Sangli,94.30000000000001,85.90000000000001,49,7.800000000000001,41.3
3_28_532_0,2001,Rural,3,India,28,Andhra Pradesh,532,Adilabad,99.80000000000001,96.60000000000001,65.10000000000001,6.7,58.40000000000001
3_28_532_0,2001,Total,3,India,28,Andhra Pradesh,532,Adilabad,98.90000000000001,95.90000000000001,63.2,6.100000000000001,57.1
3_28_532_0,2001,Urban,3,India,28,Andhra Pradesh,532,Adilabad,96.5,93.60000000000001,58,4.600000000000001,53.40000000000001
3_28_533_0,2001,Rural,3,India,28,Andhra Pradesh,533,Nizamabad,102.7,96.80000000000001,57.2,6.9,50.2
3_28_533_0,2001,Total,3,India,28,Andhra Pradesh,533,Nizamabad,101.7,96.5,56.90000000000001,6.600000000000001,50.3
3_28_533_0,2001,Urban,3,India,28,Andhra Pradesh,533,Nizamabad,97.40000000000001,95.10000000000001,55.8,5.300000000000001,50.5
3_28_534_0,2001,Rural,3,India,28,Andhra Pradesh,534,Karimnagar,100.6,96.60000000000001,54.90000000000001,8.800000000000001,46.2
3_28_534_0,2001,Total,3,India,28,Andhra Pradesh,534,Karimnagar,99.80000000000001,96.2,54.1,8.1,46
3_28_534_0,2001,Urban,3,India,28,Andhra Pradesh,534,Karimnagar,96.40000000000001,94,50.40000000000001,5,45.40000000000001
3_28_535_0,2001,Rural,3,India,28,Andhra Pradesh,535,Medak,97.90000000000001,97.5,62.40000000000001,7.800000000000001,54.6
3_28_535_0,2001,Total,3,India,28,Andhra Pradesh,535,Medak,97.40000000000001,97.30000000000001,61.3,7.4,53.90000000000001
3_28_535_0,2001,Urban,3,India,28,Andhra Pradesh,535,Medak,94.7,96.30000000000001,54.7,4.800000000000001,49.90000000000001
3_28_536_0,2001,Rural,3,India,28,Andhra Pradesh,536,Hyderabad,,,,,
3_28_536_0,2001,Total,3,India,28,Andhra Pradesh,536,Hyderabad,93.30000000000001,94.7,50.3,5.300000000000001,45.1
3_28_536_0,2001,Urban,3,India,28,Andhra Pradesh,536,Hyderabad,93.30000000000001,94.7,50.3,5.300000000000001,45.1
3_28_537_0,2001,Rural,3,India,28,Andhra Pradesh,537,Rangareddy,96.2,98.5,62.90000000000001,7.100000000000001,55.8
3_28_537_0,2001,Total,3,India,28,Andhra Pradesh,537,Rangareddy,94.40000000000001,97,54.3,5.600000000000001,48.7
3_28_537_0,2001,Urban,3,India,28,Andhra Pradesh,537,Rangareddy,92.90000000000001,95.5,47.7,4.5,43.2
3_28_538_0,2001,Rural,3,India,28,Andhra Pradesh,538,Mahbubnagar,97.40000000000001,96.2,65.5,7,58.5
3_28_538_0,2001,Total,3,India,28,Andhra Pradesh,538,Mahbubnagar,97.2,96.2,64.40000000000001,6.800000000000001,57.7
3_28_538_0,2001,Urban,3,India,28,Andhra Pradesh,538,Mahbubnagar,95.40000000000001,96.80000000000001,55.8,5.2,50.6
3_28_539_0,2001,Rural,3,India,28,Andhra Pradesh,539,Nalgonda,96.90000000000001,95.5,59.6,8,51.6
3_28_539_0,2001,Total,3,India,28,Andhra Pradesh,539,Nalgonda,96.60000000000001,95.40000000000001,58.7,7.600000000000001,51.1
3_28_539_0,2001,Urban,3,India,28,Andhra Pradesh,539,Nalgonda,94.40000000000001,94.40000000000001,53,5.100000000000001,47.90000000000001
3_28_540_0,2001,Rural,3,India,28,Andhra Pradesh,540,Warangal,97.40000000000001,96.10000000000001,59,8.300000000000001,50.7
3_28_540_0,2001,Total,3,India,28,Andhra Pradesh,540,Warangal,97.30000000000001,96.30000000000001,56.8,7.800000000000001,49
3_28_540_0,2001,Urban,3,India,28,Andhra Pradesh,540,Warangal,97,96.90000000000001,47.8,5.600000000000001,42.1
3_28_541_0,2001,Rural,3,India,28,Andhra Pradesh,541,Khammam,97.5,97.80000000000001,58.3,7.2,51.1
3_28_541_0,2001,Total,3,India,28,Andhra Pradesh,541,Khammam,97.5,97.5,56.1,6.800000000000001,49.3
3_28_541_0,2001,Urban,3,India,28,Andhra Pradesh,541,Khammam,97.80000000000001,96.10000000000001,47.6,5.100000000000001,42.5
3_28_542_0,2001,Rural,3,India,28,Andhra Pradesh,542,Srikakulam,101.4,97.10000000000001,55,6.7,48.3
3_28_542_0,2001,Total,3,India,28,Andhra Pradesh,542,Srikakulam,101.4,97.2,54,6.600000000000001,47.40000000000001
3_28_542_0,2001,Urban,3,India,28,Andhra Pradesh,542,Srikakulam,101.1,97.2,46,5.300000000000001,40.7
3_28_543_0,2001,Rural,3,India,28,Andhra Pradesh,543,Vizianagaram,100.8,98.60000000000001,52.6,6,46.6
3_28_543_0,2001,Total,3,India,28,Andhra Pradesh,543,Vizianagaram,100.9,98.10000000000001,51.2,5.800000000000001,45.40000000000001
3_28_543_0,2001,Urban,3,India,28,Andhra Pradesh,543,Vizianagaram,101.5,95.40000000000001,45.6,5.2,40.3
3_28_544_0,2001,Rural,3,India,28,Andhra Pradesh,544,Visakhapatnam,100.1,98.80000000000001,53.7,5.100000000000001,48.6
3_28_544_0,2001,Total,3,India,28,Andhra Pradesh,544,Visakhapatnam,98.5,97.40000000000001,49.2,4.800000000000001,44.40000000000001
3_28_544_0,2001,Urban,3,India,28,Andhra Pradesh,544,Visakhapatnam,96.2,95,42.8,4.4,38.40000000000001
3_28_545_0,2001,Rural,3,India,28,Andhra Pradesh,545,East Godavari,98.90000000000001,97.90000000000001,51.90000000000001,6,45.90000000000001
3_28_545_0,2001,Total,3,India,28,Andhra Pradesh,545,East Godavari,99.30000000000001,98.2,50.40000000000001,5.800000000000001,44.6
3_28_545_0,2001,Urban,3,India,28,Andhra Pradesh,545,East Godavari,100.5,99.2,45.7,5.2,40.5
3_28_546_0,2001,Rural,3,India,28,Andhra Pradesh,546,West Godavari,98.5,97.10000000000001,50.8,7,43.8
3_28_546_0,2001,Total,3,India,28,Andhra Pradesh,546,West Godavari,99.10000000000001,97.30000000000001,49.6,6.7,42.90000000000001
3_28_546_0,2001,Urban,3,India,28,Andhra Pradesh,546,West Godavari,101.7,98.2,44.8,5.7,39.1
3_28_547_0,2001,Rural,3,India,28,Andhra Pradesh,547,Krishna,97.60000000000001,97.30000000000001,50.40000000000001,7.4,43
3_28_547_0,2001,Total,3,India,28,Andhra Pradesh,547,Krishna,97.80000000000001,97,48.6,6.7,42
3_28_547_0,2001,Urban,3,India,28,Andhra Pradesh,547,Krishna,98.10000000000001,96.40000000000001,45,5.2,39.8
3_28_548_0,2001,Rural,3,India,28,Andhra Pradesh,548,Guntur,98.10000000000001,95.5,51.1,8.300000000000001,42.8
3_28_548_0,2001,Total,3,India,28,Andhra Pradesh,548,Guntur,98.40000000000001,95.60000000000001,49.3,7.600000000000001,41.7
3_28_548_0,2001,Urban,3,India,28,Andhra Pradesh,548,Guntur,99.2,95.90000000000001,45,5.9,39.1
3_28_549_0,2001,Rural,3,India,28,Andhra Pradesh,549,Prakasam,96.90000000000001,96.10000000000001,54.6,8.200000000000001,46.3
3_28_549_0,2001,Total,3,India,28,Andhra Pradesh,549,Prakasam,97.10000000000001,96.2,53,7.9,45.1
3_28_549_0,2001,Urban,3,India,28,Andhra Pradesh,549,Prakasam,98.2,96.80000000000001,44.5,6.100000000000001,38.40000000000001
3_28_550_0,2001,Rural,3,India,28,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,98.40000000000001,95.5,50.2,7.2,43.1
3_28_550_0,2001,Total,3,India,28,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,98.40000000000001,95.60000000000001,48.7,6.800000000000001,41.8
3_28_550_0,2001,Urban,3,India,28,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,98.60000000000001,96.40000000000001,43.5,5.800000000000001,37.7
3_28_551_0,2001,Rural,3,India,28,Andhra Pradesh,551,Y.S.R.,97.2,94.80000000000001,52.8,7.2,45.6
3_28_551_0,2001,Total,3,India,28,Andhra Pradesh,551,Y.S.R.,97.40000000000001,95,52.3,6.800000000000001,45.5
3_28_551_0,2001,Urban,3,India,28,Andhra Pradesh,551,Y.S.R.,98,95.7,50.6,5.600000000000001,45
3_28_552_0,2001,Rural,3,India,28,Andhra Pradesh,552,Kurnool,96.40000000000001,96.40000000000001,65.7,6.2,59.5
3_28_552_0,2001,Total,3,India,28,Andhra Pradesh,552,Kurnool,96.5,96.40000000000001,63,5.9,57
3_28_552_0,2001,Urban,3,India,28,Andhra Pradesh,552,Kurnool,96.7,96.40000000000001,54.6,5,49.5
3_28_553_0,2001,Rural,3,India,28,Andhra Pradesh,553,Anantapur,97,96,54.6,7.600000000000001,47
3_28_553_0,2001,Total,3,India,28,Andhra Pradesh,553,Anantapur,97,96,53,7.2,45.8
3_28_553_0,2001,Urban,3,India,28,Andhra Pradesh,553,Anantapur,96.80000000000001,95.90000000000001,47.90000000000001,5.800000000000001,42.1
3_28_554_0,2001,Rural,3,India,28,Andhra Pradesh,554,Chittoor,98.60000000000001,95.80000000000001,52.3,8.200000000000001,44.1
3_28_554_0,2001,Total,3,India,28,Andhra Pradesh,554,Chittoor,98.2,95.5,50.8,7.7,43.1
3_28_554_0,2001,Urban,3,India,28,Andhra Pradesh,554,Chittoor,97,94.10000000000001,45.3,5.9,39.40000000000001
3_29_555_0,2001,Rural,3,India,29,Karnataka,555,Belgaum,96.30000000000001,92,61.3,8,53.2
3_29_555_0,2001,Total,3,India,29,Karnataka,555,Belgaum,96,91.80000000000001,58.5,7.7,50.8
3_29_555_0,2001,Urban,3,India,29,Karnataka,555,Belgaum,95,91.40000000000001,50.3,6.600000000000001,43.7
3_29_556_0,2001,Rural,3,India,29,Karnataka,556,Bagalkot,98.40000000000001,94.5,66.2,7.2,59
3_29_556_0,2001,Total,3,India,29,Karnataka,556,Bagalkot,98,94.10000000000001,63.2,6.9,56.3
3_29_556_0,2001,Urban,3,India,29,Karnataka,556,Bagalkot,97,93.10000000000001,56.3,6.4,50
3_29_557_0,2001,Rural,3,India,29,Karnataka,557,Bijapur,95.10000000000001,93.60000000000001,68.7,8.300000000000001,60.5
3_29_557_0,2001,Total,3,India,29,Karnataka,557,Bijapur,95,93.40000000000001,66.2,7.800000000000001,58.40000000000001
3_29_557_0,2001,Urban,3,India,29,Karnataka,557,Bijapur,95,92.80000000000001,57.7,6.300000000000001,51.3
3_29_558_0,2001,Rural,3,India,29,Karnataka,558,Bidar,95.60000000000001,95.10000000000001,71.3,8.700000000000001,62.6
3_29_558_0,2001,Total,3,India,29,Karnataka,558,Bidar,94.90000000000001,94.60000000000001,70.10000000000001,8,62.1
3_29_558_0,2001,Urban,3,India,29,Karnataka,558,Bidar,92.30000000000001,93,66,5.600000000000001,60.40000000000001
3_29_559_0,2001,Rural,3,India,29,Karnataka,559,Raichur,99.2,97.5,74.40000000000001,5.800000000000001,68.7
3_29_559_0,2001,Total,3,India,29,Karnataka,559,Raichur,98.30000000000001,97.30000000000001,70.60000000000001,5.5,65.10000000000001
3_29_559_0,2001,Urban,3,India,29,Karnataka,559,Raichur,95.80000000000001,96.2,60.2,4.800000000000001,55.40000000000001
3_29_560_0,2001,Rural,3,India,29,Karnataka,560,Koppal,98.5,95.30000000000001,73.90000000000001,6.4,67.5
3_29_560_0,2001,Total,3,India,29,Karnataka,560,Koppal,98.30000000000001,95.30000000000001,71.60000000000001,6.2,65.40000000000001
3_29_560_0,2001,Urban,3,India,29,Karnataka,560,Koppal,97.10000000000001,95.30000000000001,60.6,5.100000000000001,55.5
3_29_561_0,2001,Rural,3,India,29,Karnataka,561,Gadag,97,94.30000000000001,59.3,7.5,51.8
3_29_561_0,2001,Total,3,India,29,Karnataka,561,Gadag,96.90000000000001,95,57.3,7.2,50.1
3_29_561_0,2001,Urban,3,India,29,Karnataka,561,Gadag,96.80000000000001,96.30000000000001,53.8,6.7,47.1
3_29_562_0,2001,Rural,3,India,29,Karnataka,562,Dharwad,94.60000000000001,93.90000000000001,56.90000000000001,7.4,49.5
3_29_562_0,2001,Total,3,India,29,Karnataka,562,Dharwad,94.90000000000001,93.80000000000001,52.90000000000001,6.800000000000001,46.1
3_29_562_0,2001,Urban,3,India,29,Karnataka,562,Dharwad,95.10000000000001,93.7,49.8,6.300000000000001,43.5
3_29_563_0,2001,Rural,3,India,29,Karnataka,563,Uttara Kannada,97.10000000000001,94.60000000000001,50.8,7.600000000000001,43.1
3_29_563_0,2001,Total,3,India,29,Karnataka,563,Uttara Kannada,97.10000000000001,94.5,49.40000000000001,7.4,42.1
3_29_563_0,2001,Urban,3,India,29,Karnataka,563,Uttara Kannada,96.90000000000001,94.2,46.2,6.7,39.5
3_29_564_0,2001,Rural,3,India,29,Karnataka,564,Haveri,94.2,96.5,57.1,6.9,50.1
3_29_564_0,2001,Total,3,India,29,Karnataka,564,Haveri,94.40000000000001,96.2,57.1,6.7,50.5
3_29_564_0,2001,Urban,3,India,29,Karnataka,564,Haveri,94.80000000000001,95,57.40000000000001,5.7,51.7
3_29_565_0,2001,Rural,3,India,29,Karnataka,565,Bellary,97.5,95.30000000000001,71,6.5,64.40000000000001
3_29_565_0,2001,Total,3,India,29,Karnataka,565,Bellary,96.90000000000001,94.80000000000001,64.8,6.100000000000001,58.7
3_29_565_0,2001,Urban,3,India,29,Karnataka,565,Bellary,95.7,93.90000000000001,54.40000000000001,5.4,49
3_29_566_0,2001,Rural,3,India,29,Karnataka,566,Chitradurga,95.7,94.80000000000001,55.3,8.300000000000001,47
3_29_566_0,2001,Total,3,India,29,Karnataka,566,Chitradurga,95.5,95,54.2,7.800000000000001,46.40000000000001
3_29_566_0,2001,Urban,3,India,29,Karnataka,566,Chitradurga,94.80000000000001,96.10000000000001,49.2,5.600000000000001,43.5
3_29_567_0,2001,Rural,3,India,29,Karnataka,567,Davanagere,95.7,94.80000000000001,55.6,7.600000000000001,48
3_29_567_0,2001,Total,3,India,29,Karnataka,567,Davanagere,95.2,94.60000000000001,54,6.9,47.2
3_29_567_0,2001,Urban,3,India,29,Karnataka,567,Davanagere,93.90000000000001,94.10000000000001,50.6,5.2,45.3
3_29_568_0,2001,Rural,3,India,29,Karnataka,568,Shimoga,98.30000000000001,95.60000000000001,50.1,7,43.1
3_29_568_0,2001,Total,3,India,29,Karnataka,568,Shimoga,97.80000000000001,95.7,48.40000000000001,6.5,41.90000000000001
3_29_568_0,2001,Urban,3,India,29,Karnataka,568,Shimoga,96.7,95.90000000000001,45.40000000000001,5.600000000000001,39.8
3_29_569_0,2001,Rural,3,India,29,Karnataka,569,Udupi,115.1,96.60000000000001,47.1,10.1,37.1
3_29_569_0,2001,Total,3,India,29,Karnataka,569,Udupi,113,96.80000000000001,45.40000000000001,9.700000000000001,35.6
3_29_569_0,2001,Urban,3,India,29,Karnataka,569,Udupi,104,97.80000000000001,38,8.4,29.6
3_29_570_0,2001,Rural,3,India,29,Karnataka,570,Chikmagalur,99,96.30000000000001,47.1,7.5,39.6
3_29_570_0,2001,Total,3,India,29,Karnataka,570,Chikmagalur,98.40000000000001,96.2,46.90000000000001,7.100000000000001,39.8
3_29_570_0,2001,Urban,3,India,29,Karnataka,570,Chikmagalur,96,95.60000000000001,46.1,5.5,40.6
3_29_571_0,2001,Rural,3,India,29,Karnataka,571,Tumkur,97.5,95.10000000000001,50.3,8.700000000000001,41.6
3_29_571_0,2001,Total,3,India,29,Karnataka,571,Tumkur,96.7,95.10000000000001,49.6,8.200000000000001,41.40000000000001
3_29_571_0,2001,Urban,3,India,29,Karnataka,571,Tumkur,93.80000000000001,94.80000000000001,46.7,5.7,40.90000000000001
3_29_572_0,2001,Rural,3,India,29,Karnataka,572,Bangalore,91.30000000000001,95.60000000000001,49.3,6.4,42.90000000000001
3_29_572_0,2001,Total,3,India,29,Karnataka,572,Bangalore,90.80000000000001,94.40000000000001,42,5.4,36.6
3_29_572_0,2001,Urban,3,India,29,Karnataka,572,Bangalore,90.7,94.2,41.1,5.300000000000001,35.8
3_29_573_0,2001,Rural,3,India,29,Karnataka,573,Mandya,99,93,48.5,8.6,39.8
3_29_573_0,2001,Total,3,India,29,Karnataka,573,Mandya,98.60000000000001,93.80000000000001,48.2,8.200000000000001,40
3_29_573_0,2001,Urban,3,India,29,Karnataka,573,Mandya,96.7,97.60000000000001,46.7,5.800000000000001,40.90000000000001
