id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,und_15_t,und_15_f,und_15_m
3_23_453_0,2001,Total,3,India,23,Madhya Pradesh,453,Dindori,6.600000000000001,6.800000000000001,6.5
3_23_453_0,2001,Urban,3,India,23,Madhya Pradesh,453,Dindori,6.800000000000001,17.2,3
3_23_454_0,2001,Rural,3,India,23,Madhya Pradesh,454,Mandla,12,11.6,12.2
3_23_454_0,2001,Total,3,India,23,Madhya Pradesh,454,Mandla,11.4,11.6,11.2
3_23_454_0,2001,Urban,3,India,23,Madhya Pradesh,454,Mandla,3.9,10.2,1.6
3_23_455_0,2001,Rural,3,India,23,Madhya Pradesh,455,Chhindwara,7.5,9.800000000000001,5.9
3_23_455_0,2001,Total,3,India,23,Madhya Pradesh,455,Chhindwara,7.100000000000001,10.8,4.800000000000001
3_23_455_0,2001,Urban,3,India,23,Madhya Pradesh,455,Chhindwara,5.100000000000001,18.6,1.5
3_23_456_0,2001,Rural,3,India,23,Madhya Pradesh,456,Seoni,10,9.9,10.1
3_23_456_0,2001,Total,3,India,23,Madhya Pradesh,456,Seoni,9.600000000000001,10.1,9.300000000000001
3_23_456_0,2001,Urban,3,India,23,Madhya Pradesh,456,Seoni,4.9,15.5,1.7
3_23_457_0,2001,Rural,3,India,23,Madhya Pradesh,457,Balaghat,9.800000000000001,10.3,9.4
3_23_457_0,2001,Total,3,India,23,Madhya Pradesh,457,Balaghat,9.600000000000001,10.6,8.700000000000001
3_23_457_0,2001,Urban,3,India,23,Madhya Pradesh,457,Balaghat,7,14.1,4
3_23_458_0,2001,Rural,3,India,23,Madhya Pradesh,458,Guna,4.800000000000001,7.5,3.3
3_23_458_0,2001,Total,3,India,23,Madhya Pradesh,458,Guna,4.5,8,2.8
3_23_458_0,2001,Urban,3,India,23,Madhya Pradesh,458,Guna,3.2,12.4,1
3_23_459_0,2001,Rural,3,India,23,Madhya Pradesh,459,Ashoknagar,4.800000000000001,7.5,3.3
3_23_459_0,2001,Total,3,India,23,Madhya Pradesh,459,Ashoknagar,4.5,8,2.8
3_23_459_0,2001,Urban,3,India,23,Madhya Pradesh,459,Ashoknagar,3.2,12.4,1
3_23_460_0,2001,Rural,3,India,23,Madhya Pradesh,460,Shahdol,10.9,13.4,9.1
3_23_460_0,2001,Total,3,India,23,Madhya Pradesh,460,Shahdol,9.700000000000001,13.9,7.2
3_23_460_0,2001,Urban,3,India,23,Madhya Pradesh,460,Shahdol,4.4,18.9,1.3
3_23_461_0,2001,Rural,3,India,23,Madhya Pradesh,461,Anuppur,10.9,13.4,9.1
3_23_461_0,2001,Total,3,India,23,Madhya Pradesh,461,Anuppur,9.700000000000001,13.9,7.2
3_23_461_0,2001,Urban,3,India,23,Madhya Pradesh,461,Anuppur,4.4,18.9,1.3
3_23_462_0,2001,Rural,3,India,23,Madhya Pradesh,462,Sidhi,4.100000000000001,5.800000000000001,2.9
3_23_462_0,2001,Total,3,India,23,Madhya Pradesh,462,Sidhi,4.100000000000001,6.2,2.6
3_23_462_0,2001,Urban,3,India,23,Madhya Pradesh,462,Sidhi,3.4,14.8,.9
3_23_463_0,2001,Rural,3,India,23,Madhya Pradesh,463,Singrauli,4.100000000000001,5.800000000000001,2.9
3_23_463_0,2001,Total,3,India,23,Madhya Pradesh,463,Singrauli,4.100000000000001,6.2,2.6
3_23_463_0,2001,Urban,3,India,23,Madhya Pradesh,463,Singrauli,3.4,14.8,.9
3_23_464_0,2001,Rural,3,India,23,Madhya Pradesh,464,Jhabua,7.800000000000001,6.300000000000001,9.200000000000001
3_23_464_0,2001,Total,3,India,23,Madhya Pradesh,464,Jhabua,7.5,6.300000000000001,8.5
3_23_464_0,2001,Urban,3,India,23,Madhya Pradesh,464,Jhabua,3,8,1.3
3_23_465_0,2001,Rural,3,India,23,Madhya Pradesh,465,Alirajpur,7.800000000000001,6.300000000000001,9.200000000000001
3_23_465_0,2001,Total,3,India,23,Madhya Pradesh,465,Alirajpur,7.5,6.300000000000001,8.5
3_23_465_0,2001,Urban,3,India,23,Madhya Pradesh,465,Alirajpur,3,8,1.3
3_23_466_0,2001,Rural,3,India,23,Madhya Pradesh,466,Khandwa (East Nimar),5.7,6,5.600000000000001
3_23_466_0,2001,Total,3,India,23,Madhya Pradesh,466,Khandwa (East Nimar),5.300000000000001,6.600000000000001,4.4
3_23_466_0,2001,Urban,3,India,23,Madhya Pradesh,466,Khandwa (East Nimar),3.4,12.3,1.2
3_23_467_0,2001,Rural,3,India,23,Madhya Pradesh,467,Burhanpur,5.7,6,5.600000000000001
3_23_467_0,2001,Total,3,India,23,Madhya Pradesh,467,Burhanpur,5.300000000000001,6.600000000000001,4.4
3_23_467_0,2001,Urban,3,India,23,Madhya Pradesh,467,Burhanpur,3.4,12.3,1.2
3_24_468_0,2001,Rural,3,India,24,Gujarat,468,Kachchh,5.2,6.300000000000001,4.600000000000001
3_24_468_0,2001,Total,3,India,24,Gujarat,468,Kachchh,4.4,6.2,3.5
3_24_468_0,2001,Urban,3,India,24,Gujarat,468,Kachchh,2.2,6.100000000000001,1.2
3_24_469_0,2001,Rural,3,India,24,Gujarat,469,Banas Kantha,2.9,3,2.9
3_24_469_0,2001,Total,3,India,24,Gujarat,469,Banas Kantha,2.8,3.1,2.6
3_24_469_0,2001,Urban,3,India,24,Gujarat,469,Banas Kantha,1.6,6.5,.6000000000000001
3_24_470_0,2001,Rural,3,India,24,Gujarat,470,Patan,5,4.800000000000001,5.100000000000001
3_24_470_0,2001,Total,3,India,24,Gujarat,470,Patan,4.600000000000001,5,4.3
3_24_470_0,2001,Urban,3,India,24,Gujarat,470,Patan,2.3,6.7,1.2
3_24_471_0,2001,Rural,3,India,24,Gujarat,471,Mahesana,4.3,5.5,3.5
3_24_471_0,2001,Total,3,India,24,Gujarat,471,Mahesana,3.8,5.7,2.7
3_24_471_0,2001,Urban,3,India,24,Gujarat,471,Mahesana,2.3,7,.9
3_24_472_0,2001,Rural,3,India,24,Gujarat,472,Sabar Kantha,6.5,7.2,6
3_24_472_0,2001,Total,3,India,24,Gujarat,472,Sabar Kantha,6.2,7.2,5.5
3_24_472_0,2001,Urban,3,India,24,Gujarat,472,Sabar Kantha,2.9,8,1.3
3_24_473_0,2001,Rural,3,India,24,Gujarat,473,Gandhinagar,4.7,6.5,3.5
3_24_473_0,2001,Total,3,India,24,Gujarat,473,Gandhinagar,4,6.600000000000001,2.5
3_24_473_0,2001,Urban,3,India,24,Gujarat,473,Gandhinagar,2.1,7.2,.7000000000000001
3_24_474_0,2001,Rural,3,India,24,Gujarat,474,Ahmadabad,7.2,9.200000000000001,6.100000000000001
3_24_474_0,2001,Total,3,India,24,Gujarat,474,Ahmadabad,2.9,6.9,1.7
3_24_474_0,2001,Urban,3,India,24,Gujarat,474,Ahmadabad,1.6,5.600000000000001,.6000000000000001
3_24_475_0,2001,Rural,3,India,24,Gujarat,475,Surendranagar,5.300000000000001,4.7,5.7
3_24_475_0,2001,Total,3,India,24,Gujarat,475,Surendranagar,4.7,5,4.600000000000001
3_24_475_0,2001,Urban,3,India,24,Gujarat,475,Surendranagar,2.5,6.7,1.4
3_24_476_0,2001,Rural,3,India,24,Gujarat,476,Rajkot,4,4.2,3.9
3_24_476_0,2001,Total,3,India,24,Gujarat,476,Rajkot,3,4.7,2.3
3_24_476_0,2001,Urban,3,India,24,Gujarat,476,Rajkot,1.7,5.800000000000001,.8
3_24_477_0,2001,Rural,3,India,24,Gujarat,477,Jamnagar,3.6,4.7,3
3_24_477_0,2001,Total,3,India,24,Gujarat,477,Jamnagar,2.9,5.300000000000001,1.9
3_24_477_0,2001,Urban,3,India,24,Gujarat,477,Jamnagar,1.7,7.4,.6000000000000001
3_24_478_0,2001,Rural,3,India,24,Gujarat,478,Porbandar,4.9,5.7,4.4
3_24_478_0,2001,Total,3,India,24,Gujarat,478,Porbandar,3.9,6.4,2.8
3_24_478_0,2001,Urban,3,India,24,Gujarat,478,Porbandar,2.4,8.200000000000001,1.1
3_24_479_0,2001,Rural,3,India,24,Gujarat,479,Junagadh,3.9,4.2,3.6
3_24_479_0,2001,Total,3,India,24,Gujarat,479,Junagadh,3.6,5.100000000000001,2.9
3_24_479_0,2001,Urban,3,India,24,Gujarat,479,Junagadh,2.8,11.4,1
3_24_480_0,2001,Rural,3,India,24,Gujarat,480,Amreli,3.8,3,4.4
3_24_480_0,2001,Total,3,India,24,Gujarat,480,Amreli,3.5,3.1,3.7
3_24_480_0,2001,Urban,3,India,24,Gujarat,480,Amreli,1.8,4,1.1
3_24_481_0,2001,Rural,3,India,24,Gujarat,481,Bhavnagar,5.2,4,5.800000000000001
3_24_481_0,2001,Total,3,India,24,Gujarat,481,Bhavnagar,4.100000000000001,4.5,3.9
3_24_481_0,2001,Urban,3,India,24,Gujarat,481,Bhavnagar,1.9,6.4,.9
3_24_482_0,2001,Rural,3,India,24,Gujarat,482,Anand,5.800000000000001,8.700000000000001,4.2
3_24_482_0,2001,Total,3,India,24,Gujarat,482,Anand,5.100000000000001,8.6,3.4
3_24_482_0,2001,Urban,3,India,24,Gujarat,482,Anand,2.8,7.7,1.3
3_24_483_0,2001,Rural,3,India,24,Gujarat,483,Kheda,5.100000000000001,7.2,3.6
3_24_483_0,2001,Total,3,India,24,Gujarat,483,Kheda,4.5,7.300000000000001,2.9
3_24_483_0,2001,Urban,3,India,24,Gujarat,483,Kheda,2.3,7.4,.9
3_24_484_0,2001,Rural,3,India,24,Gujarat,484,Panch Mahals,7.9,8.300000000000001,7.5
3_24_484_0,2001,Total,3,India,24,Gujarat,484,Panch Mahals,7.4,8.300000000000001,6.7
3_24_484_0,2001,Urban,3,India,24,Gujarat,484,Panch Mahals,2.3,8.5,.9
3_24_485_0,2001,Rural,3,India,24,Gujarat,485,Dohad,12,8.9,15.1
3_24_485_0,2001,Total,3,India,24,Gujarat,485,Dohad,11.5,8.800000000000001,13.8
3_24_485_0,2001,Urban,3,India,24,Gujarat,485,Dohad,3.5,6.800000000000001,2.5
3_24_486_0,2001,Rural,3,India,24,Gujarat,486,Vadodara,7.7,8.800000000000001,6.9
3_24_486_0,2001,Total,3,India,24,Gujarat,486,Vadodara,5.4,8.300000000000001,4.100000000000001
3_24_486_0,2001,Urban,3,India,24,Gujarat,486,Vadodara,1.8,6.5,.6000000000000001
3_24_487_0,2001,Rural,3,India,24,Gujarat,487,Narmada,9.5,9.1,9.9
3_24_487_0,2001,Total,3,India,24,Gujarat,487,Narmada,9,9,9
3_24_487_0,2001,Urban,3,India,24,Gujarat,487,Narmada,2,6.800000000000001,.7000000000000001
3_24_488_0,2001,Rural,3,India,24,Gujarat,488,Bharuch,5,7.4,3.7
3_24_488_0,2001,Total,3,India,24,Gujarat,488,Bharuch,4.3,7.4,2.9
3_24_488_0,2001,Urban,3,India,24,Gujarat,488,Bharuch,1.6,7,.6000000000000001
3_24_489_0,2001,Rural,3,India,24,Gujarat,489,The Dangs,5.5,5,5.9
3_24_489_0,2001,Total,3,India,24,Gujarat,489,The Dangs,5.5,5,5.9
3_24_489_0,2001,Urban,3,India,24,Gujarat,489,The Dangs,,,
3_24_490_0,2001,Rural,3,India,24,Gujarat,490,Navsari,3.5,4.600000000000001,2.8
3_24_490_0,2001,Total,3,India,24,Gujarat,490,Navsari,3.1,4.7,2.2
3_24_490_0,2001,Urban,3,India,24,Gujarat,490,Navsari,1.9,5.9,.8
3_24_491_0,2001,Rural,3,India,24,Gujarat,491,Valsad,6.800000000000001,7.9,6
3_24_491_0,2001,Total,3,India,24,Gujarat,491,Valsad,5.7,7.800000000000001,4.5
3_24_491_0,2001,Urban,3,India,24,Gujarat,491,Valsad,2.2,7.2,1
3_24_492_0,2001,Rural,3,India,24,Gujarat,492,Surat,4.800000000000001,4.600000000000001,4.9
3_24_492_0,2001,Total,3,India,24,Gujarat,492,Surat,2.6,4.3,2
3_24_492_0,2001,Urban,3,India,24,Gujarat,492,Surat,.6000000000000001,3.4,.3
3_24_493_0,2001,Rural,3,India,24,Gujarat,493,Tapi,4.800000000000001,4.600000000000001,4.9
3_24_493_0,2001,Total,3,India,24,Gujarat,493,Tapi,2.6,4.3,2
3_24_493_0,2001,Urban,3,India,24,Gujarat,493,Tapi,.6000000000000001,3.4,.3
3_25_494_0,2001,Rural,3,India,25,Daman & Diu,494,Diu,2.8,2.5,2.9
3_25_494_0,2001,Total,3,India,25,Daman & Diu,494,Diu,3.4,3.4,3.4
3_25_494_0,2001,Urban,3,India,25,Daman & Diu,494,Diu,4.2,4.600000000000001,3.9
3_25_495_0,2001,Rural,3,India,25,Daman & Diu,495,Daman,1.3,7.4,.4
3_25_495_0,2001,Total,3,India,25,Daman & Diu,495,Daman,1.3,5.300000000000001,.5
3_25_495_0,2001,Urban,3,India,25,Daman & Diu,495,Daman,1.3,2.6,.8
3_26_496_0,2001,Rural,3,India,26,Dadra & Nagar Haveli,496,Dadra & Nagar Haveli,4.5,4.3,4.600000000000001
3_26_496_0,2001,Total,3,India,26,Dadra & Nagar Haveli,496,Dadra & Nagar Haveli,3.8,4.3,3.5
3_26_496_0,2001,Urban,3,India,26,Dadra & Nagar Haveli,496,Dadra & Nagar Haveli,1.2,4.100000000000001,.7000000000000001
3_27_497_0,2001,Rural,3,India,27,Maharashtra,497,Nandurbar,8.200000000000001,7.9,8.5
3_27_497_0,2001,Total,3,India,27,Maharashtra,497,Nandurbar,7.600000000000001,7.9,7.300000000000001
3_27_497_0,2001,Urban,3,India,27,Maharashtra,497,Nandurbar,2.4,8.6,1.1
3_27_498_0,2001,Rural,3,India,27,Maharashtra,498,Dhule,6.2,7.600000000000001,5.2
3_27_498_0,2001,Total,3,India,27,Maharashtra,498,Dhule,5.7,8,4.2
3_27_498_0,2001,Urban,3,India,27,Maharashtra,498,Dhule,3.2,11.8,1.3
3_27_499_0,2001,Rural,3,India,27,Maharashtra,499,Jalgaon,4.9,6.2,4
3_27_499_0,2001,Total,3,India,27,Maharashtra,499,Jalgaon,4.600000000000001,7,3.2
3_27_499_0,2001,Urban,3,India,27,Maharashtra,499,Jalgaon,3.4,13.7,1.1
3_27_500_0,2001,Rural,3,India,27,Maharashtra,500,Buldana,2.3,3.1,1.8
3_27_500_0,2001,Total,3,India,27,Maharashtra,500,Buldana,2.4,3.5,1.6
3_27_500_0,2001,Urban,3,India,27,Maharashtra,500,Buldana,2.8,9.5,1
3_27_501_0,2001,Rural,3,India,27,Maharashtra,501,Akola,4.3,6,3.1
3_27_501_0,2001,Total,3,India,27,Maharashtra,501,Akola,3.9,6.9,2.4
3_27_501_0,2001,Urban,3,India,27,Maharashtra,501,Akola,3,11.9,.9
3_27_502_0,2001,Rural,3,India,27,Maharashtra,502,Washim,3.2,4.2,2.4
3_27_502_0,2001,Total,3,India,27,Maharashtra,502,Washim,3.1,4.9,2.1
3_27_502_0,2001,Urban,3,India,27,Maharashtra,502,Washim,2.5,10,.8
3_27_503_0,2001,Rural,3,India,27,Maharashtra,503,Amravati,5.800000000000001,7.7,4.600000000000001
3_27_503_0,2001,Total,3,India,27,Maharashtra,503,Amravati,5.100000000000001,8.4,3.4
3_27_503_0,2001,Urban,3,India,27,Maharashtra,503,Amravati,3.3,12,1
3_27_504_0,2001,Rural,3,India,27,Maharashtra,504,Wardha,6.800000000000001,9.4,5
3_27_504_0,2001,Total,3,India,27,Maharashtra,504,Wardha,6.7,10.6,4.3
3_27_504_0,2001,Urban,3,India,27,Maharashtra,504,Wardha,6,19.9,2.2
3_27_505_0,2001,Rural,3,India,27,Maharashtra,505,Nagpur,7.9,11,5.7
3_27_505_0,2001,Total,3,India,27,Maharashtra,505,Nagpur,5.9,12.5,2.9
3_27_505_0,2001,Urban,3,India,27,Maharashtra,505,Nagpur,4.2,14.8,1.3
3_27_506_0,2001,Rural,3,India,27,Maharashtra,506,Bhandara,12.8,14.7,11.3
3_27_506_0,2001,Total,3,India,27,Maharashtra,506,Bhandara,12,14.5,10
3_27_506_0,2001,Urban,3,India,27,Maharashtra,506,Bhandara,5.300000000000001,12.4,2.6
3_27_507_0,2001,Rural,3,India,27,Maharashtra,507,Gondiya,12.4,13.3,11.5
3_27_507_0,2001,Total,3,India,27,Maharashtra,507,Gondiya,11.5,13.1,10.3
3_27_507_0,2001,Urban,3,India,27,Maharashtra,507,Gondiya,2.7,8.1,.8
3_27_508_0,2001,Rural,3,India,27,Maharashtra,508,Gadchiroli,13.5,13.4,13.6
3_27_508_0,2001,Total,3,India,27,Maharashtra,508,Gadchiroli,13.5,13.7,13.3
3_27_508_0,2001,Urban,3,India,27,Maharashtra,508,Gadchiroli,13,22.8,8.800000000000001
3_27_509_0,2001,Rural,3,India,27,Maharashtra,509,Chandrapur,12,13,11.2
3_27_509_0,2001,Total,3,India,27,Maharashtra,509,Chandrapur,10.5,13.9,8.300000000000001
3_27_509_0,2001,Urban,3,India,27,Maharashtra,509,Chandrapur,5.4,19.9,1.7
3_27_510_0,2001,Rural,3,India,27,Maharashtra,510,Yavatmal,5.2,6.5,4.2
3_27_510_0,2001,Total,3,India,27,Maharashtra,510,Yavatmal,4.800000000000001,6.600000000000001,3.6
3_27_510_0,2001,Urban,3,India,27,Maharashtra,510,Yavatmal,2.6,9.300000000000001,.9
3_27_511_0,2001,Rural,3,India,27,Maharashtra,511,Nanded,5.800000000000001,6.600000000000001,5.300000000000001
3_27_511_0,2001,Total,3,India,27,Maharashtra,511,Nanded,5.4,7,4.3
3_27_511_0,2001,Urban,3,India,27,Maharashtra,511,Nanded,3.3,10.8,1.3
3_27_512_0,2001,Rural,3,India,27,Maharashtra,512,Hingoli,2.7,2.8,2.5
3_27_512_0,2001,Total,3,India,27,Maharashtra,512,Hingoli,2.7,3.3,2.3
3_27_512_0,2001,Urban,3,India,27,Maharashtra,512,Hingoli,3.3,11.2,1.2
3_27_513_0,2001,Rural,3,India,27,Maharashtra,513,Parbhani,2.7,2.6,2.8
3_27_513_0,2001,Total,3,India,27,Maharashtra,513,Parbhani,2.8,3.4,2.3
3_27_513_0,2001,Urban,3,India,27,Maharashtra,513,Parbhani,2.9,9.200000000000001,1.2
3_27_514_0,2001,Rural,3,India,27,Maharashtra,514,Jalna,3.4,3.6,3.2
3_27_514_0,2001,Total,3,India,27,Maharashtra,514,Jalna,3.4,4.2,2.8
3_27_514_0,2001,Urban,3,India,27,Maharashtra,514,Jalna,3.7,13.6,1.3
3_27_515_0,2001,Rural,3,India,27,Maharashtra,515,Aurangabad,3.5,4.100000000000001,3
3_27_515_0,2001,Total,3,India,27,Maharashtra,515,Aurangabad,3.3,4.7,2.4
3_27_515_0,2001,Urban,3,India,27,Maharashtra,515,Aurangabad,3,11.3,1
3_27_516_0,2001,Rural,3,India,27,Maharashtra,516,Nashik,3.2,4,2.6
3_27_516_0,2001,Total,3,India,27,Maharashtra,516,Nashik,2.9,4.7,1.8
3_27_516_0,2001,Urban,3,India,27,Maharashtra,516,Nashik,2.2,8.6,.6000000000000001
3_27_517_0,2001,Rural,3,India,27,Maharashtra,517,Thane,8.1,12,5.5
3_27_517_0,2001,Total,3,India,27,Maharashtra,517,Thane,4.100000000000001,11.1,1.8
3_27_517_0,2001,Urban,3,India,27,Maharashtra,517,Thane,2.1,10.1,.5
3_27_518_0,2001,Rural,3,India,27,Maharashtra,518,Mumbai Suburban,,,
3_27_518_0,2001,Total,3,India,27,Maharashtra,518,Mumbai Suburban,2.5,11.2,.5
3_27_518_0,2001,Urban,3,India,27,Maharashtra,518,Mumbai Suburban,2.5,11.2,.5
3_27_519_0,2001,Rural,3,India,27,Maharashtra,519,Mumbai,,,
3_27_519_0,2001,Total,3,India,27,Maharashtra,519,Mumbai,2,8.6,.4
3_27_519_0,2001,Urban,3,India,27,Maharashtra,519,Mumbai,2,8.6,.4
3_27_520_0,2001,Rural,3,India,27,Maharashtra,520,Raigarh,9.200000000000001,14.6,5.600000000000001
3_27_520_0,2001,Total,3,India,27,Maharashtra,520,Raigarh,8.1,14.6,4.4
3_27_520_0,2001,Urban,3,India,27,Maharashtra,520,Raigarh,3.8,14.6,1
3_27_521_0,2001,Rural,3,India,27,Maharashtra,521,Pune,3.2,4.800000000000001,2
3_27_521_0,2001,Total,3,India,27,Maharashtra,521,Pune,2.8,6.100000000000001,1.2
3_27_521_0,2001,Urban,3,India,27,Maharashtra,521,Pune,2.4,8.5,.7000000000000001
3_27_522_0,2001,Rural,3,India,27,Maharashtra,522,Ahmadnagar,2.9,3.9,2.2
3_27_522_0,2001,Total,3,India,27,Maharashtra,522,Ahmadnagar,2.9,4.2,2
3_27_522_0,2001,Urban,3,India,27,Maharashtra,522,Ahmadnagar,2.6,7.800000000000001,1
3_27_523_0,2001,Rural,3,India,27,Maharashtra,523,Bid,2.7,3.3,2.2
3_27_523_0,2001,Total,3,India,27,Maharashtra,523,Bid,2.8,3.8,2
3_27_523_0,2001,Urban,3,India,27,Maharashtra,523,Bid,3.3,12.3,1.2
3_27_524_0,2001,Rural,3,India,27,Maharashtra,524,Latur,3.6,3.6,3.5
3_27_524_0,2001,Total,3,India,27,Maharashtra,524,Latur,3.4,4,3
3_27_524_0,2001,Urban,3,India,27,Maharashtra,524,Latur,2.3,8.300000000000001,.9
3_27_525_0,2001,Rural,3,India,27,Maharashtra,525,Osmanabad,3.6,4.3,3.1
3_27_525_0,2001,Total,3,India,27,Maharashtra,525,Osmanabad,3.7,4.800000000000001,2.9
3_27_525_0,2001,Urban,3,India,27,Maharashtra,525,Osmanabad,4.100000000000001,11.4,1.8
3_27_526_0,2001,Rural,3,India,27,Maharashtra,526,Solapur,3,4,2.3
3_27_526_0,2001,Total,3,India,27,Maharashtra,526,Solapur,2.8,4.3,1.8
3_27_526_0,2001,Urban,3,India,27,Maharashtra,526,Solapur,2.2,5.7,.8
3_27_527_0,2001,Rural,3,India,27,Maharashtra,527,Satara,3.4,5.100000000000001,2.1
3_27_527_0,2001,Total,3,India,27,Maharashtra,527,Satara,3.3,5.300000000000001,1.9
3_27_527_0,2001,Urban,3,India,27,Maharashtra,527,Satara,2.6,7.9,.9
3_27_528_0,2001,Rural,3,India,27,Maharashtra,528,Ratnagiri,4.600000000000001,6.2,3.2
3_27_528_0,2001,Total,3,India,27,Maharashtra,528,Ratnagiri,4.5,6.300000000000001,2.9
3_27_528_0,2001,Urban,3,India,27,Maharashtra,528,Ratnagiri,2.8,8.700000000000001,1
3_27_529_0,2001,Rural,3,India,27,Maharashtra,529,Sindhudurg,10.6,14.2,7.600000000000001
3_27_529_0,2001,Total,3,India,27,Maharashtra,529,Sindhudurg,10.2,14.3,7.100000000000001
3_27_529_0,2001,Urban,3,India,27,Maharashtra,529,Sindhudurg,6.300000000000001,15.6,2.5
3_27_530_0,2001,Rural,3,India,27,Maharashtra,530,Kolhapur,2.6,4,1.6
3_27_530_0,2001,Total,3,India,27,Maharashtra,530,Kolhapur,2.4,4.2,1.2
3_27_530_0,2001,Urban,3,India,27,Maharashtra,530,Kolhapur,1.4,5.600000000000001,.5
3_27_531_0,2001,Rural,3,India,27,Maharashtra,531,Sangli,2.6,3.8,1.7
3_27_531_0,2001,Total,3,India,27,Maharashtra,531,Sangli,2.6,4.3,1.5
3_27_531_0,2001,Urban,3,India,27,Maharashtra,531,Sangli,2.7,7.9,1
3_28_532_0,2001,Rural,3,India,28,Andhra Pradesh,532,Adilabad,8.9,8.700000000000001,9
3_28_532_0,2001,Total,3,India,28,Andhra Pradesh,532,Adilabad,8.1,9.300000000000001,7.2
3_28_532_0,2001,Urban,3,India,28,Andhra Pradesh,532,Adilabad,4.7,13.9,1.7
3_28_533_0,2001,Rural,3,India,28,Andhra Pradesh,533,Nizamabad,7.2,7.600000000000001,6.9
3_28_533_0,2001,Total,3,India,28,Andhra Pradesh,533,Nizamabad,6.800000000000001,7.800000000000001,6
3_28_533_0,2001,Urban,3,India,28,Andhra Pradesh,533,Nizamabad,4.2,9.4,1.9
3_28_534_0,2001,Rural,3,India,28,Andhra Pradesh,534,Karimnagar,6.2,5.9,6.5
3_28_534_0,2001,Total,3,India,28,Andhra Pradesh,534,Karimnagar,5.800000000000001,6.100000000000001,5.5
3_28_534_0,2001,Urban,3,India,28,Andhra Pradesh,534,Karimnagar,2.9,7.5,1.1
3_28_535_0,2001,Rural,3,India,28,Andhra Pradesh,535,Medak,7.800000000000001,8.4,7.300000000000001
3_28_535_0,2001,Total,3,India,28,Andhra Pradesh,535,Medak,7.600000000000001,9,6.5
3_28_535_0,2001,Urban,3,India,28,Andhra Pradesh,535,Medak,6.100000000000001,17.1,2.1
3_28_536_0,2001,Rural,3,India,28,Andhra Pradesh,536,Hyderabad,,,
3_28_536_0,2001,Total,3,India,28,Andhra Pradesh,536,Hyderabad,2.7,8.200000000000001,.8
3_28_536_0,2001,Urban,3,India,28,Andhra Pradesh,536,Hyderabad,2.7,8.200000000000001,.8
3_28_537_0,2001,Rural,3,India,28,Andhra Pradesh,537,Rangareddy,6.5,6.800000000000001,6.300000000000001
3_28_537_0,2001,Total,3,India,28,Andhra Pradesh,537,Rangareddy,4.800000000000001,7.4,3.4
3_28_537_0,2001,Urban,3,India,28,Andhra Pradesh,537,Rangareddy,3,8.5,1.1
3_28_538_0,2001,Rural,3,India,28,Andhra Pradesh,538,Mahbubnagar,9,7.800000000000001,9.9
3_28_538_0,2001,Total,3,India,28,Andhra Pradesh,538,Mahbubnagar,8.5,7.800000000000001,9.1
3_28_538_0,2001,Urban,3,India,28,Andhra Pradesh,538,Mahbubnagar,3.7,7.300000000000001,2.1
3_28_539_0,2001,Rural,3,India,28,Andhra Pradesh,539,Nalgonda,7.9,6.2,9.200000000000001
3_28_539_0,2001,Total,3,India,28,Andhra Pradesh,539,Nalgonda,7.4,6.2,8.300000000000001
3_28_539_0,2001,Urban,3,India,28,Andhra Pradesh,539,Nalgonda,3,5.600000000000001,1.9
3_28_540_0,2001,Rural,3,India,28,Andhra Pradesh,540,Warangal,8.4,7.100000000000001,9.5
3_28_540_0,2001,Total,3,India,28,Andhra Pradesh,540,Warangal,7.600000000000001,7.100000000000001,8.1
3_28_540_0,2001,Urban,3,India,28,Andhra Pradesh,540,Warangal,3.2,6.7,1.7
3_28_541_0,2001,Rural,3,India,28,Andhra Pradesh,541,Khammam,7.800000000000001,7.7,7.9
3_28_541_0,2001,Total,3,India,28,Andhra Pradesh,541,Khammam,7.5,8.6,6.800000000000001
3_28_541_0,2001,Urban,3,India,28,Andhra Pradesh,541,Khammam,6,16.1,2.2
3_28_542_0,2001,Rural,3,India,28,Andhra Pradesh,542,Srikakulam,13.1,14.4,12.1
3_28_542_0,2001,Total,3,India,28,Andhra Pradesh,542,Srikakulam,12.4,14.2,11.2
3_28_542_0,2001,Urban,3,India,28,Andhra Pradesh,542,Srikakulam,5.7,11.5,3.1
3_28_543_0,2001,Rural,3,India,28,Andhra Pradesh,543,Vizianagaram,9.700000000000001,9.200000000000001,10.2
3_28_543_0,2001,Total,3,India,28,Andhra Pradesh,543,Vizianagaram,9.1,9.200000000000001,8.9
3_28_543_0,2001,Urban,3,India,28,Andhra Pradesh,543,Vizianagaram,5.100000000000001,9.700000000000001,3.1
3_28_544_0,2001,Rural,3,India,28,Andhra Pradesh,544,Visakhapatnam,9,11.7,7.2
3_28_544_0,2001,Total,3,India,28,Andhra Pradesh,544,Visakhapatnam,7.800000000000001,13.3,4.7
3_28_544_0,2001,Urban,3,India,28,Andhra Pradesh,544,Visakhapatnam,5.4,18.4,1.1
3_28_545_0,2001,Rural,3,India,28,Andhra Pradesh,545,East Godavari,7.600000000000001,13.8,4.9
3_28_545_0,2001,Total,3,India,28,Andhra Pradesh,545,East Godavari,6.7,13.4,4
3_28_545_0,2001,Urban,3,India,28,Andhra Pradesh,545,East Godavari,3.4,11.7,1
