id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,cr_s,fo_s,n_oper_t,n_oper_gov,n_oper_pri,n_oper_fo,c_oper_t,s_pr_t,s_pr_nat,s_pr_int
3_23_440_0,2001,Total,3,India,23,Madhya Pradesh,440,Khargone (West Nimar),57.90000000000001,.3,,,,,,,,
3_23_441_0,2001,Total,3,India,23,Madhya Pradesh,441,Barwani,31.4,.1,,,,,,,,
3_23_442_0,2001,Total,3,India,23,Madhya Pradesh,442,Rajgarh,89.2,.1,,,,,,,,
3_23_443_0,2001,Total,3,India,23,Madhya Pradesh,443,Vidisha,95.60000000000001,.2,,,,,,,,
3_23_444_0,2001,Total,3,India,23,Madhya Pradesh,444,Bhopal,76.60000000000001,.3,,,,,,,,
3_23_445_0,2001,Total,3,India,23,Madhya Pradesh,445,Sehore,68.3,.9,,,,,,,,
3_23_446_0,2001,Total,3,India,23,Madhya Pradesh,446,Raisen,61.40000000000001,1.8,,,,,,,,
3_23_447_0,2001,Total,3,India,23,Madhya Pradesh,447,Betul,40.8,1.7,,,,,,,,
3_23_448_0,2001,Total,3,India,23,Madhya Pradesh,448,Harda,45.2,1.2,,,,,,,,
3_23_449_0,2001,Total,3,India,23,Madhya Pradesh,449,Hoshangabad,52.3,3.8,,,,,,,,
3_23_450_0,2001,Total,3,India,23,Madhya Pradesh,450,Katni,44.8,3,,,,,,,,
3_23_451_0,2001,Total,3,India,23,Madhya Pradesh,451,Jabalpur,57.6,.6000000000000001,,,,,,,,
3_23_452_0,2001,Total,3,India,23,Madhya Pradesh,452,Narsimhapur,66.3,2,,,,,,,,
3_23_453_0,2001,Total,3,India,23,Madhya Pradesh,453,Dindori,39.6,5,,,,,,,,
3_23_454_0,2001,Total,3,India,23,Madhya Pradesh,454,Mandla,19.5,4.100000000000001,,,,,,,,
3_23_455_0,2001,Total,3,India,23,Madhya Pradesh,455,Chhindwara,42.1,1.9,,,,,,,,
3_23_456_0,2001,Total,3,India,23,Madhya Pradesh,456,Seoni,45.3,2.7,,,,,,,,
3_23_457_0,2001,Total,3,India,23,Madhya Pradesh,457,Balaghat,18.4,15,,,,,,,,
3_23_458_0,2001,Total,3,India,23,Madhya Pradesh,458,Guna,74.40000000000001,.7000000000000001,,,,,,,,
3_23_459_0,2001,Total,3,India,23,Madhya Pradesh,459,Ashoknagar,68.7,1.2,,,,,,,,
3_23_460_0,2001,Total,3,India,23,Madhya Pradesh,460,Shahdol,34.2,2.3,,,,,,,,
3_23_461_0,2001,Total,3,India,23,Madhya Pradesh,461,Anuppur,44.7,.9,,,,,,,,
3_23_462_0,2001,Total,3,India,23,Madhya Pradesh,462,Sidhi,54.7,3.3,,,,,,,,
3_23_463_0,2001,Total,3,India,23,Madhya Pradesh,463,Singrauli,56.7,3.1,,,,,,,,
3_23_464_0,2001,Total,3,India,23,Madhya Pradesh,464,Jhabua,69.40000000000001,0,,,,,,,,
3_23_465_0,2001,Total,3,India,23,Madhya Pradesh,465,Alirajpur,71.5,.5,,,,,,,,
3_23_466_0,2001,Total,3,India,23,Madhya Pradesh,466,Khandwa (East Nimar),39.1,1.6,,,,,,,,
3_23_467_0,2001,Total,3,India,23,Madhya Pradesh,467,Burhanpur,42.7,1.6,,,,,,,,
3_24_468_0,2001,Total,3,India,24,Gujarat,468,Kachchh,4.800000000000001,.2,,,,,,,,
3_24_469_0,2001,Total,3,India,24,Gujarat,469,Banas Kantha,72.90000000000001,0,,,,,,,,
3_24_470_0,2001,Total,3,India,24,Gujarat,470,Patan,53.3,0,,,,,,,,
3_24_471_0,2001,Total,3,India,24,Gujarat,471,Mahesana,94.40000000000001,0,,,,,,,,
3_24_472_0,2001,Total,3,India,24,Gujarat,472,Sabar Kantha,81.90000000000001,.2,,,,,,,,
3_24_473_0,2001,Total,3,India,24,Gujarat,473,Gandhinagar,79.30000000000001,0,,,,,,,,
3_24_474_0,2001,Total,3,India,24,Gujarat,474,Ahmadabad,61.40000000000001,0,,,,,,,,
3_24_475_0,2001,Total,3,India,24,Gujarat,475,Surendranagar,60.1,0,,,,,,,,
3_24_476_0,2001,Total,3,India,24,Gujarat,476,Rajkot,72,0,,,,,,,,
3_24_477_0,2001,Total,3,India,24,Gujarat,477,Jamnagar,63.1,0,,,,,,,,
3_24_478_0,2001,Total,3,India,24,Gujarat,478,Porbandar,70.60000000000001,0,,,,,,,,
3_24_479_0,2001,Total,3,India,24,Gujarat,479,Junagadh,48.2,.6000000000000001,,,,,,,,
3_24_480_0,2001,Total,3,India,24,Gujarat,480,Amreli,79.30000000000001,0,,,,,,,,
3_24_481_0,2001,Total,3,India,24,Gujarat,481,Bhavnagar,65.60000000000001,0,,,,,,,,
3_24_482_0,2001,Total,3,India,24,Gujarat,482,Anand,47.5,0,,,,,,,,
3_24_483_0,2001,Total,3,India,24,Gujarat,483,Kheda,87.80000000000001,0,,,,,,,,
3_24_484_0,2001,Total,3,India,24,Gujarat,484,Panch Mahals,79.40000000000001,0,,,,,,,,
3_24_485_0,2001,Total,3,India,24,Gujarat,485,Dohad,68.60000000000001,.3,,,,,,,,
3_24_486_0,2001,Total,3,India,24,Gujarat,486,Vadodara,77.90000000000001,.1,,,,,,,,
3_24_487_0,2001,Total,3,India,24,Gujarat,487,Narmada,59.8,1.2,,,,,,,,
3_24_488_0,2001,Total,3,India,24,Gujarat,488,Bharuch,51.40000000000001,0,,,,,,,,
3_24_489_0,2001,Total,3,India,24,Gujarat,489,The Dangs,5.800000000000001,3.6,,,,,,,,
3_24_490_0,2001,Total,3,India,24,Gujarat,490,Navsari,46.7,.5,,,,,,,,
3_24_491_0,2001,Total,3,India,24,Gujarat,491,Valsad,31.6,.7000000000000001,,,,,,,,
3_24_492_0,2001,Total,3,India,24,Gujarat,492,Surat,66.3,.6000000000000001,,,,,,,,
3_24_493_0,2001,Total,3,India,24,Gujarat,493,Tapi,43.90000000000001,.9,,,,,,,,
3_25_494_0,2001,Total,3,India,25,Daman & Diu,494,Diu,10.4,.1,,,,,,,,
3_25_495_0,2001,Total,3,India,25,Daman & Diu,495,Daman,25.5,1.1,,,,,,,,
3_26_496_0,2001,Total,3,India,26,Dadra & Nagar Haveli,496,Dadra & Nagar Haveli,11.2,1.6,,,,,,,,
3_27_497_0,2001,Total,3,India,27,Maharashtra,497,Nandurbar,48.5,.5,,,,,,,,
3_27_498_0,2001,Total,3,India,27,Maharashtra,498,Dhule,67.8,0,,,,,,,,
3_27_499_0,2001,Total,3,India,27,Maharashtra,499,Jalgaon,81.2,.3,,,,,,,,
3_27_500_0,2001,Total,3,India,27,Maharashtra,500,Buldana,89.10000000000001,0,,,,,,,,
3_27_501_0,2001,Total,3,India,27,Maharashtra,501,Akola,90.7,0,,,,,,,,
3_27_502_0,2001,Total,3,India,27,Maharashtra,502,Washim,97.90000000000001,0,,,,,,,,
3_27_503_0,2001,Total,3,India,27,Maharashtra,503,Amravati,65.5,.9,,,,,,,,
3_27_504_0,2001,Total,3,India,27,Maharashtra,504,Wardha,81.80000000000001,.6000000000000001,,,,,,,,
3_27_505_0,2001,Total,3,India,27,Maharashtra,505,Nagpur,49.3,2.3,,,,,,,,
3_27_506_0,2001,Total,3,India,27,Maharashtra,506,Bhandara,47.1,4.600000000000001,,,,,,,,
3_27_507_0,2001,Total,3,India,27,Maharashtra,507,Gondiya,18.9,12.4,,,,,,,,
3_27_508_0,2001,Total,3,India,27,Maharashtra,508,Gadchiroli,3.6,19.5,,,,,,,,
3_27_509_0,2001,Total,3,India,27,Maharashtra,509,Chandrapur,32.1,3.3,,,,,,,,
3_27_510_0,2001,Total,3,India,27,Maharashtra,510,Yavatmal,86.10000000000001,.3,,,,,,,,
3_27_511_0,2001,Total,3,India,27,Maharashtra,511,Nanded,85.30000000000001,.1,,,,,,,,
3_27_512_0,2001,Total,3,India,27,Maharashtra,512,Hingoli,93.2,0,,,,,,,,
3_27_513_0,2001,Total,3,India,27,Maharashtra,513,Parbhani,88.10000000000001,0,,,,,,,,
3_27_514_0,2001,Total,3,India,27,Maharashtra,514,Jalna,97.10000000000001,0,,,,,,,,
3_27_515_0,2001,Total,3,India,27,Maharashtra,515,Aurangabad,87.40000000000001,0,,,,,,,,
3_27_516_0,2001,Total,3,India,27,Maharashtra,516,Nashik,65.5,.1,,,,,,,,
3_27_517_0,2001,Total,3,India,27,Maharashtra,517,Thane,14,3.4,,,,,,,,
3_27_518_0,2001,Total,3,India,27,Maharashtra,518,Mumbai Suburban,7.5,2.5,,,,,,,,
3_27_519_0,2001,Total,3,India,27,Maharashtra,519,Mumbai,.4,.5,,,,,,,,
3_27_520_0,2001,Total,3,India,27,Maharashtra,520,Raigarh,11.7,2.4,,,,,,,,
3_27_521_0,2001,Total,3,India,27,Maharashtra,521,Pune,65.2,.6000000000000001,,,,,,,,
3_27_522_0,2001,Total,3,India,27,Maharashtra,522,Ahmadnagar,83.90000000000001,0,,,,,,,,
3_27_523_0,2001,Total,3,India,27,Maharashtra,523,Bid,95.5,0,,,,,,,,
3_27_524_0,2001,Total,3,India,27,Maharashtra,524,Latur,97.30000000000001,0,,,,,,,,
3_27_525_0,2001,Total,3,India,27,Maharashtra,525,Osmanabad,95.90000000000001,0,,,,,,,,
3_27_526_0,2001,Total,3,India,27,Maharashtra,526,Solapur,86.60000000000001,.1,,,,,,,,
3_27_527_0,2001,Total,3,India,27,Maharashtra,527,Satara,55.7,.8,,,,,,,,
3_27_528_0,2001,Total,3,India,27,Maharashtra,528,Ratnagiri,6.9,1.9,,,,,,,,
3_27_529_0,2001,Total,3,India,27,Maharashtra,529,Sindhudurg,10.7,5.2,,,,,,,,
3_27_530_0,2001,Total,3,India,27,Maharashtra,530,Kolhapur,31.6,1.7,,,,,,,,
3_27_531_0,2001,Total,3,India,27,Maharashtra,531,Sangli,77.90000000000001,.2,,,,,,,,
3_28_532_0,2001,Total,3,India,28,Andhra Pradesh,532,Adilabad,43.8,2.4,,,,,,,,
3_28_533_0,2001,Total,3,India,28,Andhra Pradesh,533,Nizamabad,52.2,.5,,,,,,,,
3_28_534_0,2001,Total,3,India,28,Andhra Pradesh,534,Karimnagar,29.7,1.9,,,,,,,,
3_28_535_0,2001,Total,3,India,28,Andhra Pradesh,535,Medak,63.40000000000001,.1,,,,,,,,
3_28_536_0,2001,Total,3,India,28,Andhra Pradesh,536,Hyderabad,0,0,,,,,,,,
3_28_537_0,2001,Total,3,India,28,Andhra Pradesh,537,Rangareddy,61.6,.1,,,,,,,,
3_28_538_0,2001,Total,3,India,28,Andhra Pradesh,538,Mahbubnagar,83.40000000000001,.8,,,,,,,,
3_28_539_0,2001,Total,3,India,28,Andhra Pradesh,539,Nalgonda,83.40000000000001,.1,,,,,,,,
3_28_540_0,2001,Total,3,India,28,Andhra Pradesh,540,Warangal,43.1,3.3,,,,,,,,
3_28_541_0,2001,Total,3,India,28,Andhra Pradesh,541,Khammam,9.300000000000001,3.9,,,,,,,,
3_28_542_0,2001,Total,3,India,28,Andhra Pradesh,542,Srikakulam,36.7,2.2,,,,,,,,
3_28_543_0,2001,Total,3,India,28,Andhra Pradesh,543,Vizianagaram,32.8,2,,,,,,,,
3_28_544_0,2001,Total,3,India,28,Andhra Pradesh,544,Visakhapatnam,3.7,1.8,,,,,,,,
3_28_545_0,2001,Total,3,India,28,Andhra Pradesh,545,East Godavari,29.8,2.2,,,,,,,,
3_28_546_0,2001,Total,3,India,28,Andhra Pradesh,546,West Godavari,51.1,.5,,,,,,,,
3_28_547_0,2001,Total,3,India,28,Andhra Pradesh,547,Krishna,54.7,.8,,,,,,,,
3_28_548_0,2001,Total,3,India,28,Andhra Pradesh,548,Guntur,60.7,1.9,,,,,,,,
3_28_549_0,2001,Total,3,India,28,Andhra Pradesh,549,Prakasam,36,3,,,,,,,,
3_28_550_0,2001,Total,3,India,28,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,24.3,.9,,,,,,,,
3_28_551_0,2001,Total,3,India,28,Andhra Pradesh,551,Y.S.R.,28.6,4.600000000000001,,,,,,,,
3_28_552_0,2001,Total,3,India,28,Andhra Pradesh,552,Kurnool,71.5,2,,,,,,,,
3_28_553_0,2001,Total,3,India,28,Andhra Pradesh,553,Anantapur,84.60000000000001,0,,,,,,,,
3_28_554_0,2001,Total,3,India,28,Andhra Pradesh,554,Chittoor,23.4,2.5,,,,,,,,
3_29_555_0,2001,Total,3,India,29,Karnataka,555,Belgaum,59.8,.8,,,,,,,,
3_29_556_0,2001,Total,3,India,29,Karnataka,556,Bagalkot,78.7,0,,,,,,,,
3_29_557_0,2001,Total,3,India,29,Karnataka,557,Bijapur,89.5,0,,,,,,,,
3_29_558_0,2001,Total,3,India,29,Karnataka,558,Bidar,94.5,0,,,,,,,,
3_29_559_0,2001,Total,3,India,29,Karnataka,559,Raichur,90.90000000000001,0,,,,,,,,
3_29_560_0,2001,Total,3,India,29,Karnataka,560,Koppal,91.80000000000001,0,,,,,,,,
3_29_561_0,2001,Total,3,India,29,Karnataka,561,Gadag,84.40000000000001,0,,,,,,,,
3_29_562_0,2001,Total,3,India,29,Karnataka,562,Dharwad,63.3,.3,,,,,,,,
3_29_563_0,2001,Total,3,India,29,Karnataka,563,Uttara Kannada,2.6,26.9,,,,,,,,
3_29_564_0,2001,Total,3,India,29,Karnataka,564,Haveri,81.5,0,,,,,,,,
3_29_565_0,2001,Total,3,India,29,Karnataka,565,Bellary,85.60000000000001,.1,,,,,,,,
3_29_566_0,2001,Total,3,India,29,Karnataka,566,Chitradurga,80.60000000000001,0,,,,,,,,
3_29_567_0,2001,Total,3,India,29,Karnataka,567,Davanagere,84.60000000000001,0,,,,,,,,
3_29_568_0,2001,Total,3,India,29,Karnataka,568,Shimoga,11.9,6.600000000000001,,,,,,,,
3_29_569_0,2001,Total,3,India,29,Karnataka,569,Udupi,4.600000000000001,20.3,,,,,,,,
3_29_570_0,2001,Total,3,India,29,Karnataka,570,Chikmagalur,23.1,13.3,,,,,,,,
3_29_571_0,2001,Total,3,India,29,Karnataka,571,Tumkur,73,.1,,,,,,,,
3_29_572_0,2001,Total,3,India,29,Karnataka,572,Bangalore,24.9,.1,,,,,,,,
3_29_573_0,2001,Total,3,India,29,Karnataka,573,Mandya,47.40000000000001,.1,,,,,,,,
3_29_574_0,2001,Total,3,India,29,Karnataka,574,Hassan,59.3,5.600000000000001,,,,,,,,
3_29_575_0,2001,Total,3,India,29,Karnataka,575,Dakshina Kannada,1.8,31.9,,,,,,,,
3_29_576_0,2001,Total,3,India,29,Karnataka,576,Kodagu,2.8,42.7,,,,,,,,
3_29_577_0,2001,Total,3,India,29,Karnataka,577,Mysore,44.90000000000001,.4,,,,,,,,
3_29_578_0,2001,Total,3,India,29,Karnataka,578,Chamarajanagar,19.1,3.6,,,,,,,,
3_29_579_0,2001,Total,3,India,29,Karnataka,579,Gulbarga,96.10000000000001,.1,,,,,,,,
3_29_580_0,2001,Total,3,India,29,Karnataka,580,Yadgir,89.5,0,,,,,,,,
3_29_581_0,2001,Total,3,India,29,Karnataka,581,Kolar,43.3,.2,,,,,,,,
3_29_582_0,2001,Total,3,India,29,Karnataka,582,Chikkaballapura,56.8,.1,,,,,,,,
3_29_583_0,2001,Total,3,India,29,Karnataka,583,Bangalore Rural,45,.1,,,,,,,,
3_29_584_0,2001,Total,3,India,29,Karnataka,584,Ramanagara,27.8,.7000000000000001,,,,,,,,
3_2_23_0,2001,Total,3,India,2,Himachal Pradesh,23,Chamba,10.2,2.7,,,,,,,,
3_2_24_0,2001,Total,3,India,2,Himachal Pradesh,24,Kangra,25.1,.5,,,,,,,,
3_2_25_0,2001,Total,3,India,2,Himachal Pradesh,25,Lahul & Spiti,.3,.3,,,,,,,,
3_2_26_0,2001,Total,3,India,2,Himachal Pradesh,26,Kullu,4.3,2.2,,,,,,,,
3_2_27_0,2001,Total,3,India,2,Himachal Pradesh,27,Mandi,13.9,1.2,,,,,,,,
3_2_28_0,2001,Total,3,India,2,Himachal Pradesh,28,Hamirpur,33.2,0,,,,,,,,
3_2_29_0,2001,Total,3,India,2,Himachal Pradesh,29,Una,33.6,.1,,,,,,,,
3_2_30_0,2001,Total,3,India,2,Himachal Pradesh,30,Bilaspur,24.9,.6000000000000001,,,,,,,,
3_2_31_0,2001,Total,3,India,2,Himachal Pradesh,31,Solan,21.4,.1,,,,,,,,
3_2_32_0,2001,Total,3,India,2,Himachal Pradesh,32,Sirmaur,17.3,.6000000000000001,,,,,,,,
3_2_33_0,2001,Total,3,India,2,Himachal Pradesh,33,Shimla,8.700000000000001,3.7,,,,,,,,
3_2_34_0,2001,Total,3,India,2,Himachal Pradesh,34,Kinnaur,2,1.1,,,,,,,,
3_30_585_0,2001,Total,3,India,30,Goa,585,North Goa,3.1,11.8,,,,,,,,
3_30_586_0,2001,Total,3,India,30,Goa,586,South Goa,6.100000000000001,24.1,,,,,,,,
3_31_587_0,2001,Total,3,India,31,Lakshadweep,587,Lakshadweep,0,1.5,,,,,,,,
3_32_588_0,2001,Total,3,India,32,Kerala,588,Kasaragod,10.7,28.1,,,,,,,,
3_32_589_0,2001,Total,3,India,32,Kerala,589,Kannur,5.7,64,,,,,,,,
3_32_590_0,2001,Total,3,India,32,Kerala,590,Wayanad,4.100000000000001,33.6,,,,,,,,
3_32_591_0,2001,Total,3,India,32,Kerala,591,Kozhikode,3,75.2,,,,,,,,
3_32_592_0,2001,Total,3,India,32,Kerala,592,Malappuram,7.4,44.8,,,,,,,,
3_32_593_0,2001,Total,3,India,32,Kerala,593,Palakkad,14.1,26.5,,,,,,,,
3_32_594_0,2001,Total,3,India,32,Kerala,594,Thrissur,8.1,36.5,,,,,,,,
3_32_595_0,2001,Total,3,India,32,Kerala,595,Ernakulam,7.300000000000001,51.8,,,,,,,,
3_32_596_0,2001,Total,3,India,32,Kerala,596,Idukki,.4,58.90000000000001,,,,,,,,
3_32_597_0,2001,Total,3,India,32,Kerala,597,Kottayam,6.800000000000001,71.8,,,,,,,,
3_32_598_0,2001,Total,3,India,32,Kerala,598,Alappuzha,17.3,29.4,,,,,,,,
3_32_599_0,2001,Total,3,India,32,Kerala,599,Pathanamthitta,1.3,88.7,,,,,,,,
3_32_600_0,2001,Total,3,India,32,Kerala,600,Kollam,2.9,59,,,,,,,,
3_32_601_0,2001,Total,3,India,32,Kerala,601,Thiruvananthapuram,3.1,58,,,,,,,,
3_33_602_0,2001,Total,3,India,33,Tamil Nadu,602,Thiruvallur,38.3,.2,,,,,,,,
3_33_603_0,2001,Total,3,India,33,Tamil Nadu,603,Chennai,1,.5,,,,,,,,
3_33_604_0,2001,Total,3,India,33,Tamil Nadu,604,Kancheepuram,19,.2,,,,,,,,
3_33_605_0,2001,Total,3,India,33,Tamil Nadu,605,Vellore,17.4,2.1,,,,,,,,
3_33_606_0,2001,Total,3,India,33,Tamil Nadu,606,Tiruvannamalai,18.2,1.1,,,,,,,,
3_33_607_0,2001,Total,3,India,33,Tamil Nadu,607,Viluppuram,33.9,.2,,,,,,,,
3_33_608_0,2001,Total,3,India,33,Tamil Nadu,608,Salem,21.9,2.2,,,,,,,,
3_33_609_0,2001,Total,3,India,33,Tamil Nadu,609,Namakkal,39.5,1.6,,,,,,,,
3_33_610_0,2001,Total,3,India,33,Tamil Nadu,610,Erode,34.3,2.3,,,,,,,,
3_33_611_0,2001,Total,3,India,33,Tamil Nadu,611,The Nilgiris,1.6,22.2,,,,,,,,
3_33_612_0,2001,Total,3,India,33,Tamil Nadu,612,Dindigul,27.1,8,,,,,,,,
3_33_613_0,2001,Total,3,India,33,Tamil Nadu,613,Karur,31.1,.1,,,,,,,,
3_33_614_0,2001,Total,3,India,33,Tamil Nadu,614,Tiruchirappalli,35.7,1.1,,,,,,,,
3_33_615_0,2001,Total,3,India,33,Tamil Nadu,615,Perambalur,23.5,.5,,,,,,,,
3_33_616_0,2001,Total,3,India,33,Tamil Nadu,616,Ariyalur,44.7,0,,,,,,,,
3_33_617_0,2001,Total,3,India,33,Tamil Nadu,617,Cuddalore,66.40000000000001,.1,,,,,,,,
3_33_618_0,2001,Total,3,India,33,Tamil Nadu,618,Nagapattinam,75.8,.3,,,,,,,,
3_33_619_0,2001,Total,3,India,33,Tamil Nadu,619,Thiruvarur,87,.1,,,,,,,,
3_33_620_0,2001,Total,3,India,33,Tamil Nadu,620,Thanjavur,66.8,0,,,,,,,,
3_33_621_0,2001,Total,3,India,33,Tamil Nadu,621,Pudukkottai,29.4,0,,,,,,,,
3_33_622_0,2001,Total,3,India,33,Tamil Nadu,622,Sivaganga,37.3,0,,,,,,,,
3_33_623_0,2001,Total,3,India,33,Tamil Nadu,623,Madurai,29.6,.4,,,,,,,,
3_33_624_0,2001,Total,3,India,33,Tamil Nadu,624,Theni,19.2,8.200000000000001,,,,,,,,
3_33_625_0,2001,Total,3,India,33,Tamil Nadu,625,Virudhunagar,38.2,1.3,,,,,,,,
3_33_626_0,2001,Total,3,India,33,Tamil Nadu,626,Ramanathapuram,42.90000000000001,0,,,,,,,,
3_33_627_0,2001,Total,3,India,33,Tamil Nadu,627,Thoothukkudi,37.7,0,,,,,,,,
3_33_628_0,2001,Total,3,India,33,Tamil Nadu,628,Tirunelveli,21.9,9.1,,,,,,,,
3_33_629_0,2001,Total,3,India,33,Tamil Nadu,629,Kanniyakumari,12.6,28,,,,,,,,
3_33_630_0,2001,Total,3,India,33,Tamil Nadu,630,Dharmapuri,19.4,2.3,,,,,,,,
3_33_631_0,2001,Total,3,India,33,Tamil Nadu,631,Krishnagiri,26.4,1.2,,,,,,,,
3_33_632_0,2001,Total,3,India,33,Tamil Nadu,632,Coimbatore,38.2,9.300000000000001,,,,,,,,
3_33_633_0,2001,Total,3,India,33,Tamil Nadu,633,Tiruppur,60,1.4,,,,,,,,
3_34_634_0,2001,Total,3,India,34,Puducherry,634,Yanam,51.7,1.1,,,,,,,,
3_34_635_0,2001,Total,3,India,34,Puducherry,635,Puducherry,65.2,0,,,,,,,,
3_34_636_0,2001,Total,3,India,34,Puducherry,636,Mahe,6.300000000000001,56.2,,,,,,,,
3_34_637_0,2001,Total,3,India,34,Puducherry,637,Karaikal,55.8,0,,,,,,,,
3_35_638_0,2001,Total,3,India,35,Andaman & Nicobar Islands,638,Nicobars,.5,73.5,,,,,,,,
3_35_639_0,2001,Total,3,India,35,Andaman & Nicobar Islands,639,North  & Middle Andaman,.1,80.2,,,,,,,,
3_35_640_0,2001,Total,3,India,35,Andaman & Nicobar Islands,640,South Andaman,.3,78.7,,,,,,,,
3_3_35_0,2001,Total,3,India,3,Punjab,35,Gurdaspur,91.10000000000001,0,,,,,,,,
3_3_36_0,2001,Total,3,India,3,Punjab,36,Kapurthala,97,0,,,,,,,,
3_3_37_0,2001,Total,3,India,3,Punjab,37,Jalandhar,95.40000000000001,0,,,,,,,,
3_3_38_0,2001,Total,3,India,3,Punjab,38,Hoshiarpur,79.7,0,,,,,,,,
3_3_39_0,2001,Total,3,India,3,Punjab,39,Shahid Bhagat Singh Nagar,94.80000000000001,0,,,,,,,,
3_3_40_0,2001,Total,3,India,3,Punjab,40,Fatehgarh Sahib,98.7,0,,,,,,,,
3_3_41_0,2001,Total,3,India,3,Punjab,41,Ludhiana,94.7,0,,,,,,,,
3_3_42_0,2001,Total,3,India,3,Punjab,42,Moga,98.90000000000001,0,,,,,,,,
3_3_43_0,2001,Total,3,India,3,Punjab,43,Firozpur,93.5,0,,,,,,,,
3_3_44_0,2001,Total,3,India,3,Punjab,44,Muktsar,98.2,0,,,,,,,,
3_3_45_0,2001,Total,3,India,3,Punjab,45,Faridkot,97.90000000000001,0,,,,,,,,
3_3_46_0,2001,Total,3,India,3,Punjab,46,Bathinda,97.60000000000001,0,,,,,,,,
3_3_47_0,2001,Total,3,India,3,Punjab,47,Mansa,99.2,0,,,,,,,,
3_3_48_0,2001,Total,3,India,3,Punjab,48,Patiala,96.80000000000001,0,,,,,,,,
3_3_49_0,2001,Total,3,India,3,Punjab,49,Amritsar,95.2,0,,,,,,,,
3_3_50_0,2001,Total,3,India,3,Punjab,50,Tarn Taran,98.10000000000001,0,,,,,,,,
3_3_51_0,2001,Total,3,India,3,Punjab,51,Rupnagar,84.40000000000001,0,,,,,,,,
3_3_52_0,2001,Total,3,India,3,Punjab,52,Sahibzada Ajit Singh Nagar,85.7,0,,,,,,,,
3_3_53_0,2001,Total,3,India,3,Punjab,53,Sangrur,98.40000000000001,0,,,,,,,,
3_3_54_0,2001,Total,3,India,3,Punjab,54,Barnala,98.90000000000001,0,,,,,,,,
3_4_55_0,2001,Total,3,India,4,Chandigarh,55,Chandigarh,16.8,0,,,,,,,,
3_5_56_0,2001,Total,3,India,5,Uttarakhand,56,Uttarkashi,3.5,1,,,,,,,,
3_5_57_0,2001,Total,3,India,5,Uttarakhand,57,Chamoli,2.3,.5,,,,,,,,
3_5_58_0,2001,Total,3,India,5,Uttarakhand,58,Rudraprayag,3.5,.4,,,,,,,,
3_5_59_0,2001,Total,3,India,5,Uttarakhand,59,Tehri Garhwal,7.600000000000001,.2,,,,,,,,
3_5_60_0,2001,Total,3,India,5,Uttarakhand,60,Dehradun,17,2.4,,,,,,,,
3_5_61_0,2001,Total,3,India,5,Uttarakhand,61,Garhwal,8.4,.3,,,,,,,,
3_5_62_0,2001,Total,3,India,5,Uttarakhand,62,Pithoragarh,2.6,.4,,,,,,,,
3_5_63_0,2001,Total,3,India,5,Uttarakhand,63,Bageshwar,3.6,.3,,,,,,,,
3_5_64_0,2001,Total,3,India,5,Uttarakhand,64,Almora,14.9,.2,,,,,,,,
3_5_65_0,2001,Total,3,India,5,Uttarakhand,65,Champawat,9.200000000000001,.1,,,,,,,,
3_5_66_0,2001,Total,3,India,5,Uttarakhand,66,Nainital,9.600000000000001,.7000000000000001,,,,,,,,
3_5_67_0,2001,Total,3,India,5,Uttarakhand,67,Udham Singh Nagar,61.8,.2,,,,,,,,
3_5_68_0,2001,Total,3,India,5,Uttarakhand,68,Hardwar,72.10000000000001,.1,,,,,,,,
3_6_69_0,2001,Total,3,India,6,Haryana,69,Panchkula,61.6,0,,,,,,,,
3_6_70_0,2001,Total,3,India,6,Haryana,70,Ambala,95.40000000000001,0,,,,,,,,
3_6_71_0,2001,Total,3,India,6,Haryana,71,Yamunanagar,87,0,,,,,,,,
3_6_72_0,2001,Total,3,India,6,Haryana,72,Kurukshetra,96.30000000000001,0,,,,,,,,
3_6_73_0,2001,Total,3,India,6,Haryana,73,Kaithal,98,0,,,,,,,,
3_6_74_0,2001,Total,3,India,6,Haryana,74,Karnal,96.5,0,,,,,,,,
3_6_75_0,2001,Total,3,India,6,Haryana,75,Panipat,91.2,0,,,,,,,,
3_6_76_0,2001,Total,3,India,6,Haryana,76,Sonipat,96.2,0,,,,,,,,
3_6_77_0,2001,Total,3,India,6,Haryana,77,Jind,98.5,0,,,,,,,,
3_6_78_0,2001,Total,3,India,6,Haryana,78,Fatehabad,98.2,0,,,,,,,,
3_6_79_0,2001,Total,3,India,6,Haryana,79,Sirsa,92.80000000000001,0,,,,,,,,
3_6_80_0,2001,Total,3,India,6,Haryana,80,Hisar,93,0,,,,,,,,
3_6_81_0,2001,Total,3,India,6,Haryana,81,Bhiwani,82.80000000000001,0,,,,,,,,
3_6_82_0,2001,Total,3,India,6,Haryana,82,Rohtak,96.10000000000001,0,,,,,,,,
3_6_83_0,2001,Total,3,India,6,Haryana,83,Jhajjar,96.80000000000001,0,,,,,,,,
3_6_84_0,2001,Total,3,India,6,Haryana,84,Mahendragarh,92.30000000000001,0,,,,,,,,
3_6_85_0,2001,Total,3,India,6,Haryana,85,Rewari,97.90000000000001,0,,,,,,,,
3_6_86_0,2001,Total,3,India,6,Haryana,86,Gurgaon,88.80000000000001,0,,,,,,,,
