id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,hh_size_t,ppl_room_t,ovr_crw_t
3_20_360_0,2001,Urban,3,India,20,Jharkhand,360,Hazaribagh,5.4,2.6,31.4
3_20_361_0,2001,Rural,3,India,20,Jharkhand,361,Ramgarh,5.800000000000001,2.8,32.7
3_20_361_0,2001,Total,3,India,20,Jharkhand,361,Ramgarh,5.7,2.8,32.3
3_20_361_0,2001,Urban,3,India,20,Jharkhand,361,Ramgarh,5.4,2.6,31.4
3_20_362_0,2001,Rural,3,India,20,Jharkhand,362,Dumka,5.2,3.4,45.40000000000001
3_20_362_0,2001,Total,3,India,20,Jharkhand,362,Dumka,5.2,3.3,44.7
3_20_362_0,2001,Urban,3,India,20,Jharkhand,362,Dumka,5.4,2.8,33.4
3_20_363_0,2001,Rural,3,India,20,Jharkhand,363,Jamtara,5.2,3.4,45.40000000000001
3_20_363_0,2001,Total,3,India,20,Jharkhand,363,Jamtara,5.2,3.3,44.7
3_20_363_0,2001,Urban,3,India,20,Jharkhand,363,Jamtara,5.4,2.8,33.4
3_20_364_0,2001,Rural,3,India,20,Jharkhand,364,Ranchi,5.300000000000001,2.9,35.5
3_20_364_0,2001,Total,3,India,20,Jharkhand,364,Ranchi,5.4,2.8,33.3
3_20_364_0,2001,Urban,3,India,20,Jharkhand,364,Ranchi,5.4,2.6,28.6
3_20_365_0,2001,Rural,3,India,20,Jharkhand,365,Khunti,5.300000000000001,2.9,35.5
3_20_365_0,2001,Total,3,India,20,Jharkhand,365,Khunti,5.4,2.8,33.3
3_20_365_0,2001,Urban,3,India,20,Jharkhand,365,Khunti,5.4,2.6,28.6
3_20_366_0,2001,Rural,3,India,20,Jharkhand,366,Gumla,5.4,2.7,30.3
3_20_366_0,2001,Total,3,India,20,Jharkhand,366,Gumla,5.4,2.6,29.8
3_20_366_0,2001,Urban,3,India,20,Jharkhand,366,Gumla,5.5,2.2,19.7
3_20_367_0,2001,Rural,3,India,20,Jharkhand,367,Simdega,5.4,2.7,30.3
3_20_367_0,2001,Total,3,India,20,Jharkhand,367,Simdega,5.4,2.6,29.8
3_20_367_0,2001,Urban,3,India,20,Jharkhand,367,Simdega,5.5,2.2,19.7
3_20_368_0,2001,Rural,3,India,20,Jharkhand,368,Pashchimi Singhbhum,5.2,3.5,48.3
3_20_368_0,2001,Total,3,India,20,Jharkhand,368,Pashchimi Singhbhum,5.2,3.4,46.6
3_20_368_0,2001,Urban,3,India,20,Jharkhand,368,Pashchimi Singhbhum,5.100000000000001,3,37.9
3_20_369_0,2001,Rural,3,India,20,Jharkhand,369,Saraikela-Kharsawan,5.2,3.5,48.3
3_20_369_0,2001,Total,3,India,20,Jharkhand,369,Saraikela-Kharsawan,5.2,3.4,46.6
3_20_369_0,2001,Urban,3,India,20,Jharkhand,369,Saraikela-Kharsawan,5.100000000000001,3,37.9
3_21_370_0,2001,Rural,3,India,21,Odisha,370,Bargarh,4.600000000000001,3.1,38.6
3_21_370_0,2001,Total,3,India,21,Odisha,370,Bargarh,4.600000000000001,3,38.2
3_21_370_0,2001,Urban,3,India,21,Odisha,370,Bargarh,5,2.8,32.5
3_21_371_0,2001,Rural,3,India,21,Odisha,371,Jharsuguda,4.7,2.5,26.6
3_21_371_0,2001,Total,3,India,21,Odisha,371,Jharsuguda,4.800000000000001,2.5,26.7
3_21_371_0,2001,Urban,3,India,21,Odisha,371,Jharsuguda,4.9,2.5,27.2
3_21_372_0,2001,Rural,3,India,21,Odisha,372,Sambalpur,4.7,2.5,26.2
3_21_372_0,2001,Total,3,India,21,Odisha,372,Sambalpur,4.7,2.5,26.7
3_21_372_0,2001,Urban,3,India,21,Odisha,372,Sambalpur,4.800000000000001,2.6,28
3_21_373_0,2001,Rural,3,India,21,Odisha,373,Debagarh,4.800000000000001,2.7,32.2
3_21_373_0,2001,Total,3,India,21,Odisha,373,Debagarh,4.800000000000001,2.7,32
3_21_373_0,2001,Urban,3,India,21,Odisha,373,Debagarh,4.7,2.6,30.2
3_21_374_0,2001,Rural,3,India,21,Odisha,374,Sundargarh,4.7,2.8,32.6
3_21_374_0,2001,Total,3,India,21,Odisha,374,Sundargarh,4.7,2.8,31.9
3_21_374_0,2001,Urban,3,India,21,Odisha,374,Sundargarh,4.800000000000001,2.7,30.6
3_21_375_0,2001,Rural,3,India,21,Odisha,375,Kendujhar,4.9,3.2,41.40000000000001
3_21_375_0,2001,Total,3,India,21,Odisha,375,Kendujhar,4.9,3.1,40.6
3_21_375_0,2001,Urban,3,India,21,Odisha,375,Kendujhar,4.9,2.9,34.8
3_21_376_0,2001,Rural,3,India,21,Odisha,376,Mayurbhanj,4.800000000000001,3.3,43.6
3_21_376_0,2001,Total,3,India,21,Odisha,376,Mayurbhanj,4.800000000000001,3.2,42.5
3_21_376_0,2001,Urban,3,India,21,Odisha,376,Mayurbhanj,4.9,2.5,26.5
3_21_377_0,2001,Rural,3,India,21,Odisha,377,Baleshwar,5.100000000000001,3.5,48.40000000000001
3_21_377_0,2001,Total,3,India,21,Odisha,377,Baleshwar,5.100000000000001,3.5,46.90000000000001
3_21_377_0,2001,Urban,3,India,21,Odisha,377,Baleshwar,5.2,2.9,34.1
3_21_378_0,2001,Rural,3,India,21,Odisha,378,Bhadrak,5.600000000000001,3.2,41.3
3_21_378_0,2001,Total,3,India,21,Odisha,378,Bhadrak,5.600000000000001,3.2,41.3
3_21_378_0,2001,Urban,3,India,21,Odisha,378,Bhadrak,5.800000000000001,3.2,40.6
3_21_379_0,2001,Rural,3,India,21,Odisha,379,Kendrapara,5.100000000000001,3,38.5
3_21_379_0,2001,Total,3,India,21,Odisha,379,Kendrapara,5.100000000000001,3,38.6
3_21_379_0,2001,Urban,3,India,21,Odisha,379,Kendrapara,5.5,3.1,40
3_21_380_0,2001,Rural,3,India,21,Odisha,380,Jagatsinghapur,5.100000000000001,3.1,39.6
3_21_380_0,2001,Total,3,India,21,Odisha,380,Jagatsinghapur,5.100000000000001,3.1,39.3
3_21_380_0,2001,Urban,3,India,21,Odisha,380,Jagatsinghapur,5,3,38.8
3_21_381_0,2001,Rural,3,India,21,Odisha,381,Cuttack,5.100000000000001,3.1,39.6
3_21_381_0,2001,Total,3,India,21,Odisha,381,Cuttack,5.100000000000001,3.1,38.90000000000001
3_21_381_0,2001,Urban,3,India,21,Odisha,381,Cuttack,5.100000000000001,3,36.4
3_21_382_0,2001,Rural,3,India,21,Odisha,382,Jajapur,5.100000000000001,3.2,43
3_21_382_0,2001,Total,3,India,21,Odisha,382,Jajapur,5.100000000000001,3.2,42.6
3_21_382_0,2001,Urban,3,India,21,Odisha,382,Jajapur,5.300000000000001,2.8,32.4
3_21_383_0,2001,Rural,3,India,21,Odisha,383,Dhenkanal,4.9,2.9,34.8
3_21_383_0,2001,Total,3,India,21,Odisha,383,Dhenkanal,4.9,2.9,34.6
3_21_383_0,2001,Urban,3,India,21,Odisha,383,Dhenkanal,5,2.7,32.2
3_21_384_0,2001,Rural,3,India,21,Odisha,384,Anugul,5,2.7,30.2
3_21_384_0,2001,Total,3,India,21,Odisha,384,Anugul,5,2.7,29.5
3_21_384_0,2001,Urban,3,India,21,Odisha,384,Anugul,4.7,2.5,25.6
3_21_385_0,2001,Rural,3,India,21,Odisha,385,Nayagarh,5,3,37.5
3_21_385_0,2001,Total,3,India,21,Odisha,385,Nayagarh,5,3,37.1
3_21_385_0,2001,Urban,3,India,21,Odisha,385,Nayagarh,5.2,2.6,27.3
3_21_386_0,2001,Rural,3,India,21,Odisha,386,Khordha,5.4,2.9,34.3
3_21_386_0,2001,Total,3,India,21,Odisha,386,Khordha,5.2,2.9,33.9
3_21_386_0,2001,Urban,3,India,21,Odisha,386,Khordha,4.800000000000001,2.8,33.3
3_21_387_0,2001,Rural,3,India,21,Odisha,387,Puri,5.300000000000001,3,37.4
3_21_387_0,2001,Total,3,India,21,Odisha,387,Puri,5.300000000000001,3,37
3_21_387_0,2001,Urban,3,India,21,Odisha,387,Puri,5.2,2.9,34.4
3_21_388_0,2001,Rural,3,India,21,Odisha,388,Ganjam,5.100000000000001,2.8,31.5
3_21_388_0,2001,Total,3,India,21,Odisha,388,Ganjam,5.100000000000001,2.7,30.3
3_21_388_0,2001,Urban,3,India,21,Odisha,388,Ganjam,5.2,2.4,23.5
3_21_389_0,2001,Rural,3,India,21,Odisha,389,Gajapati,4.800000000000001,3,37.9
3_21_389_0,2001,Total,3,India,21,Odisha,389,Gajapati,4.800000000000001,3,37.1
3_21_389_0,2001,Urban,3,India,21,Odisha,389,Gajapati,4.800000000000001,2.7,29.4
3_21_390_0,2001,Rural,3,India,21,Odisha,390,Kandhamal,4.5,3.3,42.8
3_21_390_0,2001,Total,3,India,21,Odisha,390,Kandhamal,4.5,3.2,41.5
3_21_390_0,2001,Urban,3,India,21,Odisha,390,Kandhamal,4.7,2.4,23.5
3_21_391_0,2001,Rural,3,India,21,Odisha,391,Baudh,4.5,2.7,29.2
3_21_391_0,2001,Total,3,India,21,Odisha,391,Baudh,4.5,2.7,29.1
3_21_391_0,2001,Urban,3,India,21,Odisha,391,Baudh,5,2.6,27.4
3_21_392_0,2001,Rural,3,India,21,Odisha,392,Subarnapur,4.7,3,37
3_21_392_0,2001,Total,3,India,21,Odisha,392,Subarnapur,4.7,3,36.5
3_21_392_0,2001,Urban,3,India,21,Odisha,392,Subarnapur,4.9,2.6,29.7
3_21_393_0,2001,Rural,3,India,21,Odisha,393,Balangir,4.5,2.7,30.9
3_21_393_0,2001,Total,3,India,21,Odisha,393,Balangir,4.5,2.7,30.2
3_21_393_0,2001,Urban,3,India,21,Odisha,393,Balangir,5,2.3,22.6
3_21_394_0,2001,Rural,3,India,21,Odisha,394,Nuapada,4.4,2.7,30.7
3_21_394_0,2001,Total,3,India,21,Odisha,394,Nuapada,4.5,2.7,30.4
3_21_394_0,2001,Urban,3,India,21,Odisha,394,Nuapada,4.800000000000001,2.4,24.3
3_21_395_0,2001,Rural,3,India,21,Odisha,395,Kalahandi,4.2,2.5,26.1
3_21_395_0,2001,Total,3,India,21,Odisha,395,Kalahandi,4.3,2.5,25.8
3_21_395_0,2001,Urban,3,India,21,Odisha,395,Kalahandi,4.800000000000001,2.3,21.4
3_21_396_0,2001,Rural,3,India,21,Odisha,396,Rayagada,4.4,2.5,26.3
3_21_396_0,2001,Total,3,India,21,Odisha,396,Rayagada,4.5,2.5,26
3_21_396_0,2001,Urban,3,India,21,Odisha,396,Rayagada,4.7,2.4,23.8
3_21_397_0,2001,Rural,3,India,21,Odisha,397,Nabarangapur,4.5,2.6,28.8
3_21_397_0,2001,Total,3,India,21,Odisha,397,Nabarangapur,4.600000000000001,2.6,28.4
3_21_397_0,2001,Urban,3,India,21,Odisha,397,Nabarangapur,4.800000000000001,2.3,22.6
3_21_398_0,2001,Rural,3,India,21,Odisha,398,Koraput,4.2,2.7,30.4
3_21_398_0,2001,Total,3,India,21,Odisha,398,Koraput,4.2,2.6,29.2
3_21_398_0,2001,Urban,3,India,21,Odisha,398,Koraput,4.5,2.3,22.3
3_21_399_0,2001,Rural,3,India,21,Odisha,399,Malkangiri,4.7,3.4,47.3
3_21_399_0,2001,Total,3,India,21,Odisha,399,Malkangiri,4.7,3.4,46.3
3_21_399_0,2001,Urban,3,India,21,Odisha,399,Malkangiri,4.7,2.8,31.9
3_22_400_0,2001,Rural,3,India,22,Chhattisgarh,400,Koriya,4.9,2.4,22.8
3_22_400_0,2001,Total,3,India,22,Chhattisgarh,400,Koriya,4.9,2.3,20.9
3_22_400_0,2001,Urban,3,India,22,Chhattisgarh,400,Koriya,5,2.1,16.2
3_22_401_0,2001,Rural,3,India,22,Chhattisgarh,401,Surguja,5.100000000000001,2.5,27
3_22_401_0,2001,Total,3,India,22,Chhattisgarh,401,Surguja,5.100000000000001,2.5,26.1
3_22_401_0,2001,Urban,3,India,22,Chhattisgarh,401,Surguja,5.300000000000001,2,13.1
3_22_402_0,2001,Rural,3,India,22,Chhattisgarh,402,Jashpur,5,3,36.7
3_22_402_0,2001,Total,3,India,22,Chhattisgarh,402,Jashpur,5,2.9,36.1
3_22_402_0,2001,Urban,3,India,22,Chhattisgarh,402,Jashpur,5,2.3,22.7
3_22_403_0,2001,Rural,3,India,22,Chhattisgarh,403,Raigarh,4.7,3,38.6
3_22_403_0,2001,Total,3,India,22,Chhattisgarh,403,Raigarh,4.7,3,37.8
3_22_403_0,2001,Urban,3,India,22,Chhattisgarh,403,Raigarh,4.9,2.8,32.1
3_22_404_0,2001,Rural,3,India,22,Chhattisgarh,404,Korba,5,2.9,34.9
3_22_404_0,2001,Total,3,India,22,Chhattisgarh,404,Korba,5,2.8,31.4
3_22_404_0,2001,Urban,3,India,22,Chhattisgarh,404,Korba,5,2.5,25
3_22_405_0,2001,Rural,3,India,22,Chhattisgarh,405,Janjgir - Champa,5.300000000000001,3.2,43
3_22_405_0,2001,Total,3,India,22,Chhattisgarh,405,Janjgir - Champa,5.300000000000001,3.1,41.5
3_22_405_0,2001,Urban,3,India,22,Chhattisgarh,405,Janjgir - Champa,5.2,2.6,28.6
3_22_406_0,2001,Rural,3,India,22,Chhattisgarh,406,Bilaspur,5.300000000000001,2.9,34.9
3_22_406_0,2001,Total,3,India,22,Chhattisgarh,406,Bilaspur,5.2,2.8,33.4
3_22_406_0,2001,Urban,3,India,22,Chhattisgarh,406,Bilaspur,5.100000000000001,2.6,28.4
3_22_407_0,2001,Rural,3,India,22,Chhattisgarh,407,Kabeerdham,5.300000000000001,3,35.9
3_22_407_0,2001,Total,3,India,22,Chhattisgarh,407,Kabeerdham,5.300000000000001,2.9,35.3
3_22_407_0,2001,Urban,3,India,22,Chhattisgarh,407,Kabeerdham,5,2.6,28.1
3_22_408_0,2001,Rural,3,India,22,Chhattisgarh,408,Rajnandgaon,5.300000000000001,2.5,26
3_22_408_0,2001,Total,3,India,22,Chhattisgarh,408,Rajnandgaon,5.300000000000001,2.5,25.9
3_22_408_0,2001,Urban,3,India,22,Chhattisgarh,408,Rajnandgaon,5.100000000000001,2.5,25.5
3_22_409_0,2001,Rural,3,India,22,Chhattisgarh,409,Durg,5.300000000000001,2.5,26.5
3_22_409_0,2001,Total,3,India,22,Chhattisgarh,409,Durg,5.2,2.5,26.7
3_22_409_0,2001,Urban,3,India,22,Chhattisgarh,409,Durg,5,2.5,27
3_22_410_0,2001,Rural,3,India,22,Chhattisgarh,410,Raipur,5.300000000000001,2.8,33.3
3_22_410_0,2001,Total,3,India,22,Chhattisgarh,410,Raipur,5.300000000000001,2.8,32.5
3_22_410_0,2001,Urban,3,India,22,Chhattisgarh,410,Raipur,5.100000000000001,2.7,30.6
3_22_411_0,2001,Rural,3,India,22,Chhattisgarh,411,Mahasamund,5,2.7,31.2
3_22_411_0,2001,Total,3,India,22,Chhattisgarh,411,Mahasamund,5,2.7,30.5
3_22_411_0,2001,Urban,3,India,22,Chhattisgarh,411,Mahasamund,5,2.4,23.8
3_22_412_0,2001,Rural,3,India,22,Chhattisgarh,412,Dhamtari,5.300000000000001,2.6,27.4
3_22_412_0,2001,Total,3,India,22,Chhattisgarh,412,Dhamtari,5.300000000000001,2.6,27.6
3_22_412_0,2001,Urban,3,India,22,Chhattisgarh,412,Dhamtari,5.300000000000001,2.6,28.6
3_22_413_0,2001,Rural,3,India,22,Chhattisgarh,413,Uttar Bastar Kanker,5.100000000000001,2.5,25
3_22_413_0,2001,Total,3,India,22,Chhattisgarh,413,Uttar Bastar Kanker,5.100000000000001,2.4,24.5
3_22_413_0,2001,Urban,3,India,22,Chhattisgarh,413,Uttar Bastar Kanker,4.7,2,16
3_22_414_0,2001,Rural,3,India,22,Chhattisgarh,414,Bastar,5,2,14
3_22_414_0,2001,Total,3,India,22,Chhattisgarh,414,Bastar,5,2,14
3_22_414_0,2001,Urban,3,India,22,Chhattisgarh,414,Bastar,4.7,1.9,13.5
3_22_415_0,2001,Rural,3,India,22,Chhattisgarh,415,Narayanpur,5,2.2,19.9
3_22_415_0,2001,Total,3,India,22,Chhattisgarh,415,Narayanpur,5,2.2,19.5
3_22_415_0,2001,Urban,3,India,22,Chhattisgarh,415,Narayanpur,4.600000000000001,2,14.9
3_22_416_0,2001,Rural,3,India,22,Chhattisgarh,416,Dakshin Bastar Dantewada,5,2.5,25.8
3_22_416_0,2001,Total,3,India,22,Chhattisgarh,416,Dakshin Bastar Dantewada,4.9,2.4,25.1
3_22_416_0,2001,Urban,3,India,22,Chhattisgarh,416,Dakshin Bastar Dantewada,4.4,2,16.4
3_22_417_0,2001,Rural,3,India,22,Chhattisgarh,417,Bijapur,5,2.5,25.8
3_22_417_0,2001,Total,3,India,22,Chhattisgarh,417,Bijapur,4.9,2.4,25.1
3_22_417_0,2001,Urban,3,India,22,Chhattisgarh,417,Bijapur,4.4,2,16.4
3_23_418_0,2001,Rural,3,India,23,Madhya Pradesh,418,Sheopur,5.600000000000001,4.2,59.40000000000001
3_23_418_0,2001,Total,3,India,23,Madhya Pradesh,418,Sheopur,5.600000000000001,4.100000000000001,57.3
3_23_418_0,2001,Urban,3,India,23,Madhya Pradesh,418,Sheopur,5.5,3.4,45.8
3_23_419_0,2001,Rural,3,India,23,Madhya Pradesh,419,Morena,6.2,3.7,50.5
3_23_419_0,2001,Total,3,India,23,Madhya Pradesh,419,Morena,6.2,3.5,46.6
3_23_419_0,2001,Urban,3,India,23,Madhya Pradesh,419,Morena,6.100000000000001,2.8,32
3_23_420_0,2001,Rural,3,India,23,Madhya Pradesh,420,Bhind,6.300000000000001,3.1,37.3
3_23_420_0,2001,Total,3,India,23,Madhya Pradesh,420,Bhind,6.300000000000001,3,35.2
3_23_420_0,2001,Urban,3,India,23,Madhya Pradesh,420,Bhind,6.100000000000001,2.7,28.3
3_23_421_0,2001,Rural,3,India,23,Madhya Pradesh,421,Gwalior,5.9,3.1,37.4
3_23_421_0,2001,Total,3,India,23,Madhya Pradesh,421,Gwalior,5.7,2.9,33.4
3_23_421_0,2001,Urban,3,India,23,Madhya Pradesh,421,Gwalior,5.600000000000001,2.8,30.9
3_23_422_0,2001,Rural,3,India,23,Madhya Pradesh,422,Datia,5.600000000000001,2.8,31.7
3_23_422_0,2001,Total,3,India,23,Madhya Pradesh,422,Datia,5.600000000000001,2.8,31.4
3_23_422_0,2001,Urban,3,India,23,Madhya Pradesh,422,Datia,5.600000000000001,2.7,29.3
3_23_423_0,2001,Rural,3,India,23,Madhya Pradesh,423,Shivpuri,5.600000000000001,3.3,43.40000000000001
3_23_423_0,2001,Total,3,India,23,Madhya Pradesh,423,Shivpuri,5.600000000000001,3.3,41.7
3_23_423_0,2001,Urban,3,India,23,Madhya Pradesh,423,Shivpuri,5.600000000000001,2.8,33.2
3_23_424_0,2001,Rural,3,India,23,Madhya Pradesh,424,Tikamgarh,5.5,2.6,27.9
3_23_424_0,2001,Total,3,India,23,Madhya Pradesh,424,Tikamgarh,5.5,2.6,27.7
3_23_424_0,2001,Urban,3,India,23,Madhya Pradesh,424,Tikamgarh,5.7,2.5,26.7
3_23_425_0,2001,Rural,3,India,23,Madhya Pradesh,425,Chhatarpur,5.600000000000001,2.9,35
3_23_425_0,2001,Total,3,India,23,Madhya Pradesh,425,Chhatarpur,5.600000000000001,2.9,33.6
3_23_425_0,2001,Urban,3,India,23,Madhya Pradesh,425,Chhatarpur,5.600000000000001,2.6,28
3_23_426_0,2001,Rural,3,India,23,Madhya Pradesh,426,Panna,5,3.2,40.8
3_23_426_0,2001,Total,3,India,23,Madhya Pradesh,426,Panna,5.100000000000001,3.1,39.8
3_23_426_0,2001,Urban,3,India,23,Madhya Pradesh,426,Panna,5.300000000000001,2.8,32
3_23_427_0,2001,Rural,3,India,23,Madhya Pradesh,427,Sagar,5.100000000000001,3.6,49.1
3_23_427_0,2001,Total,3,India,23,Madhya Pradesh,427,Sagar,5.2,3.4,44.90000000000001
3_23_427_0,2001,Urban,3,India,23,Madhya Pradesh,427,Sagar,5.600000000000001,2.8,33
3_23_428_0,2001,Rural,3,India,23,Madhya Pradesh,428,Damoh,4.800000000000001,3.3,44.5
3_23_428_0,2001,Total,3,India,23,Madhya Pradesh,428,Damoh,4.9,3.2,42.5
3_23_428_0,2001,Urban,3,India,23,Madhya Pradesh,428,Damoh,5.300000000000001,2.8,32.6
3_23_429_0,2001,Rural,3,India,23,Madhya Pradesh,429,Satna,5.300000000000001,2.4,22.6
3_23_429_0,2001,Total,3,India,23,Madhya Pradesh,429,Satna,5.300000000000001,2.4,22.9
3_23_429_0,2001,Urban,3,India,23,Madhya Pradesh,429,Satna,5.300000000000001,2.4,24.3
3_23_430_0,2001,Rural,3,India,23,Madhya Pradesh,430,Rewa,5.4,2.2,18.6
3_23_430_0,2001,Total,3,India,23,Madhya Pradesh,430,Rewa,5.4,2.2,18.7
3_23_430_0,2001,Urban,3,India,23,Madhya Pradesh,430,Rewa,5.5,2.2,19.1
3_23_431_0,2001,Rural,3,India,23,Madhya Pradesh,431,Umaria,5,3.1,40.5
3_23_431_0,2001,Total,3,India,23,Madhya Pradesh,431,Umaria,5,3.1,38.7
3_23_431_0,2001,Urban,3,India,23,Madhya Pradesh,431,Umaria,5.100000000000001,2.6,28.3
3_23_432_0,2001,Rural,3,India,23,Madhya Pradesh,432,Neemuch,5.100000000000001,3.4,46.2
3_23_432_0,2001,Total,3,India,23,Madhya Pradesh,432,Neemuch,5.100000000000001,3.2,42.40000000000001
3_23_432_0,2001,Urban,3,India,23,Madhya Pradesh,432,Neemuch,5.2,2.8,31.6
3_23_433_0,2001,Rural,3,India,23,Madhya Pradesh,433,Mandsaur,5.300000000000001,3.5,48.2
3_23_433_0,2001,Total,3,India,23,Madhya Pradesh,433,Mandsaur,5.300000000000001,3.3,44.90000000000001
3_23_433_0,2001,Urban,3,India,23,Madhya Pradesh,433,Mandsaur,5.2,2.7,30.3
3_23_434_0,2001,Rural,3,India,23,Madhya Pradesh,434,Ratlam,5.5,3.9,56.5
3_23_434_0,2001,Total,3,India,23,Madhya Pradesh,434,Ratlam,5.5,3.7,50.7
3_23_434_0,2001,Urban,3,India,23,Madhya Pradesh,434,Ratlam,5.2,2.8,31.5
3_23_435_0,2001,Rural,3,India,23,Madhya Pradesh,435,Ujjain,5.600000000000001,3.8,54.5
3_23_435_0,2001,Total,3,India,23,Madhya Pradesh,435,Ujjain,5.5,3.4,44.90000000000001
3_23_435_0,2001,Urban,3,India,23,Madhya Pradesh,435,Ujjain,5.4,2.7,29.8
3_23_436_0,2001,Rural,3,India,23,Madhya Pradesh,436,Shajapur,5.600000000000001,3.6,50.7
3_23_436_0,2001,Total,3,India,23,Madhya Pradesh,436,Shajapur,5.600000000000001,3.5,47.40000000000001
3_23_436_0,2001,Urban,3,India,23,Madhya Pradesh,436,Shajapur,5.5,2.8,32.5
3_23_437_0,2001,Rural,3,India,23,Madhya Pradesh,437,Dewas,5.600000000000001,3.6,49.8
3_23_437_0,2001,Total,3,India,23,Madhya Pradesh,437,Dewas,5.5,3.4,44.7
3_23_437_0,2001,Urban,3,India,23,Madhya Pradesh,437,Dewas,5.300000000000001,2.8,31.4
3_23_438_0,2001,Rural,3,India,23,Madhya Pradesh,438,Dhar,5.7,4.2,60.6
3_23_438_0,2001,Total,3,India,23,Madhya Pradesh,438,Dhar,5.600000000000001,4,56.1
3_23_438_0,2001,Urban,3,India,23,Madhya Pradesh,438,Dhar,5,3,34.7
3_23_439_0,2001,Rural,3,India,23,Madhya Pradesh,439,Indore,5.600000000000001,3.5,48.3
3_23_439_0,2001,Total,3,India,23,Madhya Pradesh,439,Indore,5.300000000000001,2.9,34.2
3_23_439_0,2001,Urban,3,India,23,Madhya Pradesh,439,Indore,5.2,2.6,28.4
3_23_440_0,2001,Rural,3,India,23,Madhya Pradesh,440,Khargone (West Nimar),5.600000000000001,4.100000000000001,59.5
3_23_440_0,2001,Total,3,India,23,Madhya Pradesh,440,Khargone (West Nimar),5.600000000000001,3.9,55.7
3_23_440_0,2001,Urban,3,India,23,Madhya Pradesh,440,Khargone (West Nimar),5.300000000000001,2.9,35.1
3_23_441_0,2001,Rural,3,India,23,Madhya Pradesh,441,Barwani,5.9,4.2,62.5
3_23_441_0,2001,Total,3,India,23,Madhya Pradesh,441,Barwani,5.800000000000001,4.100000000000001,58.40000000000001
3_23_441_0,2001,Urban,3,India,23,Madhya Pradesh,441,Barwani,5.4,3,35.9
3_23_442_0,2001,Rural,3,India,23,Madhya Pradesh,442,Rajgarh,5.600000000000001,4.2,62
3_23_442_0,2001,Total,3,India,23,Madhya Pradesh,442,Rajgarh,5.600000000000001,4,57.90000000000001
3_23_442_0,2001,Urban,3,India,23,Madhya Pradesh,442,Rajgarh,5.5,3.1,38.2
3_23_443_0,2001,Rural,3,India,23,Madhya Pradesh,443,Vidisha,5.5,3.3,43.3
3_23_443_0,2001,Total,3,India,23,Madhya Pradesh,443,Vidisha,5.5,3.2,41.2
3_23_443_0,2001,Urban,3,India,23,Madhya Pradesh,443,Vidisha,5.4,2.8,33.7
3_23_444_0,2001,Rural,3,India,23,Madhya Pradesh,444,Bhopal,5.5,3.7,52.2
3_23_444_0,2001,Total,3,India,23,Madhya Pradesh,444,Bhopal,5.2,3.1,39.3
3_23_444_0,2001,Urban,3,India,23,Madhya Pradesh,444,Bhopal,5.100000000000001,3,36.3
3_23_445_0,2001,Rural,3,India,23,Madhya Pradesh,445,Sehore,5.600000000000001,3.8,53.2
3_23_445_0,2001,Total,3,India,23,Madhya Pradesh,445,Sehore,5.600000000000001,3.6,49.40000000000001
3_23_445_0,2001,Urban,3,India,23,Madhya Pradesh,445,Sehore,5.4,2.8,31.9
3_23_446_0,2001,Rural,3,India,23,Madhya Pradesh,446,Raisen,5.5,4,58
3_23_446_0,2001,Total,3,India,23,Madhya Pradesh,446,Raisen,5.4,3.8,54.3
3_23_446_0,2001,Urban,3,India,23,Madhya Pradesh,446,Raisen,5.300000000000001,3,37.3
3_23_447_0,2001,Rural,3,India,23,Madhya Pradesh,447,Betul,5.600000000000001,3,35.9
3_23_447_0,2001,Total,3,India,23,Madhya Pradesh,447,Betul,5.5,2.9,32.5
3_23_447_0,2001,Urban,3,India,23,Madhya Pradesh,447,Betul,5.2,2.2,18.4
3_23_448_0,2001,Rural,3,India,23,Madhya Pradesh,448,Harda,5.600000000000001,3.7,51.40000000000001
3_23_448_0,2001,Total,3,India,23,Madhya Pradesh,448,Harda,5.5,3.5,47
3_23_448_0,2001,Urban,3,India,23,Madhya Pradesh,448,Harda,5.300000000000001,2.7,31.2
3_23_449_0,2001,Rural,3,India,23,Madhya Pradesh,449,Hoshangabad,5.4,4,57.2
3_23_449_0,2001,Total,3,India,23,Madhya Pradesh,449,Hoshangabad,5.300000000000001,3.5,48.3
3_23_449_0,2001,Urban,3,India,23,Madhya Pradesh,449,Hoshangabad,5.2,2.6,28.3
3_23_450_0,2001,Rural,3,India,23,Madhya Pradesh,450,Katni,4.800000000000001,3.3,44.2
3_23_450_0,2001,Total,3,India,23,Madhya Pradesh,450,Katni,4.9,3.2,41.1
3_23_450_0,2001,Urban,3,India,23,Madhya Pradesh,450,Katni,5.100000000000001,2.6,28.2
3_23_451_0,2001,Rural,3,India,23,Madhya Pradesh,451,Jabalpur,4.7,3.7,52.40000000000001
3_23_451_0,2001,Total,3,India,23,Madhya Pradesh,451,Jabalpur,4.9,3.1,39.3
3_23_451_0,2001,Urban,3,India,23,Madhya Pradesh,451,Jabalpur,5.100000000000001,2.5,27.3
3_23_452_0,2001,Rural,3,India,23,Madhya Pradesh,452,Narsimhapur,5,3.6,51.6
3_23_452_0,2001,Total,3,India,23,Madhya Pradesh,452,Narsimhapur,5,3.5,48.6
