state_CONSISTENT,districtname,plant1994,plant_size1994,plant2000,plant_size2000,plant2005,plant_size2005,plant2007,plant_size2007,plant2009,plant_size2009,empt1994,empt2000,empt2005,empt2007,empt2009,output1994,output2000,output2005,output2007,output2009
MAHARASHTRA,Parbhani,28,4342425,12.199999809265137,11102325,12.4375,7763562,23.730299949645996,5253221,23.76609992980957,6661760,2287,4124.799999237061,1255.3125,1642.1760025024414,1655.2779965400696,121587894.8515625,135448359.0625,96559300.75,124660512,158324048.5
MAHARASHTRA,Pune,1457.0000022053719,7383437,1774.4728951454163,8235106.5,1833.7461960315704,14405341,1968.8933264017105,17536908,2221.7618021965027,17665220,127754.99997613714,153685.9632358551,191555.26058006287,241255.5784739256,254710.19987630844,10757667781.767578,14612973400.283203,26415739145.23828,34528301176.859375,39247909933.75781
MAHARASHTRA,Raigarh,178.99999952316284,20796614,354.35410046577454,19772816,407.1075998544693,24246202,332.0509001016617,19492694,593.7475996017456,26468902,19687.999993681533,41954.298689603806,43740.52319955826,33554.02488696575,67103.2226805687,3722593988.6328125,7006578417.125,9870813249.25,6472566581.9453125,15715847070.984375
MAHARASHTRA,Ratnagiri,112.99999976158142,6282989.5,109.4782018661499,11292938,85.93180084228516,27416198,111.68980026245117,1.7472E+07,135.4069004058838,31526984,9433.00002682133,8429.34070968628,11716.42054605484,11512.364115715027,26764.01816225052,709977800.48828125,1236330571.9375,2355923315.1875,1951444244.90625,4268971096.0625
MAHARASHTRA,Sangli,242.00000095367432,4628186.5,260.46369457244873,6695224.5,264.9494004249573,7490525.5,296.13700008392334,9915244,269.7928991317749,9628798,15743.999990164511,22832.205010414124,17748.493537425995,29006.349068641663,22102.878668308258,1120021177.8984375,1743862915.5625,1984610176.7851562,2936270598.609375,2597781431.75
MAHARASHTRA,Satara,139.00000071525574,7753437.5,198.00049877166748,11589685,166.67770051956177,10646986,174.59970235824585,12640734,149.19610023498535,20619106,12761.00000472892,23335.00226020813,17399.580106258392,19296.031198501587,21264.42690706253,1077727850.796875,2294763390.71875,1774615192.25,2207068393.046875,3076290205.25
MAHARASHTRA,Sindhudurg,59,4077841.75,29.063600540161133,5038723,27.370500087738037,1126004.375,56.036399841308594,5210790.5,50.85689973831177,4763607,2314.999997866832,2046.2436180114746,1562.0826930999756,2075.1863975524902,2109.730092525482,240592661.0625,146443425.875,30819302.828125,291993935.375,242262271.625
MAHARASHTRA,Solapur,277.00000047683716,4818428.5,192.5998978614807,10794160,234.7000012397766,9788476,207.3019003868103,9857535,225.5954008102417,13148997,54740.000001286644,38578.03684616089,43950.48897743225,33135.085534095764,36893.97471618652,1334704690.3398438,2078954129.765625,2297355443.3378906,2043485692.921875,2966353299.439453
MAHARASHTRA,Thane,1714.9999994635582,6265639,2031.2213906049728,7508705,2906.5549038648605,9462919,2594.724023103714,10839854,2989.6221957206726,10196111,106540.99999655598,127549.38323318958,177955.37958848476,180200.11019992828,216330.17783212662,10745571071.220947,15251842422.742188,27504493238.40918,28126430703.601562,30482519198.902344
MAHARASHTRA,Wardha,31,6480401,90.01869869232178,6357116.5,19.67889976501465,59772228,20.941200256347656,61035848,43.63640022277832,16221239,5224,12225.915139198303,6667.988997459412,7376.706809997559,7207.026542186737,200892424.07421875,572259352.25,1176251647.25,1278163953.5,707836470.90625
MAHARASHTRA,Yavatmal,50.00000023841858,4648697.5,48.19999980926514,1790476.375,22.558600068092346,14370519,8,78703224,49.74799966812134,6917146.5,4966.000000983136,3752.774998664856,3198.72750043869,3544,3097.28759431839,232434878.6015625,86300963.88671875,324178793.16796875,629625823.75,344114196.875
ORISSA,Balangir,51,1807202.5,32.512800216674805,2714233.25,55.57640039920807,2845390.75,20.800000071525574,5186426,25.40999984741211,1505783.375,5391.99999283062,2111.92280292511,2743.510426402092,2251.600000500679,1261.7899990081787,92167327.02636719,88247321.625,158136571.53125,107877656.28125,38261956.5625
ORISSA,Baleshwar,114.99999976158142,5709208,123.87550032138824,6153257,107.36969900131226,10196128,90.53920114040375,14013622,101.42459869384766,14552828,8027.000005527983,8550.2604970932,7760.384617805481,7466.086715221405,9728.36695766449,656558906.2998047,762237801.9921875,1094755147.9609375,1268782145.6328125,1476014750.84375
ORISSA,Cuttack,187.9999998807907,2040614.625,179.8465005159378,11452314,169.8418002128601,9878754,137.99190044403076,16372949,233.9975996017456,15389211,15771.999997326775,15412.974114656448,10736.915317296982,17489.102284789085,25784.200977802277,383635551.75,2059658527.6279297,1677825318.7070312,2259334300.7490234,3601038442.6640625
ORISSA,Dhenkanal,38,31018604,24.80359983444214,11509012,44.77649974822998,5592344.5,22.5,33163214,49.564899921417236,22520248,9483.999991012108,2856.821599006653,3443.6749601364136,6176.33349943161,14704.91341972351,1178706989.3017578,285464930.4296875,250405612.64160156,746172303.9941406,1116213798.1210938
ORISSA,Ganjam,79.99999976158142,740204.25,70.6913001537323,1335940.625,50.31079924106598,1442174.875,29.620499968528748,2499539.75,51.25969934463501,2287908.75,2721.9999990523647,2520.044890642166,1856.5202914476395,1412.6231995821,2330.8305807113647,59216337.638427734,94439383.19526672,72556972.86425781,74037615.224609375,117277516.234375
ORISSA,Kalahandi,21.999999523162842,952788,24.769200325012207,2103422.5,101.48070335388184,1719885,38.7091007232666,1367718.75,44.37269926071167,9859081,555.9999993465188,1601.741621017456,2837.4958024024963,1550.374430179596,2431.592179298401,20961336.125,52100091,174535137.51171875,52943162.7265625,437474028.9375
ORISSA,Kendujhar,24.99999988079071,16506432,11.666699886322021,42061352,55.347999811172485,18901244,101.7484998703003,17025030,112.08459997177124,14531863,4037.9999997766786,5085.001594543457,7021.108309388161,10380.033140659332,11623.395713329315,412660793.578125,490717168,1046146019.2304688,1732271346.78125,1628798069.625
ORISSA,Koraput,67,11621506,68.55490040779114,4321550.5,105.63040173053741,6113758,107.18010139465332,5968985,68.69499921798706,9206600,9643.000000937494,5103.605714082718,8304.242228031158,8395.318845748901,6123.773288726807,778640900.875,296263476.5703125,645798736.0380859,639756430,632447392.30078125
ORISSA,Mayurbhanj,43.99999952316284,2435543.75,65.45280003547668,1134088.375,50.46330010890961,3598507.5,39.562400341033936,1670135.75,34.08859968185425,1310713.875,1871.0000046327204,1908.3515996932983,1352.866498351097,1129.3008065223694,1289.5663948059082,107163918.35107422,74229257.3125,181592564.48046875,66074578.388671875,44680401.33203125
ORISSA,Puri,247.99999916553497,1466254.375,238.1492999792099,3937254,198.02189803123474,3170198.5,206.348100066185,3752390.75,219.96169817447662,5557447,13397.999997498653,13635.60459971428,6274.464578747749,9139.444929599762,9839.976629018784,363631069.715271,937654296.8427734,627768729.4941406,774298688.234375,1222425490.796875
ORISSA,Sambalpur,158.99999928474426,4891489,166.6597011089325,4690399.5,236.74280560016632,7860378.5,92.57040011882782,32307866,92.88549900054932,36241868,14670.999979086224,11573.96377491951,26955.27482676506,31643.16260910034,35956.40576982498,777746780.6699219,781700596.3203125,1860888035.6875,2990752084.65625,3366343996.4804688
ORISSA,Sundargarh,143.9999998807907,3964438.5,151.64299952983856,5618996,184.83889997005463,9774110,235.45230090618134,17427868,233.02719974517822,15722815,13320.99999468097,13193.3974827528,19546.08271944523,27925.922301530838,31300.70312356949,570879157.0637207,852081429.85546875,1806635828.6445312,4103431720.701172,3663843628.7998047
PONDICHERRY,Karaikal,4,641376.5,349.266499876976,8498523,31.299999833106995,14237116,36.814300179481506,21491548,25.48330020904541,10803726,110,30644.879284739494,3543.8654965162277,4084.5876215696335,2858.213611602783,2565506.046875,2968249304.857422,445621736.59375,791196310.84375,275314589.6875
PONDICHERRY,Pondicherry,158,5877971.5,37.75,8471973,370.9001989364624,10599130,451.4617010354996,11134511,425.69950449466705,12342083,18386,1832,28687.12155354023,31687.52150809765,31991.04391503334,928719465.9707031,319816985.046875,3931219388.975586,5026805305.984375,5254018647.53125
PUNJAB,Amritsar,424.99999928474426,2247188,432.8957962989807,2875985.25,514.498403429985,2551009.75,528.3633083105087,4555350,523.481607913971,6345321.5,17023.000001883225,26718.04511976242,20884.640217781067,24551.021499872208,27130.489347457886,955054925.44921875,1245001910.984375,1312490462.8359375,2406879720.359375,3321659007.1875
PUNJAB,Bathinda,88,11289146,59.820401668548584,5112741,159.3349003791809,6370730,225.70010244846344,7278704,186.3336033821106,7248503,6843.999999230445,3231.830057621002,9288.938005685806,16227.856325626373,15440.728318214417,993444813.2392578,305846219.671875,1015079633.8925781,1642804286.640625,1350639694.15625
PUNJAB,Faridkot,106,1213940,123.00180220603943,8719285,116.65530157089233,10565407,330.36640441417694,1592572.875,285.8418035507202,6244995,5575.000000980867,7615.040498495102,8784.168093085289,13487.193816781044,17223.84582042694,128677640.71484375,1072487760.1367188,1232510762.03125,526132593.1484375,1785080625.28125
PUNJAB,Firozpur,87,1299710,132.35460472106934,10550948,69.46970129013062,4647532,218.60430431365967,2827060,212.8234043121338,3284373.75,5304.999999887407,9119.233875274658,5760.676998615265,10977.855107307434,9475.590953350067,113074772.3203125,1396466589.25,322862651.65625,618007481.0224609,698991596.875
PUNJAB,Gurdaspur,240.9999998807907,1203910,353.1573996543884,1152542.75,363.690998673439,1510489.875,431.63880813121796,1461375.625,306.4929051399231,762697.0625,10433.000000424783,13506.182967662811,12596.163033008575,14393.07415652275,8390.211883544922,290142302.6821289,407028982.80078125,549351566.4941406,630786433.66015625,233761239.328125
PUNJAB,Hoshiarpur,624.9999991059303,8550823,764.2193050384521,9787506,850.7588993310928,12027192,1289.772311449051,10906458,1264.2028036117554,12867396,59458.00005738735,68980.09425878525,72711.20053517818,90225.39297950268,100841.97308588028,5344264612.995117,7479800993.09314,10232240645.917969,14066847288.251953,16266998173.765625
PUNJAB,Patiala,624.9999991059303,8550823,764.2193050384521,9787506,850.7588993310928,12027192,1289.772311449051,10906458,1264.2028036117554,12867396,59458.00005738735,68980.09425878525,72711.20053517818,90225.39297950268,100841.97308588028,5344264612.995117,7479800993.09314,10232240645.917969,14066847288.251953,16266998173.765625
PUNJAB,Rupnagar,624.9999991059303,8550823,764.2193050384521,9787506,850.7588993310928,12027192,1289.772311449051,10906458,1264.2028036117554,12867396,59458.00005738735,68980.09425878525,72711.20053517818,90225.39297950268,100841.97308588028,5344264612.995117,7479800993.09314,10232240645.917969,14066847288.251953,16266998173.765625
PUNJAB,Jalandhar,768.9999996423721,1364801,1352.5489946603775,1298323,1149.01691365242,1804339.5,1464.5869077444077,2310885.75,1250.7300877571106,2036068.875,26661.000003442063,38247.863973379135,36640.77719247341,53105.17448866367,35399.36700820923,1049531990.7480469,1756045386.5117188,2073216574.0322266,3384492936.088379,2546572547.6308594
PUNJAB,Kapurthala,180.99999976158142,5821399,156.15830326080322,2445129.5,253.02870082855225,2612296.5,313.52540588378906,3090961.5,221.32449913024902,4573263,21374.99999841644,7394.110404968262,14319.592324972153,18360.420248031616,12273.23659992218,1053673175.5527344,381827283.5546875,660986009.609375,969094947.7998047,1012175138.5820312
PUNJAB,Ludhiana,2016.9999974370003,2733446.75,2058.128096461296,3894075.75,2438.7470086812973,5122907,2223.7792179584503,6830689,2780.4659881591797,6698830.5,95971.00002363982,115052.36772811413,159774.4083660841,180476.42619276047,193376.37151765823,5513362259.903809,8014506710.953125,12493474194.164062,15189943708.029297,18625870688.96875
PUNJAB,Sangrur,208,5168695,270.9821050167084,5744877,332.29170167446136,4799333,555.8774077892303,8597949,508.93290662765503,13521571,17744.99999775394,24896.294307231903,27794.721789836884,45759.90843248367,58429.76720619202,1075088543.9746094,1556758914.453125,1594778452.796875,4779405447.4140625,6881572402.9375
RAJASTHAN,Ajmer,220.9999998807907,1462919.875,317.89149165153503,2611634.25,503.53041100502014,3074274.75,457.3714026212692,2934371.25,538.989408493042,1323173.25,6683.99999875563,8392.186589241028,12418.180345892906,11395.779344201088,10816.760867595673,323305290.96875,830216276.234375,1547990849,1342097536.125,713176340.8377686
RAJASTHAN,Alwar,282.9999985694885,8321389.5,436.52969670295715,12351002,524.5829012393951,11084222,610.45969581604,11125345,714.5430021286011,14462705,21899.99999361925,38355.56464648247,41584.88699746132,45505.91857671738,64773.90215873718,2354953157.6640625,5391579128.7578125,5814593439.359375,6791574919.171875,10334224552.25586
RAJASTHAN,Banswara,28,5744003.5,22.808300018310547,16636118,55.93540132045746,7997948.5,45.501399517059326,15129197,29.184500217437744,27172044,3755,7126.458099365234,5956.390310287476,8890.350494384766,10138.100504398346,160832096.34375,379441571.15625,447368447.5,688399615.5625,793002544.25
RAJASTHAN,Barmer,67.99999976158142,1319095.375,67.16059875488281,2281154.75,80.02970278263092,6241148.5,109.03400230407715,4370467,94.51190376281738,8546812,929.9999999005454,726.8558864593506,1746.0641551017761,2308.7436513900757,3568.790271282196,89698484.8125,153203711.875,499477242.25,476529525.625,807775436.96875
RAJASTHAN,Bharatpur,41,6543230,54.32729959487915,7221751.5,87.84659898281097,2790419.75,98.42289865016937,3382414.75,72.06450080871582,7209967,4614,4411.302395939827,3678.2858436107635,4514.187986493111,2877.733536720276,268272428.3876953,392338249.71875,245128876.828125,332907073.40625,519582657.859375
RAJASTHAN,Bhilwara,240.99999916553497,4367502,212.41079473495483,6639069.5,241.32320272922516,8570431,252.6097034215927,11944262,275.7251019477844,9177019,19501.999999370888,21456.748792648315,22650.206413149834,28154.158628582954,32918.92953252792,1052568003.3417969,1410210000.03125,2068243966.7167969,3017236426.90625,2530334482.794922
RAJASTHAN,Bikaner,105.99999976158142,2421017.5,131.40789890289307,1742474.625,235.72310054302216,2507868.25,314.82859992980957,2182869.25,202.16399955749512,3728359,2951.999997160341,2734.9866695404053,8411.207927942276,10737.656446099281,8211.929169178009,256627847.2578125,228974934.5,591162466.734375,687229706.6640625,753739973.71875
RAJASTHAN,Bundi,21,3969467.5,10.7221999168396,2660905.25,28.74119997024536,3341603.25,43.79509925842285,12624248,20.330199718475342,29289982,2332,595.1653952598572,1525.6483855247498,2460.2216696739197,1451.5275926589966,83358815.65625,28530759,96041686.75,552880175.5,595471175.4375
RAJASTHAN,Chittaurgarh,61,9463775,60.74979782104492,10319239,139.0745029449463,11036964,145.34229946136475,14771410,102.17190217971802,23707446,3614,4164.997573852539,6305.031232833862,8639.909084796906,6990.2142124176025,577290293.9765625,626891696.6386719,1534960222.8867188,2146910689.71875,2422234889.4296875
RAJASTHAN,Ganganagar,187,2760326.5,181.25979936122894,2479103,323.58289539813995,1240578.75,435.840087890625,1899175.875,496.55801153182983,1457099.75,9293.000000010737,6513.814084887505,16908.41613972187,21149.01732826233,24841.986505031586,516181072.0578613,449361734.8984375,401430057.52734375,827736983.06640625,723534555.2675781
RAJASTHAN,Jaipur,609.9999973773956,2596494.5,817.0446939468384,2824499,1013.8000009059906,4699307.5,949.4367971420288,7580684,1058.9585008621216,7380503,29720.999999636555,34493.76425051689,53787.93465423584,96814.53952395916,70188.41877794266,1583861598.6347656,2307741832.6171875,4764157977.605469,7197380422.792969,7815646346.53125
RAJASTHAN,Jhunjhunun,11,25092896,8.375,2486222.5,8.145799994468689,44819904,2,194408512,3.75,61276380,2821,1006,2719.3943997621536,2253,2455.25,276021861.46875,20822112.46875,365093958.9140625,388817023.5,229786430
RAJASTHAN,Jodhpur,292.99999928474426,2757631.75,352.4187967777252,5580744,361.0055012702942,4439293,466.94239938259125,4552012.5,475.13220405578613,4736296.5,9935.999998604895,20267.422033548355,16226.583336353302,20703.623663067818,15672.537117004395,807986110.4511719,1966759166.4970703,1602609181.046875,2125527638.5,2250366969.828125
RAJASTHAN,Kota,72.99999868869781,23870944,50.20549964904785,20730142,88.57830083370209,14323405,63.98780000209808,24021290,96.16639947891235,21247186,9189.999998547444,7876.463411808014,9104.6487262249,6798.362994551659,10370.803326129913,1742578817.8867188,1040767164.296875,1268742852.890625,1537069443.0776367,2043265355.6875
RAJASTHAN,Nagaur,54.99999928474426,914984.5625,57.857200622558594,2602015.75,67.47400093078613,3497535.5,87.89999961853027,4296246.5,52.17960071563721,6115456.5,1336.9999996095455,2664.8958320617676,3442.190118789673,5067.278795719147,2164.0242166519165,50324150.525390625,150545349.12109375,235992721.71679688,377640084.0800781,319102076.75
RAJASTHAN,Pali,214.99999940395355,1751968.5,153.5056974887848,3143996.5,116.05080223083496,7105881,116.44179975986481,6724337,144.43290328979492,6253089,6851.000010886092,5846.957657694817,5421.682264328003,5198.311230182648,5748.836164474487,376673231.9765625,482621375.1875,824643173.40625,782993893.296875,903151810.921875
RAJASTHAN,Sawai Madhopur,10,9468632,16.25,7149292,6.333299994468689,1012413.6875,11.287800192832947,543625,8.25,1279039.25,1062,1239.5,1471.9989998340607,1872.5410149097443,1299,94686317.140625,116175992.7421875,6411919.796875,6136330.5625,10552074
RAJASTHAN,Sikar,40,1305148.125,35.85000038146973,756775.375,36.32780063152313,4698805.5,21.547600269317627,6794769,59.351600646972656,8477350,1738.0000039152073,952.0500030517578,2362.3748121261597,2493.4281034469604,4688.395812034607,52205923.921875,27130396.4140625,170697273.625,146410963,503144318.4296875
RAJASTHAN,Sirohi,55,4112017.75,70.97009825706482,9138522,74.4492015838623,10342635,52.037099957466125,27812912,40.27980089187622,28685260,3812.9999958450785,3367.623684167862,3983.2295236587524,4523.698305487633,5056.489522457123,226160974.4765625,648561782.1328125,770000954.59375,1447303255.1875,1155436549.0625
RAJASTHAN,Tonk,23,4298137.5,12,4027738,33.72730016708374,9748940,10,31234730,31.29229974746704,2879359.75,1323,1663,5232.818200111389,4067,2367.87548828125,98857160.1015625,48332857,328805435.40625,312347295.03125,90101788.34375
RAJASTHAN,Udaipur,183.99999952316284,4728754,299.6932940483093,4232126,359.8928083181381,4065002.75,340.2458995580673,4165789.25,336.97210693359375,5456547,13114.000009925869,14850.781322479248,11898.945593953133,13160.346608638763,13139.90678691864,870090779.06640625,1268339850.4238281,1462965231.1328125,1417392687.1484375,1838704218.65625
TAMIL NADU,Chengai Anna (Chengalpattu),1489.9999969005585,7536973.5,1616.1907982826233,3722871,2213.5615997314453,11205764,2468.46728849411,14632465,2910.8263936042786,15963902,149051.9999779557,96230.06962490082,235703.63592469692,286396.6985902786,369091.109855175,11230090484.683105,6016870052.560547,24804647787.260742,36119761322.67432,46468148595.44531
TAMIL NADU,Chennai,907.9999986886978,4011544.25,962.2437949180603,4696627,706.6731983423233,6044795.5,769.8113012313843,6498647,751.013400554657,5581760,90610.99998136959,68312.03526592255,64058.93112909794,63342.065294742584,54236.85096740723,3642482150.0498047,4519300216.698486,4271694833.8125,5002731897.300781,4191976722.953125
TAMIL NADU,Coimbatore,2163.9999992847443,3096499.5,524.7926025390625,3687331.25,2402.925374150276,5569817.5,1380.1320104599,7536521.5,3870.8359880447388,5382443,138616.00001435762,28832.134552955627,212258.7207916975,192273.0263338089,311173.5140185356,6700824789.297852,1935084112.1484375,13383855463.863281,10401394263.84375,20834554980.551758
TAMIL NADU,Dharmapuri,316.99999964237213,7970210.5,399.46899795532227,7327104.5,18.04930019378662,13275798,87.13560009002686,3587845.75,59.58739948272705,7866133,29267.999998272287,37321.07119560242,4230.070608139038,4820.333400726318,5386.125489234924,2526556782.875,2926951044.4904785,239618868.75,312629089.125,468722403.43359375
TAMIL NADU,Dindigul,263.9999998807907,5508702.5,190.0219955444336,2499116.5,271.05109786987305,10121822,588.2466015815735,8156878,442.9201971292496,9422020,23454.00000144501,11865.42622756958,26448.90975213051,59031.09791755676,43362.14158701897,1454297395.9589844,474887082.4375,2743530964.5615234,4798255875.640625,4173202854.0039062
TAMIL NADU,Erode,430,2436185,860.5185050964355,5032306,527.8394001722336,4804886.5,134.98180198669434,15178187,471.24299716949463,8304550,18558.000010611147,48369.4148607254,31406.898312449455,32172.11676979065,49802.341685295105,1047559593.0546875,4330392235.108154,2536208415.828125,2048779043.40625,3913461045.158203
TAMIL NADU,Kanniyakumari,92,893822.625,116.33609962463379,2043196.125,325.33640015125275,15007266,427.30469846725464,7698024.5,455.42039823532104,13643124,3565.999999465798,3580.5051012039185,40228.52794837952,37392.88529586792,52231.622848033905,82231682.708984375,237697466.453125,4882409967.759766,3289402053.232422,6213356979.925781
TAMIL NADU,Madurai,569.9999992847443,2543241.75,298.8639016151428,3176581,716.2147989273071,2822041.25,1460.8099110126495,2721173.75,1008.9534960985184,3586114.75,34662.99999972602,17194.702164173126,39131.35476863384,58937.17229509354,53399.730707883835,1449647791.0908203,949365404.33984375,2021187769.649414,3975117556.0742188,3618223056.8828125
TAMIL NADU,Pudukkottai,124.99999976158142,3356352.75,155.1164002418518,3062403.75,131.17610025405884,8072521.5,118.01879858970642,10498354,79.8931999206543,12524925,8402.000006291928,8342.948702812195,11634.733124732971,12737.652807712555,14841.500000953674,419544080.72753906,475029062.875,1058921918.609375,1239003133.9375,1000656340.5
TAMIL NADU,Ramanathapuram,42.99999988079071,4001945.5,5.625,33921600,904.8026142120361,3122650.5,901.9317183494568,4126781.5,1358.5818042755127,3488669.75,4224.999983449357,1463.5,81110.56761217117,85618.176902771,98112.0077342987,172083653.23828125,190808989.78125,2825382230.3496094,3722075121.78125,4739643341.613281
TAMIL NADU,Salem,768,3271889.5,170.6186008453369,7561207.5,781.5900896787643,6204767.5,471.73790168762207,9728805,791.4979977607727,8864731,40045.0000082946,14617.30375957489,52013.575703024864,40523.55563354492,56669.98800897598,2512811073.2944336,1290082630.0644531,4849584899.203125,4589446150.0546875,7016416937.251953
TAMIL NADU,Sivaganga,116.99999988079071,3525197.5,165.57340049743652,5775960,99.86959993839264,3818842.75,239.9586000442505,2164709.25,191.06449842453003,3177461.5,9250.999984794416,9218.07771396637,9284.947715997696,11086.387127876282,10073.241837501526,412448108.4003906,956345317.3515625,381386299.3105469,519440608.359375,607100104.90625
TAMIL NADU,South Arcot,189.99999976158142,8211719,145.00669813156128,4641172,264.34160029888153,6257512.5,293.2649040222168,5889311.5,391.45970010757446,7226188,15020.999996840537,10060.213920593262,18145.34557580948,16971.371744155884,24170.804543972015,1560226642.5865479,673000995.390625,1654120892.1953125,1727128406.4550781,2828761300.2148438
TAMIL NADU,Thanjavur,179.99999964237213,1873991.5,338.69010066986084,6753109.5,163.7064995765686,1862863.875,220.9847011566162,1293137.125,133.14949989318848,4209363,8730.999996451643,33452.43939399719,5887.653883934021,4689.717286109924,8466.768442630768,337318478.55859375,2287211413.4453125,304962931.7050781,285763519.390625,560474559.38671875
TAMIL NADU,The Nilgiris,144,2227983.5,8.332300186157227,506027.4375,99.36640167236328,2595067.5,26.142900466918945,2992079.75,166.56190252304077,4362206,9632,166.64600372314453,6342.115473270416,3062.0012130737305,8940.503197669983,320829628.30078125,4216372.5,257862529.125,78221645.125,726577302.28125
TAMIL NADU,Tiruchirappalli,308.99999964237213,8195466,3964.023220062256,3183733,564.1746020317078,5799861.5,657.8632981777191,6781201,571.2208038568497,8805994,38259.00000995043,270834.831346035,31240.123078227043,40036.23364663124,51027.590678334236,2532399005.8652344,12620391102.625977,3272134456.919922,4461103308.65625,5030166803.5
TAMIL NADU,Tirunelveli,278.9999998807907,3540986,18.522099494934082,2998830.25,262.47330248355865,4443364.5,552.4685006141663,3248083.75,268.0076994895935,5983757,23413.999988248772,536.0045928955078,19163.608614563942,31064.544277191162,18860.19440460205,987935113.6855469,55544633.125,1166264597.03125,1794464016.875,1603692915.953125
TAMIL NADU,Tiruvanamalai,79,1607377,320.2795000076294,10619262,50.794700145721436,3404008,27.488000869750977,2280641.25,71.4599986076355,5271055.5,2419,27546.597951889038,2020.035400390625,1208.8080139160156,8070.574686050415,126982786.32519531,3401131868.3789062,172905567.5,62690269,376669627.5
TAMIL NADU,Toothukudi,374.99999952316284,4698661,29.296899795532227,1425631.375,345.4397044181824,4830648.5,484.40030670166016,4586810,369.32349729537964,4235712.5,29302.000003347282,1296.4689979553223,25226.262493252754,29011.073570251465,30766.320140838623,1761997912.7314453,41766579.4765625,1668697777.3203125,2221852197.8984375,1564348243.7070312
TAMIL NADU,Vellore,356,6361970,844.2515983581543,12547458,357.26869916915894,12655452,436.48759841918945,10074160,597.5142006874084,6931101,38136.99999905052,123794.97409200668,42507.871215343475,62389.97751903534,57226.8937959671,2264861252.426758,10593211221.405762,4521396852.2578125,4397245806.230469,4141431416.819824
TAMIL NADU,Virudhunagar,801.9999998807907,2151497,115.39459991455078,8087437,371.6220039129257,1060783.25,595.898512840271,1528840.5,5,8825498,82782.9999961637,8068.2355670928955,14013.039606451988,63602.238114356995,1144,1725500547.944336,933246568.2714844,394210414.17578125,911033754.7265625,44127489.375
UTTAR PRADESH,Agra,312,1981667.75,131.8211009502411,12405342,317.4816017150879,3681554.75,393.25209856033325,4976954,354.014301776886,5770354.5,14339.000007144055,13230.46660065651,33520.779928803444,41214.81611585617,39922.26275730133,618280355.9609375,1635285827.890625,1168825871.1640625,1957197646.953125,2042788099.21875
UTTAR PRADESH,Aligarh,308.9999997615814,2405842,54.13420104980469,3141783.5,344.6333005428314,4498180.5,339.6974985599518,7568892.5,362.01759672164917,5415022.5,12296.999990051876,2485.5112524032593,17018.867613196373,17573.131618380547,16207.647405147552,743405176.6777344,170077944.5546875,1550222866.9375,2571133827.6865234,1960333433.5234375
UTTAR PRADESH,Mathura,308.9999997615814,2405842,54.13420104980469,3141783.5,344.6333005428314,4498180.5,339.6974985599518,7568892.5,362.01759672164917,5415022.5,12296.999990051876,2485.5112524032593,17018.867613196373,17573.131618380547,16207.647405147552,743405176.6777344,170077944.5546875,1550222866.9375,2571133827.6865234,1960333433.5234375
UTTAR PRADESH,Allahabad,171.00000047683716,6707527.5,326.7100052833557,4307384.5,76.66420066356659,11817163,139.39950263500214,5718661.5,145.00200080871582,11667606,20275.000001510765,15995.360086917877,6839.216402888298,8298.80164551735,9753.326266765594,1146987179.0927124,1407265535.7783203,905953350.6015625,797178588.328125,1691826213.7854004
UTTAR PRADESH,Banda,171.00000047683716,6707527.5,326.7100052833557,4307384.5,76.66420066356659,11817163,139.39950263500214,5718661.5,145.00200080871582,11667606,20275.000001510765,15995.360086917877,6839.216402888298,8298.80164551735,9753.326266765594,1146987179.0927124,1407265535.7783203,905953350.6015625,797178588.328125,1691826213.7854004
UTTAR PRADESH,Almora,8,118380.46875,379.46830129623413,4177844.5,11.666699886322021,12232960,4,2963304,2.5,522318.34375,256,21016.19201517105,1762.8469613790512,200,45,947043.771484375,1585359544.3320312,142718275.01538086,11853216.38696289,1305795.8767089844
UTTAR PRADESH,Azamgarh,42,601345.25,3,28353384,11.929400444030762,184676.09375,28.961400628089905,188366.859375,7.146299839019775,149495.8125,1345,1168,154.15280532836914,1587.9320865869522,62.1703987121582,25256501.508789062,85060151,2203075.10546875,5455367.98046875,1068341.9375
UTTAR PRADESH,Bahraich,23,3586524.5,6.5,6420618.5,22.910499572753906,8211765,49.54499912261963,3423739.25,11.735899925231934,20839502,1925,397.5,2140.1759939193726,1288.6649732589722,630.0687980651855,82490064.9375,41734021.416015625,188135641.828125,169629152,244570300.5625
UTTAR PRADESH,Bareilly,166,7118833,25.780000686645508,2052169.625,180.761500954628,8603547,213.9715029001236,4259831.5,244.24050092697144,5016958,14254.999996780374,1132.4000205993652,12161.603939771652,11910.773329138756,12892.941056728363,1181726248.4921875,52904934.1640625,1555190075.25,911482526.9541016,1225344314.1601562
UTTAR PRADESH,Bijnor,218.99999976158142,3475812.75,770.6688015460968,8736112,181.15380001068115,7223641.5,196.45800304412842,6083591.5,210.06430196762085,5571500.5,29366.9999984139,55439.89098930359,26508.965911388397,27478.83351135254,25283.77815914154,761202978.8652344,6732649305.171875,1308590091.4492188,1195170216.140625,1170373325.1875
UTTAR PRADESH,Budaun,19,13779238,101.92410182952881,5127818.5,6.826099872589111,95434520,1,629591616,11.868599891662598,11062769,2316,6754.238243103027,2674.740189552307,1014,993.2488946914673,261805523.625,522648278.296875,651445566,629591616,131299580
